champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_sup_1_name,synergy_sup_1_winrate,synergy_sup_1_games,synergy_sup_1_lane_quality,synergy_sup_2_name,synergy_sup_2_winrate,synergy_sup_2_games,synergy_sup_2_lane_quality,synergy_sup_3_name,synergy_sup_3_winrate,synergy_sup_3_games,synergy_sup_3_lane_quality,synergy_sup_4_name,synergy_sup_4_winrate,synergy_sup_4_games,synergy_sup_4_lane_quality,synergy_sup_5_name,synergy_sup_5_winrate,synergy_sup_5_games,synergy_sup_5_lane_quality,synergy_sup_6_name,synergy_sup_6_winrate,synergy_sup_6_games,synergy_sup_6_lane_quality,synergy_sup_7_name,synergy_sup_7_winrate,synergy_sup_7_games,synergy_sup_7_lane_quality,synergy_sup_8_name,synergy_sup_8_winrate,synergy_sup_8_games,synergy_sup_8_lane_quality,synergy_sup_9_name,synergy_sup_9_winrate,synergy_sup_9_games,synergy_sup_9_lane_quality,synergy_sup_10_name,synergy_sup_10_winrate,synergy_sup_10_games,synergy_sup_10_lane_quality,synergy_sup_11_name,synergy_sup_11_winrate,synergy_sup_11_games,synergy_sup_11_lane_quality,synergy_sup_12_name,synergy_sup_12_winrate,synergy_sup_12_games,synergy_sup_12_lane_quality,synergy_sup_13_name,synergy_sup_13_winrate,synergy_sup_13_games,synergy_sup_13_lane_quality,synergy_sup_14_name,synergy_sup_14_winrate,synergy_sup_14_games,synergy_sup_14_lane_quality,synergy_sup_15_name,synergy_sup_15_winrate,synergy_sup_15_games,synergy_sup_15_lane_quality,synergy_sup_16_name,synergy_sup_16_winrate,synergy_sup_16_games,synergy_sup_16_lane_quality,synergy_sup_17_name,synergy_sup_17_winrate,synergy_sup_17_games,synergy_sup_17_lane_quality,synergy_sup_18_name,synergy_sup_18_winrate,synergy_sup_18_games,synergy_sup_18_lane_quality,synergy_sup_19_name,synergy_sup_19_winrate,synergy_sup_19_games,synergy_sup_19_lane_quality,synergy_sup_20_name,synergy_sup_20_winrate,synergy_sup_20_games,synergy_sup_20_lane_quality,synergy_sup_21_name,synergy_sup_21_winrate,synergy_sup_21_games,synergy_sup_21_lane_quality,synergy_sup_22_name,synergy_sup_22_winrate,synergy_sup_22_games,synergy_sup_22_lane_quality,synergy_sup_23_name,synergy_sup_23_winrate,synergy_sup_23_games,synergy_sup_23_lane_quality,synergy_sup_24_name,synergy_sup_24_winrate,synergy_sup_24_games,synergy_sup_24_lane_quality,synergy_sup_25_name,synergy_sup_25_winrate,synergy_sup_25_games,synergy_sup_25_lane_quality,synergy_sup_26_name,synergy_sup_26_winrate,synergy_sup_26_games,synergy_sup_26_lane_quality,synergy_sup_27_name,synergy_sup_27_winrate,synergy_sup_27_games,synergy_sup_27_lane_quality,synergy_sup_28_name,synergy_sup_28_winrate,synergy_sup_28_games,synergy_sup_28_lane_quality,synergy_sup_29_name,synergy_sup_29_winrate,synergy_sup_29_games,synergy_sup_29_lane_quality,synergy_sup_30_name,synergy_sup_30_winrate,synergy_sup_30_games,synergy_sup_30_lane_quality,synergy_sup_31_name,synergy_sup_31_winrate,synergy_sup_31_games,synergy_sup_31_lane_quality,synergy_sup_32_name,synergy_sup_32_winrate,synergy_sup_32_games,synergy_sup_32_lane_quality,synergy_sup_33_name,synergy_sup_33_winrate,synergy_sup_33_games,synergy_sup_33_lane_quality,synergy_sup_34_name,synergy_sup_34_winrate,synergy_sup_34_games,synergy_sup_34_lane_quality,synergy_sup_35_name,synergy_sup_35_winrate,synergy_sup_35_games,synergy_sup_35_lane_quality,synergy_sup_36_name,synergy_sup_36_winrate,synergy_sup_36_games,synergy_sup_36_lane_quality,synergy_sup_37_name,synergy_sup_37_winrate,synergy_sup_37_games,synergy_sup_37_lane_quality,synergy_sup_38_name,synergy_sup_38_winrate,synergy_sup_38_games,synergy_sup_38_lane_quality,synergy_sup_39_name,synergy_sup_39_winrate,synergy_sup_39_games,synergy_sup_39_lane_quality,synergy_sup_40_name,synergy_sup_40_winrate,synergy_sup_40_games,synergy_sup_40_lane_quality,synergy_sup_41_name,synergy_sup_41_winrate,synergy_sup_41_games,synergy_sup_41_lane_quality,synergy_sup_42_name,synergy_sup_42_winrate,synergy_sup_42_games,synergy_sup_42_lane_quality,synergy_sup_43_name,synergy_sup_43_winrate,synergy_sup_43_games,synergy_sup_43_lane_quality,synergy_sup_44_name,synergy_sup_44_winrate,synergy_sup_44_games,synergy_sup_44_lane_quality,synergy_sup_45_name,synergy_sup_45_winrate,synergy_sup_45_games,synergy_sup_45_lane_quality,synergy_sup_46_name,synergy_sup_46_winrate,synergy_sup_46_games,synergy_sup_46_lane_quality,synergy_sup_47_name,synergy_sup_47_winrate,synergy_sup_47_games,synergy_sup_47_lane_quality,synergy_sup_48_name,synergy_sup_48_winrate,synergy_sup_48_games,synergy_sup_48_lane_quality,synergy_sup_49_name,synergy_sup_49_winrate,synergy_sup_49_games,synergy_sup_49_lane_quality,synergy_sup_50_name,synergy_sup_50_winrate,synergy_sup_50_games,synergy_sup_50_lane_quality,synergy_sup_51_name,synergy_sup_51_winrate,synergy_sup_51_games,synergy_sup_51_lane_quality,synergy_sup_52_name,synergy_sup_52_winrate,synergy_sup_52_games,synergy_sup_52_lane_quality
Ornn,top,88.1%,C,25 / 50,50.7 %,3.1 %,0.5 %,734785,https://dpm.lol/champions/Ornn/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Taric,53.82%,5448,,FiddleSticks,53.20%,2342,,Nami,53.20%,42475,,Milio,52.94%,30213,,Zyra,52.89%,16502,,Teemo,52.77%,5130,,Amumu,52.75%,2148,,Soraka,52.74%,18338,,Sona,52.44%,9791,,Brand,52.20%,15903,,Velkoz,52.18%,12618,,Maokai,52.06%,5692,,Swain,51.77%,17476,,Janna,51.70%,12297,,Leona,51.64%,27289,,Poppy,51.64%,8071,,Morgana,51.57%,28489,,Renata,51.54%,4686,,Zilean,51.45%,8107,,Braum,51.34%,17069,,Shaco,51.10%,5460,,Xerath,50.80%,11965,,Karma,50.79%,24431,,Seraphine,50.73%,23171,,Rell,50.65%,9966,,Sylas,50.63%,3247,,Shen,50.62%,2649,,Elise,50.57%,4475,,Galio,50.54%,2133,,Bard,50.49%,17416,,Thresh,50.47%,36267,,Lux,50.46%,38589,,Nautilus,50.19%,31018,,Leblanc,50.16%,2179,,Blitzcrank,50.15%,20229,,Veigar,50.00%,2444,,Pantheon,49.78%,13488,,Senna,49.70%,15442,,Malphite,49.65%,4288,,Lulu,49.48%,28262,,Yuumi,49.43%,16821,,Alistar,49.33%,11337,,TahmKench,49.31%,10037,,Rakan,49.07%,12421,,Hwei,48.75%,2002,,Pyke,48.66%,25187,,Neeko,48.12%,12389,,Zoe,47.89%,2748,,Ashe,47.60%,3807,,Mel,46.88%,17281,,,,,,,,,
Akali,top,15.4%,C,26 / 50,49.4 %,1.3 %,12.0 %,322392,https://dpm.lol/champions/Akali/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Amumu,53.26%,1104,,FiddleSticks,52.99%,936,,Milio,52.51%,12241,,Soraka,52.47%,7840,,Taric,52.09%,2536,,Nami,52.07%,17109,,Sona,51.65%,4246,,Renata,51.55%,1810,,Leblanc,51.22%,861,,Teemo,51.14%,2012,,Janna,50.97%,4926,,Velkoz,50.76%,4665,,Rell,50.70%,4661,,Brand,50.68%,6233,,Shaco,50.66%,2489,,Zilean,50.65%,3214,,Braum,50.56%,8054,,Poppy,50.55%,3921,,Zyra,50.40%,6137,,Maokai,50.34%,3077,,Leona,50.30%,13982,,Morgana,50.08%,11589,,Bard,50.04%,7326,,Swain,49.95%,7276,,Elise,49.88%,1684,,Lulu,49.84%,11856,,Karma,49.73%,9991,,Senna,49.50%,6455,,Shen,49.50%,1487,,TahmKench,49.44%,5425,,Thresh,49.39%,16998,,Lux,48.98%,15705,,Blitzcrank,48.85%,9689,,Sylas,48.55%,1450,,Rakan,48.54%,5505,,Seraphine,48.51%,9250,,Xerath,48.47%,4702,,Nautilus,48.43%,16280,,Pantheon,48.37%,6591,,Alistar,48.33%,5988,,Galio,47.93%,1133,,Pyke,47.79%,11354,,Yuumi,47.71%,7303,,Malphite,47.66%,2241,,Neeko,47.46%,4871,,Hwei,46.80%,782,,Zoe,46.41%,1017,,Ashe,46.34%,1791,,Mel,44.91%,7012,,Veigar,44.70%,1018,,,,,,,,,
Aatrox,jun,37.1%,C,22 / 52,49.0 %,3.4 %,10.7 %,816833,https://dpm.lol/champions/Aatrox/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,FiddleSticks,52.45%,2816,,Taric,51.44%,5198,,Nami,51.34%,40433,,Zyra,51.09%,16541,,Brand,51.01%,16055,,Teemo,50.72%,5296,,Galio,50.71%,2469,,Zilean,50.70%,8643,,Shaco,50.57%,6500,,Leona,50.52%,31976,,Elise,50.32%,6282,,Leblanc,50.27%,3463,,Milio,50.23%,28045,,Velkoz,50.09%,12178,,Sona,50.00%,9738,,Rell,49.95%,11837,,Janna,49.94%,11462,,Bard,49.92%,19700,,Braum,49.90%,20205,,Xerath,49.71%,15513,,Morgana,49.70%,28301,,Shen,49.48%,2890,,Swain,49.37%,17694,,Renata,49.37%,4726,,Soraka,49.35%,18510,,Karma,49.24%,29190,,Amumu,49.12%,2677,,Lulu,49.12%,31209,,Hwei,49.11%,2356,,Nautilus,48.93%,38806,,Thresh,48.91%,42411,,Seraphine,48.85%,23301,,Blitzcrank,48.66%,25987,,Malphite,48.59%,5159,,Sylas,48.57%,5322,,Maokai,48.49%,6793,,Lux,48.25%,38323,,Anivia,48.18%,2028,,TahmKench,48.04%,10671,,Neeko,48.03%,15977,,Alistar,47.96%,16024,,Pantheon,47.88%,14381,,Pyke,47.79%,27628,,Zoe,47.60%,3479,,Senna,47.52%,15247,,Rakan,47.50%,14525,,Yuumi,46.61%,19136,,Veigar,46.59%,2812,,Ashe,45.70%,4061,,Mel,45.31%,19351,,,,,,,,,
Ezreal,adc,95.1%,C,18 / 26,48.0 %,10.1 %,2.7 %,2418785,https://dpm.lol/champions/Ezreal/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,Teemo,51.77%,22948,,Brand,51.30%,64157,,Zyra,51.13%,55833,,Shaco,50.98%,27440,,Nami,50.61%,95549,,FiddleSticks,50.40%,9267,,Zilean,50.28%,26392,,Elise,50.22%,15664,,Velkoz,50.01%,51160,,Janna,49.96%,37985,,Xerath,49.74%,56959,,Sona,49.68%,36099,,Bard,49.57%,80307,,Taric,49.53%,14237,,Swain,49.23%,55726,,Maokai,49.07%,19131,,Soraka,48.98%,59362,,Poppy,48.97%,27568,,Karma,48.96%,161515,,Morgana,48.92%,85238,,Braum,48.91%,45282,,Leblanc,48.88%,12069,,Milio,48.87%,49965,,Sylas,48.64%,13800,,Galio,48.62%,7516,,Lux,48.56%,166207,,Leona,48.55%,71669,,Shen,48.51%,8871,,Seraphine,48.23%,75008,,Anivia,47.94%,6049,,Malphite,47.91%,17010,,Hwei,47.89%,8590,,Zoe,47.70%,12255,,Renata,47.64%,10304,,Neeko,47.49%,45628,,Veigar,47.37%,8603,,Senna,47.35%,52681,,Pantheon,47.30%,37658,,TahmKench,46.82%,31993,,Alistar,46.63%,35607,,Rakan,46.50%,31686,,Rell,46.46%,21493,,Nautilus,46.27%,78010,,Thresh,46.23%,92748,,Ashe,46.06%,16195,,Blitzcrank,45.84%,64203,,Pyke,45.75%,74508,,Mel,45.45%,74223,,Lulu,45.17%,37383,,Twitch,44.47%,7923,,MissFortune,43.21%,6660,,Yuumi,41.81%,65702,
Draven,adc,95.2%,C,19 / 26,48.5 %,4.0 %,13.0 %,971887,https://dpm.lol/champions/Draven/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,Milio,51.84%,32929,,Janna,51.74%,23362,,Elise,51.45%,7061,,Zyra,51.04%,17300,,Teemo,50.97%,5385,,Zilean,50.90%,9560,,Nami,50.83%,57919,,Soraka,50.80%,26820,,FiddleSticks,50.41%,2672,,Taric,50.29%,7415,,Sona,50.13%,10791,,Velkoz,50.00%,12526,,Brand,49.83%,17318,,Karma,49.58%,26338,,Thresh,49.55%,72039,,Swain,49.51%,23947,,Sylas,49.42%,4771,,Morgana,49.35%,30776,,Xerath,49.08%,9308,,Maokai,49.05%,9105,,Poppy,49.03%,10623,,Bard,48.93%,17530,,Lux,48.92%,39499,,Blitzcrank,48.65%,39673,,Lulu,48.12%,25375,,Leblanc,48.12%,2629,,Braum,48.10%,16990,,Amumu,47.98%,2874,,Leona,47.96%,51312,,Renata,47.94%,6961,,Pyke,47.69%,51014,,Shen,47.62%,4038,,Seraphine,47.52%,20584,,Rakan,47.46%,11355,,Galio,47.15%,2925,,Nautilus,47.08%,65723,,Neeko,47.07%,12355,,TahmKench,46.69%,15212,,Rell,46.49%,14505,,Zoe,46.45%,2704,,Veigar,46.35%,2436,,Malphite,46.14%,5130,,Pantheon,46.13%,22616,,Alistar,46.10%,18510,,Senna,45.86%,13758,,Yuumi,44.86%,17675,,Mel,44.33%,17709,,Ashe,43.05%,4065,,,,,,,,,,,,,,,,,
