champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_sup_1_name,synergy_sup_1_winrate,synergy_sup_1_games,synergy_sup_1_lane_quality,synergy_sup_2_name,synergy_sup_2_winrate,synergy_sup_2_games,synergy_sup_2_lane_quality,synergy_sup_3_name,synergy_sup_3_winrate,synergy_sup_3_games,synergy_sup_3_lane_quality,synergy_sup_4_name,synergy_sup_4_winrate,synergy_sup_4_games,synergy_sup_4_lane_quality,synergy_sup_5_name,synergy_sup_5_winrate,synergy_sup_5_games,synergy_sup_5_lane_quality,synergy_sup_6_name,synergy_sup_6_winrate,synergy_sup_6_games,synergy_sup_6_lane_quality,synergy_sup_7_name,synergy_sup_7_winrate,synergy_sup_7_games,synergy_sup_7_lane_quality,synergy_sup_8_name,synergy_sup_8_winrate,synergy_sup_8_games,synergy_sup_8_lane_quality,synergy_sup_9_name,synergy_sup_9_winrate,synergy_sup_9_games,synergy_sup_9_lane_quality,synergy_sup_10_name,synergy_sup_10_winrate,synergy_sup_10_games,synergy_sup_10_lane_quality,synergy_sup_11_name,synergy_sup_11_winrate,synergy_sup_11_games,synergy_sup_11_lane_quality,synergy_sup_12_name,synergy_sup_12_winrate,synergy_sup_12_games,synergy_sup_12_lane_quality,synergy_sup_13_name,synergy_sup_13_winrate,synergy_sup_13_games,synergy_sup_13_lane_quality,synergy_sup_14_name,synergy_sup_14_winrate,synergy_sup_14_games,synergy_sup_14_lane_quality,synergy_sup_15_name,synergy_sup_15_winrate,synergy_sup_15_games,synergy_sup_15_lane_quality,synergy_sup_16_name,synergy_sup_16_winrate,synergy_sup_16_games,synergy_sup_16_lane_quality,synergy_sup_17_name,synergy_sup_17_winrate,synergy_sup_17_games,synergy_sup_17_lane_quality,synergy_sup_18_name,synergy_sup_18_winrate,synergy_sup_18_games,synergy_sup_18_lane_quality,synergy_sup_19_name,synergy_sup_19_winrate,synergy_sup_19_games,synergy_sup_19_lane_quality,synergy_sup_20_name,synergy_sup_20_winrate,synergy_sup_20_games,synergy_sup_20_lane_quality,synergy_sup_21_name,synergy_sup_21_winrate,synergy_sup_21_games,synergy_sup_21_lane_quality,synergy_sup_22_name,synergy_sup_22_winrate,synergy_sup_22_games,synergy_sup_22_lane_quality,synergy_sup_23_name,synergy_sup_23_winrate,synergy_sup_23_games,synergy_sup_23_lane_quality,synergy_sup_24_name,synergy_sup_24_winrate,synergy_sup_24_games,synergy_sup_24_lane_quality,synergy_sup_25_name,synergy_sup_25_winrate,synergy_sup_25_games,synergy_sup_25_lane_quality,synergy_sup_26_name,synergy_sup_26_winrate,synergy_sup_26_games,synergy_sup_26_lane_quality,synergy_sup_27_name,synergy_sup_27_winrate,synergy_sup_27_games,synergy_sup_27_lane_quality,synergy_sup_28_name,synergy_sup_28_winrate,synergy_sup_28_games,synergy_sup_28_lane_quality,synergy_sup_29_name,synergy_sup_29_winrate,synergy_sup_29_games,synergy_sup_29_lane_quality,synergy_sup_30_name,synergy_sup_30_winrate,synergy_sup_30_games,synergy_sup_30_lane_quality,synergy_sup_31_name,synergy_sup_31_winrate,synergy_sup_31_games,synergy_sup_31_lane_quality,synergy_sup_32_name,synergy_sup_32_winrate,synergy_sup_32_games,synergy_sup_32_lane_quality,synergy_sup_33_name,synergy_sup_33_winrate,synergy_sup_33_games,synergy_sup_33_lane_quality,synergy_sup_34_name,synergy_sup_34_winrate,synergy_sup_34_games,synergy_sup_34_lane_quality,synergy_sup_35_name,synergy_sup_35_winrate,synergy_sup_35_games,synergy_sup_35_lane_quality,synergy_sup_36_name,synergy_sup_36_winrate,synergy_sup_36_games,synergy_sup_36_lane_quality,synergy_sup_37_name,synergy_sup_37_winrate,synergy_sup_37_games,synergy_sup_37_lane_quality,synergy_sup_38_name,synergy_sup_38_winrate,synergy_sup_38_games,synergy_sup_38_lane_quality,synergy_sup_39_name,synergy_sup_39_winrate,synergy_sup_39_games,synergy_sup_39_lane_quality,synergy_sup_40_name,synergy_sup_40_winrate,synergy_sup_40_games,synergy_sup_40_lane_quality,synergy_sup_41_name,synergy_sup_41_winrate,synergy_sup_41_games,synergy_sup_41_lane_quality,synergy_sup_42_name,synergy_sup_42_winrate,synergy_sup_42_games,synergy_sup_42_lane_quality,synergy_sup_43_name,synergy_sup_43_winrate,synergy_sup_43_games,synergy_sup_43_lane_quality,synergy_sup_44_name,synergy_sup_44_winrate,synergy_sup_44_games,synergy_sup_44_lane_quality,synergy_sup_45_name,synergy_sup_45_winrate,synergy_sup_45_games,synergy_sup_45_lane_quality,synergy_sup_46_name,synergy_sup_46_winrate,synergy_sup_46_games,synergy_sup_46_lane_quality,synergy_sup_47_name,synergy_sup_47_winrate,synergy_sup_47_games,synergy_sup_47_lane_quality,synergy_sup_48_name,synergy_sup_48_winrate,synergy_sup_48_games,synergy_sup_48_lane_quality,synergy_sup_49_name,synergy_sup_49_winrate,synergy_sup_49_games,synergy_sup_49_lane_quality,synergy_sup_50_name,synergy_sup_50_winrate,synergy_sup_50_games,synergy_sup_50_lane_quality,synergy_sup_51_name,synergy_sup_51_winrate,synergy_sup_51_games,synergy_sup_51_lane_quality,synergy_sup_52_name,synergy_sup_52_winrate,synergy_sup_52_games,synergy_sup_52_lane_quality
Zed,jun,32.8%,D,33 / 52,48.0 %,3.4 %,21.7 %,805199,https://dpm.lol/champions/Zed/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Milio,51.80%,30207,,Taric,51.24%,5597,,Soraka,51.10%,19336,,Teemo,51.07%,5416,,Elise,51.06%,4971,,Janna,50.94%,12659,,Sona,50.90%,9816,,Nami,50.45%,42248,,Zyra,50.38%,16439,,Brand,49.62%,17661,,Zilean,49.29%,8429,,Xerath,49.20%,13907,,FiddleSticks,49.15%,2639,,Shaco,49.13%,6409,,Braum,49.09%,18887,,Leona,49.08%,30990,,Maokai,49.02%,6752,,Leblanc,49.01%,2818,,Velkoz,48.92%,13023,,Amumu,48.69%,2446,,Poppy,48.63%,8904,,Karma,48.59%,27369,,Swain,48.55%,20761,,Lulu,48.48%,29367,,Morgana,48.39%,30323,,Bard,48.25%,17784,,Rakan,48.10%,12610,,TahmKench,47.79%,12802,,Rell,47.75%,10756,,Lux,47.71%,41700,,Seraphine,47.59%,21469,,Thresh,47.55%,42601,,Shen,47.45%,2961,,Sylas,47.27%,4880,,Renata,47.27%,4381,,Senna,47.20%,14737,,Yuumi,47.04%,19261,,Blitzcrank,46.89%,23250,,Alistar,46.63%,14516,,Nautilus,46.51%,38436,,Hwei,46.38%,2210,,Pantheon,46.28%,14106,,Neeko,45.89%,12810,,Malphite,45.74%,6402,,Zoe,45.56%,3130,,Galio,45.29%,2471,,Pyke,45.19%,25457,,Veigar,44.89%,2867,,Mel,44.10%,19173,,Ashe,42.38%,4202,,,,,,,,,
Mel,adc,9.4%,-,-/-,48.6 %,1.3 %,50.4 %,311835,https://dpm.lol/champions/Mel/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,Nami,52.57%,18152,,FiddleSticks,51.84%,926,,Janna,51.65%,3961,,Milio,51.51%,6276,,Taric,51.49%,1948,,Sona,51.24%,4682,,Poppy,51.19%,3366,,Teemo,51.01%,2633,,Shaco,50.98%,2654,,Soraka,50.95%,6345,,Shen,50.54%,1472,,Bard,50.26%,7491,,Swain,49.84%,8828,,Morgana,49.70%,14287,,Galio,49.67%,1067,,Brand,49.67%,7834,,Renata,49.67%,1204,,Zyra,49.64%,7975,,Karma,49.59%,8838,,Senna,49.58%,13774,,Leona,49.55%,11241,,Velkoz,49.49%,6334,,Malphite,49.22%,2241,,Rakan,49.14%,3506,,Zilean,49.05%,3456,,TahmKench,49.01%,5395,,Veigar,48.97%,1460,,Pantheon,48.82%,7802,,Elise,48.79%,1613,,Alistar,48.75%,4197,,Amumu,48.36%,1005,,Maokai,48.25%,2547,,Seraphine,48.22%,14661,,Nautilus,47.92%,11902,,Xerath,47.75%,5615,,Lux,47.69%,27702,,Hwei,47.69%,1254,,Lulu,47.65%,2997,,Rell,47.58%,3447,,Anivia,47.57%,864,,Thresh,47.27%,10666,,Pyke,47.13%,10335,,Leblanc,46.67%,812,,Blitzcrank,46.43%,7050,,Neeko,46.03%,6257,,Zoe,45.90%,1608,,Braum,45.61%,3039,,Sylas,45.14%,1194,,Ashe,44.43%,3428,,Yuumi,41.33%,4362,,Twitch,40.67%,927,,MissFortune,39.74%,1145,
Ziggs,mid,31.3%,D,35 / 47,50.2 %,1.1 %,1.2 %,268566,https://dpm.lol/champions/Ziggs/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Teemo,56.05%,2173,,Sona,53.56%,3583,,Taric,53.42%,2134,,FiddleSticks,53.27%,779,,Milio,52.68%,9615,,Amumu,52.35%,829,,Shen,52.35%,1341,,Leona,52.19%,11373,,Shaco,52.14%,2012,,Leblanc,52.01%,721,,Poppy,51.92%,2895,,Elise,51.89%,1268,,Braum,51.88%,6025,,Nami,51.85%,13424,,Brand,51.79%,6393,,Velkoz,51.49%,4451,,Sylas,51.40%,1146,,Zyra,51.34%,6114,,Swain,51.27%,6698,,Maokai,51.24%,2543,,Malphite,51.12%,2230,,Blitzcrank,51.10%,7608,,TahmKench,51.05%,4758,,Hwei,51.03%,678,,Morgana,50.96%,11359,,Thresh,50.89%,13211,,Pyke,50.74%,9110,,Karma,50.73%,7319,,Bard,50.61%,5485,,Soraka,50.49%,6199,,Galio,50.36%,963,,Janna,50.36%,3997,,Pantheon,50.26%,5440,,Zoe,50.16%,961,,Nautilus,50.13%,12805,,Renata,49.90%,1445,,Xerath,49.88%,4024,,Zilean,49.35%,2782,,Rell,49.32%,3512,,Lulu,49.25%,7969,,Lux,48.93%,16001,,Seraphine,48.89%,8544,,Alistar,48.88%,4360,,Rakan,48.25%,3867,,Senna,47.92%,5851,,Yuumi,46.86%,5393,,Veigar,46.86%,1097,,Neeko,46.36%,3876,,Ashe,45.40%,1597,,Mel,45.32%,6763,,,,,,,,,
Ivern,jun,76.7%,D,34 / 52,50.3 %,1.0 %,0.4 %,250611,https://dpm.lol/champions/Ivern/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Taric,54.72%,2330,,Galio,54.10%,841,,Leona,54.06%,10993,,Sylas,53.61%,1095,,Braum,52.94%,6766,,Leblanc,52.74%,694,,Teemo,52.57%,1672,,Shen,52.43%,1028,,Sona,52.30%,3384,,Maokai,52.23%,2516,,Soraka,52.10%,5766,,Zilean,51.85%,2735,,Brand,51.84%,5243,,Amumu,51.79%,809,,TahmKench,51.73%,4303,,Milio,51.44%,9303,,Pantheon,51.42%,5016,,Zyra,51.35%,5256,,Nami,51.30%,13332,,Rell,51.19%,3985,,Thresh,51.07%,13071,,Nautilus,51.07%,12651,,Velkoz,51.03%,4045,,Poppy,50.96%,3120,,Bard,50.91%,6290,,FiddleSticks,50.83%,785,,Janna,50.82%,3829,,Swain,50.77%,6295,,Renata,50.23%,1515,,Pyke,50.17%,8868,,Shaco,50.05%,1854,,Blitzcrank,50.00%,6892,,Morgana,49.99%,8860,,Elise,49.91%,1631,,Rakan,49.70%,4201,,Xerath,49.37%,3387,,Senna,49.36%,5496,,Karma,49.18%,7396,,Lux,48.76%,11669,,Lulu,48.60%,8341,,Neeko,48.04%,3605,,Seraphine,47.97%,6856,,Zoe,47.70%,956,,Yuumi,46.58%,4908,,Malphite,46.57%,1604,,Mel,45.53%,5319,,Ashe,44.97%,1312,,Veigar,44.40%,750,,,,,,,,,,,,,,,,,
Renata,sup,99.1%,D,31 / 39,50.3 %,1.1 %,0.2 %,269849,https://dpm.lol/champions/Renata/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
