champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_sup_1_name,synergy_sup_1_winrate,synergy_sup_1_games,synergy_sup_1_lane_quality,synergy_sup_2_name,synergy_sup_2_winrate,synergy_sup_2_games,synergy_sup_2_lane_quality,synergy_sup_3_name,synergy_sup_3_winrate,synergy_sup_3_games,synergy_sup_3_lane_quality,synergy_sup_4_name,synergy_sup_4_winrate,synergy_sup_4_games,synergy_sup_4_lane_quality,synergy_sup_5_name,synergy_sup_5_winrate,synergy_sup_5_games,synergy_sup_5_lane_quality,synergy_sup_6_name,synergy_sup_6_winrate,synergy_sup_6_games,synergy_sup_6_lane_quality,synergy_sup_7_name,synergy_sup_7_winrate,synergy_sup_7_games,synergy_sup_7_lane_quality,synergy_sup_8_name,synergy_sup_8_winrate,synergy_sup_8_games,synergy_sup_8_lane_quality,synergy_sup_9_name,synergy_sup_9_winrate,synergy_sup_9_games,synergy_sup_9_lane_quality,synergy_sup_10_name,synergy_sup_10_winrate,synergy_sup_10_games,synergy_sup_10_lane_quality,synergy_sup_11_name,synergy_sup_11_winrate,synergy_sup_11_games,synergy_sup_11_lane_quality,synergy_sup_12_name,synergy_sup_12_winrate,synergy_sup_12_games,synergy_sup_12_lane_quality,synergy_sup_13_name,synergy_sup_13_winrate,synergy_sup_13_games,synergy_sup_13_lane_quality,synergy_sup_14_name,synergy_sup_14_winrate,synergy_sup_14_games,synergy_sup_14_lane_quality,synergy_sup_15_name,synergy_sup_15_winrate,synergy_sup_15_games,synergy_sup_15_lane_quality,synergy_sup_16_name,synergy_sup_16_winrate,synergy_sup_16_games,synergy_sup_16_lane_quality,synergy_sup_17_name,synergy_sup_17_winrate,synergy_sup_17_games,synergy_sup_17_lane_quality,synergy_sup_18_name,synergy_sup_18_winrate,synergy_sup_18_games,synergy_sup_18_lane_quality,synergy_sup_19_name,synergy_sup_19_winrate,synergy_sup_19_games,synergy_sup_19_lane_quality,synergy_sup_20_name,synergy_sup_20_winrate,synergy_sup_20_games,synergy_sup_20_lane_quality,synergy_sup_21_name,synergy_sup_21_winrate,synergy_sup_21_games,synergy_sup_21_lane_quality,synergy_sup_22_name,synergy_sup_22_winrate,synergy_sup_22_games,synergy_sup_22_lane_quality,synergy_sup_23_name,synergy_sup_23_winrate,synergy_sup_23_games,synergy_sup_23_lane_quality,synergy_sup_24_name,synergy_sup_24_winrate,synergy_sup_24_games,synergy_sup_24_lane_quality,synergy_sup_25_name,synergy_sup_25_winrate,synergy_sup_25_games,synergy_sup_25_lane_quality,synergy_sup_26_name,synergy_sup_26_winrate,synergy_sup_26_games,synergy_sup_26_lane_quality,synergy_sup_27_name,synergy_sup_27_winrate,synergy_sup_27_games,synergy_sup_27_lane_quality,synergy_sup_28_name,synergy_sup_28_winrate,synergy_sup_28_games,synergy_sup_28_lane_quality,synergy_sup_29_name,synergy_sup_29_winrate,synergy_sup_29_games,synergy_sup_29_lane_quality,synergy_sup_30_name,synergy_sup_30_winrate,synergy_sup_30_games,synergy_sup_30_lane_quality,synergy_sup_31_name,synergy_sup_31_winrate,synergy_sup_31_games,synergy_sup_31_lane_quality,synergy_sup_32_name,synergy_sup_32_winrate,synergy_sup_32_games,synergy_sup_32_lane_quality,synergy_sup_33_name,synergy_sup_33_winrate,synergy_sup_33_games,synergy_sup_33_lane_quality,synergy_sup_34_name,synergy_sup_34_winrate,synergy_sup_34_games,synergy_sup_34_lane_quality,synergy_sup_35_name,synergy_sup_35_winrate,synergy_sup_35_games,synergy_sup_35_lane_quality,synergy_sup_36_name,synergy_sup_36_winrate,synergy_sup_36_games,synergy_sup_36_lane_quality,synergy_sup_37_name,synergy_sup_37_winrate,synergy_sup_37_games,synergy_sup_37_lane_quality,synergy_sup_38_name,synergy_sup_38_winrate,synergy_sup_38_games,synergy_sup_38_lane_quality,synergy_sup_39_name,synergy_sup_39_winrate,synergy_sup_39_games,synergy_sup_39_lane_quality,synergy_sup_40_name,synergy_sup_40_winrate,synergy_sup_40_games,synergy_sup_40_lane_quality,synergy_sup_41_name,synergy_sup_41_winrate,synergy_sup_41_games,synergy_sup_41_lane_quality,synergy_sup_42_name,synergy_sup_42_winrate,synergy_sup_42_games,synergy_sup_42_lane_quality,synergy_sup_43_name,synergy_sup_43_winrate,synergy_sup_43_games,synergy_sup_43_lane_quality,synergy_sup_44_name,synergy_sup_44_winrate,synergy_sup_44_games,synergy_sup_44_lane_quality,synergy_sup_45_name,synergy_sup_45_winrate,synergy_sup_45_games,synergy_sup_45_lane_quality,synergy_sup_46_name,synergy_sup_46_winrate,synergy_sup_46_games,synergy_sup_46_lane_quality,synergy_sup_47_name,synergy_sup_47_winrate,synergy_sup_47_games,synergy_sup_47_lane_quality,synergy_sup_48_name,synergy_sup_48_winrate,synergy_sup_48_games,synergy_sup_48_lane_quality,synergy_sup_49_name,synergy_sup_49_winrate,synergy_sup_49_games,synergy_sup_49_lane_quality,synergy_sup_50_name,synergy_sup_50_winrate,synergy_sup_50_games,synergy_sup_50_lane_quality,synergy_sup_51_name,synergy_sup_51_winrate,synergy_sup_51_games,synergy_sup_51_lane_quality,synergy_sup_52_name,synergy_sup_52_winrate,synergy_sup_52_games,synergy_sup_52_lane_quality,synergy_sup_53_name,synergy_sup_53_winrate,synergy_sup_53_games,synergy_sup_53_lane_quality,synergy_sup_54_name,synergy_sup_54_winrate,synergy_sup_54_games,synergy_sup_54_lane_quality
Mordekaiser,top,89.0%,S,3 / 50,51.4 %,7.8 %,12.9 %,1877304,https://dpm.lol/champions/Mordekaiser/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Milio,55.04%,67074,,Taric,54.33%,14597,,Teemo,54.12%,14554,,Sona,54.10%,24281,,Nami,53.62%,91597,,Soraka,53.57%,43735,,Janna,53.48%,24731,,Zyra,53.42%,41482,,Shen,53.01%,8672,,Amumu,52.94%,5569,,Poppy,52.83%,21184,,Shaco,52.65%,13697,,Leona,52.56%,80701,,Brand,52.53%,42346,,FiddleSticks,52.49%,5043,,Braum,52.43%,41199,,Maokai,52.43%,17417,,Swain,52.15%,48452,,Morgana,52.14%,79896,,Zilean,52.14%,17851,,Velkoz,51.87%,29701,,Renata,51.77%,10284,,Karma,51.64%,48455,,Elise,51.53%,7442,,Thresh,51.28%,89517,,Rell,51.24%,25056,,Lux,51.23%,112800,,TahmKench,51.12%,34438,,Seraphine,51.10%,64276,,Galio,51.08%,6327,,Lulu,51.01%,57268,,Senna,50.99%,41817,,Pantheon,50.69%,41248,,Nautilus,50.64%,91301,,Blitzcrank,50.59%,54886,,Bard,50.47%,35681,,Malphite,50.35%,16349,,Rakan,50.34%,28853,,Veigar,50.32%,6894,,Alistar,50.19%,29095,,Pyke,50.16%,69789,,Zoe,49.90%,5824,,Sylas,49.85%,6503,,Hwei,49.44%,4640,,Neeko,48.60%,30690,,Yuumi,48.05%,39226,,Mel,47.23%,47313,,Ashe,46.52%,10904,,,,,,,,,,,,,,,,,,,,,,,,,
Swain,adc,13.5%,S,2 / 26,54.1 %,1.3 %,6.0 %,320056,https://dpm.lol/champions/Swain/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,Taric,59.88%,6822,,Amumu,57.92%,1357,,Nami,57.70%,16008,,Shen,57.05%,1581,,Zilean,56.77%,5175,,Leona,56.22%,12928,,Velkoz,56.19%,5706,,Sion,56.01%,2835,,TahmKench,55.87%,8674,,Rell,55.74%,4295,,Poppy,55.64%,3496,,Renata,55.55%,1397,,Bard,55.38%,7492,,Milio,55.27%,5468,,Janna,55.26%,3498,,Senna,55.17%,19541,,Seraphine,54.85%,11565,,Nautilus,54.80%,13871,,Morgana,54.66%,10303,,Karma,54.64%,8378,,Soraka,54.49%,9270,,Teemo,54.31%,2561,,Zyra,54.17%,7775,,Brand,54.11%,7728,,Sona,54.09%,4363,,Rakan,53.79%,3828,,Alistar,53.77%,4558,,Thresh,53.75%,12254,,Pantheon,53.74%,13526,,Zoe,53.70%,1121,,Blitzcrank,53.62%,7050,,Shaco,53.58%,2447,,Maokai,53.53%,3092,,FiddleSticks,53.35%,1119,,Elise,53.34%,2053,,Pyke,53.32%,12447,,Galio,53.25%,1217,,Veigar,52.89%,1246,,Sylas,52.81%,1212,,Anivia,52.77%,847,,Malphite,52.77%,1533,,Lux,52.63%,15732,,Braum,52.37%,2849,,Leblanc,52.34%,812,,Xerath,52.06%,4070,,Lulu,51.33%,3390,,Hwei,51.29%,854,,Neeko,50.36%,4559,,Chogath,50.12%,820,,Twitch,49.73%,939,,Ashe,48.96%,3125,,Mel,48.21%,7359,,Yuumi,48.17%,6489,,MissFortune,47.76%,980,
Vayne,adc,80.1%,S,3 / 26,51.5 %,8.8 %,7.7 %,2103735,https://dpm.lol/champions/Vayne/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,Milio,55.77%,116200,,Soraka,54.69%,70794,,Nami,54.62%,119284,,Taric,54.38%,19992,,Janna,53.84%,37881,,Zyra,53.53%,40443,,FiddleSticks,53.46%,5907,,Brand,53.45%,44694,,Sona,53.23%,29068,,Velkoz,53.07%,30743,,Zilean,52.92%,24127,,Swain,52.87%,51088,,Renata,52.78%,13746,,Braum,52.73%,46157,,Teemo,52.56%,14696,,Yuumi,52.46%,65691,,Lulu,52.32%,144602,,Karma,52.22%,63332,,Xerath,51.86%,23822,,Seraphine,51.79%,56208,,Bard,51.55%,42367,,Maokai,51.54%,17721,,Leona,51.44%,72587,,Morgana,51.29%,75823,,Lux,51.28%,99251,,Shen,51.27%,9472,,Shaco,50.96%,14100,,Poppy,50.76%,24002,,Elise,50.76%,8627,,Galio,50.68%,6545,,Malphite,50.34%,13529,,Thresh,50.20%,102668,,Sylas,49.96%,7580,,Rakan,49.89%,24354,,Senna,49.85%,36457,,Blitzcrank,49.76%,55331,,Veigar,49.65%,8653,,Zoe,49.56%,5553,,Alistar,49.53%,31817,,TahmKench,49.38%,35357,,Neeko,49.14%,27312,,Rell,49.05%,21279,,Pantheon,49.02%,34846,,Pyke,49.02%,65667,,Nautilus,48.45%,81352,,Anivia,47.99%,6993,,Mel,47.73%,46796,,Ashe,46.78%,9567,,,,,,,,,,,,,,,,,,,,,,,,,
Warwick,jun,82.0%,S,5 / 52,51.9 %,6.6 %,9.0 %,1585624,https://dpm.lol/champions/Warwick/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Teemo,55.68%,13787,,Velkoz,55.14%,29944,,Brand,54.94%,43255,,Zyra,54.93%,40035,,Milio,54.57%,52885,,Zilean,54.40%,15414,,Shaco,54.33%,11554,,Nami,54.24%,73008,,Swain,54.21%,46930,,Taric,54.15%,12359,,Morgana,53.71%,77736,,Xerath,53.51%,25191,,Amumu,53.44%,4927,,Maokai,53.35%,14511,,Renata,53.15%,8320,,Lux,52.98%,111442,,Sona,52.92%,21773,,Janna,52.87%,19395,,Braum,52.62%,30434,,Karma,52.49%,38568,,Shen,52.28%,7353,,Seraphine,52.19%,59534,,Veigar,52.16%,7095,,Soraka,52.16%,35954,,Leona,51.97%,63603,,FiddleSticks,51.95%,4535,,Poppy,51.87%,15769,,Hwei,51.76%,4525,,Bard,51.64%,27416,,Sylas,51.42%,5585,,Lulu,51.41%,43074,,TahmKench,51.33%,29686,,Thresh,51.09%,66415,,Senna,51.00%,32943,,Malphite,50.86%,15243,,Rell,50.84%,17979,,Elise,50.76%,6284,,Pantheon,50.31%,31060,,Neeko,50.29%,27428,,Blitzcrank,50.29%,44180,,Zoe,50.20%,5414,,Nautilus,50.09%,70390,,Alistar,49.49%,20792,,Rakan,49.43%,20899,,Pyke,49.13%,53211,,Mel,48.73%,45721,,Ashe,48.21%,9012,,Yuumi,46.93%,33236,,,,,,,,,,,,,,,,,,,,,,,,,
Smolder,adc,82.4%,S,4 / 26,51.5 %,9.6 %,4.7 %,2310043,https://dpm.lol/champions/Smolder/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,Teemo,55.41%,21010,,Nami,54.92%,152845,,Milio,54.49%,113918,,Sona,54.37%,40368,,Taric,54.05%,16592,,Maokai,53.97%,21164,,Soraka,53.57%,76306,,Shaco,53.22%,20798,,Janna,53.10%,46377,,Braum,53.10%,43665,,Leona,53.05%,69660,,Poppy,53.04%,26363,,TahmKench,52.71%,40181,,Elise,52.53%,11434,,Renata,52.34%,12843,,Shen,52.32%,10088,,Brand,52.24%,57419,,Zyra,52.21%,51865,,Thresh,52.18%,105565,,Velkoz,52.08%,41243,,Zilean,52.00%,28602,,Leblanc,51.97%,7412,,FiddleSticks,51.85%,7454,,Blitzcrank,51.85%,54436,,Rell,51.65%,23280,,Galio,51.65%,7624,,Karma,51.56%,80243,,Morgana,51.51%,87208,,Nautilus,51.46%,83209,,Swain,51.45%,58511,,Rakan,51.41%,31373,,Pyke,51.40%,64787,,Pantheon,51.27%,35991,,Bard,51.18%,61627,,Alistar,51.08%,36409,,Malphite,51.02%,16510,,Xerath,50.58%,36050,,Sylas,50.49%,9543,,Seraphine,50.42%,72692,,Hwei,49.93%,6809,,Senna,49.78%,53499,,Lux,49.57%,118671,,Zoe,49.48%,8007,,Veigar,49.00%,8625,,Lulu,48.91%,55002,,Neeko,48.16%,33686,,Yuumi,47.57%,45862,,Mel,46.81%,60387,,Ashe,46.42%,13543,,Twitch,44.30%,5734,,,,,,,,,,,,,,,,,
