champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_sup_1_name,synergy_sup_1_winrate,synergy_sup_1_games,synergy_sup_1_lane_quality,synergy_sup_2_name,synergy_sup_2_winrate,synergy_sup_2_games,synergy_sup_2_lane_quality,synergy_sup_3_name,synergy_sup_3_winrate,synergy_sup_3_games,synergy_sup_3_lane_quality,synergy_sup_4_name,synergy_sup_4_winrate,synergy_sup_4_games,synergy_sup_4_lane_quality,synergy_sup_5_name,synergy_sup_5_winrate,synergy_sup_5_games,synergy_sup_5_lane_quality,synergy_sup_6_name,synergy_sup_6_winrate,synergy_sup_6_games,synergy_sup_6_lane_quality,synergy_sup_7_name,synergy_sup_7_winrate,synergy_sup_7_games,synergy_sup_7_lane_quality,synergy_sup_8_name,synergy_sup_8_winrate,synergy_sup_8_games,synergy_sup_8_lane_quality,synergy_sup_9_name,synergy_sup_9_winrate,synergy_sup_9_games,synergy_sup_9_lane_quality,synergy_sup_10_name,synergy_sup_10_winrate,synergy_sup_10_games,synergy_sup_10_lane_quality,synergy_sup_11_name,synergy_sup_11_winrate,synergy_sup_11_games,synergy_sup_11_lane_quality,synergy_sup_12_name,synergy_sup_12_winrate,synergy_sup_12_games,synergy_sup_12_lane_quality,synergy_sup_13_name,synergy_sup_13_winrate,synergy_sup_13_games,synergy_sup_13_lane_quality,synergy_sup_14_name,synergy_sup_14_winrate,synergy_sup_14_games,synergy_sup_14_lane_quality,synergy_sup_15_name,synergy_sup_15_winrate,synergy_sup_15_games,synergy_sup_15_lane_quality,synergy_sup_16_name,synergy_sup_16_winrate,synergy_sup_16_games,synergy_sup_16_lane_quality,synergy_sup_17_name,synergy_sup_17_winrate,synergy_sup_17_games,synergy_sup_17_lane_quality,synergy_sup_18_name,synergy_sup_18_winrate,synergy_sup_18_games,synergy_sup_18_lane_quality,synergy_sup_19_name,synergy_sup_19_winrate,synergy_sup_19_games,synergy_sup_19_lane_quality,synergy_sup_20_name,synergy_sup_20_winrate,synergy_sup_20_games,synergy_sup_20_lane_quality,synergy_sup_21_name,synergy_sup_21_winrate,synergy_sup_21_games,synergy_sup_21_lane_quality,synergy_sup_22_name,synergy_sup_22_winrate,synergy_sup_22_games,synergy_sup_22_lane_quality,synergy_sup_23_name,synergy_sup_23_winrate,synergy_sup_23_games,synergy_sup_23_lane_quality,synergy_sup_24_name,synergy_sup_24_winrate,synergy_sup_24_games,synergy_sup_24_lane_quality,synergy_sup_25_name,synergy_sup_25_winrate,synergy_sup_25_games,synergy_sup_25_lane_quality,synergy_sup_26_name,synergy_sup_26_winrate,synergy_sup_26_games,synergy_sup_26_lane_quality,synergy_sup_27_name,synergy_sup_27_winrate,synergy_sup_27_games,synergy_sup_27_lane_quality,synergy_sup_28_name,synergy_sup_28_winrate,synergy_sup_28_games,synergy_sup_28_lane_quality,synergy_sup_29_name,synergy_sup_29_winrate,synergy_sup_29_games,synergy_sup_29_lane_quality,synergy_sup_30_name,synergy_sup_30_winrate,synergy_sup_30_games,synergy_sup_30_lane_quality,synergy_sup_31_name,synergy_sup_31_winrate,synergy_sup_31_games,synergy_sup_31_lane_quality,synergy_sup_32_name,synergy_sup_32_winrate,synergy_sup_32_games,synergy_sup_32_lane_quality,synergy_sup_33_name,synergy_sup_33_winrate,synergy_sup_33_games,synergy_sup_33_lane_quality,synergy_sup_34_name,synergy_sup_34_winrate,synergy_sup_34_games,synergy_sup_34_lane_quality,synergy_sup_35_name,synergy_sup_35_winrate,synergy_sup_35_games,synergy_sup_35_lane_quality,synergy_sup_36_name,synergy_sup_36_winrate,synergy_sup_36_games,synergy_sup_36_lane_quality,synergy_sup_37_name,synergy_sup_37_winrate,synergy_sup_37_games,synergy_sup_37_lane_quality,synergy_sup_38_name,synergy_sup_38_winrate,synergy_sup_38_games,synergy_sup_38_lane_quality,synergy_sup_39_name,synergy_sup_39_winrate,synergy_sup_39_games,synergy_sup_39_lane_quality,synergy_sup_40_name,synergy_sup_40_winrate,synergy_sup_40_games,synergy_sup_40_lane_quality,synergy_sup_41_name,synergy_sup_41_winrate,synergy_sup_41_games,synergy_sup_41_lane_quality,synergy_sup_42_name,synergy_sup_42_winrate,synergy_sup_42_games,synergy_sup_42_lane_quality,synergy_sup_43_name,synergy_sup_43_winrate,synergy_sup_43_games,synergy_sup_43_lane_quality,synergy_sup_44_name,synergy_sup_44_winrate,synergy_sup_44_games,synergy_sup_44_lane_quality,synergy_sup_45_name,synergy_sup_45_winrate,synergy_sup_45_games,synergy_sup_45_lane_quality,synergy_sup_46_name,synergy_sup_46_winrate,synergy_sup_46_games,synergy_sup_46_lane_quality,synergy_sup_47_name,synergy_sup_47_winrate,synergy_sup_47_games,synergy_sup_47_lane_quality,synergy_sup_48_name,synergy_sup_48_winrate,synergy_sup_48_games,synergy_sup_48_lane_quality,synergy_sup_49_name,synergy_sup_49_winrate,synergy_sup_49_games,synergy_sup_49_lane_quality,synergy_sup_50_name,synergy_sup_50_winrate,synergy_sup_50_games,synergy_sup_50_lane_quality
Kled,top,91.6%,C,19 / 50,51.7 %,1.4 %,0.8 %,339576,https://dpm.lol/champions/Kled/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Taric,55.04%,2760,,Teemo,54.68%,2588,,Brand,54.56%,7757,,Milio,54.13%,13278,,Sona,53.92%,4915,,Zyra,53.90%,7696,,Nami,53.85%,19174,,Leona,53.61%,13386,,FiddleSticks,53.42%,1052,,Shaco,53.42%,2441,,Zilean,53.35%,3811,,Elise,53.17%,2052,,Soraka,53.02%,8334,,Amumu,53.00%,1083,,Morgana,52.97%,13297,,Velkoz,52.92%,6206,,Bard,52.90%,8123,,Swain,52.89%,8800,,Janna,52.83%,5656,,Renata,52.68%,2018,,Rell,52.67%,4399,,Karma,52.43%,10678,,Galio,52.37%,1203,,Poppy,52.32%,3836,,Hwei,52.17%,920,,Braum,51.80%,7715,,Lux,51.61%,18414,,Thresh,51.54%,16028,,Shen,51.42%,1406,,Xerath,51.33%,5114,,TahmKench,51.25%,5407,,Maokai,51.19%,3147,,Lulu,51.17%,11528,,Seraphine,51.02%,10634,,Malphite,50.98%,2399,,Sylas,50.85%,1416,,Alistar,50.63%,5447,,Rakan,50.60%,5439,,Leblanc,50.41%,974,,Senna,50.20%,6930,,Nautilus,50.16%,15158,,Zoe,50.11%,1311,,Blitzcrank,49.91%,9149,,Pyke,49.83%,11027,,Neeko,49.56%,5442,,Pantheon,49.22%,5916,,Ashe,48.45%,1680,,Mel,47.98%,8093,,Yuumi,47.82%,6939,,Veigar,47.79%,1245,
Anivia,mid,76.2%,C,23 / 47,51.3 %,2.3 %,1.4 %,556890,https://dpm.lol/champions/Anivia/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Taric,54.22%,4382,,Milio,54.04%,21810,,Amumu,53.85%,1842,,Sona,53.52%,7509,,Maokai,53.20%,5092,,Nami,53.09%,30922,,Poppy,53.05%,7150,,FiddleSticks,52.93%,1638,,Leona,52.90%,23076,,Velkoz,52.83%,8772,,Janna,52.80%,9517,,Zyra,52.75%,11797,,Soraka,52.71%,13473,,Swain,52.56%,12739,,Elise,52.40%,3330,,Shaco,52.39%,4331,,Xerath,52.21%,8153,,Pantheon,51.95%,10180,,Karma,51.95%,18091,,TahmKench,51.93%,8679,,Morgana,51.88%,19968,,Zilean,51.68%,6277,,Braum,51.66%,14736,,Shen,51.64%,2403,,Rell,51.62%,7716,,Hwei,51.55%,1418,,Thresh,51.48%,29605,,Galio,51.47%,1764,,Leblanc,51.47%,1733,,Bard,51.39%,14027,,Teemo,51.36%,3748,,Blitzcrank,51.35%,16213,,Brand,51.08%,11094,,Lulu,50.88%,19966,,Nautilus,50.81%,26530,,Rakan,50.80%,9298,,Sylas,50.77%,2521,,Pyke,50.70%,18746,,Lux,50.53%,27230,,Seraphine,50.47%,15790,,Zoe,50.30%,2016,,Alistar,50.11%,10232,,Senna,49.98%,11510,,Renata,49.90%,3459,,Yuumi,49.46%,11987,,Malphite,48.85%,3390,,Neeko,48.77%,8394,,Veigar,48.73%,1765,,Mel,45.86%,12168,,Ashe,44.51%,2831,
Vladimir,mid,59.4%,C,24 / 47,50.4 %,3.0 %,6.1 %,710622,https://dpm.lol/champions/Vladimir/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Taric,52.91%,5812,,Nami,52.83%,41594,,Brand,52.81%,14393,,Zilean,52.73%,8069,,Teemo,52.54%,4427,,Velkoz,52.37%,11158,,Renata,52.25%,4318,,Janna,52.15%,12069,,Milio,51.99%,30210,,Zyra,51.91%,14873,,Amumu,51.69%,2101,,Leona,51.49%,28105,,Morgana,51.47%,26860,,Xerath,51.47%,9928,,Shaco,51.45%,4954,,FiddleSticks,51.44%,1979,,Soraka,51.29%,18817,,Bard,51.19%,16477,,Karma,51.05%,23611,,Sona,51.03%,9923,,Maokai,50.93%,6191,,Thresh,50.79%,36343,,Lux,50.74%,36799,,Shen,50.71%,2899,,Seraphine,50.60%,20453,,Poppy,50.59%,7541,,Pyke,50.51%,24509,,Swain,50.48%,17387,,Leblanc,50.03%,1731,,Lulu,49.89%,26951,,Malphite,49.68%,4674,,TahmKench,49.64%,11615,,Rell,49.63%,9412,,Braum,49.61%,16623,,Rakan,49.50%,11310,,Blitzcrank,49.40%,19455,,Pantheon,49.40%,13182,,Nautilus,49.09%,32731,,Elise,48.93%,3568,,Galio,48.93%,2105,,Senna,48.91%,14902,,Neeko,48.86%,10094,,Alistar,48.78%,11832,,Sylas,48.63%,2700,,Hwei,48.53%,1801,,Zoe,48.40%,2349,,Yuumi,48.22%,17079,,Veigar,47.54%,2192,,Ashe,46.61%,3954,,Mel,46.56%,16690,
Pyke,sup,97.9%,C,23 / 39,48.4 %,6.7 %,17.9 %,1614118,https://dpm.lol/champions/Pyke/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heimerdinger,top,63.2%,C,20 / 50,51.0 %,1.8 %,4.4 %,441834,https://dpm.lol/champions/Heimerdinger/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Sylas,54.48%,1472,,Teemo,54.10%,3776,,Milio,53.70%,14351,,Taric,53.65%,3612,,Soraka,53.33%,9728,,Shen,53.31%,2371,,Nami,52.88%,19798,,Zyra,52.86%,10053,,Leona,52.78%,20106,,Sona,52.74%,5654,,Shaco,52.57%,3253,,Janna,52.27%,5349,,Galio,52.17%,1775,,Swain,51.99%,11724,,Brand,51.85%,10056,,Poppy,51.84%,5145,,Malphite,51.76%,4478,,FiddleSticks,51.68%,1221,,Maokai,51.59%,4660,,Velkoz,51.55%,7084,,Amumu,51.50%,1501,,Morgana,51.46%,19232,,Xerath,51.43%,6242,,Blitzcrank,51.29%,13255,,Hwei,51.22%,1103,,Zilean,51.18%,3912,,Lulu,50.98%,12135,,Pantheon,50.82%,9678,,Lux,50.81%,26935,,Zoe,50.73%,1366,,Nautilus,50.66%,22428,,Elise,50.59%,1708,,Braum,50.53%,9755,,Rell,50.53%,5983,,Alistar,50.52%,7073,,Pyke,50.51%,15439,,Thresh,50.39%,20655,,Senna,50.38%,9784,,Bard,50.37%,7985,,Rakan,50.25%,6336,,Renata,50.07%,2295,,Karma,49.79%,10477,,Seraphine,49.12%,15634,,Neeko,48.88%,7285,,Yuumi,48.65%,9091,,Veigar,48.53%,1638,,Mel,47.57%,11512,,Ashe,46.50%,2503,,,,,,,,,
