champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,matchup_top_1_name,matchup_top_1_winrate,matchup_top_1_games,matchup_top_1_lane_quality,matchup_top_2_name,matchup_top_2_winrate,matchup_top_2_games,matchup_top_2_lane_quality,matchup_top_3_name,matchup_top_3_winrate,matchup_top_3_games,matchup_top_3_lane_quality,matchup_top_4_name,matchup_top_4_winrate,matchup_top_4_games,matchup_top_4_lane_quality,matchup_top_5_name,matchup_top_5_winrate,matchup_top_5_games,matchup_top_5_lane_quality,matchup_top_6_name,matchup_top_6_winrate,matchup_top_6_games,matchup_top_6_lane_quality,matchup_top_7_name,matchup_top_7_winrate,matchup_top_7_games,matchup_top_7_lane_quality,matchup_top_8_name,matchup_top_8_winrate,matchup_top_8_games,matchup_top_8_lane_quality,matchup_top_9_name,matchup_top_9_winrate,matchup_top_9_games,matchup_top_9_lane_quality,matchup_top_10_name,matchup_top_10_winrate,matchup_top_10_games,matchup_top_10_lane_quality,matchup_top_11_name,matchup_top_11_winrate,matchup_top_11_games,matchup_top_11_lane_quality,matchup_top_12_name,matchup_top_12_winrate,matchup_top_12_games,matchup_top_12_lane_quality,matchup_top_13_name,matchup_top_13_winrate,matchup_top_13_games,matchup_top_13_lane_quality,matchup_top_14_name,matchup_top_14_winrate,matchup_top_14_games,matchup_top_14_lane_quality,matchup_top_15_name,matchup_top_15_winrate,matchup_top_15_games,matchup_top_15_lane_quality,matchup_top_16_name,matchup_top_16_winrate,matchup_top_16_games,matchup_top_16_lane_quality,matchup_top_17_name,matchup_top_17_winrate,matchup_top_17_games,matchup_top_17_lane_quality,matchup_top_18_name,matchup_top_18_winrate,matchup_top_18_games,matchup_top_18_lane_quality,matchup_top_19_name,matchup_top_19_winrate,matchup_top_19_games,matchup_top_19_lane_quality,matchup_top_20_name,matchup_top_20_winrate,matchup_top_20_games,matchup_top_20_lane_quality,matchup_top_21_name,matchup_top_21_winrate,matchup_top_21_games,matchup_top_21_lane_quality,matchup_top_22_name,matchup_top_22_winrate,matchup_top_22_games,matchup_top_22_lane_quality,matchup_top_23_name,matchup_top_23_winrate,matchup_top_23_games,matchup_top_23_lane_quality,matchup_top_24_name,matchup_top_24_winrate,matchup_top_24_games,matchup_top_24_lane_quality,matchup_top_25_name,matchup_top_25_winrate,matchup_top_25_games,matchup_top_25_lane_quality,matchup_top_26_name,matchup_top_26_winrate,matchup_top_26_games,matchup_top_26_lane_quality,matchup_top_27_name,matchup_top_27_winrate,matchup_top_27_games,matchup_top_27_lane_quality,matchup_top_28_name,matchup_top_28_winrate,matchup_top_28_games,matchup_top_28_lane_quality,matchup_top_29_name,matchup_top_29_winrate,matchup_top_29_games,matchup_top_29_lane_quality,matchup_top_30_name,matchup_top_30_winrate,matchup_top_30_games,matchup_top_30_lane_quality,matchup_top_31_name,matchup_top_31_winrate,matchup_top_31_games,matchup_top_31_lane_quality,matchup_top_32_name,matchup_top_32_winrate,matchup_top_32_games,matchup_top_32_lane_quality,matchup_top_33_name,matchup_top_33_winrate,matchup_top_33_games,matchup_top_33_lane_quality,matchup_top_34_name,matchup_top_34_winrate,matchup_top_34_games,matchup_top_34_lane_quality,matchup_top_35_name,matchup_top_35_winrate,matchup_top_35_games,matchup_top_35_lane_quality,matchup_top_36_name,matchup_top_36_winrate,matchup_top_36_games,matchup_top_36_lane_quality,matchup_top_37_name,matchup_top_37_winrate,matchup_top_37_games,matchup_top_37_lane_quality,matchup_top_38_name,matchup_top_38_winrate,matchup_top_38_games,matchup_top_38_lane_quality,matchup_top_39_name,matchup_top_39_winrate,matchup_top_39_games,matchup_top_39_lane_quality,matchup_top_40_name,matchup_top_40_winrate,matchup_top_40_games,matchup_top_40_lane_quality,matchup_top_41_name,matchup_top_41_winrate,matchup_top_41_games,matchup_top_41_lane_quality,matchup_top_42_name,matchup_top_42_winrate,matchup_top_42_games,matchup_top_42_lane_quality,matchup_top_43_name,matchup_top_43_winrate,matchup_top_43_games,matchup_top_43_lane_quality,matchup_top_44_name,matchup_top_44_winrate,matchup_top_44_games,matchup_top_44_lane_quality,matchup_top_45_name,matchup_top_45_winrate,matchup_top_45_games,matchup_top_45_lane_quality,matchup_top_46_name,matchup_top_46_winrate,matchup_top_46_games,matchup_top_46_lane_quality,matchup_top_47_name,matchup_top_47_winrate,matchup_top_47_games,matchup_top_47_lane_quality,matchup_top_48_name,matchup_top_48_winrate,matchup_top_48_games,matchup_top_48_lane_quality,matchup_top_49_name,matchup_top_49_winrate,matchup_top_49_games,matchup_top_49_lane_quality,matchup_top_50_name,matchup_top_50_winrate,matchup_top_50_games,matchup_top_50_lane_quality,matchup_top_51_name,matchup_top_51_winrate,matchup_top_51_games,matchup_top_51_lane_quality,matchup_top_52_name,matchup_top_52_winrate,matchup_top_52_games,matchup_top_52_lane_quality,matchup_top_53_name,matchup_top_53_winrate,matchup_top_53_games,matchup_top_53_lane_quality,matchup_top_54_name,matchup_top_54_winrate,matchup_top_54_games,matchup_top_54_lane_quality,matchup_top_55_name,matchup_top_55_winrate,matchup_top_55_games,matchup_top_55_lane_quality,matchup_top_56_name,matchup_top_56_winrate,matchup_top_56_games,matchup_top_56_lane_quality,matchup_top_57_name,matchup_top_57_winrate,matchup_top_57_games,matchup_top_57_lane_quality,matchup_top_58_name,matchup_top_58_winrate,matchup_top_58_games,matchup_top_58_lane_quality
Lulu,sup,98.5%,C,18 / 39,49.6 %,6.6 %,7.4 %,1588611,https://dpm.lol/champions/Lulu/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,MasterYi,54.31%,7095,,KSante,53.47%,23387,,Smolder,53.38%,5414,,Yone,52.05%,35903,,Trundle,51.97%,8063,,Camille,51.80%,18067,,Ambessa,51.57%,31329,,Gragas,51.47%,16043,,Darius,51.28%,60877,,Yasuo,51.24%,25398,,Tryndamere,51.18%,22208,,Vladimir,51.05%,18454,,Fiora,50.94%,29210,,Gangplank,50.79%,25607,,Jayce,50.70%,21371,,Aatrox,50.58%,48015,,Gwen,50.46%,27285,,Irelia,50.37%,29263,,Gnar,50.29%,23213,,Akali,50.28%,11661,,MonkeyKing,50.24%,5109,,Zaahen,50.22%,71089,,Rumble,50.16%,15177,,Volibear,50.06%,26297,,Renekton,49.93%,34848,,Jax,49.93%,44370,,Riven,49.69%,30024,,Chogath,49.61%,29209,,Varus,49.47%,6361,,DrMundo,49.20%,44199,,Poppy,49.14%,7725,,Vayne,49.05%,14591,,Garen,49.04%,62193,,Pantheon,49.03%,15337,,Quinn,49.00%,15077,,Kled,48.90%,11476,,Ryze,48.88%,5469,,Illaoi,48.71%,21374,,Nasus,48.60%,33820,,Mordekaiser,48.44%,55773,,Warwick,48.38%,10668,,Sion,48.37%,35704,,Olaf,48.33%,14919,,TahmKench,48.30%,9829,,Ornn,48.28%,26694,,Sylas,48.15%,6822,,Teemo,48.08%,41015,,Kennen,48.07%,15187,,Sett,47.87%,55476,,Kayle,47.75%,34083,,Yorick,47.66%,33234,,Heimerdinger,47.59%,12158,,Swain,47.45%,12194,,Singed,47.41%,19829,,Urgot,46.61%,22887,,Malphite,45.70%,66154,,,,,,,,,
Braum,sup,99.2%,C,19 / 39,50.8 %,4.6 %,3.1 %,1096777,https://dpm.lol/champions/Braum/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,MasterYi,57.75%,4724,,KSante,54.60%,16079,,Trundle,53.82%,5905,,Ambessa,53.50%,20969,,Jayce,53.16%,13666,,Varus,53.06%,4227,,Camille,52.94%,11944,,Tryndamere,52.86%,15296,,Gwen,52.81%,19777,,Gragas,52.75%,10296,,TahmKench,52.25%,7271,,Yone,52.24%,24113,,Smolder,52.21%,3658,,Irelia,52.14%,19705,,Yasuo,52.08%,16466,,Gnar,52.07%,15580,,Quinn,51.96%,9953,,Vladimir,51.87%,11551,,Volibear,51.83%,17489,,Aatrox,51.82%,31398,,Gangplank,51.81%,16300,,Rumble,51.72%,10721,,Darius,51.68%,43658,,Riven,51.58%,19868,,Fiora,51.50%,19598,,Pantheon,51.43%,11027,,Sylas,51.39%,4363,,Jax,51.19%,29668,,Vayne,50.98%,10197,,Nasus,50.95%,22999,,Renekton,50.85%,23765,,Kennen,50.78%,10202,,Ryze,50.77%,3581,,DrMundo,50.62%,32254,,Shen,50.52%,18373,,Chogath,50.52%,21518,,Akali,50.36%,7461,,Zaahen,50.34%,47594,,Kled,50.23%,7766,,Ornn,50.14%,18143,,Garen,50.13%,44935,,Poppy,49.60%,5494,,Illaoi,49.54%,16608,,Yorick,49.37%,23938,,Teemo,49.31%,29459,,Urgot,49.19%,16533,,Sion,49.08%,25369,,Mordekaiser,48.98%,40123,,Heimerdinger,48.91%,9204,,Sett,48.78%,40445,,Warwick,48.63%,7457,,Kayle,48.46%,23431,,Singed,48.43%,13897,,Olaf,47.91%,10883,,Malphite,47.83%,46034,,Swain,47.49%,8187,,,,,,,,,
Nasus,top,80.6%,C,18 / 50,50.7 %,4.5 %,3.7 %,1086135,https://dpm.lol/champions/Nasus/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Vladimir,57.26%,13039,Good Lane,Vayne,54.92%,11188,Good Lane,Jayce,54.67%,9020,Good Lane,MasterYi,54.66%,5263,Good Lane,Tryndamere,54.54%,18708,Average,Irelia,54.53%,15901,Average,Yasuo,54.49%,15319,Good Lane,Kennen,54.31%,8339,Good Lane,Akali,54.23%,5984,Bad Lane,Gnar,53.62%,13837,Average,Quinn,53.43%,9828,Good Lane,Gwen,53.41%,21715,Good Lane,Gragas,53.06%,7893,Average,Fiora,52.99%,18375,Good Lane,Heimerdinger,52.89%,11103,Bad Lane,Gangplank,52.86%,13818,Bad Lane,Riven,52.80%,16246,Average,Poppy,52.69%,3532,Average,Renekton,52.57%,21278,Bad Lane,Trundle,52.56%,7491,Average,Camille,52.44%,9162,Good Lane,Kayle,52.10%,31004,Good Lane,Jax,52.08%,25638,Good Lane,Pantheon,51.80%,9311,Good Lane,Ambessa,51.76%,13884,Average,KSante,51.69%,11657,Bad Lane,Rumble,51.36%,7576,Bad Lane,Yone,51.33%,23701,Average,DrMundo,50.88%,36768,Good Lane,Malphite,50.80%,44818,Good Lane,Varus,50.69%,3535,Bad Lane,Warwick,50.62%,6037,Good Lane,Darius,50.49%,49440,Bad Lane,Aatrox,50.27%,28587,Bad Lane,Yorick,50.20%,31012,Average,Ornn,50.05%,14933,Good Lane,Olaf,49.99%,12469,Average,Teemo,49.70%,34650,Good Lane,Singed,49.58%,19727,Good Lane,Chogath,49.20%,23236,Good Lane,Volibear,49.17%,19433,Bad Lane,Zaahen,49.09%,47166,Average,Sett,48.84%,40330,Average,Mordekaiser,48.76%,46069,Bad Lane,Shen,48.26%,17824,Good Lane,Kled,47.57%,7290,Bad Lane,Swain,47.27%,11016,Bad Lane,TahmKench,47.03%,7281,Bad Lane,Sion,46.57%,25797,Bad Lane,Illaoi,46.14%,21957,Bad Lane,Garen,46.09%,60281,Bad Lane,Urgot,46.07%,19135,Bad Lane,,,,,,,,,,,,,,,,,,,,,,,,
Blitzcrank,sup,98.6%,C,20 / 39,49.1 %,5.7 %,13.9 %,1372263,https://dpm.lol/champions/Blitzcrank/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,MasterYi,55.02%,5672,,KSante,53.58%,19080,,Gragas,52.25%,11660,,Jayce,52.02%,17160,,Yasuo,51.72%,20558,,Camille,51.68%,13416,,Yone,51.63%,32989,,Gangplank,51.47%,19410,,Trundle,51.44%,7523,,Ambessa,51.37%,24230,,Smolder,51.31%,5143,,Rumble,51.28%,12686,,Varus,51.19%,5778,,Riven,51.04%,22559,,Gnar,51.01%,18830,,Ryze,50.86%,4290,,Tryndamere,50.82%,19941,,Gwen,50.71%,23910,,Aatrox,50.56%,38682,,Irelia,50.55%,24580,,Vladimir,50.29%,13221,,Poppy,50.26%,5957,,Vayne,50.12%,13269,,Pantheon,49.95%,13245,,Darius,49.87%,56644,,Kennen,49.86%,12552,,Quinn,49.83%,12893,,Fiora,49.77%,23387,,Volibear,49.53%,22941,,Renekton,49.44%,29800,,Sylas,49.08%,5864,,TahmKench,48.73%,8764,,Shen,48.52%,21155,,Zaahen,48.51%,56765,,Jax,48.47%,37154,,Chogath,48.17%,26111,,Sion,48.05%,29774,,MonkeyKing,47.91%,4122,,Nasus,47.83%,30932,,Teemo,47.76%,41606,,Olaf,47.76%,13132,,Garen,47.71%,57787,,Kayle,47.65%,28851,,Heimerdinger,47.61%,12744,,Ornn,47.51%,21244,,Illaoi,47.47%,22411,,Kled,47.40%,9365,,Urgot,47.38%,20188,,Sett,47.36%,52761,,Yorick,47.35%,31575,,Warwick,47.31%,9452,,Mordekaiser,46.98%,53465,,DrMundo,46.90%,40738,,Malphite,46.09%,56690,,Singed,45.62%,16803,,Swain,45.44%,9396,,,,,,,,,
Jarvan IV,jun,92.1%,C,16 / 52,50.9 %,4.7 %,1.5 %,1128579,https://dpm.lol/champions/JarvanIV/build?lane=jungle&tier=all&platform=all&timeframe=15.24,False,KSante,55.47%,16017,,MasterYi,55.07%,4514,,Smolder,54.62%,4317,,Gragas,53.24%,10534,,Trundle,53.04%,5999,,Jayce,52.98%,15588,,Gangplank,52.83%,17647,,Ambessa,52.54%,21748,,Pantheon,52.31%,11103,,Gnar,52.22%,16049,,Vladimir,52.16%,12035,,Akali,51.91%,7689,,Darius,51.88%,44497,,Volibear,51.72%,17712,,Kennen,51.67%,10343,,Yasuo,51.66%,17664,,Riven,51.62%,21841,,Tryndamere,51.62%,16363,,Chogath,51.60%,22100,,Aatrox,51.51%,35096,,TahmKench,51.48%,6769,,Vayne,51.39%,10530,,Quinn,51.38%,10284,,Camille,51.34%,12808,,Yone,51.34%,25429,,Shen,51.22%,18800,,Renekton,51.11%,24979,,MonkeyKing,50.93%,3805,,Rumble,50.93%,10599,,Nasus,50.91%,22728,,Garen,50.77%,46041,,Jax,50.69%,30979,,Varus,50.57%,4590,,Teemo,50.54%,29051,,Fiora,50.53%,20290,,Sion,50.48%,26027,,Irelia,50.42%,20254,,Zaahen,50.41%,49005,,Sylas,50.38%,4954,,DrMundo,50.34%,33891,,Ornn,50.20%,18983,,Singed,50.07%,14738,,Ryze,50.06%,3636,,Poppy,50.03%,5319,,Gwen,49.94%,19596,,Illaoi,49.78%,15817,,Urgot,49.70%,16631,,Yorick,49.62%,23758,,Cassiopeia,49.50%,3390,,Warwick,49.46%,7628,,Olaf,49.41%,10268,,Heimerdinger,49.02%,8869,,Kayle,48.92%,24116,,Swain,48.90%,8688,,Sett,48.87%,39922,,Kled,48.56%,8257,,Malphite,48.55%,46640,,Mordekaiser,48.48%,39009,
