champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_top_1_name,synergy_top_1_winrate,synergy_top_1_games,synergy_top_1_lane_quality,synergy_top_2_name,synergy_top_2_winrate,synergy_top_2_games,synergy_top_2_lane_quality,synergy_top_3_name,synergy_top_3_winrate,synergy_top_3_games,synergy_top_3_lane_quality,synergy_top_4_name,synergy_top_4_winrate,synergy_top_4_games,synergy_top_4_lane_quality,synergy_top_5_name,synergy_top_5_winrate,synergy_top_5_games,synergy_top_5_lane_quality,synergy_top_6_name,synergy_top_6_winrate,synergy_top_6_games,synergy_top_6_lane_quality,synergy_top_7_name,synergy_top_7_winrate,synergy_top_7_games,synergy_top_7_lane_quality,synergy_top_8_name,synergy_top_8_winrate,synergy_top_8_games,synergy_top_8_lane_quality,synergy_top_9_name,synergy_top_9_winrate,synergy_top_9_games,synergy_top_9_lane_quality,synergy_top_10_name,synergy_top_10_winrate,synergy_top_10_games,synergy_top_10_lane_quality,synergy_top_11_name,synergy_top_11_winrate,synergy_top_11_games,synergy_top_11_lane_quality,synergy_top_12_name,synergy_top_12_winrate,synergy_top_12_games,synergy_top_12_lane_quality,synergy_top_13_name,synergy_top_13_winrate,synergy_top_13_games,synergy_top_13_lane_quality,synergy_top_14_name,synergy_top_14_winrate,synergy_top_14_games,synergy_top_14_lane_quality,synergy_top_15_name,synergy_top_15_winrate,synergy_top_15_games,synergy_top_15_lane_quality,synergy_top_16_name,synergy_top_16_winrate,synergy_top_16_games,synergy_top_16_lane_quality,synergy_top_17_name,synergy_top_17_winrate,synergy_top_17_games,synergy_top_17_lane_quality,synergy_top_18_name,synergy_top_18_winrate,synergy_top_18_games,synergy_top_18_lane_quality,synergy_top_19_name,synergy_top_19_winrate,synergy_top_19_games,synergy_top_19_lane_quality,synergy_top_20_name,synergy_top_20_winrate,synergy_top_20_games,synergy_top_20_lane_quality,synergy_top_21_name,synergy_top_21_winrate,synergy_top_21_games,synergy_top_21_lane_quality,synergy_top_22_name,synergy_top_22_winrate,synergy_top_22_games,synergy_top_22_lane_quality,synergy_top_23_name,synergy_top_23_winrate,synergy_top_23_games,synergy_top_23_lane_quality,synergy_top_24_name,synergy_top_24_winrate,synergy_top_24_games,synergy_top_24_lane_quality,synergy_top_25_name,synergy_top_25_winrate,synergy_top_25_games,synergy_top_25_lane_quality,synergy_top_26_name,synergy_top_26_winrate,synergy_top_26_games,synergy_top_26_lane_quality,synergy_top_27_name,synergy_top_27_winrate,synergy_top_27_games,synergy_top_27_lane_quality,synergy_top_28_name,synergy_top_28_winrate,synergy_top_28_games,synergy_top_28_lane_quality,synergy_top_29_name,synergy_top_29_winrate,synergy_top_29_games,synergy_top_29_lane_quality,synergy_top_30_name,synergy_top_30_winrate,synergy_top_30_games,synergy_top_30_lane_quality,synergy_top_31_name,synergy_top_31_winrate,synergy_top_31_games,synergy_top_31_lane_quality,synergy_top_32_name,synergy_top_32_winrate,synergy_top_32_games,synergy_top_32_lane_quality,synergy_top_33_name,synergy_top_33_winrate,synergy_top_33_games,synergy_top_33_lane_quality,synergy_top_34_name,synergy_top_34_winrate,synergy_top_34_games,synergy_top_34_lane_quality,synergy_top_35_name,synergy_top_35_winrate,synergy_top_35_games,synergy_top_35_lane_quality,synergy_top_36_name,synergy_top_36_winrate,synergy_top_36_games,synergy_top_36_lane_quality,synergy_top_37_name,synergy_top_37_winrate,synergy_top_37_games,synergy_top_37_lane_quality,synergy_top_38_name,synergy_top_38_winrate,synergy_top_38_games,synergy_top_38_lane_quality,synergy_top_39_name,synergy_top_39_winrate,synergy_top_39_games,synergy_top_39_lane_quality,synergy_top_40_name,synergy_top_40_winrate,synergy_top_40_games,synergy_top_40_lane_quality,synergy_top_41_name,synergy_top_41_winrate,synergy_top_41_games,synergy_top_41_lane_quality,synergy_top_42_name,synergy_top_42_winrate,synergy_top_42_games,synergy_top_42_lane_quality,synergy_top_43_name,synergy_top_43_winrate,synergy_top_43_games,synergy_top_43_lane_quality,synergy_top_44_name,synergy_top_44_winrate,synergy_top_44_games,synergy_top_44_lane_quality,synergy_top_45_name,synergy_top_45_winrate,synergy_top_45_games,synergy_top_45_lane_quality,synergy_top_46_name,synergy_top_46_winrate,synergy_top_46_games,synergy_top_46_lane_quality,synergy_top_47_name,synergy_top_47_winrate,synergy_top_47_games,synergy_top_47_lane_quality,synergy_top_48_name,synergy_top_48_winrate,synergy_top_48_games,synergy_top_48_lane_quality,synergy_top_49_name,synergy_top_49_winrate,synergy_top_49_games,synergy_top_49_lane_quality,synergy_top_50_name,synergy_top_50_winrate,synergy_top_50_games,synergy_top_50_lane_quality,synergy_top_51_name,synergy_top_51_winrate,synergy_top_51_games,synergy_top_51_lane_quality,synergy_top_52_name,synergy_top_52_winrate,synergy_top_52_games,synergy_top_52_lane_quality,synergy_top_53_name,synergy_top_53_winrate,synergy_top_53_games,synergy_top_53_lane_quality,synergy_top_54_name,synergy_top_54_winrate,synergy_top_54_games,synergy_top_54_lane_quality,synergy_top_55_name,synergy_top_55_winrate,synergy_top_55_games,synergy_top_55_lane_quality,synergy_top_56_name,synergy_top_56_winrate,synergy_top_56_games,synergy_top_56_lane_quality,synergy_top_57_name,synergy_top_57_winrate,synergy_top_57_games,synergy_top_57_lane_quality,synergy_top_58_name,synergy_top_58_winrate,synergy_top_58_games,synergy_top_58_lane_quality,synergy_top_59_name,synergy_top_59_winrate,synergy_top_59_games,synergy_top_59_lane_quality,synergy_top_60_name,synergy_top_60_winrate,synergy_top_60_games,synergy_top_60_lane_quality,synergy_top_61_name,synergy_top_61_winrate,synergy_top_61_games,synergy_top_61_lane_quality,synergy_top_62_name,synergy_top_62_winrate,synergy_top_62_games,synergy_top_62_lane_quality
Ornn,top,89.7%,C,25 / 50,50.6 %,3.1 %,0.5 %,155594,https://dpm.lol/champions/Ornn/build?lane=top&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akali,top,15.8%,D,29 / 50,49.2 %,1.4 %,12.3 %,69076,https://dpm.lol/champions/Akali/build?lane=top&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aatrox,jun,23.8%,D,38 / 50,48.2 %,1.8 %,9.8 %,92527,https://dpm.lol/champions/Aatrox/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Zac,53.33%,255,,Singed,52.68%,1211,,Sion,52.66%,1918,,Malphite,51.51%,3832,,Kennen,51.39%,1082,,Poppy,51.37%,473,,Warwick,51.02%,588,,Ryze,50.72%,414,,Heimerdinger,50.63%,800,,Chogath,50.61%,1812,,Kayle,50.21%,1908,,Teemo,50.20%,2767,,Quinn,49.82%,829,,Ornn,49.80%,1464,,Sett,49.38%,3242,,Olaf,49.29%,842,,Swain,49.23%,784,,Sylas,49.21%,634,,DrMundo,49.11%,2633,,Volibear,48.78%,2003,,Rumble,48.76%,1214,,Yorick,48.74%,1824,,Urgot,48.68%,1101,,Vladimir,48.55%,1102,,Mordekaiser,48.52%,3897,,Darius,48.50%,3730,,Kayn,48.40%,312,,TahmKench,48.38%,554,,Garen,48.37%,3643,,Renekton,48.34%,2193,,Akali,48.26%,864,,Shen,48.24%,1360,,Malzahar,48.18%,247,,Fiora,48.14%,1502,,Riven,48.08%,1614,,Yasuo,47.94%,1673,,Jax,47.86%,2668,,MonkeyKing,47.70%,304,,Nasus,47.67%,1846,,Jayce,47.66%,1563,,Gragas,47.60%,1061,,Illaoi,47.41%,1426,,MasterYi,47.25%,364,,Irelia,47.14%,1680,,Gnar,47.11%,1261,,Kled,46.91%,599,,Gwen,46.35%,1670,,Ambessa,46.20%,1669,,Tryndamere,46.17%,1332,,Yone,46.09%,2458,,Pantheon,46.01%,815,,Zaahen,45.96%,3046,,Gangplank,45.84%,1346,,Smolder,45.80%,476,,Vayne,45.36%,1012,,Varus,45.24%,431,,Camille,44.79%,940,,Trundle,44.26%,427,,KSante,43.87%,1630,,Aurora,41.18%,255,,,,,,,,,
Ezreal,adc,94.9%,C,18 / 26,48.1 %,10.4 %,2.8 %,523176,https://dpm.lol/champions/Ezreal/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,Singed,50.74%,6559,,Kayle,50.37%,9975,,Warwick,50.32%,3549,,Olaf,50.29%,5202,,Sylas,50.18%,2786,,Malphite,50.15%,20962,,Vayne,50.03%,5197,,Malzahar,50.00%,1484,,Sett,49.99%,18694,,DrMundo,49.85%,14649,,Garen,49.68%,21285,,Urgot,49.64%,6885,,Yorick,49.55%,11456,,Mordekaiser,49.40%,19492,,Sion,49.32%,11615,,Swain,49.19%,4216,,Irelia,49.17%,9502,,Fiora,49.03%,8980,,Renekton,48.75%,11950,,Kled,48.71%,3371,,Volibear,48.67%,10939,,Illaoi,48.58%,8082,,Jax,48.50%,14086,,Quinn,48.36%,4859,,Teemo,48.30%,14405,,Heimerdinger,48.30%,4240,,Nasus,48.24%,11153,,Ryze,48.16%,1906,,Vladimir,48.15%,5348,,TahmKench,48.12%,3331,,Chogath,48.08%,9559,,Gangplank,48.04%,7873,,Aatrox,47.79%,17473,,Ornn,47.79%,8157,,Shen,47.73%,7748,,MonkeyKing,47.67%,1800,,Zaahen,47.51%,16471,,Darius,47.50%,20908,,Poppy,47.34%,2482,,Kennen,47.32%,5000,,Smolder,47.31%,2524,,Gwen,47.25%,7938,,Gnar,47.17%,7354,,Kayn,47.16%,1495,,Yone,46.97%,13946,,Riven,46.97%,8724,,Tryndamere,46.89%,7812,,Cassiopeia,46.81%,1271,,Ambessa,46.74%,9332,,Yasuo,46.70%,8882,,Akali,46.52%,3865,,Jayce,46.37%,7606,,Pantheon,46.33%,4781,,Rumble,46.27%,5550,,Camille,45.91%,5243,,Gragas,45.79%,4885,,Varus,45.64%,2281,,Trundle,45.13%,2688,,KSante,43.61%,8476,,MasterYi,42.11%,1807,,,,,,,,,
Draven,adc,94.9%,C,19 / 26,48.6 %,4.1 %,12.3 %,205330,https://dpm.lol/champions/Draven/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,Varus,54.17%,683,,Ryze,53.12%,642,,Warwick,52.52%,1409,,Malphite,52.42%,8184,,Cassiopeia,52.15%,604,,Swain,52.04%,1987,,Poppy,51.40%,858,,DrMundo,50.78%,6375,,TahmKench,50.37%,1503,,Aurora,50.28%,527,,Kayle,50.04%,4882,,Kennen,49.92%,1963,,Garen,49.91%,8812,,Singed,49.81%,2921,,Sion,49.72%,4485,,Teemo,49.57%,6365,,Kled,49.53%,1500,,Vayne,49.53%,2025,,Renekton,49.39%,4003,,Illaoi,49.35%,3169,,Sett,49.33%,7427,,Mordekaiser,49.27%,8038,,Quinn,49.20%,1996,,Yorick,49.15%,4503,,Fiora,49.05%,3743,,Volibear,48.92%,3763,,Nasus,48.90%,4485,,Heimerdinger,48.80%,1832,,MonkeyKing,48.64%,625,,Chogath,48.51%,4521,,Urgot,48.48%,3121,,Gwen,48.48%,3542,,Naafiri,48.37%,523,,Irelia,48.37%,3465,,Ornn,48.26%,3340,,Gangplank,48.24%,2867,,Smolder,48.17%,764,,Riven,48.00%,3896,,Gnar,47.98%,2699,,Olaf,47.92%,2041,,Sylas,47.81%,912,,Aatrox,47.79%,5614,,Shen,47.79%,3666,,Zaahen,47.75%,6448,,Yasuo,47.47%,3379,,Yone,47.47%,4401,,Vladimir,47.43%,2338,,Jax,47.09%,5111,,Jayce,46.99%,2043,,Akali,46.91%,1507,,Ambessa,46.91%,2946,,Trundle,46.84%,1172,,Tryndamere,46.76%,3302,,Camille,46.74%,1966,,Gragas,46.68%,2063,,Darius,46.49%,8144,,Rumble,46.42%,1855,,Malzahar,46.29%,607,,Pantheon,46.03%,1951,,Kayn,45.84%,589,,KSante,45.79%,2472,,MasterYi,45.27%,846,
