champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_top_1_name,synergy_top_1_winrate,synergy_top_1_games,synergy_top_1_lane_quality,synergy_top_2_name,synergy_top_2_winrate,synergy_top_2_games,synergy_top_2_lane_quality,synergy_top_3_name,synergy_top_3_winrate,synergy_top_3_games,synergy_top_3_lane_quality,synergy_top_4_name,synergy_top_4_winrate,synergy_top_4_games,synergy_top_4_lane_quality,synergy_top_5_name,synergy_top_5_winrate,synergy_top_5_games,synergy_top_5_lane_quality,synergy_top_6_name,synergy_top_6_winrate,synergy_top_6_games,synergy_top_6_lane_quality,synergy_top_7_name,synergy_top_7_winrate,synergy_top_7_games,synergy_top_7_lane_quality,synergy_top_8_name,synergy_top_8_winrate,synergy_top_8_games,synergy_top_8_lane_quality,synergy_top_9_name,synergy_top_9_winrate,synergy_top_9_games,synergy_top_9_lane_quality,synergy_top_10_name,synergy_top_10_winrate,synergy_top_10_games,synergy_top_10_lane_quality,synergy_top_11_name,synergy_top_11_winrate,synergy_top_11_games,synergy_top_11_lane_quality,synergy_top_12_name,synergy_top_12_winrate,synergy_top_12_games,synergy_top_12_lane_quality,synergy_top_13_name,synergy_top_13_winrate,synergy_top_13_games,synergy_top_13_lane_quality,synergy_top_14_name,synergy_top_14_winrate,synergy_top_14_games,synergy_top_14_lane_quality,synergy_top_15_name,synergy_top_15_winrate,synergy_top_15_games,synergy_top_15_lane_quality,synergy_top_16_name,synergy_top_16_winrate,synergy_top_16_games,synergy_top_16_lane_quality,synergy_top_17_name,synergy_top_17_winrate,synergy_top_17_games,synergy_top_17_lane_quality,synergy_top_18_name,synergy_top_18_winrate,synergy_top_18_games,synergy_top_18_lane_quality,synergy_top_19_name,synergy_top_19_winrate,synergy_top_19_games,synergy_top_19_lane_quality,synergy_top_20_name,synergy_top_20_winrate,synergy_top_20_games,synergy_top_20_lane_quality,synergy_top_21_name,synergy_top_21_winrate,synergy_top_21_games,synergy_top_21_lane_quality,synergy_top_22_name,synergy_top_22_winrate,synergy_top_22_games,synergy_top_22_lane_quality,synergy_top_23_name,synergy_top_23_winrate,synergy_top_23_games,synergy_top_23_lane_quality,synergy_top_24_name,synergy_top_24_winrate,synergy_top_24_games,synergy_top_24_lane_quality,synergy_top_25_name,synergy_top_25_winrate,synergy_top_25_games,synergy_top_25_lane_quality,synergy_top_26_name,synergy_top_26_winrate,synergy_top_26_games,synergy_top_26_lane_quality,synergy_top_27_name,synergy_top_27_winrate,synergy_top_27_games,synergy_top_27_lane_quality,synergy_top_28_name,synergy_top_28_winrate,synergy_top_28_games,synergy_top_28_lane_quality,synergy_top_29_name,synergy_top_29_winrate,synergy_top_29_games,synergy_top_29_lane_quality,synergy_top_30_name,synergy_top_30_winrate,synergy_top_30_games,synergy_top_30_lane_quality,synergy_top_31_name,synergy_top_31_winrate,synergy_top_31_games,synergy_top_31_lane_quality,synergy_top_32_name,synergy_top_32_winrate,synergy_top_32_games,synergy_top_32_lane_quality,synergy_top_33_name,synergy_top_33_winrate,synergy_top_33_games,synergy_top_33_lane_quality,synergy_top_34_name,synergy_top_34_winrate,synergy_top_34_games,synergy_top_34_lane_quality,synergy_top_35_name,synergy_top_35_winrate,synergy_top_35_games,synergy_top_35_lane_quality,synergy_top_36_name,synergy_top_36_winrate,synergy_top_36_games,synergy_top_36_lane_quality,synergy_top_37_name,synergy_top_37_winrate,synergy_top_37_games,synergy_top_37_lane_quality,synergy_top_38_name,synergy_top_38_winrate,synergy_top_38_games,synergy_top_38_lane_quality,synergy_top_39_name,synergy_top_39_winrate,synergy_top_39_games,synergy_top_39_lane_quality,synergy_top_40_name,synergy_top_40_winrate,synergy_top_40_games,synergy_top_40_lane_quality,synergy_top_41_name,synergy_top_41_winrate,synergy_top_41_games,synergy_top_41_lane_quality,synergy_top_42_name,synergy_top_42_winrate,synergy_top_42_games,synergy_top_42_lane_quality,synergy_top_43_name,synergy_top_43_winrate,synergy_top_43_games,synergy_top_43_lane_quality,synergy_top_44_name,synergy_top_44_winrate,synergy_top_44_games,synergy_top_44_lane_quality,synergy_top_45_name,synergy_top_45_winrate,synergy_top_45_games,synergy_top_45_lane_quality,synergy_top_46_name,synergy_top_46_winrate,synergy_top_46_games,synergy_top_46_lane_quality,synergy_top_47_name,synergy_top_47_winrate,synergy_top_47_games,synergy_top_47_lane_quality,synergy_top_48_name,synergy_top_48_winrate,synergy_top_48_games,synergy_top_48_lane_quality,synergy_top_49_name,synergy_top_49_winrate,synergy_top_49_games,synergy_top_49_lane_quality,synergy_top_50_name,synergy_top_50_winrate,synergy_top_50_games,synergy_top_50_lane_quality,synergy_top_51_name,synergy_top_51_winrate,synergy_top_51_games,synergy_top_51_lane_quality,synergy_top_52_name,synergy_top_52_winrate,synergy_top_52_games,synergy_top_52_lane_quality,synergy_top_53_name,synergy_top_53_winrate,synergy_top_53_games,synergy_top_53_lane_quality,synergy_top_54_name,synergy_top_54_winrate,synergy_top_54_games,synergy_top_54_lane_quality,synergy_top_55_name,synergy_top_55_winrate,synergy_top_55_games,synergy_top_55_lane_quality,synergy_top_56_name,synergy_top_56_winrate,synergy_top_56_games,synergy_top_56_lane_quality,synergy_top_57_name,synergy_top_57_winrate,synergy_top_57_games,synergy_top_57_lane_quality,synergy_top_58_name,synergy_top_58_winrate,synergy_top_58_games,synergy_top_58_lane_quality,synergy_top_59_name,synergy_top_59_winrate,synergy_top_59_games,synergy_top_59_lane_quality,synergy_top_60_name,synergy_top_60_winrate,synergy_top_60_games,synergy_top_60_lane_quality,synergy_top_61_name,synergy_top_61_winrate,synergy_top_61_games,synergy_top_61_lane_quality,synergy_top_62_name,synergy_top_62_winrate,synergy_top_62_games,synergy_top_62_lane_quality
Graves,jun,93.6%,C,23 / 50,49.9 %,4.1 %,1.8 %,207108,https://dpm.lol/champions/Graves/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Kennen,54.18%,1853,,Malphite,53.76%,8788,,Swain,53.54%,1651,,Singed,53.19%,2852,,TahmKench,53.04%,1282,,DrMundo,52.77%,6326,,Poppy,52.69%,892,,Sylas,52.67%,1310,,Kled,52.47%,1334,,Sion,52.31%,4632,,Mordekaiser,52.25%,8370,,Yorick,52.06%,4222,,Kayle,51.90%,3782,,Warwick,51.89%,1189,,Zed,51.71%,497,,Chogath,51.64%,4363,,Rumble,51.59%,2297,,Urgot,51.43%,2545,,Teemo,51.29%,5414,,Olaf,50.73%,1703,,Ornn,50.70%,3495,,Nasus,50.48%,4643,,Garen,50.44%,8784,,Heimerdinger,50.29%,1539,,Gnar,50.25%,2649,,Varus,50.21%,709,,Sett,50.09%,6934,,Jax,49.84%,5636,,Akali,49.77%,1732,,Irelia,49.70%,3499,,Renekton,49.57%,4817,,Sejuani,49.56%,563,,Gragas,49.38%,2102,,Illaoi,49.24%,3032,,Vladimir,49.20%,2124,,Vayne,49.20%,1685,,Volibear,49.19%,4117,,Camille,49.05%,2063,,Gwen,48.99%,3268,,Zaahen,48.99%,6428,,Jayce,48.97%,3727,,Aatrox,48.84%,7869,,Quinn,48.49%,1526,,Ambessa,48.35%,3309,,Yone,48.29%,5105,,Yasuo,48.23%,3189,,Shen,48.08%,3101,,Darius,48.08%,8259,,Tryndamere,47.85%,3216,,Pantheon,47.85%,1904,,Riven,47.78%,3552,,Fiora,47.47%,3162,,Aurora,47.05%,525,,MonkeyKing,47.03%,757,,Smolder,46.96%,1120,,KSante,46.94%,3479,,Malzahar,46.90%,597,,Ryze,46.78%,667,,MasterYi,46.09%,690,,Kayn,45.54%,516,,Gangplank,45.43%,2978,,Trundle,43.90%,975,
Mel,mid,52.8%,D,30 / 47,47.3 %,6.8 %,48.9 %,342907,https://dpm.lol/champions/Mel/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,TahmKench,51.08%,2553,,Kayn,50.39%,1016,,Urgot,49.77%,5986,,DrMundo,49.75%,11359,,Sett,49.75%,13679,,Warwick,49.65%,2600,,Kayle,49.63%,7250,,Sylas,49.39%,1221,,Malphite,49.37%,14272,,Nasus,48.99%,8167,,Sion,48.86%,7603,,Mordekaiser,48.73%,12743,,Olaf,48.67%,3421,,Singed,48.57%,4101,,Illaoi,48.32%,6149,,Garen,48.22%,15814,,Yorick,48.19%,8958,,Heimerdinger,48.04%,3081,,Teemo,47.95%,10633,,Kled,47.86%,2501,,Vayne,47.73%,3455,,Shen,47.70%,5782,,Irelia,47.44%,6157,,Swain,47.39%,2625,,Aatrox,47.25%,9661,,Volibear,47.16%,6382,,Renekton,46.85%,7373,,Jax,46.83%,9072,,Chogath,46.82%,7093,,Gnar,46.77%,4674,,Poppy,46.69%,1542,,Fiora,46.68%,6026,,Darius,46.67%,14715,,Malzahar,46.65%,881,,Yasuo,46.65%,5267,,Riven,46.64%,5922,,Quinn,46.53%,3641,,Ornn,46.51%,5388,,Zaahen,46.32%,10979,,Trundle,46.22%,2103,,Gwen,45.93%,4757,,Pantheon,45.82%,3394,,Tryndamere,45.79%,5755,,Yone,45.78%,8318,,Varus,45.70%,1127,,Gangplank,45.55%,4599,,MonkeyKing,45.35%,1087,,Vladimir,45.27%,2874,,Camille,45.16%,3089,,Akali,45.03%,1961,,Kennen,44.98%,2652,,Ambessa,44.93%,5197,,Gragas,44.76%,2498,,Rumble,44.64%,2529,,Smolder,43.83%,1369,,Jayce,43.75%,3778,,MasterYi,43.32%,1348,,KSante,41.94%,4468,,,,,,,,,,,,,,,,,
Lucian,adc,95.9%,D,20 / 26,48.7 %,7.5 %,2.2 %,379721,https://dpm.lol/champions/Lucian/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,Singed,52.76%,4926,,Cassiopeia,52.01%,996,,Malzahar,51.43%,1188,,Kennen,51.08%,3941,,Kled,50.79%,2601,,Malphite,50.74%,15666,,Kayle,50.70%,7761,,Ryze,50.58%,1374,,Swain,50.37%,3524,,Sett,50.22%,13155,,DrMundo,50.18%,10789,,MonkeyKing,50.12%,1293,,Heimerdinger,50.09%,3174,,Mordekaiser,49.98%,14002,,Sion,49.95%,8340,,Olaf,49.91%,3749,,Warwick,49.85%,2658,,TahmKench,49.68%,2518,,Urgot,49.56%,5204,,Ornn,49.47%,6176,,Garen,49.46%,15417,,Vayne,49.41%,3704,,Irelia,49.38%,7025,,Yorick,49.36%,8020,,Sylas,49.23%,1891,,Jax,49.15%,10209,,Nasus,49.14%,8041,,Shen,48.94%,6249,,Aurora,48.86%,923,,Chogath,48.76%,7206,,Volibear,48.56%,7527,,Teemo,48.55%,10792,,Riven,48.52%,6737,,Ambessa,48.52%,6369,,Renekton,48.49%,8371,,Illaoi,48.41%,5685,,Fiora,48.30%,6808,,Pantheon,48.28%,3519,,Akali,48.24%,2960,,Aatrox,48.19%,11739,,Jayce,48.03%,4920,,Varus,48.00%,1577,,Zaahen,47.98%,12009,,Gragas,47.88%,3753,,Rumble,47.84%,4091,,Camille,47.71%,3922,,Vladimir,47.70%,4258,,Darius,47.64%,14918,,Gangplank,47.61%,5583,,Gwen,47.59%,5963,,Poppy,47.52%,1833,,Gnar,47.19%,5453,,Yone,47.12%,8911,,Yasuo,46.61%,6303,,Kayn,46.54%,1012,,Tryndamere,46.42%,5761,,KSante,45.45%,5973,,Smolder,45.37%,1512,,MasterYi,45.24%,1335,,Trundle,44.99%,1956,,,,,,,,,
Kha'Zix,jun,99.3%,D,26 / 50,49.3 %,5.1 %,2.8 %,258871,https://dpm.lol/champions/Khazix/build?lane=jungle&tier=all&platform=all&timeframe=15.24,False,Heimerdinger,53.13%,2217,,Ryze,52.74%,821,,Singed,52.28%,3567,,Malphite,51.95%,11509,,Warwick,51.75%,1712,,Sion,51.74%,5820,,Swain,51.31%,2405,,Kled,51.21%,1701,,Yorick,51.18%,5608,,DrMundo,51.07%,8638,,TahmKench,51.02%,1811,,Mordekaiser,50.99%,10501,,Urgot,50.84%,3869,,Illaoi,50.81%,4021,,Kayle,50.73%,5695,,Malzahar,50.64%,782,,Ornn,50.43%,4257,,Kennen,50.40%,2242,,Teemo,50.37%,7913,,Fiora,50.19%,4260,,Garen,50.17%,11375,,Olaf,50.08%,2444,,Sett,49.71%,9483,,Renekton,49.61%,5279,,Vayne,49.51%,2363,,Volibear,49.47%,5056,,Nasus,49.44%,6100,,Poppy,49.37%,1116,,Pantheon,49.21%,2329,,Quinn,49.09%,2361,,Chogath,49.04%,5822,,Vladimir,48.99%,2782,,Aatrox,48.90%,7515,,Gnar,48.83%,3297,,Riven,48.78%,4403,,Jax,48.62%,6685,,Sylas,48.57%,1221,,Ambessa,48.31%,3678,,Cassiopeia,48.26%,661,,Tryndamere,48.21%,4095,,Gragas,48.20%,2438,,Rumble,48.07%,2378,,Akali,47.98%,1803,,Irelia,47.89%,4306,,Zaahen,47.86%,8070,,Darius,47.80%,10435,,Kayn,47.73%,706,,Gangplank,47.67%,3386,,Shen,47.64%,4347,,Camille,47.61%,2367,,Yone,47.47%,5713,,Gwen,47.39%,4064,,Jayce,47.19%,2994,,Varus,46.94%,865,,Smolder,46.68%,1084,,MonkeyKing,46.40%,763,,Trundle,46.27%,1446,,KSante,45.38%,3314,,Yasuo,45.09%,3921,,MasterYi,43.18%,968,,,,,,,,,
Fiora,top,97.2%,D,31 / 50,49.6 %,3.4 %,3.7 %,174006,https://dpm.lol/champions/Fiora/build?lane=top&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
