champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_top_1_name,synergy_top_1_winrate,synergy_top_1_games,synergy_top_1_lane_quality,synergy_top_2_name,synergy_top_2_winrate,synergy_top_2_games,synergy_top_2_lane_quality,synergy_top_3_name,synergy_top_3_winrate,synergy_top_3_games,synergy_top_3_lane_quality,synergy_top_4_name,synergy_top_4_winrate,synergy_top_4_games,synergy_top_4_lane_quality,synergy_top_5_name,synergy_top_5_winrate,synergy_top_5_games,synergy_top_5_lane_quality,synergy_top_6_name,synergy_top_6_winrate,synergy_top_6_games,synergy_top_6_lane_quality,synergy_top_7_name,synergy_top_7_winrate,synergy_top_7_games,synergy_top_7_lane_quality,synergy_top_8_name,synergy_top_8_winrate,synergy_top_8_games,synergy_top_8_lane_quality,synergy_top_9_name,synergy_top_9_winrate,synergy_top_9_games,synergy_top_9_lane_quality,synergy_top_10_name,synergy_top_10_winrate,synergy_top_10_games,synergy_top_10_lane_quality,synergy_top_11_name,synergy_top_11_winrate,synergy_top_11_games,synergy_top_11_lane_quality,synergy_top_12_name,synergy_top_12_winrate,synergy_top_12_games,synergy_top_12_lane_quality,synergy_top_13_name,synergy_top_13_winrate,synergy_top_13_games,synergy_top_13_lane_quality,synergy_top_14_name,synergy_top_14_winrate,synergy_top_14_games,synergy_top_14_lane_quality,synergy_top_15_name,synergy_top_15_winrate,synergy_top_15_games,synergy_top_15_lane_quality,synergy_top_16_name,synergy_top_16_winrate,synergy_top_16_games,synergy_top_16_lane_quality,synergy_top_17_name,synergy_top_17_winrate,synergy_top_17_games,synergy_top_17_lane_quality,synergy_top_18_name,synergy_top_18_winrate,synergy_top_18_games,synergy_top_18_lane_quality,synergy_top_19_name,synergy_top_19_winrate,synergy_top_19_games,synergy_top_19_lane_quality,synergy_top_20_name,synergy_top_20_winrate,synergy_top_20_games,synergy_top_20_lane_quality,synergy_top_21_name,synergy_top_21_winrate,synergy_top_21_games,synergy_top_21_lane_quality,synergy_top_22_name,synergy_top_22_winrate,synergy_top_22_games,synergy_top_22_lane_quality,synergy_top_23_name,synergy_top_23_winrate,synergy_top_23_games,synergy_top_23_lane_quality,synergy_top_24_name,synergy_top_24_winrate,synergy_top_24_games,synergy_top_24_lane_quality,synergy_top_25_name,synergy_top_25_winrate,synergy_top_25_games,synergy_top_25_lane_quality,synergy_top_26_name,synergy_top_26_winrate,synergy_top_26_games,synergy_top_26_lane_quality,synergy_top_27_name,synergy_top_27_winrate,synergy_top_27_games,synergy_top_27_lane_quality,synergy_top_28_name,synergy_top_28_winrate,synergy_top_28_games,synergy_top_28_lane_quality,synergy_top_29_name,synergy_top_29_winrate,synergy_top_29_games,synergy_top_29_lane_quality,synergy_top_30_name,synergy_top_30_winrate,synergy_top_30_games,synergy_top_30_lane_quality,synergy_top_31_name,synergy_top_31_winrate,synergy_top_31_games,synergy_top_31_lane_quality,synergy_top_32_name,synergy_top_32_winrate,synergy_top_32_games,synergy_top_32_lane_quality,synergy_top_33_name,synergy_top_33_winrate,synergy_top_33_games,synergy_top_33_lane_quality,synergy_top_34_name,synergy_top_34_winrate,synergy_top_34_games,synergy_top_34_lane_quality,synergy_top_35_name,synergy_top_35_winrate,synergy_top_35_games,synergy_top_35_lane_quality,synergy_top_36_name,synergy_top_36_winrate,synergy_top_36_games,synergy_top_36_lane_quality,synergy_top_37_name,synergy_top_37_winrate,synergy_top_37_games,synergy_top_37_lane_quality,synergy_top_38_name,synergy_top_38_winrate,synergy_top_38_games,synergy_top_38_lane_quality,synergy_top_39_name,synergy_top_39_winrate,synergy_top_39_games,synergy_top_39_lane_quality,synergy_top_40_name,synergy_top_40_winrate,synergy_top_40_games,synergy_top_40_lane_quality,synergy_top_41_name,synergy_top_41_winrate,synergy_top_41_games,synergy_top_41_lane_quality,synergy_top_42_name,synergy_top_42_winrate,synergy_top_42_games,synergy_top_42_lane_quality,synergy_top_43_name,synergy_top_43_winrate,synergy_top_43_games,synergy_top_43_lane_quality,synergy_top_44_name,synergy_top_44_winrate,synergy_top_44_games,synergy_top_44_lane_quality,synergy_top_45_name,synergy_top_45_winrate,synergy_top_45_games,synergy_top_45_lane_quality,synergy_top_46_name,synergy_top_46_winrate,synergy_top_46_games,synergy_top_46_lane_quality,synergy_top_47_name,synergy_top_47_winrate,synergy_top_47_games,synergy_top_47_lane_quality,synergy_top_48_name,synergy_top_48_winrate,synergy_top_48_games,synergy_top_48_lane_quality,synergy_top_49_name,synergy_top_49_winrate,synergy_top_49_games,synergy_top_49_lane_quality,synergy_top_50_name,synergy_top_50_winrate,synergy_top_50_games,synergy_top_50_lane_quality,synergy_top_51_name,synergy_top_51_winrate,synergy_top_51_games,synergy_top_51_lane_quality,synergy_top_52_name,synergy_top_52_winrate,synergy_top_52_games,synergy_top_52_lane_quality,synergy_top_53_name,synergy_top_53_winrate,synergy_top_53_games,synergy_top_53_lane_quality,synergy_top_54_name,synergy_top_54_winrate,synergy_top_54_games,synergy_top_54_lane_quality,synergy_top_55_name,synergy_top_55_winrate,synergy_top_55_games,synergy_top_55_lane_quality,synergy_top_56_name,synergy_top_56_winrate,synergy_top_56_games,synergy_top_56_lane_quality,synergy_top_57_name,synergy_top_57_winrate,synergy_top_57_games,synergy_top_57_lane_quality,synergy_top_58_name,synergy_top_58_winrate,synergy_top_58_games,synergy_top_58_lane_quality
Xerath,mid,51.2%,B,12 / 47,51.5 %,3.5 %,5.7 %,843691,https://dpm.lol/champions/Xerath/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Kled,54.15%,6114,,DrMundo,54.15%,28279,,Yorick,54.02%,20206,,Malphite,53.77%,33997,,Heimerdinger,53.74%,6957,,Kayle,53.41%,16932,,Warwick,53.39%,6132,,Swain,53.34%,5739,,Illaoi,53.32%,13561,,Olaf,53.13%,8530,,Teemo,53.11%,22781,,Sett,53.07%,32098,,Garen,53.00%,39126,,Sylas,52.91%,3039,,Urgot,52.86%,13662,,Sion,52.45%,20545,,Nasus,52.41%,18829,,Poppy,52.31%,3720,,Singed,52.27%,10219,,Irelia,52.16%,15376,,MonkeyKing,52.11%,2779,,Ornn,51.97%,13910,,Mordekaiser,51.87%,28878,,TahmKench,51.78%,5626,,Chogath,51.72%,16995,,Zaahen,51.62%,37426,,Quinn,51.24%,8054,,Vayne,51.23%,8103,,Jax,51.21%,22880,,Fiora,51.20%,14909,,Shen,51.04%,14196,,Pantheon,50.99%,8452,,Volibear,50.97%,12793,,Camille,50.90%,8628,,Tryndamere,50.85%,13234,,Yasuo,50.81%,12998,,Aatrox,50.76%,25343,,Renekton,50.68%,19158,,Darius,50.50%,35356,,Gangplank,50.41%,12700,,Akali,50.30%,4732,,Yone,50.26%,19930,,Vladimir,50.16%,7052,,Gnar,49.94%,11701,,Trundle,49.92%,4918,,Rumble,49.87%,6190,,Jayce,49.71%,11635,,Gwen,49.53%,12767,,Gragas,49.37%,6425,,Varus,49.35%,3072,,Ambessa,49.24%,15309,,Kayn,49.01%,2126,,Kennen,49.01%,6499,,Smolder,48.82%,3085,,MasterYi,46.68%,3860,,KSante,46.56%,11310,,,,,,,,,
Volibear,jun,51.9%,B,13 / 52,51.6 %,3.7 %,3.7 %,884722,https://dpm.lol/champions/Volibear/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Malphite,54.15%,36030,,Sett,54.06%,37898,,Yorick,54.00%,23991,,Swain,53.92%,6430,,Kled,53.87%,6404,,Sion,53.86%,18178,,Garen,53.40%,42068,,Urgot,53.29%,15312,,Kayle,53.25%,22685,,Illaoi,53.23%,15897,,Mordekaiser,53.05%,36504,,Warwick,53.04%,7072,,Singed,52.86%,10761,,Teemo,52.81%,33013,,DrMundo,52.65%,29264,,Nasus,52.56%,21894,,Heimerdinger,52.44%,9771,,Cassiopeia,52.30%,2256,,MonkeyKing,52.23%,2692,,Olaf,52.06%,8905,,Shen,52.03%,13519,,Vayne,51.85%,9560,,Ornn,51.80%,11773,,Akali,51.73%,5656,,Jax,51.70%,23936,,TahmKench,51.65%,6169,,Zaahen,51.63%,36086,,Chogath,51.51%,18417,,Trundle,51.44%,6149,,Varus,51.43%,2973,,Irelia,51.40%,14978,,Kennen,51.21%,7656,,Quinn,50.89%,10016,,Fiora,50.87%,14672,,Yone,50.84%,20808,,Kayn,50.82%,2670,,Poppy,50.81%,3027,,Sylas,50.63%,2921,,Malzahar,50.62%,2586,,Riven,50.45%,14903,,Pantheon,50.41%,9370,,Darius,50.38%,38573,,Aatrox,50.36%,21641,,Renekton,50.20%,17131,,Tryndamere,50.19%,15365,,Gnar,50.07%,10985,,Yasuo,49.82%,12670,,Camille,49.81%,7475,,Smolder,49.78%,2985,,Jayce,49.71%,7496,,Vladimir,49.60%,7971,,Gwen,49.56%,15917,,Rumble,48.98%,6055,,Ambessa,48.87%,11923,,Gangplank,48.60%,11664,,Gragas,48.29%,6157,,MasterYi,47.99%,4613,,KSante,46.16%,7870,
Brand,mid,19.3%,B,13 / 47,52.1 %,1.3 %,5.3 %,319796,https://dpm.lol/champions/Brand/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Yorick,55.52%,8789,,Warwick,55.28%,2272,,Urgot,55.28%,5675,,DrMundo,55.16%,11175,,Garen,54.91%,15870,,Sett,54.25%,13350,,Trundle,54.02%,2177,,Kled,53.53%,2324,,Malphite,53.47%,13046,,Illaoi,53.35%,5931,,Sion,53.11%,7230,,Swain,53.04%,2053,,Olaf,53.01%,3154,,Jax,52.96%,8495,,Nasus,52.95%,7915,,Singed,52.85%,4042,,Kayle,52.71%,6999,,Heimerdinger,52.63%,3082,,Riven,52.47%,5374,,TahmKench,52.20%,2322,,Chogath,52.14%,6948,,Irelia,52.11%,5346,,Zaahen,52.09%,13128,,Shen,52.05%,5097,,Fiora,52.04%,5275,,Mordekaiser,52.00%,12249,,Darius,51.84%,14218,,Renekton,51.83%,6734,,Volibear,51.82%,5025,,Yasuo,51.66%,4586,,Vayne,51.52%,3059,,Teemo,51.37%,10101,,Kayn,51.35%,886,,Gwen,51.31%,4902,,Yone,51.21%,7503,,Poppy,51.19%,1219,,Quinn,51.18%,3177,,Malzahar,51.14%,833,,Tryndamere,51.07%,5745,,Pantheon,51.02%,3199,,Akali,50.92%,1630,,Gangplank,50.68%,4094,,Ambessa,50.61%,4639,,Ornn,50.61%,4541,,Vladimir,50.39%,2318,,Gnar,50.24%,4029,,Aatrox,50.19%,8476,,Kennen,49.96%,2242,,Sylas,49.90%,1046,,MonkeyKing,49.86%,1051,,Camille,49.80%,2729,,Smolder,49.72%,1245,,Varus,49.23%,969,,MasterYi,48.85%,1527,,Jayce,48.10%,3335,,Rumble,47.53%,2026,,Gragas,47.11%,2165,,KSante,46.69%,3506,
Singed,top,87.0%,B,11 / 50,52.3 %,2.5 %,0.9 %,605851,https://dpm.lol/champions/Singed/build?lane=top&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akali,mid,84.0%,B,14 / 47,49.3 %,7.3 %,12.0 %,1763011,https://dpm.lol/champions/Akali/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Swain,52.10%,11055,,Sett,51.99%,76483,,Yorick,51.70%,43828,,Kayle,51.65%,35458,,Malphite,51.51%,69552,,Singed,51.20%,19219,,Urgot,51.10%,27233,,DrMundo,51.05%,55609,,Sion,50.92%,39724,,Illaoi,50.86%,30221,,Garen,50.54%,78756,,Mordekaiser,50.49%,65302,,Warwick,50.44%,12181,,Olaf,50.30%,18140,,Kled,50.18%,12618,,Teemo,50.15%,48794,,Ornn,50.01%,27093,,Nasus,49.91%,40953,,Vayne,49.91%,16882,,Irelia,49.85%,34397,,Poppy,49.79%,7507,,TahmKench,49.45%,11335,,Heimerdinger,49.38%,15010,,Renekton,49.31%,39894,,Zaahen,49.26%,77940,,Shen,49.13%,27917,,Jax,49.11%,49014,,Chogath,49.10%,33803,,Varus,49.01%,6790,,Kennen,48.84%,13318,,Gnar,48.83%,24575,,Volibear,48.83%,29586,,Smolder,48.79%,5979,,MonkeyKing,48.61%,5378,,Quinn,48.57%,16720,,Trundle,48.47%,10338,,Fiora,48.27%,32082,,Yone,48.27%,45730,,Aatrox,48.11%,53134,,Gangplank,48.08%,25476,,Darius,47.95%,79317,,Riven,47.89%,31182,,Pantheon,47.86%,17790,,Vladimir,47.81%,14001,,Sylas,47.54%,5865,,Jayce,47.54%,21447,,Tryndamere,47.38%,27165,,Ambessa,47.27%,32870,,Rumble,47.25%,12061,,Yasuo,47.22%,27960,,Camille,46.88%,18174,,Gragas,46.83%,12494,,Gwen,46.66%,27329,,Kayn,45.89%,4879,,KSante,45.51%,24431,,MasterYi,44.21%,7116,,,,,,,,,
