champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_top_1_name,synergy_top_1_winrate,synergy_top_1_games,synergy_top_1_lane_quality,synergy_top_2_name,synergy_top_2_winrate,synergy_top_2_games,synergy_top_2_lane_quality,synergy_top_3_name,synergy_top_3_winrate,synergy_top_3_games,synergy_top_3_lane_quality,synergy_top_4_name,synergy_top_4_winrate,synergy_top_4_games,synergy_top_4_lane_quality,synergy_top_5_name,synergy_top_5_winrate,synergy_top_5_games,synergy_top_5_lane_quality,synergy_top_6_name,synergy_top_6_winrate,synergy_top_6_games,synergy_top_6_lane_quality,synergy_top_7_name,synergy_top_7_winrate,synergy_top_7_games,synergy_top_7_lane_quality,synergy_top_8_name,synergy_top_8_winrate,synergy_top_8_games,synergy_top_8_lane_quality,synergy_top_9_name,synergy_top_9_winrate,synergy_top_9_games,synergy_top_9_lane_quality,synergy_top_10_name,synergy_top_10_winrate,synergy_top_10_games,synergy_top_10_lane_quality,synergy_top_11_name,synergy_top_11_winrate,synergy_top_11_games,synergy_top_11_lane_quality,synergy_top_12_name,synergy_top_12_winrate,synergy_top_12_games,synergy_top_12_lane_quality,synergy_top_13_name,synergy_top_13_winrate,synergy_top_13_games,synergy_top_13_lane_quality,synergy_top_14_name,synergy_top_14_winrate,synergy_top_14_games,synergy_top_14_lane_quality,synergy_top_15_name,synergy_top_15_winrate,synergy_top_15_games,synergy_top_15_lane_quality,synergy_top_16_name,synergy_top_16_winrate,synergy_top_16_games,synergy_top_16_lane_quality,synergy_top_17_name,synergy_top_17_winrate,synergy_top_17_games,synergy_top_17_lane_quality,synergy_top_18_name,synergy_top_18_winrate,synergy_top_18_games,synergy_top_18_lane_quality,synergy_top_19_name,synergy_top_19_winrate,synergy_top_19_games,synergy_top_19_lane_quality,synergy_top_20_name,synergy_top_20_winrate,synergy_top_20_games,synergy_top_20_lane_quality,synergy_top_21_name,synergy_top_21_winrate,synergy_top_21_games,synergy_top_21_lane_quality,synergy_top_22_name,synergy_top_22_winrate,synergy_top_22_games,synergy_top_22_lane_quality,synergy_top_23_name,synergy_top_23_winrate,synergy_top_23_games,synergy_top_23_lane_quality,synergy_top_24_name,synergy_top_24_winrate,synergy_top_24_games,synergy_top_24_lane_quality,synergy_top_25_name,synergy_top_25_winrate,synergy_top_25_games,synergy_top_25_lane_quality,synergy_top_26_name,synergy_top_26_winrate,synergy_top_26_games,synergy_top_26_lane_quality,synergy_top_27_name,synergy_top_27_winrate,synergy_top_27_games,synergy_top_27_lane_quality,synergy_top_28_name,synergy_top_28_winrate,synergy_top_28_games,synergy_top_28_lane_quality,synergy_top_29_name,synergy_top_29_winrate,synergy_top_29_games,synergy_top_29_lane_quality,synergy_top_30_name,synergy_top_30_winrate,synergy_top_30_games,synergy_top_30_lane_quality,synergy_top_31_name,synergy_top_31_winrate,synergy_top_31_games,synergy_top_31_lane_quality,synergy_top_32_name,synergy_top_32_winrate,synergy_top_32_games,synergy_top_32_lane_quality,synergy_top_33_name,synergy_top_33_winrate,synergy_top_33_games,synergy_top_33_lane_quality,synergy_top_34_name,synergy_top_34_winrate,synergy_top_34_games,synergy_top_34_lane_quality,synergy_top_35_name,synergy_top_35_winrate,synergy_top_35_games,synergy_top_35_lane_quality,synergy_top_36_name,synergy_top_36_winrate,synergy_top_36_games,synergy_top_36_lane_quality,synergy_top_37_name,synergy_top_37_winrate,synergy_top_37_games,synergy_top_37_lane_quality,synergy_top_38_name,synergy_top_38_winrate,synergy_top_38_games,synergy_top_38_lane_quality,synergy_top_39_name,synergy_top_39_winrate,synergy_top_39_games,synergy_top_39_lane_quality,synergy_top_40_name,synergy_top_40_winrate,synergy_top_40_games,synergy_top_40_lane_quality,synergy_top_41_name,synergy_top_41_winrate,synergy_top_41_games,synergy_top_41_lane_quality,synergy_top_42_name,synergy_top_42_winrate,synergy_top_42_games,synergy_top_42_lane_quality,synergy_top_43_name,synergy_top_43_winrate,synergy_top_43_games,synergy_top_43_lane_quality,synergy_top_44_name,synergy_top_44_winrate,synergy_top_44_games,synergy_top_44_lane_quality,synergy_top_45_name,synergy_top_45_winrate,synergy_top_45_games,synergy_top_45_lane_quality,synergy_top_46_name,synergy_top_46_winrate,synergy_top_46_games,synergy_top_46_lane_quality,synergy_top_47_name,synergy_top_47_winrate,synergy_top_47_games,synergy_top_47_lane_quality,synergy_top_48_name,synergy_top_48_winrate,synergy_top_48_games,synergy_top_48_lane_quality,synergy_top_49_name,synergy_top_49_winrate,synergy_top_49_games,synergy_top_49_lane_quality,synergy_top_50_name,synergy_top_50_winrate,synergy_top_50_games,synergy_top_50_lane_quality,synergy_top_51_name,synergy_top_51_winrate,synergy_top_51_games,synergy_top_51_lane_quality,synergy_top_52_name,synergy_top_52_winrate,synergy_top_52_games,synergy_top_52_lane_quality,synergy_top_53_name,synergy_top_53_winrate,synergy_top_53_games,synergy_top_53_lane_quality,synergy_top_54_name,synergy_top_54_winrate,synergy_top_54_games,synergy_top_54_lane_quality,synergy_top_55_name,synergy_top_55_winrate,synergy_top_55_games,synergy_top_55_lane_quality,synergy_top_56_name,synergy_top_56_winrate,synergy_top_56_games,synergy_top_56_lane_quality,synergy_top_57_name,synergy_top_57_winrate,synergy_top_57_games,synergy_top_57_lane_quality,synergy_top_58_name,synergy_top_58_winrate,synergy_top_58_games,synergy_top_58_lane_quality,synergy_top_59_name,synergy_top_59_winrate,synergy_top_59_games,synergy_top_59_lane_quality,synergy_top_60_name,synergy_top_60_winrate,synergy_top_60_games,synergy_top_60_lane_quality,synergy_top_61_name,synergy_top_61_winrate,synergy_top_61_games,synergy_top_61_lane_quality,synergy_top_62_name,synergy_top_62_winrate,synergy_top_62_games,synergy_top_62_lane_quality
Jayce,jun,50.7%,C,21 / 50,50.1 %,2.9 %,4.5 %,146332,https://dpm.lol/champions/Jayce/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Maokai,56.10%,369,,Warwick,55.45%,1073,,Poppy,54.05%,962,,Sion,53.62%,3810,,Kennen,53.37%,1960,,Singed,52.85%,1894,,Malphite,52.77%,5850,,Sylas,52.42%,1341,,Quinn,52.30%,1023,,DrMundo,52.15%,3563,,TahmKench,52.13%,750,,Jax,51.77%,4377,,Swain,51.62%,1294,,Nasus,51.53%,2511,,Akali,51.49%,1408,,Malzahar,51.39%,360,,Sett,51.30%,4086,,Mordekaiser,51.30%,5053,,Gwen,51.28%,2549,,Garen,51.24%,4594,,Ryze,51.16%,905,,Ornn,51.06%,2969,,Volibear,51.04%,3376,,Fiora,50.96%,2816,,Kayle,50.89%,2179,,Olaf,50.74%,1486,,Cassiopeia,50.72%,483,,Vladimir,50.62%,1869,,Yorick,50.54%,2392,,Renekton,50.50%,3729,,Teemo,50.35%,3112,,Gangplank,49.69%,2427,,Illaoi,49.64%,1797,,Irelia,49.52%,2827,,Vayne,49.37%,1418,,Gragas,49.34%,1883,,Urgot,49.33%,1563,,Shen,49.28%,2226,,Kled,49.26%,944,,Riven,49.18%,2377,,Aatrox,49.15%,5554,,Zac,48.73%,591,,MonkeyKing,48.73%,550,,Camille,48.67%,1800,,Gnar,48.64%,2321,,Zaahen,48.50%,4720,,Rumble,48.40%,2601,,Yone,48.36%,3910,,Pantheon,48.35%,1243,,Chogath,48.31%,2217,,Yasuo,48.27%,2136,,Tryndamere,48.18%,1704,,Heimerdinger,48.15%,920,,Sejuani,47.66%,470,,XinZhao,47.51%,362,,Ambessa,47.35%,3599,,KSante,46.84%,3651,,Aurora,46.81%,423,,Varus,46.45%,930,,MasterYi,46.23%,424,,Smolder,44.29%,587,,Trundle,40.84%,524,
Quinn,top,74.8%,D,34 / 50,50.0 %,2.0 %,2.5 %,101080,https://dpm.lol/champions/Quinn/build?lane=top&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cassiopeia,mid,68.4%,D,36 / 47,49.7 %,1.4 %,1.3 %,68510,https://dpm.lol/champions/Cassiopeia/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Warwick,55.22%,498,,Yorick,54.68%,1697,,Pantheon,53.95%,697,,Sylas,53.78%,225,,MonkeyKing,53.37%,208,,Olaf,53.05%,705,,Sett,53.03%,2638,,Vayne,52.57%,719,,Smolder,52.40%,250,,Fiora,52.05%,1341,,Malphite,52.01%,2711,,Sion,51.92%,1535,,Urgot,51.86%,1051,,Akali,51.80%,388,,Kled,51.61%,529,,DrMundo,51.25%,2158,,Volibear,51.11%,1213,,Irelia,51.01%,1343,,Illaoi,50.89%,1120,,Garen,50.75%,3149,,Mordekaiser,50.63%,2364,,Swain,50.55%,544,,Camille,50.41%,736,,Rumble,50.11%,463,,Renekton,49.90%,1543,,Gangplank,49.85%,1005,,Teemo,49.83%,2121,,Nasus,49.81%,1598,,Kayle,49.56%,1370,,Gwen,49.51%,927,,Singed,49.26%,873,,Shen,49.14%,1217,,Vladimir,49.09%,607,,Darius,48.90%,3000,,Chogath,48.80%,1338,,Gragas,48.70%,499,,Riven,48.60%,1247,,Aatrox,48.55%,1971,,Ornn,48.45%,1158,,Zaahen,47.97%,2172,,Poppy,47.97%,296,,Yone,47.96%,1695,,Quinn,47.88%,708,,Yasuo,47.79%,1174,,Kennen,47.72%,570,,Ambessa,47.71%,1090,,Gnar,47.68%,969,,Jax,47.39%,1842,,Kayn,47.06%,187,,KSante,47.05%,948,,TahmKench,47.02%,504,,Heimerdinger,46.75%,584,,Tryndamere,46.08%,1096,,Jayce,45.54%,773,,Trundle,44.33%,406,,MasterYi,43.02%,265,,Varus,42.22%,225,,Malzahar,36.90%,168,,,,,,,,,,,,,,,,,
Zac,jun,74.9%,D,33 / 50,49.9 %,2.5 %,1.1 %,127966,https://dpm.lol/champions/Zac/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Olaf,53.03%,1322,,Kled,52.91%,996,,Sett,52.78%,4657,,Garen,52.71%,5380,,Vayne,52.62%,1450,,Urgot,52.57%,1986,,Pantheon,52.07%,1302,,Nasus,51.74%,2760,,DrMundo,51.62%,3588,,Kayle,51.58%,2937,,Quinn,51.58%,1491,,Warwick,51.31%,957,,Yorick,51.29%,2907,,Mordekaiser,51.19%,4251,,Shen,51.18%,2081,,Illaoi,51.10%,1955,,Varus,51.07%,560,,Teemo,50.91%,3968,,Ryze,50.90%,389,,Fiora,50.90%,2452,,Jax,50.80%,3439,,Swain,50.60%,1075,,Camille,50.54%,1298,,Ambessa,50.53%,2185,,Chogath,50.41%,2200,,Volibear,50.36%,2200,,Yasuo,50.35%,2717,,Sion,50.02%,2613,,Gangplank,49.93%,2105,,MasterYi,49.92%,637,,Sylas,49.91%,531,,MonkeyKing,49.89%,439,,Riven,49.88%,2402,,Trundle,49.65%,709,,Cassiopeia,49.54%,325,,Aurora,49.52%,315,,Singed,49.26%,1547,,Darius,49.03%,5229,,Aatrox,49.00%,3651,,Malphite,48.96%,4824,,Yone,48.80%,3244,,Tryndamere,48.71%,2203,,Zaahen,48.69%,4239,,Ornn,48.64%,1762,,Gnar,48.39%,1866,,Smolder,48.28%,553,,Poppy,48.26%,489,,Jayce,47.87%,1548,,Heimerdinger,47.75%,1202,,Kennen,47.56%,1232,,Vladimir,47.55%,1287,,Gwen,47.55%,1916,,TahmKench,47.44%,801,,Renekton,47.40%,2599,,Rumble,46.28%,1130,,Kayn,46.21%,396,,Malzahar,46.20%,368,,Akali,45.54%,874,,Gragas,44.66%,1048,,KSante,44.21%,1579,,,,,,,,,
Nunu,jun,90.8%,D,32 / 50,50.1 %,2.7 %,0.6 %,135081,https://dpm.lol/champions/Nunu/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Urgot,52.92%,2311,,Naafiri,52.65%,340,,Kayle,52.56%,3200,,MonkeyKing,52.48%,463,,Garen,52.44%,6272,,Kled,52.44%,1087,,Sett,52.42%,5439,,Poppy,51.89%,609,,Yasuo,51.86%,2370,,Olaf,51.83%,1503,,Warwick,51.79%,1145,,Jax,51.73%,3449,,Pantheon,51.70%,1445,,DrMundo,51.69%,4637,,Zaahen,51.38%,4424,,Renekton,51.21%,2689,,Sylas,51.05%,474,,Nasus,50.97%,3027,,Sion,50.94%,3035,,Fiora,50.92%,2494,,Swain,50.88%,1083,,Smolder,50.83%,482,,Singed,50.79%,1648,,Yorick,50.78%,3314,,Illaoi,50.48%,2274,,Mordekaiser,50.46%,4608,,Malphite,50.40%,5242,,Varus,50.34%,439,,Shen,50.34%,2201,,Vayne,50.32%,1417,,TahmKench,50.30%,992,,Irelia,50.27%,2393,,Darius,49.94%,5903,,Riven,49.65%,2584,,Yone,49.45%,3205,,Vladimir,49.31%,1162,,Teemo,49.30%,4138,,Heimerdinger,49.25%,1208,,Aatrox,49.23%,3701,,Chogath,49.13%,2695,,Gwen,49.11%,1977,,Volibear,48.71%,2441,,Malzahar,48.48%,328,,Gragas,48.43%,923,,Kennen,48.36%,978,,Quinn,48.25%,1513,,Ambessa,48.22%,1943,,Kayn,48.20%,473,,Jayce,47.89%,1303,,Rumble,47.76%,894,,Camille,47.70%,1237,,Gnar,47.46%,1715,,Tryndamere,47.06%,2314,,Gangplank,46.76%,1865,,Akali,46.47%,807,,Trundle,45.53%,850,,MasterYi,45.28%,636,,KSante,44.93%,1567,,,,,,,,,,,,,,,,,
