champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_top_1_name,synergy_top_1_winrate,synergy_top_1_games,synergy_top_1_lane_quality,synergy_top_2_name,synergy_top_2_winrate,synergy_top_2_games,synergy_top_2_lane_quality,synergy_top_3_name,synergy_top_3_winrate,synergy_top_3_games,synergy_top_3_lane_quality,synergy_top_4_name,synergy_top_4_winrate,synergy_top_4_games,synergy_top_4_lane_quality,synergy_top_5_name,synergy_top_5_winrate,synergy_top_5_games,synergy_top_5_lane_quality,synergy_top_6_name,synergy_top_6_winrate,synergy_top_6_games,synergy_top_6_lane_quality,synergy_top_7_name,synergy_top_7_winrate,synergy_top_7_games,synergy_top_7_lane_quality,synergy_top_8_name,synergy_top_8_winrate,synergy_top_8_games,synergy_top_8_lane_quality,synergy_top_9_name,synergy_top_9_winrate,synergy_top_9_games,synergy_top_9_lane_quality,synergy_top_10_name,synergy_top_10_winrate,synergy_top_10_games,synergy_top_10_lane_quality,synergy_top_11_name,synergy_top_11_winrate,synergy_top_11_games,synergy_top_11_lane_quality,synergy_top_12_name,synergy_top_12_winrate,synergy_top_12_games,synergy_top_12_lane_quality,synergy_top_13_name,synergy_top_13_winrate,synergy_top_13_games,synergy_top_13_lane_quality,synergy_top_14_name,synergy_top_14_winrate,synergy_top_14_games,synergy_top_14_lane_quality,synergy_top_15_name,synergy_top_15_winrate,synergy_top_15_games,synergy_top_15_lane_quality,synergy_top_16_name,synergy_top_16_winrate,synergy_top_16_games,synergy_top_16_lane_quality,synergy_top_17_name,synergy_top_17_winrate,synergy_top_17_games,synergy_top_17_lane_quality,synergy_top_18_name,synergy_top_18_winrate,synergy_top_18_games,synergy_top_18_lane_quality,synergy_top_19_name,synergy_top_19_winrate,synergy_top_19_games,synergy_top_19_lane_quality,synergy_top_20_name,synergy_top_20_winrate,synergy_top_20_games,synergy_top_20_lane_quality,synergy_top_21_name,synergy_top_21_winrate,synergy_top_21_games,synergy_top_21_lane_quality,synergy_top_22_name,synergy_top_22_winrate,synergy_top_22_games,synergy_top_22_lane_quality,synergy_top_23_name,synergy_top_23_winrate,synergy_top_23_games,synergy_top_23_lane_quality,synergy_top_24_name,synergy_top_24_winrate,synergy_top_24_games,synergy_top_24_lane_quality,synergy_top_25_name,synergy_top_25_winrate,synergy_top_25_games,synergy_top_25_lane_quality,synergy_top_26_name,synergy_top_26_winrate,synergy_top_26_games,synergy_top_26_lane_quality,synergy_top_27_name,synergy_top_27_winrate,synergy_top_27_games,synergy_top_27_lane_quality,synergy_top_28_name,synergy_top_28_winrate,synergy_top_28_games,synergy_top_28_lane_quality,synergy_top_29_name,synergy_top_29_winrate,synergy_top_29_games,synergy_top_29_lane_quality,synergy_top_30_name,synergy_top_30_winrate,synergy_top_30_games,synergy_top_30_lane_quality,synergy_top_31_name,synergy_top_31_winrate,synergy_top_31_games,synergy_top_31_lane_quality,synergy_top_32_name,synergy_top_32_winrate,synergy_top_32_games,synergy_top_32_lane_quality,synergy_top_33_name,synergy_top_33_winrate,synergy_top_33_games,synergy_top_33_lane_quality,synergy_top_34_name,synergy_top_34_winrate,synergy_top_34_games,synergy_top_34_lane_quality,synergy_top_35_name,synergy_top_35_winrate,synergy_top_35_games,synergy_top_35_lane_quality,synergy_top_36_name,synergy_top_36_winrate,synergy_top_36_games,synergy_top_36_lane_quality,synergy_top_37_name,synergy_top_37_winrate,synergy_top_37_games,synergy_top_37_lane_quality,synergy_top_38_name,synergy_top_38_winrate,synergy_top_38_games,synergy_top_38_lane_quality,synergy_top_39_name,synergy_top_39_winrate,synergy_top_39_games,synergy_top_39_lane_quality,synergy_top_40_name,synergy_top_40_winrate,synergy_top_40_games,synergy_top_40_lane_quality,synergy_top_41_name,synergy_top_41_winrate,synergy_top_41_games,synergy_top_41_lane_quality,synergy_top_42_name,synergy_top_42_winrate,synergy_top_42_games,synergy_top_42_lane_quality,synergy_top_43_name,synergy_top_43_winrate,synergy_top_43_games,synergy_top_43_lane_quality,synergy_top_44_name,synergy_top_44_winrate,synergy_top_44_games,synergy_top_44_lane_quality,synergy_top_45_name,synergy_top_45_winrate,synergy_top_45_games,synergy_top_45_lane_quality,synergy_top_46_name,synergy_top_46_winrate,synergy_top_46_games,synergy_top_46_lane_quality,synergy_top_47_name,synergy_top_47_winrate,synergy_top_47_games,synergy_top_47_lane_quality,synergy_top_48_name,synergy_top_48_winrate,synergy_top_48_games,synergy_top_48_lane_quality,synergy_top_49_name,synergy_top_49_winrate,synergy_top_49_games,synergy_top_49_lane_quality,synergy_top_50_name,synergy_top_50_winrate,synergy_top_50_games,synergy_top_50_lane_quality,synergy_top_51_name,synergy_top_51_winrate,synergy_top_51_games,synergy_top_51_lane_quality,synergy_top_52_name,synergy_top_52_winrate,synergy_top_52_games,synergy_top_52_lane_quality,synergy_top_53_name,synergy_top_53_winrate,synergy_top_53_games,synergy_top_53_lane_quality,synergy_top_54_name,synergy_top_54_winrate,synergy_top_54_games,synergy_top_54_lane_quality,synergy_top_55_name,synergy_top_55_winrate,synergy_top_55_games,synergy_top_55_lane_quality,synergy_top_56_name,synergy_top_56_winrate,synergy_top_56_games,synergy_top_56_lane_quality,synergy_top_57_name,synergy_top_57_winrate,synergy_top_57_games,synergy_top_57_lane_quality,synergy_top_58_name,synergy_top_58_winrate,synergy_top_58_games,synergy_top_58_lane_quality,synergy_top_59_name,synergy_top_59_winrate,synergy_top_59_games,synergy_top_59_lane_quality,synergy_top_60_name,synergy_top_60_winrate,synergy_top_60_games,synergy_top_60_lane_quality
Miss Fortune,adc,97.3%,S+,1 / 26,52.2 %,22.6 %,18.5 %,5439399,https://dpm.lol/champions/MissFortune/build?lane=bottom&tier=all&platform=all&timeframe=15.24,False,Warwick,54.91%,37958,,Urgot,54.86%,88843,,Singed,54.79%,69144,,Malphite,54.54%,230419,,Yorick,54.50%,138200,,Kayle,54.32%,126981,,DrMundo,54.30%,175643,,Garen,53.98%,245182,,Teemo,53.98%,177955,,Malzahar,53.95%,15363,,Sett,53.88%,215837,,Kled,53.86%,38224,,Mordekaiser,53.80%,227661,,Swain,53.51%,39905,,Heimerdinger,53.37%,55440,,Nasus,53.28%,126496,,Cassiopeia,53.26%,14429,,Illaoi,53.14%,92405,,Sion,53.04%,116072,,TahmKench,52.78%,37606,,Chogath,52.48%,115909,,Ornn,52.39%,80105,,Poppy,52.17%,20901,,Akali,52.14%,35110,,Sylas,52.11%,19363,,Olaf,52.09%,52604,,Kennen,52.08%,50084,,MonkeyKing,52.06%,16303,,Ryze,51.95%,14794,,Volibear,51.80%,88411,,Vayne,51.80%,51577,,Jax,51.76%,144547,,Renekton,51.71%,109310,,Fiora,51.60%,90651,,Shen,51.55%,84072,,Quinn,51.55%,52151,,Irelia,51.55%,91992,,Pantheon,51.42%,52041,,Varus,51.35%,19177,,Zaahen,51.16%,220873,,Darius,51.04%,227123,,Trundle,50.99%,32996,,Vladimir,50.92%,51087,,Gnar,50.79%,68920,,Yone,50.74%,121875,,Tryndamere,50.65%,85540,,Riven,50.62%,88874,,Gwen,50.60%,100577,,Yasuo,50.56%,78450,,Rumble,50.51%,45320,,Kayn,50.48%,14164,,Aatrox,50.46%,137184,,Ambessa,50.18%,84403,,Camille,49.83%,49718,,Gragas,49.74%,42723,,Jayce,49.72%,53109,,Gangplank,49.32%,72191,,Smolder,48.56%,17791,,KSante,47.42%,60162,,MasterYi,46.93%,23354,
Briar,jun,92.1%,S+,1 / 52,53.2 %,5.9 %,12.0 %,1424721,https://dpm.lol/champions/Briar/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,DrMundo,59.81%,49756,,Malphite,56.14%,60409,,Singed,56.12%,19534,,Teemo,55.93%,47708,,Kayle,55.69%,35569,,Heimerdinger,55.69%,14818,,Sett,55.30%,57828,,Yorick,55.17%,36832,,Sion,54.99%,30737,,Mordekaiser,54.87%,64231,,Kled,54.72%,10098,,Malzahar,54.70%,4216,,Ornn,54.68%,21134,,Urgot,54.59%,23524,,Swain,54.51%,11571,,Shen,54.48%,23594,,Garen,54.40%,63091,,Nasus,53.89%,33205,,Illaoi,53.61%,24009,,TahmKench,53.60%,10302,,Akali,53.51%,9527,,Warwick,53.38%,10249,,Chogath,53.36%,32314,,Cassiopeia,53.14%,3540,,Aurora,52.79%,3516,,Kennen,52.75%,12680,,Ryze,52.67%,3704,,MonkeyKing,52.56%,4026,,Varus,52.52%,4709,,Vayne,52.41%,12802,,Sylas,52.20%,5199,,Quinn,52.11%,13787,,Zaahen,52.11%,58431,,Jax,52.02%,34185,,Olaf,51.96%,13012,,Yone,51.87%,29684,,Tryndamere,51.78%,21934,,Pantheon,51.77%,13643,,Gnar,51.70%,16926,,Kayn,51.67%,3946,,Renekton,51.60%,26646,,Vladimir,51.53%,13729,,Poppy,51.49%,5420,,Volibear,51.30%,23780,,Smolder,51.27%,4369,,Darius,51.26%,58931,,Irelia,51.21%,23275,,Rumble,51.06%,11478,,Fiora,51.06%,23000,,Camille,51.05%,12064,,Aatrox,51.05%,34494,,Ambessa,50.98%,20148,,Yasuo,50.92%,18600,,Riven,50.74%,23038,,Gangplank,50.71%,17870,,Trundle,50.55%,8597,,Gragas,50.42%,11530,,Jayce,49.15%,12029,,MasterYi,48.23%,6181,,KSante,48.01%,14411,
Malphite,top,47.4%,S+,1 / 50,52.5 %,8.1 %,27.2 %,1955012,https://dpm.lol/champions/Malphite/build?lane=top&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malzahar,mid,90.0%,S+,1 / 47,52.0 %,8.1 %,16.5 %,1955295,https://dpm.lol/champions/Malzahar/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Sett,54.74%,79431,,DrMundo,54.47%,65263,,Warwick,54.26%,14120,,Urgot,54.23%,34696,,Yorick,54.21%,53350,,Malphite,54.02%,80383,,Kled,53.92%,14823,,Garen,53.77%,93511,,Singed,53.73%,24104,,Mordekaiser,53.47%,71514,,Illaoi,53.39%,33939,,Swain,53.37%,13295,,Sion,53.31%,44907,,Kayle,53.18%,43329,,Teemo,53.01%,59489,,Nasus,52.75%,48488,,Heimerdinger,52.54%,17586,,Olaf,52.39%,18714,,Ornn,52.32%,29344,,MonkeyKing,52.23%,6167,,TahmKench,52.11%,13800,,Zaahen,52.03%,84768,,Kayn,51.99%,5545,,Chogath,51.95%,41281,,Irelia,51.94%,33812,,Quinn,51.94%,20516,,Vayne,51.89%,18983,,Akali,51.81%,10461,,Shen,51.58%,33008,,Pantheon,51.54%,19897,,Jax,51.47%,52845,,Yasuo,51.46%,27646,,Yone,51.44%,43528,,Fiora,51.31%,33777,,Tryndamere,51.26%,32426,,Varus,51.07%,6478,,Darius,51.06%,85446,,Poppy,51.05%,7996,,Volibear,50.82%,31707,,Kennen,50.75%,14456,,Camille,50.70%,18344,,Aatrox,50.68%,52271,,Riven,50.44%,34653,,Sylas,50.32%,5938,,Ambessa,50.32%,31022,,Trundle,50.23%,12709,,Vladimir,50.11%,15264,,Gwen,49.99%,30400,,Gnar,49.70%,26571,,Gangplank,49.62%,28445,,Smolder,49.62%,6612,,Rumble,49.51%,13169,,Jayce,48.77%,19797,,Gragas,48.44%,13541,,MasterYi,47.57%,9148,,KSante,47.50%,22065,,,,,,,,,,,,,,,,,
Milio,sup,99.6%,S+,1 / 39,52.8 %,7.4 %,6.8 %,1767613,https://dpm.lol/champions/Milio/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Malphite,56.14%,73322,,Singed,55.67%,23469,,Mordekaiser,55.04%,67074,,Teemo,55.03%,47918,,Urgot,54.89%,27980,,Warwick,54.87%,12390,,Kayle,54.58%,41887,,Garen,54.26%,73271,,Vayne,54.17%,15744,,Kled,54.13%,13278,,Swain,54.04%,14825,,Sett,54.00%,65119,,MonkeyKing,53.94%,5523,,DrMundo,53.84%,55959,,Cassiopeia,53.81%,4964,,Varus,53.74%,5757,,Heimerdinger,53.70%,14351,,Nasus,53.52%,38428,,Quinn,53.48%,16841,,Sion,53.45%,40941,,Yorick,53.37%,40240,,Olaf,53.24%,16530,,Malzahar,53.18%,4710,,Sylas,53.10%,7120,,Kennen,53.10%,16093,,TahmKench,53.05%,12150,,Chogath,52.95%,37722,,Ornn,52.94%,30213,,Shen,52.89%,31728,,Jax,52.77%,46260,,Pantheon,52.73%,17464,,Zaahen,52.68%,79083,,Akali,52.51%,12241,,Vladimir,52.51%,19632,,Irelia,52.36%,31163,,Renekton,52.23%,36491,,Gnar,52.01%,24393,,Riven,51.82%,33604,,Volibear,51.80%,28925,,Gragas,51.80%,17210,,Camille,51.78%,19141,,Gwen,51.75%,33725,,Ryze,51.74%,5358,,Poppy,51.67%,8064,,Yone,51.53%,35853,,Darius,51.49%,70698,,Fiora,51.46%,31391,,Kayn,51.41%,4532,,Tryndamere,51.39%,25057,,Yasuo,51.24%,24890,,Aatrox,51.14%,48038,,Aurora,51.00%,4741,,Gangplank,50.88%,26056,,Ambessa,50.49%,29413,,Rumble,50.45%,14441,,Trundle,50.29%,9656,,Jayce,49.82%,18131,,KSante,49.32%,21473,,Smolder,49.27%,5297,,MasterYi,46.14%,7735,
