champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_top_1_name,synergy_top_1_winrate,synergy_top_1_games,synergy_top_1_lane_quality,synergy_top_2_name,synergy_top_2_winrate,synergy_top_2_games,synergy_top_2_lane_quality,synergy_top_3_name,synergy_top_3_winrate,synergy_top_3_games,synergy_top_3_lane_quality,synergy_top_4_name,synergy_top_4_winrate,synergy_top_4_games,synergy_top_4_lane_quality,synergy_top_5_name,synergy_top_5_winrate,synergy_top_5_games,synergy_top_5_lane_quality,synergy_top_6_name,synergy_top_6_winrate,synergy_top_6_games,synergy_top_6_lane_quality,synergy_top_7_name,synergy_top_7_winrate,synergy_top_7_games,synergy_top_7_lane_quality,synergy_top_8_name,synergy_top_8_winrate,synergy_top_8_games,synergy_top_8_lane_quality,synergy_top_9_name,synergy_top_9_winrate,synergy_top_9_games,synergy_top_9_lane_quality,synergy_top_10_name,synergy_top_10_winrate,synergy_top_10_games,synergy_top_10_lane_quality,synergy_top_11_name,synergy_top_11_winrate,synergy_top_11_games,synergy_top_11_lane_quality,synergy_top_12_name,synergy_top_12_winrate,synergy_top_12_games,synergy_top_12_lane_quality,synergy_top_13_name,synergy_top_13_winrate,synergy_top_13_games,synergy_top_13_lane_quality,synergy_top_14_name,synergy_top_14_winrate,synergy_top_14_games,synergy_top_14_lane_quality,synergy_top_15_name,synergy_top_15_winrate,synergy_top_15_games,synergy_top_15_lane_quality,synergy_top_16_name,synergy_top_16_winrate,synergy_top_16_games,synergy_top_16_lane_quality,synergy_top_17_name,synergy_top_17_winrate,synergy_top_17_games,synergy_top_17_lane_quality,synergy_top_18_name,synergy_top_18_winrate,synergy_top_18_games,synergy_top_18_lane_quality,synergy_top_19_name,synergy_top_19_winrate,synergy_top_19_games,synergy_top_19_lane_quality,synergy_top_20_name,synergy_top_20_winrate,synergy_top_20_games,synergy_top_20_lane_quality,synergy_top_21_name,synergy_top_21_winrate,synergy_top_21_games,synergy_top_21_lane_quality,synergy_top_22_name,synergy_top_22_winrate,synergy_top_22_games,synergy_top_22_lane_quality,synergy_top_23_name,synergy_top_23_winrate,synergy_top_23_games,synergy_top_23_lane_quality,synergy_top_24_name,synergy_top_24_winrate,synergy_top_24_games,synergy_top_24_lane_quality,synergy_top_25_name,synergy_top_25_winrate,synergy_top_25_games,synergy_top_25_lane_quality,synergy_top_26_name,synergy_top_26_winrate,synergy_top_26_games,synergy_top_26_lane_quality,synergy_top_27_name,synergy_top_27_winrate,synergy_top_27_games,synergy_top_27_lane_quality,synergy_top_28_name,synergy_top_28_winrate,synergy_top_28_games,synergy_top_28_lane_quality,synergy_top_29_name,synergy_top_29_winrate,synergy_top_29_games,synergy_top_29_lane_quality,synergy_top_30_name,synergy_top_30_winrate,synergy_top_30_games,synergy_top_30_lane_quality,synergy_top_31_name,synergy_top_31_winrate,synergy_top_31_games,synergy_top_31_lane_quality,synergy_top_32_name,synergy_top_32_winrate,synergy_top_32_games,synergy_top_32_lane_quality,synergy_top_33_name,synergy_top_33_winrate,synergy_top_33_games,synergy_top_33_lane_quality,synergy_top_34_name,synergy_top_34_winrate,synergy_top_34_games,synergy_top_34_lane_quality,synergy_top_35_name,synergy_top_35_winrate,synergy_top_35_games,synergy_top_35_lane_quality,synergy_top_36_name,synergy_top_36_winrate,synergy_top_36_games,synergy_top_36_lane_quality,synergy_top_37_name,synergy_top_37_winrate,synergy_top_37_games,synergy_top_37_lane_quality,synergy_top_38_name,synergy_top_38_winrate,synergy_top_38_games,synergy_top_38_lane_quality,synergy_top_39_name,synergy_top_39_winrate,synergy_top_39_games,synergy_top_39_lane_quality,synergy_top_40_name,synergy_top_40_winrate,synergy_top_40_games,synergy_top_40_lane_quality,synergy_top_41_name,synergy_top_41_winrate,synergy_top_41_games,synergy_top_41_lane_quality,synergy_top_42_name,synergy_top_42_winrate,synergy_top_42_games,synergy_top_42_lane_quality,synergy_top_43_name,synergy_top_43_winrate,synergy_top_43_games,synergy_top_43_lane_quality,synergy_top_44_name,synergy_top_44_winrate,synergy_top_44_games,synergy_top_44_lane_quality,synergy_top_45_name,synergy_top_45_winrate,synergy_top_45_games,synergy_top_45_lane_quality,synergy_top_46_name,synergy_top_46_winrate,synergy_top_46_games,synergy_top_46_lane_quality,synergy_top_47_name,synergy_top_47_winrate,synergy_top_47_games,synergy_top_47_lane_quality,synergy_top_48_name,synergy_top_48_winrate,synergy_top_48_games,synergy_top_48_lane_quality,synergy_top_49_name,synergy_top_49_winrate,synergy_top_49_games,synergy_top_49_lane_quality,synergy_top_50_name,synergy_top_50_winrate,synergy_top_50_games,synergy_top_50_lane_quality,synergy_top_51_name,synergy_top_51_winrate,synergy_top_51_games,synergy_top_51_lane_quality,synergy_top_52_name,synergy_top_52_winrate,synergy_top_52_games,synergy_top_52_lane_quality,synergy_top_53_name,synergy_top_53_winrate,synergy_top_53_games,synergy_top_53_lane_quality,synergy_top_54_name,synergy_top_54_winrate,synergy_top_54_games,synergy_top_54_lane_quality,synergy_top_55_name,synergy_top_55_winrate,synergy_top_55_games,synergy_top_55_lane_quality,synergy_top_56_name,synergy_top_56_winrate,synergy_top_56_games,synergy_top_56_lane_quality,synergy_top_57_name,synergy_top_57_winrate,synergy_top_57_games,synergy_top_57_lane_quality,synergy_top_58_name,synergy_top_58_winrate,synergy_top_58_games,synergy_top_58_lane_quality,synergy_top_59_name,synergy_top_59_winrate,synergy_top_59_games,synergy_top_59_lane_quality,synergy_top_60_name,synergy_top_60_winrate,synergy_top_60_games,synergy_top_60_lane_quality,synergy_top_61_name,synergy_top_61_winrate,synergy_top_61_games,synergy_top_61_lane_quality,synergy_top_62_name,synergy_top_62_winrate,synergy_top_62_games,synergy_top_62_lane_quality
Lulu,sup,98.5%,C,18 / 39,49.6 %,6.6 %,7.4 %,1588611,https://dpm.lol/champions/Lulu/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Malphite,52.49%,67316,,Zac,52.16%,3886,,Kayle,52.03%,33997,,Warwick,51.93%,10839,,Singed,51.72%,20010,,Swain,51.65%,12218,,Sylas,51.61%,7123,,Olaf,51.49%,14950,,Kled,51.17%,11528,,Mordekaiser,51.01%,57268,,Heimerdinger,50.98%,12135,,Sett,50.81%,55672,,Kennen,50.80%,15389,,Vayne,50.61%,14597,,MonkeyKing,50.60%,5081,,Teemo,50.58%,39646,,Cassiopeia,50.49%,4597,,Nasus,50.44%,33513,,DrMundo,50.28%,45359,,Urgot,50.25%,22206,,Garen,50.20%,61641,,Jax,50.08%,44007,,Sion,50.01%,37062,,Quinn,49.99%,14302,,Shen,49.96%,28255,,Malzahar,49.87%,3982,,Zaahen,49.85%,69498,,Akali,49.84%,11856,,Yorick,49.80%,33174,,Varus,49.79%,6158,,Poppy,49.76%,7975,,Illaoi,49.69%,21685,,Gwen,49.68%,27918,,Fiora,49.53%,28738,,Ornn,49.48%,28262,,Vladimir,49.43%,18376,,Chogath,49.36%,30449,,Volibear,49.35%,26694,,Riven,49.27%,29978,,Yasuo,49.15%,24267,,Aurora,49.05%,4061,,Camille,49.04%,18190,,Renekton,48.97%,35247,,TahmKench,48.83%,9725,,Darius,48.59%,61723,,Aatrox,48.48%,47484,,Pantheon,48.43%,15133,,Gnar,48.40%,23295,,Gragas,48.37%,16437,,Rumble,48.30%,15415,,Yone,48.20%,34493,,Tryndamere,48.17%,21438,,Ryze,48.13%,5610,,Kayn,47.76%,3993,,Trundle,47.67%,7883,,Ambessa,47.46%,30834,,Gangplank,47.46%,24706,,Jayce,46.74%,20294,,Sejuani,46.60%,3856,,KSante,46.03%,24414,,Smolder,45.97%,4944,,MasterYi,45.29%,6644,
Braum,sup,99.2%,C,19 / 39,50.8 %,4.6 %,3.1 %,1096777,https://dpm.lol/champions/Braum/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Swain,54.17%,8902,,Kayle,53.89%,25821,,Varus,53.50%,4686,,Urgot,53.38%,16172,,Malzahar,53.20%,2996,,Singed,53.03%,14108,,Malphite,52.83%,43791,,Mordekaiser,52.43%,41199,,Warwick,52.27%,7305,,Sett,52.17%,38172,,Teemo,52.16%,32565,,Sion,51.83%,23636,,Kled,51.80%,7715,,Vayne,51.65%,10922,,Garen,51.64%,43181,,Cassiopeia,51.62%,3423,,Fiora,51.55%,19664,,Quinn,51.42%,10593,,DrMundo,51.41%,30806,,Yorick,51.40%,23401,,Aurora,51.39%,3131,,Shen,51.35%,17530,,Ornn,51.34%,17069,,Kennen,51.22%,11709,,Olaf,51.21%,10253,,Zaahen,51.19%,48082,,Jax,51.08%,29313,,Sylas,51.05%,4782,,Illaoi,50.96%,15459,,Irelia,50.92%,19252,,Pantheon,50.84%,10519,,Smolder,50.81%,3891,,Renekton,50.74%,23407,,MonkeyKing,50.71%,3390,,TahmKench,50.61%,6587,,Akali,50.56%,8054,,Poppy,50.55%,4993,,Heimerdinger,50.53%,9755,,Nasus,50.41%,21811,,Yasuo,50.32%,16900,,Chogath,50.31%,20703,,Gnar,50.19%,15841,,Volibear,50.16%,17692,,Rumble,50.04%,11843,,Darius,49.91%,42128,,Riven,49.89%,19396,,Gwen,49.87%,21078,,Ryze,49.63%,3925,,Tryndamere,49.59%,15709,,Yone,49.54%,24352,,Aatrox,49.50%,30610,,Camille,49.30%,11663,,Gangplank,49.20%,16692,,Kayn,49.15%,2696,,Vladimir,49.07%,12505,,Gragas,48.85%,11062,,Ambessa,48.63%,20876,,Jayce,48.57%,14059,,Trundle,47.46%,6024,,KSante,46.62%,14845,,Sejuani,45.78%,2763,,MasterYi,45.04%,4794,
Nasus,top,80.6%,C,18 / 50,50.7 %,4.5 %,3.7 %,1086135,https://dpm.lol/champions/Nasus/build?lane=top&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blitzcrank,sup,98.6%,C,20 / 39,49.1 %,5.7 %,13.9 %,1372263,https://dpm.lol/champions/Blitzcrank/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Singed,52.09%,17129,,Kayle,52.03%,29595,,Malphite,52.00%,55780,,Swain,51.94%,10057,,Cassiopeia,51.47%,3744,,Urgot,51.35%,19510,,DrMundo,51.34%,40585,,Heimerdinger,51.29%,13255,,Yorick,50.84%,31161,,Sett,50.80%,51915,,Aurora,50.73%,3341,,Teemo,50.71%,42369,,Sion,50.69%,29084,,Mordekaiser,50.59%,54886,,Illaoi,50.29%,21396,,Warwick,50.24%,9261,,Ryze,50.24%,4620,,Ornn,50.15%,20229,,Garen,50.10%,57395,,Malzahar,50.01%,3691,,Kled,49.91%,9149,,Sylas,49.81%,6039,,Chogath,49.80%,26134,,Kennen,49.78%,13302,,TahmKench,49.21%,8547,,Shen,49.19%,20571,,Irelia,49.08%,24224,,MonkeyKing,49.06%,4148,,Nasus,48.98%,29647,,Jax,48.94%,36662,,Olaf,48.84%,13112,,Vladimir,48.82%,14184,,Zaahen,48.82%,57682,,Renekton,48.81%,29317,,Quinn,48.77%,12730,,Varus,48.70%,5663,,Vayne,48.61%,13403,,Rumble,48.51%,13358,,Volibear,48.33%,22679,,Fiora,48.20%,23564,,Yasuo,48.05%,21159,,Gwen,47.97%,25250,,Aatrox,47.92%,38986,,Gangplank,47.91%,19343,,Yone,47.85%,33007,,Darius,47.72%,55597,,Jayce,47.71%,17503,,Smolder,47.67%,5051,,Poppy,47.65%,5740,,Gnar,47.48%,18270,,Riven,47.35%,22682,,Tryndamere,47.28%,20205,,Ambessa,47.16%,24742,,Camille,46.80%,13538,,Pantheon,46.80%,13257,,Gragas,46.68%,12269,,Trundle,46.44%,7476,,Kayn,46.09%,3463,,KSante,44.41%,18482,,MasterYi,43.82%,5504,,,,,,,,,
Jarvan IV,jun,92.1%,C,16 / 52,50.9 %,4.7 %,1.5 %,1128579,https://dpm.lol/champions/JarvanIV/build?lane=jungle&tier=all&platform=all&timeframe=15.24,False,Kayle,54.38%,26915,,Malphite,53.55%,48481,,Cassiopeia,53.35%,3726,,Sett,53.14%,36242,,Urgot,52.77%,16127,,Teemo,52.71%,32621,,Swain,52.66%,9673,,Kled,52.64%,7621,,Warwick,52.55%,7473,,Mordekaiser,52.50%,42979,,Heimerdinger,52.47%,9543,,Vayne,52.31%,11083,,Malzahar,52.11%,3241,,DrMundo,52.04%,32812,,Kennen,52.01%,12365,,Chogath,51.99%,22939,,Yorick,51.82%,22995,,Singed,51.58%,15232,,Ryze,51.37%,4121,,MonkeyKing,51.31%,3586,,Shen,51.27%,18105,,Garen,51.26%,44516,,Illaoi,51.21%,15250,,Pantheon,51.08%,10454,,Sion,51.07%,23898,,TahmKench,51.03%,6621,,Olaf,50.99%,9816,,Nasus,50.96%,22393,,Zaahen,50.96%,46632,,Vladimir,50.87%,13702,,Ornn,50.84%,18229,,Quinn,50.84%,10334,,Gnar,50.82%,15542,,Fiora,50.79%,19585,,Volibear,50.74%,17987,,Varus,50.72%,4639,,Jax,50.71%,30331,,Poppy,50.71%,4952,,Renekton,50.69%,23780,,Aurora,50.53%,3501,,Irelia,50.44%,19347,,Aatrox,50.23%,32379,,Gwen,50.20%,22372,,Sylas,50.16%,5481,,Riven,50.11%,20456,,Akali,50.07%,8912,,Yasuo,50.04%,18062,,Yone,49.98%,24492,,Darius,49.85%,41790,,Tryndamere,49.83%,15805,,Rumble,49.75%,15388,,Gragas,49.21%,11611,,Camille,48.93%,12552,,Ambessa,48.62%,20839,,Gangplank,48.61%,17107,,Jayce,48.33%,15054,,Trundle,47.73%,5697,,MasterYi,47.61%,4753,,Smolder,47.07%,4483,,KSante,45.75%,14550,,,,,,,,,
