champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,matchup_mid_1_name,matchup_mid_1_winrate,matchup_mid_1_games,matchup_mid_1_lane_quality,matchup_mid_2_name,matchup_mid_2_winrate,matchup_mid_2_games,matchup_mid_2_lane_quality,matchup_mid_3_name,matchup_mid_3_winrate,matchup_mid_3_games,matchup_mid_3_lane_quality,matchup_mid_4_name,matchup_mid_4_winrate,matchup_mid_4_games,matchup_mid_4_lane_quality,matchup_mid_5_name,matchup_mid_5_winrate,matchup_mid_5_games,matchup_mid_5_lane_quality,matchup_mid_6_name,matchup_mid_6_winrate,matchup_mid_6_games,matchup_mid_6_lane_quality,matchup_mid_7_name,matchup_mid_7_winrate,matchup_mid_7_games,matchup_mid_7_lane_quality,matchup_mid_8_name,matchup_mid_8_winrate,matchup_mid_8_games,matchup_mid_8_lane_quality,matchup_mid_9_name,matchup_mid_9_winrate,matchup_mid_9_games,matchup_mid_9_lane_quality,matchup_mid_10_name,matchup_mid_10_winrate,matchup_mid_10_games,matchup_mid_10_lane_quality,matchup_mid_11_name,matchup_mid_11_winrate,matchup_mid_11_games,matchup_mid_11_lane_quality,matchup_mid_12_name,matchup_mid_12_winrate,matchup_mid_12_games,matchup_mid_12_lane_quality,matchup_mid_13_name,matchup_mid_13_winrate,matchup_mid_13_games,matchup_mid_13_lane_quality,matchup_mid_14_name,matchup_mid_14_winrate,matchup_mid_14_games,matchup_mid_14_lane_quality,matchup_mid_15_name,matchup_mid_15_winrate,matchup_mid_15_games,matchup_mid_15_lane_quality,matchup_mid_16_name,matchup_mid_16_winrate,matchup_mid_16_games,matchup_mid_16_lane_quality,matchup_mid_17_name,matchup_mid_17_winrate,matchup_mid_17_games,matchup_mid_17_lane_quality,matchup_mid_18_name,matchup_mid_18_winrate,matchup_mid_18_games,matchup_mid_18_lane_quality,matchup_mid_19_name,matchup_mid_19_winrate,matchup_mid_19_games,matchup_mid_19_lane_quality,matchup_mid_20_name,matchup_mid_20_winrate,matchup_mid_20_games,matchup_mid_20_lane_quality,matchup_mid_21_name,matchup_mid_21_winrate,matchup_mid_21_games,matchup_mid_21_lane_quality,matchup_mid_22_name,matchup_mid_22_winrate,matchup_mid_22_games,matchup_mid_22_lane_quality,matchup_mid_23_name,matchup_mid_23_winrate,matchup_mid_23_games,matchup_mid_23_lane_quality,matchup_mid_24_name,matchup_mid_24_winrate,matchup_mid_24_games,matchup_mid_24_lane_quality,matchup_mid_25_name,matchup_mid_25_winrate,matchup_mid_25_games,matchup_mid_25_lane_quality,matchup_mid_26_name,matchup_mid_26_winrate,matchup_mid_26_games,matchup_mid_26_lane_quality,matchup_mid_27_name,matchup_mid_27_winrate,matchup_mid_27_games,matchup_mid_27_lane_quality,matchup_mid_28_name,matchup_mid_28_winrate,matchup_mid_28_games,matchup_mid_28_lane_quality,matchup_mid_29_name,matchup_mid_29_winrate,matchup_mid_29_games,matchup_mid_29_lane_quality,matchup_mid_30_name,matchup_mid_30_winrate,matchup_mid_30_games,matchup_mid_30_lane_quality,matchup_mid_31_name,matchup_mid_31_winrate,matchup_mid_31_games,matchup_mid_31_lane_quality,matchup_mid_32_name,matchup_mid_32_winrate,matchup_mid_32_games,matchup_mid_32_lane_quality,matchup_mid_33_name,matchup_mid_33_winrate,matchup_mid_33_games,matchup_mid_33_lane_quality,matchup_mid_34_name,matchup_mid_34_winrate,matchup_mid_34_games,matchup_mid_34_lane_quality,matchup_mid_35_name,matchup_mid_35_winrate,matchup_mid_35_games,matchup_mid_35_lane_quality,matchup_mid_36_name,matchup_mid_36_winrate,matchup_mid_36_games,matchup_mid_36_lane_quality,matchup_mid_37_name,matchup_mid_37_winrate,matchup_mid_37_games,matchup_mid_37_lane_quality,matchup_mid_38_name,matchup_mid_38_winrate,matchup_mid_38_games,matchup_mid_38_lane_quality,matchup_mid_39_name,matchup_mid_39_winrate,matchup_mid_39_games,matchup_mid_39_lane_quality,matchup_mid_40_name,matchup_mid_40_winrate,matchup_mid_40_games,matchup_mid_40_lane_quality,matchup_mid_41_name,matchup_mid_41_winrate,matchup_mid_41_games,matchup_mid_41_lane_quality,matchup_mid_42_name,matchup_mid_42_winrate,matchup_mid_42_games,matchup_mid_42_lane_quality,matchup_mid_43_name,matchup_mid_43_winrate,matchup_mid_43_games,matchup_mid_43_lane_quality,matchup_mid_44_name,matchup_mid_44_winrate,matchup_mid_44_games,matchup_mid_44_lane_quality,matchup_mid_45_name,matchup_mid_45_winrate,matchup_mid_45_games,matchup_mid_45_lane_quality,matchup_mid_46_name,matchup_mid_46_winrate,matchup_mid_46_games,matchup_mid_46_lane_quality,matchup_mid_47_name,matchup_mid_47_winrate,matchup_mid_47_games,matchup_mid_47_lane_quality,matchup_mid_48_name,matchup_mid_48_winrate,matchup_mid_48_games,matchup_mid_48_lane_quality,matchup_mid_49_name,matchup_mid_49_winrate,matchup_mid_49_games,matchup_mid_49_lane_quality,matchup_mid_50_name,matchup_mid_50_winrate,matchup_mid_50_games,matchup_mid_50_lane_quality,matchup_mid_51_name,matchup_mid_51_winrate,matchup_mid_51_games,matchup_mid_51_lane_quality,matchup_mid_52_name,matchup_mid_52_winrate,matchup_mid_52_games,matchup_mid_52_lane_quality,matchup_mid_53_name,matchup_mid_53_winrate,matchup_mid_53_games,matchup_mid_53_lane_quality,matchup_mid_54_name,matchup_mid_54_winrate,matchup_mid_54_games,matchup_mid_54_lane_quality
Olaf,top,83.7%,D,28 / 50,50.5 %,1.9 %,1.1 %,457428,https://dpm.lol/champions/Olaf/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Taliyah,55.27%,3128,,Azir,55.15%,4450,,Mel,54.06%,17186,,Galio,53.29%,8345,,Zoe,52.84%,7897,,TwistedFate,52.72%,6299,,Qiyana,52.48%,4190,,Cassiopeia,52.24%,4112,,Orianna,52.17%,10595,,Sylas,52.13%,14152,,Smolder,51.92%,2758,,Annie,51.77%,3535,,Vex,51.66%,7993,,Syndra,51.65%,12961,,Hwei,51.64%,7083,,Jayce,51.62%,1513,,Kennen,51.47%,2662,,Malzahar,50.96%,21088,,Yone,50.92%,14983,,Xerath,50.88%,8497,,Viktor,50.67%,13152,,Lissandra,50.62%,5946,,Irelia,50.59%,6673,,Zed,50.56%,14208,,Yasuo,50.50%,21986,,Ziggs,50.12%,2484,,Morgana,50.00%,5106,,Anivia,49.98%,5596,,Katarina,49.90%,15461,,Leblanc,49.88%,9091,,Neeko,49.84%,1565,,Talon,49.76%,3113,,Lux,49.74%,11877,,Chogath,49.70%,1644,,Ryze,49.65%,5873,,Kassadin,49.61%,5277,,Diana,49.58%,10571,,Pantheon,49.55%,1883,,Aurora,49.43%,5003,,Velkoz,49.27%,3280,,Veigar,49.22%,16403,,Ekko,48.98%,7806,,Ahri,48.81%,21703,,Brand,48.68%,3065,,Akali,48.62%,15246,,Akshan,48.46%,5795,,Naafiri,48.37%,6304,,Heimerdinger,48.32%,1397,,Malphite,48.32%,2972,,Fizz,48.29%,12779,,Swain,47.75%,4630,,Vladimir,47.67%,6042,,AurelionSol,47.65%,5798,,Kayle,44.70%,2387,
Shyvana,jun,91.7%,D,25 / 52,50.8 %,1.4 %,0.3 %,340307,https://dpm.lol/champions/Shyvana/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Azir,55.96%,3122,,Qiyana,55.22%,3135,,Taliyah,53.83%,2021,,Mel,53.41%,12746,,Zoe,53.38%,5575,,Orianna,53.36%,6688,,Ziggs,52.50%,2023,,Annie,52.42%,2686,,Cassiopeia,52.35%,2680,,TwistedFate,52.24%,4305,,Sylas,52.11%,10170,,Leblanc,52.08%,6553,,Katarina,51.93%,12263,,Yone,51.75%,10603,,Lissandra,51.44%,3948,,Vex,51.39%,5991,,Akshan,51.30%,4454,,Ryze,51.25%,4117,,Neeko,51.22%,1107,,Galio,51.20%,5971,,Heimerdinger,51.12%,1254,,Anivia,51.10%,3906,,Zed,51.08%,10675,,Smolder,50.93%,2213,,Veigar,50.60%,12581,,Syndra,50.49%,9077,,Talon,50.45%,2218,,Xerath,50.44%,6114,,Kennen,50.29%,1730,,Malzahar,50.26%,14771,,Kassadin,50.20%,4022,,Akali,50.19%,12044,,Aurora,50.17%,3721,,Ahri,50.13%,16477,,Fizz,50.12%,10093,,AurelionSol,50.12%,4533,,Hwei,49.81%,5146,,Naafiri,49.74%,5107,,Yasuo,49.72%,16479,,Chogath,49.69%,1308,,Pantheon,49.49%,1370,,Irelia,49.38%,4735,,Ekko,49.29%,6283,,Diana,49.19%,8352,,Morgana,48.92%,3792,,Viktor,48.73%,8678,,Brand,48.57%,2419,,Velkoz,48.49%,2681,,Kayle,48.30%,2122,,Lux,48.11%,9432,,Malphite,47.84%,2569,,Swain,46.32%,3666,,,,,,,,,
