champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,matchup_mid_1_name,matchup_mid_1_winrate,matchup_mid_1_games,matchup_mid_1_lane_quality,matchup_mid_2_name,matchup_mid_2_winrate,matchup_mid_2_games,matchup_mid_2_lane_quality,matchup_mid_3_name,matchup_mid_3_winrate,matchup_mid_3_games,matchup_mid_3_lane_quality,matchup_mid_4_name,matchup_mid_4_winrate,matchup_mid_4_games,matchup_mid_4_lane_quality,matchup_mid_5_name,matchup_mid_5_winrate,matchup_mid_5_games,matchup_mid_5_lane_quality,matchup_mid_6_name,matchup_mid_6_winrate,matchup_mid_6_games,matchup_mid_6_lane_quality,matchup_mid_7_name,matchup_mid_7_winrate,matchup_mid_7_games,matchup_mid_7_lane_quality,matchup_mid_8_name,matchup_mid_8_winrate,matchup_mid_8_games,matchup_mid_8_lane_quality,matchup_mid_9_name,matchup_mid_9_winrate,matchup_mid_9_games,matchup_mid_9_lane_quality,matchup_mid_10_name,matchup_mid_10_winrate,matchup_mid_10_games,matchup_mid_10_lane_quality,matchup_mid_11_name,matchup_mid_11_winrate,matchup_mid_11_games,matchup_mid_11_lane_quality,matchup_mid_12_name,matchup_mid_12_winrate,matchup_mid_12_games,matchup_mid_12_lane_quality,matchup_mid_13_name,matchup_mid_13_winrate,matchup_mid_13_games,matchup_mid_13_lane_quality,matchup_mid_14_name,matchup_mid_14_winrate,matchup_mid_14_games,matchup_mid_14_lane_quality,matchup_mid_15_name,matchup_mid_15_winrate,matchup_mid_15_games,matchup_mid_15_lane_quality,matchup_mid_16_name,matchup_mid_16_winrate,matchup_mid_16_games,matchup_mid_16_lane_quality,matchup_mid_17_name,matchup_mid_17_winrate,matchup_mid_17_games,matchup_mid_17_lane_quality,matchup_mid_18_name,matchup_mid_18_winrate,matchup_mid_18_games,matchup_mid_18_lane_quality,matchup_mid_19_name,matchup_mid_19_winrate,matchup_mid_19_games,matchup_mid_19_lane_quality,matchup_mid_20_name,matchup_mid_20_winrate,matchup_mid_20_games,matchup_mid_20_lane_quality,matchup_mid_21_name,matchup_mid_21_winrate,matchup_mid_21_games,matchup_mid_21_lane_quality,matchup_mid_22_name,matchup_mid_22_winrate,matchup_mid_22_games,matchup_mid_22_lane_quality,matchup_mid_23_name,matchup_mid_23_winrate,matchup_mid_23_games,matchup_mid_23_lane_quality,matchup_mid_24_name,matchup_mid_24_winrate,matchup_mid_24_games,matchup_mid_24_lane_quality,matchup_mid_25_name,matchup_mid_25_winrate,matchup_mid_25_games,matchup_mid_25_lane_quality,matchup_mid_26_name,matchup_mid_26_winrate,matchup_mid_26_games,matchup_mid_26_lane_quality,matchup_mid_27_name,matchup_mid_27_winrate,matchup_mid_27_games,matchup_mid_27_lane_quality,matchup_mid_28_name,matchup_mid_28_winrate,matchup_mid_28_games,matchup_mid_28_lane_quality,matchup_mid_29_name,matchup_mid_29_winrate,matchup_mid_29_games,matchup_mid_29_lane_quality,matchup_mid_30_name,matchup_mid_30_winrate,matchup_mid_30_games,matchup_mid_30_lane_quality,matchup_mid_31_name,matchup_mid_31_winrate,matchup_mid_31_games,matchup_mid_31_lane_quality,matchup_mid_32_name,matchup_mid_32_winrate,matchup_mid_32_games,matchup_mid_32_lane_quality,matchup_mid_33_name,matchup_mid_33_winrate,matchup_mid_33_games,matchup_mid_33_lane_quality,matchup_mid_34_name,matchup_mid_34_winrate,matchup_mid_34_games,matchup_mid_34_lane_quality,matchup_mid_35_name,matchup_mid_35_winrate,matchup_mid_35_games,matchup_mid_35_lane_quality,matchup_mid_36_name,matchup_mid_36_winrate,matchup_mid_36_games,matchup_mid_36_lane_quality,matchup_mid_37_name,matchup_mid_37_winrate,matchup_mid_37_games,matchup_mid_37_lane_quality,matchup_mid_38_name,matchup_mid_38_winrate,matchup_mid_38_games,matchup_mid_38_lane_quality,matchup_mid_39_name,matchup_mid_39_winrate,matchup_mid_39_games,matchup_mid_39_lane_quality,matchup_mid_40_name,matchup_mid_40_winrate,matchup_mid_40_games,matchup_mid_40_lane_quality,matchup_mid_41_name,matchup_mid_41_winrate,matchup_mid_41_games,matchup_mid_41_lane_quality,matchup_mid_42_name,matchup_mid_42_winrate,matchup_mid_42_games,matchup_mid_42_lane_quality,matchup_mid_43_name,matchup_mid_43_winrate,matchup_mid_43_games,matchup_mid_43_lane_quality,matchup_mid_44_name,matchup_mid_44_winrate,matchup_mid_44_games,matchup_mid_44_lane_quality,matchup_mid_45_name,matchup_mid_45_winrate,matchup_mid_45_games,matchup_mid_45_lane_quality,matchup_mid_46_name,matchup_mid_46_winrate,matchup_mid_46_games,matchup_mid_46_lane_quality,matchup_mid_47_name,matchup_mid_47_winrate,matchup_mid_47_games,matchup_mid_47_lane_quality,matchup_mid_48_name,matchup_mid_48_winrate,matchup_mid_48_games,matchup_mid_48_lane_quality,matchup_mid_49_name,matchup_mid_49_winrate,matchup_mid_49_games,matchup_mid_49_lane_quality,matchup_mid_50_name,matchup_mid_50_winrate,matchup_mid_50_games,matchup_mid_50_lane_quality,matchup_mid_51_name,matchup_mid_51_winrate,matchup_mid_51_games,matchup_mid_51_lane_quality,matchup_mid_52_name,matchup_mid_52_winrate,matchup_mid_52_games,matchup_mid_52_lane_quality,matchup_mid_53_name,matchup_mid_53_winrate,matchup_mid_53_games,matchup_mid_53_lane_quality,matchup_mid_54_name,matchup_mid_54_winrate,matchup_mid_54_games,matchup_mid_54_lane_quality,matchup_mid_55_name,matchup_mid_55_winrate,matchup_mid_55_games,matchup_mid_55_lane_quality,matchup_mid_56_name,matchup_mid_56_winrate,matchup_mid_56_games,matchup_mid_56_lane_quality,matchup_mid_57_name,matchup_mid_57_winrate,matchup_mid_57_games,matchup_mid_57_lane_quality,matchup_mid_58_name,matchup_mid_58_winrate,matchup_mid_58_games,matchup_mid_58_lane_quality,matchup_mid_59_name,matchup_mid_59_winrate,matchup_mid_59_games,matchup_mid_59_lane_quality,matchup_mid_60_name,matchup_mid_60_winrate,matchup_mid_60_games,matchup_mid_60_lane_quality
Ekko,jun,51.2%,C,21 / 52,50.2 %,3.9 %,2.2 %,947008,https://dpm.lol/champions/Ekko/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Azir,55.82%,8698,,Taliyah,53.19%,6668,,Mel,52.80%,35127,,Orianna,52.59%,19956,,Zoe,52.24%,16856,,Hwei,52.08%,14092,,Smolder,51.96%,5901,,Yone,51.93%,29135,,Aurora,51.91%,11004,,Leblanc,51.87%,20358,,Galio,51.40%,19601,,Qiyana,51.21%,9964,,Zed,51.17%,31203,,Syndra,51.15%,24759,,Viktor,51.04%,25864,,Heimerdinger,50.96%,2930,,Brand,50.90%,5921,,Jayce,50.60%,3142,,AurelionSol,50.48%,11175,,Ziggs,50.38%,5042,,TwistedFate,50.33%,12840,,Lissandra,50.30%,12659,,Katarina,50.27%,35953,,Neeko,50.26%,3064,,Akali,50.22%,36315,,Ryze,50.21%,13037,,Irelia,50.12%,14112,,Cassiopeia,50.09%,7549,,Xerath,49.72%,15618,,Sylas,49.69%,34070,,Akshan,49.67%,12767,,Velkoz,49.66%,6411,,Yasuo,49.60%,46345,,Anivia,49.58%,11060,,Ahri,49.50%,45404,,Fizz,49.24%,27731,,Chogath,49.15%,3518,,Kassadin,49.08%,13280,,Vladimir,49.01%,15485,,Talon,48.81%,7030,,Lux,48.75%,25007,,Vex,48.59%,16870,,Veigar,48.47%,31279,,Diana,48.36%,23579,,Pantheon,48.32%,3992,,Kennen,48.23%,4727,,Swain,48.19%,9085,,Malzahar,48.06%,39107,,Morgana,48.01%,9831,,Kayle,47.90%,5871,,Malphite,47.58%,6932,,Naafiri,47.54%,12966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bard,sup,98.2%,C,27 / 39,50.2 %,4.3 %,1.7 %,1035916,https://dpm.lol/champions/Bard/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Azir,55.39%,11120,,Mel,53.10%,37493,,Orianna,52.96%,26496,,Taliyah,52.82%,8586,,Yone,52.27%,29245,,Smolder,52.03%,6862,,Zoe,51.96%,19310,,Zed,51.60%,32224,,Ryze,51.45%,14872,,Sylas,51.43%,31576,,Hwei,51.42%,17147,,Jayce,51.28%,3836,,Galio,51.13%,18406,,Qiyana,51.02%,10901,,TwistedFate,50.94%,16087,,Leblanc,50.79%,22056,,Akshan,50.74%,15238,,Lissandra,50.56%,13128,,Yasuo,50.55%,45496,,Aurora,50.53%,12296,,Irelia,50.43%,13953,,Cassiopeia,50.39%,8281,,Chogath,50.32%,3798,,Akali,50.19%,35130,,Talon,50.15%,7782,,Neeko,50.03%,3150,,Vex,49.75%,16023,,Syndra,49.67%,32881,,Viktor,49.65%,33029,,Xerath,49.57%,18878,,Katarina,49.51%,38190,,Vladimir,49.46%,15964,,Ekko,49.43%,17762,,Fizz,49.09%,27277,,Ziggs,49.06%,5526,,Kennen,48.94%,5280,,Diana,48.85%,22202,,Veigar,48.83%,29604,,Lux,48.82%,26108,,Ahri,48.77%,49839,,Annie,48.76%,7887,,AurelionSol,48.68%,12610,,Velkoz,48.63%,8119,,Kassadin,48.46%,13920,,Naafiri,48.33%,13709,,Malphite,47.86%,6650,,Pantheon,47.55%,3798,,Swain,47.53%,10672,,Malzahar,47.36%,40653,,Morgana,46.98%,10742,,Kayle,46.74%,7385,,Brand,46.65%,6021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cho'Gath,top,64.4%,C,23 / 50,50.2 %,4.0 %,1.9 %,971948,https://dpm.lol/champions/Chogath/build?lane=top&tier=all&platform=all&timeframe=15.24,False,Azir,54.80%,9272,,Jayce,53.06%,3004,,Orianna,52.65%,18959,,Qiyana,52.64%,8954,,Zed,52.30%,30701,,Mel,52.29%,36475,,Katarina,52.25%,35616,,Zoe,52.10%,16136,,Taliyah,52.06%,5815,,Ryze,52.00%,11772,,Leblanc,51.89%,18668,,Lissandra,51.83%,11827,,Sylas,51.79%,31603,,Akali,51.79%,34762,,Aurora,51.75%,10888,,Cassiopeia,51.47%,7841,,Vladimir,51.46%,15049,,Neeko,51.43%,3142,,Fizz,51.12%,28673,,Akshan,51.07%,12411,,TwistedFate,50.90%,12270,,Kassadin,50.71%,11345,,Vex,50.57%,16718,,Annie,50.50%,7673,,Yone,50.37%,30648,,Ekko,50.35%,17648,,Talon,50.01%,6139,,Yasuo,49.97%,47967,,Irelia,49.92%,12617,,Kennen,49.87%,5021,,Diana,49.87%,22970,,Galio,49.79%,17584,,Hwei,49.26%,15034,,Ahri,49.24%,47421,,Syndra,49.23%,25917,,Smolder,49.22%,6270,,Veigar,49.20%,36249,,Malphite,49.02%,9312,,Pantheon,48.98%,3918,,Naafiri,48.76%,13748,,Heimerdinger,48.62%,3651,,Xerath,48.55%,16486,,Anivia,48.44%,11432,,Lux,48.15%,26170,,Viktor,47.68%,24715,,Velkoz,47.65%,7652,,Malzahar,47.56%,42522,,AurelionSol,46.48%,13157,,Kayle,46.14%,5754,,Morgana,45.93%,10548,,Swain,45.50%,10288,,Brand,44.99%,7321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poppy,sup,61.7%,C,28 / 39,50.6 %,2.3 %,2.5 %,542013,https://dpm.lol/champions/Poppy/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Azir,55.70%,6388,,Tristana,55.35%,1673,,Sylas,54.27%,18157,,Jayce,53.83%,1724,,Leblanc,53.50%,11272,,Qiyana,53.41%,5175,,Irelia,53.33%,7692,,Mel,53.12%,19792,,Akali,53.08%,20894,,Yone,52.94%,17505,,Yasuo,52.41%,26754,,Zed,51.96%,15497,,TwistedFate,51.90%,7774,,Aurora,51.77%,6315,,Orianna,51.74%,14511,,Taliyah,51.53%,4918,,Naafiri,51.50%,7511,,Galio,51.48%,10836,,Zoe,51.23%,9237,,Ryze,51.13%,8148,,Akshan,51.02%,6770,,Smolder,51.01%,3554,,Katarina,50.86%,18143,,Talon,50.81%,3950,,Ekko,50.80%,9505,,Cassiopeia,50.59%,4410,,Fizz,50.59%,14488,,Pantheon,50.50%,2398,,Annie,50.42%,3816,,Chogath,49.97%,1955,,Ziggs,49.75%,2792,,Ahri,49.51%,26730,,Kassadin,49.46%,5878,,Hwei,49.44%,8997,,Diana,49.37%,12853,,AurelionSol,49.30%,6848,,Anivia,49.29%,6596,,Syndra,48.99%,15431,,Vex,48.96%,8964,,Xerath,48.87%,9089,,Vladimir,48.74%,7349,,Viktor,48.10%,17086,,Kennen,48.10%,2420,,Lissandra,47.99%,6510,,Lux,47.98%,12649,,Brand,47.78%,3497,,Velkoz,47.71%,3626,,Kayle,47.48%,3172,,Veigar,47.34%,16475,,Malzahar,46.83%,20658,,Morgana,46.65%,5065,,Malphite,46.58%,3738,,Heimerdinger,46.55%,1637,,Swain,45.82%,5332,,,,,,,,,,,,,,,,,,,,,,,,,
Vayne,top,17.4%,C,24 / 50,50.0 %,1.9 %,7.7 %,458352,https://dpm.lol/champions/Vayne/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Azir,56.68%,4312,,Sylas,52.78%,13853,,Ryze,52.62%,5350,,Smolder,52.43%,3124,,Yone,52.21%,14598,,Galio,52.15%,8060,,Mel,52.13%,16126,,Orianna,51.95%,9706,,Zed,51.91%,15384,,Hwei,51.73%,6633,,Annie,51.60%,3504,,Aurora,51.56%,4820,,Zoe,51.42%,7873,,Taliyah,51.32%,3069,,Leblanc,50.93%,9521,,Chogath,50.80%,2691,,Qiyana,50.62%,4307,,Akali,50.53%,16305,,Vladimir,50.47%,6370,,Irelia,50.44%,5991,,Katarina,50.41%,17462,,Kassadin,50.06%,5569,,Anivia,49.99%,4947,,Lissandra,49.97%,5583,,Akshan,49.93%,5354,,Viktor,49.85%,11968,,Swain,49.84%,4258,,Ahri,49.81%,21016,,Xerath,49.79%,8303,,Brand,49.72%,3001,,Velkoz,49.61%,3167,,Mordekaiser,49.55%,1457,,Syndra,49.55%,12312,,Yasuo,49.45%,21689,,AurelionSol,49.41%,5436,,Ekko,49.36%,7925,,Kayle,49.30%,2702,,Zaahen,49.19%,1549,,Veigar,49.17%,15258,,Neeko,49.07%,1392,,Lux,49.05%,11689,,Kennen,48.87%,1954,,Talon,48.70%,3068,,TwistedFate,48.70%,6173,,Cassiopeia,48.52%,3302,,Morgana,48.52%,4613,,Darius,48.45%,1453,,Ziggs,48.37%,2456,,Fizz,48.00%,14168,,Sion,47.47%,1816,,Pantheon,47.01%,1740,,Garen,46.64%,2841,,Vex,46.51%,7725,,Malzahar,46.34%,17577,,Naafiri,46.34%,5999,,Diana,46.31%,10926,,Sett,45.97%,1638,,DrMundo,45.67%,1638,,Heimerdinger,45.07%,1389,,Malphite,44.24%,2457,
