champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,matchup_mid_1_name,matchup_mid_1_winrate,matchup_mid_1_games,matchup_mid_1_lane_quality,matchup_mid_2_name,matchup_mid_2_winrate,matchup_mid_2_games,matchup_mid_2_lane_quality,matchup_mid_3_name,matchup_mid_3_winrate,matchup_mid_3_games,matchup_mid_3_lane_quality,matchup_mid_4_name,matchup_mid_4_winrate,matchup_mid_4_games,matchup_mid_4_lane_quality,matchup_mid_5_name,matchup_mid_5_winrate,matchup_mid_5_games,matchup_mid_5_lane_quality,matchup_mid_6_name,matchup_mid_6_winrate,matchup_mid_6_games,matchup_mid_6_lane_quality,matchup_mid_7_name,matchup_mid_7_winrate,matchup_mid_7_games,matchup_mid_7_lane_quality,matchup_mid_8_name,matchup_mid_8_winrate,matchup_mid_8_games,matchup_mid_8_lane_quality,matchup_mid_9_name,matchup_mid_9_winrate,matchup_mid_9_games,matchup_mid_9_lane_quality,matchup_mid_10_name,matchup_mid_10_winrate,matchup_mid_10_games,matchup_mid_10_lane_quality,matchup_mid_11_name,matchup_mid_11_winrate,matchup_mid_11_games,matchup_mid_11_lane_quality,matchup_mid_12_name,matchup_mid_12_winrate,matchup_mid_12_games,matchup_mid_12_lane_quality,matchup_mid_13_name,matchup_mid_13_winrate,matchup_mid_13_games,matchup_mid_13_lane_quality,matchup_mid_14_name,matchup_mid_14_winrate,matchup_mid_14_games,matchup_mid_14_lane_quality,matchup_mid_15_name,matchup_mid_15_winrate,matchup_mid_15_games,matchup_mid_15_lane_quality,matchup_mid_16_name,matchup_mid_16_winrate,matchup_mid_16_games,matchup_mid_16_lane_quality,matchup_mid_17_name,matchup_mid_17_winrate,matchup_mid_17_games,matchup_mid_17_lane_quality,matchup_mid_18_name,matchup_mid_18_winrate,matchup_mid_18_games,matchup_mid_18_lane_quality,matchup_mid_19_name,matchup_mid_19_winrate,matchup_mid_19_games,matchup_mid_19_lane_quality,matchup_mid_20_name,matchup_mid_20_winrate,matchup_mid_20_games,matchup_mid_20_lane_quality,matchup_mid_21_name,matchup_mid_21_winrate,matchup_mid_21_games,matchup_mid_21_lane_quality,matchup_mid_22_name,matchup_mid_22_winrate,matchup_mid_22_games,matchup_mid_22_lane_quality,matchup_mid_23_name,matchup_mid_23_winrate,matchup_mid_23_games,matchup_mid_23_lane_quality,matchup_mid_24_name,matchup_mid_24_winrate,matchup_mid_24_games,matchup_mid_24_lane_quality,matchup_mid_25_name,matchup_mid_25_winrate,matchup_mid_25_games,matchup_mid_25_lane_quality,matchup_mid_26_name,matchup_mid_26_winrate,matchup_mid_26_games,matchup_mid_26_lane_quality,matchup_mid_27_name,matchup_mid_27_winrate,matchup_mid_27_games,matchup_mid_27_lane_quality,matchup_mid_28_name,matchup_mid_28_winrate,matchup_mid_28_games,matchup_mid_28_lane_quality,matchup_mid_29_name,matchup_mid_29_winrate,matchup_mid_29_games,matchup_mid_29_lane_quality,matchup_mid_30_name,matchup_mid_30_winrate,matchup_mid_30_games,matchup_mid_30_lane_quality,matchup_mid_31_name,matchup_mid_31_winrate,matchup_mid_31_games,matchup_mid_31_lane_quality,matchup_mid_32_name,matchup_mid_32_winrate,matchup_mid_32_games,matchup_mid_32_lane_quality,matchup_mid_33_name,matchup_mid_33_winrate,matchup_mid_33_games,matchup_mid_33_lane_quality,matchup_mid_34_name,matchup_mid_34_winrate,matchup_mid_34_games,matchup_mid_34_lane_quality,matchup_mid_35_name,matchup_mid_35_winrate,matchup_mid_35_games,matchup_mid_35_lane_quality,matchup_mid_36_name,matchup_mid_36_winrate,matchup_mid_36_games,matchup_mid_36_lane_quality,matchup_mid_37_name,matchup_mid_37_winrate,matchup_mid_37_games,matchup_mid_37_lane_quality,matchup_mid_38_name,matchup_mid_38_winrate,matchup_mid_38_games,matchup_mid_38_lane_quality,matchup_mid_39_name,matchup_mid_39_winrate,matchup_mid_39_games,matchup_mid_39_lane_quality,matchup_mid_40_name,matchup_mid_40_winrate,matchup_mid_40_games,matchup_mid_40_lane_quality,matchup_mid_41_name,matchup_mid_41_winrate,matchup_mid_41_games,matchup_mid_41_lane_quality,matchup_mid_42_name,matchup_mid_42_winrate,matchup_mid_42_games,matchup_mid_42_lane_quality,matchup_mid_43_name,matchup_mid_43_winrate,matchup_mid_43_games,matchup_mid_43_lane_quality,matchup_mid_44_name,matchup_mid_44_winrate,matchup_mid_44_games,matchup_mid_44_lane_quality,matchup_mid_45_name,matchup_mid_45_winrate,matchup_mid_45_games,matchup_mid_45_lane_quality,matchup_mid_46_name,matchup_mid_46_winrate,matchup_mid_46_games,matchup_mid_46_lane_quality,matchup_mid_47_name,matchup_mid_47_winrate,matchup_mid_47_games,matchup_mid_47_lane_quality,matchup_mid_48_name,matchup_mid_48_winrate,matchup_mid_48_games,matchup_mid_48_lane_quality,matchup_mid_49_name,matchup_mid_49_winrate,matchup_mid_49_games,matchup_mid_49_lane_quality,matchup_mid_50_name,matchup_mid_50_winrate,matchup_mid_50_games,matchup_mid_50_lane_quality,matchup_mid_51_name,matchup_mid_51_winrate,matchup_mid_51_games,matchup_mid_51_lane_quality,matchup_mid_52_name,matchup_mid_52_winrate,matchup_mid_52_games,matchup_mid_52_lane_quality,matchup_mid_53_name,matchup_mid_53_winrate,matchup_mid_53_games,matchup_mid_53_lane_quality,matchup_mid_54_name,matchup_mid_54_winrate,matchup_mid_54_games,matchup_mid_54_lane_quality,matchup_mid_55_name,matchup_mid_55_winrate,matchup_mid_55_games,matchup_mid_55_lane_quality,matchup_mid_56_name,matchup_mid_56_winrate,matchup_mid_56_games,matchup_mid_56_lane_quality,matchup_mid_57_name,matchup_mid_57_winrate,matchup_mid_57_games,matchup_mid_57_lane_quality,matchup_mid_58_name,matchup_mid_58_winrate,matchup_mid_58_games,matchup_mid_58_lane_quality
Diana,jun,59.9%,A,8 / 52,51.1 %,7.2 %,8.9 %,1737516,https://dpm.lol/champions/Diana/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Azir,55.75%,16508,,Mel,54.03%,64235,,Smolder,53.75%,10485,,Leblanc,53.51%,34390,,Orianna,53.29%,34524,,Qiyana,53.26%,16686,,Zoe,53.15%,29623,,TwistedFate,52.92%,21842,,Aurora,52.75%,19083,,Akshan,52.74%,21415,,Taliyah,52.68%,12691,,Ryze,52.53%,21893,,Jayce,52.40%,5353,,Zed,52.37%,56360,,Annie,52.27%,14607,,Katarina,52.15%,61237,,Sylas,51.62%,60790,,Neeko,51.57%,5652,,Lissandra,51.56%,24426,,Yone,51.48%,55320,,Hwei,51.43%,26209,,Akali,51.38%,66636,,Talon,51.31%,12435,,Ziggs,51.23%,9594,,Syndra,51.01%,47534,,Kassadin,50.93%,23233,,Heimerdinger,50.73%,5926,,AurelionSol,50.62%,20849,,Fizz,50.61%,50458,,Vex,50.60%,33688,,Malzahar,50.53%,73963,,Vladimir,50.50%,28117,,Cassiopeia,50.21%,14364,,Pantheon,50.20%,7649,,Viktor,50.18%,44916,,Naafiri,50.08%,25027,,Ahri,49.90%,86730,,Morgana,49.90%,19368,,Irelia,49.87%,26650,,Ekko,49.83%,33332,,Veigar,49.69%,60810,,Kayle,49.67%,11630,,Chogath,49.62%,6959,,Galio,49.61%,39004,,Lux,49.54%,46776,,Xerath,49.51%,29521,,Yasuo,49.48%,82390,,Malphite,49.40%,13693,,Kennen,49.38%,9065,,Velkoz,48.97%,13011,,Brand,48.42%,11628,,Swain,47.42%,18871,,,,,,,,,,,,,,,,,,,,,,,,,
Ashe,adc,88.8%,A,8 / 26,50.1 %,11.8 %,5.8 %,2834915,https://dpm.lol/champions/Ashe/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,Azir,55.21%,28994,,Taliyah,53.58%,19074,,Mel,53.10%,108447,,Zoe,52.70%,49522,,Smolder,52.68%,19267,,Orianna,52.43%,64424,,Qiyana,52.36%,25979,,Yone,51.35%,93480,,Ryze,51.33%,36560,,Aurora,51.28%,32011,,TwistedFate,51.24%,38674,,Akshan,51.20%,35075,,Vladimir,51.08%,40005,,Zed,51.06%,86754,,Talon,50.85%,19017,,Yasuo,50.64%,136038,,Syndra,50.62%,72410,,Jayce,50.59%,8804,,Hwei,50.57%,43872,,Leblanc,50.56%,58657,,Galio,50.52%,54033,,Cassiopeia,50.42%,20823,,Katarina,50.42%,96839,,Neeko,50.40%,9420,,Lissandra,50.37%,32204,,Annie,50.31%,21282,,Akali,50.13%,105900,,Vex,49.99%,49799,,Viktor,49.93%,81258,,Ziggs,49.80%,15815,,Chogath,49.56%,10397,,Ahri,49.55%,139165,,Irelia,49.49%,41424,,Sylas,49.18%,100111,,Velkoz,49.02%,19010,,Ekko,48.90%,48531,,Anivia,48.87%,32684,,Kennen,48.82%,12614,,Malzahar,48.72%,116864,,Veigar,48.69%,97119,,Fizz,48.66%,78431,,Xerath,48.64%,48854,,Kassadin,48.61%,31656,,Heimerdinger,48.60%,9614,,Diana,48.40%,64411,,Lux,48.39%,72866,,AurelionSol,48.24%,35391,,Brand,48.23%,19254,,Pantheon,48.01%,11389,,Morgana,47.57%,30700,,Kayle,47.20%,15766,,Malphite,47.10%,19203,,Swain,47.05%,27820,,Naafiri,46.36%,40344,,,,,,,,,,,,,,,,,
Morgana,mid,19.3%,A,4 / 47,52.1 %,2.1 %,27.0 %,500614,https://dpm.lol/champions/Morgana/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Azir,56.36%,4567,Good Lane,Taliyah,55.53%,3443,Good Lane,Zoe,55.50%,11753,Good Lane,Galio,54.59%,9345,Good Lane,Neeko,54.54%,1762,Good Lane,Chogath,54.48%,1718,Good Lane,Qiyana,53.92%,4542,Average,Orianna,53.90%,10481,Average,Sylas,53.87%,14631,Good Lane,Lissandra,53.84%,7001,Good Lane,Akali,53.75%,17166,Good Lane,Vex,53.57%,8654,Good Lane,Mel,53.47%,19337,Bad Lane,Cassiopeia,53.45%,3996,Good Lane,Pantheon,53.43%,1664,Average,TwistedFate,53.00%,6504,Average,Ekko,52.93%,8621,Average,Annie,52.77%,3896,Good Lane,Syndra,52.74%,14343,Bad Lane,Ryze,52.73%,6070,Good Lane,Leblanc,52.67%,10819,Good Lane,Zed,52.49%,13684,Bad Lane,Smolder,52.45%,3056,Average,Yasuo,52.40%,22824,Bad Lane,Yone,52.39%,15395,Average,Kassadin,52.36%,5279,Good Lane,Hwei,52.34%,7941,Average,Malphite,52.27%,2975,Good Lane,Vladimir,52.14%,7749,Average,Aurora,52.08%,6006,Average,Diana,52.07%,11075,Average,Irelia,51.96%,6482,Bad Lane,Anivia,51.95%,6558,Average,Akshan,51.75%,5760,Bad Lane,Swain,51.52%,5031,Good Lane,Talon,51.41%,2725,Average,Fizz,51.38%,14402,Average,Veigar,51.32%,22038,Good Lane,Katarina,51.27%,14608,Average,Ahri,51.24%,26998,Average,Heimerdinger,50.97%,1862,Average,Kennen,50.69%,2247,Good Lane,Brand,50.67%,3734,Good Lane,Viktor,50.67%,14416,Average,Lux,50.17%,15905,Average,Malzahar,49.93%,25558,Bad Lane,Velkoz,49.81%,3670,Bad Lane,Xerath,49.70%,8703,Bad Lane,AurelionSol,49.52%,6201,Good Lane,Ziggs,49.36%,2911,Bad Lane,Kayle,47.28%,2809,Good Lane,Naafiri,45.31%,6418,Bad Lane,,,,,,,,,,,,,,,,,,,,,,,,
Swain,mid,19.8%,A,5 / 47,53.0 %,2.0 %,6.0 %,469356,https://dpm.lol/champions/Swain/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Galio,58.25%,9951,Good Lane,Malphite,57.97%,2872,Good Lane,Azir,56.36%,5037,Good Lane,Taliyah,56.29%,2965,Good Lane,Qiyana,56.14%,4658,Average,TwistedFate,55.94%,7446,Average,Neeko,55.93%,1518,Good Lane,Vex,55.85%,7644,Good Lane,Akali,55.48%,18449,Good Lane,Talon,55.15%,2892,Average,Chogath,55.13%,1834,Good Lane,Lissandra,54.85%,7462,Good Lane,Pantheon,54.81%,1631,Good Lane,Akshan,54.78%,7448,Average,Kennen,54.57%,2164,Good Lane,Smolder,54.47%,2583,Good Lane,Annie,54.03%,3363,Good Lane,Kassadin,53.86%,5798,Good Lane,Diana,53.85%,11003,Bad Lane,Sylas,53.83%,17121,Good Lane,Vladimir,53.76%,7987,Good Lane,Naafiri,53.76%,6224,Average,Ryze,53.55%,5651,Good Lane,Yone,53.53%,14281,Good Lane,Aurora,53.47%,5089,Average,Yasuo,53.42%,21695,Average,Orianna,53.32%,11100,Average,Mel,53.30%,15087,Bad Lane,Zed,53.15%,14112,Bad Lane,Leblanc,53.02%,8496,Bad Lane,Zoe,52.90%,6892,Bad Lane,Irelia,52.59%,6109,Bad Lane,Ahri,52.20%,25506,Average,Malzahar,51.99%,26297,Average,AurelionSol,51.72%,6038,Good Lane,Anivia,51.63%,5793,Average,Ekko,51.61%,8027,Bad Lane,Lux,51.42%,11118,Bad Lane,Katarina,51.35%,15175,Bad Lane,Cassiopeia,51.26%,4003,Bad Lane,Ziggs,51.04%,2361,Bad Lane,Fizz,50.96%,11554,Average,Heimerdinger,50.95%,1474,Bad Lane,Xerath,50.87%,7455,Bad Lane,Veigar,50.82%,17840,Average,Viktor,50.69%,11879,Average,Syndra,50.63%,12190,Bad Lane,Kayle,49.58%,2991,Good Lane,Morgana,48.48%,5031,Average,Hwei,48.41%,7532,Average,Velkoz,47.79%,3842,Bad Lane,Brand,46.34%,3664,Average,,,,,,,,,,,,,,,,,,,,,,,,
Malphite,mid,8.2%,-,-/-,52.3 %,1.4 %,27.2 %,340104,https://dpm.lol/champions/Malphite/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Tristana,63.52%,1069,Good Lane,Qiyana,59.23%,4023,Good Lane,Zed,58.32%,25010,Good Lane,Irelia,58.21%,8316,Average,Akshan,56.90%,6146,Good Lane,Smolder,56.62%,2139,Good Lane,Talon,56.57%,3115,Good Lane,Jayce,55.84%,1549,Average,Yasuo,55.37%,27215,Good Lane,Azir,55.35%,2468,Good Lane,Yone,55.25%,14397,Good Lane,Katarina,55.02%,18630,Good Lane,Naafiri,54.83%,6276,Average,Zoe,54.16%,4500,Bad Lane,Pantheon,53.61%,1591,Good Lane,Annie,53.36%,1934,Good Lane,Quinn,53.31%,1373,Good Lane,Leblanc,53.16%,5271,Bad Lane,Orianna,53.05%,4801,Bad Lane,TwistedFate,52.94%,3421,Average,Taliyah,52.41%,1641,Good Lane,Ekko,51.96%,5013,Average,Mel,51.94%,9183,Bad Lane,Vex,51.88%,4248,Average,Akali,51.32%,10796,Average,Ziggs,51.32%,1518,Bad Lane,Diana,51.30%,6565,Bad Lane,Lissandra,51.17%,2902,Bad Lane,Kennen,50.86%,1561,Good Lane,Kayle,50.77%,2403,Good Lane,Syndra,50.71%,6145,Bad Lane,Cassiopeia,50.60%,2089,Good Lane,Aurora,50.54%,2869,Bad Lane,Teemo,50.38%,1040,Good Lane,Galio,50.26%,4827,Average,Garen,50.17%,1144,Bad Lane,Hwei,50.04%,3801,Bad Lane,Fizz,49.90%,8313,Bad Lane,Vladimir,49.78%,4180,Bad Lane,Ahri,49.71%,12932,Bad Lane,Kassadin,49.66%,2616,Good Lane,Xerath,49.31%,4107,Bad Lane,Viktor,49.22%,6345,Bad Lane,Veigar,48.76%,10100,Average,Lux,48.18%,7130,Bad Lane,Velkoz,48.04%,1807,Bad Lane,Ryze,47.93%,3240,Bad Lane,Morgana,47.73%,2975,Bad Lane,Anivia,47.58%,2663,Bad Lane,Chogath,47.40%,1536,Average,AurelionSol,47.11%,3464,Good Lane,Brand,46.64%,2099,Bad Lane,Malzahar,46.14%,9671,Bad Lane,Heimerdinger,46.04%,1123,Bad Lane,Sion,45.60%,1193,Bad Lane,Sylas,45.27%,13865,Bad Lane,Mordekaiser,44.67%,1267,Bad Lane,Swain,42.03%,2872,Bad Lane
