champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,matchup_mid_1_name,matchup_mid_1_winrate,matchup_mid_1_games,matchup_mid_1_lane_quality,matchup_mid_2_name,matchup_mid_2_winrate,matchup_mid_2_games,matchup_mid_2_lane_quality,matchup_mid_3_name,matchup_mid_3_winrate,matchup_mid_3_games,matchup_mid_3_lane_quality,matchup_mid_4_name,matchup_mid_4_winrate,matchup_mid_4_games,matchup_mid_4_lane_quality,matchup_mid_5_name,matchup_mid_5_winrate,matchup_mid_5_games,matchup_mid_5_lane_quality,matchup_mid_6_name,matchup_mid_6_winrate,matchup_mid_6_games,matchup_mid_6_lane_quality,matchup_mid_7_name,matchup_mid_7_winrate,matchup_mid_7_games,matchup_mid_7_lane_quality,matchup_mid_8_name,matchup_mid_8_winrate,matchup_mid_8_games,matchup_mid_8_lane_quality,matchup_mid_9_name,matchup_mid_9_winrate,matchup_mid_9_games,matchup_mid_9_lane_quality,matchup_mid_10_name,matchup_mid_10_winrate,matchup_mid_10_games,matchup_mid_10_lane_quality,matchup_mid_11_name,matchup_mid_11_winrate,matchup_mid_11_games,matchup_mid_11_lane_quality,matchup_mid_12_name,matchup_mid_12_winrate,matchup_mid_12_games,matchup_mid_12_lane_quality,matchup_mid_13_name,matchup_mid_13_winrate,matchup_mid_13_games,matchup_mid_13_lane_quality,matchup_mid_14_name,matchup_mid_14_winrate,matchup_mid_14_games,matchup_mid_14_lane_quality,matchup_mid_15_name,matchup_mid_15_winrate,matchup_mid_15_games,matchup_mid_15_lane_quality,matchup_mid_16_name,matchup_mid_16_winrate,matchup_mid_16_games,matchup_mid_16_lane_quality,matchup_mid_17_name,matchup_mid_17_winrate,matchup_mid_17_games,matchup_mid_17_lane_quality,matchup_mid_18_name,matchup_mid_18_winrate,matchup_mid_18_games,matchup_mid_18_lane_quality,matchup_mid_19_name,matchup_mid_19_winrate,matchup_mid_19_games,matchup_mid_19_lane_quality,matchup_mid_20_name,matchup_mid_20_winrate,matchup_mid_20_games,matchup_mid_20_lane_quality,matchup_mid_21_name,matchup_mid_21_winrate,matchup_mid_21_games,matchup_mid_21_lane_quality,matchup_mid_22_name,matchup_mid_22_winrate,matchup_mid_22_games,matchup_mid_22_lane_quality,matchup_mid_23_name,matchup_mid_23_winrate,matchup_mid_23_games,matchup_mid_23_lane_quality,matchup_mid_24_name,matchup_mid_24_winrate,matchup_mid_24_games,matchup_mid_24_lane_quality,matchup_mid_25_name,matchup_mid_25_winrate,matchup_mid_25_games,matchup_mid_25_lane_quality,matchup_mid_26_name,matchup_mid_26_winrate,matchup_mid_26_games,matchup_mid_26_lane_quality,matchup_mid_27_name,matchup_mid_27_winrate,matchup_mid_27_games,matchup_mid_27_lane_quality,matchup_mid_28_name,matchup_mid_28_winrate,matchup_mid_28_games,matchup_mid_28_lane_quality,matchup_mid_29_name,matchup_mid_29_winrate,matchup_mid_29_games,matchup_mid_29_lane_quality,matchup_mid_30_name,matchup_mid_30_winrate,matchup_mid_30_games,matchup_mid_30_lane_quality,matchup_mid_31_name,matchup_mid_31_winrate,matchup_mid_31_games,matchup_mid_31_lane_quality,matchup_mid_32_name,matchup_mid_32_winrate,matchup_mid_32_games,matchup_mid_32_lane_quality,matchup_mid_33_name,matchup_mid_33_winrate,matchup_mid_33_games,matchup_mid_33_lane_quality,matchup_mid_34_name,matchup_mid_34_winrate,matchup_mid_34_games,matchup_mid_34_lane_quality,matchup_mid_35_name,matchup_mid_35_winrate,matchup_mid_35_games,matchup_mid_35_lane_quality,matchup_mid_36_name,matchup_mid_36_winrate,matchup_mid_36_games,matchup_mid_36_lane_quality,matchup_mid_37_name,matchup_mid_37_winrate,matchup_mid_37_games,matchup_mid_37_lane_quality,matchup_mid_38_name,matchup_mid_38_winrate,matchup_mid_38_games,matchup_mid_38_lane_quality,matchup_mid_39_name,matchup_mid_39_winrate,matchup_mid_39_games,matchup_mid_39_lane_quality,matchup_mid_40_name,matchup_mid_40_winrate,matchup_mid_40_games,matchup_mid_40_lane_quality,matchup_mid_41_name,matchup_mid_41_winrate,matchup_mid_41_games,matchup_mid_41_lane_quality,matchup_mid_42_name,matchup_mid_42_winrate,matchup_mid_42_games,matchup_mid_42_lane_quality,matchup_mid_43_name,matchup_mid_43_winrate,matchup_mid_43_games,matchup_mid_43_lane_quality,matchup_mid_44_name,matchup_mid_44_winrate,matchup_mid_44_games,matchup_mid_44_lane_quality,matchup_mid_45_name,matchup_mid_45_winrate,matchup_mid_45_games,matchup_mid_45_lane_quality,matchup_mid_46_name,matchup_mid_46_winrate,matchup_mid_46_games,matchup_mid_46_lane_quality,matchup_mid_47_name,matchup_mid_47_winrate,matchup_mid_47_games,matchup_mid_47_lane_quality,matchup_mid_48_name,matchup_mid_48_winrate,matchup_mid_48_games,matchup_mid_48_lane_quality,matchup_mid_49_name,matchup_mid_49_winrate,matchup_mid_49_games,matchup_mid_49_lane_quality,matchup_mid_50_name,matchup_mid_50_winrate,matchup_mid_50_games,matchup_mid_50_lane_quality,matchup_mid_51_name,matchup_mid_51_winrate,matchup_mid_51_games,matchup_mid_51_lane_quality,matchup_mid_52_name,matchup_mid_52_winrate,matchup_mid_52_games,matchup_mid_52_lane_quality
Orianna,mid,96.1%,D,40 / 47,48.3 %,4.4 %,1.3 %,1068419,https://dpm.lol/champions/Orianna/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Azir,53.64%,17572,Good Lane,Mel,53.27%,44561,Bad Lane,Smolder,52.88%,5955,Good Lane,Vladimir,51.89%,15256,Good Lane,Tristana,51.70%,3528,Average,Taliyah,51.06%,10739,Good Lane,Ryze,50.98%,17213,Good Lane,Lissandra,50.41%,11610,Good Lane,Annie,50.30%,7483,Good Lane,Cassiopeia,49.92%,8429,Good Lane,Vex,49.69%,15725,Good Lane,Galio,49.56%,19389,Good Lane,Yone,49.53%,31966,Good Lane,Jayce,49.49%,3742,Bad Lane,Zed,49.26%,30321,Bad Lane,Aurora,49.17%,13279,Average,Zoe,49.05%,20627,Bad Lane,Kayle,48.95%,5066,Good Lane,TwistedFate,48.95%,17489,Average,Akshan,48.68%,13412,Average,Qiyana,48.66%,10209,Average,Yasuo,48.51%,44195,Average,Viktor,48.42%,54107,Average,Akali,48.40%,39373,Bad Lane,Hwei,47.95%,19459,Average,Neeko,47.88%,3816,Good Lane,Sylas,47.82%,38450,Good Lane,Ziggs,47.64%,5850,Bad Lane,Malzahar,47.61%,39396,Average,Anivia,47.59%,13233,Average,Katarina,47.36%,32721,Average,Talon,47.36%,7992,Average,Fizz,47.26%,23160,Average,Leblanc,47.06%,25448,Bad Lane,Ahri,46.97%,58025,Good Lane,Malphite,46.95%,4801,Good Lane,Kennen,46.89%,4257,Good Lane,Ekko,46.80%,18896,Bad Lane,Irelia,46.79%,15338,Bad Lane,Diana,46.73%,22339,Bad Lane,Swain,46.68%,11100,Good Lane,Chogath,46.27%,3365,Good Lane,Syndra,46.25%,41169,Bad Lane,Morgana,46.11%,10481,Average,Lux,46.08%,26841,Bad Lane,Kassadin,46.02%,11123,Good Lane,Veigar,45.77%,33541,Good Lane,Xerath,45.67%,22273,Bad Lane,Brand,45.65%,6533,Good Lane,Naafiri,45.36%,14593,Bad Lane,AurelionSol,45.27%,13713,Good Lane,Velkoz,44.92%,9203,Bad Lane
Ryze,mid,80.5%,D,41 / 47,49.0 %,2.6 %,0.5 %,625525,https://dpm.lol/champions/Ryze/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Azir,52.48%,7384,Good Lane,Malphite,52.07%,3240,Good Lane,Mel,51.74%,21880,Bad Lane,Leblanc,51.55%,13920,Bad Lane,Vex,51.42%,8452,Good Lane,Akali,51.40%,23660,Good Lane,Sylas,51.22%,24428,Good Lane,Smolder,51.01%,3974,Average,Vladimir,51.00%,11392,Good Lane,Fizz,50.94%,16497,Average,Katarina,50.85%,20587,Good Lane,Talon,50.83%,4619,Average,Zoe,50.82%,10405,Bad Lane,Akshan,50.60%,8226,Average,Lissandra,50.54%,6878,Good Lane,Ekko,50.40%,10810,Average,Zed,50.39%,20149,Bad Lane,Taliyah,50.31%,5894,Good Lane,Aurora,50.04%,7554,Average,Qiyana,50.01%,6527,Average,Yone,49.93%,19993,Average,Jayce,49.86%,2156,Bad Lane,Chogath,49.54%,2077,Good Lane,TwistedFate,49.31%,10373,Average,Orianna,49.03%,17213,Average,Ziggs,48.71%,2940,Bad Lane,Pantheon,48.58%,2007,Average,Kassadin,48.11%,7390,Good Lane,Galio,47.92%,11612,Good Lane,Ahri,47.86%,30689,Average,Xerath,47.79%,9519,Bad Lane,Diana,47.74%,12769,Bad Lane,Viktor,47.72%,22491,Average,Yasuo,47.72%,28730,Bad Lane,Irelia,47.67%,9204,Bad Lane,Neeko,47.47%,1879,Average,Kayle,47.30%,3501,Good Lane,Morgana,47.27%,6070,Average,Kennen,47.25%,2347,Good Lane,Lux,47.20%,14007,Bad Lane,Hwei,47.19%,10698,Average,Cassiopeia,46.99%,7206,Bad Lane,Naafiri,46.76%,8746,Bad Lane,Anivia,46.62%,8962,Average,Swain,46.45%,5651,Average,Veigar,46.45%,20147,Average,Syndra,46.41%,18953,Bad Lane,Annie,46.36%,5129,Good Lane,AurelionSol,46.17%,8782,Good Lane,Brand,45.81%,3816,Average,Velkoz,45.23%,4838,Bad Lane,Malzahar,44.89%,25810,Bad Lane
Aurora,mid,79.6%,D,42 / 47,48.8 %,2.2 %,2.3 %,535563,https://dpm.lol/champions/Aurora/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Azir,54.29%,5670,Good Lane,Smolder,53.39%,2980,Good Lane,Yone,51.45%,16975,Good Lane,Chogath,51.10%,1869,Good Lane,Orianna,50.85%,13279,Average,Mel,50.71%,19356,Bad Lane,Vladimir,50.45%,8037,Good Lane,Ziggs,50.39%,2915,Bad Lane,Taliyah,50.32%,4209,Good Lane,Galio,50.24%,10222,Good Lane,Lissandra,50.21%,6168,Good Lane,Zoe,50.19%,10821,Bad Lane,TwistedFate,50.04%,7644,Average,Qiyana,50.01%,5729,Average,Ryze,49.96%,7554,Good Lane,Annie,49.80%,4014,Good Lane,Kennen,49.77%,2443,Good Lane,Jayce,49.75%,1980,Bad Lane,Leblanc,49.71%,12468,Bad Lane,Neeko,49.71%,1889,Average,Hwei,49.65%,9159,Average,Sylas,49.57%,16886,Good Lane,Malphite,49.53%,2869,Good Lane,Akali,49.39%,19486,Good Lane,Cassiopeia,49.25%,4144,Good Lane,Irelia,48.96%,7331,Bad Lane,Yasuo,48.43%,23944,Average,Akshan,48.40%,7608,Average,Ekko,48.22%,9420,Average,Anivia,48.16%,6869,Average,Zed,48.12%,15761,Bad Lane,Viktor,47.94%,16514,Average,Morgana,47.92%,6006,Average,Syndra,47.85%,16548,Bad Lane,AurelionSol,47.82%,6740,Good Lane,Kassadin,47.82%,5952,Good Lane,Ahri,47.78%,30315,Average,Xerath,47.64%,9325,Bad Lane,Vex,47.59%,9093,Bad Lane,Velkoz,47.42%,4285,Bad Lane,Talon,47.36%,4077,Average,Katarina,47.20%,18170,Bad Lane,Lux,47.20%,15239,Bad Lane,Kayle,46.88%,2948,Good Lane,Malzahar,46.87%,20538,Bad Lane,Naafiri,46.82%,7416,Bad Lane,Swain,46.53%,5089,Average,Diana,46.41%,12275,Bad Lane,Veigar,46.07%,18230,Average,Fizz,46.06%,14002,Bad Lane,Brand,45.98%,3580,Good Lane,Heimerdinger,45.33%,1615,Bad Lane
Alistar,sup,95.6%,D,36 / 39,48.6 %,3.3 %,1.2 %,791034,https://dpm.lol/champions/Alistar/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Azir,53.06%,9297,,Mel,51.51%,29841,,Akshan,51.38%,9546,,Zoe,50.93%,13848,,Yone,50.65%,24717,,Leblanc,50.56%,16392,,Yasuo,50.44%,36788,,Katarina,50.07%,27985,,Orianna,50.04%,20799,,Irelia,49.93%,11047,,Akali,49.89%,27961,,Qiyana,49.80%,7625,,Kennen,49.71%,3593,,Jayce,49.68%,2647,,Zed,49.41%,25295,,Galio,49.13%,15005,,TwistedFate,49.10%,11915,,Talon,48.86%,5714,,Ryze,48.86%,11584,,Aurora,48.80%,8850,,Fizz,48.61%,20220,,Ekko,48.51%,13167,,Taliyah,48.42%,7317,,Smolder,48.11%,5302,,Syndra,48.08%,22233,,Annie,48.05%,5827,,Ahri,47.76%,36127,,Naafiri,47.66%,9746,,Lissandra,47.65%,10376,,Neeko,47.58%,2377,,Sylas,47.52%,33274,,Malzahar,47.47%,30666,,Kassadin,47.46%,9144,,Cassiopeia,47.35%,6264,,Ziggs,47.35%,3975,,Diana,47.27%,17481,,Chogath,47.15%,2776,,Pantheon,47.12%,3385,,Lux,47.10%,18067,,Hwei,47.08%,12977,,Vex,47.06%,12657,,Xerath,46.93%,13276,,Anivia,46.87%,10063,,Kayle,46.87%,4651,,AurelionSol,46.86%,9657,,Viktor,46.72%,25786,,Veigar,46.25%,22743,,Velkoz,45.90%,5122,,Malphite,45.71%,5537,,Brand,45.08%,4701,,Morgana,44.41%,6983,,Swain,42.98%,7938,
Yunara,adc,98.4%,D,23 / 26,47.2 %,6.4 %,3.8 %,1546355,https://dpm.lol/champions/Yunara/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,Azir,52.15%,17986,,Mel,50.40%,57593,,Yone,49.10%,49647,,Taliyah,48.95%,13064,,Smolder,48.88%,10947,,Zoe,48.85%,28362,,Sylas,48.74%,51085,,Orianna,48.67%,42082,,Yasuo,48.51%,73492,,Akshan,48.33%,19332,,Aurora,48.23%,17945,,Ryze,48.21%,22761,,Zed,48.17%,47962,,TwistedFate,48.11%,23624,,Qiyana,48.06%,15079,,Leblanc,47.98%,33400,,Katarina,47.71%,53250,,Neeko,47.58%,4987,,Akali,47.46%,56645,,Jayce,47.45%,5317,,Galio,47.33%,29834,,Chogath,47.30%,5425,,Irelia,47.16%,22414,,Vladimir,47.04%,22766,,Lissandra,46.86%,18804,,Hwei,46.66%,25371,,Pantheon,46.56%,6084,,Annie,46.56%,11342,,Ahri,46.53%,73565,,Ekko,46.42%,25618,,Kennen,46.27%,6639,,Fizz,46.17%,39886,,Syndra,46.13%,43485,,AurelionSol,46.11%,18389,,Talon,46.09%,11242,,Vex,46.07%,25298,,Malzahar,46.07%,59085,,Naafiri,46.01%,20130,,Xerath,45.99%,27066,,Viktor,45.98%,50452,,Cassiopeia,45.93%,12005,,Kassadin,45.88%,17867,,Diana,45.61%,34296,,Kayle,45.48%,8545,,Anivia,45.46%,19020,,Lux,45.42%,36959,,Morgana,45.39%,15513,,Brand,45.37%,9397,,Veigar,44.66%,46606,,Velkoz,44.65%,10369,,Swain,44.52%,14727,,Malphite,44.29%,9981,
