champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_jun_1_name,synergy_jun_1_winrate,synergy_jun_1_games,synergy_jun_1_lane_quality,synergy_jun_2_name,synergy_jun_2_winrate,synergy_jun_2_games,synergy_jun_2_lane_quality,synergy_jun_3_name,synergy_jun_3_winrate,synergy_jun_3_games,synergy_jun_3_lane_quality,synergy_jun_4_name,synergy_jun_4_winrate,synergy_jun_4_games,synergy_jun_4_lane_quality,synergy_jun_5_name,synergy_jun_5_winrate,synergy_jun_5_games,synergy_jun_5_lane_quality,synergy_jun_6_name,synergy_jun_6_winrate,synergy_jun_6_games,synergy_jun_6_lane_quality,synergy_jun_7_name,synergy_jun_7_winrate,synergy_jun_7_games,synergy_jun_7_lane_quality,synergy_jun_8_name,synergy_jun_8_winrate,synergy_jun_8_games,synergy_jun_8_lane_quality,synergy_jun_9_name,synergy_jun_9_winrate,synergy_jun_9_games,synergy_jun_9_lane_quality,synergy_jun_10_name,synergy_jun_10_winrate,synergy_jun_10_games,synergy_jun_10_lane_quality,synergy_jun_11_name,synergy_jun_11_winrate,synergy_jun_11_games,synergy_jun_11_lane_quality,synergy_jun_12_name,synergy_jun_12_winrate,synergy_jun_12_games,synergy_jun_12_lane_quality,synergy_jun_13_name,synergy_jun_13_winrate,synergy_jun_13_games,synergy_jun_13_lane_quality,synergy_jun_14_name,synergy_jun_14_winrate,synergy_jun_14_games,synergy_jun_14_lane_quality,synergy_jun_15_name,synergy_jun_15_winrate,synergy_jun_15_games,synergy_jun_15_lane_quality,synergy_jun_16_name,synergy_jun_16_winrate,synergy_jun_16_games,synergy_jun_16_lane_quality,synergy_jun_17_name,synergy_jun_17_winrate,synergy_jun_17_games,synergy_jun_17_lane_quality,synergy_jun_18_name,synergy_jun_18_winrate,synergy_jun_18_games,synergy_jun_18_lane_quality,synergy_jun_19_name,synergy_jun_19_winrate,synergy_jun_19_games,synergy_jun_19_lane_quality,synergy_jun_20_name,synergy_jun_20_winrate,synergy_jun_20_games,synergy_jun_20_lane_quality,synergy_jun_21_name,synergy_jun_21_winrate,synergy_jun_21_games,synergy_jun_21_lane_quality,synergy_jun_22_name,synergy_jun_22_winrate,synergy_jun_22_games,synergy_jun_22_lane_quality,synergy_jun_23_name,synergy_jun_23_winrate,synergy_jun_23_games,synergy_jun_23_lane_quality,synergy_jun_24_name,synergy_jun_24_winrate,synergy_jun_24_games,synergy_jun_24_lane_quality,synergy_jun_25_name,synergy_jun_25_winrate,synergy_jun_25_games,synergy_jun_25_lane_quality,synergy_jun_26_name,synergy_jun_26_winrate,synergy_jun_26_games,synergy_jun_26_lane_quality,synergy_jun_27_name,synergy_jun_27_winrate,synergy_jun_27_games,synergy_jun_27_lane_quality,synergy_jun_28_name,synergy_jun_28_winrate,synergy_jun_28_games,synergy_jun_28_lane_quality,synergy_jun_29_name,synergy_jun_29_winrate,synergy_jun_29_games,synergy_jun_29_lane_quality,synergy_jun_30_name,synergy_jun_30_winrate,synergy_jun_30_games,synergy_jun_30_lane_quality,synergy_jun_31_name,synergy_jun_31_winrate,synergy_jun_31_games,synergy_jun_31_lane_quality,synergy_jun_32_name,synergy_jun_32_winrate,synergy_jun_32_games,synergy_jun_32_lane_quality,synergy_jun_33_name,synergy_jun_33_winrate,synergy_jun_33_games,synergy_jun_33_lane_quality,synergy_jun_34_name,synergy_jun_34_winrate,synergy_jun_34_games,synergy_jun_34_lane_quality,synergy_jun_35_name,synergy_jun_35_winrate,synergy_jun_35_games,synergy_jun_35_lane_quality,synergy_jun_36_name,synergy_jun_36_winrate,synergy_jun_36_games,synergy_jun_36_lane_quality,synergy_jun_37_name,synergy_jun_37_winrate,synergy_jun_37_games,synergy_jun_37_lane_quality,synergy_jun_38_name,synergy_jun_38_winrate,synergy_jun_38_games,synergy_jun_38_lane_quality,synergy_jun_39_name,synergy_jun_39_winrate,synergy_jun_39_games,synergy_jun_39_lane_quality,synergy_jun_40_name,synergy_jun_40_winrate,synergy_jun_40_games,synergy_jun_40_lane_quality,synergy_jun_41_name,synergy_jun_41_winrate,synergy_jun_41_games,synergy_jun_41_lane_quality,synergy_jun_42_name,synergy_jun_42_winrate,synergy_jun_42_games,synergy_jun_42_lane_quality,synergy_jun_43_name,synergy_jun_43_winrate,synergy_jun_43_games,synergy_jun_43_lane_quality,synergy_jun_44_name,synergy_jun_44_winrate,synergy_jun_44_games,synergy_jun_44_lane_quality,synergy_jun_45_name,synergy_jun_45_winrate,synergy_jun_45_games,synergy_jun_45_lane_quality,synergy_jun_46_name,synergy_jun_46_winrate,synergy_jun_46_games,synergy_jun_46_lane_quality,synergy_jun_47_name,synergy_jun_47_winrate,synergy_jun_47_games,synergy_jun_47_lane_quality,synergy_jun_48_name,synergy_jun_48_winrate,synergy_jun_48_games,synergy_jun_48_lane_quality,synergy_jun_49_name,synergy_jun_49_winrate,synergy_jun_49_games,synergy_jun_49_lane_quality,synergy_jun_50_name,synergy_jun_50_winrate,synergy_jun_50_games,synergy_jun_50_lane_quality,synergy_jun_51_name,synergy_jun_51_winrate,synergy_jun_51_games,synergy_jun_51_lane_quality,synergy_jun_52_name,synergy_jun_52_winrate,synergy_jun_52_games,synergy_jun_52_lane_quality,synergy_jun_53_name,synergy_jun_53_winrate,synergy_jun_53_games,synergy_jun_53_lane_quality,synergy_jun_54_name,synergy_jun_54_winrate,synergy_jun_54_games,synergy_jun_54_lane_quality,synergy_jun_55_name,synergy_jun_55_winrate,synergy_jun_55_games,synergy_jun_55_lane_quality,synergy_jun_56_name,synergy_jun_56_winrate,synergy_jun_56_games,synergy_jun_56_lane_quality,synergy_jun_57_name,synergy_jun_57_winrate,synergy_jun_57_games,synergy_jun_57_lane_quality,synergy_jun_58_name,synergy_jun_58_winrate,synergy_jun_58_games,synergy_jun_58_lane_quality
Mordekaiser,top,89.0%,S,3 / 50,51.4 %,7.8 %,12.9 %,1877304,https://dpm.lol/champions/Mordekaiser/build?lane=top&tier=all&platform=all&timeframe=15.24,True,DrMundo,54.92%,34914,,Briar,54.87%,64231,,Amumu,54.13%,43936,,Jax,54.07%,66192,,Trundle,53.98%,25978,,Rammus,53.94%,21607,,Warwick,53.78%,72644,,Nasus,53.64%,7766,,Teemo,53.63%,11436,,Tryndamere,53.14%,5327,,Volibear,53.05%,36504,,Malphite,52.95%,54164,,Viego,52.91%,117295,,MasterYi,52.74%,84251,,JarvanIV,52.50%,42979,,MonkeyKing,52.34%,28022,,Shyvana,51.97%,12495,,Kayn,51.91%,92535,,Udyr,51.90%,16392,,Nocturne,51.86%,50982,,XinZhao,51.79%,32585,,Graves,51.71%,37222,,Ivern,51.46%,8486,,Poppy,51.38%,4831,,Diana,51.30%,53812,,Belveth,51.05%,17355,,Ambessa,50.88%,12016,,Ekko,50.79%,28732,,Naafiri,50.71%,22803,,Lillia,50.67%,25980,,Sejuani,50.64%,18954,,Shaco,50.59%,50762,,Talon,50.41%,26000,,Khazix,50.38%,48811,,Zac,50.38%,19059,,Kindred,50.29%,26687,,Jayce,50.28%,16624,,Darius,50.28%,5350,,Chogath,50.23%,8963,,Zaahen,50.19%,29933,,Nunu,50.12%,21120,,Vi,50.08%,32087,,Aatrox,49.93%,32981,,Hecarim,49.91%,21265,,Zed,49.48%,32748,,FiddleSticks,49.39%,17827,,Gwen,49.28%,6102,,RekSai,49.24%,10249,,LeeSin,49.10%,70354,,Pantheon,49.09%,17729,,Evelynn,49.00%,20260,,Elise,48.91%,11497,,Sylas,48.77%,50566,,Rengar,47.49%,38723,,Karthus,46.41%,9287,,Skarner,46.09%,6309,,Nidalee,45.83%,11358,,Qiyana,45.13%,22584,
Swain,adc,13.5%,S,2 / 26,54.1 %,1.3 %,6.0 %,320056,https://dpm.lol/champions/Swain/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,Warwick,57.27%,10320,,Jax,57.17%,9662,,Trundle,56.91%,3725,,Graves,56.64%,7016,,MasterYi,56.47%,13004,,Viego,56.45%,19736,,Volibear,56.04%,5700,,DrMundo,56.03%,5777,,Nasus,55.69%,1266,,Briar,55.57%,10856,,Amumu,55.51%,7064,,Diana,55.36%,9013,,Talon,54.95%,6073,,Ambessa,54.75%,2294,,Teemo,54.72%,2012,,Ivern,54.68%,1794,,Jayce,54.62%,3596,,Malphite,54.58%,8180,,Kindred,54.56%,6818,,Rammus,54.54%,3271,,Kayn,54.36%,13715,,Khazix,54.30%,9020,,Nocturne,54.27%,8112,,Naafiri,54.26%,4071,,MonkeyKing,54.17%,4713,,Shyvana,54.02%,2251,,Belveth,53.88%,3541,,JarvanIV,53.83%,8307,,Vi,53.80%,5227,,Riven,53.71%,983,,Elise,53.50%,2217,,Zac,53.49%,3651,,Poppy,53.46%,838,,Zaahen,53.44%,4783,,Darius,53.42%,833,,Mordekaiser,53.30%,803,,XinZhao,53.27%,5442,,RekSai,53.07%,2180,,Nunu,52.89%,3912,,Ekko,52.83%,4986,,Lillia,52.60%,4175,,Evelynn,52.52%,3446,,Zed,52.46%,5612,,Shaco,52.44%,8088,,Sejuani,52.27%,2906,,Chogath,52.13%,1573,,Hecarim,51.95%,4445,,Aatrox,51.87%,5514,,Rengar,51.84%,8052,,LeeSin,51.62%,11212,,FiddleSticks,51.33%,3121,,Gwen,51.31%,1144,,Pantheon,51.28%,2820,,Sylas,51.21%,7965,,Qiyana,50.68%,4607,,Karthus,50.10%,1541,,Skarner,49.78%,1155,,Nidalee,49.58%,2124,
Vayne,adc,80.1%,S,3 / 26,51.5 %,8.8 %,7.7 %,2103735,https://dpm.lol/champions/Vayne/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,Amumu,54.99%,55193,,Rammus,54.83%,24186,,Briar,54.49%,64368,,Malphite,54.22%,63807,,Mordekaiser,53.89%,6613,,Teemo,53.82%,14714,,Zac,53.77%,26849,,DrMundo,53.63%,36624,,Jax,53.57%,64254,,JarvanIV,53.46%,48108,,FiddleSticks,53.35%,27798,,Ivern,53.20%,12358,,Volibear,53.06%,41469,,Diana,52.85%,80946,,Lillia,52.71%,36793,,Warwick,52.62%,72038,,Nocturne,52.52%,51131,,Nasus,52.52%,7900,,Shyvana,52.42%,15997,,MonkeyKing,52.27%,27709,,Nunu,52.26%,28870,,Trundle,52.12%,26033,,Kayn,52.09%,93373,,Chogath,52.03%,12359,,Sejuani,51.96%,23375,,Ekko,51.90%,44354,,XinZhao,51.66%,30763,,Viego,51.51%,116321,,Gwen,51.49%,9589,,Shaco,51.24%,58520,,Evelynn,50.96%,28876,,Udyr,50.95%,20515,,Poppy,50.89%,5532,,Jayce,50.78%,14696,,Talon,50.72%,29415,,Karthus,50.72%,13819,,Graves,50.66%,35530,,Elise,50.65%,19580,,MasterYi,50.65%,80159,,Gragas,50.59%,6260,,Belveth,50.53%,18798,,Sylas,50.49%,75265,,Hecarim,50.45%,24354,,Zaahen,50.34%,29532,,Naafiri,50.31%,22925,,Aatrox,50.21%,30177,,Zed,50.18%,34814,,Khazix,49.80%,52232,,Vi,49.67%,31830,,RekSai,49.63%,11470,,Riven,49.44%,5129,,LeeSin,48.94%,70181,,Kindred,48.63%,25852,,Pantheon,48.16%,16973,,Nidalee,47.22%,16571,,Rengar,47.15%,45929,,Qiyana,46.81%,24833,,Skarner,46.45%,7322,
Warwick,jun,82.0%,S,5 / 52,51.9 %,6.6 %,9.0 %,1585624,https://dpm.lol/champions/Warwick/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smolder,adc,82.4%,S,4 / 26,51.5 %,9.6 %,4.7 %,2310043,https://dpm.lol/champions/Smolder/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,Briar,55.07%,68943,,Warwick,54.49%,72793,,Jax,54.28%,68132,,Amumu,54.15%,55803,,Rammus,54.12%,25714,,Teemo,54.07%,15879,,DrMundo,53.85%,43493,,Volibear,53.00%,42242,,Trundle,52.89%,26356,,Mordekaiser,52.89%,7128,,Malphite,52.88%,71800,,Viego,52.48%,122711,,MonkeyKing,52.44%,31745,,Nasus,52.36%,8770,,Nocturne,52.33%,56475,,Diana,52.26%,84388,,Evelynn,52.24%,30803,,MasterYi,52.19%,85570,,Poppy,52.08%,6317,,Kayn,52.08%,95004,,Gwen,51.96%,10571,,Khazix,51.87%,59149,,JarvanIV,51.87%,55610,,Udyr,51.82%,22615,,Nunu,51.73%,29614,,Ekko,51.71%,46638,,Shyvana,51.63%,17217,,Lillia,51.54%,39727,,Sejuani,51.39%,25574,,Zac,51.31%,29247,,Elise,51.29%,21042,,Naafiri,51.17%,25740,,XinZhao,51.08%,36129,,Ambessa,50.97%,14531,,Belveth,50.82%,20978,,Graves,50.62%,47776,,RekSai,50.62%,13334,,Talon,50.50%,33089,,FiddleSticks,50.43%,28814,,Chogath,50.34%,14000,,Zaahen,50.07%,32383,,Sylas,50.05%,84862,,Zed,50.01%,38321,,Jayce,49.98%,20807,,Vi,49.95%,35369,,Aatrox,49.88%,39152,,LeeSin,49.80%,85479,,Kindred,49.70%,29967,,Ivern,49.68%,12687,,Hecarim,49.57%,27157,,Pantheon,49.52%,18979,,Karthus,49.51%,15865,,Gragas,49.11%,6895,,Riven,48.98%,5794,,Nidalee,48.50%,20968,,Skarner,48.31%,7999,,Rengar,48.21%,48970,,Qiyana,46.37%,28129,
