champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_jun_1_name,synergy_jun_1_winrate,synergy_jun_1_games,synergy_jun_1_lane_quality,synergy_jun_2_name,synergy_jun_2_winrate,synergy_jun_2_games,synergy_jun_2_lane_quality,synergy_jun_3_name,synergy_jun_3_winrate,synergy_jun_3_games,synergy_jun_3_lane_quality,synergy_jun_4_name,synergy_jun_4_winrate,synergy_jun_4_games,synergy_jun_4_lane_quality,synergy_jun_5_name,synergy_jun_5_winrate,synergy_jun_5_games,synergy_jun_5_lane_quality,synergy_jun_6_name,synergy_jun_6_winrate,synergy_jun_6_games,synergy_jun_6_lane_quality,synergy_jun_7_name,synergy_jun_7_winrate,synergy_jun_7_games,synergy_jun_7_lane_quality,synergy_jun_8_name,synergy_jun_8_winrate,synergy_jun_8_games,synergy_jun_8_lane_quality,synergy_jun_9_name,synergy_jun_9_winrate,synergy_jun_9_games,synergy_jun_9_lane_quality,synergy_jun_10_name,synergy_jun_10_winrate,synergy_jun_10_games,synergy_jun_10_lane_quality,synergy_jun_11_name,synergy_jun_11_winrate,synergy_jun_11_games,synergy_jun_11_lane_quality,synergy_jun_12_name,synergy_jun_12_winrate,synergy_jun_12_games,synergy_jun_12_lane_quality,synergy_jun_13_name,synergy_jun_13_winrate,synergy_jun_13_games,synergy_jun_13_lane_quality,synergy_jun_14_name,synergy_jun_14_winrate,synergy_jun_14_games,synergy_jun_14_lane_quality,synergy_jun_15_name,synergy_jun_15_winrate,synergy_jun_15_games,synergy_jun_15_lane_quality,synergy_jun_16_name,synergy_jun_16_winrate,synergy_jun_16_games,synergy_jun_16_lane_quality,synergy_jun_17_name,synergy_jun_17_winrate,synergy_jun_17_games,synergy_jun_17_lane_quality,synergy_jun_18_name,synergy_jun_18_winrate,synergy_jun_18_games,synergy_jun_18_lane_quality,synergy_jun_19_name,synergy_jun_19_winrate,synergy_jun_19_games,synergy_jun_19_lane_quality,synergy_jun_20_name,synergy_jun_20_winrate,synergy_jun_20_games,synergy_jun_20_lane_quality,synergy_jun_21_name,synergy_jun_21_winrate,synergy_jun_21_games,synergy_jun_21_lane_quality,synergy_jun_22_name,synergy_jun_22_winrate,synergy_jun_22_games,synergy_jun_22_lane_quality,synergy_jun_23_name,synergy_jun_23_winrate,synergy_jun_23_games,synergy_jun_23_lane_quality,synergy_jun_24_name,synergy_jun_24_winrate,synergy_jun_24_games,synergy_jun_24_lane_quality,synergy_jun_25_name,synergy_jun_25_winrate,synergy_jun_25_games,synergy_jun_25_lane_quality,synergy_jun_26_name,synergy_jun_26_winrate,synergy_jun_26_games,synergy_jun_26_lane_quality,synergy_jun_27_name,synergy_jun_27_winrate,synergy_jun_27_games,synergy_jun_27_lane_quality,synergy_jun_28_name,synergy_jun_28_winrate,synergy_jun_28_games,synergy_jun_28_lane_quality,synergy_jun_29_name,synergy_jun_29_winrate,synergy_jun_29_games,synergy_jun_29_lane_quality,synergy_jun_30_name,synergy_jun_30_winrate,synergy_jun_30_games,synergy_jun_30_lane_quality,synergy_jun_31_name,synergy_jun_31_winrate,synergy_jun_31_games,synergy_jun_31_lane_quality,synergy_jun_32_name,synergy_jun_32_winrate,synergy_jun_32_games,synergy_jun_32_lane_quality,synergy_jun_33_name,synergy_jun_33_winrate,synergy_jun_33_games,synergy_jun_33_lane_quality,synergy_jun_34_name,synergy_jun_34_winrate,synergy_jun_34_games,synergy_jun_34_lane_quality,synergy_jun_35_name,synergy_jun_35_winrate,synergy_jun_35_games,synergy_jun_35_lane_quality,synergy_jun_36_name,synergy_jun_36_winrate,synergy_jun_36_games,synergy_jun_36_lane_quality,synergy_jun_37_name,synergy_jun_37_winrate,synergy_jun_37_games,synergy_jun_37_lane_quality,synergy_jun_38_name,synergy_jun_38_winrate,synergy_jun_38_games,synergy_jun_38_lane_quality,synergy_jun_39_name,synergy_jun_39_winrate,synergy_jun_39_games,synergy_jun_39_lane_quality,synergy_jun_40_name,synergy_jun_40_winrate,synergy_jun_40_games,synergy_jun_40_lane_quality,synergy_jun_41_name,synergy_jun_41_winrate,synergy_jun_41_games,synergy_jun_41_lane_quality,synergy_jun_42_name,synergy_jun_42_winrate,synergy_jun_42_games,synergy_jun_42_lane_quality,synergy_jun_43_name,synergy_jun_43_winrate,synergy_jun_43_games,synergy_jun_43_lane_quality,synergy_jun_44_name,synergy_jun_44_winrate,synergy_jun_44_games,synergy_jun_44_lane_quality,synergy_jun_45_name,synergy_jun_45_winrate,synergy_jun_45_games,synergy_jun_45_lane_quality,synergy_jun_46_name,synergy_jun_46_winrate,synergy_jun_46_games,synergy_jun_46_lane_quality,synergy_jun_47_name,synergy_jun_47_winrate,synergy_jun_47_games,synergy_jun_47_lane_quality,synergy_jun_48_name,synergy_jun_48_winrate,synergy_jun_48_games,synergy_jun_48_lane_quality,synergy_jun_49_name,synergy_jun_49_winrate,synergy_jun_49_games,synergy_jun_49_lane_quality,synergy_jun_50_name,synergy_jun_50_winrate,synergy_jun_50_games,synergy_jun_50_lane_quality,synergy_jun_51_name,synergy_jun_51_winrate,synergy_jun_51_games,synergy_jun_51_lane_quality,synergy_jun_52_name,synergy_jun_52_winrate,synergy_jun_52_games,synergy_jun_52_lane_quality,synergy_jun_53_name,synergy_jun_53_winrate,synergy_jun_53_games,synergy_jun_53_lane_quality,synergy_jun_54_name,synergy_jun_54_winrate,synergy_jun_54_games,synergy_jun_54_lane_quality,synergy_jun_55_name,synergy_jun_55_winrate,synergy_jun_55_games,synergy_jun_55_lane_quality,synergy_jun_56_name,synergy_jun_56_winrate,synergy_jun_56_games,synergy_jun_56_lane_quality,synergy_jun_57_name,synergy_jun_57_winrate,synergy_jun_57_games,synergy_jun_57_lane_quality,synergy_jun_58_name,synergy_jun_58_winrate,synergy_jun_58_games,synergy_jun_58_lane_quality,synergy_jun_59_name,synergy_jun_59_winrate,synergy_jun_59_games,synergy_jun_59_lane_quality,synergy_jun_60_name,synergy_jun_60_winrate,synergy_jun_60_games,synergy_jun_60_lane_quality
Rammus,jun,91.7%,A,12 / 52,52.5 %,2.2 %,4.8 %,534188,https://dpm.lol/champions/Rammus/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naafiri,mid,50.0%,A,10 / 47,52.3 %,2.7 %,5.2 %,657962,https://dpm.lol/champions/Naafiri/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Teemo,57.07%,5919,,Mordekaiser,56.96%,2911,,Morgana,56.63%,1824,,FiddleSticks,56.26%,12093,,Amumu,55.61%,19760,,DrMundo,55.51%,12123,,Lillia,55.06%,18701,,Brand,54.99%,1755,,Shyvana,54.98%,5838,,Briar,54.89%,19749,,Rammus,54.76%,7076,,Zyra,54.74%,2519,,Nasus,54.51%,2596,,Malphite,54.23%,21365,,Elise,53.90%,8523,,Volibear,53.87%,14238,,Karthus,53.57%,6890,,Chogath,53.55%,4172,,Diana,53.43%,35001,,Jax,53.26%,19199,,Warwick,53.05%,21773,,Ekko,53.00%,19194,,Nunu,52.63%,10946,,Gwen,52.63%,4285,,Sejuani,52.56%,6969,,Zac,52.44%,8450,,Evelynn,52.39%,12331,,Ivern,52.24%,3666,,MonkeyKing,52.22%,7380,,Trundle,52.22%,7233,,JarvanIV,52.18%,11460,,Graves,51.93%,8675,,Nocturne,51.88%,14420,,Belveth,51.78%,5147,,Kayn,51.71%,24252,,Viego,51.61%,31555,,Jayce,51.56%,4688,,Zaahen,51.53%,7435,,Shaco,51.48%,17452,,Gragas,51.47%,2312,,XinZhao,51.35%,8582,,Udyr,51.21%,6637,,Kindred,50.96%,7721,,RekSai,50.96%,3020,,MasterYi,50.95%,22937,,Sylas,50.84%,34081,,Talon,50.64%,7145,,Aatrox,50.60%,7937,,Hecarim,50.40%,6556,,Ambessa,50.29%,3090,,Vi,50.21%,8443,,Khazix,49.94%,12608,,Nidalee,49.89%,7904,,LeeSin,49.34%,17370,,Zed,48.71%,7381,,Pantheon,48.29%,4512,,Fizz,47.58%,1856,,Skarner,46.79%,2071,,Rengar,46.34%,10402,,Qiyana,46.27%,5606,
Kayle,mid,20.5%,A,11 / 47,53.0 %,1.2 %,2.9 %,283995,https://dpm.lol/champions/Kayle/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Briar,57.65%,9024,,Amumu,56.50%,7195,,Ivern,55.92%,1815,,Nasus,55.69%,1203,,Zac,55.09%,3643,,Nunu,54.81%,3890,,Shaco,54.50%,7284,,Jax,54.40%,8154,,Nocturne,54.34%,6573,,Diana,54.33%,9713,,DrMundo,54.19%,5448,,Ambessa,54.06%,1859,,Rammus,54.06%,3093,,Volibear,54.05%,5441,,Warwick,54.01%,8959,,Evelynn,54.00%,3678,,Teemo,53.92%,1990,,Talon,53.85%,5500,,FiddleSticks,53.81%,3382,,Malphite,53.78%,7702,,Ekko,53.74%,5385,,JarvanIV,53.60%,7739,,Sejuani,53.59%,2844,,Kayn,53.50%,11859,,Elise,53.47%,2596,,Viego,53.38%,16283,,Trundle,52.97%,3115,,Chogath,52.88%,1600,,MasterYi,52.86%,10709,,Poppy,52.81%,729,,MonkeyKing,52.70%,3763,,Zed,52.52%,5017,,Sylas,52.35%,9313,,Aatrox,52.33%,4439,,Udyr,52.30%,2998,,Naafiri,52.21%,3394,,Graves,52.10%,4783,,Lillia,52.06%,4214,,XinZhao,52.02%,4162,,Hecarim,51.97%,4358,,Gwen,51.96%,1324,,RekSai,51.96%,1790,,Jayce,51.91%,2331,,Vi,51.40%,4154,,Zaahen,51.16%,4013,,LeeSin,51.12%,8893,,Skarner,51.04%,964,,Shyvana,50.83%,2060,,Khazix,50.69%,7699,,Mordekaiser,50.67%,827,,Riven,50.63%,873,,Karthus,50.44%,1699,,Pantheon,50.20%,2207,,Belveth,49.79%,2850,,Nidalee,49.50%,2089,,Kindred,49.49%,3736,,Rengar,49.43%,7510,,Qiyana,49.38%,4038,,,,,,,,,
Kayle,top,77.4%,A,9 / 50,52.0 %,4.5 %,2.9 %,1073447,https://dpm.lol/champions/Kayle/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Briar,55.69%,35569,,Amumu,55.30%,29723,,Rammus,55.07%,13853,,DrMundo,54.60%,23575,,Warwick,54.46%,39613,,JarvanIV,54.38%,26915,,Mordekaiser,54.33%,3427,,Nasus,54.23%,4822,,Jax,54.16%,36533,,MonkeyKing,53.53%,15226,,Nocturne,53.50%,26948,,Ambessa,53.42%,6746,,Volibear,53.25%,22685,,Malphite,53.11%,33106,,Kayn,53.11%,50127,,Darius,52.77%,2926,,Viego,52.55%,61434,,Trundle,52.47%,14303,,Shaco,52.20%,28307,,MasterYi,52.18%,43404,,XinZhao,52.09%,16799,,Nunu,51.87%,13885,,Talon,51.86%,15784,,Udyr,51.83%,10693,,Diana,51.80%,33000,,Ivern,51.77%,5370,,Sejuani,51.59%,12817,,Zac,51.57%,13772,,Graves,51.56%,17269,,Poppy,51.52%,2929,,Chogath,51.40%,6551,,Zaahen,51.28%,16625,,Shyvana,51.22%,7882,,RekSai,50.97%,6115,,Teemo,50.97%,6716,,Vi,50.94%,17046,,FiddleSticks,50.94%,11017,,Khazix,50.92%,27013,,Naafiri,50.87%,12219,,Aatrox,50.72%,16987,,Ekko,50.62%,17575,,Jayce,50.56%,7466,,Riven,50.47%,2899,,LeeSin,50.28%,35140,,Hecarim,50.23%,13923,,Evelynn,50.23%,12048,,Gwen,50.09%,3943,,Zed,50.05%,17508,,Belveth,49.94%,9837,,Lillia,49.93%,14332,,Sylas,49.90%,30207,,Pantheon,49.49%,8993,,Elise,49.36%,7314,,Rengar,49.06%,24142,,Gragas,48.78%,2657,,Skarner,48.58%,4364,,Kindred,48.40%,13266,,Karthus,48.21%,5592,,Qiyana,48.12%,12933,,Nidalee,46.58%,6623,
Warwick,top,17.1%,A,10 / 50,51.9 %,1.4 %,9.0 %,330492,https://dpm.lol/champions/Warwick/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Amumu,55.95%,8902,,DrMundo,55.53%,6938,,Mordekaiser,55.09%,1218,,Teemo,54.49%,2650,,Zyra,54.48%,815,,FiddleSticks,54.12%,4457,,Sejuani,53.92%,3715,,Rammus,53.75%,3890,,Malphite,53.74%,11747,,Ivern,53.73%,1768,,Jax,53.61%,10452,,Karthus,53.52%,2375,,Chogath,53.45%,2058,,Briar,53.38%,10249,,Diana,53.25%,13173,,Nocturne,53.09%,8281,,Viego,53.08%,17868,,Volibear,53.04%,7072,,Lillia,53.03%,6057,,Shyvana,53.03%,2427,,Jayce,52.61%,3431,,JarvanIV,52.55%,7473,,Gragas,52.48%,1027,,Gwen,52.44%,1537,,Kindred,52.40%,4292,,XinZhao,52.34%,5290,,MonkeyKing,52.30%,4499,,Udyr,52.29%,3259,,Elise,52.26%,3207,,RekSai,52.14%,1918,,Graves,52.06%,5363,,Zac,52.02%,4210,,Nunu,51.78%,4791,,Ambessa,51.60%,2060,,Nasus,51.58%,1332,,Trundle,51.51%,4028,,MasterYi,51.45%,12739,,Khazix,51.34%,8035,,Shaco,51.16%,8837,,Zed,51.15%,5408,,Kayn,50.95%,13819,,Sylas,50.82%,12805,,Zaahen,50.50%,4792,,Evelynn,50.44%,4625,,Pantheon,50.16%,2753,,Poppy,50.16%,963,,Talon,50.14%,4767,,Aatrox,50.10%,5343,,Naafiri,49.80%,3753,,Nidalee,49.76%,2966,,Vi,49.54%,5268,,Belveth,49.54%,3072,,Darius,49.42%,862,,Qiyana,49.07%,4184,,Skarner,49.06%,1119,,Hecarim,48.93%,3875,,LeeSin,48.76%,11407,,Rengar,48.07%,6898,,,,,,,,,
