champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_jun_1_name,synergy_jun_1_winrate,synergy_jun_1_games,synergy_jun_1_lane_quality,synergy_jun_2_name,synergy_jun_2_winrate,synergy_jun_2_games,synergy_jun_2_lane_quality,synergy_jun_3_name,synergy_jun_3_winrate,synergy_jun_3_games,synergy_jun_3_lane_quality,synergy_jun_4_name,synergy_jun_4_winrate,synergy_jun_4_games,synergy_jun_4_lane_quality,synergy_jun_5_name,synergy_jun_5_winrate,synergy_jun_5_games,synergy_jun_5_lane_quality,synergy_jun_6_name,synergy_jun_6_winrate,synergy_jun_6_games,synergy_jun_6_lane_quality,synergy_jun_7_name,synergy_jun_7_winrate,synergy_jun_7_games,synergy_jun_7_lane_quality,synergy_jun_8_name,synergy_jun_8_winrate,synergy_jun_8_games,synergy_jun_8_lane_quality,synergy_jun_9_name,synergy_jun_9_winrate,synergy_jun_9_games,synergy_jun_9_lane_quality,synergy_jun_10_name,synergy_jun_10_winrate,synergy_jun_10_games,synergy_jun_10_lane_quality,synergy_jun_11_name,synergy_jun_11_winrate,synergy_jun_11_games,synergy_jun_11_lane_quality,synergy_jun_12_name,synergy_jun_12_winrate,synergy_jun_12_games,synergy_jun_12_lane_quality,synergy_jun_13_name,synergy_jun_13_winrate,synergy_jun_13_games,synergy_jun_13_lane_quality,synergy_jun_14_name,synergy_jun_14_winrate,synergy_jun_14_games,synergy_jun_14_lane_quality,synergy_jun_15_name,synergy_jun_15_winrate,synergy_jun_15_games,synergy_jun_15_lane_quality,synergy_jun_16_name,synergy_jun_16_winrate,synergy_jun_16_games,synergy_jun_16_lane_quality,synergy_jun_17_name,synergy_jun_17_winrate,synergy_jun_17_games,synergy_jun_17_lane_quality,synergy_jun_18_name,synergy_jun_18_winrate,synergy_jun_18_games,synergy_jun_18_lane_quality,synergy_jun_19_name,synergy_jun_19_winrate,synergy_jun_19_games,synergy_jun_19_lane_quality,synergy_jun_20_name,synergy_jun_20_winrate,synergy_jun_20_games,synergy_jun_20_lane_quality,synergy_jun_21_name,synergy_jun_21_winrate,synergy_jun_21_games,synergy_jun_21_lane_quality,synergy_jun_22_name,synergy_jun_22_winrate,synergy_jun_22_games,synergy_jun_22_lane_quality,synergy_jun_23_name,synergy_jun_23_winrate,synergy_jun_23_games,synergy_jun_23_lane_quality,synergy_jun_24_name,synergy_jun_24_winrate,synergy_jun_24_games,synergy_jun_24_lane_quality,synergy_jun_25_name,synergy_jun_25_winrate,synergy_jun_25_games,synergy_jun_25_lane_quality,synergy_jun_26_name,synergy_jun_26_winrate,synergy_jun_26_games,synergy_jun_26_lane_quality,synergy_jun_27_name,synergy_jun_27_winrate,synergy_jun_27_games,synergy_jun_27_lane_quality,synergy_jun_28_name,synergy_jun_28_winrate,synergy_jun_28_games,synergy_jun_28_lane_quality,synergy_jun_29_name,synergy_jun_29_winrate,synergy_jun_29_games,synergy_jun_29_lane_quality,synergy_jun_30_name,synergy_jun_30_winrate,synergy_jun_30_games,synergy_jun_30_lane_quality,synergy_jun_31_name,synergy_jun_31_winrate,synergy_jun_31_games,synergy_jun_31_lane_quality,synergy_jun_32_name,synergy_jun_32_winrate,synergy_jun_32_games,synergy_jun_32_lane_quality,synergy_jun_33_name,synergy_jun_33_winrate,synergy_jun_33_games,synergy_jun_33_lane_quality,synergy_jun_34_name,synergy_jun_34_winrate,synergy_jun_34_games,synergy_jun_34_lane_quality,synergy_jun_35_name,synergy_jun_35_winrate,synergy_jun_35_games,synergy_jun_35_lane_quality,synergy_jun_36_name,synergy_jun_36_winrate,synergy_jun_36_games,synergy_jun_36_lane_quality,synergy_jun_37_name,synergy_jun_37_winrate,synergy_jun_37_games,synergy_jun_37_lane_quality,synergy_jun_38_name,synergy_jun_38_winrate,synergy_jun_38_games,synergy_jun_38_lane_quality,synergy_jun_39_name,synergy_jun_39_winrate,synergy_jun_39_games,synergy_jun_39_lane_quality,synergy_jun_40_name,synergy_jun_40_winrate,synergy_jun_40_games,synergy_jun_40_lane_quality,synergy_jun_41_name,synergy_jun_41_winrate,synergy_jun_41_games,synergy_jun_41_lane_quality,synergy_jun_42_name,synergy_jun_42_winrate,synergy_jun_42_games,synergy_jun_42_lane_quality,synergy_jun_43_name,synergy_jun_43_winrate,synergy_jun_43_games,synergy_jun_43_lane_quality,synergy_jun_44_name,synergy_jun_44_winrate,synergy_jun_44_games,synergy_jun_44_lane_quality,synergy_jun_45_name,synergy_jun_45_winrate,synergy_jun_45_games,synergy_jun_45_lane_quality,synergy_jun_46_name,synergy_jun_46_winrate,synergy_jun_46_games,synergy_jun_46_lane_quality,synergy_jun_47_name,synergy_jun_47_winrate,synergy_jun_47_games,synergy_jun_47_lane_quality,synergy_jun_48_name,synergy_jun_48_winrate,synergy_jun_48_games,synergy_jun_48_lane_quality,synergy_jun_49_name,synergy_jun_49_winrate,synergy_jun_49_games,synergy_jun_49_lane_quality,synergy_jun_50_name,synergy_jun_50_winrate,synergy_jun_50_games,synergy_jun_50_lane_quality,synergy_jun_51_name,synergy_jun_51_winrate,synergy_jun_51_games,synergy_jun_51_lane_quality,synergy_jun_52_name,synergy_jun_52_winrate,synergy_jun_52_games,synergy_jun_52_lane_quality,synergy_jun_53_name,synergy_jun_53_winrate,synergy_jun_53_games,synergy_jun_53_lane_quality,synergy_jun_54_name,synergy_jun_54_winrate,synergy_jun_54_games,synergy_jun_54_lane_quality,synergy_jun_55_name,synergy_jun_55_winrate,synergy_jun_55_games,synergy_jun_55_lane_quality,synergy_jun_56_name,synergy_jun_56_winrate,synergy_jun_56_games,synergy_jun_56_lane_quality,synergy_jun_57_name,synergy_jun_57_winrate,synergy_jun_57_games,synergy_jun_57_lane_quality,synergy_jun_58_name,synergy_jun_58_winrate,synergy_jun_58_games,synergy_jun_58_lane_quality
Zed,jun,32.8%,D,33 / 52,48.0 %,3.4 %,21.7 %,805199,https://dpm.lol/champions/Zed/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mel,adc,9.4%,-,-/-,48.6 %,1.3 %,50.4 %,311835,https://dpm.lol/champions/Mel/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,Darius,52.51%,876,,Jax,51.88%,10278,,Briar,51.80%,10481,,DrMundo,51.47%,6037,,Viego,51.29%,19221,,MasterYi,51.18%,13480,,Graves,50.85%,6267,,Volibear,50.67%,6006,,Mordekaiser,50.55%,906,,Warwick,50.40%,11285,,Trundle,50.34%,4178,,Amumu,50.22%,7175,,Nasus,50.20%,1281,,Zaahen,50.18%,4757,,Kayn,49.88%,14560,,Shyvana,49.14%,2161,,Malphite,49.10%,8314,,Chogath,49.10%,1607,,Khazix,49.09%,8576,,JarvanIV,49.00%,7857,,Riven,48.87%,882,,Belveth,48.81%,3227,,Hecarim,48.79%,4298,,Udyr,48.76%,3017,,MonkeyKing,48.70%,4593,,Rammus,48.69%,3438,,Jayce,48.60%,2778,,Poppy,48.53%,814,,RekSai,48.33%,1976,,Ekko,48.22%,4645,,Ivern,48.22%,1487,,Talon,48.21%,5538,,Nocturne,48.20%,7848,,Kindred,48.13%,5917,,Naafiri,48.13%,3765,,Diana,47.92%,8487,,Lillia,47.78%,3830,,Aatrox,47.58%,5359,,Zed,47.41%,5212,,Ambessa,47.34%,2275,,Sejuani,47.19%,3153,,Evelynn,47.09%,3387,,Vi,47.07%,5095,,Teemo,47.01%,1855,,Shaco,46.89%,8127,,LeeSin,46.55%,10217,,Nunu,46.35%,3689,,Elise,46.30%,1903,,Gwen,46.11%,1143,,Rengar,45.35%,7533,,Zac,45.35%,3374,,Karthus,44.82%,1428,,FiddleSticks,44.82%,2827,,Sylas,44.73%,7532,,Skarner,44.62%,1125,,Qiyana,43.60%,4454,,Pantheon,43.19%,2825,,Nidalee,42.37%,1954,
Ziggs,mid,31.3%,D,35 / 47,50.2 %,1.1 %,1.2 %,268566,https://dpm.lol/champions/Ziggs/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,DrMundo,55.02%,5245,,Darius,54.87%,718,,Amumu,54.40%,7353,,Rammus,54.09%,3241,,Teemo,53.95%,1922,,Warwick,53.57%,9911,,Nasus,53.12%,1137,,Jax,53.01%,8761,,MasterYi,52.89%,11102,,Mordekaiser,52.87%,853,,Briar,52.33%,8515,,Volibear,52.25%,5338,,Viego,51.97%,14162,,Tryndamere,51.49%,740,,Kayn,51.13%,11501,,JarvanIV,50.97%,6835,,XinZhao,50.89%,4292,,Trundle,50.76%,3481,,Shaco,50.59%,7326,,Naafiri,50.57%,3083,,Malphite,50.56%,8083,,Diana,50.53%,8535,,Nocturne,50.43%,7374,,Khazix,50.40%,6941,,Sejuani,50.26%,3026,,Udyr,50.19%,2594,,MonkeyKing,49.99%,3935,,Nunu,49.92%,3243,,Graves,49.92%,5701,,Shyvana,49.65%,2008,,Chogath,49.31%,1659,,Talon,49.19%,3537,,Ekko,49.04%,4704,,Lillia,48.95%,3800,,Belveth,48.80%,2492,,Ivern,48.76%,1333,,Jayce,48.74%,2230,,FiddleSticks,48.67%,3041,,Vi,48.50%,4427,,Elise,48.46%,1954,,Zed,48.32%,4441,,RekSai,48.21%,1477,,Zac,48.19%,3262,,Zaahen,48.16%,3700,,Ambessa,47.91%,1624,,Aatrox,47.85%,4288,,LeeSin,47.84%,9625,,Poppy,47.77%,762,,Sylas,47.74%,8019,,Rengar,47.26%,5400,,Pantheon,46.96%,2349,,Kindred,46.74%,3616,,Karthus,46.52%,1395,,Hecarim,46.48%,3122,,Skarner,45.68%,950,,Gwen,45.53%,984,,Qiyana,44.89%,3103,,Nidalee,43.64%,1980,
Ivern,jun,76.7%,D,34 / 52,50.3 %,1.0 %,0.4 %,250611,https://dpm.lol/champions/Ivern/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renata,sup,99.1%,D,31 / 39,50.3 %,1.1 %,0.2 %,269849,https://dpm.lol/champions/Renata/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Briar,54.66%,8287,,Rammus,54.41%,3049,,Jax,53.83%,7696,,Amumu,53.71%,6666,,Warwick,53.15%,8320,,Gwen,53.13%,1229,,Sejuani,53.01%,3028,,DrMundo,52.22%,4881,,Ambessa,51.98%,1822,,Volibear,51.95%,4670,,JarvanIV,51.88%,6762,,Malphite,51.81%,8253,,Diana,51.51%,10331,,Zaahen,51.41%,4079,,MasterYi,51.39%,9869,,Nasus,51.28%,901,,Nunu,51.27%,3657,,Nocturne,51.26%,6331,,Viego,51.25%,14430,,XinZhao,51.16%,4378,,Ekko,51.16%,5403,,Trundle,51.01%,3021,,Teemo,50.94%,1653,,Chogath,50.81%,1551,,Zac,50.78%,3572,,MonkeyKing,50.76%,3871,,FiddleSticks,50.66%,3425,,Udyr,50.51%,2748,,Elise,50.48%,2613,,Lillia,50.35%,4544,,Mordekaiser,50.29%,851,,Ivern,50.23%,1515,,Naafiri,50.17%,2976,,Shyvana,49.97%,1973,,RekSai,49.94%,1682,,Evelynn,49.56%,3612,,Sylas,49.54%,10169,,Aatrox,49.37%,4726,,Vi,48.96%,4189,,Poppy,48.60%,819,,Shaco,48.50%,6981,,Pantheon,48.28%,2212,,Graves,48.25%,4719,,Khazix,48.17%,6373,,Kindred,47.98%,3458,,LeeSin,47.91%,9602,,Hecarim,47.80%,3266,,Belveth,47.75%,2582,,Talon,47.52%,3965,,Jayce,47.51%,2452,,Skarner,47.43%,1033,,Zed,47.27%,4381,,Riven,47.20%,714,,Nidalee,47.11%,2418,,Karthus,46.42%,1762,,Rengar,45.97%,5834,,Gragas,45.89%,876,,Qiyana,44.00%,3539,
