champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_jun_1_name,synergy_jun_1_winrate,synergy_jun_1_games,synergy_jun_1_lane_quality,synergy_jun_2_name,synergy_jun_2_winrate,synergy_jun_2_games,synergy_jun_2_lane_quality,synergy_jun_3_name,synergy_jun_3_winrate,synergy_jun_3_games,synergy_jun_3_lane_quality,synergy_jun_4_name,synergy_jun_4_winrate,synergy_jun_4_games,synergy_jun_4_lane_quality,synergy_jun_5_name,synergy_jun_5_winrate,synergy_jun_5_games,synergy_jun_5_lane_quality,synergy_jun_6_name,synergy_jun_6_winrate,synergy_jun_6_games,synergy_jun_6_lane_quality,synergy_jun_7_name,synergy_jun_7_winrate,synergy_jun_7_games,synergy_jun_7_lane_quality,synergy_jun_8_name,synergy_jun_8_winrate,synergy_jun_8_games,synergy_jun_8_lane_quality,synergy_jun_9_name,synergy_jun_9_winrate,synergy_jun_9_games,synergy_jun_9_lane_quality,synergy_jun_10_name,synergy_jun_10_winrate,synergy_jun_10_games,synergy_jun_10_lane_quality,synergy_jun_11_name,synergy_jun_11_winrate,synergy_jun_11_games,synergy_jun_11_lane_quality,synergy_jun_12_name,synergy_jun_12_winrate,synergy_jun_12_games,synergy_jun_12_lane_quality,synergy_jun_13_name,synergy_jun_13_winrate,synergy_jun_13_games,synergy_jun_13_lane_quality,synergy_jun_14_name,synergy_jun_14_winrate,synergy_jun_14_games,synergy_jun_14_lane_quality,synergy_jun_15_name,synergy_jun_15_winrate,synergy_jun_15_games,synergy_jun_15_lane_quality,synergy_jun_16_name,synergy_jun_16_winrate,synergy_jun_16_games,synergy_jun_16_lane_quality,synergy_jun_17_name,synergy_jun_17_winrate,synergy_jun_17_games,synergy_jun_17_lane_quality,synergy_jun_18_name,synergy_jun_18_winrate,synergy_jun_18_games,synergy_jun_18_lane_quality,synergy_jun_19_name,synergy_jun_19_winrate,synergy_jun_19_games,synergy_jun_19_lane_quality,synergy_jun_20_name,synergy_jun_20_winrate,synergy_jun_20_games,synergy_jun_20_lane_quality,synergy_jun_21_name,synergy_jun_21_winrate,synergy_jun_21_games,synergy_jun_21_lane_quality,synergy_jun_22_name,synergy_jun_22_winrate,synergy_jun_22_games,synergy_jun_22_lane_quality,synergy_jun_23_name,synergy_jun_23_winrate,synergy_jun_23_games,synergy_jun_23_lane_quality,synergy_jun_24_name,synergy_jun_24_winrate,synergy_jun_24_games,synergy_jun_24_lane_quality,synergy_jun_25_name,synergy_jun_25_winrate,synergy_jun_25_games,synergy_jun_25_lane_quality,synergy_jun_26_name,synergy_jun_26_winrate,synergy_jun_26_games,synergy_jun_26_lane_quality,synergy_jun_27_name,synergy_jun_27_winrate,synergy_jun_27_games,synergy_jun_27_lane_quality,synergy_jun_28_name,synergy_jun_28_winrate,synergy_jun_28_games,synergy_jun_28_lane_quality,synergy_jun_29_name,synergy_jun_29_winrate,synergy_jun_29_games,synergy_jun_29_lane_quality,synergy_jun_30_name,synergy_jun_30_winrate,synergy_jun_30_games,synergy_jun_30_lane_quality,synergy_jun_31_name,synergy_jun_31_winrate,synergy_jun_31_games,synergy_jun_31_lane_quality,synergy_jun_32_name,synergy_jun_32_winrate,synergy_jun_32_games,synergy_jun_32_lane_quality,synergy_jun_33_name,synergy_jun_33_winrate,synergy_jun_33_games,synergy_jun_33_lane_quality,synergy_jun_34_name,synergy_jun_34_winrate,synergy_jun_34_games,synergy_jun_34_lane_quality,synergy_jun_35_name,synergy_jun_35_winrate,synergy_jun_35_games,synergy_jun_35_lane_quality,synergy_jun_36_name,synergy_jun_36_winrate,synergy_jun_36_games,synergy_jun_36_lane_quality,synergy_jun_37_name,synergy_jun_37_winrate,synergy_jun_37_games,synergy_jun_37_lane_quality,synergy_jun_38_name,synergy_jun_38_winrate,synergy_jun_38_games,synergy_jun_38_lane_quality,synergy_jun_39_name,synergy_jun_39_winrate,synergy_jun_39_games,synergy_jun_39_lane_quality,synergy_jun_40_name,synergy_jun_40_winrate,synergy_jun_40_games,synergy_jun_40_lane_quality,synergy_jun_41_name,synergy_jun_41_winrate,synergy_jun_41_games,synergy_jun_41_lane_quality,synergy_jun_42_name,synergy_jun_42_winrate,synergy_jun_42_games,synergy_jun_42_lane_quality,synergy_jun_43_name,synergy_jun_43_winrate,synergy_jun_43_games,synergy_jun_43_lane_quality,synergy_jun_44_name,synergy_jun_44_winrate,synergy_jun_44_games,synergy_jun_44_lane_quality,synergy_jun_45_name,synergy_jun_45_winrate,synergy_jun_45_games,synergy_jun_45_lane_quality,synergy_jun_46_name,synergy_jun_46_winrate,synergy_jun_46_games,synergy_jun_46_lane_quality,synergy_jun_47_name,synergy_jun_47_winrate,synergy_jun_47_games,synergy_jun_47_lane_quality,synergy_jun_48_name,synergy_jun_48_winrate,synergy_jun_48_games,synergy_jun_48_lane_quality,synergy_jun_49_name,synergy_jun_49_winrate,synergy_jun_49_games,synergy_jun_49_lane_quality,synergy_jun_50_name,synergy_jun_50_winrate,synergy_jun_50_games,synergy_jun_50_lane_quality,synergy_jun_51_name,synergy_jun_51_winrate,synergy_jun_51_games,synergy_jun_51_lane_quality,synergy_jun_52_name,synergy_jun_52_winrate,synergy_jun_52_games,synergy_jun_52_lane_quality,synergy_jun_53_name,synergy_jun_53_winrate,synergy_jun_53_games,synergy_jun_53_lane_quality,synergy_jun_54_name,synergy_jun_54_winrate,synergy_jun_54_games,synergy_jun_54_lane_quality,synergy_jun_55_name,synergy_jun_55_winrate,synergy_jun_55_games,synergy_jun_55_lane_quality,synergy_jun_56_name,synergy_jun_56_winrate,synergy_jun_56_games,synergy_jun_56_lane_quality,synergy_jun_57_name,synergy_jun_57_winrate,synergy_jun_57_games,synergy_jun_57_lane_quality,synergy_jun_58_name,synergy_jun_58_winrate,synergy_jun_58_games,synergy_jun_58_lane_quality
Jayce,jun,41.0%,D,30 / 52,49.8 %,2.0 %,3.0 %,491431,https://dpm.lol/champions/Jayce/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quinn,top,74.3%,D,35 / 50,49.9 %,1.9 %,2.5 %,461070,https://dpm.lol/champions/Quinn/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Mordekaiser,53.58%,1775,,DrMundo,53.47%,9745,,Rammus,53.44%,6186,,Teemo,52.58%,3414,,Amumu,52.56%,13500,,Gwen,52.55%,2135,,Diana,52.53%,17798,,Elise,52.12%,4183,,Briar,52.11%,13787,,Karthus,51.99%,3462,,Lillia,51.96%,7432,,Ekko,51.81%,9895,,Shyvana,51.68%,3514,,MonkeyKing,51.60%,6044,,Ivern,51.36%,2360,,Poppy,51.36%,1291,,FiddleSticks,51.33%,5807,,Nasus,51.26%,1949,,Jax,51.25%,14606,,Ambessa,51.12%,2913,,Malphite,51.05%,13834,,Volibear,50.89%,10016,,Zac,50.85%,6437,,JarvanIV,50.84%,10334,,Chogath,50.79%,2989,,Warwick,50.68%,16584,,Gragas,50.66%,1579,,Udyr,50.64%,4838,,XinZhao,50.60%,6984,,Viego,49.90%,23005,,Jayce,49.86%,3496,,Naafiri,49.85%,4879,,Graves,49.83%,6787,,Sejuani,49.83%,5754,,Aatrox,49.81%,6539,,Kayn,49.74%,19305,,Nunu,49.48%,6679,,Nocturne,49.22%,11140,,Sylas,49.08%,15991,,Talon,48.87%,5955,,Evelynn,48.82%,6319,,Belveth,48.77%,3861,,Zaahen,48.50%,6676,,Khazix,48.39%,10516,,MasterYi,48.36%,17007,,RekSai,48.23%,2602,,LeeSin,48.16%,14971,,Shaco,48.11%,12791,,Vi,48.01%,7128,,Darius,47.67%,1160,,Zed,47.62%,6905,,Hecarim,47.43%,5536,,Nidalee,47.12%,3744,,Pantheon,46.69%,3639,,Skarner,46.20%,1853,,Qiyana,45.69%,5080,,Kindred,45.57%,4953,,Rengar,43.89%,9155,
Cassiopeia,mid,69.2%,D,34 / 47,50.2 %,1.5 %,1.4 %,372175,https://dpm.lol/champions/Cassiopeia/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Amumu,53.88%,9074,,Briar,53.17%,10904,,Poppy,52.93%,990,,JarvanIV,52.82%,9310,,Rammus,52.64%,4073,,DrMundo,52.63%,6855,,Jax,52.59%,11536,,Ivern,52.11%,2038,,Teemo,52.10%,2428,,Viego,51.92%,22418,,Malphite,51.63%,10704,,Warwick,51.61%,12379,,Volibear,51.23%,6742,,RekSai,51.21%,2523,,Nocturne,51.12%,9011,,Sejuani,51.10%,3904,,Zac,51.09%,4574,,Mordekaiser,51.09%,963,,Chogath,50.93%,2046,,Elise,50.63%,3026,,Belveth,50.52%,3430,,Ambessa,50.50%,2493,,Kayn,50.46%,15984,,Trundle,50.45%,4696,,Diana,50.29%,11765,,Ekko,50.26%,6693,,Nunu,50.20%,4458,,MasterYi,50.15%,14247,,Graves,50.07%,6852,,Lillia,49.98%,5312,,MonkeyKing,49.98%,5302,,Aatrox,49.91%,6476,,FiddleSticks,49.89%,3923,,Jayce,49.88%,3875,,Zaahen,49.75%,5423,,Shyvana,49.63%,2575,,Evelynn,49.58%,4361,,XinZhao,49.40%,6540,,Khazix,49.30%,9815,,Udyr,49.25%,3281,,Hecarim,49.05%,4610,,Sylas,48.97%,12448,,Nasus,48.89%,1391,,Gwen,48.87%,1375,,Naafiri,48.82%,4500,,Vi,48.74%,5977,,Shaco,48.74%,10009,,Talon,48.71%,6126,,Pantheon,48.47%,3068,,Riven,48.33%,987,,Zed,48.17%,7135,,LeeSin,48.08%,14020,,Karthus,47.86%,1964,,Kindred,47.08%,5026,,Skarner,46.97%,1288,,Qiyana,46.70%,5417,,Rengar,45.85%,8319,,Nidalee,45.50%,2943,
Zac,jun,74.7%,D,31 / 52,49.9 %,2.4 %,1.1 %,586199,https://dpm.lol/champions/Zac/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nunu,jun,91.1%,D,32 / 52,49.9 %,2.6 %,0.6 %,620420,https://dpm.lol/champions/Nunu/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
