champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_jun_1_name,synergy_jun_1_winrate,synergy_jun_1_games,synergy_jun_1_lane_quality,synergy_jun_2_name,synergy_jun_2_winrate,synergy_jun_2_games,synergy_jun_2_lane_quality,synergy_jun_3_name,synergy_jun_3_winrate,synergy_jun_3_games,synergy_jun_3_lane_quality,synergy_jun_4_name,synergy_jun_4_winrate,synergy_jun_4_games,synergy_jun_4_lane_quality,synergy_jun_5_name,synergy_jun_5_winrate,synergy_jun_5_games,synergy_jun_5_lane_quality,synergy_jun_6_name,synergy_jun_6_winrate,synergy_jun_6_games,synergy_jun_6_lane_quality,synergy_jun_7_name,synergy_jun_7_winrate,synergy_jun_7_games,synergy_jun_7_lane_quality,synergy_jun_8_name,synergy_jun_8_winrate,synergy_jun_8_games,synergy_jun_8_lane_quality,synergy_jun_9_name,synergy_jun_9_winrate,synergy_jun_9_games,synergy_jun_9_lane_quality,synergy_jun_10_name,synergy_jun_10_winrate,synergy_jun_10_games,synergy_jun_10_lane_quality,synergy_jun_11_name,synergy_jun_11_winrate,synergy_jun_11_games,synergy_jun_11_lane_quality,synergy_jun_12_name,synergy_jun_12_winrate,synergy_jun_12_games,synergy_jun_12_lane_quality,synergy_jun_13_name,synergy_jun_13_winrate,synergy_jun_13_games,synergy_jun_13_lane_quality,synergy_jun_14_name,synergy_jun_14_winrate,synergy_jun_14_games,synergy_jun_14_lane_quality,synergy_jun_15_name,synergy_jun_15_winrate,synergy_jun_15_games,synergy_jun_15_lane_quality,synergy_jun_16_name,synergy_jun_16_winrate,synergy_jun_16_games,synergy_jun_16_lane_quality,synergy_jun_17_name,synergy_jun_17_winrate,synergy_jun_17_games,synergy_jun_17_lane_quality,synergy_jun_18_name,synergy_jun_18_winrate,synergy_jun_18_games,synergy_jun_18_lane_quality,synergy_jun_19_name,synergy_jun_19_winrate,synergy_jun_19_games,synergy_jun_19_lane_quality,synergy_jun_20_name,synergy_jun_20_winrate,synergy_jun_20_games,synergy_jun_20_lane_quality,synergy_jun_21_name,synergy_jun_21_winrate,synergy_jun_21_games,synergy_jun_21_lane_quality,synergy_jun_22_name,synergy_jun_22_winrate,synergy_jun_22_games,synergy_jun_22_lane_quality,synergy_jun_23_name,synergy_jun_23_winrate,synergy_jun_23_games,synergy_jun_23_lane_quality,synergy_jun_24_name,synergy_jun_24_winrate,synergy_jun_24_games,synergy_jun_24_lane_quality,synergy_jun_25_name,synergy_jun_25_winrate,synergy_jun_25_games,synergy_jun_25_lane_quality,synergy_jun_26_name,synergy_jun_26_winrate,synergy_jun_26_games,synergy_jun_26_lane_quality,synergy_jun_27_name,synergy_jun_27_winrate,synergy_jun_27_games,synergy_jun_27_lane_quality,synergy_jun_28_name,synergy_jun_28_winrate,synergy_jun_28_games,synergy_jun_28_lane_quality,synergy_jun_29_name,synergy_jun_29_winrate,synergy_jun_29_games,synergy_jun_29_lane_quality,synergy_jun_30_name,synergy_jun_30_winrate,synergy_jun_30_games,synergy_jun_30_lane_quality,synergy_jun_31_name,synergy_jun_31_winrate,synergy_jun_31_games,synergy_jun_31_lane_quality,synergy_jun_32_name,synergy_jun_32_winrate,synergy_jun_32_games,synergy_jun_32_lane_quality,synergy_jun_33_name,synergy_jun_33_winrate,synergy_jun_33_games,synergy_jun_33_lane_quality,synergy_jun_34_name,synergy_jun_34_winrate,synergy_jun_34_games,synergy_jun_34_lane_quality,synergy_jun_35_name,synergy_jun_35_winrate,synergy_jun_35_games,synergy_jun_35_lane_quality,synergy_jun_36_name,synergy_jun_36_winrate,synergy_jun_36_games,synergy_jun_36_lane_quality,synergy_jun_37_name,synergy_jun_37_winrate,synergy_jun_37_games,synergy_jun_37_lane_quality,synergy_jun_38_name,synergy_jun_38_winrate,synergy_jun_38_games,synergy_jun_38_lane_quality,synergy_jun_39_name,synergy_jun_39_winrate,synergy_jun_39_games,synergy_jun_39_lane_quality,synergy_jun_40_name,synergy_jun_40_winrate,synergy_jun_40_games,synergy_jun_40_lane_quality,synergy_jun_41_name,synergy_jun_41_winrate,synergy_jun_41_games,synergy_jun_41_lane_quality,synergy_jun_42_name,synergy_jun_42_winrate,synergy_jun_42_games,synergy_jun_42_lane_quality,synergy_jun_43_name,synergy_jun_43_winrate,synergy_jun_43_games,synergy_jun_43_lane_quality,synergy_jun_44_name,synergy_jun_44_winrate,synergy_jun_44_games,synergy_jun_44_lane_quality,synergy_jun_45_name,synergy_jun_45_winrate,synergy_jun_45_games,synergy_jun_45_lane_quality,synergy_jun_46_name,synergy_jun_46_winrate,synergy_jun_46_games,synergy_jun_46_lane_quality,synergy_jun_47_name,synergy_jun_47_winrate,synergy_jun_47_games,synergy_jun_47_lane_quality,synergy_jun_48_name,synergy_jun_48_winrate,synergy_jun_48_games,synergy_jun_48_lane_quality,synergy_jun_49_name,synergy_jun_49_winrate,synergy_jun_49_games,synergy_jun_49_lane_quality,synergy_jun_50_name,synergy_jun_50_winrate,synergy_jun_50_games,synergy_jun_50_lane_quality,synergy_jun_51_name,synergy_jun_51_winrate,synergy_jun_51_games,synergy_jun_51_lane_quality,synergy_jun_52_name,synergy_jun_52_winrate,synergy_jun_52_games,synergy_jun_52_lane_quality,synergy_jun_53_name,synergy_jun_53_winrate,synergy_jun_53_games,synergy_jun_53_lane_quality,synergy_jun_54_name,synergy_jun_54_winrate,synergy_jun_54_games,synergy_jun_54_lane_quality,synergy_jun_55_name,synergy_jun_55_winrate,synergy_jun_55_games,synergy_jun_55_lane_quality,synergy_jun_56_name,synergy_jun_56_winrate,synergy_jun_56_games,synergy_jun_56_lane_quality,synergy_jun_57_name,synergy_jun_57_winrate,synergy_jun_57_games,synergy_jun_57_lane_quality,synergy_jun_58_name,synergy_jun_58_winrate,synergy_jun_58_games,synergy_jun_58_lane_quality,synergy_jun_59_name,synergy_jun_59_winrate,synergy_jun_59_games,synergy_jun_59_lane_quality,synergy_jun_60_name,synergy_jun_60_winrate,synergy_jun_60_games,synergy_jun_60_lane_quality
Rengar,jun,92.0%,D,50 / 52,46.0 %,4.1 %,4.0 %,976835,https://dpm.lol/champions/Rengar/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Varus,adc,76.3%,D,24 / 26,46.3 %,3.9 %,0.8 %,930070,https://dpm.lol/champions/Varus/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,DrMundo,49.71%,17274,,Briar,49.31%,26583,,Mordekaiser,49.10%,2776,,Jax,48.62%,26775,,Warwick,48.53%,29681,,Amumu,48.31%,20628,,Viego,48.10%,51924,,Teemo,47.99%,5805,,Volibear,47.87%,16212,,MasterYi,47.81%,35574,,MonkeyKing,47.78%,13342,,Nasus,47.66%,3271,,Rammus,47.57%,10041,,Zyra,47.36%,2462,,JarvanIV,47.25%,21733,,Trundle,47.21%,10966,,Graves,47.09%,18675,,Belveth,47.09%,8036,,Lillia,47.02%,16117,,Shyvana,46.94%,6088,,Jayce,46.93%,12705,,Malphite,46.91%,28379,,XinZhao,46.87%,17303,,Diana,46.86%,31140,,Chogath,46.83%,4736,,Kayn,46.77%,38118,,Nocturne,46.76%,22467,,Khazix,46.72%,22459,,Ambessa,46.62%,6206,,Ivern,46.31%,4327,,Aatrox,46.28%,18097,,RekSai,46.22%,5439,,Naafiri,46.16%,10922,,Ekko,46.16%,17116,,Gwen,46.09%,3764,,Darius,45.88%,2234,,Udyr,45.83%,8109,,Poppy,45.81%,2589,,Elise,45.80%,7448,,Evelynn,45.75%,11513,,Zaahen,45.74%,13236,,Nunu,45.72%,11228,,Sejuani,45.70%,10093,,Talon,45.66%,13074,,Kindred,45.44%,11990,,LeeSin,45.20%,39252,,Hecarim,45.08%,10077,,Karthus,44.94%,6364,,FiddleSticks,44.58%,10672,,Sylas,44.54%,35472,,Zed,44.39%,16133,,Shaco,44.35%,23611,,Vi,44.18%,15412,,Zac,43.74%,11031,,Nidalee,43.32%,9659,,Gragas,43.05%,2539,,Pantheon,42.52%,8360,,Rengar,42.16%,17777,,Qiyana,40.79%,12449,,Skarner,40.78%,3364,
Nidalee,jun,77.5%,D,51 / 52,46.9 %,1.9 %,0.8 %,444965,https://dpm.lol/champions/Nidalee/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalista,adc,91.1%,D,25 / 26,47.0 %,1.4 %,0.3 %,329256,https://dpm.lol/champions/Kalista/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,Jax,49.69%,9040,,Amumu,49.61%,7448,,FiddleSticks,49.58%,3933,,Malphite,49.57%,10153,,Rammus,49.32%,3388,,Teemo,49.29%,2100,,Nasus,49.17%,1080,,Zyra,49.14%,818,,Mordekaiser,49.13%,920,,Briar,49.11%,8859,,Volibear,48.67%,5507,,MonkeyKing,48.61%,4713,,DrMundo,48.52%,5701,,RekSai,48.36%,1948,,Elise,48.31%,3072,,JarvanIV,48.30%,7646,,Lillia,48.25%,5896,,Trundle,48.18%,3759,,Zac,48.15%,3921,,Ekko,48.13%,6564,,Diana,47.97%,11459,,XinZhao,47.96%,5776,,Graves,47.89%,7150,,Nocturne,47.82%,7796,,Shyvana,47.81%,2190,,Warwick,47.79%,9859,,Jayce,47.71%,4014,,Karthus,47.41%,2415,,Ambessa,47.40%,2190,,Udyr,47.18%,2946,,Gwen,47.18%,1399,,Kayn,47.16%,13031,,Nunu,47.08%,4265,,Sejuani,47.00%,3583,,Talon,46.64%,4473,,Sylas,46.61%,13256,,Naafiri,46.56%,3782,,Ivern,46.52%,1853,,Kindred,46.23%,4231,,Chogath,46.18%,1713,,MasterYi,46.15%,12055,,Nidalee,46.10%,3768,,Belveth,46.07%,2796,,Aatrox,46.06%,6448,,Shaco,46.05%,8354,,Zed,45.57%,6118,,Vi,45.52%,5231,,Khazix,45.52%,8105,,LeeSin,45.30%,14220,,Poppy,44.94%,899,,Hecarim,44.59%,3765,,Zaahen,44.50%,4631,,Gragas,44.16%,1044,,Evelynn,44.10%,4204,,Pantheon,43.76%,2886,,Qiyana,42.84%,4496,,Rengar,42.79%,6525,,Skarner,41.33%,1130,,,,,,,,,
Corki,adc,76.7%,D,26 / 26,47.0 %,1.2 %,0.3 %,281918,https://dpm.lol/champions/Corki/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,Briar,49.97%,7337,,Rammus,49.56%,2825,,DrMundo,49.25%,4887,,Lillia,49.02%,4823,,Diana,48.45%,10185,,Shyvana,48.45%,1835,,Gwen,48.44%,1375,,Warwick,48.29%,7699,,Ekko,48.27%,5784,,Zyra,48.25%,798,,Viego,48.19%,14666,,Chogath,48.05%,1617,,Amumu,48.03%,5825,,Teemo,47.97%,1751,,MonkeyKing,47.89%,4099,,RekSai,47.85%,1981,,JarvanIV,47.83%,7429,,Graves,47.77%,5968,,Malphite,47.75%,8119,,Khazix,47.75%,7230,,Nunu,47.65%,3759,,MasterYi,47.61%,9227,,Kindred,47.56%,3669,,Jax,47.50%,7049,,Naafiri,47.33%,3275,,XinZhao,47.28%,5197,,Elise,47.17%,2911,,Jayce,47.03%,4144,,FiddleSticks,46.97%,3513,,Talon,46.85%,4775,,Aatrox,46.84%,5694,,Udyr,46.77%,2690,,Hecarim,46.75%,3559,,Karthus,46.67%,2162,,Nocturne,46.58%,6250,,LeeSin,46.54%,12288,,Belveth,46.37%,2523,,Trundle,46.37%,2946,,Nidalee,46.37%,3317,,Shaco,46.22%,6687,,Zed,46.12%,5091,,Sejuani,46.11%,2893,,Evelynn,46.03%,3602,,Sylas,45.92%,11567,,Riven,45.76%,754,,Volibear,45.73%,4500,,Zac,45.54%,3698,,Poppy,45.18%,861,,Ivern,45.07%,1673,,Zaahen,45.00%,3893,,Nasus,44.99%,858,,Vi,44.62%,4372,,Ambessa,44.47%,2098,,Rengar,44.33%,6000,,Pantheon,44.10%,2374,,Gragas,43.17%,878,,Qiyana,42.93%,4538,,Skarner,41.63%,1040,,,,,,,,,
