champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_jun_1_name,synergy_jun_1_winrate,synergy_jun_1_games,synergy_jun_1_lane_quality,synergy_jun_2_name,synergy_jun_2_winrate,synergy_jun_2_games,synergy_jun_2_lane_quality,synergy_jun_3_name,synergy_jun_3_winrate,synergy_jun_3_games,synergy_jun_3_lane_quality,synergy_jun_4_name,synergy_jun_4_winrate,synergy_jun_4_games,synergy_jun_4_lane_quality,synergy_jun_5_name,synergy_jun_5_winrate,synergy_jun_5_games,synergy_jun_5_lane_quality,synergy_jun_6_name,synergy_jun_6_winrate,synergy_jun_6_games,synergy_jun_6_lane_quality,synergy_jun_7_name,synergy_jun_7_winrate,synergy_jun_7_games,synergy_jun_7_lane_quality,synergy_jun_8_name,synergy_jun_8_winrate,synergy_jun_8_games,synergy_jun_8_lane_quality,synergy_jun_9_name,synergy_jun_9_winrate,synergy_jun_9_games,synergy_jun_9_lane_quality,synergy_jun_10_name,synergy_jun_10_winrate,synergy_jun_10_games,synergy_jun_10_lane_quality,synergy_jun_11_name,synergy_jun_11_winrate,synergy_jun_11_games,synergy_jun_11_lane_quality,synergy_jun_12_name,synergy_jun_12_winrate,synergy_jun_12_games,synergy_jun_12_lane_quality,synergy_jun_13_name,synergy_jun_13_winrate,synergy_jun_13_games,synergy_jun_13_lane_quality,synergy_jun_14_name,synergy_jun_14_winrate,synergy_jun_14_games,synergy_jun_14_lane_quality,synergy_jun_15_name,synergy_jun_15_winrate,synergy_jun_15_games,synergy_jun_15_lane_quality,synergy_jun_16_name,synergy_jun_16_winrate,synergy_jun_16_games,synergy_jun_16_lane_quality,synergy_jun_17_name,synergy_jun_17_winrate,synergy_jun_17_games,synergy_jun_17_lane_quality,synergy_jun_18_name,synergy_jun_18_winrate,synergy_jun_18_games,synergy_jun_18_lane_quality,synergy_jun_19_name,synergy_jun_19_winrate,synergy_jun_19_games,synergy_jun_19_lane_quality,synergy_jun_20_name,synergy_jun_20_winrate,synergy_jun_20_games,synergy_jun_20_lane_quality,synergy_jun_21_name,synergy_jun_21_winrate,synergy_jun_21_games,synergy_jun_21_lane_quality,synergy_jun_22_name,synergy_jun_22_winrate,synergy_jun_22_games,synergy_jun_22_lane_quality,synergy_jun_23_name,synergy_jun_23_winrate,synergy_jun_23_games,synergy_jun_23_lane_quality,synergy_jun_24_name,synergy_jun_24_winrate,synergy_jun_24_games,synergy_jun_24_lane_quality,synergy_jun_25_name,synergy_jun_25_winrate,synergy_jun_25_games,synergy_jun_25_lane_quality,synergy_jun_26_name,synergy_jun_26_winrate,synergy_jun_26_games,synergy_jun_26_lane_quality,synergy_jun_27_name,synergy_jun_27_winrate,synergy_jun_27_games,synergy_jun_27_lane_quality,synergy_jun_28_name,synergy_jun_28_winrate,synergy_jun_28_games,synergy_jun_28_lane_quality,synergy_jun_29_name,synergy_jun_29_winrate,synergy_jun_29_games,synergy_jun_29_lane_quality,synergy_jun_30_name,synergy_jun_30_winrate,synergy_jun_30_games,synergy_jun_30_lane_quality,synergy_jun_31_name,synergy_jun_31_winrate,synergy_jun_31_games,synergy_jun_31_lane_quality,synergy_jun_32_name,synergy_jun_32_winrate,synergy_jun_32_games,synergy_jun_32_lane_quality,synergy_jun_33_name,synergy_jun_33_winrate,synergy_jun_33_games,synergy_jun_33_lane_quality,synergy_jun_34_name,synergy_jun_34_winrate,synergy_jun_34_games,synergy_jun_34_lane_quality,synergy_jun_35_name,synergy_jun_35_winrate,synergy_jun_35_games,synergy_jun_35_lane_quality,synergy_jun_36_name,synergy_jun_36_winrate,synergy_jun_36_games,synergy_jun_36_lane_quality,synergy_jun_37_name,synergy_jun_37_winrate,synergy_jun_37_games,synergy_jun_37_lane_quality,synergy_jun_38_name,synergy_jun_38_winrate,synergy_jun_38_games,synergy_jun_38_lane_quality,synergy_jun_39_name,synergy_jun_39_winrate,synergy_jun_39_games,synergy_jun_39_lane_quality,synergy_jun_40_name,synergy_jun_40_winrate,synergy_jun_40_games,synergy_jun_40_lane_quality,synergy_jun_41_name,synergy_jun_41_winrate,synergy_jun_41_games,synergy_jun_41_lane_quality,synergy_jun_42_name,synergy_jun_42_winrate,synergy_jun_42_games,synergy_jun_42_lane_quality,synergy_jun_43_name,synergy_jun_43_winrate,synergy_jun_43_games,synergy_jun_43_lane_quality,synergy_jun_44_name,synergy_jun_44_winrate,synergy_jun_44_games,synergy_jun_44_lane_quality,synergy_jun_45_name,synergy_jun_45_winrate,synergy_jun_45_games,synergy_jun_45_lane_quality,synergy_jun_46_name,synergy_jun_46_winrate,synergy_jun_46_games,synergy_jun_46_lane_quality,synergy_jun_47_name,synergy_jun_47_winrate,synergy_jun_47_games,synergy_jun_47_lane_quality,synergy_jun_48_name,synergy_jun_48_winrate,synergy_jun_48_games,synergy_jun_48_lane_quality,synergy_jun_49_name,synergy_jun_49_winrate,synergy_jun_49_games,synergy_jun_49_lane_quality,synergy_jun_50_name,synergy_jun_50_winrate,synergy_jun_50_games,synergy_jun_50_lane_quality,synergy_jun_51_name,synergy_jun_51_winrate,synergy_jun_51_games,synergy_jun_51_lane_quality,synergy_jun_52_name,synergy_jun_52_winrate,synergy_jun_52_games,synergy_jun_52_lane_quality,synergy_jun_53_name,synergy_jun_53_winrate,synergy_jun_53_games,synergy_jun_53_lane_quality,synergy_jun_54_name,synergy_jun_54_winrate,synergy_jun_54_games,synergy_jun_54_lane_quality,synergy_jun_55_name,synergy_jun_55_winrate,synergy_jun_55_games,synergy_jun_55_lane_quality,synergy_jun_56_name,synergy_jun_56_winrate,synergy_jun_56_games,synergy_jun_56_lane_quality,synergy_jun_57_name,synergy_jun_57_winrate,synergy_jun_57_games,synergy_jun_57_lane_quality,synergy_jun_58_name,synergy_jun_58_winrate,synergy_jun_58_games,synergy_jun_58_lane_quality,synergy_jun_59_name,synergy_jun_59_winrate,synergy_jun_59_games,synergy_jun_59_lane_quality,synergy_jun_60_name,synergy_jun_60_winrate,synergy_jun_60_games,synergy_jun_60_lane_quality
Janna,sup,96.9%,C,16 / 39,51.8 %,3.0 %,0.6 %,712439,https://dpm.lol/champions/Janna/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Briar,55.81%,20078,,Rammus,54.87%,7341,,Teemo,54.42%,4583,,Amumu,54.37%,16122,,Udyr,54.02%,7621,,Jax,53.99%,18528,,Diana,53.62%,28764,,Belveth,53.62%,7231,,Volibear,53.41%,12141,,Mordekaiser,53.34%,1991,,Nasus,53.19%,2228,,Warwick,52.87%,19395,,DrMundo,52.81%,12508,,Malphite,52.67%,20338,,JarvanIV,52.67%,19762,,Gwen,52.62%,3647,,Talon,52.49%,14300,,XinZhao,52.43%,10605,,MonkeyKing,52.36%,9805,,Hecarim,52.15%,10866,,Evelynn,52.06%,9883,,Viego,52.00%,37911,,Zac,51.97%,9652,,FiddleSticks,51.95%,9032,,Ekko,51.92%,15676,,Khazix,51.89%,19010,,Nunu,51.84%,9829,,Lillia,51.79%,11512,,MasterYi,51.74%,22798,,Jayce,51.72%,6924,,Elise,51.67%,8015,,Kayn,51.66%,27382,,Ambessa,51.58%,5471,,Poppy,51.39%,1979,,Zyra,51.34%,1872,,Shaco,51.28%,17760,,Shyvana,51.23%,5231,,Graves,51.21%,12646,,Nocturne,51.20%,15444,,Sylas,51.17%,27783,,Trundle,51.15%,6799,,RekSai,51.08%,5221,,Zed,50.94%,12659,,Ivern,50.82%,3829,,Naafiri,50.80%,8466,,Chogath,50.59%,4374,,Riven,50.50%,2119,,Sejuani,50.49%,7467,,Gragas,50.32%,2319,,Vi,50.24%,10222,,LeeSin,50.07%,24274,,Aatrox,49.94%,11462,,Kindred,49.87%,9044,,Zaahen,49.82%,9618,,Rengar,49.76%,19079,,Nidalee,49.42%,6493,,Karthus,49.26%,5179,,Qiyana,48.86%,11452,,Skarner,48.61%,2625,,Pantheon,48.30%,5280,
Nocturne,jun,97.0%,C,15 / 52,50.4 %,4.9 %,6.2 %,1174340,https://dpm.lol/champions/Nocturne/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sylas,mid,41.6%,C,17 / 47,49.1 %,6.4 %,18.2 %,1546313,https://dpm.lol/champions/Sylas/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Amumu,52.40%,31988,,Briar,51.61%,45445,,Ivern,51.28%,8081,,Shyvana,51.28%,10246,,Malphite,51.12%,39706,,Rammus,50.87%,16707,,Volibear,50.85%,26307,,Nasus,50.77%,5527,,JarvanIV,50.62%,39334,,Mordekaiser,50.60%,3978,,Lillia,50.59%,23472,,Trundle,50.45%,18797,,DrMundo,50.45%,28475,,Jax,50.42%,46502,,FiddleSticks,50.36%,15578,,Jayce,50.22%,24273,,Graves,50.20%,39203,,Warwick,50.15%,50158,,Teemo,50.09%,9002,,Diana,49.97%,43636,,Sejuani,49.85%,17718,,MonkeyKing,49.72%,24648,,XinZhao,49.66%,31390,,Ekko,49.41%,25264,,Zac,49.39%,18508,,Viego,49.33%,94986,,Nunu,49.26%,18014,,Chogath,49.24%,7668,,Kayn,49.23%,68467,,Nocturne,49.14%,38355,,Udyr,49.11%,13164,,Poppy,48.99%,4662,,Belveth,48.86%,14378,,Elise,48.84%,12242,,Naafiri,48.74%,20455,,Ambessa,48.70%,11519,,MasterYi,48.63%,62593,,Hecarim,48.54%,17962,,Kindred,48.46%,23007,,Aatrox,48.31%,34064,,RekSai,48.15%,9983,,Khazix,48.13%,42792,,Zaahen,47.91%,23183,,Karthus,47.88%,8937,,Evelynn,47.87%,17024,,LeeSin,47.70%,76701,,Vi,47.70%,27087,,Zed,47.58%,33567,,Shaco,47.39%,40382,,Nidalee,47.32%,14496,,Gragas,47.25%,3721,,Gwen,47.12%,5569,,Riven,46.30%,3788,,Darius,46.22%,3810,,Pantheon,46.12%,15608,,Qiyana,45.67%,24101,,Rengar,45.21%,32963,,Skarner,43.36%,5415,,,,,,,,,
Syndra,mid,93.8%,C,18 / 47,50.5 %,5.4 %,3.8 %,1296955,https://dpm.lol/champions/Syndra/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,DrMundo,53.84%,24905,,Briar,53.66%,37443,,Volibear,52.88%,21666,,Warwick,52.77%,37556,,Nasus,52.49%,4254,,Rammus,52.37%,13287,,Amumu,52.21%,28741,,Poppy,52.18%,3687,,JarvanIV,52.11%,37083,,Jax,52.06%,36200,,Teemo,51.99%,7938,,Viego,51.79%,77009,,Trundle,51.57%,14176,,MasterYi,51.50%,45664,,RekSai,51.39%,8930,,XinZhao,51.36%,23446,,Malphite,51.35%,35526,,MonkeyKing,51.27%,19240,,Diana,51.08%,40284,,Kayn,50.70%,51746,,Nunu,50.69%,15481,,Naafiri,50.69%,16525,,Belveth,50.65%,12911,,Talon,50.64%,23552,,Nocturne,50.55%,30433,,Udyr,50.55%,12238,,Ekko,50.41%,22187,,Khazix,50.33%,36486,,Zaahen,50.11%,18370,,Ambessa,50.05%,10021,,Graves,50.05%,26310,,Elise,49.96%,11208,,Vi,49.96%,21198,,Shaco,49.93%,32094,,Chogath,49.92%,7060,,Ivern,49.91%,6982,,Sylas,49.78%,45895,,Gwen,49.77%,5089,,Aatrox,49.73%,24737,,Kindred,49.60%,17147,,Sejuani,49.55%,13864,,Lillia,49.54%,17778,,Jayce,49.45%,16807,,Evelynn,49.36%,14337,,Zac,49.22%,16555,,LeeSin,49.22%,53849,,Hecarim,49.14%,17520,,Riven,48.97%,3735,,Zed,48.72%,24878,,FiddleSticks,48.67%,13593,,Rengar,48.05%,30768,,Pantheon,47.30%,11039,,Qiyana,46.88%,21428,,Karthus,46.70%,6857,,Nidalee,46.41%,11075,,Skarner,45.69%,4671,,,,,,,,,,,,,,,,,
Vel'Koz,sup,66.2%,C,17 / 39,51.4 %,3.4 %,1.8 %,811269,https://dpm.lol/champions/Velkoz/build?lane=utility&tier=all&platform=all&timeframe=15.24,False,DrMundo,56.50%,16145,,Warwick,55.14%,29944,,Briar,54.92%,26482,,Amumu,54.84%,22035,,Rammus,54.41%,9835,,Tryndamere,53.86%,2033,,Nasus,53.73%,3374,,Mordekaiser,53.43%,2566,,Malphite,53.40%,25090,,Trundle,53.39%,10494,,Teemo,53.32%,5535,,Jax,53.20%,26209,,Viego,52.66%,46348,,Volibear,52.66%,16551,,Sejuani,52.42%,9182,,JarvanIV,52.38%,19899,,MasterYi,52.17%,32542,,XinZhao,52.10%,12871,,MonkeyKing,51.96%,11514,,Kayn,51.84%,36682,,Udyr,51.74%,8038,,Nocturne,51.72%,20984,,Nunu,51.70%,10443,,Diana,51.66%,25951,,Darius,51.46%,2124,,Shyvana,51.42%,5803,,Evelynn,51.32%,9369,,Zac,51.26%,10229,,Ivern,51.03%,4045,,Gwen,50.92%,3101,,Ambessa,50.89%,5046,,Chogath,50.88%,4707,,Shaco,50.85%,22209,,Khazix,50.82%,21182,,Ekko,50.66%,13797,,Naafiri,50.61%,9299,,Gragas,50.51%,1952,,Lillia,50.33%,11392,,Graves,50.31%,14640,,RekSai,50.21%,4708,,Vi,50.21%,13325,,Belveth,50.15%,7475,,Aatrox,50.09%,12178,,Poppy,49.93%,2263,,Elise,49.93%,5960,,Zaahen,49.86%,11408,,Talon,49.73%,11508,,Jayce,49.26%,6399,,Kindred,49.20%,10760,,Hecarim,49.18%,9615,,FiddleSticks,49.04%,8943,,LeeSin,48.95%,27584,,Zed,48.92%,13023,,Sylas,48.84%,24644,,Karthus,48.38%,4322,,Pantheon,47.99%,7141,,Rengar,47.05%,17042,,Qiyana,46.54%,9532,,Skarner,46.15%,3014,,Nidalee,45.76%,5527,
