champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_jun_1_name,synergy_jun_1_winrate,synergy_jun_1_games,synergy_jun_1_lane_quality,synergy_jun_2_name,synergy_jun_2_winrate,synergy_jun_2_games,synergy_jun_2_lane_quality,synergy_jun_3_name,synergy_jun_3_winrate,synergy_jun_3_games,synergy_jun_3_lane_quality,synergy_jun_4_name,synergy_jun_4_winrate,synergy_jun_4_games,synergy_jun_4_lane_quality,synergy_jun_5_name,synergy_jun_5_winrate,synergy_jun_5_games,synergy_jun_5_lane_quality,synergy_jun_6_name,synergy_jun_6_winrate,synergy_jun_6_games,synergy_jun_6_lane_quality,synergy_jun_7_name,synergy_jun_7_winrate,synergy_jun_7_games,synergy_jun_7_lane_quality,synergy_jun_8_name,synergy_jun_8_winrate,synergy_jun_8_games,synergy_jun_8_lane_quality,synergy_jun_9_name,synergy_jun_9_winrate,synergy_jun_9_games,synergy_jun_9_lane_quality,synergy_jun_10_name,synergy_jun_10_winrate,synergy_jun_10_games,synergy_jun_10_lane_quality,synergy_jun_11_name,synergy_jun_11_winrate,synergy_jun_11_games,synergy_jun_11_lane_quality,synergy_jun_12_name,synergy_jun_12_winrate,synergy_jun_12_games,synergy_jun_12_lane_quality,synergy_jun_13_name,synergy_jun_13_winrate,synergy_jun_13_games,synergy_jun_13_lane_quality,synergy_jun_14_name,synergy_jun_14_winrate,synergy_jun_14_games,synergy_jun_14_lane_quality,synergy_jun_15_name,synergy_jun_15_winrate,synergy_jun_15_games,synergy_jun_15_lane_quality,synergy_jun_16_name,synergy_jun_16_winrate,synergy_jun_16_games,synergy_jun_16_lane_quality,synergy_jun_17_name,synergy_jun_17_winrate,synergy_jun_17_games,synergy_jun_17_lane_quality,synergy_jun_18_name,synergy_jun_18_winrate,synergy_jun_18_games,synergy_jun_18_lane_quality,synergy_jun_19_name,synergy_jun_19_winrate,synergy_jun_19_games,synergy_jun_19_lane_quality,synergy_jun_20_name,synergy_jun_20_winrate,synergy_jun_20_games,synergy_jun_20_lane_quality,synergy_jun_21_name,synergy_jun_21_winrate,synergy_jun_21_games,synergy_jun_21_lane_quality,synergy_jun_22_name,synergy_jun_22_winrate,synergy_jun_22_games,synergy_jun_22_lane_quality,synergy_jun_23_name,synergy_jun_23_winrate,synergy_jun_23_games,synergy_jun_23_lane_quality,synergy_jun_24_name,synergy_jun_24_winrate,synergy_jun_24_games,synergy_jun_24_lane_quality,synergy_jun_25_name,synergy_jun_25_winrate,synergy_jun_25_games,synergy_jun_25_lane_quality,synergy_jun_26_name,synergy_jun_26_winrate,synergy_jun_26_games,synergy_jun_26_lane_quality,synergy_jun_27_name,synergy_jun_27_winrate,synergy_jun_27_games,synergy_jun_27_lane_quality,synergy_jun_28_name,synergy_jun_28_winrate,synergy_jun_28_games,synergy_jun_28_lane_quality,synergy_jun_29_name,synergy_jun_29_winrate,synergy_jun_29_games,synergy_jun_29_lane_quality,synergy_jun_30_name,synergy_jun_30_winrate,synergy_jun_30_games,synergy_jun_30_lane_quality,synergy_jun_31_name,synergy_jun_31_winrate,synergy_jun_31_games,synergy_jun_31_lane_quality,synergy_jun_32_name,synergy_jun_32_winrate,synergy_jun_32_games,synergy_jun_32_lane_quality,synergy_jun_33_name,synergy_jun_33_winrate,synergy_jun_33_games,synergy_jun_33_lane_quality,synergy_jun_34_name,synergy_jun_34_winrate,synergy_jun_34_games,synergy_jun_34_lane_quality,synergy_jun_35_name,synergy_jun_35_winrate,synergy_jun_35_games,synergy_jun_35_lane_quality,synergy_jun_36_name,synergy_jun_36_winrate,synergy_jun_36_games,synergy_jun_36_lane_quality,synergy_jun_37_name,synergy_jun_37_winrate,synergy_jun_37_games,synergy_jun_37_lane_quality,synergy_jun_38_name,synergy_jun_38_winrate,synergy_jun_38_games,synergy_jun_38_lane_quality,synergy_jun_39_name,synergy_jun_39_winrate,synergy_jun_39_games,synergy_jun_39_lane_quality,synergy_jun_40_name,synergy_jun_40_winrate,synergy_jun_40_games,synergy_jun_40_lane_quality,synergy_jun_41_name,synergy_jun_41_winrate,synergy_jun_41_games,synergy_jun_41_lane_quality,synergy_jun_42_name,synergy_jun_42_winrate,synergy_jun_42_games,synergy_jun_42_lane_quality,synergy_jun_43_name,synergy_jun_43_winrate,synergy_jun_43_games,synergy_jun_43_lane_quality,synergy_jun_44_name,synergy_jun_44_winrate,synergy_jun_44_games,synergy_jun_44_lane_quality,synergy_jun_45_name,synergy_jun_45_winrate,synergy_jun_45_games,synergy_jun_45_lane_quality,synergy_jun_46_name,synergy_jun_46_winrate,synergy_jun_46_games,synergy_jun_46_lane_quality,synergy_jun_47_name,synergy_jun_47_winrate,synergy_jun_47_games,synergy_jun_47_lane_quality,synergy_jun_48_name,synergy_jun_48_winrate,synergy_jun_48_games,synergy_jun_48_lane_quality,synergy_jun_49_name,synergy_jun_49_winrate,synergy_jun_49_games,synergy_jun_49_lane_quality,synergy_jun_50_name,synergy_jun_50_winrate,synergy_jun_50_games,synergy_jun_50_lane_quality,synergy_jun_51_name,synergy_jun_51_winrate,synergy_jun_51_games,synergy_jun_51_lane_quality,synergy_jun_52_name,synergy_jun_52_winrate,synergy_jun_52_games,synergy_jun_52_lane_quality,synergy_jun_53_name,synergy_jun_53_winrate,synergy_jun_53_games,synergy_jun_53_lane_quality,synergy_jun_54_name,synergy_jun_54_winrate,synergy_jun_54_games,synergy_jun_54_lane_quality,synergy_jun_55_name,synergy_jun_55_winrate,synergy_jun_55_games,synergy_jun_55_lane_quality,synergy_jun_56_name,synergy_jun_56_winrate,synergy_jun_56_games,synergy_jun_56_lane_quality,synergy_jun_57_name,synergy_jun_57_winrate,synergy_jun_57_games,synergy_jun_57_lane_quality,synergy_jun_58_name,synergy_jun_58_winrate,synergy_jun_58_games,synergy_jun_58_lane_quality,synergy_jun_59_name,synergy_jun_59_winrate,synergy_jun_59_games,synergy_jun_59_lane_quality,synergy_jun_60_name,synergy_jun_60_winrate,synergy_jun_60_games,synergy_jun_60_lane_quality
Miss Fortune,adc,97.3%,S+,1 / 26,52.2 %,22.6 %,18.5 %,5439399,https://dpm.lol/champions/MissFortune/build?lane=bottom&tier=all&platform=all&timeframe=15.24,False,Briar,55.94%,168552,,Amumu,55.74%,160475,,DrMundo,55.17%,101752,,Teemo,55.14%,38794,,Warwick,54.99%,197754,,Rammus,54.73%,63015,,Mordekaiser,54.49%,18114,,Jax,54.43%,174424,,Nasus,54.42%,21597,,Volibear,54.35%,110472,,Trundle,53.60%,68588,,Diana,53.43%,207176,,Malphite,53.42%,172623,,Viego,53.34%,299535,,Lillia,53.20%,98494,,JarvanIV,53.04%,135858,,MonkeyKing,52.97%,75429,,Nocturne,52.51%,136750,,MasterYi,52.49%,218233,,Shyvana,52.46%,40107,,Kayn,52.35%,231526,,Nunu,52.34%,72330,,XinZhao,52.30%,85913,,Udyr,52.29%,50501,,Ivern,52.12%,25717,,Ekko,52.09%,107505,,Tryndamere,51.94%,13295,,Darius,51.87%,13288,,Poppy,51.86%,14161,,Evelynn,51.83%,73318,,Sejuani,51.82%,57624,,Belveth,51.71%,47587,,Elise,51.71%,46416,,Zac,51.59%,64634,,Chogath,51.58%,31619,,FiddleSticks,51.51%,69168,,Sylas,51.27%,188792,,Vi,51.23%,85559,,Jayce,51.23%,43012,,Gwen,51.08%,23643,,Khazix,51.00%,129641,,Ambessa,50.97%,30939,,Naafiri,50.90%,59023,,RekSai,50.76%,28986,,Shaco,50.72%,145498,,Graves,50.62%,88381,,Zaahen,50.62%,72681,,Aatrox,50.54%,81012,,Hecarim,50.27%,59776,,Talon,50.21%,69594,,Kindred,49.96%,69079,,Karthus,49.91%,35907,,Pantheon,49.80%,45303,,LeeSin,49.59%,180913,,Gragas,49.53%,14195,,Zed,49.10%,78356,,Nidalee,47.85%,45157,,Skarner,47.46%,18430,,Rengar,47.28%,102489,,Qiyana,46.68%,59663,
Briar,jun,92.1%,S+,1 / 52,53.2 %,5.9 %,12.0 %,1424721,https://dpm.lol/champions/Briar/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malphite,top,47.4%,S+,1 / 50,52.5 %,8.1 %,27.2 %,1955012,https://dpm.lol/champions/Malphite/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Briar,56.14%,60409,,DrMundo,54.98%,33550,,Jax,54.73%,61131,,Viego,54.73%,116542,,Warwick,54.46%,68267,,Volibear,54.15%,36030,,Mordekaiser,54.15%,5607,,Shyvana,54.08%,13862,,MasterYi,54.02%,81812,,Kayn,53.69%,86685,,Graves,53.61%,39636,,Teemo,53.60%,12499,,Amumu,53.59%,45867,,JarvanIV,53.55%,48481,,Ambessa,53.38%,12974,,XinZhao,53.37%,34698,,Trundle,53.36%,23790,,Nasus,53.35%,7441,,MonkeyKing,53.24%,29425,,Diana,53.21%,74216,,Rammus,53.17%,20748,,Jayce,53.17%,19665,,Nocturne,52.98%,52016,,Lillia,52.90%,32918,,Aatrox,52.81%,35306,,Belveth,52.80%,18062,,Zaahen,52.73%,28518,,Khazix,52.25%,53396,,Darius,52.20%,5050,,Gwen,51.92%,8388,,Naafiri,51.88%,24090,,Talon,51.85%,28144,,Ekko,51.84%,38585,,Chogath,51.83%,10280,,Elise,51.78%,17018,,Sejuani,51.58%,18758,,Sylas,51.41%,74501,,Kindred,51.30%,27353,,Evelynn,51.12%,25208,,Ivern,51.06%,9475,,Hecarim,50.99%,22816,,Zyra,50.92%,4741,,LeeSin,50.79%,78985,,Vi,50.78%,33399,,Poppy,50.78%,5258,,RekSai,50.78%,11332,,Pantheon,50.60%,17218,,Karthus,50.56%,13013,,Zed,50.46%,33877,,Nunu,50.42%,23826,,FiddleSticks,50.32%,23701,,Shaco,50.31%,53142,,Zac,50.28%,21416,,Rengar,48.76%,39905,,Gragas,48.74%,5170,,Nidalee,48.69%,17508,,Qiyana,47.03%,26022,,Skarner,45.54%,5872,,,,,,,,,
Malzahar,mid,90.0%,S+,1 / 47,52.0 %,8.1 %,16.5 %,1955295,https://dpm.lol/champions/Malzahar/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Briar,55.21%,64913,,DrMundo,54.88%,35942,,Mordekaiser,54.70%,5916,,Jax,54.59%,64496,,Amumu,54.52%,50013,,Teemo,54.11%,13715,,Warwick,54.10%,70810,,Malphite,53.65%,59454,,Viego,53.62%,112147,,Volibear,53.35%,38860,,Rammus,53.33%,23067,,Trundle,53.17%,25076,,Kayn,53.10%,86842,,MonkeyKing,53.09%,27238,,Diana,53.07%,63682,,MasterYi,53.03%,80192,,Nocturne,52.65%,53946,,Nasus,52.50%,7695,,Shyvana,52.46%,14394,,Gwen,52.45%,7357,,Darius,52.39%,5135,,Lillia,52.35%,28542,,JarvanIV,52.24%,45543,,Ekko,52.14%,34679,,XinZhao,52.08%,31372,,Khazix,52.02%,51892,,Ambessa,51.89%,12034,,Chogath,51.86%,11221,,Graves,51.60%,36784,,Tryndamere,51.57%,4885,,Jayce,51.47%,15772,,Evelynn,51.44%,23579,,Shaco,51.34%,55175,,Poppy,51.21%,5097,,Nunu,51.20%,23641,,Talon,51.20%,27535,,Zaahen,51.19%,27639,,Udyr,51.18%,19260,,Naafiri,51.16%,23211,,Zac,51.01%,22536,,Elise,50.97%,14770,,Belveth,50.86%,18093,,FiddleSticks,50.73%,21934,,Zed,50.72%,32748,,Aatrox,50.49%,29709,,RekSai,50.41%,10690,,Sejuani,50.36%,20900,,Sylas,50.29%,60154,,Kindred,50.23%,26265,,Karthus,50.02%,10819,,Vi,49.99%,32015,,Ivern,49.65%,9491,,Hecarim,49.60%,22384,,LeeSin,49.38%,67458,,Pantheon,49.26%,17018,,Nidalee,47.86%,13827,,Gragas,47.77%,4718,,Skarner,47.77%,6578,,Rengar,47.67%,41359,,Qiyana,46.45%,22957,
Milio,sup,99.6%,S+,1 / 39,52.8 %,7.4 %,6.8 %,1767613,https://dpm.lol/champions/Milio/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Amumu,56.32%,43555,,Rammus,56.26%,19358,,Briar,55.88%,53280,,Jax,55.61%,49481,,Mordekaiser,55.56%,5376,,Teemo,54.63%,11372,,Warwick,54.57%,52885,,Volibear,54.43%,32097,,Malphite,54.22%,52998,,DrMundo,54.00%,31236,,MonkeyKing,53.99%,24160,,Lillia,53.91%,29810,,Diana,53.86%,70015,,FiddleSticks,53.86%,23184,,JarvanIV,53.83%,44637,,Nocturne,53.72%,41149,,Nasus,53.55%,5697,,Ekko,53.26%,38718,,Trundle,53.23%,18834,,Nunu,53.16%,23768,,Evelynn,53.14%,24492,,Viego,53.06%,94806,,Gragas,52.91%,5795,,Udyr,52.86%,18755,,Poppy,52.86%,5017,,Gwen,52.86%,8786,,Shyvana,52.85%,12860,,Shaco,52.78%,45900,,Sejuani,52.69%,20500,,Kayn,52.53%,72389,,MasterYi,52.52%,60509,,Elise,52.50%,17889,,Talon,52.40%,28155,,Khazix,52.38%,44291,,Hecarim,52.35%,22699,,Graves,52.25%,30883,,Zac,52.16%,23996,,Riven,52.10%,4693,,Sylas,52.07%,67934,,Jayce,52.06%,15307,,Chogath,52.04%,10548,,Zaahen,51.98%,25273,,RekSai,51.91%,10887,,Kindred,51.83%,22985,,Zed,51.80%,30207,,Belveth,51.78%,17034,,Naafiri,51.65%,19959,,Ivern,51.44%,9303,,Ambessa,51.03%,11941,,Pantheon,50.96%,13859,,LeeSin,50.95%,61205,,Karthus,50.68%,12220,,Aatrox,50.23%,28045,,Vi,50.01%,26841,,Rengar,49.26%,40700,,Skarner,49.23%,6460,,Nidalee,49.06%,14896,,Qiyana,49.06%,24068,,,,,,,,,
