champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_jun_1_name,synergy_jun_1_winrate,synergy_jun_1_games,synergy_jun_1_lane_quality,synergy_jun_2_name,synergy_jun_2_winrate,synergy_jun_2_games,synergy_jun_2_lane_quality,synergy_jun_3_name,synergy_jun_3_winrate,synergy_jun_3_games,synergy_jun_3_lane_quality,synergy_jun_4_name,synergy_jun_4_winrate,synergy_jun_4_games,synergy_jun_4_lane_quality,synergy_jun_5_name,synergy_jun_5_winrate,synergy_jun_5_games,synergy_jun_5_lane_quality,synergy_jun_6_name,synergy_jun_6_winrate,synergy_jun_6_games,synergy_jun_6_lane_quality,synergy_jun_7_name,synergy_jun_7_winrate,synergy_jun_7_games,synergy_jun_7_lane_quality,synergy_jun_8_name,synergy_jun_8_winrate,synergy_jun_8_games,synergy_jun_8_lane_quality,synergy_jun_9_name,synergy_jun_9_winrate,synergy_jun_9_games,synergy_jun_9_lane_quality,synergy_jun_10_name,synergy_jun_10_winrate,synergy_jun_10_games,synergy_jun_10_lane_quality,synergy_jun_11_name,synergy_jun_11_winrate,synergy_jun_11_games,synergy_jun_11_lane_quality,synergy_jun_12_name,synergy_jun_12_winrate,synergy_jun_12_games,synergy_jun_12_lane_quality,synergy_jun_13_name,synergy_jun_13_winrate,synergy_jun_13_games,synergy_jun_13_lane_quality,synergy_jun_14_name,synergy_jun_14_winrate,synergy_jun_14_games,synergy_jun_14_lane_quality,synergy_jun_15_name,synergy_jun_15_winrate,synergy_jun_15_games,synergy_jun_15_lane_quality,synergy_jun_16_name,synergy_jun_16_winrate,synergy_jun_16_games,synergy_jun_16_lane_quality,synergy_jun_17_name,synergy_jun_17_winrate,synergy_jun_17_games,synergy_jun_17_lane_quality,synergy_jun_18_name,synergy_jun_18_winrate,synergy_jun_18_games,synergy_jun_18_lane_quality,synergy_jun_19_name,synergy_jun_19_winrate,synergy_jun_19_games,synergy_jun_19_lane_quality,synergy_jun_20_name,synergy_jun_20_winrate,synergy_jun_20_games,synergy_jun_20_lane_quality,synergy_jun_21_name,synergy_jun_21_winrate,synergy_jun_21_games,synergy_jun_21_lane_quality,synergy_jun_22_name,synergy_jun_22_winrate,synergy_jun_22_games,synergy_jun_22_lane_quality,synergy_jun_23_name,synergy_jun_23_winrate,synergy_jun_23_games,synergy_jun_23_lane_quality,synergy_jun_24_name,synergy_jun_24_winrate,synergy_jun_24_games,synergy_jun_24_lane_quality,synergy_jun_25_name,synergy_jun_25_winrate,synergy_jun_25_games,synergy_jun_25_lane_quality,synergy_jun_26_name,synergy_jun_26_winrate,synergy_jun_26_games,synergy_jun_26_lane_quality,synergy_jun_27_name,synergy_jun_27_winrate,synergy_jun_27_games,synergy_jun_27_lane_quality,synergy_jun_28_name,synergy_jun_28_winrate,synergy_jun_28_games,synergy_jun_28_lane_quality,synergy_jun_29_name,synergy_jun_29_winrate,synergy_jun_29_games,synergy_jun_29_lane_quality,synergy_jun_30_name,synergy_jun_30_winrate,synergy_jun_30_games,synergy_jun_30_lane_quality,synergy_jun_31_name,synergy_jun_31_winrate,synergy_jun_31_games,synergy_jun_31_lane_quality,synergy_jun_32_name,synergy_jun_32_winrate,synergy_jun_32_games,synergy_jun_32_lane_quality,synergy_jun_33_name,synergy_jun_33_winrate,synergy_jun_33_games,synergy_jun_33_lane_quality,synergy_jun_34_name,synergy_jun_34_winrate,synergy_jun_34_games,synergy_jun_34_lane_quality,synergy_jun_35_name,synergy_jun_35_winrate,synergy_jun_35_games,synergy_jun_35_lane_quality,synergy_jun_36_name,synergy_jun_36_winrate,synergy_jun_36_games,synergy_jun_36_lane_quality,synergy_jun_37_name,synergy_jun_37_winrate,synergy_jun_37_games,synergy_jun_37_lane_quality,synergy_jun_38_name,synergy_jun_38_winrate,synergy_jun_38_games,synergy_jun_38_lane_quality,synergy_jun_39_name,synergy_jun_39_winrate,synergy_jun_39_games,synergy_jun_39_lane_quality,synergy_jun_40_name,synergy_jun_40_winrate,synergy_jun_40_games,synergy_jun_40_lane_quality,synergy_jun_41_name,synergy_jun_41_winrate,synergy_jun_41_games,synergy_jun_41_lane_quality,synergy_jun_42_name,synergy_jun_42_winrate,synergy_jun_42_games,synergy_jun_42_lane_quality,synergy_jun_43_name,synergy_jun_43_winrate,synergy_jun_43_games,synergy_jun_43_lane_quality,synergy_jun_44_name,synergy_jun_44_winrate,synergy_jun_44_games,synergy_jun_44_lane_quality,synergy_jun_45_name,synergy_jun_45_winrate,synergy_jun_45_games,synergy_jun_45_lane_quality,synergy_jun_46_name,synergy_jun_46_winrate,synergy_jun_46_games,synergy_jun_46_lane_quality,synergy_jun_47_name,synergy_jun_47_winrate,synergy_jun_47_games,synergy_jun_47_lane_quality,synergy_jun_48_name,synergy_jun_48_winrate,synergy_jun_48_games,synergy_jun_48_lane_quality,synergy_jun_49_name,synergy_jun_49_winrate,synergy_jun_49_games,synergy_jun_49_lane_quality,synergy_jun_50_name,synergy_jun_50_winrate,synergy_jun_50_games,synergy_jun_50_lane_quality,synergy_jun_51_name,synergy_jun_51_winrate,synergy_jun_51_games,synergy_jun_51_lane_quality,synergy_jun_52_name,synergy_jun_52_winrate,synergy_jun_52_games,synergy_jun_52_lane_quality,synergy_jun_53_name,synergy_jun_53_winrate,synergy_jun_53_games,synergy_jun_53_lane_quality,synergy_jun_54_name,synergy_jun_54_winrate,synergy_jun_54_games,synergy_jun_54_lane_quality,synergy_jun_55_name,synergy_jun_55_winrate,synergy_jun_55_games,synergy_jun_55_lane_quality,synergy_jun_56_name,synergy_jun_56_winrate,synergy_jun_56_games,synergy_jun_56_lane_quality,synergy_jun_57_name,synergy_jun_57_winrate,synergy_jun_57_games,synergy_jun_57_lane_quality,synergy_jun_58_name,synergy_jun_58_winrate,synergy_jun_58_games,synergy_jun_58_lane_quality
Gnar,top,96.5%,D,43 / 50,48.8 %,2.7 %,0.7 %,639848,https://dpm.lol/champions/Gnar/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Briar,51.70%,16926,,DrMundo,51.55%,10876,,Amumu,51.49%,15118,,Jax,51.32%,17974,,Rammus,51.15%,6989,,Warwick,51.00%,19569,,JarvanIV,50.82%,15542,,Zyra,50.73%,1701,,Teemo,50.39%,4263,,Nasus,50.38%,1975,,Gwen,50.19%,2939,,MonkeyKing,50.17%,8941,,Volibear,50.07%,10985,,XinZhao,50.04%,11259,,Trundle,49.98%,6953,,Diana,49.94%,24662,,Shyvana,49.81%,4451,,Malphite,49.61%,19980,,Evelynn,49.61%,8669,,Belveth,49.46%,5418,,MasterYi,49.41%,21099,,Viego,49.39%,33556,,Sejuani,49.37%,6853,,Ivern,49.13%,3495,,Nocturne,49.07%,14610,,Chogath,49.04%,3683,,FiddleSticks,48.96%,8568,,Udyr,48.85%,5863,,Zac,48.85%,8668,,Talon,48.75%,8782,,Elise,48.71%,6481,,Nunu,48.59%,8392,,Lillia,48.58%,11511,,Graves,48.57%,11508,,Sylas,48.43%,27751,,Ekko,48.42%,13714,,Kayn,48.36%,25232,,Jayce,48.28%,7560,,Poppy,48.26%,1923,,Ambessa,48.08%,4478,,Aatrox,47.90%,11500,,RekSai,47.88%,4008,,Vi,47.81%,10251,,Kindred,47.80%,7827,,Zaahen,47.69%,8918,,Mordekaiser,47.68%,1961,,LeeSin,47.65%,26180,,Naafiri,47.65%,7177,,Shaco,47.59%,16425,,Hecarim,47.40%,7068,,Nidalee,46.69%,6796,,Zed,46.50%,10922,,Karthus,46.15%,4661,,Gragas,45.42%,2109,,Qiyana,45.13%,9084,,Skarner,44.89%,2230,,Pantheon,44.81%,5322,,Rengar,44.22%,12579,
Zoe,mid,80.7%,D,43 / 47,48.1 %,3.5 %,3.5 %,839699,https://dpm.lol/champions/Zoe/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,DrMundo,51.36%,15506,,Briar,51.23%,24479,,Jayce,50.59%,11702,,Rammus,50.37%,8942,,Amumu,49.85%,17813,,Teemo,49.82%,4914,,Mordekaiser,49.75%,2197,,Jax,49.67%,23975,,Viego,49.64%,48525,,Graves,49.51%,17505,,Naafiri,49.42%,10239,,Volibear,49.38%,14302,,Shyvana,49.25%,5377,,JarvanIV,49.23%,20510,,Nasus,49.23%,2852,,Warwick,49.21%,26472,,MonkeyKing,49.16%,12450,,Malphite,48.95%,23875,,Talon,48.86%,13206,,XinZhao,48.78%,15736,,Poppy,48.62%,2396,,Diana,48.60%,24529,,Ekko,48.56%,14519,,MasterYi,48.55%,30637,,Aatrox,48.42%,16960,,Lillia,48.35%,12146,,Udyr,48.26%,7625,,Kayn,48.25%,35270,,Ambessa,48.20%,5905,,Chogath,48.12%,4485,,Kindred,48.06%,11485,,Trundle,48.02%,9709,,FiddleSticks,47.92%,8547,,Belveth,47.90%,7939,,Elise,47.82%,6698,,Khazix,47.78%,21883,,Gwen,47.53%,3257,,Hecarim,47.46%,10043,,Karthus,47.40%,4711,,Vi,47.35%,13601,,Nocturne,47.13%,19860,,LeeSin,47.09%,37746,,Ivern,46.96%,4206,,Nunu,46.93%,10014,,Zed,46.93%,15894,,Zac,46.86%,10122,,Sylas,46.83%,29859,,Riven,46.82%,2108,,Sejuani,46.74%,8759,,Zaahen,46.74%,12530,,Nidalee,46.39%,7909,,Shaco,46.38%,21657,,Evelynn,46.15%,9902,,Gragas,45.72%,2139,,Qiyana,45.06%,12914,,Skarner,44.21%,3085,,Rengar,44.18%,18049,,Pantheon,43.85%,7720,
Yuumi,sup,98.7%,D,37 / 39,47.7 %,4.3 %,4.4 %,1042067,https://dpm.lol/champions/Yuumi/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Rammus,51.29%,11609,,Amumu,50.55%,24530,,Mordekaiser,50.38%,2916,,Malphite,49.79%,30821,,Sejuani,49.60%,10991,,Zac,49.57%,13086,,Volibear,49.48%,18089,,Jax,49.48%,28274,,Belveth,49.07%,10003,,Briar,49.06%,28855,,Talon,49.02%,16582,,Gragas,48.97%,3020,,Ekko,48.89%,20460,,Poppy,48.85%,2747,,Elise,48.85%,9044,,DrMundo,48.78%,18447,,JarvanIV,48.76%,23636,,Jayce,48.60%,12824,,MonkeyKing,48.56%,14373,,Gwen,48.39%,4689,,Lillia,48.31%,18370,,Kayn,48.26%,42622,,Diana,48.18%,36585,,MasterYi,48.12%,43354,,RekSai,48.12%,6197,,Viego,48.07%,56249,,FiddleSticks,48.06%,11294,,Teemo,47.95%,6336,,Evelynn,47.93%,13819,,Shaco,47.84%,25801,,Nunu,47.71%,13245,,Nocturne,47.67%,23409,,Sylas,47.40%,41971,,Karthus,47.39%,6981,,Graves,47.37%,19801,,Hecarim,47.33%,16210,,Udyr,47.32%,9020,,Shyvana,47.29%,6837,,Ambessa,47.15%,6291,,Zed,47.04%,19261,,Nasus,46.99%,3377,,Chogath,46.95%,4995,,Warwick,46.93%,33236,,Naafiri,46.87%,11981,,XinZhao,46.84%,18501,,Trundle,46.78%,11290,,Khazix,46.75%,25769,,Aatrox,46.61%,19136,,Ivern,46.58%,4908,,Vi,46.54%,16067,,LeeSin,46.38%,41773,,Kindred,45.82%,12773,,Zaahen,45.77%,14199,,Pantheon,45.60%,8253,,Qiyana,45.44%,14444,,Skarner,45.39%,3673,,Nidalee,44.52%,10240,,Rengar,43.60%,21742,
Vi,jun,93.5%,D,44 / 52,48.6 %,3.2 %,0.6 %,767335,https://dpm.lol/champions/Vi/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kindred,jun,96.9%,D,45 / 52,48.6 %,2.6 %,1.3 %,629381,https://dpm.lol/champions/Kindred/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
