champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_mid_1_name,synergy_mid_1_winrate,synergy_mid_1_games,synergy_mid_1_lane_quality,synergy_mid_2_name,synergy_mid_2_winrate,synergy_mid_2_games,synergy_mid_2_lane_quality,synergy_mid_3_name,synergy_mid_3_winrate,synergy_mid_3_games,synergy_mid_3_lane_quality,synergy_mid_4_name,synergy_mid_4_winrate,synergy_mid_4_games,synergy_mid_4_lane_quality,synergy_mid_5_name,synergy_mid_5_winrate,synergy_mid_5_games,synergy_mid_5_lane_quality,synergy_mid_6_name,synergy_mid_6_winrate,synergy_mid_6_games,synergy_mid_6_lane_quality,synergy_mid_7_name,synergy_mid_7_winrate,synergy_mid_7_games,synergy_mid_7_lane_quality,synergy_mid_8_name,synergy_mid_8_winrate,synergy_mid_8_games,synergy_mid_8_lane_quality,synergy_mid_9_name,synergy_mid_9_winrate,synergy_mid_9_games,synergy_mid_9_lane_quality,synergy_mid_10_name,synergy_mid_10_winrate,synergy_mid_10_games,synergy_mid_10_lane_quality,synergy_mid_11_name,synergy_mid_11_winrate,synergy_mid_11_games,synergy_mid_11_lane_quality,synergy_mid_12_name,synergy_mid_12_winrate,synergy_mid_12_games,synergy_mid_12_lane_quality,synergy_mid_13_name,synergy_mid_13_winrate,synergy_mid_13_games,synergy_mid_13_lane_quality,synergy_mid_14_name,synergy_mid_14_winrate,synergy_mid_14_games,synergy_mid_14_lane_quality,synergy_mid_15_name,synergy_mid_15_winrate,synergy_mid_15_games,synergy_mid_15_lane_quality,synergy_mid_16_name,synergy_mid_16_winrate,synergy_mid_16_games,synergy_mid_16_lane_quality,synergy_mid_17_name,synergy_mid_17_winrate,synergy_mid_17_games,synergy_mid_17_lane_quality,synergy_mid_18_name,synergy_mid_18_winrate,synergy_mid_18_games,synergy_mid_18_lane_quality,synergy_mid_19_name,synergy_mid_19_winrate,synergy_mid_19_games,synergy_mid_19_lane_quality,synergy_mid_20_name,synergy_mid_20_winrate,synergy_mid_20_games,synergy_mid_20_lane_quality,synergy_mid_21_name,synergy_mid_21_winrate,synergy_mid_21_games,synergy_mid_21_lane_quality,synergy_mid_22_name,synergy_mid_22_winrate,synergy_mid_22_games,synergy_mid_22_lane_quality,synergy_mid_23_name,synergy_mid_23_winrate,synergy_mid_23_games,synergy_mid_23_lane_quality,synergy_mid_24_name,synergy_mid_24_winrate,synergy_mid_24_games,synergy_mid_24_lane_quality,synergy_mid_25_name,synergy_mid_25_winrate,synergy_mid_25_games,synergy_mid_25_lane_quality,synergy_mid_26_name,synergy_mid_26_winrate,synergy_mid_26_games,synergy_mid_26_lane_quality,synergy_mid_27_name,synergy_mid_27_winrate,synergy_mid_27_games,synergy_mid_27_lane_quality,synergy_mid_28_name,synergy_mid_28_winrate,synergy_mid_28_games,synergy_mid_28_lane_quality,synergy_mid_29_name,synergy_mid_29_winrate,synergy_mid_29_games,synergy_mid_29_lane_quality,synergy_mid_30_name,synergy_mid_30_winrate,synergy_mid_30_games,synergy_mid_30_lane_quality,synergy_mid_31_name,synergy_mid_31_winrate,synergy_mid_31_games,synergy_mid_31_lane_quality,synergy_mid_32_name,synergy_mid_32_winrate,synergy_mid_32_games,synergy_mid_32_lane_quality,synergy_mid_33_name,synergy_mid_33_winrate,synergy_mid_33_games,synergy_mid_33_lane_quality,synergy_mid_34_name,synergy_mid_34_winrate,synergy_mid_34_games,synergy_mid_34_lane_quality,synergy_mid_35_name,synergy_mid_35_winrate,synergy_mid_35_games,synergy_mid_35_lane_quality,synergy_mid_36_name,synergy_mid_36_winrate,synergy_mid_36_games,synergy_mid_36_lane_quality,synergy_mid_37_name,synergy_mid_37_winrate,synergy_mid_37_games,synergy_mid_37_lane_quality,synergy_mid_38_name,synergy_mid_38_winrate,synergy_mid_38_games,synergy_mid_38_lane_quality,synergy_mid_39_name,synergy_mid_39_winrate,synergy_mid_39_games,synergy_mid_39_lane_quality,synergy_mid_40_name,synergy_mid_40_winrate,synergy_mid_40_games,synergy_mid_40_lane_quality,synergy_mid_41_name,synergy_mid_41_winrate,synergy_mid_41_games,synergy_mid_41_lane_quality,synergy_mid_42_name,synergy_mid_42_winrate,synergy_mid_42_games,synergy_mid_42_lane_quality,synergy_mid_43_name,synergy_mid_43_winrate,synergy_mid_43_games,synergy_mid_43_lane_quality,synergy_mid_44_name,synergy_mid_44_winrate,synergy_mid_44_games,synergy_mid_44_lane_quality,synergy_mid_45_name,synergy_mid_45_winrate,synergy_mid_45_games,synergy_mid_45_lane_quality,synergy_mid_46_name,synergy_mid_46_winrate,synergy_mid_46_games,synergy_mid_46_lane_quality,synergy_mid_47_name,synergy_mid_47_winrate,synergy_mid_47_games,synergy_mid_47_lane_quality,synergy_mid_48_name,synergy_mid_48_winrate,synergy_mid_48_games,synergy_mid_48_lane_quality,synergy_mid_49_name,synergy_mid_49_winrate,synergy_mid_49_games,synergy_mid_49_lane_quality,synergy_mid_50_name,synergy_mid_50_winrate,synergy_mid_50_games,synergy_mid_50_lane_quality,synergy_mid_51_name,synergy_mid_51_winrate,synergy_mid_51_games,synergy_mid_51_lane_quality,synergy_mid_52_name,synergy_mid_52_winrate,synergy_mid_52_games,synergy_mid_52_lane_quality,synergy_mid_53_name,synergy_mid_53_winrate,synergy_mid_53_games,synergy_mid_53_lane_quality,synergy_mid_54_name,synergy_mid_54_winrate,synergy_mid_54_games,synergy_mid_54_lane_quality,synergy_mid_55_name,synergy_mid_55_winrate,synergy_mid_55_games,synergy_mid_55_lane_quality,synergy_mid_56_name,synergy_mid_56_winrate,synergy_mid_56_games,synergy_mid_56_lane_quality,synergy_mid_57_name,synergy_mid_57_winrate,synergy_mid_57_games,synergy_mid_57_lane_quality,synergy_mid_58_name,synergy_mid_58_winrate,synergy_mid_58_games,synergy_mid_58_lane_quality,synergy_mid_59_name,synergy_mid_59_winrate,synergy_mid_59_games,synergy_mid_59_lane_quality,synergy_mid_60_name,synergy_mid_60_winrate,synergy_mid_60_games,synergy_mid_60_lane_quality
Xin Zhao,jun,88.2%,C,25 / 50,50.2 %,3.4 %,1.1 %,170031,https://dpm.lol/champions/XinZhao/build?lane=jungle&tier=all&platform=all&timeframe=15.24,False,Brand,54.66%,1138,,Kayle,54.06%,801,,Heimerdinger,53.61%,457,,Kennen,53.40%,573,,Lux,53.24%,4172,,Swain,53.10%,1516,,Pantheon,53.06%,637,,Malphite,52.60%,1135,,Morgana,52.43%,1688,,Vex,52.33%,3090,,Malzahar,52.24%,6629,,Ekko,51.97%,2963,,Xerath,51.82%,3161,,AurelionSol,51.74%,2035,,Veigar,51.62%,5002,,Viktor,51.56%,6509,,Neeko,51.50%,602,,Velkoz,51.49%,1072,,Galio,51.42%,3512,,Ahri,51.38%,8648,,Chogath,51.24%,603,,Lissandra,51.20%,1996,,Fizz,51.11%,4614,,Syndra,51.10%,4965,,Anivia,50.94%,2126,,TwistedFate,50.90%,2833,,Ryze,50.76%,2707,,Diana,50.64%,4084,,Orianna,50.42%,5779,,Smolder,50.34%,882,,Naafiri,50.31%,1914,,Annie,50.16%,1282,,Irelia,50.15%,2034,,Kassadin,50.02%,2029,,Katarina,50.01%,5465,,Sion,50.00%,490,,Vladimir,49.98%,2489,,Ziggs,49.58%,837,,Zoe,49.52%,3348,,Sylas,49.10%,6972,,Akshan,48.95%,1622,,Aurora,48.90%,2086,,Qiyana,48.88%,1295,,Taliyah,48.87%,1420,,Akali,48.86%,7175,,Cassiopeia,48.75%,1243,,Hwei,48.72%,2884,,Leblanc,48.63%,4043,,Yasuo,48.21%,6206,,Zed,48.12%,4661,,Mel,48.10%,5882,,Yone,47.14%,4586,,Azir,45.83%,2160,,Talon,44.63%,1042,,,,,,,,,,,,,,,,,,,,,,,,,
Yasuo,top,21.9%,D,32 / 50,48.5 %,3.2 %,19.4 %,162215,https://dpm.lol/champions/Yasuo/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Quinn,53.45%,406,,Velkoz,53.31%,1133,,Gragas,53.24%,432,,Kennen,53.04%,641,,Chogath,52.71%,848,,Morgana,52.66%,1576,,Sion,52.60%,519,,Malphite,52.38%,2568,,Brand,51.97%,1118,,Xerath,51.76%,2896,,Swain,51.51%,1592,,Garen,51.47%,509,,Lux,51.26%,4389,,Malzahar,51.11%,6210,,Diana,51.10%,5000,,Vladimir,50.51%,2661,,AurelionSol,50.44%,2052,,Vex,50.43%,2679,,Veigar,50.05%,5413,,Viktor,49.84%,4472,,Teemo,49.71%,521,,Ekko,49.64%,2740,,Anivia,49.47%,1712,,Annie,49.47%,1223,,Leblanc,49.47%,3380,,DrMundo,49.32%,440,,Kassadin,49.17%,2168,,Kayle,48.94%,993,,Naafiri,48.89%,1808,,Fizz,48.86%,4894,,Heimerdinger,48.78%,572,,Katarina,48.63%,6183,,Neeko,48.56%,554,,Ahri,48.52%,7475,,Mordekaiser,48.46%,423,,Lissandra,48.36%,2043,,Hwei,48.20%,2334,,Jayce,48.17%,409,,Sylas,48.11%,6028,,Galio,47.91%,3500,,Cassiopeia,47.79%,1174,,Syndra,47.56%,4342,,Ziggs,47.44%,858,,Ryze,47.43%,2157,,Zoe,47.36%,2876,,Aurora,47.25%,1710,,Akali,46.98%,6201,,Orianna,46.89%,4351,,Mel,46.65%,5267,,Irelia,46.53%,2317,,Qiyana,46.52%,1625,,TwistedFate,46.51%,2337,,Pantheon,46.49%,555,,Talon,46.30%,933,,Zed,45.67%,5408,,Smolder,45.18%,1069,,Akshan,44.34%,1484,,Yone,43.92%,7368,,Taliyah,43.90%,1041,,Azir,43.66%,1807,
Yone,mid,56.6%,D,29 / 47,48.6 %,6.5 %,5.6 %,329360,https://dpm.lol/champions/Yone/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaahen,jun,22.4%,D,41 / 50,47.6 %,1.9 %,23.5 %,95543,https://dpm.lol/champions/Zaahen/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Kennen,52.03%,344,,Lux,51.47%,2856,,Pantheon,50.60%,334,,Malzahar,50.38%,4174,,Naafiri,50.26%,1134,,Neeko,50.16%,305,,Malphite,50.14%,696,,Xerath,50.10%,1567,,Veigar,49.92%,3610,,Brand,49.74%,760,,Vladimir,49.64%,1515,,Cassiopeia,49.58%,708,,Swain,49.57%,932,,Kassadin,49.54%,1199,,Diana,49.44%,2405,,Lissandra,49.15%,1172,,Fizz,49.06%,2923,,Ekko,48.91%,1785,,Viktor,48.88%,2498,,Heimerdinger,48.82%,340,,Kayle,48.63%,512,,Morgana,48.59%,1027,,Syndra,48.46%,2565,,Leblanc,48.45%,1932,,Hwei,48.31%,1507,,Ryze,48.18%,1156,,Galio,47.98%,1561,,Ziggs,47.94%,509,,Ahri,47.85%,4731,,Anivia,47.44%,1113,,Vex,47.42%,1803,,Katarina,46.93%,3556,,Akali,46.89%,3532,,TwistedFate,46.86%,1415,,Sylas,46.85%,3236,,Talon,46.60%,530,,AurelionSol,46.49%,1340,,Chogath,46.40%,403,,Orianna,46.29%,1916,,Aurora,45.92%,1065,,Zoe,45.63%,1749,,Yone,45.54%,2712,,Mel,45.42%,3470,,Yasuo,45.33%,4273,,Irelia,44.89%,1272,,Taliyah,44.80%,587,,Zed,44.66%,2938,,Qiyana,44.54%,824,,Velkoz,44.44%,684,,Akshan,44.24%,999,,Annie,43.79%,797,,Smolder,43.31%,538,,Azir,43.03%,990,,Tristana,40.34%,238,,,,,,,,,,,,,,,,,,,,,,,,,
Elise,sup,37.1%,D,30 / 39,50.3 %,1.1 %,1.6 %,55136,https://dpm.lol/champions/Elise/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Naafiri,54.94%,850,,Quinn,54.55%,154,,Sion,54.40%,182,,AurelionSol,53.88%,644,,Orianna,53.85%,1558,,Brand,53.75%,307,,Velkoz,53.65%,425,,Kennen,53.30%,212,,Pantheon,53.28%,274,,Xerath,53.16%,1012,,Vex,52.98%,821,,Taliyah,52.82%,479,,TwistedFate,52.50%,1019,,Syndra,52.42%,1755,,Kassadin,52.32%,669,,Akshan,52.15%,905,,Talon,52.01%,546,,Ekko,51.82%,822,,Ryze,51.79%,811,,Viktor,51.56%,1920,,Malphite,51.50%,334,,Ziggs,51.17%,256,,Cassiopeia,51.11%,405,,Anivia,50.85%,704,,Swain,50.74%,540,,Ahri,50.67%,2538,,Garen,50.64%,156,,Malzahar,50.49%,2054,,Zed,50.46%,2055,,Lissandra,50.35%,711,,Veigar,50.34%,1311,,Qiyana,50.26%,758,,Katarina,50.08%,1829,,Lux,50.04%,1227,,Fizz,49.89%,1327,,Yasuo,49.84%,2452,,Galio,49.77%,1067,,Jayce,49.75%,203,,Aurora,49.51%,618,,Yone,49.40%,1842,,Leblanc,49.37%,1110,,Diana,49.22%,1095,,Annie,49.09%,385,,Mel,48.80%,1631,,Irelia,48.66%,859,,Morgana,48.64%,477,,Chogath,48.62%,218,,Zoe,48.47%,1048,,Akali,48.11%,1825,,Kayle,48.10%,289,,Hwei,46.79%,857,,Sylas,46.79%,1789,,Smolder,45.89%,401,,Neeko,44.79%,163,,Azir,44.17%,575,,Tristana,41.06%,207,,,,,,,,,,,,,,,,,
