champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_mid_1_name,synergy_mid_1_winrate,synergy_mid_1_games,synergy_mid_1_lane_quality,synergy_mid_2_name,synergy_mid_2_winrate,synergy_mid_2_games,synergy_mid_2_lane_quality,synergy_mid_3_name,synergy_mid_3_winrate,synergy_mid_3_games,synergy_mid_3_lane_quality,synergy_mid_4_name,synergy_mid_4_winrate,synergy_mid_4_games,synergy_mid_4_lane_quality,synergy_mid_5_name,synergy_mid_5_winrate,synergy_mid_5_games,synergy_mid_5_lane_quality,synergy_mid_6_name,synergy_mid_6_winrate,synergy_mid_6_games,synergy_mid_6_lane_quality,synergy_mid_7_name,synergy_mid_7_winrate,synergy_mid_7_games,synergy_mid_7_lane_quality,synergy_mid_8_name,synergy_mid_8_winrate,synergy_mid_8_games,synergy_mid_8_lane_quality,synergy_mid_9_name,synergy_mid_9_winrate,synergy_mid_9_games,synergy_mid_9_lane_quality,synergy_mid_10_name,synergy_mid_10_winrate,synergy_mid_10_games,synergy_mid_10_lane_quality,synergy_mid_11_name,synergy_mid_11_winrate,synergy_mid_11_games,synergy_mid_11_lane_quality,synergy_mid_12_name,synergy_mid_12_winrate,synergy_mid_12_games,synergy_mid_12_lane_quality,synergy_mid_13_name,synergy_mid_13_winrate,synergy_mid_13_games,synergy_mid_13_lane_quality,synergy_mid_14_name,synergy_mid_14_winrate,synergy_mid_14_games,synergy_mid_14_lane_quality,synergy_mid_15_name,synergy_mid_15_winrate,synergy_mid_15_games,synergy_mid_15_lane_quality,synergy_mid_16_name,synergy_mid_16_winrate,synergy_mid_16_games,synergy_mid_16_lane_quality,synergy_mid_17_name,synergy_mid_17_winrate,synergy_mid_17_games,synergy_mid_17_lane_quality,synergy_mid_18_name,synergy_mid_18_winrate,synergy_mid_18_games,synergy_mid_18_lane_quality,synergy_mid_19_name,synergy_mid_19_winrate,synergy_mid_19_games,synergy_mid_19_lane_quality,synergy_mid_20_name,synergy_mid_20_winrate,synergy_mid_20_games,synergy_mid_20_lane_quality,synergy_mid_21_name,synergy_mid_21_winrate,synergy_mid_21_games,synergy_mid_21_lane_quality,synergy_mid_22_name,synergy_mid_22_winrate,synergy_mid_22_games,synergy_mid_22_lane_quality,synergy_mid_23_name,synergy_mid_23_winrate,synergy_mid_23_games,synergy_mid_23_lane_quality,synergy_mid_24_name,synergy_mid_24_winrate,synergy_mid_24_games,synergy_mid_24_lane_quality,synergy_mid_25_name,synergy_mid_25_winrate,synergy_mid_25_games,synergy_mid_25_lane_quality,synergy_mid_26_name,synergy_mid_26_winrate,synergy_mid_26_games,synergy_mid_26_lane_quality,synergy_mid_27_name,synergy_mid_27_winrate,synergy_mid_27_games,synergy_mid_27_lane_quality,synergy_mid_28_name,synergy_mid_28_winrate,synergy_mid_28_games,synergy_mid_28_lane_quality,synergy_mid_29_name,synergy_mid_29_winrate,synergy_mid_29_games,synergy_mid_29_lane_quality,synergy_mid_30_name,synergy_mid_30_winrate,synergy_mid_30_games,synergy_mid_30_lane_quality,synergy_mid_31_name,synergy_mid_31_winrate,synergy_mid_31_games,synergy_mid_31_lane_quality,synergy_mid_32_name,synergy_mid_32_winrate,synergy_mid_32_games,synergy_mid_32_lane_quality,synergy_mid_33_name,synergy_mid_33_winrate,synergy_mid_33_games,synergy_mid_33_lane_quality,synergy_mid_34_name,synergy_mid_34_winrate,synergy_mid_34_games,synergy_mid_34_lane_quality,synergy_mid_35_name,synergy_mid_35_winrate,synergy_mid_35_games,synergy_mid_35_lane_quality,synergy_mid_36_name,synergy_mid_36_winrate,synergy_mid_36_games,synergy_mid_36_lane_quality,synergy_mid_37_name,synergy_mid_37_winrate,synergy_mid_37_games,synergy_mid_37_lane_quality,synergy_mid_38_name,synergy_mid_38_winrate,synergy_mid_38_games,synergy_mid_38_lane_quality,synergy_mid_39_name,synergy_mid_39_winrate,synergy_mid_39_games,synergy_mid_39_lane_quality,synergy_mid_40_name,synergy_mid_40_winrate,synergy_mid_40_games,synergy_mid_40_lane_quality,synergy_mid_41_name,synergy_mid_41_winrate,synergy_mid_41_games,synergy_mid_41_lane_quality,synergy_mid_42_name,synergy_mid_42_winrate,synergy_mid_42_games,synergy_mid_42_lane_quality,synergy_mid_43_name,synergy_mid_43_winrate,synergy_mid_43_games,synergy_mid_43_lane_quality,synergy_mid_44_name,synergy_mid_44_winrate,synergy_mid_44_games,synergy_mid_44_lane_quality,synergy_mid_45_name,synergy_mid_45_winrate,synergy_mid_45_games,synergy_mid_45_lane_quality,synergy_mid_46_name,synergy_mid_46_winrate,synergy_mid_46_games,synergy_mid_46_lane_quality,synergy_mid_47_name,synergy_mid_47_winrate,synergy_mid_47_games,synergy_mid_47_lane_quality,synergy_mid_48_name,synergy_mid_48_winrate,synergy_mid_48_games,synergy_mid_48_lane_quality,synergy_mid_49_name,synergy_mid_49_winrate,synergy_mid_49_games,synergy_mid_49_lane_quality,synergy_mid_50_name,synergy_mid_50_winrate,synergy_mid_50_games,synergy_mid_50_lane_quality,synergy_mid_51_name,synergy_mid_51_winrate,synergy_mid_51_games,synergy_mid_51_lane_quality,synergy_mid_52_name,synergy_mid_52_winrate,synergy_mid_52_games,synergy_mid_52_lane_quality,synergy_mid_53_name,synergy_mid_53_winrate,synergy_mid_53_games,synergy_mid_53_lane_quality,synergy_mid_54_name,synergy_mid_54_winrate,synergy_mid_54_games,synergy_mid_54_lane_quality,synergy_mid_55_name,synergy_mid_55_winrate,synergy_mid_55_games,synergy_mid_55_lane_quality,synergy_mid_56_name,synergy_mid_56_winrate,synergy_mid_56_games,synergy_mid_56_lane_quality,synergy_mid_57_name,synergy_mid_57_winrate,synergy_mid_57_games,synergy_mid_57_lane_quality,synergy_mid_58_name,synergy_mid_58_winrate,synergy_mid_58_games,synergy_mid_58_lane_quality
Ashe,sup,8.4%,-,-/-,45.8 %,1.1 %,5.4 %,56342,https://dpm.lol/champions/Ashe/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Garen,57.79%,154,,Kayle,57.23%,311,,Neeko,51.79%,195,,Xerath,51.17%,981,,Teemo,50.00%,160,,Morgana,49.85%,688,,Pantheon,49.57%,232,,Malzahar,49.05%,2571,,Kennen,48.72%,195,,Malphite,48.71%,425,,Kassadin,48.68%,682,,Velkoz,48.39%,403,,Naafiri,48.28%,785,,AurelionSol,48.04%,716,,Lux,47.78%,1781,,Viktor,47.75%,1466,,Fizz,47.61%,1716,,Annie,47.52%,404,,Heimerdinger,47.51%,181,,Qiyana,47.45%,529,,Vex,47.11%,985,,Leblanc,47.00%,1215,,Hwei,46.91%,793,,Vladimir,46.79%,778,,Veigar,46.52%,1937,,Sion,46.36%,151,,Diana,46.34%,1338,,Brand,46.29%,458,,Syndra,46.28%,1344,,Swain,46.14%,531,,Akali,45.90%,2061,,Akshan,45.78%,592,,Ahri,45.73%,2657,,Ryze,45.70%,698,,Yasuo,45.66%,2696,,Ekko,45.42%,938,,Jayce,45.03%,151,,Cassiopeia,45.03%,362,,Irelia,45.01%,811,,Katarina,44.98%,1934,,Yone,44.94%,1807,,Anivia,44.87%,624,,Sylas,44.76%,1805,,Galio,44.57%,976,,Talon,44.29%,350,,Lissandra,44.28%,673,,Smolder,43.82%,372,,Orianna,43.78%,1069,,Ziggs,43.59%,351,,Chogath,42.91%,247,,Zed,42.72%,1917,,TwistedFate,42.17%,773,,Zoe,42.03%,935,,Mel,41.99%,2041,,Aurora,41.45%,550,,Taliyah,40.57%,350,,Tristana,39.58%,144,,Azir,37.66%,539,
K'Sante,top,95.1%,D,50 / 50,45.8 %,2.6 %,1.6 %,131650,https://dpm.lol/champions/KSante/build?lane=top&tier=all&platform=all&timeframe=15.24,False,Kayle,50.15%,676,,Viktor,49.40%,5079,,Talon,48.79%,906,,Anivia,48.67%,1763,,Diana,48.59%,2879,,Vladimir,48.44%,1951,,Kassadin,48.35%,1609,,Irelia,48.35%,1663,,Naafiri,48.26%,1490,,Heimerdinger,48.01%,327,,Neeko,47.72%,417,,Swain,47.70%,1128,,Vex,47.52%,2256,,Brand,47.48%,853,,AurelionSol,47.42%,1611,,Malzahar,47.24%,4943,,Fizz,47.17%,3409,,Cassiopeia,47.05%,948,,Lissandra,46.96%,1676,,Kennen,46.95%,426,,Morgana,46.83%,1168,,Velkoz,46.77%,774,,Katarina,46.51%,4451,,Veigar,46.45%,3660,,Ryze,46.44%,2151,,Ahri,46.39%,6596,,Xerath,46.18%,2618,,Chogath,46.15%,403,,Syndra,46.00%,3974,,Hwei,45.95%,2370,,TwistedFate,45.84%,2365,,Malphite,45.76%,850,,Akshan,45.74%,1373,,Lux,45.58%,3102,,Ekko,45.50%,2187,,Galio,45.28%,2255,,Annie,45.27%,919,,Akali,45.26%,5300,,Jayce,45.14%,350,,Tristana,45.13%,339,,Zoe,45.09%,2677,,Qiyana,45.04%,1279,,Leblanc,44.99%,3036,,Aurora,44.83%,1606,,Pantheon,44.62%,520,,Smolder,44.53%,860,,Taliyah,43.90%,1148,,Yasuo,43.88%,5314,,Ziggs,43.76%,697,,Zed,43.69%,4118,,Sylas,43.68%,5096,,Yone,43.57%,3961,,Orianna,43.53%,3990,,Varus,42.95%,319,,Azir,42.87%,1703,,Mel,41.94%,4468,,,,,,,,,
Qiyana,jun,50.7%,D,50 / 50,45.2 %,2.2 %,2.9 %,113548,https://dpm.lol/champions/Qiyana/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Sion,50.69%,288,,Kayle,49.63%,681,,Malphite,49.49%,792,,Kassadin,48.89%,1794,,Velkoz,48.32%,803,,Anivia,48.01%,1506,,Xerath,47.84%,2151,,Vex,47.54%,1992,,Naafiri,47.43%,1111,,Viktor,47.43%,3865,,Swain,47.36%,1098,,AurelionSol,47.10%,1380,,Lux,46.93%,2992,,Syndra,46.44%,3874,,Katarina,46.23%,4644,,Ahri,46.16%,5535,,Ekko,45.85%,2168,,Galio,45.83%,2217,,Lissandra,45.80%,1644,,TwistedFate,45.67%,1918,,Orianna,45.63%,2794,,Sylas,45.48%,4523,,Akshan,45.39%,1161,,Malzahar,45.36%,4444,,Fizz,45.32%,3193,,Diana,45.30%,2832,,Ziggs,45.03%,553,,Morgana,44.99%,1018,,Aurora,44.86%,1480,,Chogath,44.84%,426,,Veigar,44.81%,3267,,Cassiopeia,44.75%,838,,Hwei,44.73%,1956,,Zoe,44.64%,2285,,Ryze,44.61%,1865,,Leblanc,44.49%,2567,,Heimerdinger,44.37%,293,,Kennen,44.33%,467,,Taliyah,44.21%,993,,Pantheon,44.10%,356,,Brand,44.00%,600,,Akali,43.97%,4362,,Irelia,43.69%,1387,,Yasuo,43.55%,4367,,Smolder,43.37%,641,,Yone,42.50%,2713,,Annie,42.45%,940,,Neeko,42.42%,363,,Mel,41.97%,3836,,Zed,41.82%,3058,,Talon,41.57%,599,,Azir,39.91%,1368,,,,,,,,,,,,,,,,,,,,,,,,,
Azir,mid,93.3%,D,47 / 47,45.5 %,1.9 %,0.5 %,96223,https://dpm.lol/champions/Azir/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
