champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_mid_1_name,synergy_mid_1_winrate,synergy_mid_1_games,synergy_mid_1_lane_quality,synergy_mid_2_name,synergy_mid_2_winrate,synergy_mid_2_games,synergy_mid_2_lane_quality,synergy_mid_3_name,synergy_mid_3_winrate,synergy_mid_3_games,synergy_mid_3_lane_quality,synergy_mid_4_name,synergy_mid_4_winrate,synergy_mid_4_games,synergy_mid_4_lane_quality,synergy_mid_5_name,synergy_mid_5_winrate,synergy_mid_5_games,synergy_mid_5_lane_quality,synergy_mid_6_name,synergy_mid_6_winrate,synergy_mid_6_games,synergy_mid_6_lane_quality,synergy_mid_7_name,synergy_mid_7_winrate,synergy_mid_7_games,synergy_mid_7_lane_quality,synergy_mid_8_name,synergy_mid_8_winrate,synergy_mid_8_games,synergy_mid_8_lane_quality,synergy_mid_9_name,synergy_mid_9_winrate,synergy_mid_9_games,synergy_mid_9_lane_quality,synergy_mid_10_name,synergy_mid_10_winrate,synergy_mid_10_games,synergy_mid_10_lane_quality,synergy_mid_11_name,synergy_mid_11_winrate,synergy_mid_11_games,synergy_mid_11_lane_quality,synergy_mid_12_name,synergy_mid_12_winrate,synergy_mid_12_games,synergy_mid_12_lane_quality,synergy_mid_13_name,synergy_mid_13_winrate,synergy_mid_13_games,synergy_mid_13_lane_quality,synergy_mid_14_name,synergy_mid_14_winrate,synergy_mid_14_games,synergy_mid_14_lane_quality,synergy_mid_15_name,synergy_mid_15_winrate,synergy_mid_15_games,synergy_mid_15_lane_quality,synergy_mid_16_name,synergy_mid_16_winrate,synergy_mid_16_games,synergy_mid_16_lane_quality,synergy_mid_17_name,synergy_mid_17_winrate,synergy_mid_17_games,synergy_mid_17_lane_quality,synergy_mid_18_name,synergy_mid_18_winrate,synergy_mid_18_games,synergy_mid_18_lane_quality,synergy_mid_19_name,synergy_mid_19_winrate,synergy_mid_19_games,synergy_mid_19_lane_quality,synergy_mid_20_name,synergy_mid_20_winrate,synergy_mid_20_games,synergy_mid_20_lane_quality,synergy_mid_21_name,synergy_mid_21_winrate,synergy_mid_21_games,synergy_mid_21_lane_quality,synergy_mid_22_name,synergy_mid_22_winrate,synergy_mid_22_games,synergy_mid_22_lane_quality,synergy_mid_23_name,synergy_mid_23_winrate,synergy_mid_23_games,synergy_mid_23_lane_quality,synergy_mid_24_name,synergy_mid_24_winrate,synergy_mid_24_games,synergy_mid_24_lane_quality,synergy_mid_25_name,synergy_mid_25_winrate,synergy_mid_25_games,synergy_mid_25_lane_quality,synergy_mid_26_name,synergy_mid_26_winrate,synergy_mid_26_games,synergy_mid_26_lane_quality,synergy_mid_27_name,synergy_mid_27_winrate,synergy_mid_27_games,synergy_mid_27_lane_quality,synergy_mid_28_name,synergy_mid_28_winrate,synergy_mid_28_games,synergy_mid_28_lane_quality,synergy_mid_29_name,synergy_mid_29_winrate,synergy_mid_29_games,synergy_mid_29_lane_quality,synergy_mid_30_name,synergy_mid_30_winrate,synergy_mid_30_games,synergy_mid_30_lane_quality,synergy_mid_31_name,synergy_mid_31_winrate,synergy_mid_31_games,synergy_mid_31_lane_quality,synergy_mid_32_name,synergy_mid_32_winrate,synergy_mid_32_games,synergy_mid_32_lane_quality,synergy_mid_33_name,synergy_mid_33_winrate,synergy_mid_33_games,synergy_mid_33_lane_quality,synergy_mid_34_name,synergy_mid_34_winrate,synergy_mid_34_games,synergy_mid_34_lane_quality,synergy_mid_35_name,synergy_mid_35_winrate,synergy_mid_35_games,synergy_mid_35_lane_quality,synergy_mid_36_name,synergy_mid_36_winrate,synergy_mid_36_games,synergy_mid_36_lane_quality,synergy_mid_37_name,synergy_mid_37_winrate,synergy_mid_37_games,synergy_mid_37_lane_quality,synergy_mid_38_name,synergy_mid_38_winrate,synergy_mid_38_games,synergy_mid_38_lane_quality,synergy_mid_39_name,synergy_mid_39_winrate,synergy_mid_39_games,synergy_mid_39_lane_quality,synergy_mid_40_name,synergy_mid_40_winrate,synergy_mid_40_games,synergy_mid_40_lane_quality,synergy_mid_41_name,synergy_mid_41_winrate,synergy_mid_41_games,synergy_mid_41_lane_quality,synergy_mid_42_name,synergy_mid_42_winrate,synergy_mid_42_games,synergy_mid_42_lane_quality,synergy_mid_43_name,synergy_mid_43_winrate,synergy_mid_43_games,synergy_mid_43_lane_quality,synergy_mid_44_name,synergy_mid_44_winrate,synergy_mid_44_games,synergy_mid_44_lane_quality,synergy_mid_45_name,synergy_mid_45_winrate,synergy_mid_45_games,synergy_mid_45_lane_quality,synergy_mid_46_name,synergy_mid_46_winrate,synergy_mid_46_games,synergy_mid_46_lane_quality,synergy_mid_47_name,synergy_mid_47_winrate,synergy_mid_47_games,synergy_mid_47_lane_quality,synergy_mid_48_name,synergy_mid_48_winrate,synergy_mid_48_games,synergy_mid_48_lane_quality,synergy_mid_49_name,synergy_mid_49_winrate,synergy_mid_49_games,synergy_mid_49_lane_quality,synergy_mid_50_name,synergy_mid_50_winrate,synergy_mid_50_games,synergy_mid_50_lane_quality,synergy_mid_51_name,synergy_mid_51_winrate,synergy_mid_51_games,synergy_mid_51_lane_quality,synergy_mid_52_name,synergy_mid_52_winrate,synergy_mid_52_games,synergy_mid_52_lane_quality,synergy_mid_53_name,synergy_mid_53_winrate,synergy_mid_53_games,synergy_mid_53_lane_quality,synergy_mid_54_name,synergy_mid_54_winrate,synergy_mid_54_games,synergy_mid_54_lane_quality,synergy_mid_55_name,synergy_mid_55_winrate,synergy_mid_55_games,synergy_mid_55_lane_quality,synergy_mid_56_name,synergy_mid_56_winrate,synergy_mid_56_games,synergy_mid_56_lane_quality,synergy_mid_57_name,synergy_mid_57_winrate,synergy_mid_57_games,synergy_mid_57_lane_quality,synergy_mid_58_name,synergy_mid_58_winrate,synergy_mid_58_games,synergy_mid_58_lane_quality,synergy_mid_59_name,synergy_mid_59_winrate,synergy_mid_59_games,synergy_mid_59_lane_quality,synergy_mid_60_name,synergy_mid_60_winrate,synergy_mid_60_games,synergy_mid_60_lane_quality,synergy_mid_61_name,synergy_mid_61_winrate,synergy_mid_61_games,synergy_mid_61_lane_quality,synergy_mid_62_name,synergy_mid_62_winrate,synergy_mid_62_games,synergy_mid_62_lane_quality,synergy_mid_63_name,synergy_mid_63_winrate,synergy_mid_63_games,synergy_mid_63_lane_quality,synergy_mid_64_name,synergy_mid_64_winrate,synergy_mid_64_games,synergy_mid_64_lane_quality,synergy_mid_65_name,synergy_mid_65_winrate,synergy_mid_65_games,synergy_mid_65_lane_quality,synergy_mid_66_name,synergy_mid_66_winrate,synergy_mid_66_games,synergy_mid_66_lane_quality
Vel'Koz,mid,27.6%,C,19 / 47,51.8 %,1.4 %,1.8 %,338846,https://dpm.lol/champions/Velkoz/build?lane=middle&tier=all&platform=all&timeframe=15.24,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karma,sup,93.1%,C,21 / 39,50.3 %,5.9 %,2.9 %,1427144,https://dpm.lol/champions/Karma/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Swain,53.88%,13977,,Sion,53.29%,3967,,Quinn,53.11%,3470,,Naafiri,52.47%,18274,,Kayle,52.35%,9198,,Velkoz,52.33%,9753,,Diana,52.33%,30871,,Pantheon,52.31%,5597,,Kennen,52.21%,6098,,Malphite,52.19%,9393,,Anivia,51.95%,18091,,Xerath,51.84%,25309,,Lux,51.68%,35966,,Malzahar,51.67%,54981,,Kassadin,51.63%,19424,,Morgana,51.58%,14895,,Chogath,51.39%,5092,,Brand,51.36%,7999,,Viktor,51.33%,47124,,Heimerdinger,51.33%,3470,,Fizz,51.29%,37506,,Syndra,51.22%,42850,,Veigar,51.15%,40107,,Vladimir,51.05%,23611,,Cassiopeia,51.00%,11140,,Vex,50.98%,21877,,Ekko,50.78%,23868,,Ziggs,50.73%,7319,,Neeko,50.58%,4249,,Irelia,50.47%,21218,,Ahri,50.40%,67332,,Talon,50.35%,10742,,Hwei,50.32%,23204,,AurelionSol,50.22%,16688,,Katarina,50.20%,53084,,Yasuo,50.02%,63067,,TwistedFate,50.02%,21900,,Lissandra,50.00%,18727,,Akali,49.92%,49876,,Leblanc,49.79%,31545,,Sylas,49.66%,47908,,Qiyana,49.63%,14809,,Galio,49.44%,26709,,Zed,49.36%,47801,,Zoe,49.26%,26912,,Jayce,49.12%,5049,,Ryze,49.08%,20730,,Akshan,49.01%,19161,,Orianna,48.77%,36116,,Yone,48.55%,42122,,Aurora,48.22%,16662,,Tristana,47.85%,3856,,Taliyah,47.80%,11635,,Mel,47.52%,52050,,Smolder,47.14%,9608,,Azir,45.49%,15521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kog'Maw,adc,86.8%,C,12 / 26,51.9 %,1.6 %,0.6 %,386018,https://dpm.lol/champions/KogMaw/build?lane=bottom&tier=all&platform=all&timeframe=15.24,False,Kayle,54.73%,2580,,Garen,54.41%,941,,Malphite,54.34%,2720,,Swain,54.13%,3942,,Sion,54.12%,959,,Naafiri,53.95%,5483,,Morgana,53.81%,4172,,Diana,53.62%,8900,,Veigar,53.60%,13580,,Xerath,53.48%,6608,,Vladimir,53.46%,5960,,Fizz,53.32%,11111,,Malzahar,53.27%,15998,,Lux,53.14%,10290,,Irelia,52.94%,5850,,Syndra,52.92%,10439,,Pantheon,52.80%,1553,,Lissandra,52.79%,4709,,Kassadin,52.78%,4706,,Velkoz,52.77%,2820,,Viktor,52.75%,9899,,Ekko,52.72%,6774,,Ryze,52.66%,4630,,Yasuo,52.61%,19720,,Anivia,52.51%,4386,,Talon,52.47%,2687,,Vex,52.28%,6339,,Annie,52.21%,3011,,Akshan,51.81%,5620,,Neeko,51.72%,1251,,Ziggs,51.63%,2177,,Katarina,51.63%,14543,,Galio,51.54%,6765,,Zed,51.50%,12900,,Ahri,51.50%,18232,,Brand,51.45%,2585,,Akali,51.44%,13378,,AurelionSol,51.33%,4925,,Kennen,51.32%,1814,,Heimerdinger,51.16%,1251,,Hwei,51.06%,5644,,Yone,50.82%,12376,,Aurora,50.59%,4151,,Sylas,50.50%,11653,,Chogath,50.49%,1537,,TwistedFate,50.36%,4925,,Cassiopeia,50.24%,2878,,Leblanc,50.21%,7486,,Smolder,50.16%,2506,,Qiyana,50.04%,3959,,Zoe,49.78%,6519,,Orianna,49.68%,7578,,Taliyah,49.63%,2424,,Mel,49.30%,14525,,Tristana,48.29%,1023,,Azir,46.79%,3661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ziggs,adc,59.8%,C,13 / 26,51.7 %,2.1 %,1.2 %,512685,https://dpm.lol/champions/Ziggs/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,Garen,57.57%,1888,,Pantheon,56.02%,3497,,Naafiri,55.96%,12174,,Quinn,55.61%,2440,,Kayle,55.36%,2491,,Tryndamere,55.26%,1435,,Sion,55.09%,2169,,Jhin,54.81%,1611,,Malphite,54.39%,3302,,Irelia,54.34%,12253,,Yasuo,54.01%,44104,,Talon,53.50%,6407,,Kassadin,53.50%,4125,,Chogath,53.42%,1784,,Zaahen,53.42%,1331,,Swain,53.25%,3842,,Malzahar,53.24%,15146,,Akshan,53.11%,14725,,Kennen,52.66%,1770,,Heimerdinger,52.62%,1319,,Ekko,52.59%,6668,,Qiyana,52.53%,8812,,AurelionSol,52.37%,4655,,Viktor,52.30%,9592,,Fizz,52.26%,10834,,Zed,52.23%,29168,,Diana,52.20%,9043,,Gangplank,52.11%,1848,,Jayce,52.11%,3395,,Cassiopeia,51.91%,2780,,Velkoz,51.85%,2625,,Xerath,51.76%,6360,,Yone,51.68%,30379,,Vladimir,51.31%,4892,,Morgana,51.24%,4151,,Galio,51.04%,8587,,MissFortune,50.99%,1369,,Brand,50.91%,2571,,Ahri,50.82%,18078,,Anivia,50.81%,4174,,Tristana,50.80%,5047,,Syndra,50.65%,8991,,Lissandra,50.65%,4178,,Smolder,50.64%,9640,,Sylas,50.60%,12304,,Vex,50.49%,6895,,Leblanc,50.43%,7448,,Katarina,50.29%,13858,,TwistedFate,50.10%,5633,,Hwei,50.09%,5506,,Lux,49.97%,9345,,Ryze,49.91%,4466,,Akali,49.86%,14167,,Caitlyn,49.60%,2397,,Aurora,48.90%,4010,,Zoe,48.85%,6399,,Orianna,48.44%,7578,,Annie,48.22%,2814,,Neeko,48.00%,1248,,Lucian,47.50%,1880,,Ezreal,47.47%,2315,,Taliyah,46.91%,2462,,Mel,46.33%,13981,,Varus,45.91%,1710,,Azir,45.79%,3584,,Corki,45.71%,1921,
Tristana,adc,91.9%,C,14 / 26,49.6 %,7.7 %,4.0 %,1851544,https://dpm.lol/champions/Tristana/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,Swain,53.24%,19199,,Brand,52.71%,13386,,Kayle,52.42%,11497,,Morgana,52.31%,20267,,Malphite,51.89%,12917,,Ziggs,51.66%,11271,,Malzahar,51.63%,78145,,Velkoz,51.61%,14012,,Anivia,51.39%,21663,,Viktor,51.31%,49460,,Heimerdinger,51.22%,6853,,Lux,51.15%,50768,,Veigar,51.08%,68068,,AurelionSol,50.93%,23286,,Xerath,50.88%,33217,,Syndra,50.67%,51112,,Naafiri,50.51%,24847,,Diana,50.50%,44599,,Lissandra,50.40%,22887,,Vex,50.40%,32963,,Fizz,50.24%,56029,,Pantheon,50.17%,7022,,Ahri,50.09%,91679,,Kennen,50.07%,8899,,Cassiopeia,50.07%,15137,,Hwei,50.02%,28078,,Kassadin,49.94%,22461,,Annie,49.88%,14574,,Chogath,49.76%,6978,,Ekko,49.68%,34231,,Vladimir,49.52%,27354,,Galio,49.36%,32110,,Yasuo,49.21%,87949,,Jayce,49.15%,5135,,TwistedFate,49.15%,24155,,Talon,49.06%,11616,,Taliyah,49.00%,12361,,Irelia,48.88%,25193,,Katarina,48.73%,67953,,Aurora,48.68%,20740,,Orianna,48.66%,39293,,Ryze,48.61%,23414,,Neeko,48.45%,6328,,Leblanc,48.32%,37655,,Sylas,48.30%,58804,,Akali,48.18%,68281,,Akshan,48.07%,21908,,Zoe,47.94%,31943,,Yone,47.83%,56341,,Zed,47.78%,55633,,Smolder,47.17%,10931,,Qiyana,47.14%,16533,,Mel,47.03%,71642,,Azir,44.99%,18036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
