champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_mid_1_name,synergy_mid_1_winrate,synergy_mid_1_games,synergy_mid_1_lane_quality,synergy_mid_2_name,synergy_mid_2_winrate,synergy_mid_2_games,synergy_mid_2_lane_quality,synergy_mid_3_name,synergy_mid_3_winrate,synergy_mid_3_games,synergy_mid_3_lane_quality,synergy_mid_4_name,synergy_mid_4_winrate,synergy_mid_4_games,synergy_mid_4_lane_quality,synergy_mid_5_name,synergy_mid_5_winrate,synergy_mid_5_games,synergy_mid_5_lane_quality,synergy_mid_6_name,synergy_mid_6_winrate,synergy_mid_6_games,synergy_mid_6_lane_quality,synergy_mid_7_name,synergy_mid_7_winrate,synergy_mid_7_games,synergy_mid_7_lane_quality,synergy_mid_8_name,synergy_mid_8_winrate,synergy_mid_8_games,synergy_mid_8_lane_quality,synergy_mid_9_name,synergy_mid_9_winrate,synergy_mid_9_games,synergy_mid_9_lane_quality,synergy_mid_10_name,synergy_mid_10_winrate,synergy_mid_10_games,synergy_mid_10_lane_quality,synergy_mid_11_name,synergy_mid_11_winrate,synergy_mid_11_games,synergy_mid_11_lane_quality,synergy_mid_12_name,synergy_mid_12_winrate,synergy_mid_12_games,synergy_mid_12_lane_quality,synergy_mid_13_name,synergy_mid_13_winrate,synergy_mid_13_games,synergy_mid_13_lane_quality,synergy_mid_14_name,synergy_mid_14_winrate,synergy_mid_14_games,synergy_mid_14_lane_quality,synergy_mid_15_name,synergy_mid_15_winrate,synergy_mid_15_games,synergy_mid_15_lane_quality,synergy_mid_16_name,synergy_mid_16_winrate,synergy_mid_16_games,synergy_mid_16_lane_quality,synergy_mid_17_name,synergy_mid_17_winrate,synergy_mid_17_games,synergy_mid_17_lane_quality,synergy_mid_18_name,synergy_mid_18_winrate,synergy_mid_18_games,synergy_mid_18_lane_quality,synergy_mid_19_name,synergy_mid_19_winrate,synergy_mid_19_games,synergy_mid_19_lane_quality,synergy_mid_20_name,synergy_mid_20_winrate,synergy_mid_20_games,synergy_mid_20_lane_quality,synergy_mid_21_name,synergy_mid_21_winrate,synergy_mid_21_games,synergy_mid_21_lane_quality,synergy_mid_22_name,synergy_mid_22_winrate,synergy_mid_22_games,synergy_mid_22_lane_quality,synergy_mid_23_name,synergy_mid_23_winrate,synergy_mid_23_games,synergy_mid_23_lane_quality,synergy_mid_24_name,synergy_mid_24_winrate,synergy_mid_24_games,synergy_mid_24_lane_quality,synergy_mid_25_name,synergy_mid_25_winrate,synergy_mid_25_games,synergy_mid_25_lane_quality,synergy_mid_26_name,synergy_mid_26_winrate,synergy_mid_26_games,synergy_mid_26_lane_quality,synergy_mid_27_name,synergy_mid_27_winrate,synergy_mid_27_games,synergy_mid_27_lane_quality,synergy_mid_28_name,synergy_mid_28_winrate,synergy_mid_28_games,synergy_mid_28_lane_quality,synergy_mid_29_name,synergy_mid_29_winrate,synergy_mid_29_games,synergy_mid_29_lane_quality,synergy_mid_30_name,synergy_mid_30_winrate,synergy_mid_30_games,synergy_mid_30_lane_quality,synergy_mid_31_name,synergy_mid_31_winrate,synergy_mid_31_games,synergy_mid_31_lane_quality,synergy_mid_32_name,synergy_mid_32_winrate,synergy_mid_32_games,synergy_mid_32_lane_quality,synergy_mid_33_name,synergy_mid_33_winrate,synergy_mid_33_games,synergy_mid_33_lane_quality,synergy_mid_34_name,synergy_mid_34_winrate,synergy_mid_34_games,synergy_mid_34_lane_quality,synergy_mid_35_name,synergy_mid_35_winrate,synergy_mid_35_games,synergy_mid_35_lane_quality,synergy_mid_36_name,synergy_mid_36_winrate,synergy_mid_36_games,synergy_mid_36_lane_quality,synergy_mid_37_name,synergy_mid_37_winrate,synergy_mid_37_games,synergy_mid_37_lane_quality,synergy_mid_38_name,synergy_mid_38_winrate,synergy_mid_38_games,synergy_mid_38_lane_quality,synergy_mid_39_name,synergy_mid_39_winrate,synergy_mid_39_games,synergy_mid_39_lane_quality,synergy_mid_40_name,synergy_mid_40_winrate,synergy_mid_40_games,synergy_mid_40_lane_quality,synergy_mid_41_name,synergy_mid_41_winrate,synergy_mid_41_games,synergy_mid_41_lane_quality,synergy_mid_42_name,synergy_mid_42_winrate,synergy_mid_42_games,synergy_mid_42_lane_quality,synergy_mid_43_name,synergy_mid_43_winrate,synergy_mid_43_games,synergy_mid_43_lane_quality,synergy_mid_44_name,synergy_mid_44_winrate,synergy_mid_44_games,synergy_mid_44_lane_quality,synergy_mid_45_name,synergy_mid_45_winrate,synergy_mid_45_games,synergy_mid_45_lane_quality,synergy_mid_46_name,synergy_mid_46_winrate,synergy_mid_46_games,synergy_mid_46_lane_quality,synergy_mid_47_name,synergy_mid_47_winrate,synergy_mid_47_games,synergy_mid_47_lane_quality,synergy_mid_48_name,synergy_mid_48_winrate,synergy_mid_48_games,synergy_mid_48_lane_quality,synergy_mid_49_name,synergy_mid_49_winrate,synergy_mid_49_games,synergy_mid_49_lane_quality,synergy_mid_50_name,synergy_mid_50_winrate,synergy_mid_50_games,synergy_mid_50_lane_quality,synergy_mid_51_name,synergy_mid_51_winrate,synergy_mid_51_games,synergy_mid_51_lane_quality,synergy_mid_52_name,synergy_mid_52_winrate,synergy_mid_52_games,synergy_mid_52_lane_quality,synergy_mid_53_name,synergy_mid_53_winrate,synergy_mid_53_games,synergy_mid_53_lane_quality,synergy_mid_54_name,synergy_mid_54_winrate,synergy_mid_54_games,synergy_mid_54_lane_quality,synergy_mid_55_name,synergy_mid_55_winrate,synergy_mid_55_games,synergy_mid_55_lane_quality,synergy_mid_56_name,synergy_mid_56_winrate,synergy_mid_56_games,synergy_mid_56_lane_quality
Volibear,top,47.9%,C,27 / 50,49.8 %,3.8 %,3.9 %,192415,https://dpm.lol/champions/Volibear/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Brand,53.84%,1328,,Naafiri,53.34%,2812,,Pantheon,53.28%,961,,Kayle,53.13%,990,,Swain,53.08%,1658,,Malphite,52.37%,1415,,Lux,51.96%,5077,,Diana,51.96%,4465,,Kassadin,51.96%,2044,,AurelionSol,51.81%,2378,,Anivia,51.65%,2033,,Ziggs,51.32%,1019,,Veigar,51.16%,6406,,Cassiopeia,51.11%,1213,,Vex,51.06%,3382,,Chogath,51.04%,672,,Xerath,51.00%,3163,,Sion,50.97%,516,,Neeko,50.95%,579,,Heimerdinger,50.91%,607,,Viktor,50.83%,5569,,Talon,50.81%,1486,,Yasuo,50.63%,10400,,Ekko,50.59%,3309,,Malzahar,50.55%,7620,,Kennen,50.33%,606,,Vladimir,50.26%,2835,,Ahri,50.14%,8868,,Orianna,50.07%,4378,,Fizz,49.93%,5432,,Ryze,49.88%,2512,,Morgana,49.84%,1852,,Akali,49.72%,7388,,Syndra,49.67%,4677,,Annie,49.48%,1433,,Leblanc,49.42%,4065,,Sylas,49.29%,6602,,Smolder,49.23%,1292,,Katarina,49.18%,6584,,Hwei,49.02%,2754,,Irelia,48.92%,3236,,Velkoz,48.76%,1093,,Galio,48.75%,3202,,Yone,48.72%,7135,,Taliyah,48.70%,1193,,TwistedFate,48.61%,2845,,Lissandra,48.24%,2303,,Aurora,48.20%,2031,,Akshan,48.02%,2372,,Zed,47.73%,7373,,Qiyana,47.60%,1937,,Zoe,47.46%,3409,,Mel,47.16%,6382,,Jayce,46.77%,541,,Azir,45.57%,1907,,Tristana,43.52%,563,
Tahm Kench,top,28.3%,C,24 / 50,50.7 %,1.4 %,3.1 %,72178,https://dpm.lol/champions/TahmKench/build?lane=top&tier=all&platform=all&timeframe=15.24,False,Heimerdinger,53.85%,273,,Naafiri,53.42%,1110,,Malzahar,53.34%,3176,,Swain,53.24%,680,,Pantheon,53.20%,297,,Brand,53.00%,583,,Hwei,52.96%,1114,,Irelia,52.77%,1082,,Lux,52.27%,2160,,Teemo,52.22%,180,,Veigar,52.22%,2752,,Ziggs,52.05%,415,,Malphite,51.99%,527,,Viktor,51.97%,1805,,AurelionSol,51.92%,913,,Ekko,51.90%,1318,,Xerath,51.76%,1310,,Velkoz,51.68%,536,,Annie,51.56%,578,,Fizz,51.48%,2267,,Ryze,51.47%,818,,Qiyana,51.33%,678,,Lissandra,51.17%,899,,Syndra,51.11%,1974,,Mel,51.08%,2553,,Kassadin,51.06%,848,,Galio,51.01%,1037,,Vladimir,50.93%,1070,,Diana,50.83%,1741,,Ahri,50.81%,3476,,Yasuo,50.42%,3719,,Chogath,50.31%,324,,Tristana,50.25%,201,,Akshan,50.22%,914,,Vex,50.18%,1361,,Anivia,50.13%,788,,Zed,50.08%,2460,,Smolder,50.00%,428,,Akali,49.86%,2549,,Katarina,49.62%,2600,,Yone,49.32%,2295,,Morgana,49.27%,757,,Kayle,49.21%,441,,Sylas,49.13%,2121,,Orianna,49.04%,1303,,Taliyah,48.96%,384,,Jayce,48.94%,188,,Neeko,48.84%,301,,Talon,48.60%,465,,Azir,48.46%,617,,TwistedFate,48.39%,963,,Aurora,48.37%,736,,Kennen,48.29%,292,,Zoe,47.52%,1229,,Leblanc,47.11%,1399,,Cassiopeia,47.02%,504,
Yone,top,41.1%,D,35 / 50,48.6 %,4.7 %,5.6 %,238693,https://dpm.lol/champions/Yone/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Heimerdinger,52.56%,801,,Anivia,52.07%,2579,,Kennen,51.67%,929,,Morgana,51.51%,2446,,Swain,51.51%,2219,,Malphite,51.49%,2082,,Garen,51.26%,636,,Malzahar,51.13%,9447,,Brand,50.94%,1710,,Xerath,50.93%,4363,,Ziggs,50.82%,1346,,Veigar,50.53%,7902,,AurelionSol,50.53%,2840,,Lux,50.40%,6403,,Teemo,50.38%,657,,Diana,50.32%,5713,,Kassadin,50.07%,2820,,Viktor,50.06%,7395,,Ekko,49.96%,4123,,Kayle,49.88%,1259,,Sion,49.85%,664,,Fizz,49.83%,7210,,Velkoz,49.66%,1482,,Talon,49.51%,1440,,Vex,49.36%,4467,,Syndra,49.21%,6200,,Galio,49.11%,5042,,Lissandra,48.93%,2955,,Naafiri,48.93%,2898,,Akali,48.80%,9859,,TwistedFate,48.73%,3712,,Hwei,48.73%,3620,,Ahri,48.62%,11797,,Pantheon,48.34%,962,,Taliyah,48.15%,1593,,Aurora,48.12%,2683,,Chogath,48.02%,1060,,Cassiopeia,47.96%,1695,,Irelia,47.76%,3478,,Vladimir,47.71%,3683,,Akshan,47.50%,2377,,Neeko,47.42%,814,,Katarina,47.31%,8454,,Sylas,47.26%,9025,,Leblanc,47.01%,5233,,Yasuo,46.93%,15488,,Zoe,46.90%,4324,,Ryze,46.66%,3380,,Orianna,46.55%,5297,,Zed,46.52%,7449,,Smolder,46.29%,1521,,Mel,45.78%,8318,,Azir,44.14%,2544,,Qiyana,43.88%,2174,,,,,,,,,
Hwei,mid,76.7%,D,34 / 47,49.5 %,3.0 %,1.9 %,150066,https://dpm.lol/champions/Hwei/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lissandra,mid,90.2%,D,31 / 47,49.9 %,2.4 %,1.2 %,122267,https://dpm.lol/champions/Lissandra/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
