champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_mid_1_name,synergy_mid_1_winrate,synergy_mid_1_games,synergy_mid_1_lane_quality,synergy_mid_2_name,synergy_mid_2_winrate,synergy_mid_2_games,synergy_mid_2_lane_quality,synergy_mid_3_name,synergy_mid_3_winrate,synergy_mid_3_games,synergy_mid_3_lane_quality,synergy_mid_4_name,synergy_mid_4_winrate,synergy_mid_4_games,synergy_mid_4_lane_quality,synergy_mid_5_name,synergy_mid_5_winrate,synergy_mid_5_games,synergy_mid_5_lane_quality,synergy_mid_6_name,synergy_mid_6_winrate,synergy_mid_6_games,synergy_mid_6_lane_quality,synergy_mid_7_name,synergy_mid_7_winrate,synergy_mid_7_games,synergy_mid_7_lane_quality,synergy_mid_8_name,synergy_mid_8_winrate,synergy_mid_8_games,synergy_mid_8_lane_quality,synergy_mid_9_name,synergy_mid_9_winrate,synergy_mid_9_games,synergy_mid_9_lane_quality,synergy_mid_10_name,synergy_mid_10_winrate,synergy_mid_10_games,synergy_mid_10_lane_quality,synergy_mid_11_name,synergy_mid_11_winrate,synergy_mid_11_games,synergy_mid_11_lane_quality,synergy_mid_12_name,synergy_mid_12_winrate,synergy_mid_12_games,synergy_mid_12_lane_quality,synergy_mid_13_name,synergy_mid_13_winrate,synergy_mid_13_games,synergy_mid_13_lane_quality,synergy_mid_14_name,synergy_mid_14_winrate,synergy_mid_14_games,synergy_mid_14_lane_quality,synergy_mid_15_name,synergy_mid_15_winrate,synergy_mid_15_games,synergy_mid_15_lane_quality,synergy_mid_16_name,synergy_mid_16_winrate,synergy_mid_16_games,synergy_mid_16_lane_quality,synergy_mid_17_name,synergy_mid_17_winrate,synergy_mid_17_games,synergy_mid_17_lane_quality,synergy_mid_18_name,synergy_mid_18_winrate,synergy_mid_18_games,synergy_mid_18_lane_quality,synergy_mid_19_name,synergy_mid_19_winrate,synergy_mid_19_games,synergy_mid_19_lane_quality,synergy_mid_20_name,synergy_mid_20_winrate,synergy_mid_20_games,synergy_mid_20_lane_quality,synergy_mid_21_name,synergy_mid_21_winrate,synergy_mid_21_games,synergy_mid_21_lane_quality,synergy_mid_22_name,synergy_mid_22_winrate,synergy_mid_22_games,synergy_mid_22_lane_quality,synergy_mid_23_name,synergy_mid_23_winrate,synergy_mid_23_games,synergy_mid_23_lane_quality,synergy_mid_24_name,synergy_mid_24_winrate,synergy_mid_24_games,synergy_mid_24_lane_quality,synergy_mid_25_name,synergy_mid_25_winrate,synergy_mid_25_games,synergy_mid_25_lane_quality,synergy_mid_26_name,synergy_mid_26_winrate,synergy_mid_26_games,synergy_mid_26_lane_quality,synergy_mid_27_name,synergy_mid_27_winrate,synergy_mid_27_games,synergy_mid_27_lane_quality,synergy_mid_28_name,synergy_mid_28_winrate,synergy_mid_28_games,synergy_mid_28_lane_quality,synergy_mid_29_name,synergy_mid_29_winrate,synergy_mid_29_games,synergy_mid_29_lane_quality,synergy_mid_30_name,synergy_mid_30_winrate,synergy_mid_30_games,synergy_mid_30_lane_quality,synergy_mid_31_name,synergy_mid_31_winrate,synergy_mid_31_games,synergy_mid_31_lane_quality,synergy_mid_32_name,synergy_mid_32_winrate,synergy_mid_32_games,synergy_mid_32_lane_quality,synergy_mid_33_name,synergy_mid_33_winrate,synergy_mid_33_games,synergy_mid_33_lane_quality,synergy_mid_34_name,synergy_mid_34_winrate,synergy_mid_34_games,synergy_mid_34_lane_quality,synergy_mid_35_name,synergy_mid_35_winrate,synergy_mid_35_games,synergy_mid_35_lane_quality,synergy_mid_36_name,synergy_mid_36_winrate,synergy_mid_36_games,synergy_mid_36_lane_quality,synergy_mid_37_name,synergy_mid_37_winrate,synergy_mid_37_games,synergy_mid_37_lane_quality,synergy_mid_38_name,synergy_mid_38_winrate,synergy_mid_38_games,synergy_mid_38_lane_quality,synergy_mid_39_name,synergy_mid_39_winrate,synergy_mid_39_games,synergy_mid_39_lane_quality,synergy_mid_40_name,synergy_mid_40_winrate,synergy_mid_40_games,synergy_mid_40_lane_quality,synergy_mid_41_name,synergy_mid_41_winrate,synergy_mid_41_games,synergy_mid_41_lane_quality,synergy_mid_42_name,synergy_mid_42_winrate,synergy_mid_42_games,synergy_mid_42_lane_quality,synergy_mid_43_name,synergy_mid_43_winrate,synergy_mid_43_games,synergy_mid_43_lane_quality,synergy_mid_44_name,synergy_mid_44_winrate,synergy_mid_44_games,synergy_mid_44_lane_quality,synergy_mid_45_name,synergy_mid_45_winrate,synergy_mid_45_games,synergy_mid_45_lane_quality,synergy_mid_46_name,synergy_mid_46_winrate,synergy_mid_46_games,synergy_mid_46_lane_quality,synergy_mid_47_name,synergy_mid_47_winrate,synergy_mid_47_games,synergy_mid_47_lane_quality,synergy_mid_48_name,synergy_mid_48_winrate,synergy_mid_48_games,synergy_mid_48_lane_quality,synergy_mid_49_name,synergy_mid_49_winrate,synergy_mid_49_games,synergy_mid_49_lane_quality,synergy_mid_50_name,synergy_mid_50_winrate,synergy_mid_50_games,synergy_mid_50_lane_quality,synergy_mid_51_name,synergy_mid_51_winrate,synergy_mid_51_games,synergy_mid_51_lane_quality,synergy_mid_52_name,synergy_mid_52_winrate,synergy_mid_52_games,synergy_mid_52_lane_quality,synergy_mid_53_name,synergy_mid_53_winrate,synergy_mid_53_games,synergy_mid_53_lane_quality,synergy_mid_54_name,synergy_mid_54_winrate,synergy_mid_54_games,synergy_mid_54_lane_quality,synergy_mid_55_name,synergy_mid_55_winrate,synergy_mid_55_games,synergy_mid_55_lane_quality,synergy_mid_56_name,synergy_mid_56_winrate,synergy_mid_56_games,synergy_mid_56_lane_quality
Gnar,top,96.5%,D,43 / 50,48.8 %,2.7 %,0.7 %,134089,https://dpm.lol/champions/Gnar/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Ziggs,52.18%,734,,Swain,52.13%,1247,,Kayle,52.11%,710,,Diana,51.93%,3312,,Syndra,51.42%,4010,,Anivia,51.38%,1705,,Velkoz,51.26%,950,,Fizz,51.18%,3910,,Veigar,51.15%,4493,,Lux,51.13%,3683,,Vladimir,51.03%,2179,,Kennen,50.99%,455,,Lissandra,50.97%,1858,,Ekko,50.64%,2490,,Annie,50.39%,1018,,Malphite,50.37%,804,,Naafiri,49.97%,1575,,Morgana,49.81%,1313,,Brand,49.78%,912,,Viktor,49.57%,4335,,Pantheon,49.49%,491,,Vex,49.47%,2373,,Chogath,49.22%,516,,Malzahar,49.19%,5757,,Kassadin,49.18%,1649,,TwistedFate,49.13%,2074,,Hwei,49.00%,2106,,Xerath,48.94%,2397,,Ahri,48.93%,6724,,AurelionSol,48.88%,1745,,Akali,48.63%,5017,,Katarina,48.55%,4954,,Irelia,48.51%,1647,,Galio,48.40%,2471,,Yone,48.39%,3579,,Akshan,47.94%,1408,,Sylas,47.93%,4761,,Talon,47.70%,740,,Cassiopeia,47.68%,969,,Yasuo,47.21%,5961,,Leblanc,47.15%,3031,,Zoe,47.07%,2505,,Ryze,46.98%,1969,,Zed,46.97%,4073,,Mel,46.77%,4674,,Aurora,46.52%,1595,,Qiyana,46.43%,1176,,Taliyah,46.14%,958,,Neeko,45.77%,461,,Orianna,45.63%,3581,,Smolder,45.49%,798,,Azir,43.34%,1562,,,,,,,,,,,,,,,,,
Zoe,mid,80.8%,D,43 / 47,48.1 %,3.4 %,3.5 %,173114,https://dpm.lol/champions/Zoe/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuumi,sup,98.7%,D,34 / 39,48.1 %,4.6 %,4.6 %,231217,https://dpm.lol/champions/Yuumi/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Garen,51.10%,589,,Anivia,50.93%,2588,,Heimerdinger,50.85%,708,,Malphite,50.73%,1703,,Kayle,50.66%,1295,,Fizz,50.60%,6680,,Talon,50.56%,1691,,Kennen,50.38%,794,,Sion,50.32%,632,,Neeko,50.14%,738,,Brand,50.10%,1539,,Morgana,50.09%,2274,,Malzahar,50.07%,8982,,Galio,49.75%,4147,,Xerath,49.71%,4110,,Syndra,49.63%,6159,,Lux,49.63%,6373,,Naafiri,49.42%,2997,,Velkoz,49.37%,1422,,Diana,49.11%,5482,,Ahri,49.10%,10711,,Swain,49.05%,2147,,Katarina,49.01%,9203,,Chogath,48.92%,883,,Lissandra,48.64%,2903,,Annie,48.56%,1771,,Hwei,48.48%,3463,,Veigar,48.22%,7099,,Vladimir,48.12%,3795,,Leblanc,48.05%,4878,,Akali,47.91%,8466,,Ekko,47.86%,3790,,Viktor,47.85%,6798,,Cassiopeia,47.76%,1629,,TwistedFate,47.75%,3403,,Irelia,47.69%,3422,,Qiyana,47.63%,2301,,Zoe,47.54%,4028,,Aurora,47.54%,2440,,Vex,47.53%,3894,,Orianna,47.45%,5298,,Ziggs,47.39%,1188,,Yasuo,47.34%,10893,,Ryze,47.34%,2932,,Sylas,47.31%,8229,,Kassadin,47.11%,3133,,Zed,46.82%,7900,,Pantheon,46.68%,1009,,Jayce,46.19%,643,,Akshan,46.18%,2579,,Tristana,46.17%,613,,Azir,45.85%,2301,,Mel,45.50%,8189,,Taliyah,45.27%,1491,,Smolder,45.07%,1369,,Yone,45.01%,7270,
Vi,jun,93.3%,D,42 / 50,48.7 %,3.4 %,0.6 %,173863,https://dpm.lol/champions/Vi/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Kayle,53.90%,885,,Swain,53.82%,1585,,Heimerdinger,53.77%,597,,Naafiri,51.53%,1927,,Veigar,51.01%,5789,,Brand,50.93%,1239,,Morgana,50.87%,1848,,Diana,50.83%,4265,,AurelionSol,50.79%,2223,,Vex,50.77%,3242,,Ekko,50.34%,3055,,Yasuo,50.28%,7408,,Xerath,50.02%,3073,,Vladimir,50.00%,2414,,Neeko,49.91%,577,,Anivia,49.90%,2020,,Akshan,49.84%,1573,,Lux,49.67%,4691,,Syndra,49.64%,4877,,Ziggs,49.50%,1006,,Ahri,49.49%,11167,,Viktor,49.48%,5396,,Fizz,49.34%,5073,,Malzahar,49.31%,7331,,Pantheon,49.29%,631,,Malphite,49.29%,1260,,Irelia,49.09%,2025,,Kassadin,49.01%,1975,,Kennen,48.78%,658,,Taliyah,48.67%,1463,,Orianna,48.52%,5058,,Velkoz,48.19%,1158,,Talon,47.96%,982,,Leblanc,47.88%,3820,,Aurora,47.77%,1907,,Hwei,47.73%,2684,,Lissandra,47.62%,2165,,Ryze,47.54%,2381,,Chogath,47.51%,623,,Sylas,47.23%,6339,,Zoe,47.21%,2991,,Cassiopeia,47.03%,1278,,Galio,46.96%,3224,,Zed,46.94%,4985,,TwistedFate,46.59%,2623,,Akali,46.58%,6552,,Smolder,46.23%,876,,Mel,46.08%,6050,,Qiyana,46.01%,1341,,Yone,45.73%,4625,,Annie,44.53%,1372,,Azir,43.35%,1894,,,,,,,,,,,,,,,,,
Kindred,jun,96.6%,D,44 / 50,48.3 %,2.6 %,1.3 %,132791,https://dpm.lol/champions/Kindred/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Kennen,54.17%,504,,Malphite,51.78%,1039,,Diana,51.65%,3462,,Pantheon,51.39%,502,,Swain,51.34%,1414,,Morgana,50.98%,1422,,Ekko,50.94%,2603,,Viktor,50.88%,3805,,Garen,50.76%,327,,Malzahar,50.73%,5663,,TwistedFate,50.56%,2049,,Velkoz,50.40%,994,,Veigar,50.28%,4646,,Fizz,50.28%,3994,,Lissandra,50.17%,1756,,Brand,50.14%,1041,,Naafiri,50.12%,1690,,Lux,50.12%,3813,,Ahri,49.41%,6545,,Anivia,49.38%,1604,,Sion,49.36%,391,,Xerath,49.33%,2386,,Talon,49.26%,747,,Galio,49.16%,3318,,Vex,48.52%,2331,,Kassadin,48.42%,1609,,AurelionSol,48.37%,1751,,Akali,48.26%,5006,,Zoe,48.16%,2309,,Kayle,47.96%,711,,Katarina,47.87%,4732,,Syndra,47.57%,3496,,Irelia,47.30%,1725,,Qiyana,47.29%,1199,,Heimerdinger,47.29%,442,,Leblanc,47.07%,2694,,Ziggs,47.01%,768,,Cassiopeia,46.86%,956,,Chogath,46.84%,632,,Yasuo,46.78%,5188,,Orianna,46.69%,2566,,Vladimir,46.35%,1903,,Hwei,46.30%,2000,,Zed,46.30%,3983,,Aurora,46.28%,1424,,Annie,46.05%,1077,,Ryze,46.02%,1797,,Taliyah,45.94%,912,,Akshan,45.44%,1294,,Yone,45.43%,3645,,Neeko,45.37%,443,,Mel,44.79%,4557,,Smolder,43.98%,723,,Azir,40.19%,1234,,,,,,,,,
