champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_mid_1_name,synergy_mid_1_winrate,synergy_mid_1_games,synergy_mid_1_lane_quality,synergy_mid_2_name,synergy_mid_2_winrate,synergy_mid_2_games,synergy_mid_2_lane_quality,synergy_mid_3_name,synergy_mid_3_winrate,synergy_mid_3_games,synergy_mid_3_lane_quality,synergy_mid_4_name,synergy_mid_4_winrate,synergy_mid_4_games,synergy_mid_4_lane_quality,synergy_mid_5_name,synergy_mid_5_winrate,synergy_mid_5_games,synergy_mid_5_lane_quality,synergy_mid_6_name,synergy_mid_6_winrate,synergy_mid_6_games,synergy_mid_6_lane_quality,synergy_mid_7_name,synergy_mid_7_winrate,synergy_mid_7_games,synergy_mid_7_lane_quality,synergy_mid_8_name,synergy_mid_8_winrate,synergy_mid_8_games,synergy_mid_8_lane_quality,synergy_mid_9_name,synergy_mid_9_winrate,synergy_mid_9_games,synergy_mid_9_lane_quality,synergy_mid_10_name,synergy_mid_10_winrate,synergy_mid_10_games,synergy_mid_10_lane_quality,synergy_mid_11_name,synergy_mid_11_winrate,synergy_mid_11_games,synergy_mid_11_lane_quality,synergy_mid_12_name,synergy_mid_12_winrate,synergy_mid_12_games,synergy_mid_12_lane_quality,synergy_mid_13_name,synergy_mid_13_winrate,synergy_mid_13_games,synergy_mid_13_lane_quality,synergy_mid_14_name,synergy_mid_14_winrate,synergy_mid_14_games,synergy_mid_14_lane_quality,synergy_mid_15_name,synergy_mid_15_winrate,synergy_mid_15_games,synergy_mid_15_lane_quality,synergy_mid_16_name,synergy_mid_16_winrate,synergy_mid_16_games,synergy_mid_16_lane_quality,synergy_mid_17_name,synergy_mid_17_winrate,synergy_mid_17_games,synergy_mid_17_lane_quality,synergy_mid_18_name,synergy_mid_18_winrate,synergy_mid_18_games,synergy_mid_18_lane_quality,synergy_mid_19_name,synergy_mid_19_winrate,synergy_mid_19_games,synergy_mid_19_lane_quality,synergy_mid_20_name,synergy_mid_20_winrate,synergy_mid_20_games,synergy_mid_20_lane_quality,synergy_mid_21_name,synergy_mid_21_winrate,synergy_mid_21_games,synergy_mid_21_lane_quality,synergy_mid_22_name,synergy_mid_22_winrate,synergy_mid_22_games,synergy_mid_22_lane_quality,synergy_mid_23_name,synergy_mid_23_winrate,synergy_mid_23_games,synergy_mid_23_lane_quality,synergy_mid_24_name,synergy_mid_24_winrate,synergy_mid_24_games,synergy_mid_24_lane_quality,synergy_mid_25_name,synergy_mid_25_winrate,synergy_mid_25_games,synergy_mid_25_lane_quality,synergy_mid_26_name,synergy_mid_26_winrate,synergy_mid_26_games,synergy_mid_26_lane_quality,synergy_mid_27_name,synergy_mid_27_winrate,synergy_mid_27_games,synergy_mid_27_lane_quality,synergy_mid_28_name,synergy_mid_28_winrate,synergy_mid_28_games,synergy_mid_28_lane_quality,synergy_mid_29_name,synergy_mid_29_winrate,synergy_mid_29_games,synergy_mid_29_lane_quality,synergy_mid_30_name,synergy_mid_30_winrate,synergy_mid_30_games,synergy_mid_30_lane_quality,synergy_mid_31_name,synergy_mid_31_winrate,synergy_mid_31_games,synergy_mid_31_lane_quality,synergy_mid_32_name,synergy_mid_32_winrate,synergy_mid_32_games,synergy_mid_32_lane_quality,synergy_mid_33_name,synergy_mid_33_winrate,synergy_mid_33_games,synergy_mid_33_lane_quality,synergy_mid_34_name,synergy_mid_34_winrate,synergy_mid_34_games,synergy_mid_34_lane_quality,synergy_mid_35_name,synergy_mid_35_winrate,synergy_mid_35_games,synergy_mid_35_lane_quality,synergy_mid_36_name,synergy_mid_36_winrate,synergy_mid_36_games,synergy_mid_36_lane_quality,synergy_mid_37_name,synergy_mid_37_winrate,synergy_mid_37_games,synergy_mid_37_lane_quality,synergy_mid_38_name,synergy_mid_38_winrate,synergy_mid_38_games,synergy_mid_38_lane_quality,synergy_mid_39_name,synergy_mid_39_winrate,synergy_mid_39_games,synergy_mid_39_lane_quality,synergy_mid_40_name,synergy_mid_40_winrate,synergy_mid_40_games,synergy_mid_40_lane_quality,synergy_mid_41_name,synergy_mid_41_winrate,synergy_mid_41_games,synergy_mid_41_lane_quality,synergy_mid_42_name,synergy_mid_42_winrate,synergy_mid_42_games,synergy_mid_42_lane_quality,synergy_mid_43_name,synergy_mid_43_winrate,synergy_mid_43_games,synergy_mid_43_lane_quality,synergy_mid_44_name,synergy_mid_44_winrate,synergy_mid_44_games,synergy_mid_44_lane_quality,synergy_mid_45_name,synergy_mid_45_winrate,synergy_mid_45_games,synergy_mid_45_lane_quality,synergy_mid_46_name,synergy_mid_46_winrate,synergy_mid_46_games,synergy_mid_46_lane_quality,synergy_mid_47_name,synergy_mid_47_winrate,synergy_mid_47_games,synergy_mid_47_lane_quality,synergy_mid_48_name,synergy_mid_48_winrate,synergy_mid_48_games,synergy_mid_48_lane_quality,synergy_mid_49_name,synergy_mid_49_winrate,synergy_mid_49_games,synergy_mid_49_lane_quality,synergy_mid_50_name,synergy_mid_50_winrate,synergy_mid_50_games,synergy_mid_50_lane_quality,synergy_mid_51_name,synergy_mid_51_winrate,synergy_mid_51_games,synergy_mid_51_lane_quality,synergy_mid_52_name,synergy_mid_52_winrate,synergy_mid_52_games,synergy_mid_52_lane_quality,synergy_mid_53_name,synergy_mid_53_winrate,synergy_mid_53_games,synergy_mid_53_lane_quality,synergy_mid_54_name,synergy_mid_54_winrate,synergy_mid_54_games,synergy_mid_54_lane_quality,synergy_mid_55_name,synergy_mid_55_winrate,synergy_mid_55_games,synergy_mid_55_lane_quality,synergy_mid_56_name,synergy_mid_56_winrate,synergy_mid_56_games,synergy_mid_56_lane_quality,synergy_mid_57_name,synergy_mid_57_winrate,synergy_mid_57_games,synergy_mid_57_lane_quality,synergy_mid_58_name,synergy_mid_58_winrate,synergy_mid_58_games,synergy_mid_58_lane_quality,synergy_mid_59_name,synergy_mid_59_winrate,synergy_mid_59_games,synergy_mid_59_lane_quality,synergy_mid_60_name,synergy_mid_60_winrate,synergy_mid_60_games,synergy_mid_60_lane_quality,synergy_mid_61_name,synergy_mid_61_winrate,synergy_mid_61_games,synergy_mid_61_lane_quality,synergy_mid_62_name,synergy_mid_62_winrate,synergy_mid_62_games,synergy_mid_62_lane_quality,synergy_mid_63_name,synergy_mid_63_winrate,synergy_mid_63_games,synergy_mid_63_lane_quality,synergy_mid_64_name,synergy_mid_64_winrate,synergy_mid_64_games,synergy_mid_64_lane_quality
Qiyana,mid,45.4%,D,45 / 47,48.2 %,2.0 %,2.9 %,101534,https://dpm.lol/champions/Qiyana/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karthus,jun,75.3%,D,45 / 50,48.6 %,1.5 %,0.7 %,73584,https://dpm.lol/champions/Karthus/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Naafiri,54.19%,1646,,Tryndamere,53.65%,192,,Quinn,52.94%,272,,Akshan,52.87%,1604,,Talon,52.77%,955,,Garen,51.76%,255,,Cassiopeia,51.58%,411,,Malzahar,51.35%,2563,,Zed,50.84%,4107,,Qiyana,50.82%,1346,,Pantheon,50.65%,460,,Kayle,50.54%,370,,Lissandra,50.21%,707,,Irelia,49.97%,1715,,Morgana,49.85%,686,,Malphite,49.73%,565,,Brand,49.65%,431,,Kassadin,49.34%,754,,Ekko,49.30%,1006,,Heimerdinger,49.29%,211,,Yone,49.20%,3766,,Yasuo,49.16%,4603,,Galio,49.10%,1279,,Xerath,48.96%,1109,,Diana,48.95%,1426,,Vladimir,48.90%,861,,DrMundo,48.73%,197,,Kennen,48.71%,232,,Fizz,48.68%,1744,,Lux,48.52%,1694,,Anivia,48.49%,662,,Sylas,48.42%,1999,,Katarina,48.15%,2347,,TwistedFate,48.03%,1093,,Ahri,48.02%,2803,,Chogath,47.69%,281,,Veigar,47.62%,1951,,Velkoz,47.51%,421,,Akali,47.44%,2209,,Swain,47.36%,644,,Gangplank,47.32%,205,,Sion,47.26%,347,,Hwei,47.25%,944,,Neeko,47.22%,216,,Syndra,47.19%,1530,,Ziggs,47.04%,321,,Orianna,46.96%,1037,,Smolder,46.90%,693,,Viktor,46.82%,1621,,Ryze,46.78%,746,,Aurora,46.75%,616,,Jayce,46.17%,418,,Taliyah,46.11%,386,,Corki,46.07%,191,,Leblanc,45.84%,1226,,Annie,45.65%,460,,Tristana,45.65%,322,,Zoe,45.52%,1039,,AurelionSol,45.37%,767,,Azir,42.59%,594,,Mel,42.47%,2018,,Ezreal,41.27%,189,,,,,,,,,
Rumble,top,81.7%,D,46 / 50,48.3 %,1.8 %,0.6 %,89966,https://dpm.lol/champions/Rumble/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Tryndamere,56.95%,223,,Garen,54.69%,309,,Kayle,54.43%,384,,Malphite,53.85%,585,,Swain,52.88%,711,,Kennen,52.67%,243,,Sion,51.66%,453,,Pantheon,51.57%,605,,Hwei,50.86%,1215,,Tristana,50.78%,384,,Xerath,50.70%,1426,,Vex,50.51%,1263,,Naafiri,50.30%,1835,,Kassadin,50.18%,839,,Cassiopeia,50.11%,463,,AurelionSol,50.06%,853,,Jayce,49.89%,471,,Chogath,49.87%,379,,Syndra,49.76%,2126,,Irelia,49.62%,2132,,Lux,49.60%,1871,,Orianna,49.56%,2135,,Sylas,49.55%,2795,,Malzahar,49.43%,2970,,Talon,49.37%,1035,,Vladimir,49.28%,970,,Ahri,48.90%,3532,,Viktor,48.86%,2495,,Fizz,48.80%,2006,,Diana,48.71%,1628,,Galio,48.66%,1792,,Heimerdinger,48.62%,218,,Ekko,48.59%,1173,,Gangplank,48.54%,239,,Annie,48.53%,577,,Morgana,48.43%,766,,Akali,48.37%,2638,,Velkoz,48.13%,507,,Quinn,47.85%,326,,Yone,47.85%,4702,,Brand,47.83%,508,,Qiyana,47.81%,1529,,Zed,47.77%,4802,,Zoe,47.73%,1368,,Yasuo,47.72%,5763,,Renekton,47.52%,242,,TwistedFate,47.48%,1447,,Akshan,47.44%,1661,,Ryze,47.38%,1068,,Veigar,47.24%,2098,,Taliyah,47.21%,610,,Katarina,47.12%,2504,,DrMundo,46.85%,222,,Anivia,46.78%,962,,Neeko,46.36%,261,,Azir,46.35%,835,,Smolder,45.49%,787,,Lissandra,45.48%,941,,Corki,45.30%,234,,Mel,44.64%,2529,,Aurora,44.61%,816,,Leblanc,44.18%,1734,,Ziggs,43.54%,379,,Ezreal,38.91%,221,
Camille,top,85.6%,D,47 / 50,48.3 %,1.8 %,0.7 %,92239,https://dpm.lol/champions/Camille/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Kayle,52.97%,555,,Anivia,52.58%,1145,,Morgana,52.33%,837,,Xerath,51.37%,1711,,Brand,51.34%,598,,Lux,50.98%,2442,,Swain,50.84%,893,,Malzahar,50.71%,3644,,AurelionSol,50.62%,1219,,Diana,50.48%,1969,,Cassiopeia,50.41%,736,,Vex,50.10%,1573,,Ziggs,50.00%,504,,Viktor,49.97%,3186,,Neeko,49.82%,285,,Fizz,49.75%,2567,,Ahri,49.72%,4590,,Tristana,49.56%,226,,Pantheon,49.52%,313,,Veigar,49.45%,2651,,Syndra,49.29%,2800,,Vladimir,49.25%,1541,,Malphite,49.24%,524,,Chogath,49.23%,325,,Jayce,49.18%,244,,Ekko,49.13%,1608,,Galio,49.11%,2963,,Velkoz,49.01%,604,,Orianna,48.59%,2513,,Ryze,48.52%,1385,,Lissandra,48.36%,1247,,Hwei,48.08%,1533,,Naafiri,47.78%,1059,,Katarina,47.62%,3343,,Akshan,47.54%,1018,,Sylas,47.51%,3271,,Talon,47.47%,554,,Kassadin,47.20%,1216,,Leblanc,46.96%,2170,,TwistedFate,46.88%,1651,,Akali,46.29%,3461,,Zoe,46.27%,1731,,Zed,46.13%,2699,,Annie,46.10%,705,,Yasuo,46.00%,3589,,Qiyana,45.73%,879,,Yone,45.61%,2357,,Taliyah,45.30%,702,,Mel,45.16%,3089,,Irelia,45.00%,1140,,Aurora,44.86%,1177,,Azir,44.25%,1017,,Smolder,43.89%,524,,Kennen,42.86%,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gangplank,top,86.9%,D,44 / 50,48.1 %,2.8 %,1.3 %,139625,https://dpm.lol/champions/Gangplank/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Sion,52.86%,367,,Kennen,52.85%,473,,Talon,52.20%,910,,Vladimir,51.76%,2326,,Heimerdinger,51.58%,411,,Brand,51.55%,937,,Kayle,51.23%,730,,Pantheon,51.20%,498,,Malphite,50.48%,1032,,Naafiri,50.19%,1584,,Morgana,50.15%,1362,,Swain,50.07%,1434,,Diana,50.00%,3198,,Irelia,49.94%,1774,,Viktor,49.90%,4657,,Annie,49.87%,1151,,Cassiopeia,49.85%,1005,,Xerath,49.85%,2668,,Anivia,49.79%,1882,,Veigar,49.51%,4403,,Kassadin,49.40%,1907,,Velkoz,49.35%,924,,Ahri,48.88%,6806,,Malzahar,48.80%,5992,,Syndra,48.78%,4057,,Vex,48.74%,2423,,Chogath,48.71%,581,,Sylas,48.64%,4751,,TwistedFate,48.63%,2416,,Lux,48.48%,3826,,Katarina,48.45%,5048,,Ryze,48.29%,2079,,Lissandra,48.04%,1915,,Ziggs,47.98%,767,,Leblanc,47.96%,3113,,Galio,47.80%,2768,,AurelionSol,47.78%,1890,,Ekko,47.68%,2475,,Fizz,47.64%,4173,,Akali,47.59%,5129,,Smolder,47.41%,791,,Orianna,47.25%,3460,,Zoe,46.80%,2609,,Yasuo,46.70%,5694,,Akshan,46.43%,1542,,Azir,46.41%,1506,,Aurora,45.91%,1503,,Qiyana,45.75%,1283,,Taliyah,45.64%,1021,,Mel,45.55%,4599,,Hwei,45.43%,2307,,Yone,45.13%,3638,,Neeko,45.05%,424,,Jayce,45.01%,351,,Zed,44.96%,4353,,Tristana,39.24%,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
