champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_mid_1_name,synergy_mid_1_winrate,synergy_mid_1_games,synergy_mid_1_lane_quality,synergy_mid_2_name,synergy_mid_2_winrate,synergy_mid_2_games,synergy_mid_2_lane_quality,synergy_mid_3_name,synergy_mid_3_winrate,synergy_mid_3_games,synergy_mid_3_lane_quality,synergy_mid_4_name,synergy_mid_4_winrate,synergy_mid_4_games,synergy_mid_4_lane_quality,synergy_mid_5_name,synergy_mid_5_winrate,synergy_mid_5_games,synergy_mid_5_lane_quality,synergy_mid_6_name,synergy_mid_6_winrate,synergy_mid_6_games,synergy_mid_6_lane_quality,synergy_mid_7_name,synergy_mid_7_winrate,synergy_mid_7_games,synergy_mid_7_lane_quality,synergy_mid_8_name,synergy_mid_8_winrate,synergy_mid_8_games,synergy_mid_8_lane_quality,synergy_mid_9_name,synergy_mid_9_winrate,synergy_mid_9_games,synergy_mid_9_lane_quality,synergy_mid_10_name,synergy_mid_10_winrate,synergy_mid_10_games,synergy_mid_10_lane_quality,synergy_mid_11_name,synergy_mid_11_winrate,synergy_mid_11_games,synergy_mid_11_lane_quality,synergy_mid_12_name,synergy_mid_12_winrate,synergy_mid_12_games,synergy_mid_12_lane_quality,synergy_mid_13_name,synergy_mid_13_winrate,synergy_mid_13_games,synergy_mid_13_lane_quality,synergy_mid_14_name,synergy_mid_14_winrate,synergy_mid_14_games,synergy_mid_14_lane_quality,synergy_mid_15_name,synergy_mid_15_winrate,synergy_mid_15_games,synergy_mid_15_lane_quality,synergy_mid_16_name,synergy_mid_16_winrate,synergy_mid_16_games,synergy_mid_16_lane_quality,synergy_mid_17_name,synergy_mid_17_winrate,synergy_mid_17_games,synergy_mid_17_lane_quality,synergy_mid_18_name,synergy_mid_18_winrate,synergy_mid_18_games,synergy_mid_18_lane_quality,synergy_mid_19_name,synergy_mid_19_winrate,synergy_mid_19_games,synergy_mid_19_lane_quality,synergy_mid_20_name,synergy_mid_20_winrate,synergy_mid_20_games,synergy_mid_20_lane_quality,synergy_mid_21_name,synergy_mid_21_winrate,synergy_mid_21_games,synergy_mid_21_lane_quality,synergy_mid_22_name,synergy_mid_22_winrate,synergy_mid_22_games,synergy_mid_22_lane_quality,synergy_mid_23_name,synergy_mid_23_winrate,synergy_mid_23_games,synergy_mid_23_lane_quality,synergy_mid_24_name,synergy_mid_24_winrate,synergy_mid_24_games,synergy_mid_24_lane_quality,synergy_mid_25_name,synergy_mid_25_winrate,synergy_mid_25_games,synergy_mid_25_lane_quality,synergy_mid_26_name,synergy_mid_26_winrate,synergy_mid_26_games,synergy_mid_26_lane_quality,synergy_mid_27_name,synergy_mid_27_winrate,synergy_mid_27_games,synergy_mid_27_lane_quality,synergy_mid_28_name,synergy_mid_28_winrate,synergy_mid_28_games,synergy_mid_28_lane_quality,synergy_mid_29_name,synergy_mid_29_winrate,synergy_mid_29_games,synergy_mid_29_lane_quality,synergy_mid_30_name,synergy_mid_30_winrate,synergy_mid_30_games,synergy_mid_30_lane_quality,synergy_mid_31_name,synergy_mid_31_winrate,synergy_mid_31_games,synergy_mid_31_lane_quality,synergy_mid_32_name,synergy_mid_32_winrate,synergy_mid_32_games,synergy_mid_32_lane_quality,synergy_mid_33_name,synergy_mid_33_winrate,synergy_mid_33_games,synergy_mid_33_lane_quality,synergy_mid_34_name,synergy_mid_34_winrate,synergy_mid_34_games,synergy_mid_34_lane_quality,synergy_mid_35_name,synergy_mid_35_winrate,synergy_mid_35_games,synergy_mid_35_lane_quality,synergy_mid_36_name,synergy_mid_36_winrate,synergy_mid_36_games,synergy_mid_36_lane_quality,synergy_mid_37_name,synergy_mid_37_winrate,synergy_mid_37_games,synergy_mid_37_lane_quality,synergy_mid_38_name,synergy_mid_38_winrate,synergy_mid_38_games,synergy_mid_38_lane_quality,synergy_mid_39_name,synergy_mid_39_winrate,synergy_mid_39_games,synergy_mid_39_lane_quality,synergy_mid_40_name,synergy_mid_40_winrate,synergy_mid_40_games,synergy_mid_40_lane_quality,synergy_mid_41_name,synergy_mid_41_winrate,synergy_mid_41_games,synergy_mid_41_lane_quality,synergy_mid_42_name,synergy_mid_42_winrate,synergy_mid_42_games,synergy_mid_42_lane_quality,synergy_mid_43_name,synergy_mid_43_winrate,synergy_mid_43_games,synergy_mid_43_lane_quality,synergy_mid_44_name,synergy_mid_44_winrate,synergy_mid_44_games,synergy_mid_44_lane_quality,synergy_mid_45_name,synergy_mid_45_winrate,synergy_mid_45_games,synergy_mid_45_lane_quality,synergy_mid_46_name,synergy_mid_46_winrate,synergy_mid_46_games,synergy_mid_46_lane_quality,synergy_mid_47_name,synergy_mid_47_winrate,synergy_mid_47_games,synergy_mid_47_lane_quality,synergy_mid_48_name,synergy_mid_48_winrate,synergy_mid_48_games,synergy_mid_48_lane_quality,synergy_mid_49_name,synergy_mid_49_winrate,synergy_mid_49_games,synergy_mid_49_lane_quality,synergy_mid_50_name,synergy_mid_50_winrate,synergy_mid_50_games,synergy_mid_50_lane_quality,synergy_mid_51_name,synergy_mid_51_winrate,synergy_mid_51_games,synergy_mid_51_lane_quality,synergy_mid_52_name,synergy_mid_52_winrate,synergy_mid_52_games,synergy_mid_52_lane_quality,synergy_mid_53_name,synergy_mid_53_winrate,synergy_mid_53_games,synergy_mid_53_lane_quality,synergy_mid_54_name,synergy_mid_54_winrate,synergy_mid_54_games,synergy_mid_54_lane_quality,synergy_mid_55_name,synergy_mid_55_winrate,synergy_mid_55_games,synergy_mid_55_lane_quality,synergy_mid_56_name,synergy_mid_56_winrate,synergy_mid_56_games,synergy_mid_56_lane_quality,synergy_mid_57_name,synergy_mid_57_winrate,synergy_mid_57_games,synergy_mid_57_lane_quality,synergy_mid_58_name,synergy_mid_58_winrate,synergy_mid_58_games,synergy_mid_58_lane_quality
Rammus,jun,91.7%,A,12 / 52,52.5 %,2.2 %,4.8 %,534188,https://dpm.lol/champions/Rammus/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Swain,56.15%,5403,,AurelionSol,56.09%,7335,,Brand,56.08%,4021,,Lux,55.12%,15902,,Veigar,54.83%,20690,,Naafiri,54.76%,7076,,Heimerdinger,54.46%,2073,,Kennen,54.24%,2463,,Teemo,54.24%,1309,,Diana,54.17%,13863,,Ziggs,54.09%,3241,,Kayle,54.06%,3093,,Morgana,53.89%,5734,,Chogath,53.82%,1845,,Xerath,53.76%,9377,,Velkoz,53.51%,3751,,Ahri,53.50%,25546,,Viktor,53.46%,13794,,Malzahar,53.33%,23067,,Kassadin,53.32%,6047,,Ekko,53.30%,9766,,Irelia,53.20%,7517,,Pantheon,53.20%,2267,,Vladimir,53.18%,8472,,Anivia,53.15%,6040,,Jayce,53.09%,1294,,Fizz,53.03%,16331,,Yasuo,53.02%,24951,,Malphite,52.99%,4059,,Cassiopeia,52.64%,4073,,Vex,52.59%,9579,,Ryze,52.46%,6556,,Syndra,52.37%,13287,,Hwei,52.19%,7953,,Smolder,52.13%,3242,,Yone,51.96%,16387,,Katarina,51.92%,20030,,Akshan,51.90%,6220,,Zed,51.84%,17007,,Talon,51.63%,3285,,Akali,51.57%,19811,,Tristana,51.43%,1396,,Leblanc,51.20%,10892,,Sylas,50.87%,16707,,Annie,50.82%,4323,,Aurora,50.73%,5797,,Zoe,50.37%,8942,,Mel,50.04%,21082,,Neeko,50.03%,1831,,Qiyana,49.98%,4378,,Orianna,49.96%,10463,,Lissandra,49.83%,6334,,Taliyah,49.36%,3381,,Galio,49.02%,7582,,TwistedFate,48.96%,6522,,Azir,47.99%,5157,,,,,,,,,
Naafiri,mid,50.0%,A,10 / 47,52.3 %,2.7 %,5.2 %,657962,https://dpm.lol/champions/Naafiri/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kayle,mid,20.5%,A,11 / 47,53.0 %,1.2 %,2.9 %,283995,https://dpm.lol/champions/Kayle/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kayle,top,77.4%,A,9 / 50,52.0 %,4.5 %,2.9 %,1073447,https://dpm.lol/champions/Kayle/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Garen,55.77%,2878,,Sion,55.72%,3543,,Swain,55.43%,11041,,Naafiri,55.13%,18409,,Velkoz,54.79%,7310,,Malphite,54.36%,7774,,Pantheon,54.19%,5211,,Morgana,53.84%,11153,,Diana,53.76%,24412,,Fizz,53.56%,30548,,Talon,53.51%,8662,,Xerath,53.41%,16932,,Yasuo,53.28%,62660,,Malzahar,53.18%,43329,,Anivia,53.15%,11237,,Lissandra,53.12%,12691,,Lux,53.05%,28574,,Quinn,52.82%,2838,,Heimerdinger,52.79%,3463,,Kennen,52.76%,5025,,Brand,52.71%,6999,,Irelia,52.59%,20055,,Veigar,52.58%,36140,,Ahri,52.50%,49117,,Gangplank,52.42%,2743,,Vex,52.37%,17315,,Annie,52.35%,8155,,Chogath,52.35%,4514,,Kassadin,52.22%,12473,,Katarina,52.01%,39804,,Sylas,52.01%,30522,,Vladimir,51.97%,15260,,Syndra,51.97%,26901,,Viktor,51.76%,24615,,Ekko,51.75%,18304,,Zed,51.67%,42944,,Akali,51.65%,35458,,AurelionSol,51.25%,12766,,Akshan,51.18%,17539,,Yone,51.04%,41961,,Cassiopeia,50.95%,7697,,Galio,50.94%,20598,,TwistedFate,50.91%,13191,,Ziggs,50.85%,5774,,Hwei,50.81%,14489,,Ryze,50.70%,11708,,Qiyana,50.61%,12594,,Neeko,50.43%,3369,,Leblanc,50.28%,19717,,Jayce,49.94%,3997,,Aurora,49.84%,10932,,Zoe,49.38%,17109,,Orianna,49.36%,18776,,Mel,49.17%,37721,,Taliyah,49.15%,6098,,Smolder,49.12%,7567,,Tristana,48.84%,3262,,Azir,45.89%,8631,
Warwick,top,17.1%,A,10 / 50,51.9 %,1.4 %,9.0 %,330492,https://dpm.lol/champions/Warwick/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Heimerdinger,57.30%,1117,,Kayle,56.23%,2086,,Brand,55.28%,2272,,Swain,55.11%,3638,,Vladimir,54.60%,5245,,Malphite,54.57%,2472,,Velkoz,54.54%,2565,,Kennen,54.42%,1709,,Viktor,54.29%,9426,,Malzahar,54.26%,14120,,Lissandra,54.12%,4226,,Diana,53.86%,8210,,Veigar,53.65%,11392,,Pantheon,53.65%,1206,,Morgana,53.64%,3488,,Vex,53.53%,5741,,Xerath,53.39%,6132,,Syndra,53.36%,9283,,Lux,53.34%,8692,,AurelionSol,52.93%,4132,,Naafiri,52.89%,4411,,Ahri,52.87%,16383,,Hwei,52.83%,5141,,Anivia,52.67%,3964,,Fizz,52.56%,10035,,Kassadin,52.28%,4072,,Ekko,52.28%,6165,,Smolder,51.94%,2035,,Zoe,51.83%,5705,,Galio,51.59%,5571,,Annie,51.53%,2614,,Yone,51.52%,9848,,Yasuo,51.49%,14932,,Cassiopeia,51.29%,2607,,Chogath,51.27%,1258,,Ziggs,51.10%,1779,,Orianna,50.90%,7507,,Taliyah,50.84%,2382,,Ryze,50.73%,4325,,Neeko,50.65%,1074,,Akali,50.44%,12181,,TwistedFate,50.32%,4471,,Leblanc,50.10%,6751,,Katarina,49.93%,12240,,Irelia,49.93%,4374,,Tristana,49.83%,871,,Mel,49.68%,12609,,Sylas,49.58%,10352,,Talon,49.50%,2081,,Zed,49.35%,9662,,Jayce,49.04%,885,,Akshan,48.54%,4044,,Qiyana,48.28%,2904,,Azir,47.43%,3177,,,,,,,,,,,,,,,,,
