champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_mid_1_name,synergy_mid_1_winrate,synergy_mid_1_games,synergy_mid_1_lane_quality,synergy_mid_2_name,synergy_mid_2_winrate,synergy_mid_2_games,synergy_mid_2_lane_quality,synergy_mid_3_name,synergy_mid_3_winrate,synergy_mid_3_games,synergy_mid_3_lane_quality,synergy_mid_4_name,synergy_mid_4_winrate,synergy_mid_4_games,synergy_mid_4_lane_quality,synergy_mid_5_name,synergy_mid_5_winrate,synergy_mid_5_games,synergy_mid_5_lane_quality,synergy_mid_6_name,synergy_mid_6_winrate,synergy_mid_6_games,synergy_mid_6_lane_quality,synergy_mid_7_name,synergy_mid_7_winrate,synergy_mid_7_games,synergy_mid_7_lane_quality,synergy_mid_8_name,synergy_mid_8_winrate,synergy_mid_8_games,synergy_mid_8_lane_quality,synergy_mid_9_name,synergy_mid_9_winrate,synergy_mid_9_games,synergy_mid_9_lane_quality,synergy_mid_10_name,synergy_mid_10_winrate,synergy_mid_10_games,synergy_mid_10_lane_quality,synergy_mid_11_name,synergy_mid_11_winrate,synergy_mid_11_games,synergy_mid_11_lane_quality,synergy_mid_12_name,synergy_mid_12_winrate,synergy_mid_12_games,synergy_mid_12_lane_quality,synergy_mid_13_name,synergy_mid_13_winrate,synergy_mid_13_games,synergy_mid_13_lane_quality,synergy_mid_14_name,synergy_mid_14_winrate,synergy_mid_14_games,synergy_mid_14_lane_quality,synergy_mid_15_name,synergy_mid_15_winrate,synergy_mid_15_games,synergy_mid_15_lane_quality,synergy_mid_16_name,synergy_mid_16_winrate,synergy_mid_16_games,synergy_mid_16_lane_quality,synergy_mid_17_name,synergy_mid_17_winrate,synergy_mid_17_games,synergy_mid_17_lane_quality,synergy_mid_18_name,synergy_mid_18_winrate,synergy_mid_18_games,synergy_mid_18_lane_quality,synergy_mid_19_name,synergy_mid_19_winrate,synergy_mid_19_games,synergy_mid_19_lane_quality,synergy_mid_20_name,synergy_mid_20_winrate,synergy_mid_20_games,synergy_mid_20_lane_quality,synergy_mid_21_name,synergy_mid_21_winrate,synergy_mid_21_games,synergy_mid_21_lane_quality,synergy_mid_22_name,synergy_mid_22_winrate,synergy_mid_22_games,synergy_mid_22_lane_quality,synergy_mid_23_name,synergy_mid_23_winrate,synergy_mid_23_games,synergy_mid_23_lane_quality,synergy_mid_24_name,synergy_mid_24_winrate,synergy_mid_24_games,synergy_mid_24_lane_quality,synergy_mid_25_name,synergy_mid_25_winrate,synergy_mid_25_games,synergy_mid_25_lane_quality,synergy_mid_26_name,synergy_mid_26_winrate,synergy_mid_26_games,synergy_mid_26_lane_quality,synergy_mid_27_name,synergy_mid_27_winrate,synergy_mid_27_games,synergy_mid_27_lane_quality,synergy_mid_28_name,synergy_mid_28_winrate,synergy_mid_28_games,synergy_mid_28_lane_quality,synergy_mid_29_name,synergy_mid_29_winrate,synergy_mid_29_games,synergy_mid_29_lane_quality,synergy_mid_30_name,synergy_mid_30_winrate,synergy_mid_30_games,synergy_mid_30_lane_quality,synergy_mid_31_name,synergy_mid_31_winrate,synergy_mid_31_games,synergy_mid_31_lane_quality,synergy_mid_32_name,synergy_mid_32_winrate,synergy_mid_32_games,synergy_mid_32_lane_quality,synergy_mid_33_name,synergy_mid_33_winrate,synergy_mid_33_games,synergy_mid_33_lane_quality,synergy_mid_34_name,synergy_mid_34_winrate,synergy_mid_34_games,synergy_mid_34_lane_quality,synergy_mid_35_name,synergy_mid_35_winrate,synergy_mid_35_games,synergy_mid_35_lane_quality,synergy_mid_36_name,synergy_mid_36_winrate,synergy_mid_36_games,synergy_mid_36_lane_quality,synergy_mid_37_name,synergy_mid_37_winrate,synergy_mid_37_games,synergy_mid_37_lane_quality,synergy_mid_38_name,synergy_mid_38_winrate,synergy_mid_38_games,synergy_mid_38_lane_quality,synergy_mid_39_name,synergy_mid_39_winrate,synergy_mid_39_games,synergy_mid_39_lane_quality,synergy_mid_40_name,synergy_mid_40_winrate,synergy_mid_40_games,synergy_mid_40_lane_quality,synergy_mid_41_name,synergy_mid_41_winrate,synergy_mid_41_games,synergy_mid_41_lane_quality,synergy_mid_42_name,synergy_mid_42_winrate,synergy_mid_42_games,synergy_mid_42_lane_quality,synergy_mid_43_name,synergy_mid_43_winrate,synergy_mid_43_games,synergy_mid_43_lane_quality,synergy_mid_44_name,synergy_mid_44_winrate,synergy_mid_44_games,synergy_mid_44_lane_quality,synergy_mid_45_name,synergy_mid_45_winrate,synergy_mid_45_games,synergy_mid_45_lane_quality,synergy_mid_46_name,synergy_mid_46_winrate,synergy_mid_46_games,synergy_mid_46_lane_quality,synergy_mid_47_name,synergy_mid_47_winrate,synergy_mid_47_games,synergy_mid_47_lane_quality,synergy_mid_48_name,synergy_mid_48_winrate,synergy_mid_48_games,synergy_mid_48_lane_quality,synergy_mid_49_name,synergy_mid_49_winrate,synergy_mid_49_games,synergy_mid_49_lane_quality,synergy_mid_50_name,synergy_mid_50_winrate,synergy_mid_50_games,synergy_mid_50_lane_quality,synergy_mid_51_name,synergy_mid_51_winrate,synergy_mid_51_games,synergy_mid_51_lane_quality,synergy_mid_52_name,synergy_mid_52_winrate,synergy_mid_52_games,synergy_mid_52_lane_quality,synergy_mid_53_name,synergy_mid_53_winrate,synergy_mid_53_games,synergy_mid_53_lane_quality,synergy_mid_54_name,synergy_mid_54_winrate,synergy_mid_54_games,synergy_mid_54_lane_quality,synergy_mid_55_name,synergy_mid_55_winrate,synergy_mid_55_games,synergy_mid_55_lane_quality,synergy_mid_56_name,synergy_mid_56_winrate,synergy_mid_56_games,synergy_mid_56_lane_quality,synergy_mid_57_name,synergy_mid_57_winrate,synergy_mid_57_games,synergy_mid_57_lane_quality,synergy_mid_58_name,synergy_mid_58_winrate,synergy_mid_58_games,synergy_mid_58_lane_quality,synergy_mid_59_name,synergy_mid_59_winrate,synergy_mid_59_games,synergy_mid_59_lane_quality,synergy_mid_60_name,synergy_mid_60_winrate,synergy_mid_60_games,synergy_mid_60_lane_quality,synergy_mid_61_name,synergy_mid_61_winrate,synergy_mid_61_games,synergy_mid_61_lane_quality,synergy_mid_62_name,synergy_mid_62_winrate,synergy_mid_62_games,synergy_mid_62_lane_quality
Mordekaiser,top,89.0%,S,3 / 50,51.4 %,7.8 %,12.9 %,1877304,https://dpm.lol/champions/Mordekaiser/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Garen,55.73%,5297,,Pantheon,54.93%,10681,,Sion,54.78%,5518,,Quinn,54.73%,5313,,Naafiri,54.50%,35518,,Malphite,53.83%,12793,,Kayle,53.65%,9314,,Swain,53.55%,16526,,Malzahar,53.47%,71514,,Velkoz,53.13%,11898,,Morgana,53.09%,18654,,Irelia,52.73%,39282,,Fizz,52.72%,51528,,Yasuo,52.71%,123601,,Diana,52.55%,40940,,Veigar,52.46%,65574,,Heimerdinger,52.41%,6443,,Ekko,52.36%,30530,,Lux,52.36%,46814,,Jayce,52.32%,7750,,Kennen,52.03%,7784,,Brand,52.00%,12249,,Xerath,51.87%,28878,,AurelionSol,51.74%,21331,,Galio,51.70%,31043,,Viktor,51.69%,41285,,Ahri,51.67%,83650,,Talon,51.65%,16249,,Vladimir,51.62%,23368,,Kassadin,51.49%,18018,,Gangplank,51.49%,4844,,Ziggs,51.41%,10020,,Anivia,51.37%,17965,,Vex,51.05%,31354,,Yone,51.01%,89124,,Syndra,50.97%,40406,,Lissandra,50.61%,19507,,Tristana,50.61%,6501,,Hwei,50.59%,25048,,Cassiopeia,50.53%,12857,,Akali,50.49%,65302,,Akshan,50.43%,30709,,Chogath,50.41%,6078,,Sylas,50.38%,54153,,Katarina,50.36%,61393,,Smolder,50.21%,15100,,Ryze,50.15%,19553,,Leblanc,50.07%,33618,,Qiyana,49.80%,23068,,Annie,49.71%,13125,,Aurora,49.16%,17952,,TwistedFate,49.08%,21694,,Orianna,49.03%,32048,,Neeko,48.88%,5896,,Zoe,48.75%,28757,,Taliyah,48.10%,10220,,Mel,48.04%,65931,,Azir,46.38%,15479,,,,,,,,,,,,,,,,,
Swain,adc,13.5%,S,2 / 26,54.1 %,1.3 %,6.0 %,320056,https://dpm.lol/champions/Swain/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,Kayle,59.06%,2147,,Naafiri,57.93%,6750,,Pantheon,57.47%,1733,,Garen,57.42%,1071,,Sion,57.42%,1125,,AurelionSol,56.74%,3384,,Yasuo,56.20%,20551,,Jayce,56.13%,1794,,Malphite,55.98%,2258,,Quinn,55.91%,1302,,Brand,55.89%,1707,,Morgana,55.64%,2660,,Chogath,55.49%,1121,,Velkoz,55.31%,2298,,Viktor,55.27%,7201,,Veigar,55.27%,9045,,Diana,55.25%,6405,,Gangplank,55.24%,945,,Vladimir,55.13%,3847,,Heimerdinger,55.08%,915,,Talon,55.04%,3325,,Kennen,54.99%,1422,,Zed,54.90%,14038,,Ekko,54.71%,4877,,Akshan,54.68%,7992,,Irelia,54.62%,6110,,Fizz,54.55%,7738,,Malzahar,54.53%,11408,,Lux,54.41%,7293,,Xerath,54.39%,5089,,Galio,54.35%,4808,,Kassadin,54.01%,3355,,Yone,54.00%,14579,,Ahri,53.97%,13357,,Aurora,53.91%,3085,,Orianna,53.69%,5699,,Taliyah,53.65%,1754,,Caitlyn,53.50%,1071,,Syndra,53.36%,7788,,Akali,53.23%,9475,,Qiyana,53.19%,4512,,Cassiopeia,53.12%,2114,,Sylas,53.09%,7333,,Hwei,53.05%,4153,,Anivia,53.02%,3263,,Leblanc,52.69%,5206,,Ziggs,52.68%,1532,,Tristana,52.57%,2806,,Katarina,52.49%,10751,,Lissandra,52.39%,3205,,Smolder,52.04%,4927,,Vex,52.01%,4732,,Neeko,51.94%,878,,Annie,51.84%,2172,,TwistedFate,51.77%,3846,,Zoe,51.65%,4666,,Corki,50.74%,1216,,Varus,50.32%,932,,Mel,50.14%,9809,,Ezreal,49.86%,1083,,Azir,49.81%,2690,,Lucian,47.84%,972,
Vayne,adc,80.1%,S,3 / 26,51.5 %,8.8 %,7.7 %,2103735,https://dpm.lol/champions/Vayne/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,Swain,55.40%,21988,,Brand,54.18%,14446,,Malphite,54.18%,14683,,Lux,54.09%,58901,,Morgana,54.09%,22676,,Heimerdinger,54.09%,6813,,Velkoz,54.08%,16149,,Kayle,54.04%,13210,,Chogath,53.85%,7697,,AurelionSol,53.74%,27129,,Malzahar,53.42%,90651,,Veigar,53.33%,75329,,Xerath,53.29%,36335,,Viktor,53.25%,54446,,Kennen,53.23%,10489,,Anivia,53.18%,24757,,Diana,52.96%,50682,,Naafiri,52.79%,27414,,Syndra,52.76%,57881,,Ziggs,52.73%,12081,,Hwei,52.43%,31937,,Fizz,52.38%,63652,,Vex,52.33%,35437,,Lissandra,52.30%,27168,,Ekko,52.29%,38701,,Ahri,52.14%,102180,,Neeko,52.02%,6653,,Kassadin,51.93%,26172,,Vladimir,51.84%,33559,,Pantheon,51.67%,7813,,Annie,51.60%,17171,,Cassiopeia,51.56%,17150,,Galio,51.54%,36390,,Yasuo,51.17%,102939,,Irelia,51.15%,29213,,Talon,50.94%,13099,,Katarina,50.78%,81188,,Aurora,50.43%,23106,,Akali,50.33%,75396,,Orianna,50.30%,41783,,Sylas,50.18%,67006,,TwistedFate,49.86%,27493,,Jayce,49.77%,5698,,Zed,49.72%,67235,,Taliyah,49.71%,13307,,Yone,49.69%,61211,,Smolder,49.68%,12768,,Mel,49.62%,80543,,Leblanc,49.53%,42906,,Ryze,49.41%,26497,,Akshan,49.40%,25278,,Qiyana,48.85%,19198,,Zoe,48.85%,35764,,Azir,47.09%,20192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warwick,jun,82.0%,S,5 / 52,51.9 %,6.6 %,9.0 %,1585624,https://dpm.lol/champions/Warwick/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Heimerdinger,56.43%,6837,,Swain,55.96%,16555,,Velkoz,55.08%,12070,,Morgana,54.88%,18342,,Brand,54.78%,12511,,Lux,54.57%,46761,,Viktor,54.32%,36164,,Malzahar,54.10%,70810,,Kayle,54.01%,8959,,Teemo,53.99%,4173,,Veigar,53.82%,66855,,Xerath,53.71%,27438,,Ziggs,53.57%,9911,,Malphite,53.56%,12146,,Diana,53.37%,43061,,AurelionSol,53.33%,21361,,Anivia,53.32%,16782,,Naafiri,53.05%,21773,,Pantheon,52.87%,6321,,Ahri,52.82%,78261,,Syndra,52.77%,37556,,Hwei,52.74%,22856,,Vladimir,52.52%,23015,,Vex,52.49%,30477,,Fizz,52.28%,51783,,Chogath,52.28%,5876,,Kennen,52.04%,7688,,Annie,51.97%,12947,,Lissandra,51.93%,18479,,Ekko,51.93%,31022,,Smolder,51.67%,8531,,Cassiopeia,51.61%,12379,,Kassadin,51.56%,17376,,Galio,51.48%,25688,,Yasuo,51.34%,74749,,Irelia,51.28%,22248,,Neeko,51.25%,5741,,Aurora,51.09%,16897,,Yone,50.90%,49723,,Akali,50.69%,60868,,Orianna,50.67%,27642,,Leblanc,50.60%,31272,,Ryze,50.49%,17992,,Katarina,50.25%,58300,,Sylas,50.15%,50158,,Talon,49.97%,8951,,TwistedFate,49.89%,17854,,Mel,49.76%,62592,,Zed,49.75%,48800,,Taliyah,49.48%,8667,,Zoe,49.21%,26472,,Akshan,49.07%,17389,,Qiyana,48.06%,12301,,Azir,47.71%,13818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smolder,adc,82.4%,S,4 / 26,51.5 %,9.6 %,4.7 %,2310043,https://dpm.lol/champions/Smolder/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,Naafiri,54.73%,30773,,Pantheon,54.56%,8880,,Malphite,54.14%,16386,,Kayle,54.09%,14625,,Swain,53.94%,23899,,Sion,53.57%,6084,,Malzahar,53.55%,97123,,Fizz,53.54%,67211,,Morgana,53.43%,25437,,Brand,53.38%,15736,,Diana,53.21%,52135,,Velkoz,52.98%,17413,,Kennen,52.81%,10900,,Heimerdinger,52.77%,7050,,Xerath,52.74%,42231,,Kassadin,52.74%,28891,,Ekko,52.65%,41518,,Veigar,52.44%,78771,,Lux,52.43%,61303,,Ahri,52.42%,113597,,Chogath,52.20%,9020,,Vladimir,52.06%,35151,,AurelionSol,52.03%,30507,,Viktor,51.99%,67651,,Vex,51.93%,39080,,Syndra,51.91%,65752,,Irelia,51.88%,31630,,Sylas,51.76%,74962,,Annie,51.54%,18195,,Cassiopeia,51.49%,18172,,Talon,51.34%,14833,,Lissandra,51.32%,29010,,Akali,51.31%,83104,,Zed,51.30%,72400,,Yasuo,51.24%,106207,,Leblanc,51.18%,48425,,Akshan,51.09%,28382,,Galio,51.05%,43373,,Katarina,51.03%,84066,,Ryze,50.65%,30378,,TwistedFate,50.63%,32814,,Hwei,50.45%,37341,,Aurora,50.18%,26675,,Zoe,50.12%,40572,,Ziggs,50.06%,13777,,Yone,50.00%,68660,,Qiyana,49.86%,22616,,Jayce,49.66%,7096,,Neeko,49.64%,7099,,Mel,48.54%,86566,,Orianna,48.37%,50214,,Taliyah,48.20%,16197,,Tristana,48.13%,5689,,Azir,46.20%,23402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
