champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_mid_1_name,synergy_mid_1_winrate,synergy_mid_1_games,synergy_mid_1_lane_quality,synergy_mid_2_name,synergy_mid_2_winrate,synergy_mid_2_games,synergy_mid_2_lane_quality,synergy_mid_3_name,synergy_mid_3_winrate,synergy_mid_3_games,synergy_mid_3_lane_quality,synergy_mid_4_name,synergy_mid_4_winrate,synergy_mid_4_games,synergy_mid_4_lane_quality,synergy_mid_5_name,synergy_mid_5_winrate,synergy_mid_5_games,synergy_mid_5_lane_quality,synergy_mid_6_name,synergy_mid_6_winrate,synergy_mid_6_games,synergy_mid_6_lane_quality,synergy_mid_7_name,synergy_mid_7_winrate,synergy_mid_7_games,synergy_mid_7_lane_quality,synergy_mid_8_name,synergy_mid_8_winrate,synergy_mid_8_games,synergy_mid_8_lane_quality,synergy_mid_9_name,synergy_mid_9_winrate,synergy_mid_9_games,synergy_mid_9_lane_quality,synergy_mid_10_name,synergy_mid_10_winrate,synergy_mid_10_games,synergy_mid_10_lane_quality,synergy_mid_11_name,synergy_mid_11_winrate,synergy_mid_11_games,synergy_mid_11_lane_quality,synergy_mid_12_name,synergy_mid_12_winrate,synergy_mid_12_games,synergy_mid_12_lane_quality,synergy_mid_13_name,synergy_mid_13_winrate,synergy_mid_13_games,synergy_mid_13_lane_quality,synergy_mid_14_name,synergy_mid_14_winrate,synergy_mid_14_games,synergy_mid_14_lane_quality,synergy_mid_15_name,synergy_mid_15_winrate,synergy_mid_15_games,synergy_mid_15_lane_quality,synergy_mid_16_name,synergy_mid_16_winrate,synergy_mid_16_games,synergy_mid_16_lane_quality,synergy_mid_17_name,synergy_mid_17_winrate,synergy_mid_17_games,synergy_mid_17_lane_quality,synergy_mid_18_name,synergy_mid_18_winrate,synergy_mid_18_games,synergy_mid_18_lane_quality,synergy_mid_19_name,synergy_mid_19_winrate,synergy_mid_19_games,synergy_mid_19_lane_quality,synergy_mid_20_name,synergy_mid_20_winrate,synergy_mid_20_games,synergy_mid_20_lane_quality,synergy_mid_21_name,synergy_mid_21_winrate,synergy_mid_21_games,synergy_mid_21_lane_quality,synergy_mid_22_name,synergy_mid_22_winrate,synergy_mid_22_games,synergy_mid_22_lane_quality,synergy_mid_23_name,synergy_mid_23_winrate,synergy_mid_23_games,synergy_mid_23_lane_quality,synergy_mid_24_name,synergy_mid_24_winrate,synergy_mid_24_games,synergy_mid_24_lane_quality,synergy_mid_25_name,synergy_mid_25_winrate,synergy_mid_25_games,synergy_mid_25_lane_quality,synergy_mid_26_name,synergy_mid_26_winrate,synergy_mid_26_games,synergy_mid_26_lane_quality,synergy_mid_27_name,synergy_mid_27_winrate,synergy_mid_27_games,synergy_mid_27_lane_quality,synergy_mid_28_name,synergy_mid_28_winrate,synergy_mid_28_games,synergy_mid_28_lane_quality,synergy_mid_29_name,synergy_mid_29_winrate,synergy_mid_29_games,synergy_mid_29_lane_quality,synergy_mid_30_name,synergy_mid_30_winrate,synergy_mid_30_games,synergy_mid_30_lane_quality,synergy_mid_31_name,synergy_mid_31_winrate,synergy_mid_31_games,synergy_mid_31_lane_quality,synergy_mid_32_name,synergy_mid_32_winrate,synergy_mid_32_games,synergy_mid_32_lane_quality,synergy_mid_33_name,synergy_mid_33_winrate,synergy_mid_33_games,synergy_mid_33_lane_quality,synergy_mid_34_name,synergy_mid_34_winrate,synergy_mid_34_games,synergy_mid_34_lane_quality,synergy_mid_35_name,synergy_mid_35_winrate,synergy_mid_35_games,synergy_mid_35_lane_quality,synergy_mid_36_name,synergy_mid_36_winrate,synergy_mid_36_games,synergy_mid_36_lane_quality,synergy_mid_37_name,synergy_mid_37_winrate,synergy_mid_37_games,synergy_mid_37_lane_quality,synergy_mid_38_name,synergy_mid_38_winrate,synergy_mid_38_games,synergy_mid_38_lane_quality,synergy_mid_39_name,synergy_mid_39_winrate,synergy_mid_39_games,synergy_mid_39_lane_quality,synergy_mid_40_name,synergy_mid_40_winrate,synergy_mid_40_games,synergy_mid_40_lane_quality,synergy_mid_41_name,synergy_mid_41_winrate,synergy_mid_41_games,synergy_mid_41_lane_quality,synergy_mid_42_name,synergy_mid_42_winrate,synergy_mid_42_games,synergy_mid_42_lane_quality,synergy_mid_43_name,synergy_mid_43_winrate,synergy_mid_43_games,synergy_mid_43_lane_quality,synergy_mid_44_name,synergy_mid_44_winrate,synergy_mid_44_games,synergy_mid_44_lane_quality,synergy_mid_45_name,synergy_mid_45_winrate,synergy_mid_45_games,synergy_mid_45_lane_quality,synergy_mid_46_name,synergy_mid_46_winrate,synergy_mid_46_games,synergy_mid_46_lane_quality,synergy_mid_47_name,synergy_mid_47_winrate,synergy_mid_47_games,synergy_mid_47_lane_quality,synergy_mid_48_name,synergy_mid_48_winrate,synergy_mid_48_games,synergy_mid_48_lane_quality,synergy_mid_49_name,synergy_mid_49_winrate,synergy_mid_49_games,synergy_mid_49_lane_quality,synergy_mid_50_name,synergy_mid_50_winrate,synergy_mid_50_games,synergy_mid_50_lane_quality,synergy_mid_51_name,synergy_mid_51_winrate,synergy_mid_51_games,synergy_mid_51_lane_quality,synergy_mid_52_name,synergy_mid_52_winrate,synergy_mid_52_games,synergy_mid_52_lane_quality,synergy_mid_53_name,synergy_mid_53_winrate,synergy_mid_53_games,synergy_mid_53_lane_quality,synergy_mid_54_name,synergy_mid_54_winrate,synergy_mid_54_games,synergy_mid_54_lane_quality,synergy_mid_55_name,synergy_mid_55_winrate,synergy_mid_55_games,synergy_mid_55_lane_quality,synergy_mid_56_name,synergy_mid_56_winrate,synergy_mid_56_games,synergy_mid_56_lane_quality,synergy_mid_57_name,synergy_mid_57_winrate,synergy_mid_57_games,synergy_mid_57_lane_quality,synergy_mid_58_name,synergy_mid_58_winrate,synergy_mid_58_games,synergy_mid_58_lane_quality,synergy_mid_59_name,synergy_mid_59_winrate,synergy_mid_59_games,synergy_mid_59_lane_quality,synergy_mid_60_name,synergy_mid_60_winrate,synergy_mid_60_games,synergy_mid_60_lane_quality
Teemo,jun,14.2%,A,9 / 52,52.3 %,1.3 %,15.2 %,319773,https://dpm.lol/champions/Teemo/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Naafiri,57.07%,5919,,Quinn,56.53%,819,,Swain,55.61%,3496,,Irelia,55.06%,5387,,Diana,54.69%,7345,,Velkoz,54.58%,2477,,Heimerdinger,54.48%,1182,,Fizz,54.45%,9344,,Brand,54.23%,2445,,Pantheon,54.21%,1605,,Malzahar,54.11%,13715,,Ziggs,53.95%,1922,,Kayle,53.92%,1990,,Talon,53.87%,2547,,Yasuo,53.78%,16782,,Malphite,53.75%,2519,,Sion,53.70%,1067,,Akshan,53.45%,5078,,Lux,53.29%,8408,,Zed,53.14%,12215,,Ekko,53.08%,5505,,Morgana,53.07%,3356,,DrMundo,52.85%,789,,Xerath,52.84%,5418,,Anivia,52.79%,3512,,Gangplank,52.77%,813,,Vex,52.72%,5359,,AurelionSol,52.59%,4134,,Vladimir,52.57%,3951,,Kassadin,52.55%,3505,,Garen,52.49%,945,,Yone,52.49%,12630,,Ahri,52.44%,14309,,Hwei,52.37%,4476,,Veigar,52.34%,11135,,Cassiopeia,52.10%,2428,,Akali,52.04%,10439,,Syndra,51.99%,7938,,Jayce,51.92%,1223,,Katarina,51.67%,10629,,Leblanc,51.53%,5638,,Neeko,51.33%,1015,,Viktor,51.27%,7260,,Chogath,51.21%,1447,,Smolder,51.06%,2458,,TwistedFate,50.68%,3698,,Galio,50.66%,5695,,Lissandra,50.24%,3292,,Sylas,50.09%,9002,,Azir,49.98%,2539,,Taliyah,49.94%,1652,,Zoe,49.82%,4914,,Kennen,49.67%,1689,,Mel,49.08%,11366,,Ryze,48.86%,3234,,Aurora,48.83%,3195,,Annie,48.60%,2362,,Qiyana,48.23%,3450,,Tristana,47.20%,1106,,Orianna,46.69%,4868,
Master Yi,jun,87.3%,A,10 / 52,50.2 %,7.6 %,17.0 %,1829809,https://dpm.lol/champions/MasterYi/build?lane=jungle&tier=all&platform=all&timeframe=15.24,False,Morgana,54.02%,22260,,Brand,53.89%,14099,,Malphite,53.74%,15394,,Swain,53.59%,18520,,Heimerdinger,53.54%,7452,,Teemo,53.26%,4859,,Velkoz,53.07%,12871,,Malzahar,53.03%,80192,,Ziggs,52.89%,11102,,Kayle,52.86%,10709,,Xerath,52.79%,32155,,Lux,52.60%,52006,,Veigar,52.43%,72274,,Vex,52.00%,33058,,Diana,51.82%,47652,,Anivia,51.65%,19584,,Syndra,51.50%,45664,,AurelionSol,51.50%,23628,,Chogath,51.50%,7352,,Fizz,51.34%,58219,,Galio,51.31%,35140,,Kennen,51.27%,8630,,Ahri,51.15%,89581,,Annie,51.13%,14593,,Hwei,51.12%,26615,,Viktor,51.06%,45493,,Neeko,51.04%,6444,,Lissandra,51.02%,22358,,Ekko,50.95%,34887,,Naafiri,50.95%,22937,,Pantheon,50.55%,6761,,Vladimir,50.50%,27058,,Kassadin,50.20%,20999,,Cassiopeia,50.15%,14247,,TwistedFate,49.56%,23092,,Akali,49.44%,69680,,Leblanc,49.43%,36817,,Irelia,49.14%,24562,,Aurora,49.09%,19575,,Sylas,48.63%,62593,,Ryze,48.58%,21818,,Orianna,48.55%,32989,,Zoe,48.55%,30637,,Talon,48.54%,10150,,Yasuo,48.34%,81390,,Katarina,48.22%,67018,,Yone,48.04%,54905,,Akshan,47.80%,19121,,Taliyah,47.68%,10714,,Mel,47.50%,70912,,Zed,47.34%,55593,,Qiyana,46.48%,14682,,Smolder,46.37%,11090,,Azir,46.12%,16709,,,,,,,,,,,,,,,,,,,,,,,,,
Fizz,mid,89.4%,A,6 / 47,51.0 %,5.7 %,10.3 %,1380116,https://dpm.lol/champions/Fizz/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diana,mid,38.6%,A,7 / 47,51.5 %,4.6 %,8.9 %,1117362,https://dpm.lol/champions/Diana/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brand,sup,66.0%,A,7 / 39,52.0 %,4.5 %,5.3 %,1092996,https://dpm.lol/champions/Brand/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Garen,56.71%,3197,,Naafiri,55.87%,18115,,Sion,55.74%,3064,,Malphite,55.23%,8763,,Swain,54.47%,10950,,Malzahar,54.37%,45080,,Heimerdinger,54.37%,3912,,Morgana,54.28%,12364,,Chogath,54.09%,4585,,Kayle,54.05%,5848,,Quinn,53.87%,2781,,Pantheon,53.84%,5498,,Teemo,53.69%,2628,,Fizz,53.48%,33499,,Diana,53.45%,25923,,Xerath,52.94%,17644,,Irelia,52.93%,18647,,Yasuo,52.85%,63165,,Vladimir,52.81%,14393,,Lux,52.79%,30417,,Kassadin,52.78%,11132,,Ekko,52.68%,19475,,Talon,52.62%,8213,,Veigar,52.53%,40091,,Ahri,52.35%,48731,,Jayce,52.35%,3880,,Velkoz,52.33%,7588,,Galio,52.28%,20665,,Akali,51.96%,38599,,AurelionSol,51.83%,13482,,Ziggs,51.79%,6393,,Zed,51.73%,43276,,Vex,51.71%,18456,,Sylas,51.68%,32822,,Ryze,51.63%,12037,,Viktor,51.63%,24393,,Syndra,51.57%,24222,,Yone,51.52%,43270,,Neeko,51.49%,3445,,TwistedFate,51.31%,13511,,Kennen,51.28%,5029,,Leblanc,51.11%,20676,,Anivia,51.08%,11094,,Lissandra,50.98%,12083,,Cassiopeia,50.95%,7752,,Aurora,50.69%,10653,,Katarina,50.49%,37553,,Annie,50.44%,8283,,Gangplank,50.28%,2635,,Hwei,50.09%,14136,,Zoe,50.03%,16787,,Qiyana,49.61%,12125,,Tristana,49.50%,3588,,Smolder,49.47%,8484,,Orianna,49.23%,18135,,Taliyah,48.57%,5682,,Mel,48.25%,39874,,Azir,46.73%,9133,,,,,,,,,
