champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_mid_1_name,synergy_mid_1_winrate,synergy_mid_1_games,synergy_mid_1_lane_quality,synergy_mid_2_name,synergy_mid_2_winrate,synergy_mid_2_games,synergy_mid_2_lane_quality,synergy_mid_3_name,synergy_mid_3_winrate,synergy_mid_3_games,synergy_mid_3_lane_quality,synergy_mid_4_name,synergy_mid_4_winrate,synergy_mid_4_games,synergy_mid_4_lane_quality,synergy_mid_5_name,synergy_mid_5_winrate,synergy_mid_5_games,synergy_mid_5_lane_quality,synergy_mid_6_name,synergy_mid_6_winrate,synergy_mid_6_games,synergy_mid_6_lane_quality,synergy_mid_7_name,synergy_mid_7_winrate,synergy_mid_7_games,synergy_mid_7_lane_quality,synergy_mid_8_name,synergy_mid_8_winrate,synergy_mid_8_games,synergy_mid_8_lane_quality,synergy_mid_9_name,synergy_mid_9_winrate,synergy_mid_9_games,synergy_mid_9_lane_quality,synergy_mid_10_name,synergy_mid_10_winrate,synergy_mid_10_games,synergy_mid_10_lane_quality,synergy_mid_11_name,synergy_mid_11_winrate,synergy_mid_11_games,synergy_mid_11_lane_quality,synergy_mid_12_name,synergy_mid_12_winrate,synergy_mid_12_games,synergy_mid_12_lane_quality,synergy_mid_13_name,synergy_mid_13_winrate,synergy_mid_13_games,synergy_mid_13_lane_quality,synergy_mid_14_name,synergy_mid_14_winrate,synergy_mid_14_games,synergy_mid_14_lane_quality,synergy_mid_15_name,synergy_mid_15_winrate,synergy_mid_15_games,synergy_mid_15_lane_quality,synergy_mid_16_name,synergy_mid_16_winrate,synergy_mid_16_games,synergy_mid_16_lane_quality,synergy_mid_17_name,synergy_mid_17_winrate,synergy_mid_17_games,synergy_mid_17_lane_quality,synergy_mid_18_name,synergy_mid_18_winrate,synergy_mid_18_games,synergy_mid_18_lane_quality,synergy_mid_19_name,synergy_mid_19_winrate,synergy_mid_19_games,synergy_mid_19_lane_quality,synergy_mid_20_name,synergy_mid_20_winrate,synergy_mid_20_games,synergy_mid_20_lane_quality,synergy_mid_21_name,synergy_mid_21_winrate,synergy_mid_21_games,synergy_mid_21_lane_quality,synergy_mid_22_name,synergy_mid_22_winrate,synergy_mid_22_games,synergy_mid_22_lane_quality,synergy_mid_23_name,synergy_mid_23_winrate,synergy_mid_23_games,synergy_mid_23_lane_quality,synergy_mid_24_name,synergy_mid_24_winrate,synergy_mid_24_games,synergy_mid_24_lane_quality,synergy_mid_25_name,synergy_mid_25_winrate,synergy_mid_25_games,synergy_mid_25_lane_quality,synergy_mid_26_name,synergy_mid_26_winrate,synergy_mid_26_games,synergy_mid_26_lane_quality,synergy_mid_27_name,synergy_mid_27_winrate,synergy_mid_27_games,synergy_mid_27_lane_quality,synergy_mid_28_name,synergy_mid_28_winrate,synergy_mid_28_games,synergy_mid_28_lane_quality,synergy_mid_29_name,synergy_mid_29_winrate,synergy_mid_29_games,synergy_mid_29_lane_quality,synergy_mid_30_name,synergy_mid_30_winrate,synergy_mid_30_games,synergy_mid_30_lane_quality,synergy_mid_31_name,synergy_mid_31_winrate,synergy_mid_31_games,synergy_mid_31_lane_quality,synergy_mid_32_name,synergy_mid_32_winrate,synergy_mid_32_games,synergy_mid_32_lane_quality,synergy_mid_33_name,synergy_mid_33_winrate,synergy_mid_33_games,synergy_mid_33_lane_quality,synergy_mid_34_name,synergy_mid_34_winrate,synergy_mid_34_games,synergy_mid_34_lane_quality,synergy_mid_35_name,synergy_mid_35_winrate,synergy_mid_35_games,synergy_mid_35_lane_quality,synergy_mid_36_name,synergy_mid_36_winrate,synergy_mid_36_games,synergy_mid_36_lane_quality,synergy_mid_37_name,synergy_mid_37_winrate,synergy_mid_37_games,synergy_mid_37_lane_quality,synergy_mid_38_name,synergy_mid_38_winrate,synergy_mid_38_games,synergy_mid_38_lane_quality,synergy_mid_39_name,synergy_mid_39_winrate,synergy_mid_39_games,synergy_mid_39_lane_quality,synergy_mid_40_name,synergy_mid_40_winrate,synergy_mid_40_games,synergy_mid_40_lane_quality,synergy_mid_41_name,synergy_mid_41_winrate,synergy_mid_41_games,synergy_mid_41_lane_quality,synergy_mid_42_name,synergy_mid_42_winrate,synergy_mid_42_games,synergy_mid_42_lane_quality,synergy_mid_43_name,synergy_mid_43_winrate,synergy_mid_43_games,synergy_mid_43_lane_quality,synergy_mid_44_name,synergy_mid_44_winrate,synergy_mid_44_games,synergy_mid_44_lane_quality,synergy_mid_45_name,synergy_mid_45_winrate,synergy_mid_45_games,synergy_mid_45_lane_quality,synergy_mid_46_name,synergy_mid_46_winrate,synergy_mid_46_games,synergy_mid_46_lane_quality,synergy_mid_47_name,synergy_mid_47_winrate,synergy_mid_47_games,synergy_mid_47_lane_quality,synergy_mid_48_name,synergy_mid_48_winrate,synergy_mid_48_games,synergy_mid_48_lane_quality,synergy_mid_49_name,synergy_mid_49_winrate,synergy_mid_49_games,synergy_mid_49_lane_quality,synergy_mid_50_name,synergy_mid_50_winrate,synergy_mid_50_games,synergy_mid_50_lane_quality,synergy_mid_51_name,synergy_mid_51_winrate,synergy_mid_51_games,synergy_mid_51_lane_quality,synergy_mid_52_name,synergy_mid_52_winrate,synergy_mid_52_games,synergy_mid_52_lane_quality,synergy_mid_53_name,synergy_mid_53_winrate,synergy_mid_53_games,synergy_mid_53_lane_quality,synergy_mid_54_name,synergy_mid_54_winrate,synergy_mid_54_games,synergy_mid_54_lane_quality,synergy_mid_55_name,synergy_mid_55_winrate,synergy_mid_55_games,synergy_mid_55_lane_quality,synergy_mid_56_name,synergy_mid_56_winrate,synergy_mid_56_games,synergy_mid_56_lane_quality,synergy_mid_57_name,synergy_mid_57_winrate,synergy_mid_57_games,synergy_mid_57_lane_quality,synergy_mid_58_name,synergy_mid_58_winrate,synergy_mid_58_games,synergy_mid_58_lane_quality,synergy_mid_59_name,synergy_mid_59_winrate,synergy_mid_59_games,synergy_mid_59_lane_quality,synergy_mid_60_name,synergy_mid_60_winrate,synergy_mid_60_games,synergy_mid_60_lane_quality,synergy_mid_61_name,synergy_mid_61_winrate,synergy_mid_61_games,synergy_mid_61_lane_quality,synergy_mid_62_name,synergy_mid_62_winrate,synergy_mid_62_games,synergy_mid_62_lane_quality,synergy_mid_63_name,synergy_mid_63_winrate,synergy_mid_63_games,synergy_mid_63_lane_quality,synergy_mid_64_name,synergy_mid_64_winrate,synergy_mid_64_games,synergy_mid_64_lane_quality,synergy_mid_65_name,synergy_mid_65_winrate,synergy_mid_65_games,synergy_mid_65_lane_quality,synergy_mid_66_name,synergy_mid_66_winrate,synergy_mid_66_games,synergy_mid_66_lane_quality,synergy_mid_67_name,synergy_mid_67_winrate,synergy_mid_67_games,synergy_mid_67_lane_quality,synergy_mid_68_name,synergy_mid_68_winrate,synergy_mid_68_games,synergy_mid_68_lane_quality
Ornn,top,89.7%,C,25 / 50,50.6 %,3.1 %,0.5 %,155594,https://dpm.lol/champions/Ornn/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Kayle,56.13%,930,,Heimerdinger,54.59%,403,,Malphite,53.42%,848,,Malzahar,53.33%,6300,,Swain,53.21%,1387,,Pantheon,53.18%,566,,Morgana,53.03%,1516,,Kassadin,52.91%,1962,,Diana,52.72%,3551,,Xerath,52.61%,3011,,Irelia,52.25%,1912,,Lux,51.99%,4276,,Ahri,51.96%,7584,,Vladimir,51.86%,2343,,Fizz,51.82%,4344,,Naafiri,51.81%,1990,,Vex,51.75%,2709,,Brand,51.72%,1046,,Ekko,51.62%,2586,,Viktor,51.62%,4983,,Syndra,51.60%,4754,,Akshan,51.24%,1901,,AurelionSol,51.21%,2062,,Anivia,51.19%,1936,,Chogath,51.16%,516,,Lissandra,50.77%,2007,,Katarina,50.65%,5603,,Neeko,50.59%,506,,Zoe,50.51%,2958,,Veigar,50.46%,5117,,Yasuo,50.46%,8066,,Galio,50.33%,2406,,Akali,50.28%,5672,,Annie,50.12%,1241,,Velkoz,50.09%,1140,,TwistedFate,49.65%,2401,,Talon,49.61%,1014,,Sylas,49.54%,5361,,Zed,49.54%,4871,,Aurora,49.50%,1806,,Hwei,49.46%,2576,,Qiyana,49.10%,1499,,Yone,48.85%,4471,,Orianna,48.65%,3967,,Kennen,48.59%,568,,Cassiopeia,48.45%,1158,,Jayce,48.34%,453,,Ziggs,48.11%,871,,Taliyah,47.72%,1052,,Ryze,47.59%,2221,,Azir,46.71%,1747,,Smolder,46.60%,1043,,Mel,46.51%,5388,,Tristana,44.84%,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akali,top,15.8%,D,29 / 50,49.2 %,1.4 %,12.3 %,69076,https://dpm.lol/champions/Akali/build?lane=top&tier=all&platform=all&timeframe=15.24,True,DrMundo,57.76%,303,,Tryndamere,56.22%,201,,Mordekaiser,55.67%,194,,Sett,55.03%,318,,Garen,54.64%,388,,Swain,53.83%,600,,Velkoz,53.73%,389,,Darius,52.72%,184,,Ziggs,52.70%,315,,Malzahar,52.49%,2292,,Naafiri,52.35%,1215,,Irelia,52.05%,1825,,Renekton,52.05%,244,,Heimerdinger,51.96%,204,,Brand,51.85%,405,,Cassiopeia,51.80%,388,,Kayle,51.61%,403,,Chogath,51.42%,317,,Viktor,51.10%,1630,,Xerath,51.06%,1038,,Kennen,51.00%,251,,Anivia,50.97%,722,,Orianna,50.86%,1223,,Varus,50.84%,179,,Diana,50.77%,1294,,Lux,50.63%,1659,,TwistedFate,50.58%,943,,Yasuo,50.52%,4388,,Akshan,49.91%,1142,,Ahri,49.89%,2762,,Veigar,49.70%,1847,,Tristana,49.65%,282,,Vex,49.61%,1036,,Gangplank,49.55%,224,,Nasus,49.50%,202,,Morgana,49.38%,565,,Sion,49.23%,388,,AurelionSol,49.21%,695,,Talon,49.17%,720,,Malphite,49.08%,707,,Zoe,49.00%,1149,,Hwei,48.79%,906,,Leblanc,48.78%,1187,,Vladimir,48.70%,844,,Smolder,48.57%,593,,Syndra,48.47%,1603,,Qiyana,48.31%,1062,,Fizz,48.29%,1520,,Ekko,48.12%,983,,Yone,48.09%,3477,,Katarina,48.06%,2212,,Jayce,47.88%,378,,Zed,47.39%,3319,,Ryze,47.30%,816,,Riven,47.06%,187,,Quinn,46.99%,266,,Kassadin,46.73%,749,,Galio,46.71%,1385,,Teemo,46.56%,189,,Annie,46.44%,463,,Taliyah,46.34%,410,,Zaahen,46.23%,199,,Pantheon,46.15%,468,,Sylas,46.13%,2040,,Lissandra,45.92%,736,,Mel,45.03%,1961,,Azir,43.91%,542,,Aurora,41.32%,576,
Aatrox,jun,23.8%,D,38 / 50,48.2 %,1.8 %,9.8 %,92527,https://dpm.lol/champions/Aatrox/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Kennen,53.97%,302,,Malphite,53.63%,647,,Velkoz,53.54%,523,,Swain,52.26%,798,,Lissandra,51.91%,1154,,Xerath,51.60%,1934,,Brand,51.58%,663,,Sion,50.83%,240,,Naafiri,50.77%,904,,Veigar,50.53%,2723,,Kayle,50.41%,482,,Neeko,50.36%,276,,AurelionSol,50.29%,1199,,Malzahar,50.19%,3497,,Cassiopeia,50.08%,629,,Diana,50.05%,2122,,Ziggs,50.00%,522,,Anivia,49.91%,1132,,Fizz,49.88%,2546,,Katarina,49.77%,3074,,Ahri,49.16%,4520,,Vladimir,48.95%,1375,,Irelia,48.86%,1142,,Taliyah,48.64%,773,,Morgana,48.59%,957,,Viktor,48.50%,3460,,Kassadin,48.47%,1081,,Akali,48.40%,3756,,Lux,48.27%,2370,,Leblanc,48.17%,2126,,Vex,48.14%,1583,,Hwei,47.92%,1565,,Syndra,47.91%,2532,,Heimerdinger,47.83%,276,,TwistedFate,47.81%,1692,,Ryze,47.73%,1561,,Sylas,47.64%,3927,,Galio,47.35%,1772,,Yasuo,47.32%,3730,,Qiyana,47.22%,881,,Talon,47.21%,538,,Annie,47.15%,702,,Akshan,46.85%,841,,Aurora,46.75%,1123,,Ekko,46.75%,1461,,Orianna,46.65%,2405,,Mel,46.46%,3188,,Zed,46.26%,2754,,Pantheon,46.25%,307,,Yone,45.02%,2401,,Smolder,44.97%,676,,Zoe,44.58%,1770,,Varus,44.44%,243,,Tristana,43.95%,223,,Chogath,43.25%,326,,Azir,43.00%,1186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ezreal,adc,94.9%,C,18 / 26,48.1 %,10.4 %,2.8 %,523176,https://dpm.lol/champions/Ezreal/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,Garen,53.22%,1272,,Naafiri,52.28%,6781,,Sion,51.55%,1612,,Heimerdinger,51.36%,1472,,Brand,51.23%,3617,,Kayle,51.08%,2455,,Kennen,50.53%,1615,,Xerath,50.49%,9777,,Ekko,50.48%,8504,,Fizz,49.92%,14326,,Vladimir,49.89%,7420,,Malzahar,49.88%,19898,,Diana,49.87%,11188,,Velkoz,49.68%,3100,,Swain,49.64%,4462,,Malphite,49.62%,3684,,AurelionSol,49.54%,6175,,Pantheon,49.49%,2164,,Talon,49.38%,3805,,Kassadin,49.36%,6056,,Veigar,49.23%,15190,,Viktor,49.19%,17716,,Lux,49.16%,13079,,Morgana,49.02%,4933,,Anivia,48.91%,6185,,Chogath,48.89%,1945,,Lissandra,48.87%,6157,,Irelia,48.75%,7615,,Vex,48.57%,8923,,Ziggs,48.38%,2863,,Ahri,48.35%,24363,,Cassiopeia,48.10%,3424,,Katarina,47.91%,17289,,TwistedFate,47.87%,8883,,Zoe,47.84%,9525,,Annie,47.82%,3829,,Yasuo,47.71%,25444,,Leblanc,47.53%,11949,,Akshan,47.49%,5490,,Yone,47.48%,17654,,Neeko,47.46%,1654,,Galio,47.06%,9616,,Sylas,47.05%,19298,,Qiyana,46.85%,5468,,Akali,46.74%,20171,,Jayce,46.72%,1569,,Taliyah,46.70%,3850,,Hwei,46.62%,8254,,Orianna,46.37%,13648,,Aurora,46.33%,5552,,Zed,46.30%,18766,,Ryze,46.24%,7667,,Smolder,45.23%,3699,,Tristana,44.61%,1419,,Mel,44.60%,17732,,Azir,43.59%,5933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Draven,adc,94.9%,C,19 / 26,48.6 %,4.1 %,12.3 %,205330,https://dpm.lol/champions/Draven/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,Kassadin,52.41%,3074,,Malphite,51.77%,1495,,Swain,51.22%,2042,,Lux,50.91%,5736,,Xerath,50.85%,3770,,Viktor,50.81%,5707,,Kayle,50.79%,1337,,Vex,50.77%,3449,,Syndra,50.72%,6088,,Garen,50.59%,508,,Kennen,50.53%,760,,Malzahar,50.51%,8756,,Anivia,50.50%,2398,,Morgana,50.27%,2043,,Velkoz,50.23%,1553,,Vladimir,50.03%,3310,,Diana,49.80%,4701,,Ekko,49.57%,3704,,Cassiopeia,49.50%,1505,,Fizz,49.45%,6394,,Veigar,49.30%,6925,,Ahri,49.28%,9771,,Naafiri,49.16%,2667,,Sion,49.14%,523,,AurelionSol,49.14%,2548,,Irelia,49.06%,2719,,Pantheon,48.97%,774,,Annie,48.93%,1723,,Chogath,48.92%,789,,Katarina,48.88%,8108,,Ziggs,48.78%,1146,,Talon,48.73%,1383,,Galio,48.62%,3406,,Lissandra,48.34%,2710,,Ryze,48.28%,2705,,Heimerdinger,48.28%,667,,Leblanc,48.24%,4177,,Aurora,48.13%,2217,,Hwei,47.98%,3168,,Yasuo,47.96%,9809,,Orianna,47.77%,4319,,Jayce,47.68%,539,,TwistedFate,47.63%,3227,,Sylas,47.61%,6495,,Brand,47.38%,1372,,Akshan,47.02%,2469,,Neeko,46.91%,614,,Akali,46.76%,7124,,Taliyah,46.55%,1317,,Zed,46.32%,6717,,Qiyana,46.10%,2028,,Yone,45.57%,5750,,Mel,45.33%,6671,,Azir,45.05%,1849,,Zoe,44.89%,3751,,Smolder,43.50%,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
