champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_adc_1_name,synergy_adc_1_winrate,synergy_adc_1_games,synergy_adc_1_lane_quality,synergy_adc_2_name,synergy_adc_2_winrate,synergy_adc_2_games,synergy_adc_2_lane_quality,synergy_adc_3_name,synergy_adc_3_winrate,synergy_adc_3_games,synergy_adc_3_lane_quality,synergy_adc_4_name,synergy_adc_4_winrate,synergy_adc_4_games,synergy_adc_4_lane_quality,synergy_adc_5_name,synergy_adc_5_winrate,synergy_adc_5_games,synergy_adc_5_lane_quality,synergy_adc_6_name,synergy_adc_6_winrate,synergy_adc_6_games,synergy_adc_6_lane_quality,synergy_adc_7_name,synergy_adc_7_winrate,synergy_adc_7_games,synergy_adc_7_lane_quality,synergy_adc_8_name,synergy_adc_8_winrate,synergy_adc_8_games,synergy_adc_8_lane_quality,synergy_adc_9_name,synergy_adc_9_winrate,synergy_adc_9_games,synergy_adc_9_lane_quality,synergy_adc_10_name,synergy_adc_10_winrate,synergy_adc_10_games,synergy_adc_10_lane_quality,synergy_adc_11_name,synergy_adc_11_winrate,synergy_adc_11_games,synergy_adc_11_lane_quality,synergy_adc_12_name,synergy_adc_12_winrate,synergy_adc_12_games,synergy_adc_12_lane_quality,synergy_adc_13_name,synergy_adc_13_winrate,synergy_adc_13_games,synergy_adc_13_lane_quality,synergy_adc_14_name,synergy_adc_14_winrate,synergy_adc_14_games,synergy_adc_14_lane_quality,synergy_adc_15_name,synergy_adc_15_winrate,synergy_adc_15_games,synergy_adc_15_lane_quality,synergy_adc_16_name,synergy_adc_16_winrate,synergy_adc_16_games,synergy_adc_16_lane_quality,synergy_adc_17_name,synergy_adc_17_winrate,synergy_adc_17_games,synergy_adc_17_lane_quality,synergy_adc_18_name,synergy_adc_18_winrate,synergy_adc_18_games,synergy_adc_18_lane_quality,synergy_adc_19_name,synergy_adc_19_winrate,synergy_adc_19_games,synergy_adc_19_lane_quality,synergy_adc_20_name,synergy_adc_20_winrate,synergy_adc_20_games,synergy_adc_20_lane_quality,synergy_adc_21_name,synergy_adc_21_winrate,synergy_adc_21_games,synergy_adc_21_lane_quality,synergy_adc_22_name,synergy_adc_22_winrate,synergy_adc_22_games,synergy_adc_22_lane_quality,synergy_adc_23_name,synergy_adc_23_winrate,synergy_adc_23_games,synergy_adc_23_lane_quality,synergy_adc_24_name,synergy_adc_24_winrate,synergy_adc_24_games,synergy_adc_24_lane_quality,synergy_adc_25_name,synergy_adc_25_winrate,synergy_adc_25_games,synergy_adc_25_lane_quality,synergy_adc_26_name,synergy_adc_26_winrate,synergy_adc_26_games,synergy_adc_26_lane_quality,synergy_adc_27_name,synergy_adc_27_winrate,synergy_adc_27_games,synergy_adc_27_lane_quality,synergy_adc_28_name,synergy_adc_28_winrate,synergy_adc_28_games,synergy_adc_28_lane_quality,synergy_adc_29_name,synergy_adc_29_winrate,synergy_adc_29_games,synergy_adc_29_lane_quality,synergy_adc_30_name,synergy_adc_30_winrate,synergy_adc_30_games,synergy_adc_30_lane_quality,synergy_adc_31_name,synergy_adc_31_winrate,synergy_adc_31_games,synergy_adc_31_lane_quality,synergy_adc_32_name,synergy_adc_32_winrate,synergy_adc_32_games,synergy_adc_32_lane_quality
Gnar,top,96.5%,D,43 / 50,48.8 %,2.7 %,0.7 %,134089,https://dpm.lol/champions/Gnar/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Swain,52.67%,955,,Veigar,52.62%,515,,Nilah,51.17%,1108,,Sivir,51.15%,2749,,Ziggs,51.13%,1463,,Yasuo,51.04%,766,,MissFortune,50.81%,13643,,Brand,50.67%,448,,Lux,50.54%,459,,Smolder,50.31%,6217,,Samira,50.10%,3505,,KogMaw,49.90%,970,,Jinx,49.89%,8550,,Jhin,49.29%,11285,,Vayne,48.91%,5935,,Kaisa,48.79%,10806,,Aphelios,48.75%,4160,,Ashe,48.63%,7787,,Zeri,48.52%,1556,,Twitch,48.52%,2700,,Tristana,48.34%,5021,,Draven,47.98%,2699,,Caitlyn,47.74%,11608,,Corki,47.61%,922,,Lucian,47.19%,5453,,Ezreal,47.17%,7354,,Yunara,47.12%,4593,,Mel,45.57%,768,,Kalista,44.88%,898,,Varus,43.61%,2573,,,,,,,,,
Zoe,mid,80.8%,D,43 / 47,48.1 %,3.4 %,3.5 %,173114,https://dpm.lol/champions/Zoe/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Nilah,51.70%,1590,,Swain,51.69%,1006,,Brand,51.60%,438,,KogMaw,51.34%,1227,,Smolder,50.32%,8044,,Ziggs,49.85%,1326,,Lux,49.71%,517,,MissFortune,49.67%,18324,,Vayne,49.64%,7429,,Yasuo,49.58%,1075,,Jinx,49.39%,11174,,Sivir,49.29%,3707,,Aphelios,49.07%,5675,,Jhin,48.77%,14885,,Twitch,48.66%,3512,,Tristana,47.85%,6800,,Zeri,47.84%,1925,,Ezreal,47.84%,9525,,Samira,47.45%,4708,,Xayah,47.39%,3349,,Caitlyn,47.11%,15013,,Kaisa,47.05%,13324,,Veigar,47.01%,502,,Yunara,46.75%,5880,,Ashe,46.69%,9973,,Corki,45.10%,1204,,Draven,44.89%,3751,,Varus,44.31%,3284,,Mel,43.56%,815,,Kalista,42.90%,1198,,,,,,,,,
Yuumi,sup,98.7%,D,34 / 39,48.1 %,4.6 %,4.6 %,231217,https://dpm.lol/champions/Yuumi/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Katarina,60.69%,982,,Yasuo,56.38%,2751,,Lucian,53.76%,15975,,Tristana,53.32%,14388,,Nilah,53.15%,5494,,Vayne,52.81%,14299,,Sivir,51.80%,9093,,Zeri,51.65%,16199,,Veigar,51.56%,578,,Twitch,50.74%,15033,,Swain,49.87%,1512,,Smolder,48.32%,9768,,Yunara,48.05%,8469,,Xayah,46.66%,2771,,Kaisa,46.56%,12990,,Aphelios,46.41%,6402,,Jinx,46.39%,12215,,KogMaw,46.34%,1774,,Samira,46.06%,3602,,Draven,45.70%,4107,,MissFortune,45.04%,12914,,Ziggs,44.72%,1232,,Corki,43.77%,1051,,Kalista,43.41%,850,,Caitlyn,42.74%,11197,,Jhin,42.74%,10549,,Ezreal,41.69%,15226,,Ashe,41.61%,7224,,Mel,41.03%,870,,Varus,40.30%,2303,,,,,,,,,
Vi,jun,93.3%,D,42 / 50,48.7 %,3.4 %,0.6 %,173863,https://dpm.lol/champions/Vi/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Swain,54.46%,1199,,Brand,52.26%,576,,Veigar,52.02%,669,,Ziggs,51.41%,1920,,MissFortune,51.22%,18818,,Lux,50.94%,587,,Nilah,50.79%,1327,,KogMaw,50.66%,1293,,Yasuo,50.05%,977,,Smolder,49.81%,7701,,Samira,49.77%,4376,,Vayne,49.71%,7146,,Sivir,49.51%,3680,,Jinx,49.35%,10991,,Zeri,49.12%,1995,,Ashe,48.70%,10333,,Kaisa,48.61%,14476,,Xayah,48.51%,3123,,Aphelios,48.42%,5438,,Lucian,47.93%,6869,,Tristana,47.76%,6573,,Twitch,47.44%,3402,,Caitlyn,47.25%,15167,,Ezreal,46.99%,9832,,Draven,46.98%,3195,,Kalista,46.83%,1153,,Mel,46.27%,951,,Yunara,45.72%,5840,,Corki,45.56%,1082,,Varus,44.42%,3460,,,,,,,,,
Kindred,jun,96.6%,D,44 / 50,48.3 %,2.6 %,1.3 %,132791,https://dpm.lol/champions/Kindred/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Swain,55.01%,1527,,KogMaw,53.25%,1014,,Lux,52.60%,732,,Veigar,52.54%,689,,Brand,49.93%,675,,Smolder,49.71%,6126,,Ziggs,49.67%,1985,,MissFortune,49.54%,14027,,Jhin,49.05%,10723,,Yasuo,48.92%,971,,Zeri,48.70%,1460,,Nilah,48.66%,1227,,Seraphine,48.53%,373,,Tristana,48.43%,5104,,Vayne,48.40%,5500,,Jinx,48.31%,8422,,Samira,48.31%,3492,,Lucian,48.25%,4553,,Sivir,48.08%,2656,,Twitch,48.06%,2728,,Ashe,48.02%,7635,,Aphelios,47.94%,3965,,Caitlyn,47.82%,11179,,Kaisa,47.65%,9654,,Draven,47.01%,2476,,Mel,46.83%,1119,,Ezreal,46.78%,6545,,Yunara,46.56%,3924,,Varus,46.48%,2455,,Corki,46.35%,863,,Xayah,45.89%,2358,,Kalista,45.62%,844,
