champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_adc_1_name,synergy_adc_1_winrate,synergy_adc_1_games,synergy_adc_1_lane_quality,synergy_adc_2_name,synergy_adc_2_winrate,synergy_adc_2_games,synergy_adc_2_lane_quality,synergy_adc_3_name,synergy_adc_3_winrate,synergy_adc_3_games,synergy_adc_3_lane_quality,synergy_adc_4_name,synergy_adc_4_winrate,synergy_adc_4_games,synergy_adc_4_lane_quality,synergy_adc_5_name,synergy_adc_5_winrate,synergy_adc_5_games,synergy_adc_5_lane_quality,synergy_adc_6_name,synergy_adc_6_winrate,synergy_adc_6_games,synergy_adc_6_lane_quality,synergy_adc_7_name,synergy_adc_7_winrate,synergy_adc_7_games,synergy_adc_7_lane_quality,synergy_adc_8_name,synergy_adc_8_winrate,synergy_adc_8_games,synergy_adc_8_lane_quality,synergy_adc_9_name,synergy_adc_9_winrate,synergy_adc_9_games,synergy_adc_9_lane_quality,synergy_adc_10_name,synergy_adc_10_winrate,synergy_adc_10_games,synergy_adc_10_lane_quality,synergy_adc_11_name,synergy_adc_11_winrate,synergy_adc_11_games,synergy_adc_11_lane_quality,synergy_adc_12_name,synergy_adc_12_winrate,synergy_adc_12_games,synergy_adc_12_lane_quality,synergy_adc_13_name,synergy_adc_13_winrate,synergy_adc_13_games,synergy_adc_13_lane_quality,synergy_adc_14_name,synergy_adc_14_winrate,synergy_adc_14_games,synergy_adc_14_lane_quality,synergy_adc_15_name,synergy_adc_15_winrate,synergy_adc_15_games,synergy_adc_15_lane_quality,synergy_adc_16_name,synergy_adc_16_winrate,synergy_adc_16_games,synergy_adc_16_lane_quality,synergy_adc_17_name,synergy_adc_17_winrate,synergy_adc_17_games,synergy_adc_17_lane_quality,synergy_adc_18_name,synergy_adc_18_winrate,synergy_adc_18_games,synergy_adc_18_lane_quality,synergy_adc_19_name,synergy_adc_19_winrate,synergy_adc_19_games,synergy_adc_19_lane_quality,synergy_adc_20_name,synergy_adc_20_winrate,synergy_adc_20_games,synergy_adc_20_lane_quality,synergy_adc_21_name,synergy_adc_21_winrate,synergy_adc_21_games,synergy_adc_21_lane_quality,synergy_adc_22_name,synergy_adc_22_winrate,synergy_adc_22_games,synergy_adc_22_lane_quality,synergy_adc_23_name,synergy_adc_23_winrate,synergy_adc_23_games,synergy_adc_23_lane_quality,synergy_adc_24_name,synergy_adc_24_winrate,synergy_adc_24_games,synergy_adc_24_lane_quality,synergy_adc_25_name,synergy_adc_25_winrate,synergy_adc_25_games,synergy_adc_25_lane_quality,synergy_adc_26_name,synergy_adc_26_winrate,synergy_adc_26_games,synergy_adc_26_lane_quality,synergy_adc_27_name,synergy_adc_27_winrate,synergy_adc_27_games,synergy_adc_27_lane_quality,synergy_adc_28_name,synergy_adc_28_winrate,synergy_adc_28_games,synergy_adc_28_lane_quality,synergy_adc_29_name,synergy_adc_29_winrate,synergy_adc_29_games,synergy_adc_29_lane_quality,synergy_adc_30_name,synergy_adc_30_winrate,synergy_adc_30_games,synergy_adc_30_lane_quality,synergy_adc_31_name,synergy_adc_31_winrate,synergy_adc_31_games,synergy_adc_31_lane_quality,synergy_adc_32_name,synergy_adc_32_winrate,synergy_adc_32_games,synergy_adc_32_lane_quality
Xerath,mid,51.2%,B,12 / 47,51.5 %,3.5 %,5.7 %,843691,https://dpm.lol/champions/Xerath/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Swain,54.39%,5089,,Nilah,53.91%,7271,,Yasuo,53.82%,4805,,KogMaw,53.48%,6608,,Vayne,53.29%,36335,,MissFortune,53.23%,96197,,Smolder,52.74%,42231,,Jhin,52.60%,69377,,Veigar,52.47%,2369,,Jinx,52.17%,55536,,Samira,51.98%,22393,,Ashe,51.81%,49893,,Ziggs,51.76%,6360,,Lux,51.68%,2086,,Sivir,51.54%,18806,,Xayah,51.45%,16025,,Aphelios,51.20%,24295,,Caitlyn,51.18%,73371,,Kaisa,51.05%,64684,,Tristana,50.88%,33217,,Twitch,50.82%,17595,,Lucian,50.77%,32797,,Kalista,50.38%,6116,,Ezreal,50.24%,44534,,Zeri,50.21%,11948,,Draven,49.78%,17497,,Yunara,48.09%,27629,,Corki,48.08%,5035,,Varus,47.24%,16479,,Mel,46.94%,4446,,,,,,,,,
Volibear,jun,51.9%,B,13 / 52,51.6 %,3.7 %,3.7 %,884722,https://dpm.lol/champions/Volibear/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Lux,56.23%,2922,,Swain,56.04%,5700,,Brand,56.01%,2205,,Veigar,55.71%,3414,,MissFortune,54.35%,110472,,Nilah,54.12%,8243,,KogMaw,53.44%,7493,,Vayne,53.06%,41469,,Smolder,53.00%,42242,,Yasuo,52.93%,4884,,Ziggs,52.67%,8810,,Jinx,52.36%,62618,,Senna,52.31%,2147,,Jhin,52.13%,72172,,Ashe,51.79%,53854,,Sivir,51.66%,17065,,Twitch,51.40%,20174,,Samira,51.30%,25147,,Aphelios,51.00%,23826,,Xayah,50.96%,16635,,Tristana,50.95%,36518,,Kaisa,50.86%,57867,,Caitlyn,50.81%,83759,,Mel,50.67%,6006,,Zeri,49.96%,10984,,Ezreal,49.37%,37166,,Lucian,49.25%,27866,,Draven,49.15%,17260,,Kalista,48.67%,5507,,Yunara,48.62%,24727,,Varus,47.87%,16212,,Corki,45.73%,4500,
Brand,mid,19.3%,B,13 / 47,52.1 %,1.3 %,5.3 %,319796,https://dpm.lol/champions/Brand/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Swain,55.89%,1707,,Nilah,54.96%,2951,,Vayne,54.18%,14446,,MissFortune,54.00%,40083,,Samira,53.60%,8870,,Veigar,53.49%,1017,,Smolder,53.38%,15736,,Lux,53.30%,863,,Xayah,53.25%,5818,,Jinx,53.08%,22747,,Yasuo,53.02%,1837,,Jhin,52.94%,26260,,Tristana,52.71%,13386,,Senna,52.48%,806,,Caitlyn,51.99%,29882,,Kaisa,51.75%,21786,,Aphelios,51.70%,8535,,KogMaw,51.45%,2585,,Sivir,51.03%,6500,,Zeri,50.94%,3940,,Ziggs,50.91%,2571,,Twitch,50.90%,6831,,Draven,50.31%,6162,,Ezreal,50.17%,15062,,Lucian,49.93%,10618,,Mel,48.96%,1873,,Kalista,48.43%,2127,,Yunara,47.87%,9218,,Corki,47.71%,1683,,Varus,47.13%,6117,,,,,,,,,
Singed,top,87.0%,B,11 / 50,52.3 %,2.5 %,0.9 %,605851,https://dpm.lol/champions/Singed/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Nilah,55.34%,5309,,KogMaw,54.93%,4888,,MissFortune,54.79%,69144,,Vayne,54.39%,27782,,Jinx,53.93%,40113,,Veigar,53.83%,1908,,Aphelios,53.60%,18167,,Swain,53.45%,3624,,Tristana,53.10%,24348,,Smolder,53.01%,30344,,Yasuo,53.00%,3700,,Sivir,52.84%,13475,,Samira,52.36%,16291,,Twitch,52.31%,13178,,Caitlyn,52.25%,52161,,Xayah,52.22%,11619,,Jhin,52.19%,49224,,Lux,52.11%,1660,,Lucian,51.67%,22565,,Ashe,51.56%,36346,,Zeri,51.26%,8703,,Ziggs,51.15%,4936,,Kaisa,50.96%,42822,,Draven,50.93%,13299,,Corki,50.63%,3674,,Yunara,50.23%,19638,,Ezreal,49.81%,29721,,Kalista,49.58%,4159,,Mel,48.96%,3374,,Varus,48.08%,11231,,,,,,,,,
Akali,mid,84.0%,B,14 / 47,49.3 %,7.3 %,12.0 %,1763011,https://dpm.lol/champions/Akali/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Swain,53.23%,9475,,Veigar,51.93%,5194,,MissFortune,51.77%,202854,,KogMaw,51.44%,13378,,Smolder,51.31%,83104,,Nilah,51.21%,14942,,Lux,50.94%,4427,,Jinx,50.49%,117300,,Aphelios,50.33%,52638,,Vayne,50.33%,75396,,Sivir,50.32%,37582,,Xayah,50.02%,34753,,Ziggs,49.86%,14167,,Ashe,49.75%,108547,,Yasuo,49.73%,10276,,Zeri,49.29%,25011,,Jhin,49.18%,145112,,Caitlyn,49.05%,155271,,Twitch,48.80%,35630,,Samira,48.48%,48909,,Tristana,48.18%,68281,,Lucian,47.87%,66090,,Kaisa,47.68%,132133,,Ezreal,47.38%,93696,,Yunara,47.00%,58052,,Draven,46.91%,34660,,Corki,46.22%,10137,,Kalista,45.92%,12266,,Mel,45.77%,9689,,Varus,45.16%,35448,,,,,,,,,
