champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_adc_1_name,synergy_adc_1_winrate,synergy_adc_1_games,synergy_adc_1_lane_quality,synergy_adc_2_name,synergy_adc_2_winrate,synergy_adc_2_games,synergy_adc_2_lane_quality,synergy_adc_3_name,synergy_adc_3_winrate,synergy_adc_3_games,synergy_adc_3_lane_quality,synergy_adc_4_name,synergy_adc_4_winrate,synergy_adc_4_games,synergy_adc_4_lane_quality,synergy_adc_5_name,synergy_adc_5_winrate,synergy_adc_5_games,synergy_adc_5_lane_quality,synergy_adc_6_name,synergy_adc_6_winrate,synergy_adc_6_games,synergy_adc_6_lane_quality,synergy_adc_7_name,synergy_adc_7_winrate,synergy_adc_7_games,synergy_adc_7_lane_quality,synergy_adc_8_name,synergy_adc_8_winrate,synergy_adc_8_games,synergy_adc_8_lane_quality,synergy_adc_9_name,synergy_adc_9_winrate,synergy_adc_9_games,synergy_adc_9_lane_quality,synergy_adc_10_name,synergy_adc_10_winrate,synergy_adc_10_games,synergy_adc_10_lane_quality,synergy_adc_11_name,synergy_adc_11_winrate,synergy_adc_11_games,synergy_adc_11_lane_quality,synergy_adc_12_name,synergy_adc_12_winrate,synergy_adc_12_games,synergy_adc_12_lane_quality,synergy_adc_13_name,synergy_adc_13_winrate,synergy_adc_13_games,synergy_adc_13_lane_quality,synergy_adc_14_name,synergy_adc_14_winrate,synergy_adc_14_games,synergy_adc_14_lane_quality,synergy_adc_15_name,synergy_adc_15_winrate,synergy_adc_15_games,synergy_adc_15_lane_quality,synergy_adc_16_name,synergy_adc_16_winrate,synergy_adc_16_games,synergy_adc_16_lane_quality,synergy_adc_17_name,synergy_adc_17_winrate,synergy_adc_17_games,synergy_adc_17_lane_quality,synergy_adc_18_name,synergy_adc_18_winrate,synergy_adc_18_games,synergy_adc_18_lane_quality,synergy_adc_19_name,synergy_adc_19_winrate,synergy_adc_19_games,synergy_adc_19_lane_quality,synergy_adc_20_name,synergy_adc_20_winrate,synergy_adc_20_games,synergy_adc_20_lane_quality,synergy_adc_21_name,synergy_adc_21_winrate,synergy_adc_21_games,synergy_adc_21_lane_quality,synergy_adc_22_name,synergy_adc_22_winrate,synergy_adc_22_games,synergy_adc_22_lane_quality,synergy_adc_23_name,synergy_adc_23_winrate,synergy_adc_23_games,synergy_adc_23_lane_quality,synergy_adc_24_name,synergy_adc_24_winrate,synergy_adc_24_games,synergy_adc_24_lane_quality,synergy_adc_25_name,synergy_adc_25_winrate,synergy_adc_25_games,synergy_adc_25_lane_quality,synergy_adc_26_name,synergy_adc_26_winrate,synergy_adc_26_games,synergy_adc_26_lane_quality,synergy_adc_27_name,synergy_adc_27_winrate,synergy_adc_27_games,synergy_adc_27_lane_quality,synergy_adc_28_name,synergy_adc_28_winrate,synergy_adc_28_games,synergy_adc_28_lane_quality,synergy_adc_29_name,synergy_adc_29_winrate,synergy_adc_29_games,synergy_adc_29_lane_quality,synergy_adc_30_name,synergy_adc_30_winrate,synergy_adc_30_games,synergy_adc_30_lane_quality,synergy_adc_31_name,synergy_adc_31_winrate,synergy_adc_31_games,synergy_adc_31_lane_quality,synergy_adc_32_name,synergy_adc_32_winrate,synergy_adc_32_games,synergy_adc_32_lane_quality
Ekko,jun,51.3%,C,19 / 50,50.4 %,3.9 %,2.2 %,198921,https://dpm.lol/champions/Ekko/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Yasuo,54.94%,1296,,Nilah,53.67%,1839,,Swain,53.43%,1065,,Smolder,52.46%,9564,,MissFortune,51.95%,21576,,Vayne,51.89%,9252,,Samira,51.54%,5739,,Sivir,51.35%,4117,,Jinx,51.17%,13324,,Mel,51.08%,836,,Aphelios,50.97%,6504,,Ashe,50.93%,11642,,KogMaw,50.86%,1512,,Jhin,50.49%,16667,,Xayah,49.95%,3968,,Twitch,49.85%,4245,,Tristana,49.83%,8143,,Draven,49.78%,4564,,Lux,49.53%,527,,Caitlyn,49.48%,17825,,Ziggs,49.40%,1336,,Yunara,49.24%,6149,,Veigar,49.19%,555,,Kaisa,49.19%,14182,,Lucian,49.09%,7899,,Corki,48.93%,1353,,Zeri,48.87%,2335,,Ezreal,48.85%,10182,,Kalista,47.83%,1357,,Varus,45.54%,3621,,,,,,,,,
Bard,sup,97.9%,C,26 / 39,50.1 %,4.3 %,1.7 %,215616,https://dpm.lol/champions/Bard/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Hwei,56.07%,519,,Brand,55.83%,738,,Veigar,54.62%,736,,Swain,54.59%,1676,,Ziggs,54.16%,3235,,KogMaw,53.82%,1295,,Lux,53.53%,680,,Mel,52.83%,1342,,MissFortune,52.14%,22223,,Vayne,51.52%,8919,,Smolder,51.25%,12415,,Jhin,50.83%,21808,,Caitlyn,49.90%,19621,,Sivir,49.84%,6029,,Jinx,49.82%,11599,,Xayah,49.69%,3675,,Ezreal,49.51%,16781,,Twitch,49.39%,4100,,Kaisa,49.37%,15869,,Kalista,49.22%,902,,Ashe,49.03%,11366,,Tristana,49.01%,7501,,Nilah,48.94%,1504,,Aphelios,48.93%,6599,,Samira,48.82%,3261,,Draven,48.73%,3809,,Zeri,48.64%,2420,,Yasuo,48.33%,747,,Lucian,47.76%,5592,,Corki,47.66%,2008,,Yunara,47.29%,6872,,Varus,46.09%,4209,
Cho'Gath,top,66.1%,C,26 / 50,50.1 %,4.2 %,1.8 %,209880,https://dpm.lol/champions/Chogath/build?lane=top&tier=all&platform=all&timeframe=15.24,False,Swain,54.10%,1257,,Nilah,53.46%,2082,,Veigar,52.78%,720,,Ziggs,52.43%,1873,,MissFortune,52.24%,24232,,KogMaw,52.23%,1616,,Lux,51.85%,675,,Smolder,51.78%,10058,,Vayne,51.75%,10196,,Yasuo,50.95%,1366,,Aphelios,50.92%,6239,,Jhin,50.86%,17776,,Jinx,50.76%,14491,,Ashe,50.25%,11991,,Samira,50.16%,6053,,Tristana,50.02%,8849,,Sivir,49.93%,4108,,Zeri,49.75%,2223,,Brand,49.55%,668,,Xayah,49.43%,4044,,Twitch,49.42%,4656,,Caitlyn,49.06%,19276,,Lucian,48.76%,7206,,Kaisa,48.60%,14333,,Draven,48.51%,4521,,Ezreal,48.08%,9559,,Kalista,47.78%,1352,,Senna,47.30%,518,,Varus,47.02%,3679,,Yunara,46.98%,5979,,Mel,46.36%,1126,,Corki,45.68%,1447,
Poppy,sup,58.9%,D,29 / 39,50.4 %,2.1 %,2.4 %,105586,https://dpm.lol/champions/Poppy/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Lux,55.69%,255,,Swain,55.31%,678,,Ziggs,55.20%,1230,,Veigar,55.18%,2550,,MissFortune,53.41%,11679,,Smolder,53.01%,4848,,Brand,52.85%,316,,KogMaw,52.05%,611,,Vayne,51.91%,4662,,Xayah,51.75%,1998,,Jhin,50.91%,8222,,Jinx,50.91%,6127,,Sivir,50.80%,2299,,Yasuo,50.30%,497,,Caitlyn,49.99%,7580,,Aphelios,49.79%,3143,,Mel,49.73%,557,,Zeri,49.18%,980,,Ashe,49.15%,5835,,Nilah,49.12%,796,,Ezreal,49.07%,5512,,Draven,48.89%,2123,,Kaisa,48.76%,9983,,Corki,48.71%,932,,Twitch,48.69%,1713,,Lucian,48.50%,3027,,Tristana,48.49%,4335,,Samira,48.31%,2834,,Yunara,47.91%,3732,,Varus,46.86%,2051,,Anivia,44.88%,938,,Kalista,42.40%,875,
Vayne,top,17.9%,C,22 / 50,50.2 %,2.0 %,7.7 %,99803,https://dpm.lol/champions/Vayne/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Swain,58.86%,1140,,Lux,55.48%,584,,Brand,54.86%,494,,Ziggs,54.75%,1693,,Veigar,54.57%,623,,Smolder,53.29%,4581,,Yasuo,53.04%,939,,Mel,52.47%,890,,Hwei,51.75%,257,,MissFortune,51.75%,10914,,Nilah,51.67%,958,,KogMaw,51.38%,796,,Jhin,50.44%,8117,,Aphelios,50.42%,2971,,Ashe,50.42%,5726,,Twitch,50.25%,2237,,Sivir,50.05%,1930,,Jinx,50.04%,6401,,Ezreal,50.03%,5197,,Samira,49.95%,2885,,Zeri,49.81%,1080,,Draven,49.53%,2025,,Seraphine,49.44%,269,,Corki,49.42%,688,,Lucian,49.41%,3704,,Kaisa,49.20%,7577,,Xayah,48.16%,1821,,Caitlyn,47.72%,8854,,Yunara,47.33%,3053,,Tristana,47.18%,4027,,Kalista,46.60%,648,,Varus,46.00%,2011,
