champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_adc_1_name,synergy_adc_1_winrate,synergy_adc_1_games,synergy_adc_1_lane_quality,synergy_adc_2_name,synergy_adc_2_winrate,synergy_adc_2_games,synergy_adc_2_lane_quality,synergy_adc_3_name,synergy_adc_3_winrate,synergy_adc_3_games,synergy_adc_3_lane_quality,synergy_adc_4_name,synergy_adc_4_winrate,synergy_adc_4_games,synergy_adc_4_lane_quality,synergy_adc_5_name,synergy_adc_5_winrate,synergy_adc_5_games,synergy_adc_5_lane_quality,synergy_adc_6_name,synergy_adc_6_winrate,synergy_adc_6_games,synergy_adc_6_lane_quality,synergy_adc_7_name,synergy_adc_7_winrate,synergy_adc_7_games,synergy_adc_7_lane_quality,synergy_adc_8_name,synergy_adc_8_winrate,synergy_adc_8_games,synergy_adc_8_lane_quality,synergy_adc_9_name,synergy_adc_9_winrate,synergy_adc_9_games,synergy_adc_9_lane_quality,synergy_adc_10_name,synergy_adc_10_winrate,synergy_adc_10_games,synergy_adc_10_lane_quality,synergy_adc_11_name,synergy_adc_11_winrate,synergy_adc_11_games,synergy_adc_11_lane_quality,synergy_adc_12_name,synergy_adc_12_winrate,synergy_adc_12_games,synergy_adc_12_lane_quality,synergy_adc_13_name,synergy_adc_13_winrate,synergy_adc_13_games,synergy_adc_13_lane_quality,synergy_adc_14_name,synergy_adc_14_winrate,synergy_adc_14_games,synergy_adc_14_lane_quality,synergy_adc_15_name,synergy_adc_15_winrate,synergy_adc_15_games,synergy_adc_15_lane_quality,synergy_adc_16_name,synergy_adc_16_winrate,synergy_adc_16_games,synergy_adc_16_lane_quality,synergy_adc_17_name,synergy_adc_17_winrate,synergy_adc_17_games,synergy_adc_17_lane_quality,synergy_adc_18_name,synergy_adc_18_winrate,synergy_adc_18_games,synergy_adc_18_lane_quality,synergy_adc_19_name,synergy_adc_19_winrate,synergy_adc_19_games,synergy_adc_19_lane_quality,synergy_adc_20_name,synergy_adc_20_winrate,synergy_adc_20_games,synergy_adc_20_lane_quality,synergy_adc_21_name,synergy_adc_21_winrate,synergy_adc_21_games,synergy_adc_21_lane_quality,synergy_adc_22_name,synergy_adc_22_winrate,synergy_adc_22_games,synergy_adc_22_lane_quality,synergy_adc_23_name,synergy_adc_23_winrate,synergy_adc_23_games,synergy_adc_23_lane_quality,synergy_adc_24_name,synergy_adc_24_winrate,synergy_adc_24_games,synergy_adc_24_lane_quality,synergy_adc_25_name,synergy_adc_25_winrate,synergy_adc_25_games,synergy_adc_25_lane_quality,synergy_adc_26_name,synergy_adc_26_winrate,synergy_adc_26_games,synergy_adc_26_lane_quality,synergy_adc_27_name,synergy_adc_27_winrate,synergy_adc_27_games,synergy_adc_27_lane_quality,synergy_adc_28_name,synergy_adc_28_winrate,synergy_adc_28_games,synergy_adc_28_lane_quality,synergy_adc_29_name,synergy_adc_29_winrate,synergy_adc_29_games,synergy_adc_29_lane_quality,synergy_adc_30_name,synergy_adc_30_winrate,synergy_adc_30_games,synergy_adc_30_lane_quality,synergy_adc_31_name,synergy_adc_31_winrate,synergy_adc_31_games,synergy_adc_31_lane_quality,synergy_adc_32_name,synergy_adc_32_winrate,synergy_adc_32_games,synergy_adc_32_lane_quality
Zyra,sup,84.0%,A,8 / 39,52.0 %,4.5 %,4.9 %,1076282,https://dpm.lol/champions/Zyra/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Veigar,57.17%,3715,,Lux,54.81%,3990,,Swain,54.17%,7775,,MissFortune,53.89%,149788,,Jhin,53.81%,134304,,Yasuo,53.80%,4483,,Vayne,53.53%,40443,,Ziggs,53.41%,12875,,Nilah,53.08%,6720,,Jinx,52.84%,65264,,Brand,52.49%,3452,,KogMaw,52.47%,6808,,Smolder,52.21%,51865,,Senna,51.94%,2676,,Tristana,51.54%,38156,,Ashe,51.48%,64362,,Caitlyn,51.47%,104249,,Samira,51.33%,23038,,Sivir,51.32%,23044,,Aphelios,51.23%,25156,,Kaisa,51.18%,66998,,Ezreal,51.13%,55833,,Draven,51.04%,17300,,Twitch,50.99%,19675,,Xayah,50.69%,17294,,Zeri,50.33%,11098,,Mel,49.64%,7975,,Varus,48.27%,23508,,Lucian,48.12%,22384,,Corki,47.99%,5297,,Yunara,47.50%,26674,,Kalista,46.56%,4040,
Ahri,mid,96.2%,A,8 / 47,50.7 %,9.6 %,3.6 %,2297155,https://dpm.lol/champions/Ahri/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Nilah,54.01%,19950,,Swain,53.97%,13357,,MissFortune,53.00%,266538,,Yasuo,52.56%,13082,,Lux,52.43%,6029,,Smolder,52.42%,113597,,Veigar,52.14%,6693,,Vayne,52.14%,102180,,KogMaw,51.50%,18232,,Jinx,51.40%,156143,,Aphelios,51.16%,67158,,Sivir,51.14%,49939,,Jhin,51.00%,187346,,Ashe,50.91%,140581,,Samira,50.87%,62233,,Ziggs,50.82%,18078,,Twitch,50.69%,48486,,Xayah,50.44%,45151,,Tristana,50.09%,91679,,Zeri,50.06%,32515,,Kaisa,49.97%,168351,,Caitlyn,49.91%,201219,,Lucian,49.41%,85159,,Draven,49.15%,46588,,Ezreal,48.47%,113496,,Kalista,48.07%,15426,,Corki,47.78%,13578,,Yunara,47.76%,74506,,Mel,47.64%,12276,,Varus,46.72%,44113,,,,,,,,,
Veigar,mid,79.8%,A,9 / 47,51.6 %,6.8 %,3.0 %,1628763,https://dpm.lol/champions/Veigar/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Swain,55.27%,9045,,Nilah,54.66%,15080,,MissFortune,53.76%,206879,,KogMaw,53.60%,13580,,Vayne,53.33%,75329,,Yasuo,53.30%,10090,,Samira,52.51%,48478,,Jhin,52.46%,133984,,Smolder,52.44%,78771,,Lux,52.15%,4449,,Ashe,52.07%,99064,,Jinx,51.97%,116289,,Aphelios,51.51%,42660,,Sivir,51.48%,32236,,Twitch,51.08%,36503,,Tristana,51.08%,68068,,Zeri,51.07%,20183,,Xayah,50.91%,31163,,Caitlyn,50.86%,155784,,Kaisa,50.63%,107098,,Lucian,49.88%,52714,,Mel,49.87%,9718,,Draven,49.83%,32413,,Kalista,49.16%,10833,,Ezreal,48.94%,71199,,Corki,48.62%,8617,,Yunara,48.11%,46126,,Varus,47.84%,30319,,,,,,,,,,,,,,,,,
Zaahen,top,72.3%,A,8 / 50,49.7 %,8.5 %,34.0 %,2042489,https://dpm.lol/champions/Zaahen/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Swain,54.55%,14638,,Brand,54.13%,5381,,Veigar,53.28%,7951,,Lux,52.65%,6841,,Nilah,52.24%,17281,,Ziggs,51.72%,24765,,KogMaw,51.58%,17180,,Vayne,51.30%,90309,,Smolder,51.23%,101476,,MissFortune,51.16%,220873,,Ashe,50.67%,118823,,Yasuo,50.33%,11163,,Jinx,50.31%,130161,,Sivir,50.09%,44796,,Jhin,50.02%,161513,,Twitch,49.55%,44226,,Samira,49.43%,53784,,Tristana,49.32%,76396,,Kaisa,49.26%,159080,,Mel,49.15%,14484,,Aphelios,48.94%,58817,,Caitlyn,48.85%,172332,,Zeri,48.61%,30082,,Lucian,48.33%,76584,,Draven,48.18%,41519,,Ezreal,48.04%,103870,,Kalista,47.11%,14305,,Yunara,47.06%,67776,,Corki,46.77%,12304,,Varus,46.35%,40247,,,,,,,,,
Kayn,jun,93.4%,A,11 / 52,50.4 %,8.4 %,7.1 %,2008556,https://dpm.lol/champions/Kayn/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Brand,55.07%,5373,,Swain,54.36%,13715,,Lux,54.06%,7381,,Veigar,53.98%,8867,,Nilah,53.07%,18242,,Ziggs,52.50%,22657,,KogMaw,52.43%,17209,,MissFortune,52.35%,231526,,Vayne,52.09%,93373,,Smolder,52.08%,95004,,Yasuo,51.89%,11493,,Jinx,51.17%,137892,,Ashe,51.16%,116518,,Jhin,50.59%,162866,,Sivir,50.51%,39051,,Mel,49.88%,14560,,Aphelios,49.85%,55091,,Xayah,49.80%,38551,,Caitlyn,49.79%,186102,,Tristana,49.68%,78919,,Samira,49.67%,58087,,Zeri,49.52%,25576,,Kaisa,49.11%,142260,,Ezreal,48.48%,90191,,Lucian,48.19%,66760,,Draven,48.01%,40022,,Yunara,47.21%,58396,,Kalista,47.16%,13031,,Corki,46.94%,10102,,Varus,46.77%,38118,,,,,,,,,
