champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_adc_1_name,synergy_adc_1_winrate,synergy_adc_1_games,synergy_adc_1_lane_quality,synergy_adc_2_name,synergy_adc_2_winrate,synergy_adc_2_games,synergy_adc_2_lane_quality,synergy_adc_3_name,synergy_adc_3_winrate,synergy_adc_3_games,synergy_adc_3_lane_quality,synergy_adc_4_name,synergy_adc_4_winrate,synergy_adc_4_games,synergy_adc_4_lane_quality,synergy_adc_5_name,synergy_adc_5_winrate,synergy_adc_5_games,synergy_adc_5_lane_quality,synergy_adc_6_name,synergy_adc_6_winrate,synergy_adc_6_games,synergy_adc_6_lane_quality,synergy_adc_7_name,synergy_adc_7_winrate,synergy_adc_7_games,synergy_adc_7_lane_quality,synergy_adc_8_name,synergy_adc_8_winrate,synergy_adc_8_games,synergy_adc_8_lane_quality,synergy_adc_9_name,synergy_adc_9_winrate,synergy_adc_9_games,synergy_adc_9_lane_quality,synergy_adc_10_name,synergy_adc_10_winrate,synergy_adc_10_games,synergy_adc_10_lane_quality,synergy_adc_11_name,synergy_adc_11_winrate,synergy_adc_11_games,synergy_adc_11_lane_quality,synergy_adc_12_name,synergy_adc_12_winrate,synergy_adc_12_games,synergy_adc_12_lane_quality,synergy_adc_13_name,synergy_adc_13_winrate,synergy_adc_13_games,synergy_adc_13_lane_quality,synergy_adc_14_name,synergy_adc_14_winrate,synergy_adc_14_games,synergy_adc_14_lane_quality,synergy_adc_15_name,synergy_adc_15_winrate,synergy_adc_15_games,synergy_adc_15_lane_quality,synergy_adc_16_name,synergy_adc_16_winrate,synergy_adc_16_games,synergy_adc_16_lane_quality,synergy_adc_17_name,synergy_adc_17_winrate,synergy_adc_17_games,synergy_adc_17_lane_quality,synergy_adc_18_name,synergy_adc_18_winrate,synergy_adc_18_games,synergy_adc_18_lane_quality,synergy_adc_19_name,synergy_adc_19_winrate,synergy_adc_19_games,synergy_adc_19_lane_quality,synergy_adc_20_name,synergy_adc_20_winrate,synergy_adc_20_games,synergy_adc_20_lane_quality,synergy_adc_21_name,synergy_adc_21_winrate,synergy_adc_21_games,synergy_adc_21_lane_quality,synergy_adc_22_name,synergy_adc_22_winrate,synergy_adc_22_games,synergy_adc_22_lane_quality,synergy_adc_23_name,synergy_adc_23_winrate,synergy_adc_23_games,synergy_adc_23_lane_quality,synergy_adc_24_name,synergy_adc_24_winrate,synergy_adc_24_games,synergy_adc_24_lane_quality,synergy_adc_25_name,synergy_adc_25_winrate,synergy_adc_25_games,synergy_adc_25_lane_quality,synergy_adc_26_name,synergy_adc_26_winrate,synergy_adc_26_games,synergy_adc_26_lane_quality,synergy_adc_27_name,synergy_adc_27_winrate,synergy_adc_27_games,synergy_adc_27_lane_quality,synergy_adc_28_name,synergy_adc_28_winrate,synergy_adc_28_games,synergy_adc_28_lane_quality,synergy_adc_29_name,synergy_adc_29_winrate,synergy_adc_29_games,synergy_adc_29_lane_quality,synergy_adc_30_name,synergy_adc_30_winrate,synergy_adc_30_games,synergy_adc_30_lane_quality
Thresh,sup,98.8%,B,14 / 39,49.7 %,9.7 %,3.4 %,2323696,https://dpm.lol/champions/Thresh/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Swain,53.75%,12254,,Nilah,52.44%,17866,,MissFortune,52.41%,246526,,Smolder,52.18%,105565,,Ziggs,51.82%,18553,,Sivir,51.03%,44045,,Xayah,50.90%,44477,,Samira,50.83%,76257,,Jinx,50.82%,187028,,Aphelios,50.79%,116059,,KogMaw,50.76%,13156,,Vayne,50.20%,102668,,Yasuo,50.06%,9404,,Draven,49.55%,72039,,Tristana,49.25%,89603,,Kaisa,49.02%,218067,,Caitlyn,48.89%,193312,,Twitch,48.86%,38832,,Jhin,48.67%,170482,,Ashe,48.53%,120350,,Lucian,48.40%,78625,,Kalista,47.90%,30156,,Zeri,47.61%,24598,,Mel,47.27%,10666,,Yunara,47.05%,78487,,Corki,47.04%,14530,,Ezreal,46.23%,92748,,Varus,45.76%,42802,,,,,,,,,
Swain,top,14.8%,B,13 / 50,51.8 %,1.5 %,6.0 %,350793,https://dpm.lol/champions/Swain/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Lux,55.09%,953,,Nilah,54.78%,3160,,Veigar,54.07%,1019,,MissFortune,53.51%,39905,,Vayne,53.49%,16660,,Yasuo,53.48%,2298,,Tristana,53.35%,14274,,Jinx,53.27%,23338,,Jhin,52.88%,28542,,Aphelios,52.72%,10795,,Twitch,52.30%,7914,,Sivir,52.27%,7827,,KogMaw,52.26%,2916,,Samira,52.15%,9994,,Smolder,51.76%,17621,,Ashe,51.47%,20699,,Kaisa,51.44%,25103,,Ziggs,51.15%,2485,,Caitlyn,51.03%,30570,,Draven,50.45%,7917,,Lucian,50.40%,13791,,Zeri,49.94%,4972,,Ezreal,49.29%,16923,,Yunara,49.11%,11312,,Mel,48.16%,1823,,Kalista,48.07%,2363,,Varus,47.73%,6304,,Corki,47.38%,2235,,,,,,,,,
Darius,top,92.1%,B,14 / 50,48.8 %,8.3 %,17.8 %,1985666,https://dpm.lol/champions/Darius/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Swain,53.38%,13641,,Brand,53.34%,5262,,Lux,52.38%,6447,,Veigar,51.94%,7918,,MissFortune,51.04%,227123,,Nilah,50.75%,16867,,KogMaw,50.71%,16289,,Ziggs,50.68%,22575,,Smolder,50.37%,95092,,Vayne,49.83%,88380,,Jinx,49.79%,133561,,Sivir,49.73%,40302,,Yasuo,49.54%,11275,,Ashe,49.23%,116740,,Aphelios,49.13%,55493,,Xayah,48.81%,37655,,Samira,48.48%,55026,,Zeri,48.47%,26282,,Mel,48.42%,13665,,Twitch,48.33%,43261,,Kaisa,47.96%,150107,,Tristana,47.76%,75884,,Caitlyn,47.67%,177226,,Lucian,47.50%,69935,,Ezreal,47.36%,95959,,Draven,46.91%,39123,,Yunara,46.65%,61007,,Kalista,46.22%,13220,,Varus,45.31%,38778,,Corki,45.10%,10857,
Kai'Sa,adc,97.0%,B,11 / 26,49.0 %,15.1 %,2.9 %,3637385,https://dpm.lol/champions/Kaisa/build?lane=bottom&tier=all&platform=all&timeframe=15.24,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illaoi,top,95.8%,B,15 / 50,50.9 %,3.2 %,7.9 %,766267,https://dpm.lol/champions/Illaoi/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Veigar,56.00%,3073,,Swain,55.35%,5055,,Brand,55.28%,1970,,Lux,54.81%,2534,,KogMaw,53.27%,6210,,MissFortune,53.14%,92405,,Vayne,52.73%,34310,,Smolder,52.68%,36277,,Nilah,52.48%,6650,,Yasuo,52.39%,4211,,Ziggs,52.28%,8642,,Jinx,51.75%,52675,,Jhin,51.28%,62367,,Ashe,50.93%,47039,,Aphelios,50.91%,20513,,Mel,50.71%,5395,,Sivir,50.60%,15413,,Caitlyn,50.49%,69772,,Xayah,50.42%,14291,,Tristana,50.29%,30649,,Zeri,50.23%,9785,,Kaisa,49.82%,53840,,Samira,49.82%,20804,,Draven,49.05%,14593,,Ezreal,49.03%,35766,,Lucian,48.73%,25409,,Yunara,47.89%,22478,,Varus,47.87%,15052,,Kalista,46.60%,4987,,Corki,46.50%,3981,
