champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_adc_1_name,synergy_adc_1_winrate,synergy_adc_1_games,synergy_adc_1_lane_quality,synergy_adc_2_name,synergy_adc_2_winrate,synergy_adc_2_games,synergy_adc_2_lane_quality,synergy_adc_3_name,synergy_adc_3_winrate,synergy_adc_3_games,synergy_adc_3_lane_quality,synergy_adc_4_name,synergy_adc_4_winrate,synergy_adc_4_games,synergy_adc_4_lane_quality,synergy_adc_5_name,synergy_adc_5_winrate,synergy_adc_5_games,synergy_adc_5_lane_quality,synergy_adc_6_name,synergy_adc_6_winrate,synergy_adc_6_games,synergy_adc_6_lane_quality,synergy_adc_7_name,synergy_adc_7_winrate,synergy_adc_7_games,synergy_adc_7_lane_quality,synergy_adc_8_name,synergy_adc_8_winrate,synergy_adc_8_games,synergy_adc_8_lane_quality,synergy_adc_9_name,synergy_adc_9_winrate,synergy_adc_9_games,synergy_adc_9_lane_quality,synergy_adc_10_name,synergy_adc_10_winrate,synergy_adc_10_games,synergy_adc_10_lane_quality,synergy_adc_11_name,synergy_adc_11_winrate,synergy_adc_11_games,synergy_adc_11_lane_quality,synergy_adc_12_name,synergy_adc_12_winrate,synergy_adc_12_games,synergy_adc_12_lane_quality,synergy_adc_13_name,synergy_adc_13_winrate,synergy_adc_13_games,synergy_adc_13_lane_quality,synergy_adc_14_name,synergy_adc_14_winrate,synergy_adc_14_games,synergy_adc_14_lane_quality,synergy_adc_15_name,synergy_adc_15_winrate,synergy_adc_15_games,synergy_adc_15_lane_quality,synergy_adc_16_name,synergy_adc_16_winrate,synergy_adc_16_games,synergy_adc_16_lane_quality,synergy_adc_17_name,synergy_adc_17_winrate,synergy_adc_17_games,synergy_adc_17_lane_quality,synergy_adc_18_name,synergy_adc_18_winrate,synergy_adc_18_games,synergy_adc_18_lane_quality,synergy_adc_19_name,synergy_adc_19_winrate,synergy_adc_19_games,synergy_adc_19_lane_quality,synergy_adc_20_name,synergy_adc_20_winrate,synergy_adc_20_games,synergy_adc_20_lane_quality,synergy_adc_21_name,synergy_adc_21_winrate,synergy_adc_21_games,synergy_adc_21_lane_quality,synergy_adc_22_name,synergy_adc_22_winrate,synergy_adc_22_games,synergy_adc_22_lane_quality,synergy_adc_23_name,synergy_adc_23_winrate,synergy_adc_23_games,synergy_adc_23_lane_quality,synergy_adc_24_name,synergy_adc_24_winrate,synergy_adc_24_games,synergy_adc_24_lane_quality,synergy_adc_25_name,synergy_adc_25_winrate,synergy_adc_25_games,synergy_adc_25_lane_quality,synergy_adc_26_name,synergy_adc_26_winrate,synergy_adc_26_games,synergy_adc_26_lane_quality,synergy_adc_27_name,synergy_adc_27_winrate,synergy_adc_27_games,synergy_adc_27_lane_quality,synergy_adc_28_name,synergy_adc_28_winrate,synergy_adc_28_games,synergy_adc_28_lane_quality,synergy_adc_29_name,synergy_adc_29_winrate,synergy_adc_29_games,synergy_adc_29_lane_quality,synergy_adc_30_name,synergy_adc_30_winrate,synergy_adc_30_games,synergy_adc_30_lane_quality
Aatrox,top,60.5%,C,22 / 50,48.7 %,5.5 %,10.7 %,1331724,https://dpm.lol/champions/Aatrox/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Swain,52.65%,9227,,Veigar,52.38%,4609,,Lux,52.16%,4162,,Brand,52.01%,3332,,Nilah,51.56%,10723,,KogMaw,51.51%,10216,,Smolder,50.46%,65339,,MissFortune,50.46%,137184,,Ziggs,50.37%,15856,,Yasuo,49.78%,6922,,Vayne,49.77%,54439,,Ashe,49.55%,78122,,Jinx,49.48%,83597,,Jhin,49.31%,107675,,Xayah,48.95%,25498,,Sivir,48.67%,29150,,Twitch,48.57%,26170,,Kaisa,48.39%,114955,,Aphelios,48.27%,40459,,Caitlyn,48.11%,109373,,Tristana,47.64%,47395,,Lucian,47.60%,53622,,Draven,47.52%,26109,,Ezreal,47.27%,76469,,Zeri,47.16%,19225,,Mel,47.09%,8546,,Kalista,46.02%,9500,,Varus,45.74%,28079,,Yunara,45.72%,45972,,Corki,45.62%,8389,
Zilean,sup,87.1%,C,25 / 39,51.1 %,2.1 %,0.8 %,505258,https://dpm.lol/champions/Zilean/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Swain,56.77%,5175,,Brand,55.63%,1217,,Veigar,55.21%,2112,,Yasuo,54.42%,1913,,Ziggs,53.72%,5771,,Lux,53.66%,1299,,Vayne,52.92%,24127,,Aphelios,52.54%,15955,,MissFortune,52.46%,53227,,Ashe,52.35%,31590,,Nilah,52.21%,4876,,Smolder,52.00%,28602,,Jhin,51.78%,52416,,KogMaw,51.57%,4119,,Jinx,51.14%,33194,,Sivir,50.76%,13337,,Xayah,50.72%,8276,,Caitlyn,50.71%,39028,,Samira,50.57%,8719,,Twitch,50.54%,11105,,Zeri,50.51%,8396,,Ezreal,50.28%,26392,,Kaisa,50.09%,34331,,Tristana,49.68%,16859,,Mel,49.05%,3456,,Varus,48.29%,9237,,Yunara,48.07%,17107,,Lucian,47.53%,12108,,Corki,47.40%,3042,,Kalista,47.34%,1958,
Aurelion Sol,mid,82.8%,C,26 / 47,51.0 %,2.5 %,0.9 %,597821,https://dpm.lol/champions/AurelionSol/build?lane=middle&tier=all&platform=all&timeframe=15.24,False,Swain,56.74%,3384,,Lux,55.13%,1540,,Veigar,54.95%,1867,,Nilah,54.78%,5380,,Vayne,53.74%,27129,,MissFortune,53.14%,70822,,Ziggs,52.37%,4655,,Smolder,52.03%,30507,,Samira,51.93%,16444,,Jinx,51.88%,40429,,Jhin,51.79%,49405,,Yasuo,51.66%,3682,,Senna,51.61%,1523,,Aphelios,51.39%,17229,,KogMaw,51.33%,4925,,Tristana,50.93%,23286,,Twitch,50.88%,12685,,Sivir,50.77%,12569,,Caitlyn,50.31%,53901,,Xayah,50.17%,11370,,Zeri,50.15%,8208,,Kaisa,49.79%,42246,,Corki,49.27%,3434,,Draven,49.26%,12163,,Ezreal,48.52%,28284,,Lucian,48.33%,21256,,Mel,48.22%,3455,,Kalista,47.61%,4081,,Yunara,47.28%,18785,,Varus,46.93%,11187,
Maokai,sup,78.2%,C,26 / 39,51.3 %,1.8 %,0.3 %,440421,https://dpm.lol/champions/Maokai/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Veigar,56.12%,1568,,MissFortune,54.40%,64925,,Smolder,53.97%,21164,,Swain,53.53%,3092,,Ziggs,53.29%,5010,,Samira,52.83%,17963,,KogMaw,51.85%,2978,,Sivir,51.83%,8856,,Vayne,51.54%,17721,,Nilah,51.52%,3550,,Yasuo,51.42%,2149,,Aphelios,51.22%,11690,,Jhin,51.20%,34196,,Kaisa,51.14%,37122,,Xayah,51.03%,7651,,Jinx,50.92%,27081,,Tristana,50.33%,19332,,Twitch,49.95%,8024,,Ashe,49.94%,24391,,Caitlyn,49.85%,34296,,Zeri,49.60%,5048,,Lucian,49.58%,11037,,Senna,49.17%,1078,,Ezreal,49.07%,19131,,Draven,49.05%,9105,,Yunara,48.52%,12909,,Mel,48.25%,2547,,Corki,47.88%,2646,,Kalista,47.57%,4261,,Varus,46.95%,8407,
Wukong,jun,78.0%,C,19 / 52,50.9 %,2.8 %,0.9 %,673690,https://dpm.lol/champions/MonkeyKing/build?lane=jungle&tier=all&platform=all&timeframe=15.24,False,Brand,55.29%,1740,,Swain,54.17%,4713,,Nilah,53.57%,5216,,Yasuo,53.49%,4324,,Lux,53.19%,2179,,MissFortune,52.97%,75429,,Veigar,52.80%,2519,,KogMaw,52.62%,5331,,Smolder,52.44%,31745,,Vayne,52.27%,27709,,Sivir,52.20%,14459,,Jinx,51.85%,42219,,Jhin,51.59%,53670,,Ziggs,51.55%,8116,,Ashe,51.32%,40105,,Twitch,50.93%,13554,,Aphelios,50.45%,19619,,Samira,50.38%,17101,,Tristana,50.19%,24708,,Kaisa,50.18%,55458,,Caitlyn,50.04%,56550,,Zeri,49.83%,9537,,Lucian,49.34%,26050,,Draven,49.19%,12709,,Mel,48.70%,4593,,Ezreal,48.70%,36175,,Kalista,48.61%,4713,,Yunara,48.27%,23169,,Corki,47.89%,4099,,Varus,47.78%,13342,
