champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_adc_1_name,synergy_adc_1_winrate,synergy_adc_1_games,synergy_adc_1_lane_quality,synergy_adc_2_name,synergy_adc_2_winrate,synergy_adc_2_games,synergy_adc_2_lane_quality,synergy_adc_3_name,synergy_adc_3_winrate,synergy_adc_3_games,synergy_adc_3_lane_quality,synergy_adc_4_name,synergy_adc_4_winrate,synergy_adc_4_games,synergy_adc_4_lane_quality,synergy_adc_5_name,synergy_adc_5_winrate,synergy_adc_5_games,synergy_adc_5_lane_quality,synergy_adc_6_name,synergy_adc_6_winrate,synergy_adc_6_games,synergy_adc_6_lane_quality,synergy_adc_7_name,synergy_adc_7_winrate,synergy_adc_7_games,synergy_adc_7_lane_quality,synergy_adc_8_name,synergy_adc_8_winrate,synergy_adc_8_games,synergy_adc_8_lane_quality,synergy_adc_9_name,synergy_adc_9_winrate,synergy_adc_9_games,synergy_adc_9_lane_quality,synergy_adc_10_name,synergy_adc_10_winrate,synergy_adc_10_games,synergy_adc_10_lane_quality,synergy_adc_11_name,synergy_adc_11_winrate,synergy_adc_11_games,synergy_adc_11_lane_quality,synergy_adc_12_name,synergy_adc_12_winrate,synergy_adc_12_games,synergy_adc_12_lane_quality,synergy_adc_13_name,synergy_adc_13_winrate,synergy_adc_13_games,synergy_adc_13_lane_quality,synergy_adc_14_name,synergy_adc_14_winrate,synergy_adc_14_games,synergy_adc_14_lane_quality,synergy_adc_15_name,synergy_adc_15_winrate,synergy_adc_15_games,synergy_adc_15_lane_quality,synergy_adc_16_name,synergy_adc_16_winrate,synergy_adc_16_games,synergy_adc_16_lane_quality,synergy_adc_17_name,synergy_adc_17_winrate,synergy_adc_17_games,synergy_adc_17_lane_quality,synergy_adc_18_name,synergy_adc_18_winrate,synergy_adc_18_games,synergy_adc_18_lane_quality,synergy_adc_19_name,synergy_adc_19_winrate,synergy_adc_19_games,synergy_adc_19_lane_quality,synergy_adc_20_name,synergy_adc_20_winrate,synergy_adc_20_games,synergy_adc_20_lane_quality,synergy_adc_21_name,synergy_adc_21_winrate,synergy_adc_21_games,synergy_adc_21_lane_quality,synergy_adc_22_name,synergy_adc_22_winrate,synergy_adc_22_games,synergy_adc_22_lane_quality,synergy_adc_23_name,synergy_adc_23_winrate,synergy_adc_23_games,synergy_adc_23_lane_quality,synergy_adc_24_name,synergy_adc_24_winrate,synergy_adc_24_games,synergy_adc_24_lane_quality,synergy_adc_25_name,synergy_adc_25_winrate,synergy_adc_25_games,synergy_adc_25_lane_quality,synergy_adc_26_name,synergy_adc_26_winrate,synergy_adc_26_games,synergy_adc_26_lane_quality,synergy_adc_27_name,synergy_adc_27_winrate,synergy_adc_27_games,synergy_adc_27_lane_quality,synergy_adc_28_name,synergy_adc_28_winrate,synergy_adc_28_games,synergy_adc_28_lane_quality,synergy_adc_29_name,synergy_adc_29_winrate,synergy_adc_29_games,synergy_adc_29_lane_quality,synergy_adc_30_name,synergy_adc_30_winrate,synergy_adc_30_games,synergy_adc_30_lane_quality,synergy_adc_31_name,synergy_adc_31_winrate,synergy_adc_31_games,synergy_adc_31_lane_quality,synergy_adc_32_name,synergy_adc_32_winrate,synergy_adc_32_games,synergy_adc_32_lane_quality
Shen,top,72.1%,D,33 / 50,50.1 %,3.3 %,0.6 %,164488,https://dpm.lol/champions/Shen/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Swain,56.04%,1151,,Yasuo,53.11%,917,,Brand,53.04%,609,,Nilah,52.86%,1519,,KogMaw,52.60%,1403,,Smolder,52.31%,7966,,Jinx,51.81%,11057,,Samira,51.69%,4686,,Vayne,51.68%,8042,,MissFortune,51.47%,17301,,Jhin,51.28%,13328,,Lux,50.60%,579,,Sivir,50.39%,3350,,Aphelios,50.24%,5235,,Ashe,50.18%,9346,,Zeri,50.00%,1972,,Ziggs,49.64%,1509,,Veigar,49.47%,655,,Twitch,49.34%,3687,,Caitlyn,49.17%,14325,,Lucian,48.94%,6249,,Kaisa,48.83%,12372,,Yunara,48.17%,5246,,Kalista,48.08%,1017,,Draven,47.79%,3666,,Ezreal,47.73%,7748,,Mel,47.66%,896,,Xayah,46.68%,3188,,Corki,46.17%,1096,,Varus,44.35%,2920,,,,,,,,,
Malphite,sup,9.3%,-,-/-,48.8 %,1.6 %,30.5 %,82881,https://dpm.lol/champions/Malphite/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Lux,56.35%,252,,Veigar,55.94%,320,,Swain,52.48%,303,,KogMaw,52.24%,490,,Brand,51.89%,212,,MissFortune,51.77%,12927,,Smolder,51.26%,3693,,Xayah,50.61%,1221,,Ziggs,50.34%,1017,,Vayne,50.10%,3076,,Nilah,50.00%,634,,Jhin,49.51%,6047,,Aphelios,49.05%,1955,,Caitlyn,48.88%,6907,,Yasuo,48.80%,4100,,Mel,48.74%,437,,Jinx,48.42%,5312,,Sivir,48.00%,1348,,Samira,47.88%,2072,,Tristana,47.76%,3191,,Ashe,47.64%,4444,,Kaisa,47.27%,5651,,Lucian,47.17%,1908,,Zeri,47.04%,557,,Draven,46.80%,1188,,Twitch,46.52%,1565,,Kalista,45.34%,697,,Yunara,44.81%,1937,,Varus,43.70%,1636,,Corki,42.93%,410,,,,,,,,,
Xayah,adc,99.0%,D,21 / 26,49.7 %,3.8 %,0.6 %,190570,https://dpm.lol/champions/Xayah/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tahm Kench,sup,67.9%,C,28 / 39,50.0 %,3.4 %,3.1 %,173325,https://dpm.lol/champions/TahmKench/build?lane=utility&tier=all&platform=all&timeframe=15.24,False,Veigar,58.17%,777,,Lux,56.90%,478,,Swain,56.02%,1910,,Brand,55.95%,588,,Ziggs,54.45%,1877,,Nilah,53.95%,1733,,Smolder,53.06%,8288,,KogMaw,52.85%,1332,,MissFortune,52.47%,20089,,Jhin,51.40%,14326,,Yasuo,50.79%,1262,,Ashe,50.69%,10325,,Jinx,50.63%,12792,,Mel,50.52%,1063,,Senna,50.28%,1235,,Vayne,49.80%,7658,,Xayah,49.78%,2989,,Aphelios,49.59%,5380,,Twitch,49.53%,3493,,Sivir,49.45%,3025,,Caitlyn,49.42%,14997,,Zeri,49.09%,1599,,Tristana,48.21%,7511,,Samira,48.03%,5596,,Kaisa,47.79%,12350,,Ezreal,47.46%,7055,,Varus,47.27%,3192,,Kalista,47.09%,1667,,Yunara,46.76%,4852,,Corki,46.18%,1087,,Lucian,45.97%,4240,,Draven,45.58%,3249,
Galio,mid,78.9%,D,33 / 47,49.4 %,3.5 %,2.0 %,178265,https://dpm.lol/champions/Galio/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Brand,54.50%,545,,Lux,52.83%,547,,Nilah,52.63%,1484,,Swain,52.61%,998,,Ziggs,52.42%,1778,,MissFortune,51.76%,19743,,KogMaw,51.34%,1344,,Sivir,51.13%,3675,,Vayne,50.93%,7348,,Yasuo,50.65%,1159,,Veigar,50.50%,604,,Jinx,50.26%,11469,,Smolder,50.20%,8684,,Aphelios,49.99%,5901,,Samira,49.87%,4634,,Ashe,49.60%,10768,,Tristana,49.50%,6772,,Kaisa,49.24%,13959,,Xayah,49.13%,3393,,Kalista,49.02%,1171,,Draven,48.62%,3406,,Twitch,48.41%,3433,,Mel,48.21%,948,,Lucian,47.70%,6942,,Caitlyn,47.53%,15147,,Corki,47.41%,1198,,Yunara,47.11%,6035,,Ezreal,47.06%,9616,,Zeri,46.92%,2257,,Varus,45.20%,3458,,,,,,,,,
