champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_adc_1_name,synergy_adc_1_winrate,synergy_adc_1_games,synergy_adc_1_lane_quality,synergy_adc_2_name,synergy_adc_2_winrate,synergy_adc_2_games,synergy_adc_2_lane_quality,synergy_adc_3_name,synergy_adc_3_winrate,synergy_adc_3_games,synergy_adc_3_lane_quality,synergy_adc_4_name,synergy_adc_4_winrate,synergy_adc_4_games,synergy_adc_4_lane_quality,synergy_adc_5_name,synergy_adc_5_winrate,synergy_adc_5_games,synergy_adc_5_lane_quality,synergy_adc_6_name,synergy_adc_6_winrate,synergy_adc_6_games,synergy_adc_6_lane_quality,synergy_adc_7_name,synergy_adc_7_winrate,synergy_adc_7_games,synergy_adc_7_lane_quality,synergy_adc_8_name,synergy_adc_8_winrate,synergy_adc_8_games,synergy_adc_8_lane_quality,synergy_adc_9_name,synergy_adc_9_winrate,synergy_adc_9_games,synergy_adc_9_lane_quality,synergy_adc_10_name,synergy_adc_10_winrate,synergy_adc_10_games,synergy_adc_10_lane_quality,synergy_adc_11_name,synergy_adc_11_winrate,synergy_adc_11_games,synergy_adc_11_lane_quality,synergy_adc_12_name,synergy_adc_12_winrate,synergy_adc_12_games,synergy_adc_12_lane_quality,synergy_adc_13_name,synergy_adc_13_winrate,synergy_adc_13_games,synergy_adc_13_lane_quality,synergy_adc_14_name,synergy_adc_14_winrate,synergy_adc_14_games,synergy_adc_14_lane_quality,synergy_adc_15_name,synergy_adc_15_winrate,synergy_adc_15_games,synergy_adc_15_lane_quality,synergy_adc_16_name,synergy_adc_16_winrate,synergy_adc_16_games,synergy_adc_16_lane_quality,synergy_adc_17_name,synergy_adc_17_winrate,synergy_adc_17_games,synergy_adc_17_lane_quality,synergy_adc_18_name,synergy_adc_18_winrate,synergy_adc_18_games,synergy_adc_18_lane_quality,synergy_adc_19_name,synergy_adc_19_winrate,synergy_adc_19_games,synergy_adc_19_lane_quality,synergy_adc_20_name,synergy_adc_20_winrate,synergy_adc_20_games,synergy_adc_20_lane_quality,synergy_adc_21_name,synergy_adc_21_winrate,synergy_adc_21_games,synergy_adc_21_lane_quality,synergy_adc_22_name,synergy_adc_22_winrate,synergy_adc_22_games,synergy_adc_22_lane_quality,synergy_adc_23_name,synergy_adc_23_winrate,synergy_adc_23_games,synergy_adc_23_lane_quality,synergy_adc_24_name,synergy_adc_24_winrate,synergy_adc_24_games,synergy_adc_24_lane_quality,synergy_adc_25_name,synergy_adc_25_winrate,synergy_adc_25_games,synergy_adc_25_lane_quality,synergy_adc_26_name,synergy_adc_26_winrate,synergy_adc_26_games,synergy_adc_26_lane_quality,synergy_adc_27_name,synergy_adc_27_winrate,synergy_adc_27_games,synergy_adc_27_lane_quality,synergy_adc_28_name,synergy_adc_28_winrate,synergy_adc_28_games,synergy_adc_28_lane_quality,synergy_adc_29_name,synergy_adc_29_winrate,synergy_adc_29_games,synergy_adc_29_lane_quality,synergy_adc_30_name,synergy_adc_30_winrate,synergy_adc_30_games,synergy_adc_30_lane_quality
Jayce,top,38.2%,D,45 / 50,47.7 %,2.2 %,4.5 %,110187,https://dpm.lol/champions/Jayce/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Swain,54.82%,819,,Brand,51.98%,354,,Nilah,51.25%,882,,MissFortune,50.02%,9895,,Lux,50.00%,328,,Veigar,49.86%,351,,Ziggs,49.34%,1366,,Smolder,48.99%,5287,,Yasuo,48.91%,503,,Xayah,48.59%,2058,,Jhin,48.58%,9316,,Vayne,48.34%,4115,,Jinx,48.17%,6405,,Mel,48.04%,587,,Lucian,48.03%,4920,,Ashe,47.73%,6357,,Zeri,47.36%,1271,,Sivir,47.23%,2386,,Tristana,47.14%,3861,,Kaisa,47.07%,10604,,Draven,46.99%,2043,,KogMaw,46.89%,691,,Aphelios,46.77%,3667,,Caitlyn,46.39%,8601,,Ezreal,46.37%,7606,,Corki,46.18%,877,,Yunara,45.65%,4066,,Kalista,45.25%,864,,Twitch,45.19%,1925,,Varus,44.03%,2396,
Trundle,top,31.9%,D,48 / 50,48.1 %,1.2 %,1.2 %,58311,https://dpm.lol/champions/Trundle/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Brand,55.00%,240,,Ziggs,53.10%,646,,Yasuo,52.91%,344,,Mel,52.85%,369,,Nilah,52.32%,560,,Swain,52.21%,475,,Lux,51.44%,208,,Veigar,51.42%,247,,MissFortune,50.62%,6740,,Vayne,50.44%,2700,,Jinx,50.35%,4008,,Smolder,50.19%,2630,,Zeri,49.92%,597,,Twitch,48.32%,1281,,Sivir,48.28%,1137,,Varus,47.92%,1106,,Tristana,47.84%,2381,,Kaisa,47.54%,3919,,Ashe,47.32%,3502,,KogMaw,47.28%,459,,Corki,47.13%,314,,Draven,46.84%,1172,,Xayah,46.72%,1143,,Caitlyn,46.24%,5539,,Samira,46.12%,1637,,Kalista,45.59%,340,,Ezreal,45.13%,2688,,Aphelios,45.00%,1631,,Lucian,44.99%,1956,,Yunara,44.18%,1582,
Gragas,top,59.4%,D,49 / 50,47.6 %,1.7 %,0.6 %,84680,https://dpm.lol/champions/Gragas/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Nilah,53.34%,733,,Yasuo,51.03%,631,,Aphelios,49.97%,2988,,Sivir,49.62%,1955,,Jinx,49.34%,5314,,MissFortune,49.01%,8607,,KogMaw,48.83%,600,,Tristana,48.54%,3296,,Vayne,48.51%,3861,,Zeri,48.45%,1032,,Samira,48.43%,2236,,Twitch,48.29%,1696,,Veigar,48.25%,228,,Ziggs,47.93%,580,,Smolder,47.90%,3979,,Lucian,47.88%,3753,,Swain,47.79%,429,,Xayah,47.75%,1648,,Jhin,47.16%,6940,,Kaisa,47.14%,6688,,Lux,46.98%,215,,Ashe,46.96%,4776,,Draven,46.68%,2063,,Caitlyn,45.94%,6990,,Ezreal,45.79%,4885,,Corki,45.65%,666,,Varus,45.33%,1542,,Yunara,44.69%,2947,,Kalista,44.20%,595,,Mel,43.79%,322,
Taliyah,mid,72.3%,D,46 / 47,48.0 %,1.2 %,0.2 %,62481,https://dpm.lol/champions/Taliyah/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Brand,60.38%,159,,Swain,55.81%,344,,Vayne,51.67%,2448,,Mel,51.61%,248,,Nilah,50.60%,583,,Tristana,50.35%,2399,,Xayah,50.24%,1258,,MissFortune,50.02%,6268,,Aphelios,49.93%,2271,,Zeri,49.43%,795,,Lucian,49.19%,2714,,Jhin,48.79%,5333,,Jinx,48.60%,3685,,Sivir,48.45%,1484,,Smolder,47.64%,2947,,Samira,47.21%,1561,,Ashe,47.13%,3758,,Yasuo,46.91%,356,,Kaisa,46.90%,5211,,Ezreal,46.70%,3850,,Twitch,46.66%,1226,,KogMaw,46.57%,466,,Draven,46.55%,1317,,Lux,46.37%,179,,Yunara,46.07%,2433,,Ziggs,45.92%,453,,Corki,45.51%,534,,Caitlyn,45.20%,4801,,Varus,43.75%,1232,,Kalista,39.70%,461,
Pantheon,jun,20.4%,D,47 / 50,47.2 %,1.7 %,3.1 %,85489,https://dpm.lol/champions/Pantheon/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Lux,51.95%,308,,Swain,51.48%,610,,Brand,50.55%,275,,MissFortune,50.07%,9125,,Nilah,49.69%,650,,Ziggs,49.67%,1059,,Yasuo,49.64%,413,,KogMaw,49.26%,609,,Smolder,49.08%,3922,,Vayne,48.40%,3605,,Veigar,48.32%,327,,Tristana,48.14%,3197,,Jhin,48.02%,7164,,Zeri,47.97%,936,,Sivir,47.86%,1824,,Samira,47.64%,2267,,Lucian,47.12%,3230,,Caitlyn,46.73%,7517,,Ashe,46.60%,5197,,Kaisa,46.53%,6849,,Aphelios,46.32%,2649,,Corki,45.77%,544,,Draven,45.09%,1528,,Yunara,44.77%,2812,,Ezreal,44.76%,4899,,Varus,44.69%,1761,,Xayah,43.80%,1557,,Twitch,43.76%,1675,,Kalista,42.70%,541,,Mel,42.54%,536,
