champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_adc_1_name,synergy_adc_1_winrate,synergy_adc_1_games,synergy_adc_1_lane_quality,synergy_adc_2_name,synergy_adc_2_winrate,synergy_adc_2_games,synergy_adc_2_lane_quality,synergy_adc_3_name,synergy_adc_3_winrate,synergy_adc_3_games,synergy_adc_3_lane_quality,synergy_adc_4_name,synergy_adc_4_winrate,synergy_adc_4_games,synergy_adc_4_lane_quality,synergy_adc_5_name,synergy_adc_5_winrate,synergy_adc_5_games,synergy_adc_5_lane_quality,synergy_adc_6_name,synergy_adc_6_winrate,synergy_adc_6_games,synergy_adc_6_lane_quality,synergy_adc_7_name,synergy_adc_7_winrate,synergy_adc_7_games,synergy_adc_7_lane_quality,synergy_adc_8_name,synergy_adc_8_winrate,synergy_adc_8_games,synergy_adc_8_lane_quality,synergy_adc_9_name,synergy_adc_9_winrate,synergy_adc_9_games,synergy_adc_9_lane_quality,synergy_adc_10_name,synergy_adc_10_winrate,synergy_adc_10_games,synergy_adc_10_lane_quality,synergy_adc_11_name,synergy_adc_11_winrate,synergy_adc_11_games,synergy_adc_11_lane_quality,synergy_adc_12_name,synergy_adc_12_winrate,synergy_adc_12_games,synergy_adc_12_lane_quality,synergy_adc_13_name,synergy_adc_13_winrate,synergy_adc_13_games,synergy_adc_13_lane_quality,synergy_adc_14_name,synergy_adc_14_winrate,synergy_adc_14_games,synergy_adc_14_lane_quality,synergy_adc_15_name,synergy_adc_15_winrate,synergy_adc_15_games,synergy_adc_15_lane_quality,synergy_adc_16_name,synergy_adc_16_winrate,synergy_adc_16_games,synergy_adc_16_lane_quality,synergy_adc_17_name,synergy_adc_17_winrate,synergy_adc_17_games,synergy_adc_17_lane_quality,synergy_adc_18_name,synergy_adc_18_winrate,synergy_adc_18_games,synergy_adc_18_lane_quality,synergy_adc_19_name,synergy_adc_19_winrate,synergy_adc_19_games,synergy_adc_19_lane_quality,synergy_adc_20_name,synergy_adc_20_winrate,synergy_adc_20_games,synergy_adc_20_lane_quality,synergy_adc_21_name,synergy_adc_21_winrate,synergy_adc_21_games,synergy_adc_21_lane_quality,synergy_adc_22_name,synergy_adc_22_winrate,synergy_adc_22_games,synergy_adc_22_lane_quality,synergy_adc_23_name,synergy_adc_23_winrate,synergy_adc_23_games,synergy_adc_23_lane_quality,synergy_adc_24_name,synergy_adc_24_winrate,synergy_adc_24_games,synergy_adc_24_lane_quality,synergy_adc_25_name,synergy_adc_25_winrate,synergy_adc_25_games,synergy_adc_25_lane_quality,synergy_adc_26_name,synergy_adc_26_winrate,synergy_adc_26_games,synergy_adc_26_lane_quality,synergy_adc_27_name,synergy_adc_27_winrate,synergy_adc_27_games,synergy_adc_27_lane_quality,synergy_adc_28_name,synergy_adc_28_winrate,synergy_adc_28_games,synergy_adc_28_lane_quality,synergy_adc_29_name,synergy_adc_29_winrate,synergy_adc_29_games,synergy_adc_29_lane_quality,synergy_adc_30_name,synergy_adc_30_winrate,synergy_adc_30_games,synergy_adc_30_lane_quality
Zed,jun,33.5%,D,29 / 50,48.3 %,3.8 %,22.6 %,190212,https://dpm.lol/champions/Zed/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Brand,53.14%,574,,Veigar,51.31%,803,,Swain,50.74%,1352,,Ziggs,50.59%,2273,,Nilah,50.40%,1613,,Smolder,50.25%,8715,,KogMaw,50.03%,1441,,Lux,50.00%,696,,Vayne,49.62%,8326,,Xayah,49.35%,3716,,MissFortune,49.33%,17843,,Yasuo,49.12%,971,,Jhin,48.85%,15783,,Ashe,48.82%,10079,,Jinx,48.67%,12109,,Sivir,48.51%,3950,,Corki,48.37%,1321,,Mel,48.17%,1063,,Samira,48.08%,5143,,Twitch,48.07%,3867,,Aphelios,47.93%,6069,,Tristana,47.65%,6810,,Caitlyn,47.61%,16747,,Draven,47.45%,4055,,Ezreal,47.41%,11132,,Kaisa,47.37%,16465,,Yunara,46.78%,6018,,Lucian,46.67%,8218,,Kalista,45.14%,1369,,Varus,43.96%,3653,
Mel,adc,8.9%,-,-/-,48.6 %,1.1 %,48.9 %,57543,https://dpm.lol/champions/Mel/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ziggs,mid,31.4%,D,32 / 47,50.3 %,1.1 %,1.0 %,55950,https://dpm.lol/champions/Ziggs/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Brand,57.54%,179,,Vayne,54.78%,2534,,Yasuo,54.23%,343,,Swain,54.18%,323,,Samira,52.91%,1582,,Tristana,52.67%,2493,,Nilah,51.99%,477,,MissFortune,51.68%,6515,,Lux,51.68%,149,,Jhin,51.22%,4793,,Xayah,50.94%,1011,,KogMaw,50.58%,429,,Ashe,50.39%,3338,,Smolder,50.18%,2714,,Jinx,50.13%,3894,,Caitlyn,49.67%,5230,,Kaisa,49.66%,3963,,Aphelios,49.16%,1605,,Sivir,49.12%,1142,,Twitch,49.01%,1167,,Lucian,48.98%,1903,,Draven,48.78%,1146,,Ezreal,48.38%,2863,,Veigar,47.90%,167,,Mel,47.81%,274,,Varus,47.80%,977,,Zeri,46.96%,626,,Kalista,46.89%,354,,Yunara,45.55%,1675,,Corki,44.92%,374,
Ivern,jun,76.3%,D,35 / 50,50.1 %,1.0 %,0.4 %,52673,https://dpm.lol/champions/Ivern/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Nilah,57.52%,572,,Brand,54.89%,184,,Samira,53.57%,1514,,Swain,53.32%,392,,Vayne,52.60%,2654,,Jinx,52.49%,3728,,Ziggs,52.43%,412,,Xayah,51.84%,1030,,Lux,51.53%,163,,MissFortune,51.36%,5232,,Aphelios,51.12%,1823,,Tristana,50.57%,2195,,Zeri,50.46%,648,,Kaisa,50.17%,3813,,Ashe,50.12%,2927,,Yasuo,49.37%,399,,Caitlyn,49.17%,4476,,Sivir,49.15%,1054,,Lucian,49.09%,1986,,Draven,49.02%,1281,,Mel,48.93%,233,,Yunara,48.75%,1793,,KogMaw,48.58%,494,,Jhin,48.58%,4020,,Smolder,48.38%,2565,,Kalista,48.19%,359,,Ezreal,47.62%,2272,,Veigar,46.07%,178,,Corki,45.18%,425,,Varus,45.06%,850,
Renata,sup,98.8%,D,32 / 39,50.3 %,1.1 %,0.2 %,53236,https://dpm.lol/champions/Renata/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Swain,58.02%,293,,KogMaw,55.99%,543,,Nilah,54.14%,532,,Vayne,52.29%,2708,,MissFortune,52.24%,5390,,Jinx,51.94%,3910,,Samira,51.93%,1552,,Xayah,51.84%,926,,Smolder,51.73%,2484,,Kaisa,51.01%,3999,,Aphelios,50.89%,2081,,Jhin,50.35%,3458,,Tristana,50.13%,1999,,Twitch,50.04%,1161,,Sivir,49.92%,1222,,Ashe,49.89%,3233,,Mel,49.32%,219,,Lucian,49.15%,1288,,Kalista,49.09%,2351,,Yasuo,48.95%,190,,Yunara,48.52%,1993,,Zeri,48.25%,715,,Ezreal,48.22%,2076,,Caitlyn,47.57%,3994,,Corki,46.79%,374,,Varus,46.73%,1346,,Draven,46.70%,1424,,Ziggs,46.47%,368,,,,,,,,,
