champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_adc_1_name,synergy_adc_1_winrate,synergy_adc_1_games,synergy_adc_1_lane_quality,synergy_adc_2_name,synergy_adc_2_winrate,synergy_adc_2_games,synergy_adc_2_lane_quality,synergy_adc_3_name,synergy_adc_3_winrate,synergy_adc_3_games,synergy_adc_3_lane_quality,synergy_adc_4_name,synergy_adc_4_winrate,synergy_adc_4_games,synergy_adc_4_lane_quality,synergy_adc_5_name,synergy_adc_5_winrate,synergy_adc_5_games,synergy_adc_5_lane_quality,synergy_adc_6_name,synergy_adc_6_winrate,synergy_adc_6_games,synergy_adc_6_lane_quality,synergy_adc_7_name,synergy_adc_7_winrate,synergy_adc_7_games,synergy_adc_7_lane_quality,synergy_adc_8_name,synergy_adc_8_winrate,synergy_adc_8_games,synergy_adc_8_lane_quality,synergy_adc_9_name,synergy_adc_9_winrate,synergy_adc_9_games,synergy_adc_9_lane_quality,synergy_adc_10_name,synergy_adc_10_winrate,synergy_adc_10_games,synergy_adc_10_lane_quality,synergy_adc_11_name,synergy_adc_11_winrate,synergy_adc_11_games,synergy_adc_11_lane_quality,synergy_adc_12_name,synergy_adc_12_winrate,synergy_adc_12_games,synergy_adc_12_lane_quality,synergy_adc_13_name,synergy_adc_13_winrate,synergy_adc_13_games,synergy_adc_13_lane_quality,synergy_adc_14_name,synergy_adc_14_winrate,synergy_adc_14_games,synergy_adc_14_lane_quality,synergy_adc_15_name,synergy_adc_15_winrate,synergy_adc_15_games,synergy_adc_15_lane_quality,synergy_adc_16_name,synergy_adc_16_winrate,synergy_adc_16_games,synergy_adc_16_lane_quality,synergy_adc_17_name,synergy_adc_17_winrate,synergy_adc_17_games,synergy_adc_17_lane_quality,synergy_adc_18_name,synergy_adc_18_winrate,synergy_adc_18_games,synergy_adc_18_lane_quality,synergy_adc_19_name,synergy_adc_19_winrate,synergy_adc_19_games,synergy_adc_19_lane_quality,synergy_adc_20_name,synergy_adc_20_winrate,synergy_adc_20_games,synergy_adc_20_lane_quality,synergy_adc_21_name,synergy_adc_21_winrate,synergy_adc_21_games,synergy_adc_21_lane_quality,synergy_adc_22_name,synergy_adc_22_winrate,synergy_adc_22_games,synergy_adc_22_lane_quality,synergy_adc_23_name,synergy_adc_23_winrate,synergy_adc_23_games,synergy_adc_23_lane_quality,synergy_adc_24_name,synergy_adc_24_winrate,synergy_adc_24_games,synergy_adc_24_lane_quality,synergy_adc_25_name,synergy_adc_25_winrate,synergy_adc_25_games,synergy_adc_25_lane_quality,synergy_adc_26_name,synergy_adc_26_winrate,synergy_adc_26_games,synergy_adc_26_lane_quality,synergy_adc_27_name,synergy_adc_27_winrate,synergy_adc_27_games,synergy_adc_27_lane_quality,synergy_adc_28_name,synergy_adc_28_winrate,synergy_adc_28_games,synergy_adc_28_lane_quality,synergy_adc_29_name,synergy_adc_29_winrate,synergy_adc_29_games,synergy_adc_29_lane_quality,synergy_adc_30_name,synergy_adc_30_winrate,synergy_adc_30_games,synergy_adc_30_lane_quality
Xin Zhao,jun,88.2%,C,25 / 50,50.2 %,3.4 %,1.1 %,170031,https://dpm.lol/champions/XinZhao/build?lane=jungle&tier=all&platform=all&timeframe=15.24,False,Veigar,55.91%,592,,Brand,54.44%,540,,Swain,53.05%,1163,,Ziggs,52.93%,1980,,Vayne,52.59%,6199,,MissFortune,52.56%,17545,,KogMaw,51.97%,1216,,Nilah,51.69%,1273,,Jinx,51.47%,10175,,Sivir,51.17%,3797,,Aphelios,51.09%,5721,,Jhin,51.02%,14030,,Ashe,50.71%,10777,,Smolder,50.56%,7237,,Samira,50.00%,4098,,Xayah,49.76%,3105,,Tristana,49.58%,6238,,Zeri,49.56%,2046,,Yasuo,49.55%,779,,Kaisa,49.41%,14541,,Ezreal,49.28%,10982,,Lucian,49.22%,7371,,Caitlyn,48.85%,13672,,Lux,48.73%,511,,Yunara,47.85%,6590,,Draven,47.58%,3064,,Mel,47.35%,963,,Kalista,46.46%,1173,,Varus,46.08%,3665,,Corki,45.44%,1162,
Yasuo,top,21.9%,D,32 / 50,48.5 %,3.2 %,19.4 %,162215,https://dpm.lol/champions/Yasuo/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Brand,57.02%,570,,KogMaw,54.38%,1232,,Swain,54.30%,1221,,Ziggs,52.67%,2096,,Lux,52.12%,637,,Nilah,51.02%,1427,,Veigar,50.36%,685,,Vayne,50.27%,7056,,MissFortune,49.90%,16816,,Samira,49.53%,4605,,Smolder,49.40%,7409,,Jhin,48.99%,13318,,Jinx,48.84%,10372,,Tristana,48.51%,6415,,Aphelios,48.26%,5072,,Kaisa,48.17%,12950,,Ashe,48.16%,9343,,Twitch,48.03%,3306,,Xayah,47.78%,3079,,Caitlyn,47.73%,14023,,Sivir,47.68%,3270,,Mel,47.67%,988,,Draven,47.47%,3379,,Zeri,47.29%,1734,,Ezreal,46.70%,8882,,Lucian,46.61%,6303,,Kalista,46.01%,1191,,Yunara,45.69%,4914,,Corki,45.63%,1063,,Varus,44.44%,3058,
Yone,mid,56.6%,D,29 / 47,48.6 %,6.5 %,5.6 %,329360,https://dpm.lol/champions/Yone/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Brand,54.63%,1543,,Swain,53.79%,3140,,Veigar,53.74%,2008,,Lux,53.14%,1752,,Ziggs,51.85%,6143,,Nilah,51.13%,2738,,KogMaw,50.69%,2395,,Smolder,50.67%,14007,,MissFortune,50.65%,35711,,Vayne,49.68%,12957,,Ashe,49.30%,19265,,Jinx,49.14%,20873,,Mel,48.96%,2933,,Jhin,48.83%,26632,,Samira,48.68%,8632,,Yasuo,48.22%,2356,,Zeri,48.01%,3343,,Xayah,47.62%,5825,,Caitlyn,47.61%,28941,,Ezreal,47.48%,17654,,Sivir,47.31%,6106,,Aphelios,47.29%,9503,,Kaisa,47.06%,25951,,Tristana,46.52%,12321,,Varus,46.31%,6804,,Lucian,46.27%,10961,,Kalista,45.97%,1997,,Draven,45.57%,5750,,Yunara,45.52%,9670,,Corki,44.93%,1805,
Zaahen,jun,22.4%,D,41 / 50,47.6 %,1.9 %,23.5 %,95543,https://dpm.lol/champions/Zaahen/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Brand,54.68%,342,,Lux,54.52%,409,,Ziggs,51.97%,1116,,Yasuo,51.91%,551,,Swain,51.48%,744,,Veigar,50.85%,413,,KogMaw,50.76%,853,,Nilah,50.59%,854,,Smolder,50.33%,4488,,MissFortune,49.46%,10135,,Jinx,49.38%,6304,,Ashe,48.96%,5588,,Vayne,48.56%,4452,,Sivir,48.30%,1884,,Aphelios,47.90%,2827,,Caitlyn,47.22%,8575,,Twitch,47.01%,2189,,Kaisa,46.81%,6744,,Lucian,46.63%,3311,,Ezreal,46.53%,4614,,Samira,46.36%,2636,,Jhin,46.16%,7926,,Draven,45.97%,1949,,Tristana,45.73%,3783,,Xayah,45.47%,1856,,Zeri,44.89%,1027,,Corki,44.08%,617,,Varus,43.37%,1826,,Yunara,42.66%,2867,,Kalista,41.57%,611,
Elise,sup,37.1%,D,30 / 39,50.3 %,1.1 %,1.6 %,55136,https://dpm.lol/champions/Elise/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Swain,53.94%,432,,MissFortune,53.03%,5557,,Jinx,52.86%,2571,,Jhin,52.44%,5425,,Ziggs,52.18%,550,,Smolder,51.66%,2348,,Tristana,50.88%,2600,,Caitlyn,50.79%,4668,,Draven,50.56%,1513,,Aphelios,50.23%,1766,,Sivir,50.21%,1207,,Xayah,50.17%,903,,Nilah,50.00%,426,,Lux,50.00%,182,,Corki,49.70%,670,,Ashe,49.68%,2804,,Yunara,49.59%,1968,,Lucian,49.43%,2294,,Brand,49.40%,168,,Vayne,49.27%,1780,,Twitch,49.07%,915,,Ezreal,49.05%,3374,,Samira,48.91%,1237,,Kaisa,47.97%,5207,,Kalista,47.18%,390,,KogMaw,46.99%,249,,Yasuo,46.73%,214,,Varus,46.51%,1247,,Zeri,45.86%,495,,Mel,43.42%,281,
