champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_adc_1_name,synergy_adc_1_winrate,synergy_adc_1_games,synergy_adc_1_lane_quality,synergy_adc_2_name,synergy_adc_2_winrate,synergy_adc_2_games,synergy_adc_2_lane_quality,synergy_adc_3_name,synergy_adc_3_winrate,synergy_adc_3_games,synergy_adc_3_lane_quality,synergy_adc_4_name,synergy_adc_4_winrate,synergy_adc_4_games,synergy_adc_4_lane_quality,synergy_adc_5_name,synergy_adc_5_winrate,synergy_adc_5_games,synergy_adc_5_lane_quality,synergy_adc_6_name,synergy_adc_6_winrate,synergy_adc_6_games,synergy_adc_6_lane_quality,synergy_adc_7_name,synergy_adc_7_winrate,synergy_adc_7_games,synergy_adc_7_lane_quality,synergy_adc_8_name,synergy_adc_8_winrate,synergy_adc_8_games,synergy_adc_8_lane_quality,synergy_adc_9_name,synergy_adc_9_winrate,synergy_adc_9_games,synergy_adc_9_lane_quality,synergy_adc_10_name,synergy_adc_10_winrate,synergy_adc_10_games,synergy_adc_10_lane_quality,synergy_adc_11_name,synergy_adc_11_winrate,synergy_adc_11_games,synergy_adc_11_lane_quality,synergy_adc_12_name,synergy_adc_12_winrate,synergy_adc_12_games,synergy_adc_12_lane_quality,synergy_adc_13_name,synergy_adc_13_winrate,synergy_adc_13_games,synergy_adc_13_lane_quality,synergy_adc_14_name,synergy_adc_14_winrate,synergy_adc_14_games,synergy_adc_14_lane_quality,synergy_adc_15_name,synergy_adc_15_winrate,synergy_adc_15_games,synergy_adc_15_lane_quality,synergy_adc_16_name,synergy_adc_16_winrate,synergy_adc_16_games,synergy_adc_16_lane_quality,synergy_adc_17_name,synergy_adc_17_winrate,synergy_adc_17_games,synergy_adc_17_lane_quality,synergy_adc_18_name,synergy_adc_18_winrate,synergy_adc_18_games,synergy_adc_18_lane_quality,synergy_adc_19_name,synergy_adc_19_winrate,synergy_adc_19_games,synergy_adc_19_lane_quality,synergy_adc_20_name,synergy_adc_20_winrate,synergy_adc_20_games,synergy_adc_20_lane_quality,synergy_adc_21_name,synergy_adc_21_winrate,synergy_adc_21_games,synergy_adc_21_lane_quality,synergy_adc_22_name,synergy_adc_22_winrate,synergy_adc_22_games,synergy_adc_22_lane_quality,synergy_adc_23_name,synergy_adc_23_winrate,synergy_adc_23_games,synergy_adc_23_lane_quality,synergy_adc_24_name,synergy_adc_24_winrate,synergy_adc_24_games,synergy_adc_24_lane_quality,synergy_adc_25_name,synergy_adc_25_winrate,synergy_adc_25_games,synergy_adc_25_lane_quality,synergy_adc_26_name,synergy_adc_26_winrate,synergy_adc_26_games,synergy_adc_26_lane_quality,synergy_adc_27_name,synergy_adc_27_winrate,synergy_adc_27_games,synergy_adc_27_lane_quality,synergy_adc_28_name,synergy_adc_28_winrate,synergy_adc_28_games,synergy_adc_28_lane_quality,synergy_adc_29_name,synergy_adc_29_winrate,synergy_adc_29_games,synergy_adc_29_lane_quality,synergy_adc_30_name,synergy_adc_30_winrate,synergy_adc_30_games,synergy_adc_30_lane_quality,synergy_adc_31_name,synergy_adc_31_winrate,synergy_adc_31_games,synergy_adc_31_lane_quality,synergy_adc_32_name,synergy_adc_32_winrate,synergy_adc_32_games,synergy_adc_32_lane_quality
Jayce,jun,50.7%,C,21 / 50,50.1 %,2.9 %,4.5 %,146332,https://dpm.lol/champions/Jayce/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Veigar,56.04%,364,,Swain,55.23%,1137,,Yasuo,54.59%,577,,Brand,52.66%,414,,Nilah,52.13%,890,,KogMaw,51.99%,904,,Ziggs,51.55%,2029,,Jhin,51.54%,12278,,Vayne,51.20%,4357,,Samira,51.13%,3006,,MissFortune,50.94%,12216,,Ashe,50.84%,8963,,Kaisa,50.48%,15058,,Xayah,50.45%,2773,,Smolder,50.32%,5926,,Lucian,50.32%,7906,,Jinx,50.29%,7371,,Tristana,49.88%,4952,,Twitch,49.68%,2043,,Zeri,49.45%,2093,,Sivir,49.17%,3748,,Caitlyn,48.81%,9543,,Draven,48.80%,2592,,Kalista,48.76%,1126,,Ezreal,48.75%,12315,,Aphelios,48.72%,5548,,Varus,48.62%,3653,,Yunara,48.05%,6572,,Mel,47.89%,687,,Corki,46.63%,1216,,,,,,,,,
Quinn,top,74.8%,D,34 / 50,50.0 %,2.0 %,2.5 %,101080,https://dpm.lol/champions/Quinn/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Swain,57.47%,924,,Lux,55.67%,476,,Brand,54.13%,436,,KogMaw,54.12%,765,,Ziggs,53.84%,1289,,Veigar,53.01%,549,,Nilah,52.48%,928,,Smolder,52.20%,4563,,MissFortune,51.67%,11093,,Jinx,51.18%,6606,,Sivir,50.70%,1868,,Vayne,50.68%,4643,,Aphelios,50.29%,2939,,Zeri,50.28%,1066,,Mel,50.27%,734,,Samira,49.73%,2819,,Kaisa,49.47%,7324,,Tristana,49.27%,4035,,Draven,49.20%,1996,,Ashe,49.18%,5722,,Lucian,48.76%,3478,,Caitlyn,48.75%,9166,,Xayah,48.68%,1781,,Varus,48.44%,1792,,Ezreal,48.36%,4859,,Yunara,47.79%,3076,,Twitch,47.72%,2217,,Yasuo,47.69%,650,,Corki,44.90%,677,,Kalista,44.79%,605,,,,,,,,,
Cassiopeia,mid,68.4%,D,36 / 47,49.7 %,1.4 %,1.3 %,68510,https://dpm.lol/champions/Cassiopeia/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Sivir,53.73%,1355,,Mel,53.03%,330,,Nilah,52.89%,605,,Swain,52.88%,416,,MissFortune,52.17%,7652,,Smolder,51.86%,3230,,Vayne,51.37%,3130,,Aphelios,51.29%,2131,,Jinx,51.24%,4565,,Jhin,50.99%,5562,,KogMaw,50.59%,508,,Veigar,50.50%,200,,Ziggs,50.50%,501,,Tristana,50.47%,2899,,Twitch,50.24%,1433,,Draven,49.50%,1505,,Lux,49.11%,224,,Xayah,49.11%,1287,,Samira,48.85%,1914,,Yasuo,48.75%,441,,Ashe,48.55%,3903,,Caitlyn,48.41%,6081,,Ezreal,48.10%,3424,,Lucian,47.92%,2842,,Yunara,47.41%,2223,,Kaisa,47.21%,5077,,Corki,44.96%,456,,Brand,44.79%,192,,Varus,44.73%,1272,,Kalista,42.79%,451,,,,,,,,,
Zac,jun,74.9%,D,33 / 50,49.9 %,2.5 %,1.1 %,127966,https://dpm.lol/champions/Zac/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Swain,55.28%,843,,KogMaw,54.70%,925,,Vayne,54.15%,5969,,Nilah,52.90%,1172,,Smolder,51.42%,6246,,MissFortune,51.28%,13596,,Kaisa,51.21%,9838,,Kalista,51.19%,797,,Sivir,51.11%,2669,,Brand,51.01%,396,,Samira,50.60%,3652,,Jinx,50.59%,8111,,Yasuo,50.29%,1026,,Lucian,50.07%,5111,,Veigar,49.87%,395,,Aphelios,49.70%,4016,,Twitch,49.46%,2685,,Tristana,49.41%,4892,,Ziggs,49.34%,1137,,Zeri,49.25%,1608,,Caitlyn,49.20%,10784,,Xayah,48.73%,2450,,Ashe,48.62%,7512,,Draven,48.51%,2746,,Yunara,48.32%,4102,,Ezreal,47.05%,6678,,Mel,45.19%,655,,Varus,43.72%,2406,,Corki,43.41%,910,,Lux,42.28%,369,,,,,,,,,
Nunu,jun,90.8%,D,32 / 50,50.1 %,2.7 %,0.6 %,135081,https://dpm.lol/champions/Nunu/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,KogMaw,56.24%,1129,,Veigar,55.97%,486,,Swain,55.93%,894,,Nilah,54.15%,1361,,Yasuo,52.99%,1019,,Smolder,52.53%,6274,,MissFortune,52.23%,15268,,Samira,52.21%,4135,,Vayne,52.14%,6321,,Jinx,51.65%,8884,,Aphelios,50.77%,4278,,Sivir,50.59%,2700,,Senna,50.44%,341,,Xayah,50.33%,2559,,Jhin,50.01%,11154,,Ashe,49.85%,7725,,Zeri,49.34%,1587,,Tristana,49.27%,5697,,Kaisa,49.23%,9068,,Lucian,48.68%,4745,,Caitlyn,48.54%,12096,,Corki,48.48%,953,,Mel,48.28%,725,,Draven,48.08%,3180,,Twitch,48.06%,2971,,Yunara,47.58%,3899,,Brand,47.51%,461,,Ezreal,47.21%,6297,,Kalista,47.18%,833,,Ziggs,46.91%,1115,,Varus,46.48%,2384,,Lux,45.32%,459,
