champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_adc_1_name,synergy_adc_1_winrate,synergy_adc_1_games,synergy_adc_1_lane_quality,synergy_adc_2_name,synergy_adc_2_winrate,synergy_adc_2_games,synergy_adc_2_lane_quality,synergy_adc_3_name,synergy_adc_3_winrate,synergy_adc_3_games,synergy_adc_3_lane_quality,synergy_adc_4_name,synergy_adc_4_winrate,synergy_adc_4_games,synergy_adc_4_lane_quality,synergy_adc_5_name,synergy_adc_5_winrate,synergy_adc_5_games,synergy_adc_5_lane_quality,synergy_adc_6_name,synergy_adc_6_winrate,synergy_adc_6_games,synergy_adc_6_lane_quality,synergy_adc_7_name,synergy_adc_7_winrate,synergy_adc_7_games,synergy_adc_7_lane_quality,synergy_adc_8_name,synergy_adc_8_winrate,synergy_adc_8_games,synergy_adc_8_lane_quality,synergy_adc_9_name,synergy_adc_9_winrate,synergy_adc_9_games,synergy_adc_9_lane_quality,synergy_adc_10_name,synergy_adc_10_winrate,synergy_adc_10_games,synergy_adc_10_lane_quality,synergy_adc_11_name,synergy_adc_11_winrate,synergy_adc_11_games,synergy_adc_11_lane_quality,synergy_adc_12_name,synergy_adc_12_winrate,synergy_adc_12_games,synergy_adc_12_lane_quality,synergy_adc_13_name,synergy_adc_13_winrate,synergy_adc_13_games,synergy_adc_13_lane_quality,synergy_adc_14_name,synergy_adc_14_winrate,synergy_adc_14_games,synergy_adc_14_lane_quality,synergy_adc_15_name,synergy_adc_15_winrate,synergy_adc_15_games,synergy_adc_15_lane_quality,synergy_adc_16_name,synergy_adc_16_winrate,synergy_adc_16_games,synergy_adc_16_lane_quality,synergy_adc_17_name,synergy_adc_17_winrate,synergy_adc_17_games,synergy_adc_17_lane_quality,synergy_adc_18_name,synergy_adc_18_winrate,synergy_adc_18_games,synergy_adc_18_lane_quality,synergy_adc_19_name,synergy_adc_19_winrate,synergy_adc_19_games,synergy_adc_19_lane_quality,synergy_adc_20_name,synergy_adc_20_winrate,synergy_adc_20_games,synergy_adc_20_lane_quality,synergy_adc_21_name,synergy_adc_21_winrate,synergy_adc_21_games,synergy_adc_21_lane_quality,synergy_adc_22_name,synergy_adc_22_winrate,synergy_adc_22_games,synergy_adc_22_lane_quality,synergy_adc_23_name,synergy_adc_23_winrate,synergy_adc_23_games,synergy_adc_23_lane_quality,synergy_adc_24_name,synergy_adc_24_winrate,synergy_adc_24_games,synergy_adc_24_lane_quality,synergy_adc_25_name,synergy_adc_25_winrate,synergy_adc_25_games,synergy_adc_25_lane_quality,synergy_adc_26_name,synergy_adc_26_winrate,synergy_adc_26_games,synergy_adc_26_lane_quality,synergy_adc_27_name,synergy_adc_27_winrate,synergy_adc_27_games,synergy_adc_27_lane_quality,synergy_adc_28_name,synergy_adc_28_winrate,synergy_adc_28_games,synergy_adc_28_lane_quality,synergy_adc_29_name,synergy_adc_29_winrate,synergy_adc_29_games,synergy_adc_29_lane_quality,synergy_adc_30_name,synergy_adc_30_winrate,synergy_adc_30_games,synergy_adc_30_lane_quality
Diana,jun,59.9%,A,8 / 52,51.1 %,7.2 %,8.9 %,1737516,https://dpm.lol/champions/Diana/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Swain,55.36%,9013,,Nilah,53.81%,16117,,Yasuo,53.58%,14939,,MissFortune,53.43%,207176,,Vayne,52.85%,80946,,KogMaw,52.78%,13873,,Smolder,52.26%,84388,,Jinx,52.09%,118789,,Veigar,51.85%,4714,,Samira,51.65%,51189,,Sivir,51.63%,36858,,Ziggs,51.42%,12391,,Jhin,51.29%,140492,,Xayah,51.04%,34809,,Ashe,50.85%,101237,,Tristana,50.54%,69913,,Caitlyn,50.52%,155651,,Twitch,50.45%,38147,,Lucian,50.35%,64934,,Draven,50.08%,38861,,Zeri,49.97%,23576,,Kaisa,49.84%,122591,,Ezreal,48.91%,79905,,Corki,48.45%,10185,,Yunara,48.45%,53812,,Kalista,47.97%,11459,,Mel,47.92%,8487,,Varus,46.86%,31140,,,,,,,,,
Ashe,adc,88.8%,A,8 / 26,50.1 %,11.8 %,5.8 %,2834915,https://dpm.lol/champions/Ashe/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morgana,mid,19.3%,A,4 / 47,52.1 %,2.1 %,27.0 %,500614,https://dpm.lol/champions/Morgana/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Swain,55.64%,2660,,Lux,55.22%,1293,,Nilah,55.13%,4395,,Veigar,55.11%,1468,,MissFortune,54.38%,60123,,Vayne,54.09%,22676,,Yasuo,53.88%,2782,,KogMaw,53.81%,4172,,Jinx,53.43%,35124,,Smolder,53.43%,25437,,Senna,52.93%,1213,,Samira,52.65%,13096,,Jhin,52.55%,40535,,Ashe,52.39%,30894,,Tristana,52.31%,20267,,Sivir,52.06%,10654,,Twitch,52.03%,10871,,Caitlyn,51.67%,45787,,Zeri,51.50%,6956,,Draven,51.35%,9929,,Xayah,51.34%,9523,,Ziggs,51.24%,4151,,Kaisa,50.88%,34584,,Lucian,50.26%,17486,,Corki,49.66%,2821,,Ezreal,49.11%,23810,,Yunara,49.07%,15597,,Kalista,49.07%,3265,,Mel,48.93%,2675,,Varus,48.56%,9682,
Swain,mid,19.8%,A,5 / 47,53.0 %,2.0 %,6.0 %,469356,https://dpm.lol/champions/Swain/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Nilah,56.91%,4252,,Brand,55.59%,1171,,Vayne,55.40%,21988,,Lux,55.32%,1401,,MissFortune,55.22%,55678,,KogMaw,54.13%,3942,,Xayah,54.07%,9014,,Smolder,53.94%,23899,,Jinx,53.72%,32284,,Yasuo,53.59%,2922,,Jhin,53.48%,38068,,Samira,53.36%,12825,,Veigar,53.32%,1478,,Ziggs,53.25%,3842,,Tristana,53.24%,19199,,Aphelios,52.76%,13863,,Sivir,52.55%,10143,,Twitch,52.53%,10612,,Kaisa,52.53%,32866,,Caitlyn,52.48%,41529,,Zeri,51.65%,6772,,Draven,51.63%,9984,,Lucian,51.51%,16745,,Corki,51.16%,2725,,Ezreal,50.63%,21747,,Kalista,50.40%,3129,,Senna,50.08%,1182,,Mel,49.70%,2809,,Varus,49.68%,8768,,Yunara,49.49%,14453,
Malphite,mid,8.2%,-,-/-,52.3 %,1.4 %,27.2 %,340104,https://dpm.lol/champions/Malphite/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Swain,55.98%,2258,,Veigar,55.05%,1288,,MissFortune,54.80%,40256,,Nilah,54.75%,2928,,Yasuo,54.45%,3258,,Ziggs,54.39%,3302,,KogMaw,54.34%,2720,,Vayne,54.18%,14683,,Smolder,54.14%,16386,,Samira,53.60%,9464,,Lux,53.39%,1092,,Jinx,53.00%,22935,,Xayah,52.94%,6388,,Jhin,52.59%,27688,,Sivir,52.19%,6704,,Zeri,52.17%,4416,,Caitlyn,52.05%,30634,,Kaisa,52.00%,25028,,Tristana,51.89%,12917,,Aphelios,51.80%,9308,,Mel,51.36%,2169,,Ashe,51.17%,19801,,Draven,51.15%,6637,,Twitch,51.12%,7342,,Corki,49.86%,1837,,Ezreal,49.81%,16442,,Lucian,49.73%,12173,,Yunara,49.54%,10267,,Kalista,48.55%,2204,,Varus,48.46%,6607,
