champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_adc_1_name,synergy_adc_1_winrate,synergy_adc_1_games,synergy_adc_1_lane_quality,synergy_adc_2_name,synergy_adc_2_winrate,synergy_adc_2_games,synergy_adc_2_lane_quality,synergy_adc_3_name,synergy_adc_3_winrate,synergy_adc_3_games,synergy_adc_3_lane_quality,synergy_adc_4_name,synergy_adc_4_winrate,synergy_adc_4_games,synergy_adc_4_lane_quality,synergy_adc_5_name,synergy_adc_5_winrate,synergy_adc_5_games,synergy_adc_5_lane_quality,synergy_adc_6_name,synergy_adc_6_winrate,synergy_adc_6_games,synergy_adc_6_lane_quality,synergy_adc_7_name,synergy_adc_7_winrate,synergy_adc_7_games,synergy_adc_7_lane_quality,synergy_adc_8_name,synergy_adc_8_winrate,synergy_adc_8_games,synergy_adc_8_lane_quality,synergy_adc_9_name,synergy_adc_9_winrate,synergy_adc_9_games,synergy_adc_9_lane_quality,synergy_adc_10_name,synergy_adc_10_winrate,synergy_adc_10_games,synergy_adc_10_lane_quality,synergy_adc_11_name,synergy_adc_11_winrate,synergy_adc_11_games,synergy_adc_11_lane_quality,synergy_adc_12_name,synergy_adc_12_winrate,synergy_adc_12_games,synergy_adc_12_lane_quality,synergy_adc_13_name,synergy_adc_13_winrate,synergy_adc_13_games,synergy_adc_13_lane_quality,synergy_adc_14_name,synergy_adc_14_winrate,synergy_adc_14_games,synergy_adc_14_lane_quality,synergy_adc_15_name,synergy_adc_15_winrate,synergy_adc_15_games,synergy_adc_15_lane_quality,synergy_adc_16_name,synergy_adc_16_winrate,synergy_adc_16_games,synergy_adc_16_lane_quality,synergy_adc_17_name,synergy_adc_17_winrate,synergy_adc_17_games,synergy_adc_17_lane_quality,synergy_adc_18_name,synergy_adc_18_winrate,synergy_adc_18_games,synergy_adc_18_lane_quality,synergy_adc_19_name,synergy_adc_19_winrate,synergy_adc_19_games,synergy_adc_19_lane_quality,synergy_adc_20_name,synergy_adc_20_winrate,synergy_adc_20_games,synergy_adc_20_lane_quality,synergy_adc_21_name,synergy_adc_21_winrate,synergy_adc_21_games,synergy_adc_21_lane_quality,synergy_adc_22_name,synergy_adc_22_winrate,synergy_adc_22_games,synergy_adc_22_lane_quality,synergy_adc_23_name,synergy_adc_23_winrate,synergy_adc_23_games,synergy_adc_23_lane_quality,synergy_adc_24_name,synergy_adc_24_winrate,synergy_adc_24_games,synergy_adc_24_lane_quality,synergy_adc_25_name,synergy_adc_25_winrate,synergy_adc_25_games,synergy_adc_25_lane_quality,synergy_adc_26_name,synergy_adc_26_winrate,synergy_adc_26_games,synergy_adc_26_lane_quality,synergy_adc_27_name,synergy_adc_27_winrate,synergy_adc_27_games,synergy_adc_27_lane_quality,synergy_adc_28_name,synergy_adc_28_winrate,synergy_adc_28_games,synergy_adc_28_lane_quality,synergy_adc_29_name,synergy_adc_29_winrate,synergy_adc_29_games,synergy_adc_29_lane_quality,synergy_adc_30_name,synergy_adc_30_winrate,synergy_adc_30_games,synergy_adc_30_lane_quality,synergy_adc_31_name,synergy_adc_31_winrate,synergy_adc_31_games,synergy_adc_31_lane_quality,synergy_adc_32_name,synergy_adc_32_winrate,synergy_adc_32_games,synergy_adc_32_lane_quality
Soraka,sup,97.9%,A,9 / 39,51.8 %,4.7 %,2.6 %,1141132,https://dpm.lol/champions/Soraka/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Veigar,57.24%,3017,,Yasuo,56.83%,5351,,Vayne,54.69%,70794,,Swain,54.49%,9270,,Ashe,53.76%,75942,,Smolder,53.57%,76306,,Jinx,53.32%,86082,,Nilah,53.24%,21351,,Ziggs,52.42%,9751,,Tristana,52.40%,37881,,Aphelios,52.32%,44954,,KogMaw,52.27%,9929,,MissFortune,51.87%,105113,,Xayah,51.72%,20194,,Sivir,51.61%,30312,,Zeri,51.22%,18414,,Jhin,51.05%,77916,,Mel,50.95%,6345,,Kaisa,50.95%,80679,,Draven,50.80%,26820,,Kalista,50.51%,5266,,Caitlyn,50.50%,88880,,Samira,49.63%,17157,,Lucian,49.18%,28169,,Corki,49.13%,6717,,Ezreal,48.98%,59362,,Varus,48.83%,21325,,Yunara,48.82%,42292,,,,,,,,,,,,,,,,,
Nautilus,sup,96.7%,A,10 / 39,49.0 %,9.3 %,11.8 %,2243634,https://dpm.lol/champions/Nautilus/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Swain,54.80%,13871,,Ziggs,52.94%,20529,,MissFortune,52.24%,277056,,Samira,51.76%,161081,,Smolder,51.46%,83209,,Nilah,51.43%,17679,,KogMaw,50.31%,11363,,Xayah,49.64%,37442,,Jinx,49.33%,132147,,Sivir,49.28%,35922,,Yasuo,49.17%,15020,,Kaisa,48.66%,281024,,Aphelios,48.64%,58647,,Jhin,48.61%,163253,,Vayne,48.45%,81352,,Zeri,48.11%,21877,,Tristana,48.02%,101682,,Mel,47.92%,11902,,Caitlyn,47.78%,169013,,Lucian,47.66%,61399,,Twitch,47.25%,34250,,Draven,47.08%,65723,,Ashe,46.56%,106811,,Kalista,46.51%,24117,,Ezreal,46.27%,78010,,Yunara,46.17%,68095,,Corki,45.57%,13485,,Varus,45.10%,39421,,,,,,,,,,,,,,,,,
Shaco,sup,21.4%,A,11 / 39,51.3 %,1.5 %,27.5 %,364900,https://dpm.lol/champions/Shaco/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Brand,56.70%,1074,,Veigar,55.81%,1514,,Ziggs,55.31%,6113,,Lux,55.30%,1056,,MissFortune,54.19%,40013,,KogMaw,54.01%,2231,,Swain,53.58%,2447,,Nilah,53.25%,2306,,Smolder,53.22%,20798,,Jhin,53.16%,34901,,Jinx,51.89%,19774,,Sivir,51.88%,9856,,Senna,51.79%,892,,Yasuo,51.37%,1680,,Caitlyn,51.22%,29371,,Xayah,51.06%,6001,,Mel,50.98%,2654,,Zeri,50.96%,4358,,Vayne,50.96%,14100,,Ashe,50.85%,19404,,Tristana,50.48%,13537,,Aphelios,50.31%,8953,,Twitch,49.31%,10360,,Kaisa,49.30%,24952,,Varus,48.76%,7752,,Draven,48.56%,6203,,Corki,48.33%,2396,,Teemo,48.25%,1996,,Samira,48.16%,6439,,Lucian,47.33%,9409,,Yunara,47.25%,10019,,Kalista,46.73%,1714,
Nilah,adc,97.8%,B,9 / 26,52.5 %,1.7 %,2.6 %,410843,https://dpm.lol/champions/Nilah/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swain,sup,51.7%,B,12 / 39,51.0 %,5.1 %,6.0 %,1222615,https://dpm.lol/champions/Swain/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Veigar,55.01%,4741,,Nilah,54.86%,11009,,KogMaw,54.06%,8481,,Lux,53.69%,3321,,Yasuo,53.66%,6346,,MissFortune,53.15%,150318,,Vayne,52.87%,51088,,Jhin,52.30%,122407,,Brand,51.74%,2953,,Ashe,51.65%,73393,,Ziggs,51.52%,11636,,Smolder,51.45%,58511,,Jinx,51.44%,79505,,Xayah,51.40%,22869,,Samira,50.81%,43580,,Senna,50.56%,3847,,Aphelios,50.45%,31943,,Kaisa,50.19%,89720,,Caitlyn,50.16%,111323,,Sivir,50.15%,23495,,Twitch,49.96%,23424,,Mel,49.84%,8828,,Draven,49.51%,23947,,Ezreal,49.23%,55726,,Zeri,49.12%,12884,,Kalista,48.99%,8986,,Lucian,48.02%,31416,,Yunara,47.43%,33879,,Varus,47.33%,24310,,Corki,46.36%,6730,,,,,,,,,
