champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_adc_1_name,synergy_adc_1_winrate,synergy_adc_1_games,synergy_adc_1_lane_quality,synergy_adc_2_name,synergy_adc_2_winrate,synergy_adc_2_games,synergy_adc_2_lane_quality,synergy_adc_3_name,synergy_adc_3_winrate,synergy_adc_3_games,synergy_adc_3_lane_quality,synergy_adc_4_name,synergy_adc_4_winrate,synergy_adc_4_games,synergy_adc_4_lane_quality,synergy_adc_5_name,synergy_adc_5_winrate,synergy_adc_5_games,synergy_adc_5_lane_quality,synergy_adc_6_name,synergy_adc_6_winrate,synergy_adc_6_games,synergy_adc_6_lane_quality,synergy_adc_7_name,synergy_adc_7_winrate,synergy_adc_7_games,synergy_adc_7_lane_quality,synergy_adc_8_name,synergy_adc_8_winrate,synergy_adc_8_games,synergy_adc_8_lane_quality,synergy_adc_9_name,synergy_adc_9_winrate,synergy_adc_9_games,synergy_adc_9_lane_quality,synergy_adc_10_name,synergy_adc_10_winrate,synergy_adc_10_games,synergy_adc_10_lane_quality,synergy_adc_11_name,synergy_adc_11_winrate,synergy_adc_11_games,synergy_adc_11_lane_quality,synergy_adc_12_name,synergy_adc_12_winrate,synergy_adc_12_games,synergy_adc_12_lane_quality,synergy_adc_13_name,synergy_adc_13_winrate,synergy_adc_13_games,synergy_adc_13_lane_quality,synergy_adc_14_name,synergy_adc_14_winrate,synergy_adc_14_games,synergy_adc_14_lane_quality,synergy_adc_15_name,synergy_adc_15_winrate,synergy_adc_15_games,synergy_adc_15_lane_quality,synergy_adc_16_name,synergy_adc_16_winrate,synergy_adc_16_games,synergy_adc_16_lane_quality,synergy_adc_17_name,synergy_adc_17_winrate,synergy_adc_17_games,synergy_adc_17_lane_quality,synergy_adc_18_name,synergy_adc_18_winrate,synergy_adc_18_games,synergy_adc_18_lane_quality,synergy_adc_19_name,synergy_adc_19_winrate,synergy_adc_19_games,synergy_adc_19_lane_quality,synergy_adc_20_name,synergy_adc_20_winrate,synergy_adc_20_games,synergy_adc_20_lane_quality,synergy_adc_21_name,synergy_adc_21_winrate,synergy_adc_21_games,synergy_adc_21_lane_quality,synergy_adc_22_name,synergy_adc_22_winrate,synergy_adc_22_games,synergy_adc_22_lane_quality,synergy_adc_23_name,synergy_adc_23_winrate,synergy_adc_23_games,synergy_adc_23_lane_quality,synergy_adc_24_name,synergy_adc_24_winrate,synergy_adc_24_games,synergy_adc_24_lane_quality,synergy_adc_25_name,synergy_adc_25_winrate,synergy_adc_25_games,synergy_adc_25_lane_quality,synergy_adc_26_name,synergy_adc_26_winrate,synergy_adc_26_games,synergy_adc_26_lane_quality,synergy_adc_27_name,synergy_adc_27_winrate,synergy_adc_27_games,synergy_adc_27_lane_quality,synergy_adc_28_name,synergy_adc_28_winrate,synergy_adc_28_games,synergy_adc_28_lane_quality,synergy_adc_29_name,synergy_adc_29_winrate,synergy_adc_29_games,synergy_adc_29_lane_quality,synergy_adc_30_name,synergy_adc_30_winrate,synergy_adc_30_games,synergy_adc_30_lane_quality
Rengar,jun,91.3%,D,49 / 50,45.9 %,3.8 %,3.8 %,189689,https://dpm.lol/champions/Rengar/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Lux,54.68%,876,,Brand,52.05%,853,,Swain,51.85%,1651,,KogMaw,50.13%,1532,,Ziggs,48.81%,2178,,Nilah,48.46%,1723,,Vayne,48.00%,8991,,Smolder,47.75%,9248,,Veigar,47.47%,851,,Sivir,47.02%,3809,,MissFortune,46.93%,19063,,Zeri,46.47%,2096,,Ashe,46.38%,9963,,Jinx,46.34%,12293,,Draven,45.79%,4451,,Aphelios,45.55%,6059,,Yasuo,45.51%,1204,,Jhin,45.43%,15771,,Kaisa,45.36%,13972,,Corki,45.26%,1456,,Caitlyn,45.15%,16632,,Mel,45.02%,1244,,Tristana,44.92%,7552,,Twitch,44.69%,4641,,Lucian,44.67%,7181,,Samira,44.57%,5225,,Ezreal,43.93%,8645,,Kalista,42.96%,1271,,Yunara,42.85%,5664,,Varus,42.71%,3273,
Varus,adc,75.6%,D,25 / 26,46.3 %,3.7 %,0.8 %,189177,https://dpm.lol/champions/Varus/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nidalee,jun,77.9%,D,48 / 50,47.0 %,1.9 %,0.8 %,94106,https://dpm.lol/champions/Nidalee/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Nilah,50.56%,712,,Swain,50.34%,435,,Smolder,50.15%,4263,,Draven,49.37%,2060,,Aphelios,49.16%,3592,,Zeri,49.14%,1215,,Ashe,49.02%,5551,,Tristana,48.40%,3560,,Jinx,48.04%,5535,,Samira,47.59%,2303,,Ziggs,47.58%,641,,Yasuo,47.42%,523,,MissFortune,47.37%,8799,,Lucian,47.25%,4629,,Sivir,47.23%,2111,,Jhin,47.13%,7946,,Vayne,47.11%,3403,,Ezreal,46.80%,6577,,Kalista,46.56%,799,,Twitch,46.52%,1539,,Xayah,46.30%,1795,,Kaisa,45.90%,8374,,Corki,45.43%,733,,Caitlyn,45.15%,7305,,Yunara,45.09%,3861,,KogMaw,44.54%,604,,Mel,43.11%,334,,Varus,42.46%,2061,,,,,,,,,
Kalista,adc,90.4%,D,26 / 26,46.9 %,1.3 %,0.3 %,65363,https://dpm.lol/champions/Kalista/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corki,adc,77.6%,D,24 / 26,47.2 %,1.3 %,0.3 %,66492,https://dpm.lol/champions/Corki/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
