champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_adc_1_name,synergy_adc_1_winrate,synergy_adc_1_games,synergy_adc_1_lane_quality,synergy_adc_2_name,synergy_adc_2_winrate,synergy_adc_2_games,synergy_adc_2_lane_quality,synergy_adc_3_name,synergy_adc_3_winrate,synergy_adc_3_games,synergy_adc_3_lane_quality,synergy_adc_4_name,synergy_adc_4_winrate,synergy_adc_4_games,synergy_adc_4_lane_quality,synergy_adc_5_name,synergy_adc_5_winrate,synergy_adc_5_games,synergy_adc_5_lane_quality,synergy_adc_6_name,synergy_adc_6_winrate,synergy_adc_6_games,synergy_adc_6_lane_quality,synergy_adc_7_name,synergy_adc_7_winrate,synergy_adc_7_games,synergy_adc_7_lane_quality,synergy_adc_8_name,synergy_adc_8_winrate,synergy_adc_8_games,synergy_adc_8_lane_quality,synergy_adc_9_name,synergy_adc_9_winrate,synergy_adc_9_games,synergy_adc_9_lane_quality,synergy_adc_10_name,synergy_adc_10_winrate,synergy_adc_10_games,synergy_adc_10_lane_quality,synergy_adc_11_name,synergy_adc_11_winrate,synergy_adc_11_games,synergy_adc_11_lane_quality,synergy_adc_12_name,synergy_adc_12_winrate,synergy_adc_12_games,synergy_adc_12_lane_quality,synergy_adc_13_name,synergy_adc_13_winrate,synergy_adc_13_games,synergy_adc_13_lane_quality,synergy_adc_14_name,synergy_adc_14_winrate,synergy_adc_14_games,synergy_adc_14_lane_quality,synergy_adc_15_name,synergy_adc_15_winrate,synergy_adc_15_games,synergy_adc_15_lane_quality,synergy_adc_16_name,synergy_adc_16_winrate,synergy_adc_16_games,synergy_adc_16_lane_quality,synergy_adc_17_name,synergy_adc_17_winrate,synergy_adc_17_games,synergy_adc_17_lane_quality,synergy_adc_18_name,synergy_adc_18_winrate,synergy_adc_18_games,synergy_adc_18_lane_quality,synergy_adc_19_name,synergy_adc_19_winrate,synergy_adc_19_games,synergy_adc_19_lane_quality,synergy_adc_20_name,synergy_adc_20_winrate,synergy_adc_20_games,synergy_adc_20_lane_quality,synergy_adc_21_name,synergy_adc_21_winrate,synergy_adc_21_games,synergy_adc_21_lane_quality,synergy_adc_22_name,synergy_adc_22_winrate,synergy_adc_22_games,synergy_adc_22_lane_quality,synergy_adc_23_name,synergy_adc_23_winrate,synergy_adc_23_games,synergy_adc_23_lane_quality,synergy_adc_24_name,synergy_adc_24_winrate,synergy_adc_24_games,synergy_adc_24_lane_quality,synergy_adc_25_name,synergy_adc_25_winrate,synergy_adc_25_games,synergy_adc_25_lane_quality,synergy_adc_26_name,synergy_adc_26_winrate,synergy_adc_26_games,synergy_adc_26_lane_quality,synergy_adc_27_name,synergy_adc_27_winrate,synergy_adc_27_games,synergy_adc_27_lane_quality,synergy_adc_28_name,synergy_adc_28_winrate,synergy_adc_28_games,synergy_adc_28_lane_quality,synergy_adc_29_name,synergy_adc_29_winrate,synergy_adc_29_games,synergy_adc_29_lane_quality,synergy_adc_30_name,synergy_adc_30_winrate,synergy_adc_30_games,synergy_adc_30_lane_quality,synergy_adc_31_name,synergy_adc_31_winrate,synergy_adc_31_games,synergy_adc_31_lane_quality,synergy_adc_32_name,synergy_adc_32_winrate,synergy_adc_32_games,synergy_adc_32_lane_quality
Miss Fortune,adc,97.3%,S+,1 / 26,52.2 %,22.6 %,18.5 %,5439399,https://dpm.lol/champions/MissFortune/build?lane=bottom&tier=all&platform=all&timeframe=15.24,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Briar,jun,92.1%,S+,1 / 52,53.2 %,5.9 %,12.0 %,1424721,https://dpm.lol/champions/Briar/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Brand,56.84%,4354,,Veigar,56.05%,6066,,Lux,55.99%,5033,,MissFortune,55.94%,168552,,Swain,55.57%,10856,,Ziggs,55.54%,16782,,KogMaw,55.47%,12364,,Nilah,55.34%,12880,,Smolder,55.07%,68943,,Vayne,54.49%,64368,,Jinx,54.24%,97424,,Jhin,53.73%,115351,,Yasuo,53.17%,7671,,Ashe,53.16%,86565,,Zeri,53.08%,18757,,Twitch,53.01%,32381,,Sivir,52.96%,28793,,Xayah,52.79%,26685,,Caitlyn,52.55%,128823,,Kaisa,52.53%,100348,,Aphelios,52.38%,38942,,Tristana,52.37%,56048,,Senna,52.31%,3460,,Samira,52.25%,39450,,Mel,51.80%,10481,,Lucian,51.21%,45955,,Ezreal,50.95%,62791,,Draven,50.64%,27865,,Yunara,50.13%,41941,,Corki,49.97%,7337,,Varus,49.31%,26583,,Kalista,49.11%,8859,
Malphite,top,47.4%,S+,1 / 50,52.5 %,8.1 %,27.2 %,1955012,https://dpm.lol/champions/Malphite/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Nilah,55.92%,16626,,Swain,55.19%,11136,,KogMaw,54.85%,15396,,Vayne,54.61%,84900,,MissFortune,54.54%,230419,,Veigar,54.41%,6289,,Smolder,54.00%,92972,,Lux,53.68%,5449,,Ziggs,53.59%,18168,,Samira,53.58%,54451,,Yasuo,53.58%,13653,,Jinx,53.42%,131412,,Aphelios,53.06%,56088,,Xayah,53.00%,37008,,Jhin,52.76%,159023,,Sivir,52.75%,41090,,Zeri,52.36%,26755,,Caitlyn,52.01%,172302,,Ashe,51.90%,114623,,Tristana,51.86%,75199,,Twitch,51.73%,41301,,Draven,51.63%,38723,,Kaisa,51.61%,147709,,Lucian,51.44%,74390,,Ezreal,50.48%,97879,,Mel,49.85%,11379,,Kalista,49.69%,13099,,Yunara,49.43%,62856,,Corki,48.89%,11295,,Varus,48.37%,37713,,,,,,,,,
Malzahar,mid,90.0%,S+,1 / 47,52.0 %,8.1 %,16.5 %,1955295,https://dpm.lol/champions/Malzahar/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Veigar,55.65%,6156,,Nilah,54.85%,17087,,MissFortune,54.76%,235444,,Swain,54.53%,11408,,Lux,54.38%,5386,,Smolder,53.55%,97123,,Vayne,53.42%,90651,,KogMaw,53.27%,15998,,Ziggs,53.24%,15146,,Jhin,52.92%,161955,,Samira,52.87%,53941,,Jinx,52.83%,134917,,Yasuo,52.51%,10936,,Sivir,52.40%,41521,,Twitch,52.10%,42847,,Xayah,52.02%,37591,,Aphelios,51.84%,53628,,Tristana,51.63%,78145,,Ashe,51.41%,117562,,Zeri,51.27%,25493,,Caitlyn,51.21%,180353,,Draven,50.40%,40159,,Kaisa,50.32%,138006,,Mel,50.12%,10689,,Lucian,50.03%,69307,,Ezreal,49.89%,91126,,Kalista,49.49%,12842,,Yunara,48.45%,58827,,Corki,48.39%,10750,,Varus,47.95%,36243,,,,,,,,,
Milio,sup,99.6%,S+,1 / 39,52.8 %,7.4 %,6.8 %,1767613,https://dpm.lol/champions/Milio/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Vayne,55.77%,116200,,Swain,55.27%,5468,,KogMaw,55.18%,30156,,Yasuo,54.72%,5298,,Smolder,54.49%,113918,,Jinx,54.29%,179895,,Ashe,54.11%,135497,,Ziggs,53.81%,9496,,MissFortune,53.63%,131012,,Nilah,53.32%,14822,,Aphelios,53.08%,73560,,Lucian,53.07%,112330,,Twitch,52.87%,50490,,Sivir,52.64%,43174,,Tristana,52.40%,58789,,Xayah,51.96%,26192,,Caitlyn,51.84%,171750,,Draven,51.84%,32929,,Jhin,51.56%,90132,,Zeri,51.53%,30259,,Mel,51.51%,6276,,Kaisa,50.72%,106507,,Yunara,50.59%,81542,,Kalista,49.92%,6166,,Varus,49.33%,26376,,Samira,49.12%,19082,,Ezreal,48.87%,49965,,Corki,48.41%,8169,,,,,,,,,,,,,,,,,
