champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_adc_1_name,synergy_adc_1_winrate,synergy_adc_1_games,synergy_adc_1_lane_quality,synergy_adc_2_name,synergy_adc_2_winrate,synergy_adc_2_games,synergy_adc_2_lane_quality,synergy_adc_3_name,synergy_adc_3_winrate,synergy_adc_3_games,synergy_adc_3_lane_quality,synergy_adc_4_name,synergy_adc_4_winrate,synergy_adc_4_games,synergy_adc_4_lane_quality,synergy_adc_5_name,synergy_adc_5_winrate,synergy_adc_5_games,synergy_adc_5_lane_quality,synergy_adc_6_name,synergy_adc_6_winrate,synergy_adc_6_games,synergy_adc_6_lane_quality,synergy_adc_7_name,synergy_adc_7_winrate,synergy_adc_7_games,synergy_adc_7_lane_quality,synergy_adc_8_name,synergy_adc_8_winrate,synergy_adc_8_games,synergy_adc_8_lane_quality,synergy_adc_9_name,synergy_adc_9_winrate,synergy_adc_9_games,synergy_adc_9_lane_quality,synergy_adc_10_name,synergy_adc_10_winrate,synergy_adc_10_games,synergy_adc_10_lane_quality,synergy_adc_11_name,synergy_adc_11_winrate,synergy_adc_11_games,synergy_adc_11_lane_quality,synergy_adc_12_name,synergy_adc_12_winrate,synergy_adc_12_games,synergy_adc_12_lane_quality,synergy_adc_13_name,synergy_adc_13_winrate,synergy_adc_13_games,synergy_adc_13_lane_quality,synergy_adc_14_name,synergy_adc_14_winrate,synergy_adc_14_games,synergy_adc_14_lane_quality,synergy_adc_15_name,synergy_adc_15_winrate,synergy_adc_15_games,synergy_adc_15_lane_quality,synergy_adc_16_name,synergy_adc_16_winrate,synergy_adc_16_games,synergy_adc_16_lane_quality,synergy_adc_17_name,synergy_adc_17_winrate,synergy_adc_17_games,synergy_adc_17_lane_quality,synergy_adc_18_name,synergy_adc_18_winrate,synergy_adc_18_games,synergy_adc_18_lane_quality,synergy_adc_19_name,synergy_adc_19_winrate,synergy_adc_19_games,synergy_adc_19_lane_quality,synergy_adc_20_name,synergy_adc_20_winrate,synergy_adc_20_games,synergy_adc_20_lane_quality,synergy_adc_21_name,synergy_adc_21_winrate,synergy_adc_21_games,synergy_adc_21_lane_quality,synergy_adc_22_name,synergy_adc_22_winrate,synergy_adc_22_games,synergy_adc_22_lane_quality,synergy_adc_23_name,synergy_adc_23_winrate,synergy_adc_23_games,synergy_adc_23_lane_quality,synergy_adc_24_name,synergy_adc_24_winrate,synergy_adc_24_games,synergy_adc_24_lane_quality,synergy_adc_25_name,synergy_adc_25_winrate,synergy_adc_25_games,synergy_adc_25_lane_quality,synergy_adc_26_name,synergy_adc_26_winrate,synergy_adc_26_games,synergy_adc_26_lane_quality,synergy_adc_27_name,synergy_adc_27_winrate,synergy_adc_27_games,synergy_adc_27_lane_quality,synergy_adc_28_name,synergy_adc_28_winrate,synergy_adc_28_games,synergy_adc_28_lane_quality,synergy_adc_29_name,synergy_adc_29_winrate,synergy_adc_29_games,synergy_adc_29_lane_quality,synergy_adc_30_name,synergy_adc_30_winrate,synergy_adc_30_games,synergy_adc_30_lane_quality,synergy_adc_31_name,synergy_adc_31_winrate,synergy_adc_31_games,synergy_adc_31_lane_quality,synergy_adc_32_name,synergy_adc_32_winrate,synergy_adc_32_games,synergy_adc_32_lane_quality
Nami,sup,99.8%,S+,2 / 39,52.3 %,10.4 %,2.2 %,2491832,https://dpm.lol/champions/Nami/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Swain,57.70%,16008,,Brand,57.16%,19397,,Veigar,56.16%,6063,,Yasuo,55.67%,15984,,Smolder,54.92%,152845,,Vayne,54.62%,119284,,Nilah,54.30%,21199,,Lux,54.05%,6448,,KogMaw,53.96%,19210,,MissFortune,53.60%,223854,,Xayah,53.40%,35921,,Seraphine,53.16%,6100,,Tristana,53.11%,85059,,Samira,53.09%,38900,,Twitch,53.08%,53258,,Ziggs,52.97%,19397,,Jinx,52.96%,139264,,Mel,52.57%,18152,,Sivir,52.52%,47667,,Aphelios,52.07%,69592,,Zeri,51.99%,31598,,Ashe,51.91%,105591,,Jhin,51.77%,163814,,Corki,51.70%,20550,,Kaisa,51.65%,154660,,Caitlyn,51.35%,179886,,Lucian,50.85%,396151,,Draven,50.83%,57919,,Ezreal,50.61%,95549,,Kalista,50.15%,7474,,Varus,49.06%,35855,,Yunara,48.63%,74334,
Dr.Mundo,top,60.3%,S,2 / 50,52.0 %,6.2 %,13.5 %,1495213,https://dpm.lol/champions/DrMundo/build?lane=top&tier=all&platform=all&timeframe=15.24,False,Brand,56.92%,4020,,Veigar,56.10%,5800,,Lux,55.51%,5037,,Swain,55.23%,10314,,MissFortune,54.30%,175643,,KogMaw,54.24%,12806,,Ziggs,54.22%,15720,,Smolder,53.58%,74285,,Vayne,53.24%,68205,,Jhin,53.15%,120972,,Nilah,53.09%,13329,,Sivir,52.91%,30136,,Jinx,52.54%,102246,,Yasuo,52.40%,8203,,Ashe,51.93%,87294,,Aphelios,51.69%,41019,,Mel,51.63%,10091,,Caitlyn,51.60%,136104,,Twitch,51.48%,33831,,Zeri,51.42%,20155,,Xayah,51.38%,28583,,Tristana,51.34%,59522,,Kaisa,50.61%,105710,,Draven,50.15%,30367,,Lucian,49.85%,50784,,Ezreal,49.70%,68534,,Varus,48.61%,27897,,Yunara,48.24%,44457,,Kalista,48.21%,9726,,Corki,48.01%,8207,,,,,,,,,
Viego,jun,97.5%,S,2 / 52,50.9 %,11.0 %,9.7 %,2645201,https://dpm.lol/champions/Viego/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Swain,56.45%,19736,,Veigar,56.15%,10728,,Brand,55.91%,7186,,Lux,55.03%,9018,,Ziggs,54.01%,31125,,MissFortune,53.34%,299535,,KogMaw,53.23%,21259,,Nilah,52.73%,23476,,Smolder,52.48%,122711,,Ashe,51.81%,154123,,Vayne,51.51%,116321,,Jinx,51.50%,174254,,Mel,51.29%,19221,,Jhin,51.28%,212178,,Samira,50.82%,74384,,Twitch,50.78%,58093,,Yasuo,50.63%,13631,,Xayah,50.61%,51477,,Aphelios,50.17%,76545,,Caitlyn,50.16%,229467,,Tristana,49.82%,101586,,Kaisa,49.57%,203732,,Zeri,49.56%,36062,,Lucian,49.03%,95538,,Ezreal,48.78%,128263,,Draven,48.48%,52124,,Corki,48.19%,14666,,Varus,48.10%,51924,,Yunara,47.89%,83316,,Kalista,47.29%,17428,,,,,,,,,
Jax,jun,51.6%,S,3 / 52,52.0 %,5.9 %,11.6 %,1421552,https://dpm.lol/champions/Jax/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Swain,57.17%,9662,,Brand,56.65%,3585,,Lux,55.87%,4729,,MissFortune,54.43%,174424,,Veigar,54.43%,5874,,Smolder,54.28%,68132,,Ziggs,54.17%,16034,,Nilah,53.81%,12661,,Vayne,53.57%,64254,,KogMaw,53.09%,11708,,Jinx,52.81%,99564,,Sivir,52.80%,28087,,Jhin,52.39%,114938,,Ashe,52.34%,87104,,Twitch,52.13%,31539,,Mel,51.88%,10278,,Xayah,51.83%,26937,,Senna,51.77%,3425,,Aphelios,51.76%,36999,,Samira,51.59%,38900,,Yasuo,51.46%,7289,,Caitlyn,51.09%,132494,,Tristana,50.88%,57391,,Zeri,50.79%,17635,,Kaisa,50.56%,97731,,Lucian,50.21%,45924,,Ezreal,50.13%,63823,,Draven,49.78%,26403,,Kalista,49.69%,9040,,Yunara,48.77%,40896,,Varus,48.62%,26775,,Corki,47.50%,7049,
Dr.Mundo,jun,35.0%,S,4 / 52,52.6 %,3.6 %,13.5 %,866732,https://dpm.lol/champions/DrMundo/build?lane=jungle&tier=all&platform=all&timeframe=15.24,False,Veigar,57.07%,3408,,Brand,56.92%,2326,,Swain,56.03%,5777,,Ziggs,55.63%,9946,,MissFortune,55.17%,101752,,Lux,54.56%,2777,,Nilah,54.19%,7366,,Jhin,54.03%,70032,,KogMaw,53.91%,6888,,Smolder,53.85%,43493,,Vayne,53.63%,36624,,Jinx,53.26%,58201,,Sivir,53.18%,18142,,Yasuo,52.72%,4368,,Caitlyn,52.71%,76337,,Twitch,52.52%,18486,,Aphelios,52.36%,24119,,Ashe,52.27%,53226,,Samira,51.92%,22213,,Xayah,51.87%,16320,,Mel,51.47%,6037,,Ezreal,50.91%,43222,,Kaisa,50.88%,62220,,Zeri,50.83%,12314,,Lucian,50.34%,29715,,Draven,50.14%,16618,,Varus,49.71%,17274,,Corki,49.25%,4887,,Yunara,48.85%,27602,,Kalista,48.52%,5701,,,,,,,,,
