champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,matchup_adc_1_name,matchup_adc_1_winrate,matchup_adc_1_games,matchup_adc_1_lane_quality,matchup_adc_2_name,matchup_adc_2_winrate,matchup_adc_2_games,matchup_adc_2_lane_quality,matchup_adc_3_name,matchup_adc_3_winrate,matchup_adc_3_games,matchup_adc_3_lane_quality,matchup_adc_4_name,matchup_adc_4_winrate,matchup_adc_4_games,matchup_adc_4_lane_quality,matchup_adc_5_name,matchup_adc_5_winrate,matchup_adc_5_games,matchup_adc_5_lane_quality,matchup_adc_6_name,matchup_adc_6_winrate,matchup_adc_6_games,matchup_adc_6_lane_quality,matchup_adc_7_name,matchup_adc_7_winrate,matchup_adc_7_games,matchup_adc_7_lane_quality,matchup_adc_8_name,matchup_adc_8_winrate,matchup_adc_8_games,matchup_adc_8_lane_quality,matchup_adc_9_name,matchup_adc_9_winrate,matchup_adc_9_games,matchup_adc_9_lane_quality,matchup_adc_10_name,matchup_adc_10_winrate,matchup_adc_10_games,matchup_adc_10_lane_quality,matchup_adc_11_name,matchup_adc_11_winrate,matchup_adc_11_games,matchup_adc_11_lane_quality,matchup_adc_12_name,matchup_adc_12_winrate,matchup_adc_12_games,matchup_adc_12_lane_quality,matchup_adc_13_name,matchup_adc_13_winrate,matchup_adc_13_games,matchup_adc_13_lane_quality,matchup_adc_14_name,matchup_adc_14_winrate,matchup_adc_14_games,matchup_adc_14_lane_quality,matchup_adc_15_name,matchup_adc_15_winrate,matchup_adc_15_games,matchup_adc_15_lane_quality,matchup_adc_16_name,matchup_adc_16_winrate,matchup_adc_16_games,matchup_adc_16_lane_quality,matchup_adc_17_name,matchup_adc_17_winrate,matchup_adc_17_games,matchup_adc_17_lane_quality,matchup_adc_18_name,matchup_adc_18_winrate,matchup_adc_18_games,matchup_adc_18_lane_quality,matchup_adc_19_name,matchup_adc_19_winrate,matchup_adc_19_games,matchup_adc_19_lane_quality,matchup_adc_20_name,matchup_adc_20_winrate,matchup_adc_20_games,matchup_adc_20_lane_quality,matchup_adc_21_name,matchup_adc_21_winrate,matchup_adc_21_games,matchup_adc_21_lane_quality,matchup_adc_22_name,matchup_adc_22_winrate,matchup_adc_22_games,matchup_adc_22_lane_quality,matchup_adc_23_name,matchup_adc_23_winrate,matchup_adc_23_games,matchup_adc_23_lane_quality,matchup_adc_24_name,matchup_adc_24_winrate,matchup_adc_24_games,matchup_adc_24_lane_quality,matchup_adc_25_name,matchup_adc_25_winrate,matchup_adc_25_games,matchup_adc_25_lane_quality,matchup_adc_26_name,matchup_adc_26_winrate,matchup_adc_26_games,matchup_adc_26_lane_quality,matchup_adc_27_name,matchup_adc_27_winrate,matchup_adc_27_games,matchup_adc_27_lane_quality,matchup_adc_28_name,matchup_adc_28_winrate,matchup_adc_28_games,matchup_adc_28_lane_quality,matchup_adc_29_name,matchup_adc_29_winrate,matchup_adc_29_games,matchup_adc_29_lane_quality,matchup_adc_30_name,matchup_adc_30_winrate,matchup_adc_30_games,matchup_adc_30_lane_quality
Jayce,top,45.4%,D,47 / 50,47.8 %,2.3 %,3.0 %,544008,https://dpm.lol/champions/Jayce/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Corki,52.22%,3878,,Varus,51.05%,11804,,Yunara,50.68%,20815,,Kalista,50.50%,4196,,Ezreal,49.82%,36488,,Zeri,49.70%,8254,,Kaisa,49.33%,49224,,Mel,48.84%,2971,,Lucian,48.68%,25119,,Aphelios,48.61%,17281,,Caitlyn,48.59%,42032,,Draven,48.35%,10664,,Tristana,48.04%,18950,,Xayah,47.86%,9940,,Vayne,47.81%,20273,,Ashe,47.37%,31971,,Sivir,47.34%,12712,,Jhin,46.88%,44854,,Smolder,46.86%,27006,,Samira,46.84%,12154,,Twitch,46.81%,9574,,Jinx,46.28%,31616,,Nilah,46.15%,3874,,KogMaw,45.56%,3740,,Ziggs,45.49%,5953,,MissFortune,44.75%,54399,,Yasuo,43.88%,2523,,Swain,42.37%,3106,,,,,,,,,
Trundle,top,31.8%,D,48 / 50,48.1 %,1.1 %,1.3 %,275399,https://dpm.lol/champions/Trundle/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Varus,52.81%,5022,,Mel,51.98%,1891,,Kalista,51.21%,1779,,Corki,50.99%,1461,,Ezreal,50.88%,12391,,Yunara,49.84%,7999,,Draven,49.54%,5386,,Lucian,49.38%,9235,,Caitlyn,48.86%,25506,,Tristana,48.51%,11263,,Sivir,48.44%,5539,,Aphelios,48.43%,7557,,KogMaw,48.42%,2303,,Zeri,48.21%,3483,,Kaisa,48.05%,19300,,Twitch,47.86%,6151,,Ashe,47.85%,16127,,Ziggs,47.73%,2904,,Jhin,47.71%,21748,,Yasuo,47.54%,1628,,Xayah,47.36%,5372,,Samira,47.33%,7898,,Jinx,47.20%,19039,,Smolder,47.08%,13015,,Lux,46.99%,898,,Vayne,46.55%,12813,,MissFortune,45.96%,32949,,Nilah,45.61%,2552,,Veigar,44.96%,1072,,Swain,43.21%,1921,
Gragas,top,60.7%,D,49 / 50,47.9 %,1.7 %,0.6 %,409244,https://dpm.lol/champions/Gragas/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Kalista,51.37%,2992,,Varus,50.83%,7919,,Yunara,50.79%,14529,,Ezreal,50.43%,22660,,Kaisa,49.86%,33991,,Mel,49.74%,2658,,Corki,49.47%,2816,,Zeri,49.33%,6132,,Draven,49.21%,8801,,Lucian,49.08%,17165,,Tristana,48.81%,15160,,Twitch,48.14%,8639,,Caitlyn,48.07%,33259,,Aphelios,47.94%,12415,,Ashe,47.92%,23057,,Xayah,47.72%,8204,,Jhin,47.20%,32240,,Sivir,47.07%,9183,,Samira,47.04%,10541,,Jinx,46.62%,25141,,Smolder,46.20%,19916,,Ziggs,46.16%,4285,,Vayne,45.98%,17502,,KogMaw,45.89%,3245,,Yasuo,45.72%,2325,,Nilah,45.66%,3355,,Lux,45.47%,1370,,MissFortune,45.40%,42430,,Veigar,44.71%,1371,,Swain,43.55%,2790,
Taliyah,mid,74.6%,D,46 / 47,47.9 %,1.4 %,0.3 %,334471,https://dpm.lol/champions/Taliyah/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Kalista,53.01%,3124,,Corki,52.63%,2565,,Yunara,51.07%,13064,,Varus,50.90%,6595,,Draven,50.53%,6943,,Mel,50.12%,2089,,Samira,49.97%,9077,,Lucian,49.86%,15504,,Yasuo,49.82%,2559,,Zeri,49.77%,5465,,Kaisa,49.61%,28966,,Ezreal,49.02%,18488,,Xayah,48.97%,6306,,Caitlyn,48.47%,25023,,Aphelios,47.88%,10523,,Vayne,47.75%,13993,,Nilah,47.45%,2866,,Twitch,47.32%,6146,,Sivir,46.67%,7409,,Jhin,46.44%,25898,,Ashe,46.43%,19074,,Smolder,46.20%,15747,,Jinx,46.15%,19330,,KogMaw,46.12%,2396,,Ziggs,45.29%,3515,,Swain,45.09%,2262,,MissFortune,44.71%,33892,,Veigar,42.75%,1118,,,,,,,,,
Pantheon,jun,20.5%,D,49 / 52,47.4 %,1.7 %,3.1 %,405120,https://dpm.lol/champions/Pantheon/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Kalista,51.08%,2876,,Varus,50.96%,8287,,Corki,50.76%,2372,,Yunara,49.89%,13582,,Mel,49.55%,2418,,Kaisa,49.21%,30592,,Ezreal,48.96%,23127,,Draven,48.90%,7750,,Lucian,48.68%,15304,,Samira,48.67%,10347,,Caitlyn,48.60%,35425,,Yasuo,48.40%,2345,,Aphelios,48.22%,11418,,Zeri,47.99%,5591,,Twitch,47.64%,7938,,Tristana,47.32%,14733,,Ashe,46.98%,24603,,Jhin,46.74%,32998,,Sivir,46.08%,9253,,Vayne,46.01%,17157,,Jinx,45.87%,25782,,Nilah,45.79%,3326,,Smolder,45.40%,19268,,Ziggs,45.27%,4573,,MissFortune,44.99%,45464,,KogMaw,44.13%,3043,,Swain,42.41%,2483,,Veigar,42.04%,1413,,,,,,,,,
