champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,matchup_adc_1_name,matchup_adc_1_winrate,matchup_adc_1_games,matchup_adc_1_lane_quality,matchup_adc_2_name,matchup_adc_2_winrate,matchup_adc_2_games,matchup_adc_2_lane_quality,matchup_adc_3_name,matchup_adc_3_winrate,matchup_adc_3_games,matchup_adc_3_lane_quality,matchup_adc_4_name,matchup_adc_4_winrate,matchup_adc_4_games,matchup_adc_4_lane_quality,matchup_adc_5_name,matchup_adc_5_winrate,matchup_adc_5_games,matchup_adc_5_lane_quality,matchup_adc_6_name,matchup_adc_6_winrate,matchup_adc_6_games,matchup_adc_6_lane_quality,matchup_adc_7_name,matchup_adc_7_winrate,matchup_adc_7_games,matchup_adc_7_lane_quality,matchup_adc_8_name,matchup_adc_8_winrate,matchup_adc_8_games,matchup_adc_8_lane_quality,matchup_adc_9_name,matchup_adc_9_winrate,matchup_adc_9_games,matchup_adc_9_lane_quality,matchup_adc_10_name,matchup_adc_10_winrate,matchup_adc_10_games,matchup_adc_10_lane_quality,matchup_adc_11_name,matchup_adc_11_winrate,matchup_adc_11_games,matchup_adc_11_lane_quality,matchup_adc_12_name,matchup_adc_12_winrate,matchup_adc_12_games,matchup_adc_12_lane_quality,matchup_adc_13_name,matchup_adc_13_winrate,matchup_adc_13_games,matchup_adc_13_lane_quality,matchup_adc_14_name,matchup_adc_14_winrate,matchup_adc_14_games,matchup_adc_14_lane_quality,matchup_adc_15_name,matchup_adc_15_winrate,matchup_adc_15_games,matchup_adc_15_lane_quality,matchup_adc_16_name,matchup_adc_16_winrate,matchup_adc_16_games,matchup_adc_16_lane_quality,matchup_adc_17_name,matchup_adc_17_winrate,matchup_adc_17_games,matchup_adc_17_lane_quality,matchup_adc_18_name,matchup_adc_18_winrate,matchup_adc_18_games,matchup_adc_18_lane_quality,matchup_adc_19_name,matchup_adc_19_winrate,matchup_adc_19_games,matchup_adc_19_lane_quality,matchup_adc_20_name,matchup_adc_20_winrate,matchup_adc_20_games,matchup_adc_20_lane_quality,matchup_adc_21_name,matchup_adc_21_winrate,matchup_adc_21_games,matchup_adc_21_lane_quality,matchup_adc_22_name,matchup_adc_22_winrate,matchup_adc_22_games,matchup_adc_22_lane_quality,matchup_adc_23_name,matchup_adc_23_winrate,matchup_adc_23_games,matchup_adc_23_lane_quality,matchup_adc_24_name,matchup_adc_24_winrate,matchup_adc_24_games,matchup_adc_24_lane_quality,matchup_adc_25_name,matchup_adc_25_winrate,matchup_adc_25_games,matchup_adc_25_lane_quality,matchup_adc_26_name,matchup_adc_26_winrate,matchup_adc_26_games,matchup_adc_26_lane_quality,matchup_adc_27_name,matchup_adc_27_winrate,matchup_adc_27_games,matchup_adc_27_lane_quality,matchup_adc_28_name,matchup_adc_28_winrate,matchup_adc_28_games,matchup_adc_28_lane_quality,matchup_adc_29_name,matchup_adc_29_winrate,matchup_adc_29_games,matchup_adc_29_lane_quality,matchup_adc_30_name,matchup_adc_30_winrate,matchup_adc_30_games,matchup_adc_30_lane_quality
Rakan,sup,98.4%,D,35 / 39,49.1 %,3.1 %,0.3 %,753147,https://dpm.lol/champions/Rakan/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Kalista,53.06%,5616,,Ezreal,52.76%,40770,,Kaisa,52.12%,64008,,Varus,51.68%,14039,,Corki,51.36%,5273,,Lucian,51.15%,32189,,Yunara,51.10%,27380,,Tristana,50.67%,27477,,Yasuo,50.57%,4443,,Draven,50.54%,14234,,Twitch,50.37%,15348,,Samira,50.19%,19697,,Mel,49.94%,5278,,Zeri,49.50%,11518,,Ashe,49.17%,43150,,Jhin,48.98%,59032,,Caitlyn,48.92%,58900,,Ziggs,48.67%,7787,,KogMaw,48.64%,5660,,Aphelios,48.40%,22813,,Vayne,48.39%,32162,,Sivir,48.00%,15209,,Xayah,47.62%,16529,,Nilah,47.26%,6212,,Jinx,46.84%,46476,,Lux,46.78%,2311,,MissFortune,46.02%,80291,,Smolder,44.73%,36740,,Veigar,42.71%,2639,,Swain,41.51%,5206,
Akshan,mid,89.2%,D,38 / 47,48.9 %,2.5 %,2.3 %,606420,https://dpm.lol/champions/Akshan/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Corki,53.15%,3772,,Varus,52.88%,11220,,Ezreal,52.39%,27832,,Yunara,51.68%,19332,,Kalista,51.26%,3878,,Zeri,51.01%,8748,,Mel,50.93%,4296,,Lucian,50.10%,22317,,Twitch,49.98%,14292,,Sivir,49.89%,12578,,Kaisa,49.84%,44113,,Draven,49.27%,13230,,Caitlyn,49.22%,52353,,Tristana,49.19%,24023,,Jhin,49.18%,48512,,Ashe,48.80%,35075,,Aphelios,48.49%,18064,,Xayah,48.27%,10846,,Lux,48.26%,2219,,Smolder,48.02%,30113,,Jinx,47.84%,39660,,Ziggs,47.73%,6153,,MissFortune,47.10%,69878,,Vayne,47.07%,27194,,KogMaw,46.24%,5125,,Samira,46.10%,15890,,Swain,45.45%,4429,,Nilah,45.31%,5354,,Veigar,45.00%,2240,,Yasuo,44.94%,2739,
Tryndamere,top,79.6%,D,41 / 50,48.7 %,3.0 %,2.1 %,725924,https://dpm.lol/champions/Tryndamere/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Varus,52.50%,13583,,Corki,51.78%,3978,,Yunara,51.53%,21420,,Ezreal,50.50%,34628,,Mel,50.48%,4693,,Twitch,50.26%,16253,,Kalista,49.95%,4839,,Lucian,49.73%,25031,,Sivir,49.70%,14536,,Zeri,49.70%,9632,,Kaisa,49.49%,51781,,KogMaw,49.47%,5809,,Draven,49.41%,14735,,Ashe,49.01%,42782,,Aphelios,49.00%,19765,,Tristana,48.89%,29326,,Yasuo,48.81%,4268,,Caitlyn,48.75%,65470,,Samira,48.63%,20061,,Xayah,48.60%,13521,,Smolder,47.98%,35528,,Jinx,47.92%,48754,,Jhin,47.89%,59326,,Vayne,47.59%,31824,,Lux,47.16%,2356,,MissFortune,47.04%,85613,,Veigar,46.82%,2689,,Ziggs,46.51%,7807,,Nilah,46.24%,6652,,Swain,44.80%,4917,
Twisted Fate,mid,88.7%,D,39 / 47,49.1 %,2.7 %,0.3 %,654956,https://dpm.lol/champions/TwistedFate/build?lane=middle&tier=all&platform=all&timeframe=15.24,False,Varus,52.94%,12956,,Kalista,52.79%,4834,,Yunara,51.90%,23624,,Corki,51.81%,4277,,Ezreal,51.46%,37848,,Kaisa,50.80%,54326,,Zeri,50.66%,9791,,Lucian,50.65%,27330,,Draven,50.24%,13422,,Caitlyn,50.10%,52889,,Aphelios,49.71%,20379,,Twitch,49.58%,13700,,Xayah,49.06%,12037,,Vayne,49.01%,27611,,Tristana,48.95%,24083,,Jhin,48.94%,53986,,Ashe,48.78%,38674,,Jinx,47.65%,40787,,Smolder,47.54%,32343,,Mel,47.46%,2899,,KogMaw,47.08%,4849,,Ziggs,47.08%,7058,,Sivir,47.03%,15514,,Samira,46.89%,15406,,Yasuo,46.77%,2914,,MissFortune,46.35%,68483,,Veigar,45.85%,2157,,Nilah,45.65%,5040,,Lux,45.15%,2002,,Swain,43.24%,4036,
Ambessa,top,69.4%,D,42 / 50,48.1 %,3.4 %,5.5 %,811936,https://dpm.lol/champions/Ambessa/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Kalista,51.33%,5919,,Varus,51.23%,16989,,Yunara,51.06%,30629,,Mel,50.60%,4941,,Ezreal,50.20%,48231,,Zeri,50.13%,12765,,Corki,50.09%,5666,,Caitlyn,49.21%,62777,,Lucian,48.68%,35102,,Kaisa,48.57%,68182,,Jhin,48.53%,66542,,Draven,48.51%,16159,,Twitch,48.30%,15480,,Xayah,48.07%,15538,,Aphelios,47.67%,26136,,Ashe,47.51%,49030,,Jinx,47.24%,48556,,Tristana,47.22%,29931,,Smolder,47.18%,39228,,Veigar,46.79%,2522,,Ziggs,46.77%,8993,,Vayne,46.44%,31971,,MissFortune,46.27%,85570,,KogMaw,45.74%,6117,,Samira,45.68%,18383,,Yasuo,45.47%,4187,,Nilah,45.31%,6007,,Swain,44.29%,5261,,,,,,,,,
