champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,matchup_adc_1_name,matchup_adc_1_winrate,matchup_adc_1_games,matchup_adc_1_lane_quality,matchup_adc_2_name,matchup_adc_2_winrate,matchup_adc_2_games,matchup_adc_2_lane_quality,matchup_adc_3_name,matchup_adc_3_winrate,matchup_adc_3_games,matchup_adc_3_lane_quality,matchup_adc_4_name,matchup_adc_4_winrate,matchup_adc_4_games,matchup_adc_4_lane_quality,matchup_adc_5_name,matchup_adc_5_winrate,matchup_adc_5_games,matchup_adc_5_lane_quality,matchup_adc_6_name,matchup_adc_6_winrate,matchup_adc_6_games,matchup_adc_6_lane_quality,matchup_adc_7_name,matchup_adc_7_winrate,matchup_adc_7_games,matchup_adc_7_lane_quality,matchup_adc_8_name,matchup_adc_8_winrate,matchup_adc_8_games,matchup_adc_8_lane_quality,matchup_adc_9_name,matchup_adc_9_winrate,matchup_adc_9_games,matchup_adc_9_lane_quality,matchup_adc_10_name,matchup_adc_10_winrate,matchup_adc_10_games,matchup_adc_10_lane_quality,matchup_adc_11_name,matchup_adc_11_winrate,matchup_adc_11_games,matchup_adc_11_lane_quality,matchup_adc_12_name,matchup_adc_12_winrate,matchup_adc_12_games,matchup_adc_12_lane_quality,matchup_adc_13_name,matchup_adc_13_winrate,matchup_adc_13_games,matchup_adc_13_lane_quality,matchup_adc_14_name,matchup_adc_14_winrate,matchup_adc_14_games,matchup_adc_14_lane_quality,matchup_adc_15_name,matchup_adc_15_winrate,matchup_adc_15_games,matchup_adc_15_lane_quality,matchup_adc_16_name,matchup_adc_16_winrate,matchup_adc_16_games,matchup_adc_16_lane_quality,matchup_adc_17_name,matchup_adc_17_winrate,matchup_adc_17_games,matchup_adc_17_lane_quality,matchup_adc_18_name,matchup_adc_18_winrate,matchup_adc_18_games,matchup_adc_18_lane_quality,matchup_adc_19_name,matchup_adc_19_winrate,matchup_adc_19_games,matchup_adc_19_lane_quality,matchup_adc_20_name,matchup_adc_20_winrate,matchup_adc_20_games,matchup_adc_20_lane_quality,matchup_adc_21_name,matchup_adc_21_winrate,matchup_adc_21_games,matchup_adc_21_lane_quality,matchup_adc_22_name,matchup_adc_22_winrate,matchup_adc_22_games,matchup_adc_22_lane_quality,matchup_adc_23_name,matchup_adc_23_winrate,matchup_adc_23_games,matchup_adc_23_lane_quality,matchup_adc_24_name,matchup_adc_24_winrate,matchup_adc_24_games,matchup_adc_24_lane_quality,matchup_adc_25_name,matchup_adc_25_winrate,matchup_adc_25_games,matchup_adc_25_lane_quality,matchup_adc_26_name,matchup_adc_26_winrate,matchup_adc_26_games,matchup_adc_26_lane_quality,matchup_adc_27_name,matchup_adc_27_winrate,matchup_adc_27_games,matchup_adc_27_lane_quality,matchup_adc_28_name,matchup_adc_28_winrate,matchup_adc_28_games,matchup_adc_28_lane_quality,matchup_adc_29_name,matchup_adc_29_winrate,matchup_adc_29_games,matchup_adc_29_lane_quality,matchup_adc_30_name,matchup_adc_30_winrate,matchup_adc_30_games,matchup_adc_30_lane_quality
Vladimir,top,39.6%,D,37 / 50,49.1 %,2.0 %,6.1 %,474154,https://dpm.lol/champions/Vladimir/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Mel,53.23%,3077,,Kalista,52.77%,3252,,Yunara,52.49%,16149,,Varus,52.01%,8939,,Corki,51.26%,2936,,Zeri,51.19%,6699,,Lucian,51.16%,19479,,Kaisa,50.83%,37792,,Xayah,50.76%,9071,,Ezreal,50.54%,24752,,Sivir,50.05%,10588,,Draven,49.86%,10338,,Tristana,49.52%,17983,,Aphelios,49.44%,14195,,Caitlyn,49.38%,39802,,Samira,49.29%,12359,,Ashe,48.65%,27005,,Twitch,48.40%,10374,,Yasuo,48.16%,2745,,Vayne,48.11%,21561,,Smolder,48.00%,22920,,Jhin,47.96%,37338,,Jinx,47.73%,29738,,Nilah,47.36%,4010,,Lux,47.15%,1599,,KogMaw,47.00%,3834,,Ziggs,46.75%,4766,,MissFortune,46.53%,50284,,Swain,45.93%,3218,,Veigar,45.68%,1703,
Ambessa,jun,25.9%,D,38 / 52,49.4 %,1.3 %,5.5 %,302512,https://dpm.lol/champions/Ambessa/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Corki,52.71%,2138,,Varus,52.53%,5869,,Mel,52.36%,2034,,Yunara,51.73%,11157,,Twitch,51.65%,6196,,Yasuo,51.55%,1616,,Ezreal,51.42%,16075,,Ziggs,50.84%,3291,,Caitlyn,50.79%,23902,,Zeri,50.42%,4732,,Draven,49.95%,6322,,Kalista,49.84%,2217,,Lucian,49.75%,12692,,Xayah,49.45%,5779,,Sivir,49.44%,6901,,Kaisa,49.34%,25077,,Jinx,49.19%,18656,,Ashe,48.94%,17560,,Jhin,48.89%,24131,,Smolder,48.76%,14527,,MissFortune,48.37%,32213,,Aphelios,48.13%,9538,,Samira,48.09%,7338,,Tristana,48.07%,10899,,Lux,47.67%,1030,,Vayne,46.52%,12884,,KogMaw,46.39%,2438,,Swain,46.23%,2070,,Veigar,46.15%,1064,,Nilah,45.88%,2247,
Talon,mid,32.0%,D,36 / 47,49.8 %,1.4 %,2.3 %,328116,https://dpm.lol/champions/Talon/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Yunara,53.91%,11242,,Varus,53.40%,6244,,Kalista,52.26%,2172,,Ezreal,52.15%,18261,,Corki,51.85%,1996,,Lucian,51.29%,13628,,Draven,51.19%,6905,,Ziggs,50.66%,3401,,Zeri,50.65%,4667,,Kaisa,50.48%,26709,,Sivir,50.47%,7175,,Twitch,50.10%,6838,,Tristana,50.10%,12446,,Aphelios,50.07%,9962,,Caitlyn,50.03%,26617,,Jhin,49.99%,26531,,Xayah,49.84%,6748,,Jinx,49.44%,20175,,Mel,49.31%,1872,,Ashe,49.16%,19017,,Veigar,48.61%,1113,,Vayne,48.55%,13721,,MissFortune,48.17%,36416,,Yasuo,47.89%,1992,,Smolder,47.89%,15414,,Lux,47.38%,1068,,KogMaw,46.34%,2473,,Swain,45.85%,2109,,Nilah,45.27%,2514,,Samira,45.26%,8106,
Cho'Gath,jun,17.4%,D,39 / 52,49.9 %,1.1 %,1.9 %,262830,https://dpm.lol/champions/Chogath/build?lane=jungle&tier=all&platform=all&timeframe=15.24,False,Corki,53.86%,1515,,Mel,53.53%,1885,,Kalista,53.21%,1774,,Yasuo,53.14%,1481,,Samira,52.83%,6826,,Lucian,52.78%,8534,,Yunara,52.64%,8009,,Draven,52.54%,5346,,Varus,52.37%,4913,,Ezreal,51.80%,10869,,Aphelios,51.38%,7368,,Kaisa,51.16%,19224,,Tristana,51.12%,10392,,Xayah,50.89%,4767,,Zeri,50.79%,3666,,Caitlyn,49.87%,22895,,Nilah,49.73%,2246,,Ziggs,49.21%,2644,,Twitch,49.15%,5884,,Ashe,49.10%,15669,,Jinx,49.09%,18143,,Sivir,48.96%,5290,,Jhin,48.92%,20204,,MissFortune,48.61%,29955,,Veigar,48.06%,1030,,Smolder,47.59%,13793,,Vayne,47.15%,14574,,Lux,46.75%,830,,KogMaw,46.43%,2477,,Swain,45.18%,1837,
Naafiri,jun,41.4%,D,40 / 52,49.1 %,2.3 %,5.2 %,545631,https://dpm.lol/champions/Naafiri/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Ezreal,54.07%,28566,,Varus,53.63%,10559,,Kalista,52.17%,3805,,Kaisa,51.62%,42006,,Caitlyn,51.43%,47860,,Mel,51.29%,3449,,Lucian,51.05%,21274,,Corki,50.73%,3335,,Yunara,50.66%,17796,,Jhin,49.90%,44313,,Draven,49.70%,11117,,Ashe,49.35%,31849,,Twitch,48.49%,11648,,Tristana,48.45%,20675,,Xayah,48.26%,11069,,Zeri,48.13%,7544,,Aphelios,48.13%,15806,,Vayne,47.99%,22502,,Sivir,47.51%,11741,,Lux,47.25%,1693,,KogMaw,47.11%,4254,,Jinx,46.90%,35175,,MissFortune,46.74%,60556,,Ziggs,46.48%,5914,,Samira,45.61%,14346,,Smolder,45.46%,26299,,Veigar,44.65%,1924,,Yasuo,43.31%,2930,,Nilah,43.10%,4573,,Swain,42.69%,3436,
