champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,matchup_adc_1_name,matchup_adc_1_winrate,matchup_adc_1_games,matchup_adc_1_lane_quality,matchup_adc_2_name,matchup_adc_2_winrate,matchup_adc_2_games,matchup_adc_2_lane_quality,matchup_adc_3_name,matchup_adc_3_winrate,matchup_adc_3_games,matchup_adc_3_lane_quality,matchup_adc_4_name,matchup_adc_4_winrate,matchup_adc_4_games,matchup_adc_4_lane_quality,matchup_adc_5_name,matchup_adc_5_winrate,matchup_adc_5_games,matchup_adc_5_lane_quality,matchup_adc_6_name,matchup_adc_6_winrate,matchup_adc_6_games,matchup_adc_6_lane_quality,matchup_adc_7_name,matchup_adc_7_winrate,matchup_adc_7_games,matchup_adc_7_lane_quality,matchup_adc_8_name,matchup_adc_8_winrate,matchup_adc_8_games,matchup_adc_8_lane_quality,matchup_adc_9_name,matchup_adc_9_winrate,matchup_adc_9_games,matchup_adc_9_lane_quality,matchup_adc_10_name,matchup_adc_10_winrate,matchup_adc_10_games,matchup_adc_10_lane_quality,matchup_adc_11_name,matchup_adc_11_winrate,matchup_adc_11_games,matchup_adc_11_lane_quality,matchup_adc_12_name,matchup_adc_12_winrate,matchup_adc_12_games,matchup_adc_12_lane_quality,matchup_adc_13_name,matchup_adc_13_winrate,matchup_adc_13_games,matchup_adc_13_lane_quality,matchup_adc_14_name,matchup_adc_14_winrate,matchup_adc_14_games,matchup_adc_14_lane_quality,matchup_adc_15_name,matchup_adc_15_winrate,matchup_adc_15_games,matchup_adc_15_lane_quality,matchup_adc_16_name,matchup_adc_16_winrate,matchup_adc_16_games,matchup_adc_16_lane_quality,matchup_adc_17_name,matchup_adc_17_winrate,matchup_adc_17_games,matchup_adc_17_lane_quality,matchup_adc_18_name,matchup_adc_18_winrate,matchup_adc_18_games,matchup_adc_18_lane_quality,matchup_adc_19_name,matchup_adc_19_winrate,matchup_adc_19_games,matchup_adc_19_lane_quality,matchup_adc_20_name,matchup_adc_20_winrate,matchup_adc_20_games,matchup_adc_20_lane_quality,matchup_adc_21_name,matchup_adc_21_winrate,matchup_adc_21_games,matchup_adc_21_lane_quality,matchup_adc_22_name,matchup_adc_22_winrate,matchup_adc_22_games,matchup_adc_22_lane_quality,matchup_adc_23_name,matchup_adc_23_winrate,matchup_adc_23_games,matchup_adc_23_lane_quality,matchup_adc_24_name,matchup_adc_24_winrate,matchup_adc_24_games,matchup_adc_24_lane_quality,matchup_adc_25_name,matchup_adc_25_winrate,matchup_adc_25_games,matchup_adc_25_lane_quality,matchup_adc_26_name,matchup_adc_26_winrate,matchup_adc_26_games,matchup_adc_26_lane_quality,matchup_adc_27_name,matchup_adc_27_winrate,matchup_adc_27_games,matchup_adc_27_lane_quality,matchup_adc_28_name,matchup_adc_28_winrate,matchup_adc_28_games,matchup_adc_28_lane_quality,matchup_adc_29_name,matchup_adc_29_winrate,matchup_adc_29_games,matchup_adc_29_lane_quality,matchup_adc_30_name,matchup_adc_30_winrate,matchup_adc_30_games,matchup_adc_30_lane_quality
Ornn,top,88.1%,C,25 / 50,50.7 %,3.1 %,0.5 %,734785,https://dpm.lol/champions/Ornn/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Varus,54.24%,14730,,Yunara,53.59%,25053,,Ezreal,52.72%,36701,,Kalista,52.45%,5291,,Caitlyn,52.19%,61572,,Corki,52.05%,4599,,Lucian,52.01%,28302,,Draven,51.75%,15228,,Kaisa,51.72%,58531,,Twitch,51.27%,15521,,Tristana,51.25%,27477,,Aphelios,50.95%,21980,,Zeri,50.93%,10714,,Ashe,50.84%,43283,,Jhin,50.53%,58183,,Mel,50.39%,4525,,Jinx,50.24%,47436,,Sivir,50.24%,15879,,Xayah,50.12%,14480,,Samira,49.78%,18038,,Yasuo,49.59%,3936,,Lux,49.07%,2309,,MissFortune,48.58%,78674,,Smolder,48.24%,36161,,Vayne,48.21%,34424,,KogMaw,48.15%,6332,,Veigar,48.08%,2637,,Ziggs,47.75%,7808,,Nilah,47.24%,6025,,Swain,45.72%,5090,
Akali,top,15.4%,C,26 / 50,49.4 %,1.3 %,12.0 %,322392,https://dpm.lol/champions/Akali/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Varus,52.72%,6350,,Kalista,52.55%,2255,,Yunara,52.54%,10846,,Corki,52.25%,2067,,Mel,51.16%,1982,,Lucian,51.16%,12911,,Ezreal,51.04%,18237,,Xayah,50.72%,6321,,Draven,50.53%,6645,,Kaisa,50.01%,26718,,Tristana,49.75%,12008,,Ashe,49.55%,18379,,Sivir,49.54%,6690,,Zeri,49.38%,4514,,Vayne,49.37%,13688,,Caitlyn,49.34%,27039,,Twitch,49.33%,6580,,Smolder,49.23%,15552,,Jhin,49.01%,25793,,Samira,48.63%,8483,,Aphelios,48.47%,9486,,Jinx,48.27%,20127,,Ziggs,48.07%,3495,,Yasuo,47.96%,1814,,KogMaw,47.77%,2313,,Lux,47.56%,1026,,MissFortune,47.52%,34784,,Nilah,47.20%,2693,,Swain,44.62%,2037,,Veigar,44.19%,1118,
Aatrox,jun,37.1%,,,49.0 %,3.4 %,10.7 %,,https://dpm.lol/champions/Aatrox/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Varus,52.74%,17535,,Corki,52.64%,5579,,Yunara,51.39%,33097,,Ezreal,51.03%,50551,,Kalista,50.90%,6544,,Draven,50.62%,15535,,Mel,50.42%,4843,,Zeri,50.32%,13029,,Kaisa,50.31%,73758,,Lucian,50.05%,36753,,Aphelios,49.97%,25691,,Caitlyn,49.36%,61224,,Xayah,49.30%,14603,,Yasuo,48.87%,4172,,Twitch,48.75%,14038,,Samira,48.60%,19125,,Jhin,48.50%,65781,,Jinx,48.31%,49494,,Ashe,47.81%,50179,,Ziggs,47.73%,8980,,Smolder,47.68%,39334,,Nilah,47.53%,5861,,Tristana,47.52%,27965,,Sivir,47.36%,18995,,MissFortune,47.14%,85145,,KogMaw,46.72%,5769,,Vayne,46.71%,30487,,Swain,45.94%,5187,,,,,,,,,
Ezreal,adc,95.1%,C,18 / 26,48.0 %,10.1 %,2.7 %,2418785,https://dpm.lol/champions/Ezreal/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,Varus,52.15%,50893,Average,Corki,51.97%,15013,Average,Yunara,50.89%,84107,Good Lane,Mel,50.52%,13789,Bad Lane,Caitlyn,49.62%,243726,Good Lane,Draven,49.47%,50218,Bad Lane,Twitch,49.13%,41504,Good Lane,Zeri,49.06%,32259,Good Lane,Lucian,48.98%,112503,Bad Lane,Xayah,48.83%,43602,Average,Ashe,48.42%,153944,Good Lane,Kalista,48.36%,19002,Bad Lane,Tristana,48.31%,86162,Average,Aphelios,47.97%,72173,Good Lane,Jinx,47.80%,141685,Good Lane,Samira,47.76%,60526,Average,Kaisa,47.72%,250198,Bad Lane,Ziggs,47.22%,25333,Average,Jhin,47.19%,220247,Bad Lane,MissFortune,46.96%,280255,Bad Lane,Smolder,46.68%,115991,Average,Veigar,46.50%,8111,Average,Sivir,46.37%,58430,Bad Lane,KogMaw,45.94%,16347,Good Lane,Swain,45.18%,14461,Average,Vayne,45.15%,99140,Good Lane,Nilah,44.60%,16777,Bad Lane,Yasuo,44.36%,13077,Bad Lane,,,,,,,,
Draven,adc,95.2%,C,19 / 26,48.5 %,4.0 %,13.0 %,971887,https://dpm.lol/champions/Draven/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,Kalista,52.89%,6564,Average,Corki,51.63%,6138,Average,Yunara,51.62%,27774,Good Lane,Varus,51.42%,19249,Average,Zeri,51.15%,13187,Good Lane,Ezreal,50.54%,50218,Average,Kaisa,50.47%,67799,Good Lane,Lucian,50.34%,37466,Bad Lane,Twitch,50.07%,22862,Good Lane,Tristana,49.51%,35673,Average,Sivir,49.43%,19119,Bad Lane,Aphelios,48.95%,28628,Good Lane,Xayah,48.65%,17736,Average,Jhin,48.41%,82095,Bad Lane,Ashe,48.02%,53936,Good Lane,Caitlyn,48.01%,88429,Bad Lane,Jinx,47.84%,63074,Good Lane,Ziggs,46.97%,10709,Bad Lane,MissFortune,46.95%,122930,Bad Lane,Smolder,46.83%,47660,Good Lane,Samira,46.59%,26819,Bad Lane,Mel,46.38%,6891,Bad Lane,Yasuo,45.58%,6036,Bad Lane,KogMaw,45.53%,9634,Average,Nilah,44.73%,10019,Bad Lane,Lux,43.90%,3481,Bad Lane,Swain,42.49%,7700,Bad Lane,Veigar,42.49%,3509,Average,,,,,,,,
