champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,matchup_adc_1_name,matchup_adc_1_winrate,matchup_adc_1_games,matchup_adc_1_lane_quality,matchup_adc_2_name,matchup_adc_2_winrate,matchup_adc_2_games,matchup_adc_2_lane_quality,matchup_adc_3_name,matchup_adc_3_winrate,matchup_adc_3_games,matchup_adc_3_lane_quality,matchup_adc_4_name,matchup_adc_4_winrate,matchup_adc_4_games,matchup_adc_4_lane_quality,matchup_adc_5_name,matchup_adc_5_winrate,matchup_adc_5_games,matchup_adc_5_lane_quality,matchup_adc_6_name,matchup_adc_6_winrate,matchup_adc_6_games,matchup_adc_6_lane_quality,matchup_adc_7_name,matchup_adc_7_winrate,matchup_adc_7_games,matchup_adc_7_lane_quality,matchup_adc_8_name,matchup_adc_8_winrate,matchup_adc_8_games,matchup_adc_8_lane_quality,matchup_adc_9_name,matchup_adc_9_winrate,matchup_adc_9_games,matchup_adc_9_lane_quality,matchup_adc_10_name,matchup_adc_10_winrate,matchup_adc_10_games,matchup_adc_10_lane_quality,matchup_adc_11_name,matchup_adc_11_winrate,matchup_adc_11_games,matchup_adc_11_lane_quality,matchup_adc_12_name,matchup_adc_12_winrate,matchup_adc_12_games,matchup_adc_12_lane_quality,matchup_adc_13_name,matchup_adc_13_winrate,matchup_adc_13_games,matchup_adc_13_lane_quality,matchup_adc_14_name,matchup_adc_14_winrate,matchup_adc_14_games,matchup_adc_14_lane_quality,matchup_adc_15_name,matchup_adc_15_winrate,matchup_adc_15_games,matchup_adc_15_lane_quality,matchup_adc_16_name,matchup_adc_16_winrate,matchup_adc_16_games,matchup_adc_16_lane_quality,matchup_adc_17_name,matchup_adc_17_winrate,matchup_adc_17_games,matchup_adc_17_lane_quality,matchup_adc_18_name,matchup_adc_18_winrate,matchup_adc_18_games,matchup_adc_18_lane_quality,matchup_adc_19_name,matchup_adc_19_winrate,matchup_adc_19_games,matchup_adc_19_lane_quality,matchup_adc_20_name,matchup_adc_20_winrate,matchup_adc_20_games,matchup_adc_20_lane_quality,matchup_adc_21_name,matchup_adc_21_winrate,matchup_adc_21_games,matchup_adc_21_lane_quality,matchup_adc_22_name,matchup_adc_22_winrate,matchup_adc_22_games,matchup_adc_22_lane_quality,matchup_adc_23_name,matchup_adc_23_winrate,matchup_adc_23_games,matchup_adc_23_lane_quality,matchup_adc_24_name,matchup_adc_24_winrate,matchup_adc_24_games,matchup_adc_24_lane_quality,matchup_adc_25_name,matchup_adc_25_winrate,matchup_adc_25_games,matchup_adc_25_lane_quality,matchup_adc_26_name,matchup_adc_26_winrate,matchup_adc_26_games,matchup_adc_26_lane_quality,matchup_adc_27_name,matchup_adc_27_winrate,matchup_adc_27_games,matchup_adc_27_lane_quality,matchup_adc_28_name,matchup_adc_28_winrate,matchup_adc_28_games,matchup_adc_28_lane_quality,matchup_adc_29_name,matchup_adc_29_winrate,matchup_adc_29_games,matchup_adc_29_lane_quality,matchup_adc_30_name,matchup_adc_30_winrate,matchup_adc_30_games,matchup_adc_30_lane_quality
Miss Fortune,adc,97.3%,S+,1 / 26,52.2 %,22.6 %,18.5 %,5439399,https://dpm.lol/champions/MissFortune/build?lane=bottom&tier=all&platform=all&timeframe=15.24,False,Varus,55.80%,116101,Average,Kalista,55.77%,36575,Average,Corki,54.52%,32567,Bad Lane,Yunara,54.51%,173937,Good Lane,Lucian,53.33%,209707,Bad Lane,Draven,53.06%,122930,Bad Lane,Ezreal,53.05%,280255,Bad Lane,Kaisa,53.04%,426456,Good Lane,Aphelios,52.79%,153392,Good Lane,Caitlyn,52.70%,603128,Average,Tristana,52.69%,273512,Average,Xayah,52.29%,106598,Average,Mel,52.24%,40180,Bad Lane,Ashe,52.23%,379362,Good Lane,Twitch,52.05%,130253,Good Lane,Jinx,51.85%,422479,Good Lane,Samira,51.62%,163646,Bad Lane,Sivir,51.44%,128899,Bad Lane,Vayne,51.22%,257061,Good Lane,Jhin,50.96%,530283,Bad Lane,KogMaw,50.80%,43929,Good Lane,Smolder,50.39%,291378,Good Lane,Ziggs,49.38%,76765,Average,Lux,49.35%,19049,Bad Lane,Nilah,49.33%,51911,Bad Lane,Veigar,49.32%,22817,Average,Yasuo,49.23%,35957,Bad Lane,Swain,46.93%,41883,Bad Lane,,,,,,,,
Briar,jun,92.1%,S+,1 / 52,53.2 %,5.9 %,12.0 %,1424721,https://dpm.lol/champions/Briar/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Varus,57.08%,26437,,Yunara,57.03%,41807,,Mel,56.65%,9664,,Kalista,56.64%,8980,,Ezreal,56.44%,62756,,Lucian,55.44%,47055,,Corki,55.40%,7440,,Draven,54.86%,28081,,Kaisa,54.27%,97710,,Zeri,54.05%,19137,,Ziggs,53.69%,15277,,Caitlyn,53.60%,128712,,Twitch,53.59%,32173,,Samira,53.30%,40054,,Jhin,53.28%,117380,,Ashe,53.19%,86440,,Aphelios,52.86%,39717,,Sivir,52.73%,28958,,Tristana,52.67%,56449,,Yasuo,52.63%,8491,,Smolder,52.39%,68892,,Xayah,52.38%,26709,,Jinx,52.01%,98632,,KogMaw,51.61%,11650,,Vayne,51.12%,63749,,Lux,50.92%,4631,,MissFortune,50.71%,171880,,Nilah,49.67%,13119,,Veigar,49.36%,5397,,Swain,49.16%,9818,
Malphite,top,47.4%,S+,1 / 50,52.5 %,8.1 %,27.2 %,1955012,https://dpm.lol/champions/Malphite/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Kalista,56.84%,13086,,Varus,55.60%,37395,,Yunara,55.45%,61538,,Corki,55.09%,11389,,Draven,54.99%,39344,,Lucian,54.71%,73140,,Tristana,53.92%,75513,,Caitlyn,53.84%,170190,,Aphelios,53.78%,55016,,Kaisa,53.71%,145061,,Ezreal,53.31%,103429,,Twitch,52.96%,41502,,Zeri,52.95%,26146,,Mel,52.94%,11957,,Ashe,52.67%,112938,,Jinx,52.62%,126372,,Xayah,52.02%,43830,,Vayne,52.01%,94291,,Samira,51.88%,53079,,Jhin,51.81%,155425,,Sivir,51.02%,44564,,Nilah,51.00%,16690,,Yasuo,50.64%,10933,,MissFortune,50.00%,216228,,KogMaw,49.80%,15310,,Ziggs,49.76%,20789,,Smolder,49.70%,92566,,Veigar,48.12%,7030,,Lux,47.41%,5879,,Swain,43.32%,11643,
Malzahar,mid,90.0%,S+,1 / 47,52.0 %,8.1 %,16.5 %,1955295,https://dpm.lol/champions/Malzahar/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Kalista,55.91%,12663,,Varus,55.49%,36835,,Ezreal,55.17%,92249,,Corki,54.55%,10678,,Samira,54.25%,53485,,Yasuo,54.23%,12922,,Kaisa,54.18%,139632,,Yunara,53.94%,59085,,Draven,53.90%,39294,,Lucian,53.85%,67082,,Mel,53.55%,13827,,Caitlyn,53.34%,176823,,Tristana,53.14%,76109,,Xayah,52.91%,36989,,Vayne,51.68%,89046,,Aphelios,51.46%,54491,,Jhin,51.42%,158776,,Ashe,51.29%,116864,,Zeri,51.06%,25980,,Twitch,50.96%,43983,,Sivir,50.96%,42521,,KogMaw,50.25%,16073,,Jinx,50.17%,133746,,Veigar,49.60%,7073,,Nilah,49.56%,17127,,Ziggs,49.43%,20567,,MissFortune,49.28%,227121,,Smolder,48.92%,92448,,Lux,48.86%,6336,,Swain,47.81%,13524,
Milio,sup,99.6%,S+,1 / 39,52.8 %,7.4 %,6.8 %,1767613,https://dpm.lol/champions/Milio/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Varus,56.81%,34291,,Yunara,56.30%,56371,,Corki,56.23%,10983,,Kalista,55.62%,11829,,Ezreal,55.09%,79766,,Zeri,54.88%,25111,,Kaisa,54.07%,133769,,Samira,54.02%,46068,,Lucian,53.98%,65165,,Draven,53.96%,38821,,Xayah,53.72%,33203,,Sivir,53.69%,33688,,Twitch,53.46%,40792,,Caitlyn,53.23%,155349,,Mel,53.15%,12370,,Jhin,52.55%,145868,,Tristana,52.45%,65655,,Ashe,52.38%,110400,,Jinx,52.22%,114655,,Aphelios,51.95%,53370,,Vayne,51.93%,75401,,Smolder,51.34%,87336,,Nilah,51.30%,14776,,Yasuo,51.03%,10283,,KogMaw,51.02%,15291,,Lux,50.19%,6774,,MissFortune,50.08%,194397,,Swain,49.12%,12668,,Ziggs,49.09%,17911,,Veigar,48.34%,6968,
