champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,matchup_adc_1_name,matchup_adc_1_winrate,matchup_adc_1_games,matchup_adc_1_lane_quality,matchup_adc_2_name,matchup_adc_2_winrate,matchup_adc_2_games,matchup_adc_2_lane_quality,matchup_adc_3_name,matchup_adc_3_winrate,matchup_adc_3_games,matchup_adc_3_lane_quality,matchup_adc_4_name,matchup_adc_4_winrate,matchup_adc_4_games,matchup_adc_4_lane_quality,matchup_adc_5_name,matchup_adc_5_winrate,matchup_adc_5_games,matchup_adc_5_lane_quality,matchup_adc_6_name,matchup_adc_6_winrate,matchup_adc_6_games,matchup_adc_6_lane_quality,matchup_adc_7_name,matchup_adc_7_winrate,matchup_adc_7_games,matchup_adc_7_lane_quality,matchup_adc_8_name,matchup_adc_8_winrate,matchup_adc_8_games,matchup_adc_8_lane_quality,matchup_adc_9_name,matchup_adc_9_winrate,matchup_adc_9_games,matchup_adc_9_lane_quality,matchup_adc_10_name,matchup_adc_10_winrate,matchup_adc_10_games,matchup_adc_10_lane_quality,matchup_adc_11_name,matchup_adc_11_winrate,matchup_adc_11_games,matchup_adc_11_lane_quality,matchup_adc_12_name,matchup_adc_12_winrate,matchup_adc_12_games,matchup_adc_12_lane_quality,matchup_adc_13_name,matchup_adc_13_winrate,matchup_adc_13_games,matchup_adc_13_lane_quality,matchup_adc_14_name,matchup_adc_14_winrate,matchup_adc_14_games,matchup_adc_14_lane_quality,matchup_adc_15_name,matchup_adc_15_winrate,matchup_adc_15_games,matchup_adc_15_lane_quality,matchup_adc_16_name,matchup_adc_16_winrate,matchup_adc_16_games,matchup_adc_16_lane_quality,matchup_adc_17_name,matchup_adc_17_winrate,matchup_adc_17_games,matchup_adc_17_lane_quality,matchup_adc_18_name,matchup_adc_18_winrate,matchup_adc_18_games,matchup_adc_18_lane_quality,matchup_adc_19_name,matchup_adc_19_winrate,matchup_adc_19_games,matchup_adc_19_lane_quality,matchup_adc_20_name,matchup_adc_20_winrate,matchup_adc_20_games,matchup_adc_20_lane_quality,matchup_adc_21_name,matchup_adc_21_winrate,matchup_adc_21_games,matchup_adc_21_lane_quality,matchup_adc_22_name,matchup_adc_22_winrate,matchup_adc_22_games,matchup_adc_22_lane_quality,matchup_adc_23_name,matchup_adc_23_winrate,matchup_adc_23_games,matchup_adc_23_lane_quality,matchup_adc_24_name,matchup_adc_24_winrate,matchup_adc_24_games,matchup_adc_24_lane_quality,matchup_adc_25_name,matchup_adc_25_winrate,matchup_adc_25_games,matchup_adc_25_lane_quality,matchup_adc_26_name,matchup_adc_26_winrate,matchup_adc_26_games,matchup_adc_26_lane_quality,matchup_adc_27_name,matchup_adc_27_winrate,matchup_adc_27_games,matchup_adc_27_lane_quality,matchup_adc_28_name,matchup_adc_28_winrate,matchup_adc_28_games,matchup_adc_28_lane_quality,matchup_adc_29_name,matchup_adc_29_winrate,matchup_adc_29_games,matchup_adc_29_lane_quality,matchup_adc_30_name,matchup_adc_30_winrate,matchup_adc_30_games,matchup_adc_30_lane_quality
Ashe,sup,8.1%,-,-/-,45.7 %,1.1 %,5.8 %,259542,https://dpm.lol/champions/Ashe/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Corki,50.28%,1442,,Varus,50.01%,6075,,Yunara,49.55%,8119,,Kalista,49.49%,1754,,Xayah,49.11%,4816,,Lucian,47.54%,9031,,Zeri,47.48%,3311,,Kaisa,46.90%,18751,,Draven,46.87%,5089,,Caitlyn,46.76%,26172,,Veigar,46.60%,1060,,Ezreal,46.35%,14142,,Sivir,46.12%,6257,,Aphelios,46.01%,7161,,Mel,45.74%,1701,,Tristana,44.73%,11441,,Lux,44.70%,1009,,Jinx,44.46%,19198,,MissFortune,44.23%,32531,,Ziggs,44.17%,3249,,Vayne,44.12%,10817,,Jhin,44.08%,23082,,Samira,43.96%,7306,,Twitch,43.86%,6136,,Swain,43.74%,1742,,Yasuo,41.92%,1534,,KogMaw,41.85%,2251,,Nilah,41.83%,2252,,,,,,,,,
K'Sante,top,95.2%,D,50 / 50,45.8 %,2.5 %,1.6 %,601910,https://dpm.lol/champions/KSante/build?lane=top&tier=all&platform=all&timeframe=15.24,False,Varus,49.25%,13051,,Yunara,48.81%,23905,,Corki,48.60%,4477,,Ezreal,48.24%,36195,,Draven,47.56%,11893,,Kalista,47.18%,4404,,Zeri,46.91%,9338,,Lucian,46.45%,26857,,Mel,46.42%,3559,,Kaisa,46.29%,53664,,Aphelios,46.28%,19993,,Xayah,46.17%,11707,,Ashe,46.08%,36127,,Caitlyn,45.98%,45431,,Sivir,45.77%,13914,,Jhin,45.47%,48444,,Samira,45.40%,14671,,Twitch,45.37%,10766,,Nilah,45.02%,4469,,Jinx,44.95%,36015,,KogMaw,44.73%,4357,,Ziggs,44.07%,6673,,Yasuo,43.97%,3384,,MissFortune,43.88%,61303,,Smolder,43.65%,27465,,Vayne,42.82%,23029,,Swain,41.73%,3971,,Veigar,41.65%,1952,,,,,,,,,
Qiyana,jun,55.1%,D,52 / 52,45.4 %,2.5 %,3.3 %,611470,https://dpm.lol/champions/Qiyana/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Yunara,49.34%,22958,,Kalista,49.05%,4381,,Corki,49.03%,4297,,Varus,48.70%,12153,,Zeri,47.43%,9160,,Draven,46.76%,13654,,Lucian,46.73%,28375,,Ezreal,46.72%,34966,,Kaisa,46.48%,52568,,Aphelios,46.22%,19935,,Tristana,46.06%,22038,,Xayah,46.06%,12459,,Twitch,45.97%,13062,,Sivir,45.57%,13627,,Caitlyn,45.04%,48571,,Vayne,44.98%,24017,,Mel,44.96%,3763,,Jhin,44.92%,49870,,Ashe,44.57%,32328,,Jinx,44.41%,37405,,Samira,44.19%,15134,,Nilah,44.15%,4754,,Smolder,44.02%,28408,,Ziggs,43.80%,6151,,Veigar,43.67%,2045,,Lux,43.29%,1966,,MissFortune,42.89%,62507,,KogMaw,42.82%,4811,,Yasuo,42.43%,3231,,Swain,41.39%,3861,
Azir,mid,93.6%,D,47 / 47,45.3 %,2.0 %,0.5 %,484695,https://dpm.lol/champions/Azir/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Corki,50.16%,3146,,Kalista,49.38%,3524,,Varus,49.15%,9894,,Yunara,47.85%,17986,,Samira,47.22%,12132,,Draven,47.10%,9744,,Yasuo,47.01%,3061,,Ezreal,46.76%,27348,,Mel,46.57%,3240,,Zeri,46.32%,7209,,Lucian,46.29%,19814,,Kaisa,45.94%,39553,,Caitlyn,45.76%,38924,,Xayah,45.68%,9254,,Tristana,45.23%,18066,,Aphelios,45.11%,15157,,Sivir,44.94%,10880,,Ashe,44.80%,28994,,Jhin,44.77%,38712,,Veigar,44.53%,1471,,Smolder,44.13%,23452,,Vayne,44.13%,19402,,Jinx,44.07%,30337,,Nilah,43.31%,3692,,Swain,43.10%,3494,,Ziggs,42.96%,4972,,MissFortune,42.60%,52173,,KogMaw,42.33%,3692,,,,,,,,,
