champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,matchup_top_1_name,matchup_top_1_winrate,matchup_top_1_games,matchup_top_1_lane_quality,matchup_top_2_name,matchup_top_2_winrate,matchup_top_2_games,matchup_top_2_lane_quality,matchup_top_3_name,matchup_top_3_winrate,matchup_top_3_games,matchup_top_3_lane_quality,matchup_top_4_name,matchup_top_4_winrate,matchup_top_4_games,matchup_top_4_lane_quality,matchup_top_5_name,matchup_top_5_winrate,matchup_top_5_games,matchup_top_5_lane_quality,matchup_top_6_name,matchup_top_6_winrate,matchup_top_6_games,matchup_top_6_lane_quality,matchup_top_7_name,matchup_top_7_winrate,matchup_top_7_games,matchup_top_7_lane_quality,matchup_top_8_name,matchup_top_8_winrate,matchup_top_8_games,matchup_top_8_lane_quality,matchup_top_9_name,matchup_top_9_winrate,matchup_top_9_games,matchup_top_9_lane_quality,matchup_top_10_name,matchup_top_10_winrate,matchup_top_10_games,matchup_top_10_lane_quality,matchup_top_11_name,matchup_top_11_winrate,matchup_top_11_games,matchup_top_11_lane_quality,matchup_top_12_name,matchup_top_12_winrate,matchup_top_12_games,matchup_top_12_lane_quality,matchup_top_13_name,matchup_top_13_winrate,matchup_top_13_games,matchup_top_13_lane_quality,matchup_top_14_name,matchup_top_14_winrate,matchup_top_14_games,matchup_top_14_lane_quality,matchup_top_15_name,matchup_top_15_winrate,matchup_top_15_games,matchup_top_15_lane_quality,matchup_top_16_name,matchup_top_16_winrate,matchup_top_16_games,matchup_top_16_lane_quality,matchup_top_17_name,matchup_top_17_winrate,matchup_top_17_games,matchup_top_17_lane_quality,matchup_top_18_name,matchup_top_18_winrate,matchup_top_18_games,matchup_top_18_lane_quality,matchup_top_19_name,matchup_top_19_winrate,matchup_top_19_games,matchup_top_19_lane_quality,matchup_top_20_name,matchup_top_20_winrate,matchup_top_20_games,matchup_top_20_lane_quality,matchup_top_21_name,matchup_top_21_winrate,matchup_top_21_games,matchup_top_21_lane_quality,matchup_top_22_name,matchup_top_22_winrate,matchup_top_22_games,matchup_top_22_lane_quality,matchup_top_23_name,matchup_top_23_winrate,matchup_top_23_games,matchup_top_23_lane_quality,matchup_top_24_name,matchup_top_24_winrate,matchup_top_24_games,matchup_top_24_lane_quality,matchup_top_25_name,matchup_top_25_winrate,matchup_top_25_games,matchup_top_25_lane_quality,matchup_top_26_name,matchup_top_26_winrate,matchup_top_26_games,matchup_top_26_lane_quality,matchup_top_27_name,matchup_top_27_winrate,matchup_top_27_games,matchup_top_27_lane_quality,matchup_top_28_name,matchup_top_28_winrate,matchup_top_28_games,matchup_top_28_lane_quality,matchup_top_29_name,matchup_top_29_winrate,matchup_top_29_games,matchup_top_29_lane_quality,matchup_top_30_name,matchup_top_30_winrate,matchup_top_30_games,matchup_top_30_lane_quality,matchup_top_31_name,matchup_top_31_winrate,matchup_top_31_games,matchup_top_31_lane_quality,matchup_top_32_name,matchup_top_32_winrate,matchup_top_32_games,matchup_top_32_lane_quality,matchup_top_33_name,matchup_top_33_winrate,matchup_top_33_games,matchup_top_33_lane_quality,matchup_top_34_name,matchup_top_34_winrate,matchup_top_34_games,matchup_top_34_lane_quality,matchup_top_35_name,matchup_top_35_winrate,matchup_top_35_games,matchup_top_35_lane_quality,matchup_top_36_name,matchup_top_36_winrate,matchup_top_36_games,matchup_top_36_lane_quality,matchup_top_37_name,matchup_top_37_winrate,matchup_top_37_games,matchup_top_37_lane_quality,matchup_top_38_name,matchup_top_38_winrate,matchup_top_38_games,matchup_top_38_lane_quality,matchup_top_39_name,matchup_top_39_winrate,matchup_top_39_games,matchup_top_39_lane_quality,matchup_top_40_name,matchup_top_40_winrate,matchup_top_40_games,matchup_top_40_lane_quality,matchup_top_41_name,matchup_top_41_winrate,matchup_top_41_games,matchup_top_41_lane_quality,matchup_top_42_name,matchup_top_42_winrate,matchup_top_42_games,matchup_top_42_lane_quality,matchup_top_43_name,matchup_top_43_winrate,matchup_top_43_games,matchup_top_43_lane_quality,matchup_top_44_name,matchup_top_44_winrate,matchup_top_44_games,matchup_top_44_lane_quality,matchup_top_45_name,matchup_top_45_winrate,matchup_top_45_games,matchup_top_45_lane_quality,matchup_top_46_name,matchup_top_46_winrate,matchup_top_46_games,matchup_top_46_lane_quality,matchup_top_47_name,matchup_top_47_winrate,matchup_top_47_games,matchup_top_47_lane_quality,matchup_top_48_name,matchup_top_48_winrate,matchup_top_48_games,matchup_top_48_lane_quality,matchup_top_49_name,matchup_top_49_winrate,matchup_top_49_games,matchup_top_49_lane_quality,matchup_top_50_name,matchup_top_50_winrate,matchup_top_50_games,matchup_top_50_lane_quality,matchup_top_51_name,matchup_top_51_winrate,matchup_top_51_games,matchup_top_51_lane_quality,matchup_top_52_name,matchup_top_52_winrate,matchup_top_52_games,matchup_top_52_lane_quality,matchup_top_53_name,matchup_top_53_winrate,matchup_top_53_games,matchup_top_53_lane_quality,matchup_top_54_name,matchup_top_54_winrate,matchup_top_54_games,matchup_top_54_lane_quality,matchup_top_55_name,matchup_top_55_winrate,matchup_top_55_games,matchup_top_55_lane_quality,matchup_top_56_name,matchup_top_56_winrate,matchup_top_56_games,matchup_top_56_lane_quality,matchup_top_57_name,matchup_top_57_winrate,matchup_top_57_games,matchup_top_57_lane_quality,matchup_top_58_name,matchup_top_58_winrate,matchup_top_58_games,matchup_top_58_lane_quality
Jayce,jun,41.0%,D,30 / 52,49.8 %,2.0 %,3.0 %,491431,https://dpm.lol/champions/Jayce/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Smolder,54.79%,1880,,Yone,53.46%,13686,,MasterYi,53.11%,1606,,Trundle,52.70%,1558,,KSante,52.09%,11799,,Ambessa,51.98%,15378,,Camille,51.71%,7241,,Yasuo,51.70%,9332,,Renekton,51.63%,11595,,Sylas,51.42%,2676,,Darius,51.22%,13603,,Zac,51.14%,1496,,Illaoi,51.13%,4974,,Ryze,51.08%,2590,,Akali,50.94%,4105,,Tryndamere,50.90%,6358,,Jax,50.76%,13216,,Irelia,50.72%,15625,,Gangplank,50.51%,8111,,MonkeyKing,50.51%,2556,,Zaahen,50.43%,18318,,Mordekaiser,50.34%,12766,,Gwen,50.33%,6611,,Nasus,50.25%,8054,,Riven,50.20%,8092,,Aatrox,50.10%,19765,,Gnar,50.10%,7767,,Volibear,50.02%,7341,,Varus,49.93%,3004,,Rumble,49.75%,8032,,Heimerdinger,49.70%,2809,,Vladimir,49.50%,5954,,Gragas,49.46%,6183,,Garen,49.42%,13672,,TahmKench,49.30%,2432,,Warwick,49.19%,3019,,Chogath,49.02%,7215,,Singed,49.01%,4595,,Fiora,48.95%,9053,,Teemo,48.93%,8968,,Shen,48.74%,7029,,Vayne,48.70%,3969,,Olaf,48.66%,5524,,Sett,48.63%,11983,,Pantheon,48.50%,5146,,Urgot,48.36%,6115,,Poppy,48.12%,3186,,Kennen,48.09%,5621,,Yorick,47.99%,9789,,Sion,47.78%,14032,,Ornn,47.77%,9928,,Kayle,47.33%,6547,,Swain,46.82%,3257,,Malphite,46.71%,30039,,DrMundo,46.49%,12179,,Cassiopeia,45.75%,1541,,Quinn,45.58%,4568,,Kled,45.32%,3548,
Quinn,top,74.3%,D,35 / 50,49.9 %,1.9 %,2.5 %,461070,https://dpm.lol/champions/Quinn/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Trundle,56.16%,2263,Good Lane,Smolder,56.13%,1771,Good Lane,Jayce,55.17%,6689,Good Lane,Volibear,54.86%,6086,Good Lane,Gangplank,54.33%,7497,Bad Lane,Darius,54.31%,22021,Good Lane,KSante,53.97%,3737,Bad Lane,Tryndamere,53.97%,6220,Average,Riven,53.87%,8617,Good Lane,Renekton,53.68%,9918,Good Lane,Vayne,53.11%,5315,Good Lane,Garen,52.84%,25382,Good Lane,Ambessa,52.83%,6648,Average,Jax,52.53%,13245,Good Lane,Warwick,52.43%,2344,Good Lane,Ryze,52.30%,1455,Good Lane,Yone,52.26%,9218,Good Lane,Poppy,52.07%,1496,Average,Gragas,51.94%,3616,Average,Cassiopeia,51.93%,1402,Bad Lane,Fiora,51.75%,6642,Average,Varus,51.50%,2332,Bad Lane,Gnar,51.40%,8240,Bad Lane,Vladimir,51.37%,5406,Average,Akali,51.09%,3343,Bad Lane,Gwen,50.96%,5498,Good Lane,MasterYi,50.95%,1894,Good Lane,Yasuo,50.91%,7489,Bad Lane,Camille,50.72%,3807,Average,Aurora,50.58%,1546,Bad Lane,Aatrox,50.57%,10627,Bad Lane,Zaahen,50.08%,16565,Good Lane,Kayle,50.02%,12954,Good Lane,Rumble,49.70%,3551,Bad Lane,Malzahar,49.51%,1648,Bad Lane,Kennen,49.18%,5730,Bad Lane,Illaoi,49.16%,5600,Bad Lane,Singed,49.05%,5607,Good Lane,Shen,48.66%,6895,Good Lane,Heimerdinger,48.23%,4501,Bad Lane,Chogath,48.07%,8222,Good Lane,Swain,48.01%,3766,Bad Lane,Sett,47.64%,14709,Good Lane,Olaf,47.55%,3912,Average,Mordekaiser,47.47%,13078,Bad Lane,Kled,47.36%,3144,Bad Lane,Sion,47.14%,9626,Bad Lane,Nasus,46.58%,9828,Average,Urgot,46.48%,6682,Bad Lane,Ornn,46.47%,5900,Bad Lane,Yorick,45.87%,10987,Bad Lane,Teemo,45.67%,18512,Bad Lane,TahmKench,45.43%,2580,Bad Lane,Irelia,45.28%,10155,Bad Lane,DrMundo,44.62%,13554,Good Lane,Malphite,41.74%,21887,Bad Lane,,,,,,,,
Cassiopeia,mid,69.2%,D,34 / 47,50.2 %,1.5 %,1.4 %,372175,https://dpm.lol/champions/Cassiopeia/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,MasterYi,55.19%,1667,,KSante,54.02%,4615,,Trundle,53.99%,2069,,Rumble,52.80%,3091,,Ambessa,52.67%,5947,,Vladimir,52.37%,4321,,Gnar,52.23%,4865,,Jayce,52.08%,4030,,Irelia,51.81%,7057,,Yone,51.70%,9053,,Poppy,51.61%,1459,,Riven,51.61%,6402,,Gangplank,51.61%,5137,,Yasuo,51.59%,5980,,Akali,51.54%,2272,,Tryndamere,51.53%,5502,,Vayne,51.51%,3302,,Zaahen,51.47%,16473,,Ryze,51.46%,1302,,Darius,51.29%,15189,,Jax,51.14%,9922,,Camille,51.06%,3582,,Renekton,51.05%,7602,,Gragas,50.94%,3094,,Fiora,50.81%,6361,,Gwen,50.78%,6702,,MonkeyKing,50.63%,1199,,Shen,50.62%,6007,,Teemo,50.39%,10306,,Illaoi,50.30%,5648,,Pantheon,50.14%,3522,,Smolder,49.83%,1184,,Volibear,49.83%,5910,,TahmKench,49.79%,2601,,Sylas,49.76%,1642,,Ornn,49.65%,6071,,Quinn,49.63%,3478,,Mordekaiser,49.52%,14329,,Kled,49.44%,2696,,Warwick,49.43%,2527,,Nasus,49.19%,8607,,Chogath,48.53%,7841,,DrMundo,48.51%,12811,,Sion,48.41%,8716,,Swain,48.36%,2920,,Malphite,48.28%,14705,,Garen,48.26%,16431,,Kennen,48.14%,3450,,Urgot,48.09%,5837,,Olaf,47.76%,4112,,Sett,47.69%,14219,,Kayle,47.49%,8649,,Yorick,47.20%,8659,,Heimerdinger,47.11%,3112,,Singed,47.09%,4621,,Varus,47.02%,1310,,,,,,,,,
Zac,jun,74.7%,D,31 / 52,49.9 %,2.4 %,1.1 %,586199,https://dpm.lol/champions/Zac/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,MasterYi,55.94%,2458,,Ryze,53.40%,1764,,KSante,53.10%,7867,,Gragas,52.51%,5471,,Sylas,52.08%,2143,,Camille,52.01%,6243,,Jayce,51.95%,6554,,Ambessa,51.79%,10619,,Jax,51.69%,15702,,Trundle,51.64%,3263,,Gangplank,51.62%,8495,,Rumble,51.62%,5130,,Smolder,51.60%,1936,,Tryndamere,51.60%,8177,,Gwen,51.36%,11181,,Irelia,51.18%,10237,,Aatrox,51.07%,16570,,Pantheon,51.06%,5539,,Yasuo,50.81%,8461,,Kennen,50.69%,5473,,Shen,50.57%,9934,,Darius,50.50%,23951,,Quinn,50.36%,5012,,TahmKench,50.35%,3817,,Renekton,50.22%,12333,,Nasus,50.09%,12211,,Gnar,50.06%,8294,,Akali,49.92%,3956,,Illaoi,49.84%,8977,,Riven,49.79%,10342,,Vladimir,49.77%,5975,,Yone,49.77%,12936,,Sion,49.70%,13380,,Volibear,49.66%,9936,,Vayne,49.57%,5505,,Teemo,49.54%,16422,,Chogath,49.42%,11692,,Yorick,49.39%,13067,,Heimerdinger,49.34%,5172,,Zaahen,49.17%,25559,,Varus,49.12%,2278,,Ornn,49.05%,9659,,DrMundo,49.03%,18328,,Malphite,48.91%,23821,,Garen,48.90%,24316,,Fiora,48.75%,10649,,Poppy,48.65%,3145,,Olaf,48.44%,5745,,Kled,48.40%,4128,,Urgot,48.12%,9080,,Warwick,48.10%,4002,,Sett,47.97%,22706,,Mordekaiser,47.26%,22231,,Kayle,47.18%,12699,,Swain,46.80%,4494,,Singed,45.50%,7636,,,,,,,,,
Nunu,jun,91.1%,D,32 / 52,49.9 %,2.6 %,0.6 %,620420,https://dpm.lol/champions/Nunu/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,MasterYi,55.75%,2739,,Smolder,54.45%,2044,,Camille,53.43%,5838,,Gangplank,53.29%,8566,,Jayce,52.98%,5999,,Rumble,52.97%,4874,,KSante,52.92%,6918,,Gragas,52.72%,5239,,Trundle,52.16%,3758,,Ambessa,51.92%,9932,,Poppy,51.74%,2329,,Gnar,51.68%,8343,,Gwen,51.56%,11314,,Quinn,51.47%,6091,,Fiora,51.39%,10782,,Varus,51.27%,2165,,Darius,51.24%,25523,,Aatrox,51.14%,15930,,Yasuo,51.08%,9093,,Riven,50.91%,10964,,Yone,50.84%,13501,,Tryndamere,50.70%,9566,,Akali,50.69%,3912,,Jax,50.67%,16188,,Irelia,50.65%,10531,,Vladimir,50.47%,5907,,Nasus,50.39%,13756,,Teemo,50.38%,20248,,Sylas,50.37%,2156,,Vayne,50.18%,6092,,Pantheon,50.18%,5989,,Renekton,50.17%,12572,,Kennen,50.14%,5497,,Volibear,50.09%,9841,,Zaahen,49.76%,26686,,Shen,49.67%,10195,,Heimerdinger,49.53%,5988,,Ornn,48.87%,9411,,Urgot,48.75%,10152,,DrMundo,48.70%,20666,,Chogath,48.67%,13084,,Warwick,48.59%,4542,,MonkeyKing,48.54%,1887,,Malphite,48.54%,25354,,Olaf,48.48%,6126,,TahmKench,48.45%,4264,,Garen,48.30%,26778,,Illaoi,48.28%,9897,,Singed,48.27%,7911,,Kayle,48.25%,14705,,Yorick,48.14%,14746,,Sion,47.57%,13513,,Kled,47.45%,4398,,Mordekaiser,47.30%,24097,,Swain,47.00%,4649,,Sett,46.72%,24366,,,,,,,,,
