champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,matchup_top_1_name,matchup_top_1_winrate,matchup_top_1_games,matchup_top_1_lane_quality,matchup_top_2_name,matchup_top_2_winrate,matchup_top_2_games,matchup_top_2_lane_quality,matchup_top_3_name,matchup_top_3_winrate,matchup_top_3_games,matchup_top_3_lane_quality,matchup_top_4_name,matchup_top_4_winrate,matchup_top_4_games,matchup_top_4_lane_quality,matchup_top_5_name,matchup_top_5_winrate,matchup_top_5_games,matchup_top_5_lane_quality,matchup_top_6_name,matchup_top_6_winrate,matchup_top_6_games,matchup_top_6_lane_quality,matchup_top_7_name,matchup_top_7_winrate,matchup_top_7_games,matchup_top_7_lane_quality,matchup_top_8_name,matchup_top_8_winrate,matchup_top_8_games,matchup_top_8_lane_quality,matchup_top_9_name,matchup_top_9_winrate,matchup_top_9_games,matchup_top_9_lane_quality,matchup_top_10_name,matchup_top_10_winrate,matchup_top_10_games,matchup_top_10_lane_quality,matchup_top_11_name,matchup_top_11_winrate,matchup_top_11_games,matchup_top_11_lane_quality,matchup_top_12_name,matchup_top_12_winrate,matchup_top_12_games,matchup_top_12_lane_quality,matchup_top_13_name,matchup_top_13_winrate,matchup_top_13_games,matchup_top_13_lane_quality,matchup_top_14_name,matchup_top_14_winrate,matchup_top_14_games,matchup_top_14_lane_quality,matchup_top_15_name,matchup_top_15_winrate,matchup_top_15_games,matchup_top_15_lane_quality,matchup_top_16_name,matchup_top_16_winrate,matchup_top_16_games,matchup_top_16_lane_quality,matchup_top_17_name,matchup_top_17_winrate,matchup_top_17_games,matchup_top_17_lane_quality,matchup_top_18_name,matchup_top_18_winrate,matchup_top_18_games,matchup_top_18_lane_quality,matchup_top_19_name,matchup_top_19_winrate,matchup_top_19_games,matchup_top_19_lane_quality,matchup_top_20_name,matchup_top_20_winrate,matchup_top_20_games,matchup_top_20_lane_quality,matchup_top_21_name,matchup_top_21_winrate,matchup_top_21_games,matchup_top_21_lane_quality,matchup_top_22_name,matchup_top_22_winrate,matchup_top_22_games,matchup_top_22_lane_quality,matchup_top_23_name,matchup_top_23_winrate,matchup_top_23_games,matchup_top_23_lane_quality,matchup_top_24_name,matchup_top_24_winrate,matchup_top_24_games,matchup_top_24_lane_quality,matchup_top_25_name,matchup_top_25_winrate,matchup_top_25_games,matchup_top_25_lane_quality,matchup_top_26_name,matchup_top_26_winrate,matchup_top_26_games,matchup_top_26_lane_quality,matchup_top_27_name,matchup_top_27_winrate,matchup_top_27_games,matchup_top_27_lane_quality,matchup_top_28_name,matchup_top_28_winrate,matchup_top_28_games,matchup_top_28_lane_quality,matchup_top_29_name,matchup_top_29_winrate,matchup_top_29_games,matchup_top_29_lane_quality,matchup_top_30_name,matchup_top_30_winrate,matchup_top_30_games,matchup_top_30_lane_quality,matchup_top_31_name,matchup_top_31_winrate,matchup_top_31_games,matchup_top_31_lane_quality,matchup_top_32_name,matchup_top_32_winrate,matchup_top_32_games,matchup_top_32_lane_quality,matchup_top_33_name,matchup_top_33_winrate,matchup_top_33_games,matchup_top_33_lane_quality,matchup_top_34_name,matchup_top_34_winrate,matchup_top_34_games,matchup_top_34_lane_quality,matchup_top_35_name,matchup_top_35_winrate,matchup_top_35_games,matchup_top_35_lane_quality,matchup_top_36_name,matchup_top_36_winrate,matchup_top_36_games,matchup_top_36_lane_quality,matchup_top_37_name,matchup_top_37_winrate,matchup_top_37_games,matchup_top_37_lane_quality,matchup_top_38_name,matchup_top_38_winrate,matchup_top_38_games,matchup_top_38_lane_quality,matchup_top_39_name,matchup_top_39_winrate,matchup_top_39_games,matchup_top_39_lane_quality,matchup_top_40_name,matchup_top_40_winrate,matchup_top_40_games,matchup_top_40_lane_quality,matchup_top_41_name,matchup_top_41_winrate,matchup_top_41_games,matchup_top_41_lane_quality,matchup_top_42_name,matchup_top_42_winrate,matchup_top_42_games,matchup_top_42_lane_quality,matchup_top_43_name,matchup_top_43_winrate,matchup_top_43_games,matchup_top_43_lane_quality,matchup_top_44_name,matchup_top_44_winrate,matchup_top_44_games,matchup_top_44_lane_quality,matchup_top_45_name,matchup_top_45_winrate,matchup_top_45_games,matchup_top_45_lane_quality,matchup_top_46_name,matchup_top_46_winrate,matchup_top_46_games,matchup_top_46_lane_quality,matchup_top_47_name,matchup_top_47_winrate,matchup_top_47_games,matchup_top_47_lane_quality,matchup_top_48_name,matchup_top_48_winrate,matchup_top_48_games,matchup_top_48_lane_quality,matchup_top_49_name,matchup_top_49_winrate,matchup_top_49_games,matchup_top_49_lane_quality,matchup_top_50_name,matchup_top_50_winrate,matchup_top_50_games,matchup_top_50_lane_quality,matchup_top_51_name,matchup_top_51_winrate,matchup_top_51_games,matchup_top_51_lane_quality,matchup_top_52_name,matchup_top_52_winrate,matchup_top_52_games,matchup_top_52_lane_quality,matchup_top_53_name,matchup_top_53_winrate,matchup_top_53_games,matchup_top_53_lane_quality,matchup_top_54_name,matchup_top_54_winrate,matchup_top_54_games,matchup_top_54_lane_quality,matchup_top_55_name,matchup_top_55_winrate,matchup_top_55_games,matchup_top_55_lane_quality,matchup_top_56_name,matchup_top_56_winrate,matchup_top_56_games,matchup_top_56_lane_quality
Rakan,sup,98.4%,D,35 / 39,49.1 %,3.1 %,0.3 %,753147,https://dpm.lol/champions/Rakan/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,MasterYi,55.50%,3229,,KSante,52.50%,10839,,Trundle,51.99%,4014,,Smolder,51.82%,2439,,Yasuo,51.70%,11585,,Tryndamere,51.66%,10411,,Camille,51.64%,8145,,Gwen,51.56%,13590,,Ambessa,51.32%,14681,,Yone,51.02%,17184,,Jayce,50.83%,9538,,Gangplank,50.80%,11399,,Rumble,50.73%,7388,,TahmKench,50.68%,4635,,Volibear,50.52%,12147,,Akali,50.39%,5394,,Gragas,50.38%,7229,,Aatrox,50.28%,21598,,Irelia,49.97%,13786,,Ryze,49.96%,2582,,Sylas,49.70%,3296,,Darius,49.57%,30030,,Gnar,49.53%,10750,,Pantheon,49.53%,7388,,Fiora,49.50%,13631,,Quinn,49.48%,6922,,Ornn,49.47%,12205,,Jax,49.24%,20293,,Renekton,48.94%,16652,,Vladimir,48.87%,7837,,Riven,48.85%,13592,,Warwick,48.79%,5114,,Sion,48.70%,17171,,Shen,48.69%,12629,,Vayne,48.65%,6804,,Nasus,48.34%,15682,,Chogath,48.32%,14666,,DrMundo,48.22%,22034,,Varus,48.12%,2893,,Kennen,48.05%,7055,,Garen,48.03%,30363,,Teemo,47.89%,20269,,Zaahen,47.79%,33420,,Kled,47.75%,5399,,Olaf,47.63%,7023,,Poppy,47.45%,3528,,Heimerdinger,47.35%,6205,,Kayle,47.30%,15806,,Malphite,47.24%,31077,,Mordekaiser,47.18%,27617,,Yorick,47.13%,16737,,Sett,47.10%,27283,,Illaoi,46.57%,11312,,Urgot,46.51%,11206,,Swain,46.40%,5537,,Singed,45.07%,9382,
Akshan,mid,89.2%,D,38 / 47,48.9 %,2.5 %,2.3 %,606420,https://dpm.lol/champions/Akshan/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,MasterYi,55.85%,2822,,Smolder,54.45%,1945,,KSante,53.37%,7197,,Gangplank,53.33%,8601,,Jayce,52.55%,6672,,Tryndamere,51.86%,9403,,Ambessa,51.57%,10505,,Olaf,51.54%,5795,,Akali,51.41%,4190,,Camille,51.30%,6201,,Yone,51.22%,14170,,Trundle,51.10%,3370,,Gwen,50.87%,11026,,Gragas,50.84%,5289,,Gnar,50.74%,7928,,Rumble,50.72%,4994,,Fiora,50.58%,10898,,Sylas,50.25%,2165,,Aatrox,50.25%,16443,,Varus,50.22%,2248,,Renekton,50.18%,11926,,Vladimir,50.14%,6390,,Vayne,50.09%,5354,,Quinn,49.98%,6049,,Darius,49.87%,23826,,Zaahen,49.74%,26554,,Heimerdinger,49.67%,5273,,Riven,49.21%,11588,,Pantheon,49.11%,6084,,Irelia,49.03%,11033,,Kennen,49.01%,5585,,Chogath,48.95%,12411,,Poppy,48.93%,2581,,Volibear,48.88%,9040,,Yasuo,48.64%,7808,,Jax,48.58%,16719,,Illaoi,48.38%,8930,,MonkeyKing,48.36%,1923,,TahmKench,48.24%,4092,,Sion,48.15%,14219,,Kled,48.07%,4606,,Ornn,47.97%,9483,,Singed,47.89%,7918,,Garen,47.69%,25896,,Nasus,47.45%,13255,,Swain,47.12%,4677,,Urgot,47.10%,9898,,Shen,47.08%,10272,,Kayle,47.05%,14218,,Sett,46.95%,21951,,Yorick,46.80%,14341,,DrMundo,46.52%,19376,,Teemo,46.17%,17688,,Mordekaiser,46.15%,21755,,Warwick,46.01%,4295,,Malphite,44.50%,25472,
Tryndamere,top,79.6%,D,41 / 50,48.7 %,3.0 %,2.1 %,725924,https://dpm.lol/champions/Tryndamere/build?lane=top&tier=all&platform=all&timeframe=15.24,True,MasterYi,58.59%,3572,Good Lane,Gwen,54.38%,12888,Good Lane,Ambessa,53.74%,11005,Good Lane,KSante,52.87%,7751,Bad Lane,Yasuo,52.86%,10562,Good Lane,Fiora,52.39%,12886,Good Lane,Trundle,52.22%,4353,Average,Irelia,52.14%,10882,Average,Yone,51.81%,16209,Good Lane,Gangplank,51.67%,11110,Average,Jayce,51.41%,7269,Good Lane,Rumble,51.39%,5334,Average,Olaf,51.31%,6494,Good Lane,Yorick,51.15%,21845,Average,Garen,50.83%,37468,Good Lane,Vladimir,49.98%,6364,Good Lane,Riven,49.62%,11576,Good Lane,Akali,49.41%,4645,Bad Lane,Aatrox,49.30%,17526,Bad Lane,Shen,49.24%,12162,Good Lane,Gragas,49.15%,5965,Bad Lane,Chogath,49.11%,15000,Good Lane,Gnar,48.98%,9013,Bad Lane,Mordekaiser,48.97%,29219,Bad Lane,Heimerdinger,48.96%,6076,Bad Lane,Renekton,48.86%,13041,Bad Lane,DrMundo,48.68%,25880,Good Lane,Illaoi,48.66%,11980,Bad Lane,Kennen,48.57%,5106,Bad Lane,Kayle,48.27%,18464,Good Lane,Pantheon,48.17%,6311,Bad Lane,Sion,48.10%,14004,Bad Lane,Ornn,48.03%,9335,Average,Darius,47.82%,32204,Bad Lane,Vayne,47.65%,5263,Good Lane,Volibear,47.37%,13860,Bad Lane,Jax,47.27%,23421,Average,Zaahen,46.98%,32063,Good Lane,Urgot,46.66%,11483,Good Lane,Swain,46.66%,4576,Bad Lane,Poppy,46.62%,2681,Bad Lane,Kled,46.28%,5292,Bad Lane,Singed,46.21%,9617,Good Lane,Sett,46.21%,26858,Bad Lane,Quinn,46.06%,6220,Good Lane,Nasus,45.47%,18708,Average,TahmKench,45.02%,5518,Bad Lane,Warwick,44.58%,7956,Bad Lane,Teemo,43.38%,23657,Bad Lane,Malphite,40.89%,35770,Bad Lane,,,,,,,,,,,,,,,,,,,,,,,,
Twisted Fate,mid,88.7%,D,39 / 47,49.1 %,2.7 %,0.3 %,654956,https://dpm.lol/champions/TwistedFate/build?lane=middle&tier=all&platform=all&timeframe=15.24,False,MasterYi,54.04%,2831,,KSante,53.60%,9984,,Smolder,53.27%,2538,,Ryze,52.54%,2280,,Yone,52.02%,15184,,Trundle,51.83%,3309,,Akali,51.46%,5490,,Ambessa,51.38%,13143,,Vayne,51.34%,6173,,Camille,51.30%,7425,,Gragas,51.21%,6190,,Jayce,51.01%,9869,,Tryndamere,50.90%,9539,,Riven,50.78%,12122,,Gangplank,50.47%,10358,,MonkeyKing,50.43%,2219,,Sylas,50.42%,2711,,Poppy,50.30%,3010,,Pantheon,50.20%,6339,,Volibear,50.15%,10652,,Darius,50.06%,25823,,Aatrox,50.02%,20642,,Yasuo,50.02%,9123,,Gnar,50.00%,9232,,Varus,49.87%,2753,,Quinn,49.73%,6201,,Renekton,49.70%,14595,,Irelia,49.65%,12011,,Gwen,49.35%,11378,,Rumble,49.35%,6527,,Fiora,49.15%,11886,,Chogath,49.13%,12270,,TahmKench,49.09%,3919,,Vladimir,49.09%,6437,,Kennen,48.77%,6022,,Nasus,48.77%,13390,,Singed,48.75%,8510,,Warwick,48.62%,4299,,Garen,48.58%,26574,,Shen,48.14%,11100,,Sett,48.06%,23010,,Illaoi,47.99%,9273,,Kayle,47.87%,13425,,Sion,47.63%,14832,,Ornn,47.57%,10398,,Olaf,47.29%,6299,,Urgot,47.25%,9503,,Jax,47.13%,19589,,Kled,47.05%,4795,,Mordekaiser,46.90%,23051,,Teemo,46.50%,16918,,Yorick,46.43%,13839,,Heimerdinger,46.34%,5263,,Malphite,45.93%,26281,,DrMundo,45.46%,18707,,Swain,45.36%,4720,
Ambessa,top,69.4%,D,42 / 50,48.1 %,3.4 %,5.5 %,811936,https://dpm.lol/champions/Ambessa/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Smolder,56.20%,2582,Good Lane,KSante,53.40%,14621,Average,MasterYi,52.39%,3031,Good Lane,Yasuo,51.43%,12008,Good Lane,Gragas,51.34%,8190,Good Lane,Jayce,51.00%,13652,Average,Rumble,50.77%,9939,Good Lane,Yone,50.74%,18868,Good Lane,Vladimir,50.58%,8007,Good Lane,Aatrox,50.44%,27151,Bad Lane,Gnar,50.34%,11771,Good Lane,Fiora,50.32%,15399,Good Lane,Sylas,49.98%,2825,Good Lane,Sion,49.90%,18303,Good Lane,Ryze,49.82%,2750,Good Lane,Ornn,49.62%,13316,Good Lane,Chogath,49.59%,13908,Good Lane,Gwen,49.57%,14111,Good Lane,DrMundo,49.46%,21176,Good Lane,Trundle,49.40%,3739,Average,Akali,49.35%,5966,Bad Lane,Jax,48.82%,21104,Good Lane,Vayne,48.55%,5881,Good Lane,Nasus,48.25%,13884,Good Lane,Gangplank,48.15%,13433,Bad Lane,Kayle,48.06%,14360,Good Lane,Darius,48.02%,31012,Bad Lane,TahmKench,47.83%,4558,Average,Heimerdinger,47.63%,5547,Bad Lane,Camille,47.58%,11324,Average,Shen,47.36%,13236,Good Lane,Riven,47.26%,16976,Average,Pantheon,47.24%,8542,Bad Lane,Quinn,47.19%,6648,Good Lane,Olaf,47.00%,6740,Average,Varus,46.97%,3751,Bad Lane,Zaahen,46.92%,38876,Good Lane,Mordekaiser,46.91%,26640,Bad Lane,Kennen,46.91%,7504,Bad Lane,Urgot,46.86%,11722,Good Lane,Volibear,46.84%,13380,Bad Lane,MonkeyKing,46.72%,3275,Bad Lane,Garen,46.70%,29799,Bad Lane,Swain,46.67%,5781,Bad Lane,Singed,46.36%,9947,Good Lane,Tryndamere,46.26%,11005,Bad Lane,Kled,46.20%,7476,Bad Lane,Poppy,46.20%,6552,Bad Lane,Sett,45.88%,28528,Bad Lane,Malphite,45.67%,31276,Average,Renekton,45.60%,36181,Bad Lane,Irelia,45.16%,17060,Bad Lane,Yorick,44.93%,16070,Bad Lane,Teemo,44.88%,19482,Bad Lane,Illaoi,43.93%,11278,Bad Lane,Warwick,43.32%,9105,Bad Lane
