champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,matchup_top_1_name,matchup_top_1_winrate,matchup_top_1_games,matchup_top_1_lane_quality,matchup_top_2_name,matchup_top_2_winrate,matchup_top_2_games,matchup_top_2_lane_quality,matchup_top_3_name,matchup_top_3_winrate,matchup_top_3_games,matchup_top_3_lane_quality,matchup_top_4_name,matchup_top_4_winrate,matchup_top_4_games,matchup_top_4_lane_quality,matchup_top_5_name,matchup_top_5_winrate,matchup_top_5_games,matchup_top_5_lane_quality,matchup_top_6_name,matchup_top_6_winrate,matchup_top_6_games,matchup_top_6_lane_quality,matchup_top_7_name,matchup_top_7_winrate,matchup_top_7_games,matchup_top_7_lane_quality,matchup_top_8_name,matchup_top_8_winrate,matchup_top_8_games,matchup_top_8_lane_quality,matchup_top_9_name,matchup_top_9_winrate,matchup_top_9_games,matchup_top_9_lane_quality,matchup_top_10_name,matchup_top_10_winrate,matchup_top_10_games,matchup_top_10_lane_quality,matchup_top_11_name,matchup_top_11_winrate,matchup_top_11_games,matchup_top_11_lane_quality,matchup_top_12_name,matchup_top_12_winrate,matchup_top_12_games,matchup_top_12_lane_quality,matchup_top_13_name,matchup_top_13_winrate,matchup_top_13_games,matchup_top_13_lane_quality,matchup_top_14_name,matchup_top_14_winrate,matchup_top_14_games,matchup_top_14_lane_quality,matchup_top_15_name,matchup_top_15_winrate,matchup_top_15_games,matchup_top_15_lane_quality,matchup_top_16_name,matchup_top_16_winrate,matchup_top_16_games,matchup_top_16_lane_quality,matchup_top_17_name,matchup_top_17_winrate,matchup_top_17_games,matchup_top_17_lane_quality,matchup_top_18_name,matchup_top_18_winrate,matchup_top_18_games,matchup_top_18_lane_quality,matchup_top_19_name,matchup_top_19_winrate,matchup_top_19_games,matchup_top_19_lane_quality,matchup_top_20_name,matchup_top_20_winrate,matchup_top_20_games,matchup_top_20_lane_quality,matchup_top_21_name,matchup_top_21_winrate,matchup_top_21_games,matchup_top_21_lane_quality,matchup_top_22_name,matchup_top_22_winrate,matchup_top_22_games,matchup_top_22_lane_quality,matchup_top_23_name,matchup_top_23_winrate,matchup_top_23_games,matchup_top_23_lane_quality,matchup_top_24_name,matchup_top_24_winrate,matchup_top_24_games,matchup_top_24_lane_quality,matchup_top_25_name,matchup_top_25_winrate,matchup_top_25_games,matchup_top_25_lane_quality,matchup_top_26_name,matchup_top_26_winrate,matchup_top_26_games,matchup_top_26_lane_quality,matchup_top_27_name,matchup_top_27_winrate,matchup_top_27_games,matchup_top_27_lane_quality,matchup_top_28_name,matchup_top_28_winrate,matchup_top_28_games,matchup_top_28_lane_quality,matchup_top_29_name,matchup_top_29_winrate,matchup_top_29_games,matchup_top_29_lane_quality,matchup_top_30_name,matchup_top_30_winrate,matchup_top_30_games,matchup_top_30_lane_quality,matchup_top_31_name,matchup_top_31_winrate,matchup_top_31_games,matchup_top_31_lane_quality,matchup_top_32_name,matchup_top_32_winrate,matchup_top_32_games,matchup_top_32_lane_quality,matchup_top_33_name,matchup_top_33_winrate,matchup_top_33_games,matchup_top_33_lane_quality,matchup_top_34_name,matchup_top_34_winrate,matchup_top_34_games,matchup_top_34_lane_quality,matchup_top_35_name,matchup_top_35_winrate,matchup_top_35_games,matchup_top_35_lane_quality,matchup_top_36_name,matchup_top_36_winrate,matchup_top_36_games,matchup_top_36_lane_quality,matchup_top_37_name,matchup_top_37_winrate,matchup_top_37_games,matchup_top_37_lane_quality,matchup_top_38_name,matchup_top_38_winrate,matchup_top_38_games,matchup_top_38_lane_quality,matchup_top_39_name,matchup_top_39_winrate,matchup_top_39_games,matchup_top_39_lane_quality,matchup_top_40_name,matchup_top_40_winrate,matchup_top_40_games,matchup_top_40_lane_quality,matchup_top_41_name,matchup_top_41_winrate,matchup_top_41_games,matchup_top_41_lane_quality,matchup_top_42_name,matchup_top_42_winrate,matchup_top_42_games,matchup_top_42_lane_quality,matchup_top_43_name,matchup_top_43_winrate,matchup_top_43_games,matchup_top_43_lane_quality,matchup_top_44_name,matchup_top_44_winrate,matchup_top_44_games,matchup_top_44_lane_quality,matchup_top_45_name,matchup_top_45_winrate,matchup_top_45_games,matchup_top_45_lane_quality,matchup_top_46_name,matchup_top_46_winrate,matchup_top_46_games,matchup_top_46_lane_quality,matchup_top_47_name,matchup_top_47_winrate,matchup_top_47_games,matchup_top_47_lane_quality,matchup_top_48_name,matchup_top_48_winrate,matchup_top_48_games,matchup_top_48_lane_quality,matchup_top_49_name,matchup_top_49_winrate,matchup_top_49_games,matchup_top_49_lane_quality,matchup_top_50_name,matchup_top_50_winrate,matchup_top_50_games,matchup_top_50_lane_quality,matchup_top_51_name,matchup_top_51_winrate,matchup_top_51_games,matchup_top_51_lane_quality,matchup_top_52_name,matchup_top_52_winrate,matchup_top_52_games,matchup_top_52_lane_quality,matchup_top_53_name,matchup_top_53_winrate,matchup_top_53_games,matchup_top_53_lane_quality,matchup_top_54_name,matchup_top_54_winrate,matchup_top_54_games,matchup_top_54_lane_quality,matchup_top_55_name,matchup_top_55_winrate,matchup_top_55_games,matchup_top_55_lane_quality,matchup_top_56_name,matchup_top_56_winrate,matchup_top_56_games,matchup_top_56_lane_quality
Samira,adc,98.3%,B,10 / 26,50.1 %,5.4 %,10.1 %,1292221,https://dpm.lol/champions/Samira/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,MasterYi,55.54%,5774,,KSante,54.61%,14671,,Ambessa,54.34%,18383,,Jayce,53.17%,12154,,Camille,53.13%,11460,,Yasuo,53.09%,20497,,Gragas,52.97%,10541,,Rumble,52.90%,9758,,Smolder,52.90%,4501,,Sylas,52.86%,4934,,Trundle,52.68%,7898,,Gwen,52.47%,23612,,Varus,52.10%,4689,,Fiora,52.04%,21843,,Quinn,51.96%,12331,,Aatrox,51.83%,33647,,Irelia,51.64%,22282,,Gnar,51.53%,16868,,Yone,51.46%,29427,,Gangplank,51.45%,17212,,Akali,51.37%,8483,,Tryndamere,51.37%,20061,,Riven,50.93%,21298,,Darius,50.85%,56131,,Vladimir,50.72%,12359,,Vayne,50.72%,13353,,Volibear,50.67%,21488,,TahmKench,50.43%,8573,,Shen,50.35%,20415,,Ornn,50.23%,18038,,Teemo,50.04%,41747,,Zaahen,50.03%,54610,,Poppy,49.90%,5254,,Jax,49.66%,33557,,Kled,49.42%,9178,,Heimerdinger,49.36%,12590,,Olaf,49.21%,12283,,Renekton,49.11%,26038,,Nasus,49.01%,30267,,DrMundo,48.93%,40945,,Kennen,48.77%,11311,,Yorick,48.71%,30945,,Sion,48.44%,27037,,Urgot,48.37%,20482,,Malphite,48.13%,53079,,Swain,48.12%,9450,,Mordekaiser,48.11%,53023,,Garen,48.05%,57454,,Warwick,47.95%,8943,,Illaoi,47.73%,22267,,Chogath,47.59%,26714,,Sett,47.41%,53368,,Singed,46.88%,15771,,Kayle,46.76%,30279,,,,,,,,,
Urgot,top,94.3%,B,12 / 50,52.0 %,3.1 %,1.7 %,743718,https://dpm.lol/champions/Urgot/build?lane=top&tier=all&platform=all&timeframe=15.24,True,MasterYi,60.80%,3148,Good Lane,Riven,55.99%,15230,Good Lane,Gangplank,55.82%,11217,Bad Lane,KSante,55.60%,8373,Bad Lane,Jayce,55.29%,8314,Good Lane,Akali,55.29%,4102,Bad Lane,Gragas,54.40%,5925,Average,Irelia,54.36%,11339,Bad Lane,Camille,54.32%,6696,Good Lane,Gwen,54.30%,13038,Good Lane,Nasus,53.94%,19135,Good Lane,Singed,53.93%,12097,Good Lane,Darius,53.74%,31460,Bad Lane,Quinn,53.53%,6682,Good Lane,Aatrox,53.50%,21644,Bad Lane,Volibear,53.50%,12303,Average,Vladimir,53.45%,6610,Average,Yone,53.45%,15056,Good Lane,Poppy,53.43%,2839,Average,Tryndamere,53.35%,11483,Average,Chogath,53.31%,16242,Good Lane,Renekton,53.19%,13666,Bad Lane,Ambessa,53.14%,11722,Average,Rumble,53.05%,5725,Bad Lane,Fiora,53.03%,13990,Good Lane,Gnar,52.99%,10324,Bad Lane,Warwick,52.88%,4376,Good Lane,Jax,52.88%,19689,Good Lane,Zaahen,52.50%,31385,Good Lane,Shen,52.21%,11240,Good Lane,Kennen,52.20%,6115,Bad Lane,Trundle,52.14%,4116,Average,Garen,51.89%,34345,Good Lane,TahmKench,51.79%,4912,Bad Lane,Teemo,51.42%,19897,Good Lane,Smolder,51.27%,2403,Good Lane,Kled,51.20%,5984,Bad Lane,Ornn,51.12%,10726,Good Lane,Yasuo,51.11%,10540,Bad Lane,Varus,50.95%,2367,Bad Lane,Heimerdinger,50.70%,6173,Bad Lane,Illaoi,50.60%,13206,Bad Lane,Sett,50.57%,29182,Average,Vayne,50.11%,6260,Good Lane,Olaf,49.60%,9423,Bad Lane,Mordekaiser,49.06%,30047,Bad Lane,Malphite,48.66%,32365,Average,Swain,48.21%,5992,Bad Lane,Sion,48.17%,18458,Bad Lane,Yorick,47.17%,24060,Bad Lane,Kayle,47.11%,21002,Good Lane,DrMundo,46.98%,24669,Bad Lane,,,,,,,,,,,,,,,,
Viktor,mid,95.0%,B,15 / 47,51.1 %,5.6 %,2.5 %,1356568,https://dpm.lol/champions/Viktor/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,MasterYi,54.89%,5201,,KSante,54.58%,22309,,Yasuo,53.17%,20051,,Trundle,53.06%,6627,,Smolder,52.82%,5134,,Gragas,52.66%,12965,,Rumble,52.40%,14309,,Gangplank,52.39%,21842,,Chogath,52.33%,24715,,Tryndamere,52.27%,18919,,TahmKench,52.25%,7945,,Darius,52.13%,52791,,Ryze,52.13%,5057,,Pantheon,52.12%,12952,,Renekton,52.08%,31502,,Gnar,51.87%,19511,,Jayce,51.84%,20966,,Varus,51.82%,5814,,Illaoi,51.65%,19501,,Camille,51.64%,16005,,Aatrox,51.62%,43517,,Shen,51.61%,22087,,Fiora,51.58%,25392,,Zaahen,51.52%,59832,,Jax,51.51%,37400,,Gwen,51.46%,23466,,Volibear,51.46%,22151,,Ambessa,51.32%,29314,,MonkeyKing,51.05%,4603,,Nasus,51.01%,27569,,Riven,51.00%,24188,,Vladimir,50.96%,14716,,Quinn,50.79%,11946,,Sion,50.63%,32324,,Kennen,50.44%,12657,,Sylas,50.32%,5618,,Garen,50.23%,54809,,Ornn,50.18%,23017,,Urgot,50.17%,19252,,Vayne,50.17%,11968,,Irelia,50.05%,24625,,Mordekaiser,50.02%,47569,,Poppy,49.93%,6864,,Sett,49.80%,47890,,Warwick,49.79%,9072,,Kayle,49.75%,27367,,Yorick,49.72%,29851,,DrMundo,49.69%,39373,,Teemo,49.59%,32827,,Swain,49.57%,10056,,Olaf,49.34%,13152,,Akali,49.28%,8636,,Kled,49.19%,9794,,Heimerdinger,49.09%,10577,,Malphite,48.67%,53311,,Singed,48.60%,17608,
Taric,sup,93.2%,B,13 / 39,52.6 %,1.5 %,0.4 %,370065,https://dpm.lol/champions/Taric/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,MasterYi,59.30%,1688,,KSante,57.62%,4221,,Tryndamere,55.54%,5799,,Ambessa,55.41%,5658,,Rumble,55.40%,2973,,Trundle,55.04%,2300,,Yasuo,54.96%,5535,,Quinn,54.91%,3526,,Sylas,54.59%,1328,,Pantheon,54.48%,3814,,Jayce,54.40%,3417,,Yone,54.20%,7731,,Gwen,54.12%,6875,,Irelia,54.01%,6308,,Volibear,53.77%,6028,,Olaf,53.71%,3541,,Aatrox,53.65%,9432,,Darius,53.59%,15703,,TahmKench,53.54%,2727,,Fiora,53.51%,6332,,MonkeyKing,53.46%,1128,,Camille,53.42%,3534,,Riven,53.13%,6616,,Zaahen,53.05%,16390,,Smolder,53.05%,1131,,Renekton,52.99%,7388,,Chogath,52.54%,7834,,Jax,52.52%,9498,,Vladimir,52.50%,3640,,Varus,52.48%,1212,,Kled,52.42%,2705,,Vayne,52.41%,3398,,Nasus,52.41%,8336,,Akali,52.31%,2361,,Gragas,52.23%,3134,,Gangplank,52.12%,4979,,Kennen,52.11%,3218,,Teemo,52.02%,11397,,Sion,51.89%,8104,,Warwick,51.88%,2683,,Urgot,51.79%,6150,,Gnar,51.69%,4910,,DrMundo,51.69%,11720,,Shen,51.65%,6211,,Garen,51.48%,16017,,Illaoi,51.40%,6179,,Sett,51.34%,14593,,Kayle,51.20%,8854,,Yorick,51.12%,9044,,Ornn,51.09%,5590,,Malphite,50.58%,15179,,Mordekaiser,49.62%,14635,,Heimerdinger,49.50%,3499,,Poppy,48.80%,1586,,Singed,48.08%,4744,,Swain,46.33%,2873,
Yasuo,adc,8.1%,-,-/-,51.0 %,1.1 %,18.3 %,275145,https://dpm.lol/champions/Yasuo/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,MasterYi,57.47%,1291,,Jayce,56.12%,2523,,KSante,56.03%,3384,,Gwen,55.00%,5011,,Ambessa,54.53%,4187,,Gragas,54.28%,2325,,Varus,54.20%,845,,Smolder,53.96%,910,,Sylas,53.22%,1257,,Fiora,53.04%,4823,,Gangplank,52.86%,3634,,Irelia,52.69%,4629,,Aatrox,52.66%,7042,,Trundle,52.46%,1628,,Quinn,52.45%,2387,,Gnar,52.22%,3357,,Heimerdinger,52.05%,2484,,Akali,52.04%,1814,,Camille,52.02%,2470,,Riven,51.94%,5281,,Teemo,51.93%,8169,,Vladimir,51.91%,2745,,TahmKench,51.81%,1938,,Yone,51.59%,6592,,Rumble,51.36%,2095,,Tryndamere,51.24%,4268,,Volibear,51.14%,4664,,Vayne,50.95%,2575,,Kled,50.88%,1926,,Yorick,50.86%,6319,,Pantheon,50.86%,2631,,Darius,50.74%,12494,,Renekton,50.59%,6885,,Sion,50.48%,5883,,Olaf,50.45%,2638,,Swain,50.42%,2124,,Ornn,50.41%,3936,,DrMundo,50.26%,8952,,Kennen,50.23%,2371,,Jax,50.23%,7667,,Nasus,50.13%,6777,,Urgot,50.02%,4474,,Kayle,49.95%,5994,,Shen,49.84%,4659,,Zaahen,49.66%,12131,,Mordekaiser,49.44%,11069,,Malphite,49.36%,10933,,Garen,49.30%,12583,,Illaoi,49.24%,4742,,Poppy,49.01%,1263,,Warwick,48.95%,1949,,Chogath,48.07%,5848,,Sett,47.52%,10975,,Singed,45.94%,3683,,,,,,,,,
