champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,matchup_jun_1_name,matchup_jun_1_winrate,matchup_jun_1_games,matchup_jun_1_lane_quality,matchup_jun_2_name,matchup_jun_2_winrate,matchup_jun_2_games,matchup_jun_2_lane_quality,matchup_jun_3_name,matchup_jun_3_winrate,matchup_jun_3_games,matchup_jun_3_lane_quality,matchup_jun_4_name,matchup_jun_4_winrate,matchup_jun_4_games,matchup_jun_4_lane_quality,matchup_jun_5_name,matchup_jun_5_winrate,matchup_jun_5_games,matchup_jun_5_lane_quality,matchup_jun_6_name,matchup_jun_6_winrate,matchup_jun_6_games,matchup_jun_6_lane_quality,matchup_jun_7_name,matchup_jun_7_winrate,matchup_jun_7_games,matchup_jun_7_lane_quality,matchup_jun_8_name,matchup_jun_8_winrate,matchup_jun_8_games,matchup_jun_8_lane_quality,matchup_jun_9_name,matchup_jun_9_winrate,matchup_jun_9_games,matchup_jun_9_lane_quality,matchup_jun_10_name,matchup_jun_10_winrate,matchup_jun_10_games,matchup_jun_10_lane_quality,matchup_jun_11_name,matchup_jun_11_winrate,matchup_jun_11_games,matchup_jun_11_lane_quality,matchup_jun_12_name,matchup_jun_12_winrate,matchup_jun_12_games,matchup_jun_12_lane_quality,matchup_jun_13_name,matchup_jun_13_winrate,matchup_jun_13_games,matchup_jun_13_lane_quality,matchup_jun_14_name,matchup_jun_14_winrate,matchup_jun_14_games,matchup_jun_14_lane_quality,matchup_jun_15_name,matchup_jun_15_winrate,matchup_jun_15_games,matchup_jun_15_lane_quality,matchup_jun_16_name,matchup_jun_16_winrate,matchup_jun_16_games,matchup_jun_16_lane_quality,matchup_jun_17_name,matchup_jun_17_winrate,matchup_jun_17_games,matchup_jun_17_lane_quality,matchup_jun_18_name,matchup_jun_18_winrate,matchup_jun_18_games,matchup_jun_18_lane_quality,matchup_jun_19_name,matchup_jun_19_winrate,matchup_jun_19_games,matchup_jun_19_lane_quality,matchup_jun_20_name,matchup_jun_20_winrate,matchup_jun_20_games,matchup_jun_20_lane_quality,matchup_jun_21_name,matchup_jun_21_winrate,matchup_jun_21_games,matchup_jun_21_lane_quality,matchup_jun_22_name,matchup_jun_22_winrate,matchup_jun_22_games,matchup_jun_22_lane_quality,matchup_jun_23_name,matchup_jun_23_winrate,matchup_jun_23_games,matchup_jun_23_lane_quality,matchup_jun_24_name,matchup_jun_24_winrate,matchup_jun_24_games,matchup_jun_24_lane_quality,matchup_jun_25_name,matchup_jun_25_winrate,matchup_jun_25_games,matchup_jun_25_lane_quality,matchup_jun_26_name,matchup_jun_26_winrate,matchup_jun_26_games,matchup_jun_26_lane_quality,matchup_jun_27_name,matchup_jun_27_winrate,matchup_jun_27_games,matchup_jun_27_lane_quality,matchup_jun_28_name,matchup_jun_28_winrate,matchup_jun_28_games,matchup_jun_28_lane_quality,matchup_jun_29_name,matchup_jun_29_winrate,matchup_jun_29_games,matchup_jun_29_lane_quality,matchup_jun_30_name,matchup_jun_30_winrate,matchup_jun_30_games,matchup_jun_30_lane_quality,matchup_jun_31_name,matchup_jun_31_winrate,matchup_jun_31_games,matchup_jun_31_lane_quality,matchup_jun_32_name,matchup_jun_32_winrate,matchup_jun_32_games,matchup_jun_32_lane_quality,matchup_jun_33_name,matchup_jun_33_winrate,matchup_jun_33_games,matchup_jun_33_lane_quality,matchup_jun_34_name,matchup_jun_34_winrate,matchup_jun_34_games,matchup_jun_34_lane_quality,matchup_jun_35_name,matchup_jun_35_winrate,matchup_jun_35_games,matchup_jun_35_lane_quality,matchup_jun_36_name,matchup_jun_36_winrate,matchup_jun_36_games,matchup_jun_36_lane_quality,matchup_jun_37_name,matchup_jun_37_winrate,matchup_jun_37_games,matchup_jun_37_lane_quality,matchup_jun_38_name,matchup_jun_38_winrate,matchup_jun_38_games,matchup_jun_38_lane_quality,matchup_jun_39_name,matchup_jun_39_winrate,matchup_jun_39_games,matchup_jun_39_lane_quality,matchup_jun_40_name,matchup_jun_40_winrate,matchup_jun_40_games,matchup_jun_40_lane_quality,matchup_jun_41_name,matchup_jun_41_winrate,matchup_jun_41_games,matchup_jun_41_lane_quality,matchup_jun_42_name,matchup_jun_42_winrate,matchup_jun_42_games,matchup_jun_42_lane_quality,matchup_jun_43_name,matchup_jun_43_winrate,matchup_jun_43_games,matchup_jun_43_lane_quality,matchup_jun_44_name,matchup_jun_44_winrate,matchup_jun_44_games,matchup_jun_44_lane_quality,matchup_jun_45_name,matchup_jun_45_winrate,matchup_jun_45_games,matchup_jun_45_lane_quality,matchup_jun_46_name,matchup_jun_46_winrate,matchup_jun_46_games,matchup_jun_46_lane_quality,matchup_jun_47_name,matchup_jun_47_winrate,matchup_jun_47_games,matchup_jun_47_lane_quality,matchup_jun_48_name,matchup_jun_48_winrate,matchup_jun_48_games,matchup_jun_48_lane_quality,matchup_jun_49_name,matchup_jun_49_winrate,matchup_jun_49_games,matchup_jun_49_lane_quality,matchup_jun_50_name,matchup_jun_50_winrate,matchup_jun_50_games,matchup_jun_50_lane_quality,matchup_jun_51_name,matchup_jun_51_winrate,matchup_jun_51_games,matchup_jun_51_lane_quality,matchup_jun_52_name,matchup_jun_52_winrate,matchup_jun_52_games,matchup_jun_52_lane_quality,matchup_jun_53_name,matchup_jun_53_winrate,matchup_jun_53_games,matchup_jun_53_lane_quality,matchup_jun_54_name,matchup_jun_54_winrate,matchup_jun_54_games,matchup_jun_54_lane_quality,matchup_jun_55_name,matchup_jun_55_winrate,matchup_jun_55_games,matchup_jun_55_lane_quality,matchup_jun_56_name,matchup_jun_56_winrate,matchup_jun_56_games,matchup_jun_56_lane_quality,matchup_jun_57_name,matchup_jun_57_winrate,matchup_jun_57_games,matchup_jun_57_lane_quality,matchup_jun_58_name,matchup_jun_58_winrate,matchup_jun_58_games,matchup_jun_58_lane_quality
Qiyana,mid,45.4%,D,45 / 47,48.2 %,2.0 %,2.9 %,101534,https://dpm.lol/champions/Qiyana/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Ambessa,53.26%,522,,Nidalee,52.04%,1178,,Rengar,51.81%,2210,,Karthus,51.55%,805,,Kindred,51.55%,1418,,Hecarim,51.53%,1310,,Zed,51.35%,2781,,Talon,51.30%,1725,,Jayce,50.90%,1670,,Belveth,50.77%,975,,LeeSin,50.75%,4857,,Chogath,50.48%,420,,Udyr,50.35%,868,,RekSai,50.16%,614,,Skarner,50.15%,331,,Sylas,50.02%,3257,,Gwen,49.71%,350,,Pantheon,49.71%,849,,Aatrox,49.56%,1025,,XinZhao,49.56%,1588,,Khazix,49.47%,2996,,Shaco,49.20%,2817,,Viego,49.03%,5289,,Ekko,48.85%,2213,,Elise,48.62%,979,,Evelynn,48.58%,1301,,Vi,48.47%,1663,,Diana,48.30%,3824,,Graves,48.11%,2723,,MonkeyKing,47.84%,1411,,Gragas,47.83%,345,,Teemo,47.63%,655,,Ivern,47.46%,571,,FiddleSticks,47.44%,1309,,Naafiri,47.30%,1205,,Sejuani,47.23%,955,,Nocturne,47.11%,2403,,Kayn,46.79%,4067,,Nunu,46.65%,1299,,JarvanIV,46.53%,2650,,Jax,46.44%,2638,,Zac,46.08%,1213,,Rammus,45.90%,1133,,Lillia,45.87%,1672,,DrMundo,45.67%,1559,,Malphite,45.39%,3133,,Zaahen,45.09%,907,,Amumu,44.87%,2213,,Volibear,44.70%,1794,,Shyvana,44.32%,722,,Warwick,44.29%,3055,,Briar,43.59%,2927,,Nasus,43.18%,308,,Trundle,42.81%,988,,,,,,,,,,,,,,,,,
Karthus,jun,75.3%,D,45 / 50,48.6 %,1.5 %,0.7 %,73584,https://dpm.lol/champions/Karthus/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Sylas,52.82%,2253,Good Lane,Qiyana,52.81%,977,Bad Lane,Shaco,52.55%,2394,Average,MonkeyKing,52.37%,928,Good Lane,Gragas,51.79%,224,Average,Rengar,51.45%,1378,Bad Lane,Zed,51.11%,1622,Bad Lane,Skarner,51.00%,249,Good Lane,XinZhao,50.94%,1229,Good Lane,Zaahen,50.63%,634,Good Lane,RekSai,50.59%,510,Good Lane,Kindred,50.56%,1066,Bad Lane,Lillia,50.49%,1119,Average,Khazix,50.48%,2086,Bad Lane,FiddleSticks,50.00%,968,Good Lane,Jayce,49.56%,1366,Bad Lane,Graves,49.52%,1666,Bad Lane,Malphite,49.43%,2527,Average,Viego,49.30%,3629,Bad Lane,Talon,49.22%,1154,Bad Lane,Elise,49.18%,669,Good Lane,Vi,49.15%,1117,Good Lane,Jax,49.08%,1842,Good Lane,Pantheon,49.03%,620,Good Lane,JarvanIV,48.93%,1733,Good Lane,Nidalee,48.87%,841,Bad Lane,Ivern,48.51%,437,Good Lane,Zac,48.43%,987,Good Lane,LeeSin,48.09%,3084,Average,Kayn,48.02%,2853,Good Lane,Udyr,47.97%,665,Average,Shyvana,47.76%,557,Average,Amumu,47.58%,1856,Good Lane,Teemo,47.52%,564,Good Lane,Ambessa,47.30%,389,Bad Lane,Ekko,47.28%,1565,Bad Lane,Hecarim,47.17%,867,Bad Lane,Volibear,47.16%,1355,Good Lane,Evelynn,47.08%,1009,Good Lane,Briar,47.01%,2176,Bad Lane,Warwick,47.00%,2200,Good Lane,Rammus,47.00%,800,Good Lane,Nocturne,46.91%,1891,Bad Lane,Aatrox,46.65%,731,Average,Belveth,46.33%,654,Bad Lane,Zyra,46.25%,307,Average,Diana,46.14%,2707,Bad Lane,Nunu,46.06%,1040,Good Lane,MasterYi,45.88%,2790,Bad Lane,Sejuani,45.60%,728,Good Lane,Gwen,45.52%,268,Average,Chogath,44.52%,301,Average,Naafiri,44.23%,918,Bad Lane,Trundle,43.94%,685,Good Lane,Nasus,43.33%,240,Good Lane,DrMundo,42.46%,1253,Average,,,,,,,,
Rumble,top,81.7%,D,46 / 50,48.3 %,1.8 %,0.6 %,89966,https://dpm.lol/champions/Rumble/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Qiyana,54.95%,1221,,Zaahen,52.53%,712,,Elise,52.06%,826,,RekSai,51.75%,659,,Kindred,51.49%,1175,,Rengar,51.36%,1540,,Aatrox,51.08%,924,,Vi,50.78%,1733,,LeeSin,50.46%,4665,,MonkeyKing,50.34%,1343,,Jayce,50.29%,2241,,Nidalee,50.26%,1134,,Pantheon,50.24%,836,,Zac,50.17%,1184,,JarvanIV,50.11%,2301,,Graves,50.02%,2159,,Talon,49.75%,1413,,Sylas,49.52%,3217,,Zed,49.47%,1708,,Skarner,49.24%,327,,Karthus,49.22%,642,,Hecarim,49.08%,1090,,Poppy,49.06%,320,,Gragas,48.99%,298,,Khazix,48.96%,2263,,Udyr,48.63%,732,,Shaco,48.52%,2329,,Lillia,48.35%,1518,,Ambessa,48.05%,487,,Belveth,47.96%,734,,Nocturne,47.92%,2064,,Kayn,47.88%,3045,,Malphite,47.87%,3927,,Nunu,47.76%,1072,,FiddleSticks,47.69%,1040,,Zyra,47.60%,334,,Diana,47.43%,3173,,XinZhao,47.41%,1909,,Ekko,47.35%,1698,,Trundle,47.16%,810,,Ivern,47.12%,452,,Shyvana,47.00%,617,,Sejuani,46.88%,928,,Nasus,46.81%,329,,MasterYi,46.72%,2834,,Viego,46.67%,4660,,Volibear,46.31%,1451,,Jax,46.29%,2424,,Chogath,46.05%,367,,Amumu,45.79%,1863,,DrMundo,45.77%,1477,,Naafiri,45.39%,1020,,Teemo,45.33%,728,,Briar,44.89%,2328,,Warwick,44.75%,2512,,Rammus,44.34%,972,,Evelynn,44.05%,983,,Gwen,39.94%,308,
Camille,top,85.6%,D,47 / 50,48.3 %,1.8 %,0.7 %,92239,https://dpm.lol/champions/Camille/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Rengar,53.92%,1873,,Qiyana,53.59%,1269,,Pantheon,53.10%,806,,Skarner,52.57%,331,,Talon,52.41%,1639,,Evelynn,51.70%,1176,,Zaahen,51.36%,808,,Nidalee,50.86%,1048,,Graves,50.82%,2251,,Aatrox,50.81%,1045,,Zed,50.79%,2101,,Belveth,50.75%,865,,Naafiri,50.53%,1041,,Khazix,50.10%,2527,,Hecarim,49.96%,1227,,Jayce,49.83%,2005,,Kindred,49.63%,1219,,Lillia,49.55%,1661,,Zac,49.37%,1260,,Ambessa,49.28%,556,,Kayn,49.17%,3386,,Shaco,49.17%,2355,,Karthus,49.14%,757,,Elise,49.07%,968,,Udyr,48.95%,905,,Ekko,48.91%,2026,,Sylas,48.68%,3032,,Shyvana,48.58%,669,,LeeSin,48.55%,4447,,Vi,48.41%,1640,,Ivern,48.32%,476,,JarvanIV,48.21%,2516,,Sejuani,48.05%,1026,,Nocturne,47.79%,2061,,Viego,47.77%,4698,,Nunu,47.67%,1204,,Gwen,47.48%,337,,MasterYi,47.37%,3101,,RekSai,47.19%,640,,Chogath,47.16%,335,,XinZhao,46.94%,1700,,DrMundo,46.63%,1394,,Amumu,45.88%,1955,,Malphite,45.85%,2905,,Diana,45.24%,3422,,Volibear,45.22%,1453,,Briar,44.81%,2506,,Teemo,44.79%,413,,Gragas,44.67%,291,,Rammus,44.58%,951,,FiddleSticks,44.33%,1288,,MonkeyKing,44.16%,1345,,Jax,44.14%,1887,,Warwick,43.92%,2605,,Nasus,42.96%,284,,Trundle,42.60%,953,,,,,,,,,
Gangplank,top,86.9%,D,44 / 50,48.1 %,2.8 %,1.3 %,139625,https://dpm.lol/champions/Gangplank/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Gragas,55.35%,477,,Qiyana,54.09%,1795,,Pantheon,52.51%,1297,,Zed,50.97%,2733,,LeeSin,50.77%,6606,,Sylas,50.76%,4261,,Ambessa,50.65%,774,,Nidalee,50.43%,1515,,Shaco,50.22%,3895,,Aatrox,50.16%,1268,,Hecarim,49.91%,1737,,Ivern,49.88%,806,,Evelynn,49.65%,1736,,Zac,49.57%,1840,,Jayce,49.55%,2353,,Elise,49.35%,1388,,Nasus,49.29%,422,,XinZhao,49.21%,2473,,Vi,49.15%,2527,,Belveth,49.06%,1270,,Naafiri,48.97%,1644,,Lillia,48.85%,2266,,RekSai,48.73%,985,,Rengar,48.64%,2784,,FiddleSticks,48.39%,1831,,Zyra,48.33%,420,,Khazix,48.24%,3636,,Skarner,48.17%,465,,Viego,48.06%,7124,,Talon,48.01%,2183,,Graves,47.97%,3181,,MonkeyKing,47.75%,1956,,Karthus,47.75%,1154,,JarvanIV,47.65%,3738,,Kayn,47.64%,5350,,Ekko,47.62%,2946,,Chogath,47.53%,507,,Gwen,47.37%,494,,Kindred,47.28%,1859,,Zaahen,47.15%,1300,,Nocturne,47.10%,3412,,Trundle,46.67%,1425,,MasterYi,46.54%,4925,,Poppy,46.53%,447,,Amumu,46.52%,3257,,Udyr,46.48%,1349,,Malphite,46.43%,4262,,Sejuani,46.40%,1584,,DrMundo,46.28%,2027,,Nunu,46.23%,1830,,Warwick,46.16%,4162,,Diana,45.78%,5299,,Briar,45.50%,4108,,Volibear,45.46%,2510,,Jax,45.39%,3794,,Shyvana,45.12%,1015,,Teemo,44.11%,900,,Rammus,43.41%,1525,
