champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,matchup_jun_1_name,matchup_jun_1_winrate,matchup_jun_1_games,matchup_jun_1_lane_quality,matchup_jun_2_name,matchup_jun_2_winrate,matchup_jun_2_games,matchup_jun_2_lane_quality,matchup_jun_3_name,matchup_jun_3_winrate,matchup_jun_3_games,matchup_jun_3_lane_quality,matchup_jun_4_name,matchup_jun_4_winrate,matchup_jun_4_games,matchup_jun_4_lane_quality,matchup_jun_5_name,matchup_jun_5_winrate,matchup_jun_5_games,matchup_jun_5_lane_quality,matchup_jun_6_name,matchup_jun_6_winrate,matchup_jun_6_games,matchup_jun_6_lane_quality,matchup_jun_7_name,matchup_jun_7_winrate,matchup_jun_7_games,matchup_jun_7_lane_quality,matchup_jun_8_name,matchup_jun_8_winrate,matchup_jun_8_games,matchup_jun_8_lane_quality,matchup_jun_9_name,matchup_jun_9_winrate,matchup_jun_9_games,matchup_jun_9_lane_quality,matchup_jun_10_name,matchup_jun_10_winrate,matchup_jun_10_games,matchup_jun_10_lane_quality,matchup_jun_11_name,matchup_jun_11_winrate,matchup_jun_11_games,matchup_jun_11_lane_quality,matchup_jun_12_name,matchup_jun_12_winrate,matchup_jun_12_games,matchup_jun_12_lane_quality,matchup_jun_13_name,matchup_jun_13_winrate,matchup_jun_13_games,matchup_jun_13_lane_quality,matchup_jun_14_name,matchup_jun_14_winrate,matchup_jun_14_games,matchup_jun_14_lane_quality,matchup_jun_15_name,matchup_jun_15_winrate,matchup_jun_15_games,matchup_jun_15_lane_quality,matchup_jun_16_name,matchup_jun_16_winrate,matchup_jun_16_games,matchup_jun_16_lane_quality,matchup_jun_17_name,matchup_jun_17_winrate,matchup_jun_17_games,matchup_jun_17_lane_quality,matchup_jun_18_name,matchup_jun_18_winrate,matchup_jun_18_games,matchup_jun_18_lane_quality,matchup_jun_19_name,matchup_jun_19_winrate,matchup_jun_19_games,matchup_jun_19_lane_quality,matchup_jun_20_name,matchup_jun_20_winrate,matchup_jun_20_games,matchup_jun_20_lane_quality,matchup_jun_21_name,matchup_jun_21_winrate,matchup_jun_21_games,matchup_jun_21_lane_quality,matchup_jun_22_name,matchup_jun_22_winrate,matchup_jun_22_games,matchup_jun_22_lane_quality,matchup_jun_23_name,matchup_jun_23_winrate,matchup_jun_23_games,matchup_jun_23_lane_quality,matchup_jun_24_name,matchup_jun_24_winrate,matchup_jun_24_games,matchup_jun_24_lane_quality,matchup_jun_25_name,matchup_jun_25_winrate,matchup_jun_25_games,matchup_jun_25_lane_quality,matchup_jun_26_name,matchup_jun_26_winrate,matchup_jun_26_games,matchup_jun_26_lane_quality,matchup_jun_27_name,matchup_jun_27_winrate,matchup_jun_27_games,matchup_jun_27_lane_quality,matchup_jun_28_name,matchup_jun_28_winrate,matchup_jun_28_games,matchup_jun_28_lane_quality,matchup_jun_29_name,matchup_jun_29_winrate,matchup_jun_29_games,matchup_jun_29_lane_quality,matchup_jun_30_name,matchup_jun_30_winrate,matchup_jun_30_games,matchup_jun_30_lane_quality,matchup_jun_31_name,matchup_jun_31_winrate,matchup_jun_31_games,matchup_jun_31_lane_quality,matchup_jun_32_name,matchup_jun_32_winrate,matchup_jun_32_games,matchup_jun_32_lane_quality,matchup_jun_33_name,matchup_jun_33_winrate,matchup_jun_33_games,matchup_jun_33_lane_quality,matchup_jun_34_name,matchup_jun_34_winrate,matchup_jun_34_games,matchup_jun_34_lane_quality,matchup_jun_35_name,matchup_jun_35_winrate,matchup_jun_35_games,matchup_jun_35_lane_quality,matchup_jun_36_name,matchup_jun_36_winrate,matchup_jun_36_games,matchup_jun_36_lane_quality,matchup_jun_37_name,matchup_jun_37_winrate,matchup_jun_37_games,matchup_jun_37_lane_quality,matchup_jun_38_name,matchup_jun_38_winrate,matchup_jun_38_games,matchup_jun_38_lane_quality,matchup_jun_39_name,matchup_jun_39_winrate,matchup_jun_39_games,matchup_jun_39_lane_quality,matchup_jun_40_name,matchup_jun_40_winrate,matchup_jun_40_games,matchup_jun_40_lane_quality,matchup_jun_41_name,matchup_jun_41_winrate,matchup_jun_41_games,matchup_jun_41_lane_quality,matchup_jun_42_name,matchup_jun_42_winrate,matchup_jun_42_games,matchup_jun_42_lane_quality,matchup_jun_43_name,matchup_jun_43_winrate,matchup_jun_43_games,matchup_jun_43_lane_quality,matchup_jun_44_name,matchup_jun_44_winrate,matchup_jun_44_games,matchup_jun_44_lane_quality,matchup_jun_45_name,matchup_jun_45_winrate,matchup_jun_45_games,matchup_jun_45_lane_quality,matchup_jun_46_name,matchup_jun_46_winrate,matchup_jun_46_games,matchup_jun_46_lane_quality,matchup_jun_47_name,matchup_jun_47_winrate,matchup_jun_47_games,matchup_jun_47_lane_quality,matchup_jun_48_name,matchup_jun_48_winrate,matchup_jun_48_games,matchup_jun_48_lane_quality,matchup_jun_49_name,matchup_jun_49_winrate,matchup_jun_49_games,matchup_jun_49_lane_quality,matchup_jun_50_name,matchup_jun_50_winrate,matchup_jun_50_games,matchup_jun_50_lane_quality,matchup_jun_51_name,matchup_jun_51_winrate,matchup_jun_51_games,matchup_jun_51_lane_quality,matchup_jun_52_name,matchup_jun_52_winrate,matchup_jun_52_games,matchup_jun_52_lane_quality,matchup_jun_53_name,matchup_jun_53_winrate,matchup_jun_53_games,matchup_jun_53_lane_quality,matchup_jun_54_name,matchup_jun_54_winrate,matchup_jun_54_games,matchup_jun_54_lane_quality,matchup_jun_55_name,matchup_jun_55_winrate,matchup_jun_55_games,matchup_jun_55_lane_quality,matchup_jun_56_name,matchup_jun_56_winrate,matchup_jun_56_games,matchup_jun_56_lane_quality,matchup_jun_57_name,matchup_jun_57_winrate,matchup_jun_57_games,matchup_jun_57_lane_quality,matchup_jun_58_name,matchup_jun_58_winrate,matchup_jun_58_games,matchup_jun_58_lane_quality
Gnar,top,96.5%,D,43 / 50,48.8 %,2.7 %,0.7 %,134089,https://dpm.lol/champions/Gnar/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Rengar,56.37%,2489,,Qiyana,53.39%,1624,,Skarner,53.31%,514,,LeeSin,52.23%,6169,,Aatrox,51.82%,1399,,Belveth,51.45%,1139,,Pantheon,51.17%,1155,,Nidalee,50.89%,1468,,Kindred,50.80%,1740,,Ambessa,50.80%,746,,Darius,50.74%,404,,Shaco,50.68%,3838,,Zaahen,50.45%,1346,,Talon,50.33%,2108,,Nunu,50.28%,1770,,Gwen,50.21%,468,,Hecarim,50.21%,1663,,Zed,50.20%,2689,,Zac,50.13%,1875,,Vi,50.12%,2444,,Elise,50.00%,1252,,Khazix,49.93%,3381,,Udyr,49.63%,1219,,Sylas,49.59%,4150,,Evelynn,49.40%,1666,,Jayce,49.35%,2446,,Graves,49.32%,2579,,Karthus,49.19%,982,,Chogath,49.08%,542,,Diana,48.85%,4716,,Naafiri,48.70%,1544,,Ekko,48.65%,2633,,Trundle,48.50%,1530,,Kayn,48.38%,5374,,XinZhao,48.20%,2479,,JarvanIV,48.19%,3374,,Nasus,48.16%,434,,Gragas,47.85%,512,,FiddleSticks,47.78%,1731,,Viego,47.58%,7047,,MasterYi,47.43%,4615,,Nocturne,47.39%,3241,,Sejuani,47.24%,1596,,Volibear,47.05%,2784,,Shyvana,46.87%,973,,Warwick,46.85%,4290,,Ivern,46.81%,769,,Lillia,46.56%,2210,,DrMundo,46.38%,2128,,Poppy,46.19%,407,,MonkeyKing,46.15%,1894,,Amumu,46.12%,3170,,Jax,45.85%,3664,,Briar,45.32%,3813,,Malphite,45.30%,3971,,Rammus,44.59%,1424,,Teemo,44.58%,794,,Mordekaiser,42.30%,409,
Zoe,mid,80.8%,D,43 / 47,48.1 %,3.4 %,3.5 %,173114,https://dpm.lol/champions/Zoe/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Qiyana,54.78%,2271,,Ambessa,52.72%,882,,Skarner,52.53%,594,,Zed,51.92%,3286,,Nidalee,51.61%,1860,,Jayce,51.46%,3144,,Talon,51.03%,2620,,Vi,50.78%,3190,,Rengar,50.66%,3334,,Aatrox,50.46%,1615,,Pantheon,50.43%,1521,,Zaahen,50.39%,1657,,Belveth,50.38%,1590,,Hecarim,50.33%,1977,,Gragas,50.28%,539,,Graves,50.04%,3761,,LeeSin,49.80%,7896,,Sylas,49.78%,5922,,Chogath,49.72%,708,,RekSai,49.37%,1118,,Kindred,49.30%,2276,,Elise,49.30%,1633,,Nunu,49.08%,2231,,Nasus,49.03%,569,,MasterYi,48.90%,6331,,XinZhao,48.76%,3031,,Ivern,48.69%,875,,Kayn,48.33%,6971,,Khazix,48.26%,4789,,FiddleSticks,48.22%,2252,,Karthus,48.14%,1346,,Gwen,48.07%,597,,MonkeyKing,47.78%,2415,,JarvanIV,47.68%,4155,,Shaco,47.67%,4856,,Lillia,47.62%,2837,,Ekko,47.56%,3461,,Viego,47.34%,9092,,Evelynn,47.16%,2288,,Diana,47.15%,6324,,Zac,46.98%,2116,,Nocturne,46.77%,4201,,Sejuani,46.56%,1746,,Naafiri,46.51%,1750,,Malphite,46.13%,5376,,Jax,45.83%,4667,,Trundle,45.56%,1905,,Teemo,45.36%,1078,,Udyr,45.33%,1584,,Briar,45.31%,5209,,Warwick,45.18%,5494,,Shyvana,44.89%,1252,,Volibear,44.48%,3161,,DrMundo,44.26%,2718,,Amumu,43.09%,4112,,Rammus,42.62%,1795,,,,,,,,,
Yuumi,sup,98.7%,D,34 / 39,48.1 %,4.6 %,4.6 %,231217,https://dpm.lol/champions/Yuumi/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Qiyana,54.00%,2965,,Khazix,53.56%,5717,,Nidalee,53.14%,2469,,Karthus,52.19%,1667,,Rengar,51.89%,4471,,Zaahen,51.39%,2125,,LeeSin,51.03%,10775,,Talon,50.66%,3664,,Shaco,50.64%,6278,,Hecarim,50.54%,2936,,Naafiri,50.40%,2722,,Shyvana,50.00%,1640,,Lillia,49.93%,3691,,Zed,49.91%,4789,,Sylas,49.71%,7162,,RekSai,49.54%,1518,,Kindred,49.35%,2987,,Kayn,49.29%,8932,,Graves,49.20%,4994,,Gragas,49.09%,766,,Evelynn,49.00%,3010,,Pantheon,48.98%,1966,,Ivern,48.82%,1190,,Elise,48.78%,2138,,Nocturne,48.65%,5556,,Jayce,48.60%,4535,,XinZhao,48.31%,4221,,Zac,48.10%,2998,,Ekko,47.98%,4531,,Teemo,47.88%,1414,,Skarner,47.66%,726,,FiddleSticks,47.64%,2836,,JarvanIV,47.48%,5427,,Ambessa,47.28%,1197,,Diana,47.27%,8614,,Sejuani,47.16%,2320,,Rammus,47.10%,2690,,Udyr,47.03%,1933,,Vi,47.00%,4611,,DrMundo,46.98%,3580,,Viego,46.98%,12160,,MonkeyKing,46.89%,3195,,MasterYi,46.08%,8785,,Malphite,45.79%,7571,,Briar,45.69%,6687,,Gwen,45.63%,778,,Nunu,45.48%,3028,,Nasus,45.42%,786,,Belveth,45.02%,2037,,Amumu,44.68%,5434,,Chogath,44.60%,944,,Volibear,44.22%,4202,,Jax,44.10%,6134,,Trundle,43.76%,2445,,Warwick,42.81%,7564,,Mordekaiser,41.75%,721,,,,,,,,,
Vi,jun,93.3%,D,42 / 50,48.7 %,3.4 %,0.6 %,173863,https://dpm.lol/champions/Vi/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Skarner,56.79%,648,Good Lane,Qiyana,54.31%,2040,Bad Lane,Nidalee,53.41%,1773,Bad Lane,Kindred,52.11%,2107,Good Lane,Elise,52.10%,1476,Good Lane,Gwen,52.07%,701,Average,Sylas,52.04%,5842,Good Lane,Rengar,51.75%,2862,Bad Lane,LeeSin,51.64%,9835,Average,Karthus,50.85%,1117,Bad Lane,Ekko,50.79%,3312,Bad Lane,Zed,50.62%,3218,Bad Lane,Evelynn,50.31%,2101,Good Lane,Hecarim,50.28%,1935,Bad Lane,Pantheon,50.09%,1625,Good Lane,Talon,50.08%,2536,Bad Lane,Naafiri,49.67%,1989,Average,Nunu,49.65%,2268,Good Lane,Shaco,49.33%,4326,Average,Graves,49.32%,3289,Bad Lane,MasterYi,49.30%,6756,Good Lane,Zac,48.95%,2323,Good Lane,JarvanIV,48.93%,4498,Good Lane,Chogath,48.71%,700,Good Lane,Nasus,48.49%,598,Good Lane,Udyr,48.45%,1521,Average,Khazix,48.45%,4206,Bad Lane,Belveth,48.40%,1407,Bad Lane,Ambessa,48.26%,864,Average,RekSai,48.23%,1074,Good Lane,Kayn,48.21%,6847,Good Lane,MonkeyKing,48.10%,2969,Good Lane,Lillia,48.09%,3009,Average,Aatrox,47.97%,1678,Bad Lane,Volibear,47.97%,3206,Good Lane,Jayce,47.94%,3646,Bad Lane,Shyvana,47.87%,1291,Average,FiddleSticks,47.87%,2110,Good Lane,XinZhao,47.83%,3893,Good Lane,Sejuani,47.80%,2117,Good Lane,Ivern,47.46%,847,Good Lane,Diana,47.43%,6237,Bad Lane,Nocturne,47.15%,4252,Bad Lane,Amumu,46.43%,4389,Good Lane,Viego,46.42%,9389,Bad Lane,Malphite,46.38%,5914,Average,Warwick,46.35%,5834,Average,Jax,46.21%,4759,Good Lane,Poppy,46.06%,660,Good Lane,Trundle,45.78%,2075,Good Lane,DrMundo,45.72%,2837,Average,Rammus,45.54%,1671,Good Lane,Briar,45.07%,5223,Bad Lane,Teemo,44.25%,1087,Good Lane,,,,,,,,,,,,,,,,
Kindred,jun,96.6%,D,44 / 50,48.3 %,2.6 %,1.3 %,132791,https://dpm.lol/champions/Kindred/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Skarner,54.38%,491,Good Lane,Sylas,52.99%,3874,Good Lane,Nidalee,52.33%,1351,Average,Qiyana,52.33%,1460,Bad Lane,Rengar,52.17%,2304,Bad Lane,Aatrox,51.76%,1221,Average,Lillia,51.67%,2487,Good Lane,Zed,51.47%,2279,Bad Lane,Hecarim,51.39%,1650,Bad Lane,Jayce,51.37%,2011,Bad Lane,Graves,50.87%,3454,Bad Lane,LeeSin,50.69%,5648,Average,Ekko,50.68%,2784,Average,Zaahen,50.67%,1265,Good Lane,Kayn,50.39%,5950,Good Lane,RekSai,50.13%,754,Good Lane,Belveth,49.76%,1254,Bad Lane,Elise,49.54%,1205,Good Lane,Trundle,49.53%,1391,Good Lane,Karthus,49.53%,1066,Bad Lane,Khazix,48.78%,3651,Bad Lane,Nunu,48.59%,1807,Good Lane,JarvanIV,48.55%,3182,Good Lane,XinZhao,48.54%,2256,Good Lane,Pantheon,48.43%,1082,Good Lane,Ambessa,48.38%,616,Average,FiddleSticks,48.24%,1789,Good Lane,Talon,48.15%,1892,Bad Lane,Sejuani,48.14%,1396,Good Lane,Evelynn,48.13%,1660,Bad Lane,Viego,47.99%,6935,Bad Lane,Nasus,47.98%,594,Good Lane,Vi,47.89%,2107,Good Lane,Nocturne,47.78%,3633,Bad Lane,Chogath,47.75%,622,Good Lane,Diana,47.56%,5010,Bad Lane,Shyvana,47.38%,1011,Bad Lane,Warwick,46.83%,4706,Good Lane,MasterYi,46.70%,4728,Average,Volibear,46.58%,2587,Good Lane,MonkeyKing,46.53%,1614,Good Lane,Naafiri,46.52%,1378,Average,Gwen,46.44%,519,Average,Udyr,46.28%,1292,Bad Lane,Zac,46.24%,1624,Good Lane,Ivern,46.19%,762,Good Lane,Shaco,46.08%,3620,Bad Lane,Mordekaiser,45.90%,427,Average,Teemo,44.95%,881,Good Lane,DrMundo,44.61%,2273,Average,Amumu,44.37%,3471,Good Lane,Briar,44.36%,4227,Bad Lane,Malphite,44.26%,4155,Average,Jax,44.15%,3855,Good Lane,Gragas,43.67%,490,Good Lane,Rammus,43.66%,1720,Good Lane,,,,,,,,
