champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,matchup_jun_1_name,matchup_jun_1_winrate,matchup_jun_1_games,matchup_jun_1_lane_quality,matchup_jun_2_name,matchup_jun_2_winrate,matchup_jun_2_games,matchup_jun_2_lane_quality,matchup_jun_3_name,matchup_jun_3_winrate,matchup_jun_3_games,matchup_jun_3_lane_quality,matchup_jun_4_name,matchup_jun_4_winrate,matchup_jun_4_games,matchup_jun_4_lane_quality,matchup_jun_5_name,matchup_jun_5_winrate,matchup_jun_5_games,matchup_jun_5_lane_quality,matchup_jun_6_name,matchup_jun_6_winrate,matchup_jun_6_games,matchup_jun_6_lane_quality,matchup_jun_7_name,matchup_jun_7_winrate,matchup_jun_7_games,matchup_jun_7_lane_quality,matchup_jun_8_name,matchup_jun_8_winrate,matchup_jun_8_games,matchup_jun_8_lane_quality,matchup_jun_9_name,matchup_jun_9_winrate,matchup_jun_9_games,matchup_jun_9_lane_quality,matchup_jun_10_name,matchup_jun_10_winrate,matchup_jun_10_games,matchup_jun_10_lane_quality,matchup_jun_11_name,matchup_jun_11_winrate,matchup_jun_11_games,matchup_jun_11_lane_quality,matchup_jun_12_name,matchup_jun_12_winrate,matchup_jun_12_games,matchup_jun_12_lane_quality,matchup_jun_13_name,matchup_jun_13_winrate,matchup_jun_13_games,matchup_jun_13_lane_quality,matchup_jun_14_name,matchup_jun_14_winrate,matchup_jun_14_games,matchup_jun_14_lane_quality,matchup_jun_15_name,matchup_jun_15_winrate,matchup_jun_15_games,matchup_jun_15_lane_quality,matchup_jun_16_name,matchup_jun_16_winrate,matchup_jun_16_games,matchup_jun_16_lane_quality,matchup_jun_17_name,matchup_jun_17_winrate,matchup_jun_17_games,matchup_jun_17_lane_quality,matchup_jun_18_name,matchup_jun_18_winrate,matchup_jun_18_games,matchup_jun_18_lane_quality,matchup_jun_19_name,matchup_jun_19_winrate,matchup_jun_19_games,matchup_jun_19_lane_quality,matchup_jun_20_name,matchup_jun_20_winrate,matchup_jun_20_games,matchup_jun_20_lane_quality,matchup_jun_21_name,matchup_jun_21_winrate,matchup_jun_21_games,matchup_jun_21_lane_quality,matchup_jun_22_name,matchup_jun_22_winrate,matchup_jun_22_games,matchup_jun_22_lane_quality,matchup_jun_23_name,matchup_jun_23_winrate,matchup_jun_23_games,matchup_jun_23_lane_quality,matchup_jun_24_name,matchup_jun_24_winrate,matchup_jun_24_games,matchup_jun_24_lane_quality,matchup_jun_25_name,matchup_jun_25_winrate,matchup_jun_25_games,matchup_jun_25_lane_quality,matchup_jun_26_name,matchup_jun_26_winrate,matchup_jun_26_games,matchup_jun_26_lane_quality,matchup_jun_27_name,matchup_jun_27_winrate,matchup_jun_27_games,matchup_jun_27_lane_quality,matchup_jun_28_name,matchup_jun_28_winrate,matchup_jun_28_games,matchup_jun_28_lane_quality,matchup_jun_29_name,matchup_jun_29_winrate,matchup_jun_29_games,matchup_jun_29_lane_quality,matchup_jun_30_name,matchup_jun_30_winrate,matchup_jun_30_games,matchup_jun_30_lane_quality,matchup_jun_31_name,matchup_jun_31_winrate,matchup_jun_31_games,matchup_jun_31_lane_quality,matchup_jun_32_name,matchup_jun_32_winrate,matchup_jun_32_games,matchup_jun_32_lane_quality,matchup_jun_33_name,matchup_jun_33_winrate,matchup_jun_33_games,matchup_jun_33_lane_quality,matchup_jun_34_name,matchup_jun_34_winrate,matchup_jun_34_games,matchup_jun_34_lane_quality,matchup_jun_35_name,matchup_jun_35_winrate,matchup_jun_35_games,matchup_jun_35_lane_quality,matchup_jun_36_name,matchup_jun_36_winrate,matchup_jun_36_games,matchup_jun_36_lane_quality,matchup_jun_37_name,matchup_jun_37_winrate,matchup_jun_37_games,matchup_jun_37_lane_quality,matchup_jun_38_name,matchup_jun_38_winrate,matchup_jun_38_games,matchup_jun_38_lane_quality,matchup_jun_39_name,matchup_jun_39_winrate,matchup_jun_39_games,matchup_jun_39_lane_quality,matchup_jun_40_name,matchup_jun_40_winrate,matchup_jun_40_games,matchup_jun_40_lane_quality,matchup_jun_41_name,matchup_jun_41_winrate,matchup_jun_41_games,matchup_jun_41_lane_quality,matchup_jun_42_name,matchup_jun_42_winrate,matchup_jun_42_games,matchup_jun_42_lane_quality,matchup_jun_43_name,matchup_jun_43_winrate,matchup_jun_43_games,matchup_jun_43_lane_quality,matchup_jun_44_name,matchup_jun_44_winrate,matchup_jun_44_games,matchup_jun_44_lane_quality,matchup_jun_45_name,matchup_jun_45_winrate,matchup_jun_45_games,matchup_jun_45_lane_quality,matchup_jun_46_name,matchup_jun_46_winrate,matchup_jun_46_games,matchup_jun_46_lane_quality,matchup_jun_47_name,matchup_jun_47_winrate,matchup_jun_47_games,matchup_jun_47_lane_quality,matchup_jun_48_name,matchup_jun_48_winrate,matchup_jun_48_games,matchup_jun_48_lane_quality,matchup_jun_49_name,matchup_jun_49_winrate,matchup_jun_49_games,matchup_jun_49_lane_quality,matchup_jun_50_name,matchup_jun_50_winrate,matchup_jun_50_games,matchup_jun_50_lane_quality,matchup_jun_51_name,matchup_jun_51_winrate,matchup_jun_51_games,matchup_jun_51_lane_quality,matchup_jun_52_name,matchup_jun_52_winrate,matchup_jun_52_games,matchup_jun_52_lane_quality,matchup_jun_53_name,matchup_jun_53_winrate,matchup_jun_53_games,matchup_jun_53_lane_quality,matchup_jun_54_name,matchup_jun_54_winrate,matchup_jun_54_games,matchup_jun_54_lane_quality,matchup_jun_55_name,matchup_jun_55_winrate,matchup_jun_55_games,matchup_jun_55_lane_quality,matchup_jun_56_name,matchup_jun_56_winrate,matchup_jun_56_games,matchup_jun_56_lane_quality
Volibear,top,47.9%,C,27 / 50,49.8 %,3.8 %,3.9 %,192415,https://dpm.lol/champions/Volibear/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Skarner,57.40%,669,,Rengar,56.21%,3366,,Qiyana,54.16%,2081,,Hecarim,54.11%,2107,,Sylas,52.93%,6714,,Pantheon,52.92%,1729,,Gragas,52.16%,579,,Vi,52.12%,3536,,Ambessa,51.86%,1078,,LeeSin,51.79%,8845,,Zed,51.70%,3491,,Nidalee,51.59%,1950,,Talon,51.27%,2707,,Shyvana,51.18%,1485,,Naafiri,51.16%,2201,,RekSai,51.08%,1155,,Evelynn,51.04%,2345,,Darius,50.92%,595,,FiddleSticks,50.87%,2420,,Kindred,50.70%,2422,,Zaahen,50.65%,2093,,Aatrox,50.52%,2009,,Jayce,50.43%,2762,,Zac,50.41%,2581,,Elise,50.33%,1653,,Sejuani,50.23%,2150,,Shaco,50.20%,5325,,Rammus,50.18%,2200,,Nocturne,49.76%,4948,,Khazix,49.72%,4642,,Graves,49.68%,3931,,Ivern,49.62%,933,,MasterYi,49.53%,7555,,Karthus,49.45%,1278,,Nunu,49.45%,2451,,MonkeyKing,49.39%,2875,,Trundle,49.34%,2667,,Kayn,49.34%,8066,,XinZhao,49.20%,3746,,Udyr,48.92%,1766,,JarvanIV,48.92%,4297,,Gwen,48.76%,687,,Chogath,48.48%,858,,Nasus,48.44%,834,,Ekko,48.43%,3923,,Belveth,48.14%,1583,,DrMundo,48.08%,3263,,Lillia,48.07%,3447,,Viego,48.01%,10275,,Malphite,47.81%,7038,,Warwick,47.50%,7101,,Teemo,46.47%,934,,Jax,45.78%,5474,,Briar,45.72%,5824,,Amumu,45.22%,4704,,Mordekaiser,45.19%,821,
Tahm Kench,top,28.3%,C,24 / 50,50.7 %,1.4 %,3.1 %,72178,https://dpm.lol/champions/TahmKench/build?lane=top&tier=all&platform=all&timeframe=15.24,False,Nidalee,57.67%,574,,Skarner,57.03%,256,,Rengar,55.99%,1395,,Zaahen,55.94%,699,,Qiyana,55.07%,690,,Evelynn,54.69%,960,,Kindred,54.66%,933,,Sylas,54.07%,1890,,Aatrox,53.90%,564,,Talon,53.60%,916,,Shaco,53.29%,2111,,Graves,53.11%,1188,,Ivern,52.94%,374,,RekSai,52.89%,380,,LeeSin,52.71%,2415,,FiddleSticks,52.71%,979,,Nasus,52.54%,295,,Hecarim,52.43%,843,,MasterYi,52.18%,2982,,Trundle,52.13%,938,,Zed,52.02%,1240,,Rammus,51.98%,810,,Jayce,51.89%,742,,Khazix,51.62%,1701,,Gragas,51.58%,221,,Ambessa,51.48%,305,,XinZhao,51.47%,1055,,Nunu,51.03%,1021,,Elise,50.94%,585,,Karthus,50.87%,462,,Mordekaiser,50.64%,235,,JarvanIV,50.61%,1561,,Pantheon,50.56%,623,,Udyr,50.48%,735,,Kayn,50.44%,3374,,Ekko,50.29%,1386,,Vi,50.29%,1213,,Diana,50.28%,2715,,DrMundo,49.71%,1191,,Viego,49.64%,3848,,Naafiri,49.37%,796,,Sejuani,49.20%,746,,Teemo,49.17%,543,,Warwick,48.89%,2696,,Jax,48.70%,2302,,Briar,48.59%,2375,,Gwen,48.52%,270,,Malphite,48.48%,2968,,Zac,48.33%,929,,MonkeyKing,48.29%,936,,Belveth,48.09%,653,,Lillia,47.58%,1301,,Volibear,46.31%,1587,,Chogath,46.27%,322,,Shyvana,46.05%,569,,Amumu,43.70%,2128,
Yone,top,41.1%,D,35 / 50,48.6 %,4.7 %,5.6 %,238693,https://dpm.lol/champions/Yone/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Skarner,55.61%,820,,Karthus,54.15%,1745,,Qiyana,53.28%,2669,,Naafiri,52.22%,2746,,Zaahen,51.51%,2182,,Rengar,51.51%,4075,,Zed,51.22%,4703,,Hecarim,51.01%,2721,,Pantheon,50.99%,1967,,Chogath,50.99%,1112,,Aatrox,50.82%,2973,,Ivern,50.56%,1080,,Nidalee,50.36%,2476,,Talon,50.35%,3428,,Shaco,49.92%,6671,,Sylas,49.81%,8068,,Mordekaiser,49.72%,722,,LeeSin,49.70%,11158,,Zac,49.49%,2916,,Gwen,49.47%,857,,Elise,49.42%,1890,,JarvanIV,49.24%,5540,,Trundle,49.18%,2572,,Ekko,49.15%,4486,,Belveth,49.12%,2048,,Sejuani,49.09%,2471,,Kayn,49.05%,9377,,Lillia,49.02%,4025,,Vi,48.75%,4201,,RekSai,48.36%,1402,,MasterYi,48.28%,9519,,Graves,48.25%,5670,,Ambessa,48.21%,979,,MonkeyKing,48.16%,3459,,Gragas,48.15%,729,,Shyvana,48.09%,1730,,Volibear,48.05%,4329,,Nunu,48.01%,3114,,XinZhao,47.83%,4432,,Kindred,47.83%,3107,,Diana,47.79%,8341,,Viego,47.66%,12643,,DrMundo,47.63%,4713,,Nocturne,47.59%,6207,,Udyr,47.42%,2018,,Evelynn,47.16%,2937,,Jayce,46.91%,4319,,Nasus,46.83%,884,,Warwick,46.68%,7843,,FiddleSticks,46.60%,2826,,Jax,46.07%,6266,,Malphite,45.75%,7334,,Briar,45.59%,7030,,Amumu,44.93%,5651,,Teemo,44.84%,1425,,Rammus,44.46%,2861,
Hwei,mid,76.7%,D,34 / 47,49.5 %,3.0 %,1.9 %,150066,https://dpm.lol/champions/Hwei/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Skarner,56.17%,600,,Pantheon,54.48%,1349,,Vi,52.73%,2583,,Hecarim,52.72%,1766,,Zaahen,52.63%,1465,,Ivern,52.63%,857,,Poppy,52.53%,474,,Talon,52.53%,2332,,Nasus,52.10%,595,,Rengar,52.05%,2755,,MonkeyKing,51.93%,2068,,Karthus,51.91%,1098,,LeeSin,51.86%,6298,,Aatrox,51.84%,1497,,Sylas,51.82%,4834,,Chogath,51.82%,687,,Qiyana,51.70%,1735,,Zac,51.67%,2127,,Nidalee,51.19%,1434,,Gragas,50.91%,495,,Gwen,50.86%,582,,Kindred,50.58%,1981,,DrMundo,50.49%,2658,,Sejuani,50.24%,1646,,Kayn,50.00%,5756,,Evelynn,50.00%,1880,,Graves,49.97%,2962,,Zed,49.83%,2320,,RekSai,49.72%,1054,,Jayce,49.57%,2572,,Ambessa,49.19%,801,,XinZhao,49.06%,2766,,Jax,49.04%,4213,,Trundle,48.95%,1673,,Shaco,48.89%,3929,,Udyr,48.82%,1481,,FiddleSticks,48.66%,1860,,Viego,48.52%,7748,,Volibear,48.51%,2925,,Shyvana,48.32%,1161,,Nocturne,48.32%,3750,,Nunu,48.31%,2099,,Khazix,48.20%,3813,,Naafiri,48.17%,1723,,Elise,48.11%,1401,,Belveth,47.71%,1396,,Amumu,47.70%,3763,,Diana,47.66%,5493,,MasterYi,47.51%,5235,,Briar,47.39%,4678,,Malphite,47.36%,4818,,JarvanIV,47.32%,3886,,Lillia,46.91%,2603,,Rammus,46.44%,1658,,Ekko,46.44%,2948,,Teemo,45.63%,1030,
Lissandra,mid,90.2%,D,31 / 47,49.9 %,2.4 %,1.2 %,122267,https://dpm.lol/champions/Lissandra/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Skarner,59.64%,384,,Qiyana,54.49%,1547,,Naafiri,54.29%,1772,,Nidalee,53.68%,1073,,Rengar,53.43%,2538,,LeeSin,52.95%,4759,,Hecarim,52.37%,1478,,Belveth,52.33%,1028,,Shaco,52.32%,3316,,MasterYi,52.17%,5304,,Zaahen,51.95%,1128,,Vi,51.93%,2097,,Evelynn,51.63%,1534,,RekSai,51.57%,702,,Pantheon,51.56%,931,,Kayn,51.28%,4877,,Gwen,51.16%,430,,Talon,51.11%,2074,,Gragas,51.02%,392,,Khazix,50.98%,3156,,MonkeyKing,50.88%,1704,,Udyr,50.85%,1117,,Trundle,50.62%,1296,,Zed,50.33%,3912,,Aatrox,50.27%,1110,,Elise,50.27%,1126,,Sejuani,49.92%,1276,,Sylas,49.84%,3718,,XinZhao,49.76%,1843,,Nunu,49.28%,1605,,Viego,49.26%,6208,,Malphite,49.18%,4008,,Graves,49.07%,2468,,Briar,49.01%,3489,,Shyvana,49.00%,896,,Jayce,48.94%,1610,,Volibear,48.91%,2114,,Nasus,48.91%,413,,FiddleSticks,48.88%,1655,,Ambessa,48.75%,640,,Diana,48.68%,5216,,Nocturne,48.65%,3034,,Lillia,48.63%,1937,,Ekko,48.61%,2627,,JarvanIV,48.50%,3010,,Kindred,48.37%,1538,,Warwick,47.80%,3791,,Zac,47.38%,1678,,Jax,47.12%,3283,,Rammus,47.10%,1257,,DrMundo,46.21%,1833,,Chogath,46.03%,491,,Karthus,45.89%,815,,Amumu,45.17%,2909,,Teemo,44.66%,730,,Ivern,43.70%,643,
