champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_sup_1_name,synergy_sup_1_winrate,synergy_sup_1_games,synergy_sup_1_lane_quality,synergy_sup_2_name,synergy_sup_2_winrate,synergy_sup_2_games,synergy_sup_2_lane_quality,synergy_sup_3_name,synergy_sup_3_winrate,synergy_sup_3_games,synergy_sup_3_lane_quality,synergy_sup_4_name,synergy_sup_4_winrate,synergy_sup_4_games,synergy_sup_4_lane_quality,synergy_sup_5_name,synergy_sup_5_winrate,synergy_sup_5_games,synergy_sup_5_lane_quality,synergy_sup_6_name,synergy_sup_6_winrate,synergy_sup_6_games,synergy_sup_6_lane_quality,synergy_sup_7_name,synergy_sup_7_winrate,synergy_sup_7_games,synergy_sup_7_lane_quality,synergy_sup_8_name,synergy_sup_8_winrate,synergy_sup_8_games,synergy_sup_8_lane_quality,synergy_sup_9_name,synergy_sup_9_winrate,synergy_sup_9_games,synergy_sup_9_lane_quality,synergy_sup_10_name,synergy_sup_10_winrate,synergy_sup_10_games,synergy_sup_10_lane_quality,synergy_sup_11_name,synergy_sup_11_winrate,synergy_sup_11_games,synergy_sup_11_lane_quality,synergy_sup_12_name,synergy_sup_12_winrate,synergy_sup_12_games,synergy_sup_12_lane_quality,synergy_sup_13_name,synergy_sup_13_winrate,synergy_sup_13_games,synergy_sup_13_lane_quality,synergy_sup_14_name,synergy_sup_14_winrate,synergy_sup_14_games,synergy_sup_14_lane_quality,synergy_sup_15_name,synergy_sup_15_winrate,synergy_sup_15_games,synergy_sup_15_lane_quality,synergy_sup_16_name,synergy_sup_16_winrate,synergy_sup_16_games,synergy_sup_16_lane_quality,synergy_sup_17_name,synergy_sup_17_winrate,synergy_sup_17_games,synergy_sup_17_lane_quality,synergy_sup_18_name,synergy_sup_18_winrate,synergy_sup_18_games,synergy_sup_18_lane_quality,synergy_sup_19_name,synergy_sup_19_winrate,synergy_sup_19_games,synergy_sup_19_lane_quality,synergy_sup_20_name,synergy_sup_20_winrate,synergy_sup_20_games,synergy_sup_20_lane_quality,synergy_sup_21_name,synergy_sup_21_winrate,synergy_sup_21_games,synergy_sup_21_lane_quality,synergy_sup_22_name,synergy_sup_22_winrate,synergy_sup_22_games,synergy_sup_22_lane_quality,synergy_sup_23_name,synergy_sup_23_winrate,synergy_sup_23_games,synergy_sup_23_lane_quality,synergy_sup_24_name,synergy_sup_24_winrate,synergy_sup_24_games,synergy_sup_24_lane_quality,synergy_sup_25_name,synergy_sup_25_winrate,synergy_sup_25_games,synergy_sup_25_lane_quality,synergy_sup_26_name,synergy_sup_26_winrate,synergy_sup_26_games,synergy_sup_26_lane_quality,synergy_sup_27_name,synergy_sup_27_winrate,synergy_sup_27_games,synergy_sup_27_lane_quality,synergy_sup_28_name,synergy_sup_28_winrate,synergy_sup_28_games,synergy_sup_28_lane_quality,synergy_sup_29_name,synergy_sup_29_winrate,synergy_sup_29_games,synergy_sup_29_lane_quality,synergy_sup_30_name,synergy_sup_30_winrate,synergy_sup_30_games,synergy_sup_30_lane_quality,synergy_sup_31_name,synergy_sup_31_winrate,synergy_sup_31_games,synergy_sup_31_lane_quality,synergy_sup_32_name,synergy_sup_32_winrate,synergy_sup_32_games,synergy_sup_32_lane_quality,synergy_sup_33_name,synergy_sup_33_winrate,synergy_sup_33_games,synergy_sup_33_lane_quality,synergy_sup_34_name,synergy_sup_34_winrate,synergy_sup_34_games,synergy_sup_34_lane_quality,synergy_sup_35_name,synergy_sup_35_winrate,synergy_sup_35_games,synergy_sup_35_lane_quality,synergy_sup_36_name,synergy_sup_36_winrate,synergy_sup_36_games,synergy_sup_36_lane_quality,synergy_sup_37_name,synergy_sup_37_winrate,synergy_sup_37_games,synergy_sup_37_lane_quality,synergy_sup_38_name,synergy_sup_38_winrate,synergy_sup_38_games,synergy_sup_38_lane_quality,synergy_sup_39_name,synergy_sup_39_winrate,synergy_sup_39_games,synergy_sup_39_lane_quality,synergy_sup_40_name,synergy_sup_40_winrate,synergy_sup_40_games,synergy_sup_40_lane_quality,synergy_sup_41_name,synergy_sup_41_winrate,synergy_sup_41_games,synergy_sup_41_lane_quality,synergy_sup_42_name,synergy_sup_42_winrate,synergy_sup_42_games,synergy_sup_42_lane_quality,synergy_sup_43_name,synergy_sup_43_winrate,synergy_sup_43_games,synergy_sup_43_lane_quality,synergy_sup_44_name,synergy_sup_44_winrate,synergy_sup_44_games,synergy_sup_44_lane_quality,synergy_sup_45_name,synergy_sup_45_winrate,synergy_sup_45_games,synergy_sup_45_lane_quality,synergy_sup_46_name,synergy_sup_46_winrate,synergy_sup_46_games,synergy_sup_46_lane_quality,synergy_sup_47_name,synergy_sup_47_winrate,synergy_sup_47_games,synergy_sup_47_lane_quality,synergy_sup_48_name,synergy_sup_48_winrate,synergy_sup_48_games,synergy_sup_48_lane_quality,synergy_sup_49_name,synergy_sup_49_winrate,synergy_sup_49_games,synergy_sup_49_lane_quality,synergy_sup_50_name,synergy_sup_50_winrate,synergy_sup_50_games,synergy_sup_50_lane_quality
Rek'Sai,jun,82.1%,D,46 / 52,49.0 %,1.2 %,0.5 %,278046,https://dpm.lol/champions/RekSai/build?lane=jungle&tier=all&platform=all&timeframe=15.24,False,Taric,53.35%,2137,,Milio,51.91%,10887,,Nami,51.83%,16726,,Sona,51.51%,3972,,Zyra,51.50%,5883,,Galio,51.25%,800,,Bard,51.18%,7542,,Janna,51.08%,5221,,Xerath,50.85%,4155,,Maokai,50.65%,2444,,Elise,50.64%,2269,,Zilean,50.38%,3200,,Braum,50.28%,7038,,Velkoz,50.21%,4708,,Teemo,50.14%,1765,,Brand,50.10%,5469,,FiddleSticks,50.05%,911,,Renata,49.94%,1682,,Hwei,49.93%,741,,Amumu,49.89%,912,,Karma,49.85%,10094,,Poppy,49.72%,3409,,Soraka,49.69%,6998,,Leona,49.55%,10639,,Lulu,49.40%,10895,,Shaco,49.10%,2057,,Sylas,48.76%,1409,,Morgana,48.56%,9588,,Blitzcrank,48.49%,7806,,Swain,48.45%,6270,,Rell,48.44%,3881,,Leblanc,48.42%,952,,Thresh,48.33%,13885,,Alistar,48.28%,5234,,Yuumi,48.12%,6197,,Seraphine,48.04%,7920,,Nautilus,47.85%,12595,,Pantheon,47.74%,4671,,Neeko,47.71%,4622,,Zoe,47.66%,1070,,Lux,47.60%,12766,,TahmKench,47.54%,3906,,Anivia,47.24%,671,,Senna,47.22%,5413,,Veigar,46.99%,898,,Pyke,46.69%,8897,,Mel,45.65%,6068,,Malphite,45.62%,1460,,Ashe,44.81%,1243,,Shen,44.04%,1040,
Hecarim,jun,99.1%,D,47 / 52,48.5 %,2.3 %,1.2 %,560533,https://dpm.lol/champions/Hecarim/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Milio,52.35%,22699,,Janna,52.15%,10866,,Taric,52.11%,4260,,Nami,51.91%,33962,,Shaco,51.25%,4359,,Teemo,50.90%,4004,,Amumu,50.81%,1787,,Sona,50.75%,8172,,Soraka,50.65%,14088,,Elise,50.50%,3895,,Karma,50.13%,19568,,Maokai,50.10%,4725,,Zilean,50.08%,9181,,Bard,49.73%,13575,,Brand,49.70%,12222,,Zyra,49.20%,12221,,Velkoz,49.18%,9615,,Lulu,49.14%,20341,,Poppy,49.08%,5939,,Hwei,49.01%,1461,,Galio,48.86%,1629,,FiddleSticks,48.85%,1822,,Braum,48.77%,12340,,Swain,48.66%,13369,,Leona,48.60%,20639,,Morgana,48.50%,20602,,Shen,48.45%,2231,,Thresh,48.34%,26038,,Rell,48.34%,7245,,Rakan,48.25%,8996,,Leblanc,48.25%,1660,,Pantheon,48.10%,9416,,Senna,47.97%,10892,,Xerath,47.97%,8476,,Renata,47.80%,3266,,TahmKench,47.75%,8462,,Yuumi,47.33%,16210,,Blitzcrank,47.27%,14816,,Seraphine,47.24%,16442,,Alistar,47.21%,9025,,Zoe,47.01%,2193,,Nautilus,46.85%,24090,,Lux,46.72%,28355,,Pyke,46.70%,17832,,Neeko,46.45%,8478,,Sylas,46.27%,2507,,Malphite,45.63%,3535,,Mel,43.09%,12530,,Veigar,42.61%,1948,,Ashe,41.76%,2689,
Mel,sup,35.6%,D,38 / 39,46.1 %,4.9 %,50.4 %,1174429,https://dpm.lol/champions/Mel/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smolder,mid,11.3%,D,44 / 47,48.2 %,1.3 %,4.7 %,318308,https://dpm.lol/champions/Smolder/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Amumu,52.65%,1094,,Milio,51.75%,10302,,Teemo,51.53%,2785,,Maokai,51.17%,2785,,Taric,50.92%,2217,,Leona,50.51%,11894,,Janna,50.50%,4378,,Nami,50.28%,15536,,Soraka,50.10%,6760,,Shaco,50.08%,2582,,FiddleSticks,49.87%,1163,,Rell,49.62%,3803,,Velkoz,49.47%,6052,,Brand,49.47%,8484,,Leblanc,49.43%,1499,,Braum,49.39%,6759,,Zilean,49.37%,3269,,Rakan,49.27%,4400,,Zyra,49.24%,7370,,Renata,49.15%,1579,,Morgana,49.01%,12905,,Swain,48.98%,8295,,Thresh,48.97%,15204,,Elise,48.88%,1917,,Galio,48.67%,1167,,Xerath,48.65%,6405,,TahmKench,48.44%,5010,,Sona,48.28%,4051,,Sylas,48.24%,2239,,Nautilus,48.15%,13947,,Seraphine,47.86%,9114,,Anivia,47.77%,940,,Shen,47.73%,1343,,Bard,47.68%,6804,,Pyke,47.53%,9636,,Veigar,47.50%,1640,,Zoe,47.46%,1753,,Lux,47.44%,18660,,Blitzcrank,47.42%,8408,,Pantheon,47.18%,5712,,Karma,47.14%,9608,,Alistar,46.77%,5354,,Senna,46.66%,5770,,Lulu,46.65%,9183,,Neeko,46.09%,5116,,Hwei,45.96%,1090,,Malphite,45.88%,2827,,Yuumi,45.01%,6259,,Ashe,44.17%,1594,,Mel,43.65%,8586,
Neeko,sup,78.7%,D,39 / 39,47.9 %,3.3 %,1.9 %,789240,https://dpm.lol/champions/Neeko/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
