champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_sup_1_name,synergy_sup_1_winrate,synergy_sup_1_games,synergy_sup_1_lane_quality,synergy_sup_2_name,synergy_sup_2_winrate,synergy_sup_2_games,synergy_sup_2_lane_quality,synergy_sup_3_name,synergy_sup_3_winrate,synergy_sup_3_games,synergy_sup_3_lane_quality,synergy_sup_4_name,synergy_sup_4_winrate,synergy_sup_4_games,synergy_sup_4_lane_quality,synergy_sup_5_name,synergy_sup_5_winrate,synergy_sup_5_games,synergy_sup_5_lane_quality,synergy_sup_6_name,synergy_sup_6_winrate,synergy_sup_6_games,synergy_sup_6_lane_quality,synergy_sup_7_name,synergy_sup_7_winrate,synergy_sup_7_games,synergy_sup_7_lane_quality,synergy_sup_8_name,synergy_sup_8_winrate,synergy_sup_8_games,synergy_sup_8_lane_quality,synergy_sup_9_name,synergy_sup_9_winrate,synergy_sup_9_games,synergy_sup_9_lane_quality,synergy_sup_10_name,synergy_sup_10_winrate,synergy_sup_10_games,synergy_sup_10_lane_quality,synergy_sup_11_name,synergy_sup_11_winrate,synergy_sup_11_games,synergy_sup_11_lane_quality,synergy_sup_12_name,synergy_sup_12_winrate,synergy_sup_12_games,synergy_sup_12_lane_quality,synergy_sup_13_name,synergy_sup_13_winrate,synergy_sup_13_games,synergy_sup_13_lane_quality,synergy_sup_14_name,synergy_sup_14_winrate,synergy_sup_14_games,synergy_sup_14_lane_quality,synergy_sup_15_name,synergy_sup_15_winrate,synergy_sup_15_games,synergy_sup_15_lane_quality,synergy_sup_16_name,synergy_sup_16_winrate,synergy_sup_16_games,synergy_sup_16_lane_quality,synergy_sup_17_name,synergy_sup_17_winrate,synergy_sup_17_games,synergy_sup_17_lane_quality,synergy_sup_18_name,synergy_sup_18_winrate,synergy_sup_18_games,synergy_sup_18_lane_quality,synergy_sup_19_name,synergy_sup_19_winrate,synergy_sup_19_games,synergy_sup_19_lane_quality,synergy_sup_20_name,synergy_sup_20_winrate,synergy_sup_20_games,synergy_sup_20_lane_quality,synergy_sup_21_name,synergy_sup_21_winrate,synergy_sup_21_games,synergy_sup_21_lane_quality,synergy_sup_22_name,synergy_sup_22_winrate,synergy_sup_22_games,synergy_sup_22_lane_quality,synergy_sup_23_name,synergy_sup_23_winrate,synergy_sup_23_games,synergy_sup_23_lane_quality,synergy_sup_24_name,synergy_sup_24_winrate,synergy_sup_24_games,synergy_sup_24_lane_quality,synergy_sup_25_name,synergy_sup_25_winrate,synergy_sup_25_games,synergy_sup_25_lane_quality,synergy_sup_26_name,synergy_sup_26_winrate,synergy_sup_26_games,synergy_sup_26_lane_quality,synergy_sup_27_name,synergy_sup_27_winrate,synergy_sup_27_games,synergy_sup_27_lane_quality,synergy_sup_28_name,synergy_sup_28_winrate,synergy_sup_28_games,synergy_sup_28_lane_quality,synergy_sup_29_name,synergy_sup_29_winrate,synergy_sup_29_games,synergy_sup_29_lane_quality,synergy_sup_30_name,synergy_sup_30_winrate,synergy_sup_30_games,synergy_sup_30_lane_quality,synergy_sup_31_name,synergy_sup_31_winrate,synergy_sup_31_games,synergy_sup_31_lane_quality,synergy_sup_32_name,synergy_sup_32_winrate,synergy_sup_32_games,synergy_sup_32_lane_quality,synergy_sup_33_name,synergy_sup_33_winrate,synergy_sup_33_games,synergy_sup_33_lane_quality,synergy_sup_34_name,synergy_sup_34_winrate,synergy_sup_34_games,synergy_sup_34_lane_quality,synergy_sup_35_name,synergy_sup_35_winrate,synergy_sup_35_games,synergy_sup_35_lane_quality,synergy_sup_36_name,synergy_sup_36_winrate,synergy_sup_36_games,synergy_sup_36_lane_quality,synergy_sup_37_name,synergy_sup_37_winrate,synergy_sup_37_games,synergy_sup_37_lane_quality,synergy_sup_38_name,synergy_sup_38_winrate,synergy_sup_38_games,synergy_sup_38_lane_quality,synergy_sup_39_name,synergy_sup_39_winrate,synergy_sup_39_games,synergy_sup_39_lane_quality,synergy_sup_40_name,synergy_sup_40_winrate,synergy_sup_40_games,synergy_sup_40_lane_quality,synergy_sup_41_name,synergy_sup_41_winrate,synergy_sup_41_games,synergy_sup_41_lane_quality,synergy_sup_42_name,synergy_sup_42_winrate,synergy_sup_42_games,synergy_sup_42_lane_quality,synergy_sup_43_name,synergy_sup_43_winrate,synergy_sup_43_games,synergy_sup_43_lane_quality,synergy_sup_44_name,synergy_sup_44_winrate,synergy_sup_44_games,synergy_sup_44_lane_quality,synergy_sup_45_name,synergy_sup_45_winrate,synergy_sup_45_games,synergy_sup_45_lane_quality,synergy_sup_46_name,synergy_sup_46_winrate,synergy_sup_46_games,synergy_sup_46_lane_quality,synergy_sup_47_name,synergy_sup_47_winrate,synergy_sup_47_games,synergy_sup_47_lane_quality,synergy_sup_48_name,synergy_sup_48_winrate,synergy_sup_48_games,synergy_sup_48_lane_quality
Shen,top,72.4%,D,31 / 50,50.1 %,3.2 %,0.6 %,764646,https://dpm.lol/champions/Shen/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Milio,52.89%,31728,,Nami,52.74%,45169,,Sona,52.42%,10417,,Taric,52.34%,6053,,Soraka,52.31%,19848,,Teemo,52.11%,5782,,Brand,51.89%,17420,,Swain,51.87%,18975,,Velkoz,51.79%,13363,,FiddleSticks,51.79%,2267,,Janna,51.77%,12972,,Amumu,51.64%,2231,,Bard,51.62%,17570,,Braum,51.35%,17530,,Sylas,51.18%,2915,,Renata,51.18%,4594,,Zyra,51.10%,17993,,Maokai,50.98%,6504,,Zilean,50.91%,8640,,Morgana,50.76%,30242,,Leona,50.72%,29442,,Shaco,50.64%,5717,,Hwei,50.53%,1969,,Poppy,50.53%,8201,,Seraphine,50.15%,23786,,Karma,50.09%,24460,,Elise,50.07%,4408,,Lulu,49.96%,28255,,Rell,49.86%,9900,,Yuumi,49.75%,17226,,Senna,49.72%,15984,,Lux,49.67%,41375,,Thresh,49.49%,37701,,TahmKench,49.39%,11375,,Leblanc,49.23%,2066,,Blitzcrank,49.19%,20571,,Malphite,49.04%,4988,,Galio,48.97%,2661,,Pantheon,48.84%,14067,,Nautilus,48.58%,33302,,Alistar,48.45%,12067,,Rakan,48.34%,12330,,Pyke,48.14%,25016,,Neeko,47.49%,11681,,Zoe,46.98%,2863,,Veigar,46.98%,2614,,Mel,45.58%,17927,,Ashe,44.91%,3986,
Malphite,sup,8.8%,-,-/-,48.9 %,1.5 %,27.2 %,361653,https://dpm.lol/champions/Malphite/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xayah,adc,99.1%,D,21 / 26,49.8 %,3.8 %,0.6 %,922199,https://dpm.lol/champions/Xayah/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,Nami,53.40%,35921,,Teemo,52.75%,5744,,Taric,52.49%,6155,,Sona,52.19%,10551,,Milio,51.96%,26192,,Braum,51.93%,16496,,Soraka,51.72%,20194,,Poppy,51.63%,10145,,Swain,51.40%,22869,,Morgana,51.32%,31881,,Brand,51.24%,17675,,Janna,51.18%,12661,,Shen,51.16%,3618,,Shaco,51.06%,6001,,Maokai,51.03%,7651,,Leona,50.96%,31077,,Thresh,50.90%,44477,,Blitzcrank,50.79%,27300,,Zilean,50.72%,8276,,Zyra,50.69%,17294,,Renata,50.54%,4998,,Velkoz,50.44%,11811,,Galio,50.36%,2877,,FiddleSticks,50.23%,2433,,Sylas,50.18%,3621,,Karma,50.03%,21261,,Elise,49.86%,4414,,Bard,49.75%,17893,,Rell,49.68%,10838,,Nautilus,49.64%,37442,,Rakan,49.27%,154931,,Xerath,49.21%,9971,,Malphite,49.19%,5369,,Lulu,49.11%,23729,,TahmKench,49.09%,13778,,Seraphine,48.97%,24016,,Pyke,48.90%,29479,,Lux,48.82%,40479,,Alistar,48.58%,13986,,Leblanc,48.52%,2269,,Veigar,48.28%,2413,,Senna,48.00%,14418,,Zoe,47.94%,2307,,Yuumi,47.91%,12820,,Pantheon,47.57%,15243,,Neeko,46.60%,13118,,Mel,45.02%,19444,,Ashe,44.35%,3709,
Tahm Kench,sup,69.2%,D,30 / 39,49.6 %,3.3 %,2.9 %,800938,https://dpm.lol/champions/TahmKench/build?lane=utility&tier=all&platform=all&timeframe=15.24,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Galio,mid,79.3%,D,31 / 47,49.6 %,3.6 %,2.1 %,876580,https://dpm.lol/champions/Galio/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Brand,52.28%,20665,,Milio,52.06%,31827,,Amumu,51.79%,2661,,Velkoz,51.77%,15523,,Nami,51.73%,44539,,Taric,51.71%,6182,,Soraka,51.55%,20028,,Swain,51.48%,21144,,Sona,51.46%,11256,,Janna,51.23%,12080,,Teemo,51.18%,6465,,Zyra,50.99%,19739,,Leona,50.69%,33432,,Seraphine,50.58%,29530,,Morgana,50.57%,35308,,Xerath,50.23%,15661,,Braum,50.10%,18751,,Hwei,50.08%,2616,,Lux,50.05%,52924,,Renata,49.89%,4973,,Elise,49.87%,5266,,Bard,49.87%,18586,,Senna,49.80%,18551,,Poppy,49.77%,9767,,Shaco,49.46%,6549,,Karma,49.44%,26709,,Yuumi,49.44%,19324,,Maokai,49.24%,7345,,Thresh,49.24%,40846,,Pantheon,49.17%,17193,,TahmKench,49.16%,12196,,Leblanc,49.11%,2991,,Veigar,48.98%,3514,,Rell,48.96%,11731,,Zilean,48.93%,8714,,Shen,48.70%,3507,,Lulu,48.58%,30800,,Nautilus,48.55%,38166,,Blitzcrank,48.29%,24082,,Neeko,48.27%,16455,,Rakan,48.15%,14805,,Zoe,48.00%,3419,,Pyke,47.63%,30624,,Alistar,47.44%,13684,,Sylas,47.31%,4164,,Malphite,46.72%,5751,,Mel,46.58%,23769,,Ashe,45.66%,4794,
