champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_sup_1_name,synergy_sup_1_winrate,synergy_sup_1_games,synergy_sup_1_lane_quality,synergy_sup_2_name,synergy_sup_2_winrate,synergy_sup_2_games,synergy_sup_2_lane_quality,synergy_sup_3_name,synergy_sup_3_winrate,synergy_sup_3_games,synergy_sup_3_lane_quality,synergy_sup_4_name,synergy_sup_4_winrate,synergy_sup_4_games,synergy_sup_4_lane_quality,synergy_sup_5_name,synergy_sup_5_winrate,synergy_sup_5_games,synergy_sup_5_lane_quality,synergy_sup_6_name,synergy_sup_6_winrate,synergy_sup_6_games,synergy_sup_6_lane_quality,synergy_sup_7_name,synergy_sup_7_winrate,synergy_sup_7_games,synergy_sup_7_lane_quality,synergy_sup_8_name,synergy_sup_8_winrate,synergy_sup_8_games,synergy_sup_8_lane_quality,synergy_sup_9_name,synergy_sup_9_winrate,synergy_sup_9_games,synergy_sup_9_lane_quality,synergy_sup_10_name,synergy_sup_10_winrate,synergy_sup_10_games,synergy_sup_10_lane_quality,synergy_sup_11_name,synergy_sup_11_winrate,synergy_sup_11_games,synergy_sup_11_lane_quality,synergy_sup_12_name,synergy_sup_12_winrate,synergy_sup_12_games,synergy_sup_12_lane_quality,synergy_sup_13_name,synergy_sup_13_winrate,synergy_sup_13_games,synergy_sup_13_lane_quality,synergy_sup_14_name,synergy_sup_14_winrate,synergy_sup_14_games,synergy_sup_14_lane_quality,synergy_sup_15_name,synergy_sup_15_winrate,synergy_sup_15_games,synergy_sup_15_lane_quality,synergy_sup_16_name,synergy_sup_16_winrate,synergy_sup_16_games,synergy_sup_16_lane_quality,synergy_sup_17_name,synergy_sup_17_winrate,synergy_sup_17_games,synergy_sup_17_lane_quality,synergy_sup_18_name,synergy_sup_18_winrate,synergy_sup_18_games,synergy_sup_18_lane_quality,synergy_sup_19_name,synergy_sup_19_winrate,synergy_sup_19_games,synergy_sup_19_lane_quality,synergy_sup_20_name,synergy_sup_20_winrate,synergy_sup_20_games,synergy_sup_20_lane_quality,synergy_sup_21_name,synergy_sup_21_winrate,synergy_sup_21_games,synergy_sup_21_lane_quality,synergy_sup_22_name,synergy_sup_22_winrate,synergy_sup_22_games,synergy_sup_22_lane_quality,synergy_sup_23_name,synergy_sup_23_winrate,synergy_sup_23_games,synergy_sup_23_lane_quality,synergy_sup_24_name,synergy_sup_24_winrate,synergy_sup_24_games,synergy_sup_24_lane_quality,synergy_sup_25_name,synergy_sup_25_winrate,synergy_sup_25_games,synergy_sup_25_lane_quality,synergy_sup_26_name,synergy_sup_26_winrate,synergy_sup_26_games,synergy_sup_26_lane_quality,synergy_sup_27_name,synergy_sup_27_winrate,synergy_sup_27_games,synergy_sup_27_lane_quality,synergy_sup_28_name,synergy_sup_28_winrate,synergy_sup_28_games,synergy_sup_28_lane_quality,synergy_sup_29_name,synergy_sup_29_winrate,synergy_sup_29_games,synergy_sup_29_lane_quality,synergy_sup_30_name,synergy_sup_30_winrate,synergy_sup_30_games,synergy_sup_30_lane_quality,synergy_sup_31_name,synergy_sup_31_winrate,synergy_sup_31_games,synergy_sup_31_lane_quality,synergy_sup_32_name,synergy_sup_32_winrate,synergy_sup_32_games,synergy_sup_32_lane_quality,synergy_sup_33_name,synergy_sup_33_winrate,synergy_sup_33_games,synergy_sup_33_lane_quality,synergy_sup_34_name,synergy_sup_34_winrate,synergy_sup_34_games,synergy_sup_34_lane_quality,synergy_sup_35_name,synergy_sup_35_winrate,synergy_sup_35_games,synergy_sup_35_lane_quality,synergy_sup_36_name,synergy_sup_36_winrate,synergy_sup_36_games,synergy_sup_36_lane_quality,synergy_sup_37_name,synergy_sup_37_winrate,synergy_sup_37_games,synergy_sup_37_lane_quality,synergy_sup_38_name,synergy_sup_38_winrate,synergy_sup_38_games,synergy_sup_38_lane_quality,synergy_sup_39_name,synergy_sup_39_winrate,synergy_sup_39_games,synergy_sup_39_lane_quality,synergy_sup_40_name,synergy_sup_40_winrate,synergy_sup_40_games,synergy_sup_40_lane_quality,synergy_sup_41_name,synergy_sup_41_winrate,synergy_sup_41_games,synergy_sup_41_lane_quality,synergy_sup_42_name,synergy_sup_42_winrate,synergy_sup_42_games,synergy_sup_42_lane_quality,synergy_sup_43_name,synergy_sup_43_winrate,synergy_sup_43_games,synergy_sup_43_lane_quality,synergy_sup_44_name,synergy_sup_44_winrate,synergy_sup_44_games,synergy_sup_44_lane_quality,synergy_sup_45_name,synergy_sup_45_winrate,synergy_sup_45_games,synergy_sup_45_lane_quality,synergy_sup_46_name,synergy_sup_46_winrate,synergy_sup_46_games,synergy_sup_46_lane_quality,synergy_sup_47_name,synergy_sup_47_winrate,synergy_sup_47_games,synergy_sup_47_lane_quality,synergy_sup_48_name,synergy_sup_48_winrate,synergy_sup_48_games,synergy_sup_48_lane_quality,synergy_sup_49_name,synergy_sup_49_winrate,synergy_sup_49_games,synergy_sup_49_lane_quality,synergy_sup_50_name,synergy_sup_50_winrate,synergy_sup_50_games,synergy_sup_50_lane_quality
Aatrox,top,60.5%,C,22 / 50,48.7 %,5.5 %,10.7 %,1331724,https://dpm.lol/champions/Aatrox/build?lane=top&tier=all&platform=all&timeframe=15.24,True,FiddleSticks,51.41%,4398,,Nami,51.27%,68416,,Milio,51.14%,48038,,Brand,50.99%,29127,,Elise,50.92%,8134,,Sona,50.62%,16966,,Zyra,50.54%,28171,,Taric,50.51%,9380,,Teemo,50.48%,9737,,Shaco,50.25%,10240,,Maokai,50.15%,11757,,Janna,50.10%,19571,,Amumu,50.06%,4075,,Zilean,50.03%,14122,,Velkoz,49.89%,21644,,Leona,49.86%,51896,,Soraka,49.73%,31311,,Morgana,49.73%,50568,,Swain,49.68%,32569,,Karma,49.66%,43879,,Braum,49.50%,30610,,Poppy,49.45%,15438,,Xerath,49.35%,23602,,Bard,49.31%,29759,,Galio,49.21%,4456,,Hwei,48.93%,3640,,Shen,48.87%,5109,,Sylas,48.82%,7329,,Leblanc,48.80%,4898,,Thresh,48.63%,67217,,Lulu,48.48%,47484,,TahmKench,48.43%,20101,,Seraphine,48.41%,39300,,Lux,48.33%,70019,,Rell,48.33%,18253,,Rakan,48.24%,21668,,Nautilus,48.18%,61910,,Blitzcrank,47.92%,38986,,Senna,47.81%,25626,,Renata,47.81%,7541,,Pantheon,47.77%,24124,,Alistar,47.50%,23477,,Veigar,47.46%,4874,,Malphite,47.21%,9973,,Neeko,47.03%,22575,,Pyke,46.97%,43992,,Zoe,46.54%,5511,,Yuumi,45.94%,30154,,Ashe,45.25%,6923,,Mel,44.73%,31686,
Zilean,sup,87.1%,C,25 / 39,51.1 %,2.1 %,0.8 %,505258,https://dpm.lol/champions/Zilean/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aurelion Sol,mid,82.8%,C,26 / 47,51.0 %,2.5 %,0.9 %,597821,https://dpm.lol/champions/AurelionSol/build?lane=middle&tier=all&platform=all&timeframe=15.24,False,Shen,54.31%,2828,,Teemo,54.30%,4593,,Taric,53.92%,4807,,Milio,53.63%,22317,,Galio,53.47%,2231,,Leona,53.28%,25293,,Amumu,53.10%,1870,,Soraka,52.74%,14464,,Sona,52.53%,8260,,Maokai,52.51%,5885,,Shaco,52.34%,4379,,Rell,52.33%,8186,,Nami,52.29%,31032,,Zyra,52.24%,13543,,Swain,52.19%,15210,,Poppy,52.14%,6826,,TahmKench,52.00%,10683,,Janna,51.93%,8598,,Morgana,51.91%,24124,,Brand,51.83%,13482,,Braum,51.82%,13561,,Pantheon,51.44%,12029,,Blitzcrank,51.41%,16687,,Thresh,51.35%,28908,,Elise,51.31%,2945,,Nautilus,51.27%,27897,,Xerath,51.08%,8612,,Velkoz,50.97%,10061,,Hwei,50.78%,1542,,Leblanc,50.72%,1607,,Seraphine,50.64%,19173,,Rakan,50.61%,9272,,FiddleSticks,50.61%,1735,,Alistar,50.58%,9639,,Zilean,50.53%,6335,,Lux,50.41%,34122,,Lulu,50.30%,18004,,Renata,50.29%,3464,,Malphite,50.27%,4500,,Karma,50.22%,16688,,Veigar,50.10%,2088,,Sylas,49.90%,2417,,Pyke,49.80%,20239,,Bard,49.48%,12797,,Senna,49.39%,13063,,Zoe,49.11%,2024,,Neeko,48.93%,9268,,Yuumi,47.73%,12304,,Ashe,47.01%,3289,,Mel,46.15%,14589,
Maokai,sup,78.2%,C,26 / 39,51.3 %,1.8 %,0.3 %,440421,https://dpm.lol/champions/Maokai/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wukong,jun,78.0%,C,19 / 52,50.9 %,2.8 %,0.9 %,673690,https://dpm.lol/champions/MonkeyKing/build?lane=jungle&tier=all&platform=all&timeframe=15.24,False,Milio,53.99%,24160,,Taric,53.93%,4871,,Brand,53.55%,15378,,Teemo,53.28%,5011,,Nami,52.85%,34194,,Soraka,52.83%,15483,,Amumu,52.73%,2270,,Sona,52.65%,8727,,Zyra,52.37%,15411,,Janna,52.36%,9805,,Braum,52.25%,15769,,Swain,52.07%,16680,,Velkoz,51.96%,11514,,Poppy,51.86%,7657,,Leona,51.84%,26124,,Zilean,51.82%,7023,,Shaco,51.76%,5247,,Morgana,51.76%,26925,,Seraphine,51.62%,21670,,Maokai,51.28%,6035,,Bard,51.15%,14753,,Shen,51.12%,2674,,Thresh,51.00%,31556,,Lux,50.99%,37960,,Hwei,50.94%,1967,,FiddleSticks,50.90%,2269,,Elise,50.87%,4085,,Renata,50.76%,3871,,Xerath,50.45%,11560,,Lulu,50.44%,23358,,Karma,50.41%,21220,,Malphite,50.30%,5167,,Rell,50.24%,9118,,Senna,50.18%,13113,,Leblanc,50.07%,2163,,Nautilus,49.96%,30741,,TahmKench,49.94%,10295,,Galio,49.94%,2365,,Pantheon,49.93%,11710,,Sylas,49.87%,3449,,Pyke,49.68%,21688,,Alistar,49.52%,11364,,Blitzcrank,49.52%,19277,,Rakan,49.51%,11782,,Neeko,49.48%,12165,,Zoe,49.36%,2597,,Yuumi,48.56%,14373,,Veigar,48.45%,2547,,Ashe,47.11%,3547,,Mel,47.05%,16900,
